sal_pay_ID,st_ID,pay_period,base_amount,bonus_amount,deduction_amount,payment_date
92,51,2019-03,3960.77,0.00,455.48,2019-03-25
93,54,2019-03,1879.96,0.00,216.20,2019-03-25
94,61,2019-03,2110.39,0.00,242.69,2019-03-25
95,64,2019-03,2470.28,0.00,284.08,2019-03-25
96,70,2019-03,2202.88,0.00,253.33,2019-03-25
97,78,2019-03,2833.27,360.32,325.83,2019-03-25
98,79,2019-03,2408.51,160.00,276.98,2019-03-25
99,80,2019-03,2102.62,0.00,241.80,2019-03-25
100,90,2019-03,2834.61,131.58,325.98,2019-03-25
101,92,2019-03,2729.12,0.00,313.85,2019-03-25
102,94,2019-03,2521.93,125.01,290.02,2019-03-25
103,2,2019-04,4222.65,190.02,485.60,2019-04-25
104,4,2019-04,2143.06,0.00,246.46,2019-04-25
105,5,2019-04,2568.77,0.00,295.40,2019-04-25
106,8,2019-04,3017.47,197.02,347.01,2019-04-25
107,9,2019-04,2369.67,0.00,272.51,2019-04-25
108,10,2019-04,2750.88,271.56,316.35,2019-04-25
109,12,2019-04,2106.94,0.00,242.29,2019-04-25
110,14,2019-04,3274.98,216.02,376.62,2019-04-25
111,15,2019-04,2145.43,0.00,246.73,2019-04-25
112,16,2019-04,3804.70,0.00,437.54,2019-04-25
113,17,2019-04,2993.91,189.54,344.30,2019-04-25
114,19,2019-04,2272.10,0.00,261.29,2019-04-25
115,20,2019-04,2344.87,0.00,269.66,2019-04-25
116,21,2019-04,3026.86,388.73,348.08,2019-04-25
117,22,2019-04,1836.57,0.00,211.20,2019-04-25
118,23,2019-04,2460.01,247.29,282.90,2019-04-25
119,24,2019-04,2485.17,0.00,285.80,2019-04-25
120,25,2019-04,2104.39,0.00,242.00,2019-04-25
121,26,2019-04,2241.49,135.04,257.77,2019-04-25
122,30,2019-04,2387.16,0.00,274.53,2019-04-25
123,31,2019-04,2620.46,0.00,301.35,2019-04-25
124,36,2019-04,3084.84,0.00,354.75,2019-04-25
125,43,2019-04,4057.89,0.00,466.66,2019-04-25
126,48,2019-04,2067.01,163.92,237.71,2019-04-25
127,49,2019-04,5922.65,0.00,676.49,2019-04-25
128,51,2019-04,3972.47,453.10,456.83,2019-04-25
129,54,2019-04,1885.46,0.00,216.83,2019-04-25
130,55,2019-04,2555.13,287.26,293.84,2019-04-25
131,61,2019-04,2116.33,0.00,243.38,2019-04-25
132,64,2019-04,2477.23,104.43,284.89,2019-04-25
133,70,2019-04,2209.18,0.00,254.06,2019-04-25
134,78,2019-04,2841.59,0.00,326.78,2019-04-25
135,79,2019-04,2415.64,0.00,277.80,2019-04-25
136,80,2019-04,2108.83,266.91,242.51,2019-04-25
137,90,2019-04,2842.87,243.67,326.93,2019-04-25
138,92,2019-04,2737.20,0.00,314.78,2019-04-25
139,94,2019-04,2529.42,0.00,290.89,2019-04-25
140,2,2019-05,4234.49,0.00,486.96,2019-05-25
141,4,2019-05,2149.19,236.91,247.16,2019-05-25
142,5,2019-05,2575.44,0.00,296.18,2019-05-25
143,8,2019-05,3025.93,129.38,347.98,2019-05-25
144,9,2019-05,2375.88,0.00,273.23,2019-05-25
145,10,2019-05,2758.58,0.00,317.23,2019-05-25
146,12,2019-05,2112.43,0.00,242.93,2019-05-25
147,14,2019-05,3283.55,366.74,377.61,2019-05-25
148,15,2019-05,2151.24,0.00,247.40,2019-05-25
149,16,2019-05,3814.99,255.40,438.72,2019-05-25
150,17,2019-05,3001.68,317.79,345.19,2019-05-25
151,19,2019-05,2278.42,0.00,262.02,2019-05-25
152,20,2019-05,2351.26,0.00,270.40,2019-05-25
153,21,2019-05,3034.79,0.00,349.00,2019-05-25
154,22,2019-05,1841.80,0.00,211.81,2019-05-25
155,23,2019-05,2466.62,145.22,283.66,2019-05-25
156,24,2019-05,2491.87,0.00,286.57,2019-05-25
157,25,2019-05,2110.20,0.00,242.67,2019-05-25
158,26,2019-05,2247.87,305.12,258.51,2019-05-25
159,30,2019-05,2393.91,0.00,275.30,2019-05-25
160,31,2019-05,2627.70,0.00,302.19,2019-05-25
161,36,2019-05,3093.43,373.85,355.75,2019-05-25
162,43,2019-05,4068.98,0.00,467.93,2019-05-25
163,44,2019-05,2876.33,0.00,330.78,2019-05-25
164,48,2019-05,2072.79,0.00,238.37,2019-05-25
165,49,2019-05,5938.95,0.00,678.28,2019-05-25
166,51,2019-05,3983.80,0.00,458.14,2019-05-25
167,54,2019-05,1890.77,0.00,217.43,2019-05-25
168,55,2019-05,2562.46,0.00,294.68,2019-05-25
169,61,2019-05,2122.08,0.00,244.04,2019-05-25
170,64,2019-05,2483.96,0.00,285.66,2019-05-25
171,70,2019-05,2215.28,0.00,254.76,2019-05-25
172,76,2019-05,1981.33,0.00,227.86,2019-05-25
173,78,2019-05,2849.64,258.30,327.71,2019-05-25
174,79,2019-05,2422.54,0.00,278.59,2019-05-25
175,80,2019-05,2114.83,183.90,243.20,2019-05-25
176,90,2019-05,2850.86,0.00,327.84,2019-05-25
177,92,2019-05,2745.02,94.05,315.68,2019-05-25
178,94,2019-05,2536.66,0.00,291.71,2019-05-25
179,2,2019-06,4246.73,1109.35,488.37,2019-06-25
180,4,2019-06,2155.51,662.12,247.89,2019-06-25
181,5,2019-06,2582.33,1287.43,296.97,2019-06-25
182,8,2019-06,3034.66,931.62,348.98,2019-06-25
183,9,2019-06,2382.30,937.97,273.96,2019-06-25
184,10,2019-06,2766.55,1216.15,318.15,2019-06-25
185,12,2019-06,2118.10,1008.35,243.58,2019-06-25
186,14,2019-06,3292.40,1064.87,378.62,2019-06-25
187,15,2019-06,2157.24,804.25,248.09,2019-06-25
188,16,2019-06,3825.63,1926.27,439.95,2019-06-25
189,17,2019-06,3009.70,1430.40,346.12,2019-06-25
190,19,2019-06,2284.96,1359.50,262.77,2019-06-25
191,20,2019-06,2357.85,1009.30,271.15,2019-06-25
192,21,2019-06,3042.99,1184.30,349.94,2019-06-25
193,22,2019-06,1847.21,704.17,212.43,2019-06-25
194,23,2019-06,2473.45,679.21,284.45,2019-06-25
195,24,2019-06,2498.79,1317.93,287.36,2019-06-25
196,25,2019-06,2116.20,934.11,243.36,2019-06-25
197,26,2019-06,2254.46,1128.87,259.26,2019-06-25
198,29,2019-06,3530.34,1505.72,405.99,2019-06-25
199,30,2019-06,2400.89,740.75,276.10,2019-06-25
200,31,2019-06,2635.19,1068.41,303.05,2019-06-25
201,36,2019-06,3102.31,1022.70,356.76,2019-06-25
202,43,2019-06,4080.45,2312.94,469.25,2019-06-25
203,44,2019-06,2884.85,1410.91,331.75,2019-06-25
204,48,2019-06,2078.76,789.01,239.05,2019-06-25
205,49,2019-06,5955.79,2531.24,680.14,2019-06-25
206,51,2019-06,3995.50,2151.15,459.48,2019-06-25
207,54,2019-06,1896.27,1029.89,218.07,2019-06-25
208,55,2019-06,2570.04,911.81,295.55,2019-06-25
209,61,2019-06,2128.02,929.56,244.72,2019-06-25
210,64,2019-06,2490.91,669.06,286.45,2019-06-25
211,70,2019-06,2221.57,1215.70,255.48,2019-06-25
212,76,2019-06,1987.21,867.31,228.53,2019-06-25
213,78,2019-06,2857.95,1575.84,328.66,2019-06-25
214,79,2019-06,2429.67,639.46,279.41,2019-06-25
215,80,2019-06,2121.04,1214.26,243.92,2019-06-25
216,90,2019-06,2859.12,755.04,328.80,2019-06-25
217,92,2019-06,2753.10,1216.17,316.61,2019-06-25
218,94,2019-06,2544.15,919.51,292.58,2019-06-25
219,2,2019-07,4258.57,204.65,489.73,2019-07-25
220,4,2019-07,2161.64,151.94,248.59,2019-07-25
221,5,2019-07,2589.00,0.00,297.74,2019-07-25
222,8,2019-07,3043.11,287.53,349.96,2019-07-25
223,9,2019-07,2388.51,0.00,274.68,2019-07-25
224,10,2019-07,2774.25,0.00,319.04,2019-07-25
225,12,2019-07,2123.59,0.00,244.21,2019-07-25
226,14,2019-07,3300.97,123.11,379.61,2019-07-25
227,15,2019-07,2163.05,0.00,248.76,2019-07-25
228,16,2019-07,3835.92,0.00,441.13,2019-07-25
229,17,2019-07,3017.46,0.00,347.01,2019-07-25
230,19,2019-07,2291.28,0.00,263.50,2019-07-25
231,20,2019-07,2364.23,0.00,271.89,2019-07-25
232,21,2019-07,3050.92,128.01,350.85,2019-07-25
233,22,2019-07,1852.44,0.00,213.03,2019-07-25
234,23,2019-07,2480.06,224.62,285.21,2019-07-25
235,24,2019-07,2505.49,0.00,288.13,2019-07-25
236,25,2019-07,2122.01,0.00,244.03,2019-07-25
237,26,2019-07,2260.84,0.00,259.99,2019-07-25
238,29,2019-07,3540.49,0.00,407.15,2019-07-25
239,30,2019-07,2407.65,118.32,276.88,2019-07-25
240,31,2019-07,2642.43,0.00,303.88,2019-07-25
241,36,2019-07,3110.91,0.00,357.75,2019-07-25
242,43,2019-07,4091.55,0.00,470.53,2019-07-25
243,44,2019-07,2893.10,0.00,332.71,2019-07-25
244,48,2019-07,2084.54,0.00,239.72,2019-07-25
245,49,2019-07,5972.09,0.00,681.93,2019-07-25
246,51,2019-07,4006.83,0.00,460.78,2019-07-25
247,54,2019-07,1901.59,0.00,218.68,2019-07-25
248,55,2019-07,2577.37,0.00,296.40,2019-07-25
249,61,2019-07,2133.77,0.00,245.38,2019-07-25
250,64,2019-07,2497.63,0.00,287.23,2019-07-25
251,70,2019-07,2227.67,0.00,256.18,2019-07-25
252,76,2019-07,1992.90,0.00,229.18,2019-07-25
253,78,2019-07,2866.00,0.00,329.59,2019-07-25
254,79,2019-07,2436.57,220.23,280.20,2019-07-25
255,80,2019-07,2127.05,0.00,244.62,2019-07-25
256,90,2019-07,2867.11,0.00,329.72,2019-07-25
257,92,2019-07,2760.92,0.00,317.50,2019-07-25
258,94,2019-07,2551.39,0.00,293.41,2019-07-25
259,2,2019-08,4270.81,0.00,491.14,2019-08-25
260,4,2019-08,2167.96,231.53,249.32,2019-08-25
261,5,2019-08,2595.89,0.00,298.53,2019-08-25
262,8,2019-08,3051.84,152.90,350.96,2019-08-25
263,9,2019-08,2394.92,0.00,275.41,2019-08-25
264,10,2019-08,2782.21,168.88,319.95,2019-08-25
265,12,2019-08,2129.26,0.00,244.87,2019-08-25
266,14,2019-08,3309.82,340.47,380.63,2019-08-25
267,15,2019-08,2169.05,0.00,249.45,2019-08-25
268,16,2019-08,3846.55,332.27,442.35,2019-08-25
269,17,2019-08,3025.48,197.11,347.93,2019-08-25
270,19,2019-08,2297.82,0.00,264.25,2019-08-25
271,20,2019-08,2370.83,0.00,272.64,2019-08-25
272,21,2019-08,3059.12,233.64,351.80,2019-08-25
273,22,2019-08,1857.85,0.00,213.65,2019-08-25
274,23,2019-08,2486.90,0.00,285.99,2019-08-25
275,24,2019-08,2512.41,0.00,288.93,2019-08-25
276,25,2019-08,2128.01,0.00,244.72,2019-08-25
277,26,2019-08,2267.44,0.00,260.76,2019-08-25
278,29,2019-08,3550.97,0.00,408.36,2019-08-25
279,30,2019-08,2414.63,0.00,277.68,2019-08-25
280,31,2019-08,2649.92,0.00,304.74,2019-08-25
281,36,2019-08,3119.79,0.00,358.78,2019-08-25
282,42,2019-08,2273.48,0.00,261.45,2019-08-25
283,43,2019-08,4103.01,0.00,471.85,2019-08-25
284,44,2019-08,2901.63,316.47,333.69,2019-08-25
285,48,2019-08,2090.51,243.73,240.41,2019-08-25
286,49,2019-08,5988.93,0.00,683.78,2019-08-25
287,50,2019-08,3971.14,330.14,456.69,2019-08-25
288,51,2019-08,4018.53,0.00,462.13,2019-08-25
289,54,2019-08,1907.08,0.00,219.32,2019-08-25
290,55,2019-08,2584.94,0.00,297.26,2019-08-25
291,61,2019-08,2139.71,0.00,246.07,2019-08-25
292,62,2019-08,1952.80,0.00,224.57,2019-08-25
293,64,2019-08,2504.58,0.00,288.02,2019-08-25
294,70,2019-08,2233.97,0.00,256.91,2019-08-25
295,76,2019-08,1998.78,0.00,229.86,2019-08-25
296,78,2019-08,2874.32,135.33,330.55,2019-08-25
297,79,2019-08,2443.70,280.13,281.03,2019-08-25
298,80,2019-08,2133.26,0.00,245.33,2019-08-25
299,90,2019-08,2875.37,0.00,330.67,2019-08-25
300,92,2019-08,2769.00,0.00,318.44,2019-08-25
301,94,2019-08,2558.88,0.00,294.27,2019-08-25
302,2,2019-09,4283.05,584.62,492.56,2019-09-25
303,4,2019-09,2174.29,0.00,250.04,2019-09-25
304,5,2019-09,2602.78,0.00,299.32,2019-09-25
305,8,2019-09,3060.58,0.00,351.96,2019-09-25
306,9,2019-09,2401.34,0.00,276.16,2019-09-25
307,10,2019-09,2790.17,0.00,320.87,2019-09-25
308,12,2019-09,2134.94,0.00,245.51,2019-09-25
309,14,2019-09,3318.67,0.00,381.64,2019-09-25
310,15,2019-09,2175.05,0.00,250.14,2019-09-25
311,16,2019-09,3857.19,0.00,443.58,2019-09-25
312,17,2019-09,3033.50,0.00,348.86,2019-09-25
313,19,2019-09,2304.35,0.00,265.00,2019-09-25
314,20,2019-09,2377.42,0.00,273.41,2019-09-25
315,21,2019-09,3067.32,0.00,352.75,2019-09-25
316,22,2019-09,1863.25,0.00,214.28,2019-09-25
317,23,2019-09,2493.73,0.00,286.78,2019-09-25
318,24,2019-09,2519.33,0.00,289.73,2019-09-25
319,25,2019-09,2134.01,0.00,245.41,2019-09-25
320,26,2019-09,2274.03,134.00,261.51,2019-09-25
321,29,2019-09,3561.46,0.00,409.57,2019-09-25
322,30,2019-09,2421.61,163.22,278.49,2019-09-25
323,31,2019-09,2657.40,0.00,305.60,2019-09-25
324,36,2019-09,3128.67,0.00,359.79,2019-09-25
325,40,2019-09,2396.64,0.00,275.61,2019-09-25
326,42,2019-09,2280.22,0.00,262.22,2019-09-25
327,43,2019-09,4114.48,0.00,473.16,2019-09-25
328,44,2019-09,2910.15,169.24,334.67,2019-09-25
329,48,2019-09,2096.48,228.52,241.09,2019-09-25
330,49,2019-09,6005.78,0.00,685.64,2019-09-25
331,50,2019-09,3982.93,526.17,458.03,2019-09-25
332,51,2019-09,4030.23,0.00,463.48,2019-09-25
333,54,2019-09,1912.58,0.00,219.94,2019-09-25
334,55,2019-09,2592.52,0.00,298.14,2019-09-25
335,61,2019-09,2145.65,0.00,246.75,2019-09-25
336,62,2019-09,1958.60,0.00,225.24,2019-09-25
337,64,2019-09,2511.54,0.00,288.83,2019-09-25
338,70,2019-09,2240.26,0.00,257.63,2019-09-25
339,76,2019-09,2004.67,0.00,230.53,2019-09-25
340,78,2019-09,2882.64,0.00,331.50,2019-09-25
341,79,2019-09,2450.83,181.28,281.84,2019-09-25
342,80,2019-09,2139.47,0.00,246.04,2019-09-25
343,90,2019-09,2883.63,169.90,331.62,2019-09-25
344,92,2019-09,2777.08,214.32,319.37,2019-09-25
345,94,2019-09,2566.36,199.49,295.13,2019-09-25
346,2,2019-10,4294.90,156.80,493.91,2019-10-25
347,4,2019-10,2180.41,0.00,250.75,2019-10-25
348,5,2019-10,2609.45,0.00,300.09,2019-10-25
349,8,2019-10,3069.03,0.00,352.94,2019-10-25
350,9,2019-10,2407.55,0.00,276.87,2019-10-25
351,10,2019-10,2797.88,169.65,321.76,2019-10-25
352,12,2019-10,2140.43,0.00,246.15,2019-10-25
353,14,2019-10,3327.24,0.00,382.64,2019-10-25
354,15,2019-10,2180.85,0.00,250.79,2019-10-25
355,16,2019-10,3867.48,383.26,444.76,2019-10-25
356,17,2019-10,3041.26,343.88,349.75,2019-10-25
357,19,2019-10,2310.68,0.00,265.72,2019-10-25
358,20,2019-10,2383.80,0.00,274.14,2019-10-25
359,21,2019-10,3075.26,315.41,353.66,2019-10-25
360,22,2019-10,1868.48,0.00,214.87,2019-10-25
361,23,2019-10,2500.34,0.00,287.54,2019-10-25
362,24,2019-10,2526.03,0.00,290.49,2019-10-25
363,25,2019-10,2139.82,0.00,246.08,2019-10-25
364,26,2019-10,2280.42,0.00,262.25,2019-10-25
365,29,2019-10,3571.61,0.00,410.74,2019-10-25
366,30,2019-10,2428.37,149.89,279.26,2019-10-25
367,31,2019-10,2664.65,0.00,306.43,2019-10-25
368,36,2019-10,3137.27,0.00,360.79,2019-10-25
369,40,2019-10,2403.51,0.00,276.41,2019-10-25
370,41,2019-10,2535.09,0.00,291.54,2019-10-25
371,42,2019-10,2286.75,0.00,262.97,2019-10-25
372,43,2019-10,4125.58,0.00,474.44,2019-10-25
373,44,2019-10,2918.40,237.23,335.61,2019-10-25
374,45,2019-10,1925.15,0.00,221.40,2019-10-25
375,48,2019-10,2102.26,117.88,241.76,2019-10-25
376,49,2019-10,6022.08,0.00,687.43,2019-10-25
377,50,2019-10,3994.35,0.00,459.35,2019-10-25
378,51,2019-10,4041.56,489.71,464.78,2019-10-25
379,54,2019-10,1917.90,0.00,220.56,2019-10-25
380,55,2019-10,2599.85,0.00,298.98,2019-10-25
381,61,2019-10,2151.40,0.00,247.41,2019-10-25
382,62,2019-10,1964.20,0.00,225.88,2019-10-25
383,64,2019-10,2518.26,0.00,289.60,2019-10-25
384,70,2019-10,2246.36,0.00,258.33,2019-10-25
385,76,2019-10,2010.36,0.00,231.19,2019-10-25
386,78,2019-10,2890.69,132.71,332.43,2019-10-25
387,79,2019-10,2457.72,90.10,282.64,2019-10-25
388,80,2019-10,2145.48,294.49,246.73,2019-10-25
389,90,2019-10,2891.62,159.23,332.54,2019-10-25
390,92,2019-10,2784.90,0.00,320.26,2019-10-25
391,94,2019-10,2573.61,0.00,295.97,2019-10-25
392,2,2019-11,4307.13,0.00,495.32,2019-11-25
393,4,2019-11,2186.74,0.00,251.47,2019-11-25
394,5,2019-11,2616.34,0.00,300.88,2019-11-25
395,8,2019-11,3077.76,417.25,353.94,2019-11-25
396,9,2019-11,2413.97,0.00,277.61,2019-11-25
397,10,2019-11,2805.84,0.00,322.67,2019-11-25
398,12,2019-11,2146.10,0.00,246.80,2019-11-25
399,14,2019-11,3336.09,0.00,383.65,2019-11-25
400,15,2019-11,2186.85,0.00,251.48,2019-11-25
401,16,2019-11,3878.11,487.46,445.98,2019-11-25
402,17,2019-11,3049.28,119.99,350.67,2019-11-25
403,19,2019-11,2317.21,0.00,266.48,2019-11-25
404,20,2019-11,2390.40,0.00,274.89,2019-11-25
405,21,2019-11,3083.45,395.27,354.60,2019-11-25
406,22,2019-11,1873.89,0.00,215.50,2019-11-25
407,23,2019-11,2507.17,241.83,288.33,2019-11-25
408,24,2019-11,2532.95,0.00,291.28,2019-11-25
409,25,2019-11,2145.82,0.00,246.77,2019-11-25
410,26,2019-11,2287.01,0.00,263.01,2019-11-25
411,29,2019-11,3582.09,158.98,411.94,2019-11-25
412,30,2019-11,2435.35,216.87,280.07,2019-11-25
413,31,2019-11,2672.13,0.00,307.29,2019-11-25
414,36,2019-11,3146.15,108.29,361.81,2019-11-25
415,40,2019-11,2410.61,285.47,277.22,2019-11-25
416,41,2019-11,2542.61,200.23,292.40,2019-11-25
417,42,2019-11,2293.49,0.00,263.75,2019-11-25
418,43,2019-11,4137.04,438.72,475.76,2019-11-25
419,44,2019-11,2926.93,0.00,336.59,2019-11-25
420,45,2019-11,1930.86,0.00,222.04,2019-11-25
421,48,2019-11,2108.23,0.00,242.45,2019-11-25
422,49,2019-11,6038.92,0.00,689.28,2019-11-25
423,50,2019-11,4006.14,452.48,460.71,2019-11-25
424,51,2019-11,4053.26,549.80,466.13,2019-11-25
425,54,2019-11,1923.39,0.00,221.19,2019-11-25
426,55,2019-11,2607.42,0.00,299.86,2019-11-25
427,61,2019-11,2157.34,0.00,248.10,2019-11-25
428,62,2019-11,1969.99,0.00,226.55,2019-11-25
429,64,2019-11,2525.21,0.00,290.40,2019-11-25
430,70,2019-11,2252.66,0.00,259.05,2019-11-25
431,76,2019-11,2016.24,0.00,231.87,2019-11-25
432,78,2019-11,2899.01,0.00,333.39,2019-11-25
433,79,2019-11,2464.85,0.00,283.45,2019-11-25
434,80,2019-11,2151.68,0.00,247.44,2019-11-25
435,90,2019-11,2899.88,0.00,333.49,2019-11-25
436,92,2019-11,2792.98,0.00,321.19,2019-11-25
437,94,2019-11,2581.09,0.00,296.83,2019-11-25
438,2,2019-12,4318.98,6201.60,496.68,2019-12-25
439,4,2019-12,2192.86,1852.72,252.17,2019-12-25
440,5,2019-12,2623.01,3949.27,301.65,2019-12-25
441,8,2019-12,3086.22,3849.65,354.91,2019-12-25
442,9,2019-12,2420.18,2614.38,278.32,2019-12-25
443,10,2019-12,2813.54,3893.14,323.56,2019-12-25
444,12,2019-12,2151.59,3356.79,247.43,2019-12-25
445,14,2019-12,3344.66,4318.26,384.63,2019-12-25
446,15,2019-12,2192.66,2993.22,252.15,2019-12-25
447,16,2019-12,3888.40,4622.65,447.16,2019-12-25
448,17,2019-12,3057.04,2956.10,351.56,2019-12-25
449,19,2019-12,2323.54,3394.76,267.21,2019-12-25
450,20,2019-12,2396.78,3258.72,275.63,2019-12-25
451,21,2019-12,3091.39,4737.09,355.51,2019-12-25
452,22,2019-12,1879.12,2452.49,216.10,2019-12-25
453,23,2019-12,2513.79,3367.87,289.09,2019-12-25
454,24,2019-12,2539.65,2423.54,292.06,2019-12-25
455,25,2019-12,2151.62,2886.63,247.44,2019-12-25
456,26,2019-12,2293.39,2769.68,263.74,2019-12-25
457,29,2019-12,3592.24,5281.41,413.11,2019-12-25
458,30,2019-12,2442.10,3257.46,280.84,2019-12-25
459,31,2019-12,2679.38,3474.63,308.13,2019-12-25
460,36,2019-12,3154.75,4156.32,362.79,2019-12-25
461,40,2019-12,2417.48,3136.40,278.01,2019-12-25
462,41,2019-12,2549.88,2874.87,293.24,2019-12-25
463,42,2019-12,2300.02,3099.29,264.50,2019-12-25
464,43,2019-12,4148.14,5565.88,477.04,2019-12-25
465,44,2019-12,2935.18,3789.69,337.55,2019-12-25
466,45,2019-12,1936.37,2277.81,222.68,2019-12-25
467,48,2019-12,2114.01,1701.10,243.11,2019-12-25
468,49,2019-12,6055.22,5489.69,691.07,2019-12-25
469,50,2019-12,4017.55,3921.30,462.02,2019-12-25
470,51,2019-12,4064.59,3897.10,467.42,2019-12-25
471,54,2019-12,1928.71,1850.26,221.80,2019-12-25
472,55,2019-12,2614.75,2579.84,300.69,2019-12-25
473,61,2019-12,2163.09,2578.22,248.76,2019-12-25
474,62,2019-12,1975.60,2082.14,227.20,2019-12-25
475,64,2019-12,2531.94,2881.34,291.17,2019-12-25
476,70,2019-12,2258.75,2842.98,259.75,2019-12-25
477,76,2019-12,2021.93,2759.50,232.52,2019-12-25
