purchase_ID,product_ID,br_ID,sup_ID,purchase_qty,purchase_date,purchase_unit_cost
148,10,1,2,210,2019-01-18,21.33
149,13,1,4,97,2019-01-18,34.72
150,29,1,5,205,2019-01-18,14.54
151,3,1,6,139,2019-01-18,14.23
152,11,1,1,111,2019-01-18,20.90
153,15,1,6,113,2019-01-18,49.85
154,7,1,2,65,2019-01-18,15.41
155,38,1,3,180,2019-01-18,28.01
156,12,1,2,150,2019-01-18,39.93
157,29,1,2,76,2019-01-18,14.99
158,35,1,4,226,2019-01-18,21.05
159,1,1,6,98,2019-01-18,17.37
160,10,1,2,198,2019-01-18,21.30
161,4,1,3,68,2019-01-18,20.89
162,4,1,6,222,2019-01-18,22.15
163,20,1,1,106,2019-01-18,22.95
164,28,1,2,60,2019-01-18,21.33
165,29,1,6,54,2019-01-18,15.87
166,27,1,6,63,2019-01-18,16.27
167,5,1,6,94,2019-01-18,17.60
168,3,2,1,142,2019-01-18,15.65
169,23,2,4,158,2019-01-18,26.38
170,28,2,6,164,2019-01-18,20.42
171,1,2,1,172,2019-01-18,15.86
172,28,2,2,158,2019-01-18,21.20
173,27,2,5,75,2019-01-18,16.65
174,33,2,4,99,2019-01-18,25.03
175,42,2,4,180,2019-01-18,14.43
176,15,2,4,50,2019-01-18,47.51
177,25,2,6,167,2019-01-18,22.43
178,1,2,6,180,2019-01-18,17.47
179,35,2,4,72,2019-01-18,19.25
180,7,2,1,154,2019-01-18,16.14
181,18,2,3,55,2019-01-18,31.74
182,29,2,5,149,2019-01-18,14.74
183,31,2,6,72,2019-01-18,22.73
184,37,2,3,51,2019-01-18,25.60
185,36,2,3,58,2019-01-18,31.86
186,3,2,6,55,2019-01-18,15.98
187,16,2,2,59,2019-01-18,52.36
188,4,2,3,103,2019-01-18,22.35
189,8,2,1,66,2019-01-18,18.22
190,26,2,6,145,2019-01-18,28.08
191,4,2,3,167,2019-01-18,21.99
192,3,2,6,65,2019-01-18,15.84
193,27,2,5,66,2019-01-18,16.66
194,31,2,2,61,2019-01-18,20.76
195,4,2,1,188,2019-01-18,21.89
196,11,2,1,125,2019-01-18,19.28
197,5,2,1,95,2019-01-18,17.80
198,10,2,2,109,2019-01-18,23.08
199,5,2,3,177,2019-01-18,17.39
200,4,3,6,78,2019-01-18,22.82
201,17,3,2,63,2019-01-18,36.17
202,7,3,2,122,2019-01-18,16.72
203,26,3,4,40,2019-01-18,27.74
204,9,3,2,47,2019-01-18,15.02
205,9,3,5,64,2019-01-18,15.07
206,21,3,3,144,2019-01-18,46.09
207,14,3,2,44,2019-01-18,28.98
208,1,3,3,145,2019-01-18,17.12
209,3,3,1,135,2019-01-18,15.35
210,10,3,1,155,2019-01-18,22.56
211,40,3,5,104,2019-01-18,34.40
212,39,3,5,140,2019-01-18,28.35
213,28,3,2,153,2019-01-18,19.74
214,19,3,1,125,2019-01-18,37.04
215,23,3,6,67,2019-01-18,28.35
216,28,3,5,84,2019-01-18,20.15
217,4,3,3,96,2019-01-18,22.71
218,5,3,1,124,2019-01-18,18.92
219,35,3,3,43,2019-01-18,20.89
220,19,3,3,79,2019-01-18,38.68
221,25,3,4,145,2019-01-18,22.94
222,30,3,6,63,2019-01-18,32.45
223,19,3,2,115,2019-01-18,38.05
224,42,3,6,61,2019-01-18,14.46
225,4,3,3,71,2019-01-18,22.53
226,41,4,4,39,2019-01-18,11.69
227,26,4,4,68,2019-01-18,28.93
228,39,4,3,85,2019-01-18,27.33
229,42,4,6,74,2019-01-18,14.54
230,8,4,5,99,2019-01-18,19.60
231,18,4,2,69,2019-01-18,29.39
232,31,4,6,29,2019-01-18,22.88
233,29,4,5,95,2019-01-18,15.00
234,32,4,4,109,2019-01-18,29.45
235,6,4,1,61,2019-01-18,13.97
236,4,4,3,47,2019-01-18,20.68
237,24,4,4,87,2019-01-18,29.42
238,5,4,1,40,2019-01-18,18.23
239,5,4,1,82,2019-01-18,17.84
240,5,4,1,37,2019-01-18,17.81
241,42,4,6,108,2019-01-18,13.04
242,5,4,1,26,2019-01-18,19.06
243,3,5,6,56,2019-01-18,14.78
244,35,5,4,83,2019-01-18,20.34
245,23,5,4,72,2019-01-18,28.40
246,12,5,6,62,2019-01-18,39.52
247,39,5,3,37,2019-01-18,27.07
248,28,5,2,36,2019-01-18,19.36
249,6,5,6,76,2019-01-18,14.65
250,14,5,6,84,2019-01-18,30.57
251,10,5,1,59,2019-01-18,22.00
252,36,5,3,20,2019-01-18,33.01
253,24,5,6,33,2019-01-18,31.39
254,20,5,3,64,2019-01-18,22.57
255,5,5,1,85,2019-01-18,18.93
256,6,5,1,40,2019-01-18,14.70
257,26,1,4,197,2019-02-03,29.85
258,27,1,5,228,2019-02-03,16.09
259,30,1,2,184,2019-02-03,30.51
260,29,1,2,155,2019-02-03,15.68
261,37,1,3,135,2019-02-03,26.42
262,9,1,1,154,2019-02-03,15.33
263,25,1,4,64,2019-02-03,22.36
264,3,1,1,132,2019-02-03,15.09
265,3,1,3,151,2019-02-03,15.47
266,20,1,2,97,2019-02-03,22.83
267,25,1,4,168,2019-02-03,22.17
268,15,1,6,116,2019-02-03,50.17
269,29,1,6,76,2019-02-03,15.98
270,28,1,6,134,2019-02-03,20.14
271,6,1,6,135,2019-02-03,14.52
272,20,1,2,107,2019-02-03,22.26
273,26,1,4,175,2019-02-03,27.21
274,42,1,6,102,2019-02-03,14.02
275,10,1,2,128,2019-02-03,23.17
276,19,1,3,61,2019-02-03,37.04
277,2,1,1,130,2019-02-03,20.76
278,1,1,1,134,2019-02-03,16.11
279,2,1,1,228,2019-02-03,18.98
280,26,1,6,97,2019-02-03,28.83
281,20,1,3,142,2019-02-03,21.74
282,24,1,4,96,2019-02-03,31.00
283,9,1,1,61,2019-02-03,14.29
284,40,1,5,74,2019-02-03,33.75
285,9,1,5,155,2019-02-03,15.37
286,24,1,6,190,2019-02-03,32.20
287,2,1,1,56,2019-02-03,20.54
288,31,1,2,69,2019-02-03,22.60
289,35,1,3,115,2019-02-03,21.06
290,13,1,2,73,2019-02-03,31.22
291,6,1,6,73,2019-02-03,14.33
292,43,1,4,176,2019-02-03,9.56
293,28,1,2,149,2019-02-03,20.92
294,8,1,1,166,2019-02-03,19.88
295,18,1,2,173,2019-02-03,29.81
296,35,1,3,166,2019-02-03,20.66
297,42,1,4,165,2019-02-03,14.35
298,13,1,6,54,2019-02-03,33.78
299,32,1,4,61,2019-02-03,30.74
300,4,1,1,60,2019-02-03,20.81
301,26,2,4,91,2019-02-03,29.71
302,27,2,6,142,2019-02-03,17.05
303,24,2,6,136,2019-02-03,29.90
304,1,2,3,85,2019-02-03,17.24
305,19,2,3,82,2019-02-03,37.30
306,5,2,1,145,2019-02-03,18.95
307,6,2,3,94,2019-02-03,13.91
308,30,2,5,161,2019-02-03,30.84
309,8,2,1,43,2019-02-03,19.80
310,35,2,4,136,2019-02-03,20.72
311,15,2,4,73,2019-02-03,45.92
312,20,2,3,93,2019-02-03,23.00
313,3,2,1,161,2019-02-03,15.89
314,15,2,6,151,2019-02-03,46.61
315,31,2,6,108,2019-02-03,22.02
316,28,2,6,46,2019-02-03,21.30
317,41,2,4,91,2019-02-03,11.56
318,39,2,5,101,2019-02-03,28.85
319,24,2,4,113,2019-02-03,32.07
320,41,2,6,119,2019-02-03,12.46
321,42,2,4,99,2019-02-03,13.99
322,20,2,3,108,2019-02-03,21.96
323,13,2,2,176,2019-02-03,33.26
324,41,2,6,187,2019-02-03,12.71
325,43,2,6,105,2019-02-03,9.57
326,35,2,4,52,2019-02-03,20.25
327,25,2,6,84,2019-02-03,24.35
328,30,2,2,87,2019-02-03,32.37
329,25,3,4,91,2019-02-03,23.11
330,40,3,5,67,2019-02-03,33.49
331,26,3,4,46,2019-02-03,27.24
332,3,3,6,102,2019-02-03,14.91
333,36,3,4,89,2019-02-03,31.89
334,5,3,6,91,2019-02-03,18.63
335,32,3,2,64,2019-02-03,27.77
336,35,3,3,73,2019-02-03,20.06
337,20,3,2,55,2019-02-03,21.92
338,6,3,3,105,2019-02-03,13.57
339,36,3,3,56,2019-02-03,31.15
340,35,3,4,137,2019-02-03,21.22
341,7,3,5,141,2019-02-03,16.38
342,26,3,6,85,2019-02-03,27.06
343,31,3,2,106,2019-02-03,22.85
344,10,3,2,71,2019-02-03,22.70
345,12,3,2,116,2019-02-03,39.53
346,8,3,2,97,2019-02-03,18.16
347,3,3,3,90,2019-02-03,14.44
348,29,3,2,136,2019-02-03,15.28
349,1,3,6,116,2019-02-03,17.17
350,4,3,3,126,2019-02-03,22.17
351,17,3,4,138,2019-02-03,35.72
352,9,3,2,76,2019-02-03,15.68
353,16,4,6,42,2019-02-03,55.79
354,36,4,4,88,2019-02-03,31.10
355,29,4,2,111,2019-02-03,15.81
356,4,4,3,53,2019-02-03,22.42
357,33,4,2,110,2019-02-03,26.32
358,36,4,3,51,2019-02-03,30.05
359,5,4,3,59,2019-02-03,17.83
360,19,4,1,86,2019-02-03,37.85
361,23,4,6,42,2019-02-03,27.17
362,29,4,6,70,2019-02-03,15.30
363,17,4,2,67,2019-02-03,36.79
364,14,4,2,47,2019-02-03,29.92
365,14,4,6,101,2019-02-03,28.59
366,24,4,4,86,2019-02-03,32.12
367,21,4,1,76,2019-02-03,42.50
368,14,4,2,83,2019-02-03,28.27
369,41,4,4,110,2019-02-03,12.19
370,4,4,3,58,2019-02-03,21.62
371,42,4,4,72,2019-02-03,13.94
372,27,4,5,40,2019-02-03,17.55
373,25,4,6,102,2019-02-03,22.45
374,23,4,6,27,2019-02-03,27.60
375,17,4,2,77,2019-02-03,35.63
376,3,4,3,63,2019-02-03,14.71
377,29,5,5,38,2019-02-03,15.54
378,9,5,1,65,2019-02-03,15.75
379,43,5,4,48,2019-02-03,10.44
380,10,5,2,56,2019-02-03,23.81
381,11,5,5,37,2019-02-03,19.03
382,42,5,6,86,2019-02-03,13.36
383,22,5,3,77,2019-02-03,25.95
384,12,5,2,23,2019-02-03,37.02
385,28,5,2,26,2019-02-03,20.13
386,29,5,5,54,2019-02-03,16.21
387,43,5,4,45,2019-02-03,9.44
388,31,1,6,175,2019-02-18,20.80
389,4,1,3,50,2019-02-18,22.00
390,19,1,3,156,2019-02-18,38.40
391,35,1,3,56,2019-02-18,19.57
392,23,1,6,166,2019-02-18,25.81
393,5,1,6,78,2019-02-18,18.25
394,9,1,2,101,2019-02-18,14.33
395,30,1,2,143,2019-02-18,32.02
396,28,1,6,140,2019-02-18,19.27
397,25,1,6,101,2019-02-18,24.61
398,8,1,5,153,2019-02-18,17.94
399,42,1,4,136,2019-02-18,14.12
400,41,1,6,134,2019-02-18,11.47
401,11,1,5,54,2019-02-18,19.29
402,32,1,2,99,2019-02-18,29.32
403,6,1,6,122,2019-02-18,14.53
404,4,1,3,114,2019-02-18,22.69
405,28,1,2,158,2019-02-18,19.57
406,23,1,6,142,2019-02-18,28.45
407,21,1,1,82,2019-02-18,43.77
408,6,1,6,198,2019-02-18,14.03
409,31,1,6,146,2019-02-18,22.08
410,27,1,2,163,2019-02-18,16.67
411,5,1,6,62,2019-02-18,18.75
412,43,1,6,83,2019-02-18,10.06
413,3,1,3,119,2019-02-18,14.67
414,29,1,2,163,2019-02-18,15.85
415,34,1,2,129,2019-02-18,37.75
416,27,1,5,120,2019-02-18,16.34
417,4,1,6,66,2019-02-18,22.16
418,19,1,2,115,2019-02-18,34.80
419,18,1,3,177,2019-02-18,28.73
420,6,1,3,138,2019-02-18,13.51
421,23,1,4,163,2019-02-18,25.70
422,27,1,2,159,2019-02-18,17.87
423,42,1,6,194,2019-02-18,14.01
424,6,1,1,120,2019-02-18,13.65
425,20,1,1,184,2019-02-18,23.03
426,8,1,5,100,2019-02-18,19.04
427,15,1,2,127,2019-02-18,49.87
428,18,1,3,148,2019-02-18,30.25
429,6,1,3,189,2019-02-18,14.49
430,1,1,3,129,2019-02-18,16.45
431,41,2,4,127,2019-02-18,12.55
432,31,2,6,64,2019-02-18,21.84
433,29,2,6,129,2019-02-18,14.86
434,15,2,2,67,2019-02-18,47.74
435,23,2,6,131,2019-02-18,26.32
436,1,2,6,149,2019-02-18,16.51
437,21,2,1,117,2019-02-18,45.46
438,20,2,1,123,2019-02-18,22.16
439,5,2,1,71,2019-02-18,17.98
440,1,2,3,108,2019-02-18,16.06
441,2,2,1,62,2019-02-18,20.37
442,29,2,6,59,2019-02-18,15.20
443,29,2,2,66,2019-02-18,15.10
444,38,2,3,70,2019-02-18,28.14
445,2,2,3,84,2019-02-18,18.76
446,9,2,1,125,2019-02-18,14.15
447,32,2,4,43,2019-02-18,28.48
448,25,2,6,63,2019-02-18,23.45
449,5,2,1,38,2019-02-18,17.47
450,6,2,1,68,2019-02-18,13.24
451,8,2,5,85,2019-02-18,18.61
452,27,2,5,67,2019-02-18,16.12
453,6,2,6,107,2019-02-18,14.14
454,1,2,1,121,2019-02-18,15.94
455,6,2,6,129,2019-02-18,14.46
456,7,2,2,105,2019-02-18,15.58
457,3,2,1,60,2019-02-18,15.81
458,37,2,3,130,2019-02-18,26.27
459,10,2,2,59,2019-02-18,21.89
460,24,2,4,145,2019-02-18,31.40
461,23,2,4,142,2019-02-18,26.15
462,26,2,4,154,2019-02-18,29.65
463,5,2,6,39,2019-02-18,18.20
464,37,2,3,83,2019-02-18,26.19
465,27,2,2,72,2019-02-18,17.25
466,42,3,6,126,2019-02-18,13.14
467,29,3,2,112,2019-02-18,15.03
468,3,3,3,96,2019-02-18,15.43
469,38,3,5,42,2019-02-18,25.47
470,20,3,1,132,2019-02-18,21.48
471,28,3,2,97,2019-02-18,21.18
472,29,3,5,91,2019-02-18,14.84
473,28,3,2,92,2019-02-18,20.18
474,19,3,2,105,2019-02-18,37.14
475,18,3,3,93,2019-02-18,31.19
476,6,3,3,120,2019-02-18,13.69
477,29,3,6,31,2019-02-18,15.09
478,42,3,6,98,2019-02-18,13.06
479,33,3,4,56,2019-02-18,24.66
480,6,3,1,108,2019-02-18,13.83
481,13,3,6,116,2019-02-18,32.68
482,36,3,3,105,2019-02-18,33.03
483,43,3,4,82,2019-02-18,9.81
484,36,3,3,44,2019-02-18,32.44
485,28,3,2,113,2019-02-18,19.23
486,11,3,5,113,2019-02-18,19.79
487,9,3,2,94,2019-02-18,14.22
488,12,3,4,108,2019-02-18,39.67
489,3,3,1,54,2019-02-18,15.33
490,1,3,6,134,2019-02-18,16.04
491,33,3,2,103,2019-02-18,26.17
492,27,3,6,44,2019-02-18,16.59
493,38,3,3,122,2019-02-18,26.86
494,41,3,6,91,2019-02-18,11.86
495,23,4,6,41,2019-02-18,27.24
496,38,4,3,93,2019-02-18,26.59
497,37,4,4,99,2019-02-18,25.34
498,32,4,2,30,2019-02-18,29.90
499,39,4,3,46,2019-02-18,28.31
500,10,4,1,26,2019-02-18,23.51
501,8,4,2,50,2019-02-18,18.72
502,43,4,4,80,2019-02-18,10.20
503,42,4,4,82,2019-02-18,13.28
504,24,4,6,86,2019-02-18,29.86
505,29,4,2,40,2019-02-18,15.24
506,4,4,6,100,2019-02-18,20.75
507,29,4,5,78,2019-02-18,15.99
508,31,4,5,82,2019-02-18,21.53
509,29,4,2,49,2019-02-18,14.65
510,6,4,1,30,2019-02-18,14.34
511,32,4,2,83,2019-02-18,27.72
512,41,4,6,100,2019-02-18,11.86
513,29,4,6,60,2019-02-18,15.85
514,6,4,1,96,2019-02-18,14.39
515,29,4,5,57,2019-02-18,16.11
516,1,5,6,66,2019-02-18,16.23
517,19,5,2,38,2019-02-18,36.92
518,16,5,6,26,2019-02-18,55.94
519,40,5,5,20,2019-02-18,31.49
520,1,5,1,58,2019-02-18,16.47
521,30,5,2,45,2019-02-18,31.14
522,10,5,5,54,2019-02-18,23.85
523,11,5,5,33,2019-02-18,19.59
524,10,5,2,70,2019-02-18,23.36
525,9,5,1,46,2019-02-18,15.70
526,1,1,3,109,2019-03-03,16.48
527,40,1,5,49,2019-03-03,33.27
528,25,1,4,65,2019-03-03,22.70
529,13,1,2,67,2019-03-03,31.89
530,7,1,2,179,2019-03-03,15.52
531,9,1,5,189,2019-03-03,14.65
532,28,1,5,174,2019-03-03,19.46
533,27,1,2,196,2019-03-03,16.49
534,4,1,3,171,2019-03-03,20.57
535,33,1,2,172,2019-03-03,25.06
536,8,1,1,111,2019-03-03,19.95
537,11,1,2,175,2019-03-03,21.10
538,4,1,1,49,2019-03-03,20.99
539,25,1,6,84,2019-03-03,23.76
540,18,1,1,109,2019-03-03,31.55
541,26,1,6,177,2019-03-03,30.09
542,10,1,2,171,2019-03-03,22.19
543,27,1,5,47,2019-03-03,17.45
544,20,1,3,124,2019-03-03,21.67
545,2,1,6,129,2019-03-03,19.93
546,11,1,2,55,2019-03-03,19.74
547,43,1,4,163,2019-03-03,9.46
548,4,1,6,112,2019-03-03,21.72
549,22,1,3,148,2019-03-03,24.88
550,18,1,1,117,2019-03-03,28.79
551,16,1,4,115,2019-03-03,53.67
552,1,1,6,137,2019-03-03,15.98
553,31,1,5,195,2019-03-03,21.43
554,7,1,1,118,2019-03-03,16.02
555,7,1,1,166,2019-03-03,16.44
556,40,1,3,101,2019-03-03,33.56
557,4,1,6,181,2019-03-03,21.63
558,9,1,2,196,2019-03-03,14.44
559,4,1,1,113,2019-03-03,20.78
560,5,1,3,96,2019-03-03,17.78
561,28,1,6,194,2019-03-03,20.60
562,35,1,3,170,2019-03-03,21.21
563,11,1,1,119,2019-03-03,20.71
564,3,1,6,57,2019-03-03,15.55
565,27,1,6,107,2019-03-03,16.09
566,20,1,2,167,2019-03-03,21.32
567,24,1,4,101,2019-03-03,29.18
568,24,1,4,160,2019-03-03,30.17
569,6,1,6,80,2019-03-03,14.61
570,7,2,2,120,2019-03-03,15.68
571,42,2,6,102,2019-03-03,14.44
572,36,2,4,100,2019-03-03,30.64
573,3,2,3,70,2019-03-03,14.58
574,5,2,6,153,2019-03-03,17.81
575,29,2,6,140,2019-03-03,15.35
576,18,2,1,79,2019-03-03,31.33
577,7,2,1,67,2019-03-03,15.93
578,40,2,3,145,2019-03-03,34.78
579,5,2,1,56,2019-03-03,17.88
580,40,2,3,160,2019-03-03,33.45
581,29,2,6,51,2019-03-03,15.50
582,10,2,5,108,2019-03-03,21.45
583,29,2,6,93,2019-03-03,15.17
584,22,2,2,46,2019-03-03,24.36
585,3,2,3,110,2019-03-03,15.52
586,6,2,6,67,2019-03-03,14.03
587,19,2,3,137,2019-03-03,36.58
588,24,2,4,120,2019-03-03,32.06
589,30,2,5,118,2019-03-03,33.86
590,5,2,1,141,2019-03-03,18.04
591,28,2,6,77,2019-03-03,19.57
592,34,2,4,39,2019-03-03,37.86
593,3,2,6,110,2019-03-03,15.61
594,20,2,2,130,2019-03-03,21.90
595,40,2,5,81,2019-03-03,34.44
596,30,2,2,69,2019-03-03,31.44
597,24,2,6,131,2019-03-03,30.29
598,43,3,6,81,2019-03-03,9.43
599,6,3,6,35,2019-03-03,14.81
600,6,3,1,129,2019-03-03,14.46
601,2,3,6,48,2019-03-03,18.93
602,14,3,2,101,2019-03-03,31.42
603,42,3,6,107,2019-03-03,13.44
604,19,3,2,114,2019-03-03,34.63
605,28,3,2,79,2019-03-03,21.25
606,25,3,6,52,2019-03-03,23.75
607,40,3,5,95,2019-03-03,32.96
608,22,3,3,124,2019-03-03,25.08
609,27,3,6,42,2019-03-03,16.68
610,29,3,2,63,2019-03-03,15.78
611,5,3,3,124,2019-03-03,18.75
612,7,3,5,35,2019-03-03,16.20
613,1,3,1,125,2019-03-03,16.80
614,30,3,2,65,2019-03-03,31.27
615,40,3,3,110,2019-03-03,33.80
616,1,3,1,94,2019-03-03,16.10
617,22,3,2,111,2019-03-03,24.88
618,11,3,1,114,2019-03-03,19.68
619,3,3,1,60,2019-03-03,15.90
620,8,3,1,32,2019-03-03,18.87
621,14,3,6,95,2019-03-03,30.21
622,31,3,6,109,2019-03-03,20.59
623,6,3,1,72,2019-03-03,13.59
624,14,3,6,110,2019-03-03,29.21
625,28,3,6,48,2019-03-03,19.32
626,34,3,2,90,2019-03-03,37.08
627,41,4,6,61,2019-03-03,12.75
628,4,4,6,82,2019-03-03,21.33
629,4,4,1,98,2019-03-03,21.75
630,13,4,6,74,2019-03-03,33.15
631,4,4,6,81,2019-03-03,21.81
632,32,4,2,51,2019-03-03,29.39
633,28,4,2,57,2019-03-03,20.94
634,34,4,4,59,2019-03-03,35.92
635,40,4,3,29,2019-03-03,31.39
636,8,4,1,79,2019-03-03,18.11
637,27,4,6,95,2019-03-03,17.74
638,4,4,1,27,2019-03-03,21.68
639,31,4,2,71,2019-03-03,21.53
640,27,4,5,63,2019-03-03,17.87
641,23,4,4,27,2019-03-03,27.06
642,41,4,6,79,2019-03-03,12.02
643,16,4,6,81,2019-03-03,52.72
644,8,4,5,64,2019-03-03,19.41
645,16,4,6,82,2019-03-03,51.24
646,20,4,2,87,2019-03-03,22.62
647,15,4,4,81,2019-03-03,47.56
648,17,4,4,93,2019-03-03,38.38
649,15,4,2,86,2019-03-03,47.27
650,14,5,6,40,2019-03-03,31.39
651,5,5,3,60,2019-03-03,19.26
652,42,5,6,49,2019-03-03,14.46
653,29,5,2,29,2019-03-03,15.08
654,31,5,2,60,2019-03-03,21.91
655,38,5,3,61,2019-03-03,25.20
656,1,5,3,48,2019-03-03,16.96
657,28,1,2,91,2019-03-18,21.17
658,3,1,3,38,2019-03-18,15.94
659,10,1,5,57,2019-03-18,23.07
660,9,1,2,93,2019-03-18,15.67
661,18,1,2,88,2019-03-18,30.29
662,20,1,2,88,2019-03-18,22.75
