br_exp_ID,br_ID,br_utils_ID,billing_period,payment_amount,payment_date
54,4,6,2019-02,165.22,2019-02-28
55,5,1,2019-02,7800.00,2019-02-28
56,5,2,2019-02,1122.90,2019-02-28
57,5,3,2019-02,182.75,2019-02-28
58,5,4,2019-02,189.00,2019-02-28
59,5,5,2019-02,625.45,2019-02-28
60,5,6,2019-02,128.78,2019-02-28
61,1,1,2019-03,18500.00,2019-03-28
62,1,2,2019-03,2942.64,2019-03-28
63,1,3,2019-03,399.04,2019-03-28
64,1,4,2019-03,209.00,2019-03-28
65,1,5,2019-03,921.00,2019-03-28
66,1,6,2019-03,221.46,2019-03-28
67,2,1,2019-03,14200.00,2019-03-28
68,2,2,2019-03,2294.04,2019-03-28
69,2,3,2019-03,280.95,2019-03-28
70,2,4,2019-03,239.00,2019-03-28
71,2,5,2019-03,1129.79,2019-03-28
72,2,6,2019-03,203.28,2019-03-28
73,3,1,2019-03,11800.00,2019-03-28
74,3,2,2019-03,1573.92,2019-03-28
75,3,3,2019-03,269.70,2019-03-28
76,3,4,2019-03,239.00,2019-03-28
77,3,5,2019-03,394.48,2019-03-28
78,3,6,2019-03,209.54,2019-03-28
79,4,1,2019-03,9600.00,2019-03-28
80,4,2,2019-03,1222.49,2019-03-28
81,4,3,2019-03,220.87,2019-03-28
82,4,4,2019-03,239.00,2019-03-28
83,4,5,2019-03,674.48,2019-03-28
84,4,6,2019-03,165.05,2019-03-28
85,5,1,2019-03,7800.00,2019-03-28
86,5,2,2019-03,1001.27,2019-03-28
87,5,3,2019-03,147.88,2019-03-28
88,5,4,2019-03,239.00,2019-03-28
89,5,5,2019-03,277.97,2019-03-28
90,5,6,2019-03,87.58,2019-03-28
91,1,1,2019-04,18500.00,2019-04-28
92,1,2,2019-04,2863.23,2019-04-28
93,1,3,2019-04,429.13,2019-04-28
94,1,4,2019-04,239.00,2019-04-28
95,1,5,2019-04,1448.64,2019-04-28
96,1,6,2019-04,235.29,2019-04-28
97,2,1,2019-04,14200.00,2019-04-28
98,2,2,2019-04,1873.04,2019-04-28
99,2,3,2019-04,270.66,2019-04-28
100,2,4,2019-04,239.00,2019-04-28
101,2,5,2019-04,745.11,2019-04-28
102,2,6,2019-04,184.54,2019-04-28
103,3,1,2019-04,11800.00,2019-04-28
104,3,2,2019-04,1768.70,2019-04-28
105,3,3,2019-04,301.52,2019-04-28
106,3,4,2019-04,209.00,2019-04-28
107,3,5,2019-04,731.22,2019-04-28
108,3,6,2019-04,264.25,2019-04-28
109,4,1,2019-04,9600.00,2019-04-28
110,4,2,2019-04,1379.53,2019-04-28
111,4,3,2019-04,240.61,2019-04-28
112,4,4,2019-04,239.00,2019-04-28
113,4,5,2019-04,849.07,2019-04-28
114,4,6,2019-04,178.26,2019-04-28
115,5,1,2019-04,7800.00,2019-04-28
116,5,2,2019-04,1025.23,2019-04-28
117,5,3,2019-04,178.40,2019-04-28
118,5,4,2019-04,189.00,2019-04-28
119,5,5,2019-04,621.36,2019-04-28
120,5,6,2019-04,140.84,2019-04-28
121,1,1,2019-05,18500.00,2019-05-28
122,1,2,2019-05,2948.66,2019-05-28
123,1,3,2019-05,469.98,2019-05-28
124,1,4,2019-05,209.00,2019-05-28
125,1,5,2019-05,1370.01,2019-05-28
126,1,6,2019-05,324.66,2019-05-28
127,2,1,2019-05,14200.00,2019-05-28
128,2,2,2019-05,1802.49,2019-05-28
129,2,3,2019-05,370.54,2019-05-28
130,2,4,2019-05,189.00,2019-05-28
131,2,5,2019-05,1101.67,2019-05-28
132,2,6,2019-05,345.62,2019-05-28
133,3,1,2019-05,11800.00,2019-05-28
134,3,2,2019-05,1902.55,2019-05-28
135,3,3,2019-05,255.78,2019-05-28
136,3,4,2019-05,209.00,2019-05-28
137,3,5,2019-05,725.62,2019-05-28
138,3,6,2019-05,200.19,2019-05-28
139,4,1,2019-05,9600.00,2019-05-28
140,4,2,2019-05,1514.94,2019-05-28
141,4,3,2019-05,228.96,2019-05-28
142,4,4,2019-05,239.00,2019-05-28
143,4,5,2019-05,347.21,2019-05-28
144,4,6,2019-05,134.61,2019-05-28
145,5,1,2019-05,7800.00,2019-05-28
146,5,2,2019-05,1041.59,2019-05-28
147,5,3,2019-05,147.00,2019-05-28
148,5,4,2019-05,209.00,2019-05-28
149,5,5,2019-05,661.26,2019-05-28
150,5,6,2019-05,158.64,2019-05-28
151,1,1,2019-06,18500.00,2019-06-28
152,1,2,2019-06,3000.29,2019-06-28
153,1,3,2019-06,373.00,2019-06-28
154,1,4,2019-06,189.00,2019-06-28
155,1,5,2019-06,824.87,2019-06-28
156,1,6,2019-06,325.46,2019-06-28
157,2,1,2019-06,14200.00,2019-06-28
158,2,2,2019-06,1780.58,2019-06-28
159,2,3,2019-06,343.15,2019-06-28
160,2,4,2019-06,239.00,2019-06-28
161,2,5,2019-06,1053.36,2019-06-28
162,2,6,2019-06,272.13,2019-06-28
163,3,1,2019-06,11800.00,2019-06-28
164,3,2,2019-06,1851.90,2019-06-28
165,3,3,2019-06,275.70,2019-06-28
166,3,4,2019-06,239.00,2019-06-28
167,3,5,2019-06,705.88,2019-06-28
168,3,6,2019-06,261.92,2019-06-28
169,4,1,2019-06,9600.00,2019-06-28
170,4,2,2019-06,1489.97,2019-06-28
171,4,3,2019-06,244.66,2019-06-28
172,4,4,2019-06,239.00,2019-06-28
173,4,5,2019-06,401.32,2019-06-28
174,4,6,2019-06,137.60,2019-06-28
175,5,1,2019-06,7800.00,2019-06-28
176,5,2,2019-06,1053.02,2019-06-28
177,5,3,2019-06,194.34,2019-06-28
178,5,4,2019-06,239.00,2019-06-28
179,5,5,2019-06,210.00,2019-06-28
180,5,6,2019-06,104.77,2019-06-28
181,1,1,2019-07,18500.00,2019-07-28
182,1,2,2019-07,2474.77,2019-07-28
183,1,3,2019-07,366.01,2019-07-28
184,1,4,2019-07,239.00,2019-07-28
185,1,5,2019-07,966.62,2019-07-28
186,1,6,2019-07,254.58,2019-07-28
187,2,1,2019-07,14200.00,2019-07-28
188,2,2,2019-07,1812.51,2019-07-28
189,2,3,2019-07,302.42,2019-07-28
190,2,4,2019-07,189.00,2019-07-28
191,2,5,2019-07,852.63,2019-07-28
192,2,6,2019-07,359.09,2019-07-28
193,3,1,2019-07,11800.00,2019-07-28
194,3,2,2019-07,1342.84,2019-07-28
195,3,3,2019-07,279.88,2019-07-28
196,3,4,2019-07,189.00,2019-07-28
197,3,5,2019-07,416.97,2019-07-28
198,3,6,2019-07,210.73,2019-07-28
199,4,1,2019-07,9600.00,2019-07-28
200,4,2,2019-07,1200.29,2019-07-28
201,4,3,2019-07,198.10,2019-07-28
202,4,4,2019-07,239.00,2019-07-28
203,4,5,2019-07,236.19,2019-07-28
204,4,6,2019-07,200.90,2019-07-28
205,5,1,2019-07,7800.00,2019-07-28
206,5,2,2019-07,872.39,2019-07-28
207,5,3,2019-07,145.63,2019-07-28
208,5,4,2019-07,209.00,2019-07-28
209,5,5,2019-07,621.69,2019-07-28
210,5,6,2019-07,156.52,2019-07-28
211,1,1,2019-08,18500.00,2019-08-28
212,1,2,2019-08,2708.88,2019-08-28
213,1,3,2019-08,443.76,2019-08-28
214,1,4,2019-08,189.00,2019-08-28
215,1,5,2019-08,1031.55,2019-08-28
216,1,6,2019-08,328.61,2019-08-28
217,2,1,2019-08,14200.00,2019-08-28
218,2,2,2019-08,1931.80,2019-08-28
219,2,3,2019-08,338.27,2019-08-28
220,2,4,2019-08,209.00,2019-08-28
221,2,5,2019-08,418.21,2019-08-28
222,2,6,2019-08,287.69,2019-08-28
223,3,1,2019-08,11800.00,2019-08-28
224,3,2,2019-08,1482.16,2019-08-28
225,3,3,2019-08,224.27,2019-08-28
226,3,4,2019-08,239.00,2019-08-28
227,3,5,2019-08,290.90,2019-08-28
228,3,6,2019-08,145.62,2019-08-28
229,4,1,2019-08,9600.00,2019-08-28
230,4,2,2019-08,1232.39,2019-08-28
231,4,3,2019-08,236.20,2019-08-28
232,4,4,2019-08,189.00,2019-08-28
233,4,5,2019-08,773.43,2019-08-28
234,4,6,2019-08,167.38,2019-08-28
235,5,1,2019-08,7800.00,2019-08-28
236,5,2,2019-08,1153.50,2019-08-28
237,5,3,2019-08,171.19,2019-08-28
238,5,4,2019-08,239.00,2019-08-28
239,5,5,2019-08,496.13,2019-08-28
240,5,6,2019-08,109.10,2019-08-28
241,1,1,2019-09,18500.00,2019-09-28
242,1,2,2019-09,2272.58,2019-09-28
243,1,3,2019-09,484.00,2019-09-28
244,1,4,2019-09,239.00,2019-09-28
245,1,5,2019-09,820.88,2019-09-28
246,1,6,2019-09,341.92,2019-09-28
247,2,1,2019-09,14200.00,2019-09-28
248,2,2,2019-09,1620.17,2019-09-28
249,2,3,2019-09,348.37,2019-09-28
250,2,4,2019-09,189.00,2019-09-28
251,2,5,2019-09,297.74,2019-09-28
252,2,6,2019-09,318.41,2019-09-28
253,3,1,2019-09,11800.00,2019-09-28
254,3,2,2019-09,1593.01,2019-09-28
255,3,3,2019-09,225.15,2019-09-28
256,3,4,2019-09,239.00,2019-09-28
257,3,5,2019-09,675.54,2019-09-28
258,3,6,2019-09,312.33,2019-09-28
259,4,1,2019-09,9600.00,2019-09-28
260,4,2,2019-09,1339.82,2019-09-28
261,4,3,2019-09,222.55,2019-09-28
262,4,4,2019-09,209.00,2019-09-28
263,4,5,2019-09,277.90,2019-09-28
264,4,6,2019-09,143.44,2019-09-28
265,5,1,2019-09,7800.00,2019-09-28
266,5,2,2019-09,1038.57,2019-09-28
267,5,3,2019-09,188.03,2019-09-28
268,5,4,2019-09,239.00,2019-09-28
269,5,5,2019-09,612.15,2019-09-28
270,5,6,2019-09,171.80,2019-09-28
271,1,1,2019-10,18500.00,2019-10-28
272,1,2,2019-10,2179.20,2019-10-28
273,1,3,2019-10,426.34,2019-10-28
274,1,4,2019-10,239.00,2019-10-28
275,1,5,2019-10,777.10,2019-10-28
276,1,6,2019-10,340.85,2019-10-28
277,2,1,2019-10,14200.00,2019-10-28
278,2,2,2019-10,2090.30,2019-10-28
279,2,3,2019-10,310.95,2019-10-28
280,2,4,2019-10,189.00,2019-10-28
281,2,5,2019-10,887.06,2019-10-28
282,2,6,2019-10,175.30,2019-10-28
283,3,1,2019-10,11800.00,2019-10-28
284,3,2,2019-10,1718.08,2019-10-28
285,3,3,2019-10,218.50,2019-10-28
286,3,4,2019-10,189.00,2019-10-28
287,3,5,2019-10,1059.81,2019-10-28
288,3,6,2019-10,301.07,2019-10-28
289,4,1,2019-10,9600.00,2019-10-28
290,4,2,2019-10,1128.27,2019-10-28
291,4,3,2019-10,209.36,2019-10-28
292,4,4,2019-10,239.00,2019-10-28
293,4,5,2019-10,787.92,2019-10-28
294,4,6,2019-10,154.59,2019-10-28
295,5,1,2019-10,7800.00,2019-10-28
296,5,2,2019-10,1073.11,2019-10-28
297,5,3,2019-10,199.33,2019-10-28
298,5,4,2019-10,209.00,2019-10-28
299,5,5,2019-10,633.56,2019-10-28
300,5,6,2019-10,118.47,2019-10-28
301,1,1,2019-11,18500.00,2019-11-28
302,1,2,2019-11,2104.66,2019-11-28
303,1,3,2019-11,484.67,2019-11-28
304,1,4,2019-11,209.00,2019-11-28
305,1,5,2019-11,472.71,2019-11-28
306,1,6,2019-11,287.22,2019-11-28
307,2,1,2019-11,14200.00,2019-11-28
308,2,2,2019-11,1691.62,2019-11-28
309,2,3,2019-11,359.61,2019-11-28
310,2,4,2019-11,189.00,2019-11-28
311,2,5,2019-11,750.45,2019-11-28
312,2,6,2019-11,272.79,2019-11-28
313,3,1,2019-11,11800.00,2019-11-28
314,3,2,2019-11,1492.49,2019-11-28
315,3,3,2019-11,284.98,2019-11-28
316,3,4,2019-11,209.00,2019-11-28
317,3,5,2019-11,467.04,2019-11-28
318,3,6,2019-11,303.87,2019-11-28
319,4,1,2019-11,9600.00,2019-11-28
320,4,2,2019-11,1422.34,2019-11-28
321,4,3,2019-11,229.70,2019-11-28
322,4,4,2019-11,239.00,2019-11-28
323,4,5,2019-11,747.59,2019-11-28
324,4,6,2019-11,225.39,2019-11-28
325,5,1,2019-11,7800.00,2019-11-28
326,5,2,2019-11,1085.28,2019-11-28
327,5,3,2019-11,186.36,2019-11-28
328,5,4,2019-11,239.00,2019-11-28
329,5,5,2019-11,278.14,2019-11-28
330,5,6,2019-11,95.98,2019-11-28
331,1,1,2019-12,18500.00,2019-12-28
332,1,2,2019-12,2359.65,2019-12-28
333,1,3,2019-12,407.27,2019-12-28
334,1,4,2019-12,239.00,2019-12-28
335,1,5,2019-12,1141.48,2019-12-28
336,1,6,2019-12,311.91,2019-12-28
337,2,1,2019-12,14200.00,2019-12-28
338,2,2,2019-12,2081.77,2019-12-28
339,2,3,2019-12,321.15,2019-12-28
340,2,4,2019-12,239.00,2019-12-28
341,2,5,2019-12,1210.44,2019-12-28
342,2,6,2019-12,338.90,2019-12-28
343,3,1,2019-12,11800.00,2019-12-28
344,3,2,2019-12,1331.16,2019-12-28
345,3,3,2019-12,223.28,2019-12-28
346,3,4,2019-12,209.00,2019-12-28
347,3,5,2019-12,775.24,2019-12-28
348,3,6,2019-12,277.23,2019-12-28
349,4,1,2019-12,9600.00,2019-12-28
350,4,2,2019-12,1318.83,2019-12-28
351,4,3,2019-12,196.01,2019-12-28
352,4,4,2019-12,189.00,2019-12-28
353,4,5,2019-12,787.51,2019-12-28
354,4,6,2019-12,222.84,2019-12-28
355,5,1,2019-12,7800.00,2019-12-28
356,5,2,2019-12,933.05,2019-12-28
357,5,3,2019-12,176.84,2019-12-28
358,5,4,2019-12,209.00,2019-12-28
359,5,5,2019-12,557.18,2019-12-28
360,5,6,2019-12,99.21,2019-12-28
361,1,1,2020-01,19055.00,2020-01-28
362,1,2,2020-01,2585.62,2020-01-28
363,1,3,2020-01,377.27,2020-01-28
364,1,4,2020-01,189.00,2020-01-28
365,1,5,2020-01,498.43,2020-01-28
366,1,6,2020-01,415.06,2020-01-28
367,2,1,2020-01,14626.00,2020-01-28
368,2,2,2020-01,1638.06,2020-01-28
369,2,3,2020-01,318.20,2020-01-28
370,2,4,2020-01,189.00,2020-01-28
371,2,5,2020-01,536.84,2020-01-28
372,2,6,2020-01,188.07,2020-01-28
373,3,1,2020-01,12154.00,2020-01-28
374,3,2,2020-01,1693.46,2020-01-28
375,3,3,2020-01,272.07,2020-01-28
376,3,4,2020-01,189.00,2020-01-28
377,3,5,2020-01,391.18,2020-01-28
378,3,6,2020-01,149.46,2020-01-28
379,4,1,2020-01,9888.00,2020-01-28
380,4,2,2020-01,1296.54,2020-01-28
381,4,3,2020-01,246.48,2020-01-28
382,4,4,2020-01,189.00,2020-01-28
383,4,5,2020-01,297.18,2020-01-28
384,4,6,2020-01,179.21,2020-01-28
385,5,1,2020-01,8034.00,2020-01-28
386,5,2,2020-01,911.74,2020-01-28
387,5,3,2020-01,159.81,2020-01-28
388,5,4,2020-01,189.00,2020-01-28
389,5,5,2020-01,198.78,2020-01-28
390,5,6,2020-01,107.51,2020-01-28
391,1,1,2020-02,19055.00,2020-02-28
392,1,2,2020-02,2143.47,2020-02-28
393,1,3,2020-02,464.58,2020-02-28
394,1,4,2020-02,239.00,2020-02-28
395,1,5,2020-02,1242.42,2020-02-28
396,1,6,2020-02,304.36,2020-02-28
397,2,1,2020-02,14626.00,2020-02-28
398,2,2,2020-02,1894.45,2020-02-28
399,2,3,2020-02,328.58,2020-02-28
400,2,4,2020-02,239.00,2020-02-28
401,2,5,2020-02,765.45,2020-02-28
402,2,6,2020-02,238.68,2020-02-28
403,3,1,2020-02,12154.00,2020-02-28
404,3,2,2020-02,1345.26,2020-02-28
405,3,3,2020-02,216.84,2020-02-28
406,3,4,2020-02,209.00,2020-02-28
407,3,5,2020-02,384.02,2020-02-28
408,3,6,2020-02,151.83,2020-02-28
409,4,1,2020-02,9888.00,2020-02-28
410,4,2,2020-02,1265.36,2020-02-28
411,4,3,2020-02,255.97,2020-02-28
412,4,4,2020-02,189.00,2020-02-28
413,4,5,2020-02,883.35,2020-02-28
414,4,6,2020-02,161.56,2020-02-28
415,5,1,2020-02,8034.00,2020-02-28
416,5,2,2020-02,904.66,2020-02-28
417,5,3,2020-02,182.99,2020-02-28
418,5,4,2020-02,189.00,2020-02-28
419,5,5,2020-02,624.71,2020-02-28
420,5,6,2020-02,83.47,2020-02-28
421,1,1,2020-03,19055.00,2020-03-28
422,1,2,2020-03,3123.35,2020-03-28
423,1,3,2020-03,416.23,2020-03-28
424,1,4,2020-03,239.00,2020-03-28
425,1,5,2020-03,1106.80,2020-03-28
426,1,6,2020-03,450.23,2020-03-28
427,2,1,2020-03,14626.00,2020-03-28
428,2,2,2020-03,2228.53,2020-03-28
429,2,3,2020-03,279.29,2020-03-28
430,2,4,2020-03,239.00,2020-03-28
431,2,5,2020-03,815.84,2020-03-28
432,2,6,2020-03,374.33,2020-03-28
433,3,1,2020-03,12154.00,2020-03-28
434,3,2,2020-03,1645.66,2020-03-28
435,3,3,2020-03,219.10,2020-03-28
436,3,4,2020-03,209.00,2020-03-28
437,3,5,2020-03,822.70,2020-03-28
438,3,6,2020-03,257.82,2020-03-28
439,4,1,2020-03,9888.00,2020-03-28
440,4,2,2020-03,1419.34,2020-03-28
441,4,3,2020-03,255.30,2020-03-28
442,4,4,2020-03,189.00,2020-03-28
443,4,5,2020-03,670.89,2020-03-28
444,4,6,2020-03,212.56,2020-03-28
445,5,1,2020-03,8034.00,2020-03-28
446,5,2,2020-03,1049.36,2020-03-28
447,5,3,2020-03,150.95,2020-03-28
448,5,4,2020-03,239.00,2020-03-28
449,5,5,2020-03,592.85,2020-03-28
450,5,6,2020-03,174.15,2020-03-28
451,1,1,2020-04,13338.50,2020-04-28
452,1,2,2020-04,1115.46,2020-04-28
453,1,3,2020-04,137.03,2020-04-28
454,1,4,2020-04,239.00,2020-04-28
455,1,5,2020-04,367.50,2020-04-28
456,1,6,2020-04,180.14,2020-04-28
457,2,1,2020-04,10238.20,2020-04-28
458,2,2,2020-04,726.71,2020-04-28
459,2,3,2020-04,112.70,2020-04-28
460,2,4,2020-04,209.00,2020-04-28
461,2,5,2020-04,200.00,2020-04-28
462,2,6,2020-04,122.94,2020-04-28
463,3,1,2020-04,8507.80,2020-04-28
464,3,2,2020-04,568.03,2020-04-28
465,3,3,2020-04,87.28,2020-04-28
466,3,4,2020-04,239.00,2020-04-28
467,3,5,2020-04,186.82,2020-04-28
468,3,6,2020-04,92.01,2020-04-28
469,4,1,2020-04,6921.60,2020-04-28
470,4,2,2020-04,487.22,2020-04-28
471,4,3,2020-04,63.10,2020-04-28
472,4,4,2020-04,189.00,2020-04-28
473,4,5,2020-04,134.81,2020-04-28
474,4,6,2020-04,64.54,2020-04-28
475,5,1,2020-04,5623.80,2020-04-28
476,5,2,2020-04,352.72,2020-04-28
477,5,3,2020-04,58.32,2020-04-28
478,5,4,2020-04,189.00,2020-04-28
479,5,5,2020-04,139.58,2020-04-28
480,5,6,2020-04,37.13,2020-04-28
481,1,1,2020-05,19055.00,2020-05-28
482,1,2,2020-05,2465.70,2020-05-28
483,1,3,2020-05,395.04,2020-05-28
484,1,4,2020-05,209.00,2020-05-28
485,1,5,2020-05,500.06,2020-05-28
486,1,6,2020-05,223.16,2020-05-28
487,2,1,2020-05,14626.00,2020-05-28
488,2,2,2020-05,2056.55,2020-05-28
489,2,3,2020-05,344.36,2020-05-28
490,2,4,2020-05,189.00,2020-05-28
491,2,5,2020-05,1009.22,2020-05-28
492,2,6,2020-05,228.40,2020-05-28
493,3,1,2020-05,12154.00,2020-05-28
494,3,2,2020-05,1962.78,2020-05-28
495,3,3,2020-05,301.32,2020-05-28
496,3,4,2020-05,189.00,2020-05-28
497,3,5,2020-05,458.77,2020-05-28
498,3,6,2020-05,241.00,2020-05-28
499,4,1,2020-05,9888.00,2020-05-28
500,4,2,2020-05,1646.79,2020-05-28
501,4,3,2020-05,222.57,2020-05-28
502,4,4,2020-05,209.00,2020-05-28
503,4,5,2020-05,473.93,2020-05-28
504,4,6,2020-05,221.09,2020-05-28
505,5,1,2020-05,8034.00,2020-05-28
506,5,2,2020-05,1151.98,2020-05-28
507,5,3,2020-05,178.33,2020-05-28
508,5,4,2020-05,209.00,2020-05-28
509,5,5,2020-05,685.88,2020-05-28
510,5,6,2020-05,86.96,2020-05-28
511,1,1,2020-06,19055.00,2020-06-28
512,1,2,2020-06,2919.81,2020-06-28
513,1,3,2020-06,364.24,2020-06-28
514,1,4,2020-06,189.00,2020-06-28
515,1,5,2020-06,965.89,2020-06-28
516,1,6,2020-06,476.61,2020-06-28
517,2,1,2020-06,14626.00,2020-06-28
518,2,2,2020-06,2200.89,2020-06-28
519,2,3,2020-06,358.34,2020-06-28
520,2,4,2020-06,239.00,2020-06-28
521,2,5,2020-06,1166.35,2020-06-28
522,2,6,2020-06,309.19,2020-06-28
523,3,1,2020-06,12154.00,2020-06-28
524,3,2,2020-06,1918.87,2020-06-28
525,3,3,2020-06,251.25,2020-06-28
526,3,4,2020-06,189.00,2020-06-28
527,3,5,2020-06,934.94,2020-06-28
528,3,6,2020-06,158.01,2020-06-28
529,4,1,2020-06,9888.00,2020-06-28
530,4,2,2020-06,1350.83,2020-06-28
531,4,3,2020-06,192.05,2020-06-28
532,4,4,2020-06,189.00,2020-06-28
533,4,5,2020-06,247.24,2020-06-28
534,4,6,2020-06,168.17,2020-06-28
535,5,1,2020-06,8034.00,2020-06-28
536,5,2,2020-06,1161.22,2020-06-28
537,5,3,2020-06,170.04,2020-06-28
538,5,4,2020-06,189.00,2020-06-28
539,5,5,2020-06,566.09,2020-06-28
540,5,6,2020-06,157.63,2020-06-28
541,1,1,2020-07,19055.00,2020-07-28
542,1,2,2020-07,2143.33,2020-07-28
543,1,3,2020-07,342.60,2020-07-28
544,1,4,2020-07,209.00,2020-07-28
545,1,5,2020-07,790.96,2020-07-28
546,1,6,2020-07,378.84,2020-07-28
547,2,1,2020-07,14626.00,2020-07-28
548,2,2,2020-07,2085.75,2020-07-28
549,2,3,2020-07,302.42,2020-07-28
550,2,4,2020-07,209.00,2020-07-28
551,2,5,2020-07,1242.54,2020-07-28
552,2,6,2020-07,176.61,2020-07-28
553,3,1,2020-07,12154.00,2020-07-28
554,3,2,2020-07,1752.89,2020-07-28
555,3,3,2020-07,275.74,2020-07-28
556,3,4,2020-07,189.00,2020-07-28
557,3,5,2020-07,539.44,2020-07-28
558,3,6,2020-07,234.91,2020-07-28
559,4,1,2020-07,9888.00,2020-07-28
560,4,2,2020-07,1185.09,2020-07-28
561,4,3,2020-07,180.08,2020-07-28
562,4,4,2020-07,209.00,2020-07-28
563,4,5,2020-07,611.65,2020-07-28
564,4,6,2020-07,122.10,2020-07-28
565,5,1,2020-07,8034.00,2020-07-28
566,5,2,2020-07,895.82,2020-07-28
567,5,3,2020-07,155.26,2020-07-28
568,5,4,2020-07,209.00,2020-07-28
569,5,5,2020-07,304.63,2020-07-28
570,5,6,2020-07,86.46,2020-07-28
571,1,1,2020-08,19055.00,2020-08-28
572,1,2,2020-08,2394.27,2020-08-28
573,1,3,2020-08,360.49,2020-08-28
574,1,4,2020-08,239.00,2020-08-28
575,1,5,2020-08,1666.57,2020-08-28
576,1,6,2020-08,331.72,2020-08-28
577,2,1,2020-08,14626.00,2020-08-28
578,2,2,2020-08,2181.60,2020-08-28
579,2,3,2020-08,319.43,2020-08-28
580,2,4,2020-08,209.00,2020-08-28
581,2,5,2020-08,1237.18,2020-08-28
582,2,6,2020-08,237.55,2020-08-28
583,3,1,2020-08,12154.00,2020-08-28
584,3,2,2020-08,1806.18,2020-08-28
585,3,3,2020-08,230.21,2020-08-28
586,3,4,2020-08,209.00,2020-08-28
587,3,5,2020-08,477.05,2020-08-28
588,3,6,2020-08,279.07,2020-08-28
589,4,1,2020-08,9888.00,2020-08-28
590,4,2,2020-08,1336.22,2020-08-28
591,4,3,2020-08,190.28,2020-08-28
592,4,4,2020-08,189.00,2020-08-28
593,4,5,2020-08,681.82,2020-08-28
594,4,6,2020-08,217.76,2020-08-28
595,5,1,2020-08,8034.00,2020-08-28
596,5,2,2020-08,902.72,2020-08-28
597,5,3,2020-08,199.92,2020-08-28
598,5,4,2020-08,189.00,2020-08-28
599,5,5,2020-08,343.94,2020-08-28
600,5,6,2020-08,130.62,2020-08-28
601,1,1,2020-09,19055.00,2020-09-28
602,1,2,2020-09,2226.57,2020-09-28
603,1,3,2020-09,490.01,2020-09-28
604,1,4,2020-09,239.00,2020-09-28
605,1,5,2020-09,942.05,2020-09-28
606,1,6,2020-09,358.97,2020-09-28
607,2,1,2020-09,14626.00,2020-09-28
608,2,2,2020-09,1979.59,2020-09-28
609,2,3,2020-09,332.92,2020-09-28
610,2,4,2020-09,239.00,2020-09-28
611,2,5,2020-09,1122.28,2020-09-28
612,2,6,2020-09,291.23,2020-09-28
613,3,1,2020-09,12154.00,2020-09-28
614,3,2,2020-09,1642.91,2020-09-28
615,3,3,2020-09,292.46,2020-09-28
616,3,4,2020-09,189.00,2020-09-28
617,3,5,2020-09,554.40,2020-09-28
618,3,6,2020-09,227.55,2020-09-28
619,4,1,2020-09,9888.00,2020-09-28
620,4,2,2020-09,1093.99,2020-09-28
621,4,3,2020-09,237.39,2020-09-28
622,4,4,2020-09,209.00,2020-09-28
623,4,5,2020-09,489.84,2020-09-28
