sal_pay_ID,st_ID,pay_period,base_amount,bonus_amount,deduction_amount,payment_date
14137,212,2024-01,2301.35,0.00,253.15,2024-01-25
14138,213,2024-01,2417.67,0.00,265.94,2024-01-25
14139,214,2024-01,3120.84,0.00,343.29,2024-01-25
14140,215,2024-01,2725.78,0.00,299.84,2024-01-25
14141,216,2024-01,2527.17,0.00,277.99,2024-01-25
14142,217,2024-01,2245.69,0.00,247.03,2024-01-25
14143,218,2024-01,2540.17,0.00,279.42,2024-01-25
14144,219,2024-01,2624.33,0.00,288.68,2024-01-25
14145,220,2024-01,2304.64,0.00,253.51,2024-01-25
14146,221,2024-01,2444.53,0.00,268.90,2024-01-25
14147,222,2024-01,2610.91,0.00,287.20,2024-01-25
14148,223,2024-01,2558.84,0.00,281.47,2024-01-25
14149,224,2024-01,2601.26,0.00,286.14,2024-01-25
14150,225,2024-01,2301.78,0.00,253.20,2024-01-25
14151,226,2024-01,2534.62,0.00,278.81,2024-01-25
14152,227,2024-01,2295.80,0.00,252.54,2024-01-25
14153,228,2024-01,2387.37,0.00,262.61,2024-01-25
14154,229,2024-01,2611.73,0.00,287.29,2024-01-25
14155,230,2024-01,2696.57,0.00,296.62,2024-01-25
14156,231,2024-01,2357.36,0.00,259.31,2024-01-25
14157,232,2024-01,2200.40,0.00,242.04,2024-01-25
14158,233,2024-01,2696.66,0.00,296.63,2024-01-25
14159,234,2024-01,2680.14,0.00,294.82,2024-01-25
14160,235,2024-01,2641.17,0.00,290.53,2024-01-25
14161,236,2024-01,4797.77,0.00,527.75,2024-01-25
14162,237,2024-01,4515.49,0.00,496.70,2024-01-25
14163,238,2024-01,2597.19,0.00,285.69,2024-01-25
14164,239,2024-01,2871.15,0.00,315.83,2024-01-25
14165,240,2024-01,2434.09,0.00,267.75,2024-01-25
14166,241,2024-01,3114.04,0.00,342.54,2024-01-25
14167,242,2024-01,2419.84,0.00,266.18,2024-01-25
14168,243,2024-01,2767.70,0.00,304.45,2024-01-25
14169,244,2024-01,2761.49,0.00,303.76,2024-01-25
14170,245,2024-01,7159.27,0.00,787.52,2024-01-25
14171,246,2024-01,2617.68,0.00,287.94,2024-01-25
14172,247,2024-01,2694.29,0.00,296.37,2024-01-25
14173,248,2024-01,2777.19,0.00,305.49,2024-01-25
14174,249,2024-01,2367.68,0.00,260.44,2024-01-25
14175,250,2024-01,2256.72,0.00,248.24,2024-01-25
14176,251,2024-01,2372.85,0.00,261.01,2024-01-25
14177,252,2024-01,3296.38,0.00,362.60,2024-01-25
14178,1,2024-02,7192.81,0.00,791.21,2024-02-25
14179,3,2024-02,2594.73,0.00,285.42,2024-02-25
14180,4,2024-02,2262.47,0.00,248.87,2024-02-25
14181,5,2024-02,3283.46,0.00,361.18,2024-02-25
14182,6,2024-02,2625.79,0.00,288.84,2024-02-25
14183,8,2024-02,2346.03,0.00,258.06,2024-02-25
14184,10,2024-02,2544.37,0.00,279.88,2024-02-25
14185,11,2024-02,4443.22,0.00,488.75,2024-02-25
14186,12,2024-02,3219.90,0.00,354.19,2024-02-25
14187,13,2024-02,4757.56,0.00,523.33,2024-02-25
14188,14,2024-02,4475.63,0.00,492.32,2024-02-25
14189,15,2024-02,2737.72,0.00,301.15,2024-02-25
14190,16,2024-02,3200.76,0.00,352.08,2024-02-25
14191,17,2024-02,2312.57,0.00,254.38,2024-02-25
14192,18,2024-02,2646.36,0.00,291.10,2024-02-25
14193,19,2024-02,2665.57,0.00,293.21,2024-02-25
14194,20,2024-02,2423.74,0.00,266.61,2024-02-25
14195,22,2024-02,2547.85,0.00,280.26,2024-02-25
14196,24,2024-02,7178.26,0.00,789.61,2024-02-25
14197,25,2024-02,4762.31,0.00,523.85,2024-02-25
14198,26,2024-02,2922.01,0.00,321.42,2024-02-25
14199,28,2024-02,4746.41,0.00,522.11,2024-02-25
14200,29,2024-02,2379.69,0.00,261.77,2024-02-25
14201,30,2024-02,3016.85,0.00,331.85,2024-02-25
14202,31,2024-02,2406.16,0.00,264.68,2024-02-25
14203,32,2024-02,2564.45,0.00,282.09,2024-02-25
14204,33,2024-02,3008.05,0.00,330.89,2024-02-25
14205,35,2024-02,2816.07,0.00,309.77,2024-02-25
14206,36,2024-02,2733.17,0.00,300.65,2024-02-25
14207,37,2024-02,3100.87,0.00,341.10,2024-02-25
14208,38,2024-02,4757.26,0.00,523.30,2024-02-25
14209,39,2024-02,2653.03,0.00,291.83,2024-02-25
14210,41,2024-02,2778.75,0.00,305.66,2024-02-25
14211,43,2024-02,2604.66,0.00,286.51,2024-02-25
14212,44,2024-02,2768.46,0.00,304.53,2024-02-25
14213,45,2024-02,2254.32,0.00,247.98,2024-02-25
14214,46,2024-02,2681.44,0.00,294.96,2024-02-25
14215,48,2024-02,2535.47,0.00,278.90,2024-02-25
14216,49,2024-02,7608.99,0.00,836.99,2024-02-25
14217,50,2024-02,2903.51,0.00,319.39,2024-02-25
14218,51,2024-02,2356.76,0.00,259.24,2024-02-25
14219,52,2024-02,2643.87,0.00,290.83,2024-02-25
14220,53,2024-02,2790.38,0.00,306.94,2024-02-25
14221,55,2024-02,2363.46,0.00,259.98,2024-02-25
14222,56,2024-02,4212.24,0.00,463.35,2024-02-25
14223,57,2024-02,2469.87,0.00,271.69,2024-02-25
14224,59,2024-02,2735.52,0.00,300.91,2024-02-25
14225,60,2024-02,2981.37,0.00,327.95,2024-02-25
14226,61,2024-02,4381.38,0.00,481.95,2024-02-25
14227,62,2024-02,3097.47,0.00,340.72,2024-02-25
14228,63,2024-02,2395.13,0.00,263.46,2024-02-25
14229,64,2024-02,2482.72,0.00,273.10,2024-02-25
14230,66,2024-02,2326.08,0.00,255.87,2024-02-25
14231,68,2024-02,7018.87,0.00,772.08,2024-02-25
14232,69,2024-02,4295.97,0.00,472.56,2024-02-25
14233,70,2024-02,2505.98,0.00,275.66,2024-02-25
14234,71,2024-02,2611.64,0.00,287.28,2024-02-25
14235,72,2024-02,4192.78,0.00,461.21,2024-02-25
14236,73,2024-02,2984.13,0.00,328.25,2024-02-25
14237,75,2024-02,2276.05,0.00,250.37,2024-02-25
14238,77,2024-02,3050.30,0.00,335.53,2024-02-25
14239,78,2024-02,2739.11,0.00,301.30,2024-02-25
14240,80,2024-02,2432.42,0.00,267.57,2024-02-25
14241,81,2024-02,2684.53,0.00,295.30,2024-02-25
14242,82,2024-02,2746.68,0.00,302.13,2024-02-25
14243,83,2024-02,2617.67,0.00,287.94,2024-02-25
14244,84,2024-02,6772.30,0.00,744.95,2024-02-25
14245,86,2024-02,2643.76,0.00,290.81,2024-02-25
14246,87,2024-02,2690.29,0.00,295.93,2024-02-25
14247,88,2024-02,4476.07,0.00,492.37,2024-02-25
14248,89,2024-02,2464.29,0.00,271.07,2024-02-25
14249,90,2024-02,2324.72,0.00,255.72,2024-02-25
14250,91,2024-02,4830.96,0.00,531.41,2024-02-25
14251,92,2024-02,2231.12,0.00,245.42,2024-02-25
14252,93,2024-02,2678.58,0.00,294.64,2024-02-25
14253,94,2024-02,3005.49,0.00,330.60,2024-02-25
14254,95,2024-02,2481.19,0.00,272.93,2024-02-25
14255,96,2024-02,2406.71,0.00,264.74,2024-02-25
14256,97,2024-02,6934.87,0.00,762.84,2024-02-25
14257,98,2024-02,2525.14,0.00,277.77,2024-02-25
14258,99,2024-02,3103.50,0.00,341.38,2024-02-25
14259,100,2024-02,2632.10,0.00,289.53,2024-02-25
14260,101,2024-02,4484.04,0.00,493.24,2024-02-25
14261,103,2024-02,2811.20,0.00,309.23,2024-02-25
14262,104,2024-02,4439.37,0.00,488.33,2024-02-25
14263,105,2024-02,2403.72,0.00,264.41,2024-02-25
14264,106,2024-02,3021.54,0.00,332.37,2024-02-25
14265,107,2024-02,2676.69,0.00,294.44,2024-02-25
14266,108,2024-02,2448.56,0.00,269.34,2024-02-25
14267,110,2024-02,2464.89,0.00,271.14,2024-02-25
14268,111,2024-02,2292.74,0.00,252.20,2024-02-25
14269,112,2024-02,2651.03,0.00,291.61,2024-02-25
14270,113,2024-02,2528.51,0.00,278.14,2024-02-25
14271,114,2024-02,2244.32,0.00,246.88,2024-02-25
14272,115,2024-02,7496.64,0.00,824.63,2024-02-25
14273,116,2024-02,2402.13,0.00,264.23,2024-02-25
14274,117,2024-02,2378.24,0.00,261.61,2024-02-25
14275,118,2024-02,2393.52,0.00,263.29,2024-02-25
14276,119,2024-02,2271.77,0.00,249.89,2024-02-25
14277,120,2024-02,4603.53,0.00,506.39,2024-02-25
14278,121,2024-02,4728.84,0.00,520.17,2024-02-25
14279,122,2024-02,2313.18,0.00,254.45,2024-02-25
14280,123,2024-02,2875.05,0.00,316.26,2024-02-25
14281,124,2024-02,2440.30,0.00,268.43,2024-02-25
14282,125,2024-02,3322.32,0.00,365.46,2024-02-25
14283,126,2024-02,3245.56,0.00,357.01,2024-02-25
14284,127,2024-02,3335.36,0.00,366.89,2024-02-25
14285,128,2024-02,2538.88,0.00,279.28,2024-02-25
14286,129,2024-02,2527.99,0.00,278.08,2024-02-25
14287,130,2024-02,2313.46,0.00,254.48,2024-02-25
14288,131,2024-02,2417.59,0.00,265.93,2024-02-25
14289,132,2024-02,7157.14,0.00,787.29,2024-02-25
14290,133,2024-02,2380.28,0.00,261.83,2024-02-25
14291,135,2024-02,3209.47,0.00,353.04,2024-02-25
14292,136,2024-02,2831.89,0.00,311.51,2024-02-25
14293,137,2024-02,2319.02,0.00,255.09,2024-02-25
14294,138,2024-02,2893.30,0.00,318.26,2024-02-25
14295,139,2024-02,2259.79,0.00,248.58,2024-02-25
14296,140,2024-02,2446.43,0.00,269.11,2024-02-25
14297,141,2024-02,4599.19,0.00,505.91,2024-02-25
14298,142,2024-02,2278.92,0.00,250.68,2024-02-25
14299,144,2024-02,4963.56,0.00,545.99,2024-02-25
14300,145,2024-02,2804.71,0.00,308.52,2024-02-25
14301,146,2024-02,2718.88,0.00,299.08,2024-02-25
14302,147,2024-02,2531.75,0.00,278.49,2024-02-25
14303,148,2024-02,2525.48,0.00,277.80,2024-02-25
14304,149,2024-02,7337.29,0.00,807.10,2024-02-25
14305,150,2024-02,2545.29,0.00,279.98,2024-02-25
14306,151,2024-02,2595.93,0.00,285.55,2024-02-25
14307,152,2024-02,2423.95,0.00,266.63,2024-02-25
14308,153,2024-02,2837.48,0.00,312.12,2024-02-25
14309,154,2024-02,2998.14,0.00,329.80,2024-02-25
14310,157,2024-02,2769.24,0.00,304.62,2024-02-25
14311,158,2024-02,4235.44,0.00,465.90,2024-02-25
14312,159,2024-02,2239.22,0.00,246.31,2024-02-25
14313,160,2024-02,2320.30,0.00,255.23,2024-02-25
14314,161,2024-02,7327.17,0.00,805.99,2024-02-25
14315,162,2024-02,2685.83,0.00,295.44,2024-02-25
14316,163,2024-02,3214.77,0.00,353.62,2024-02-25
14317,164,2024-02,4792.34,0.00,527.16,2024-02-25
14318,165,2024-02,2848.66,0.00,313.35,2024-02-25
14319,166,2024-02,2305.60,0.00,253.62,2024-02-25
14320,167,2024-02,2533.49,0.00,278.68,2024-02-25
14321,168,2024-02,2687.44,0.00,295.62,2024-02-25
14322,169,2024-02,2418.69,0.00,266.06,2024-02-25
14323,170,2024-02,2770.53,0.00,304.76,2024-02-25
14324,172,2024-02,4695.08,0.00,516.46,2024-02-25
14325,173,2024-02,2455.42,0.00,270.10,2024-02-25
14326,174,2024-02,2667.44,0.00,293.42,2024-02-25
14327,175,2024-02,2255.70,0.00,248.13,2024-02-25
14328,176,2024-02,2658.62,0.00,292.45,2024-02-25
14329,177,2024-02,7538.49,0.00,829.23,2024-02-25
14330,179,2024-02,2465.22,0.00,271.17,2024-02-25
14331,180,2024-02,3025.39,0.00,332.79,2024-02-25
14332,181,2024-02,4746.50,0.00,522.12,2024-02-25
14333,182,2024-02,3298.15,0.00,362.80,2024-02-25
14334,184,2024-02,2853.74,0.00,313.91,2024-02-25
14335,185,2024-02,2704.58,0.00,297.50,2024-02-25
14336,187,2024-02,2682.04,0.00,295.02,2024-02-25
14337,188,2024-02,4524.68,0.00,497.71,2024-02-25
14338,189,2024-02,2224.90,0.00,244.74,2024-02-25
14339,190,2024-02,2243.63,0.00,246.80,2024-02-25
14340,191,2024-02,7000.82,0.00,770.09,2024-02-25
14341,192,2024-02,2388.22,0.00,262.70,2024-02-25
14342,193,2024-02,2241.59,0.00,246.57,2024-02-25
14343,194,2024-02,2249.24,0.00,247.42,2024-02-25
14344,195,2024-02,3108.48,0.00,341.93,2024-02-25
14345,196,2024-02,4318.36,0.00,475.02,2024-02-25
14346,197,2024-02,2315.94,0.00,254.75,2024-02-25
14347,198,2024-02,2984.22,0.00,328.26,2024-02-25
14348,199,2024-02,2219.72,0.00,244.17,2024-02-25
14349,200,2024-02,2624.50,0.00,288.69,2024-02-25
14350,201,2024-02,2555.81,0.00,281.14,2024-02-25
14351,202,2024-02,2523.67,0.00,277.60,2024-02-25
14352,203,2024-02,2410.53,0.00,265.16,2024-02-25
14353,204,2024-02,2228.18,0.00,245.10,2024-02-25
14354,205,2024-02,2740.00,0.00,301.40,2024-02-25
14355,206,2024-02,2304.62,0.00,253.51,2024-02-25
14356,207,2024-02,2360.65,0.00,259.67,2024-02-25
14357,208,2024-02,2935.87,0.00,322.95,2024-02-25
14358,209,2024-02,2559.05,0.00,281.50,2024-02-25
14359,210,2024-02,2634.60,0.00,289.81,2024-02-25
14360,211,2024-02,2669.15,0.00,293.61,2024-02-25
14361,212,2024-02,2294.51,0.00,252.40,2024-02-25
14362,213,2024-02,2425.76,0.00,266.83,2024-02-25
14363,214,2024-02,3113.90,0.00,342.53,2024-02-25
14364,215,2024-02,2709.13,0.00,298.00,2024-02-25
14365,216,2024-02,2519.12,0.00,277.10,2024-02-25
14366,217,2024-02,2242.03,0.00,246.62,2024-02-25
14367,218,2024-02,2550.16,0.00,280.52,2024-02-25
14368,219,2024-02,2625.03,0.00,288.75,2024-02-25
14369,220,2024-02,2318.09,0.00,254.99,2024-02-25
14370,221,2024-02,2426.88,0.00,266.96,2024-02-25
14371,222,2024-02,2627.16,0.00,288.99,2024-02-25
14372,223,2024-02,2576.67,0.00,283.43,2024-02-25
14373,224,2024-02,2595.17,0.00,285.47,2024-02-25
14374,225,2024-02,2295.60,0.00,252.52,2024-02-25
14375,226,2024-02,2545.59,0.00,280.01,2024-02-25
14376,227,2024-02,2284.73,0.00,251.32,2024-02-25
14377,228,2024-02,2384.23,0.00,262.27,2024-02-25
14378,229,2024-02,2609.26,0.00,287.02,2024-02-25
14379,230,2024-02,2714.46,0.00,298.59,2024-02-25
14380,231,2024-02,2338.94,0.00,257.28,2024-02-25
14381,232,2024-02,2199.92,0.00,241.99,2024-02-25
14382,233,2024-02,2690.86,0.00,295.99,2024-02-25
14383,234,2024-02,2682.76,0.00,295.10,2024-02-25
14384,235,2024-02,2646.35,0.00,291.10,2024-02-25
14385,236,2024-02,4781.74,0.00,525.99,2024-02-25
14386,237,2024-02,4520.71,0.00,497.28,2024-02-25
14387,238,2024-02,2579.00,0.00,283.69,2024-02-25
14388,239,2024-02,2870.82,0.00,315.79,2024-02-25
14389,240,2024-02,2427.77,0.00,267.05,2024-02-25
14390,241,2024-02,3125.16,0.00,343.77,2024-02-25
14391,242,2024-02,2423.00,0.00,266.53,2024-02-25
14392,243,2024-02,2781.75,0.00,305.99,2024-02-25
14393,244,2024-02,2762.38,0.00,303.86,2024-02-25
14394,245,2024-02,7187.51,0.00,790.63,2024-02-25
14395,246,2024-02,2614.80,0.00,287.63,2024-02-25
14396,247,2024-02,2676.27,0.00,294.39,2024-02-25
14397,248,2024-02,2769.71,0.00,304.67,2024-02-25
14398,249,2024-02,2386.81,0.00,262.55,2024-02-25
14399,250,2024-02,2268.80,0.00,249.57,2024-02-25
14400,251,2024-02,2368.89,0.00,260.58,2024-02-25
14401,252,2024-02,3292.59,0.00,362.18,2024-02-25
14402,1,2024-03,7204.88,0.00,792.54,2024-03-25
14403,3,2024-03,2610.75,0.00,287.18,2024-03-25
14404,4,2024-03,2264.22,0.00,249.06,2024-03-25
14405,5,2024-03,3269.46,0.00,359.64,2024-03-25
14406,6,2024-03,2625.19,0.00,288.77,2024-03-25
14407,8,2024-03,2341.50,0.00,257.56,2024-03-25
14408,10,2024-03,2543.82,0.00,279.82,2024-03-25
14409,11,2024-03,4441.05,0.00,488.52,2024-03-25
14410,12,2024-03,3194.10,0.00,351.35,2024-03-25
14411,13,2024-03,4749.08,0.00,522.40,2024-03-25
14412,14,2024-03,4446.73,0.00,489.14,2024-03-25
14413,15,2024-03,2753.27,0.00,302.86,2024-03-25
14414,16,2024-03,3220.48,0.00,354.25,2024-03-25
14415,17,2024-03,2310.81,0.00,254.19,2024-03-25
14416,18,2024-03,2659.94,0.00,292.59,2024-03-25
