br_exp_ID,br_ID,br_utils_ID,billing_period,payment_amount,payment_date
5248,8,4,2024-01,249.56,2024-01-28
5249,8,5,2024-01,892.68,2024-01-28
5250,8,6,2024-01,249.56,2024-01-28
5251,9,1,2024-01,8597.18,2024-01-28
5252,9,2,2024-01,1074.64,2024-01-28
5253,9,3,2024-01,148.29,2024-01-28
5254,9,4,2024-01,249.56,2024-01-28
5255,9,5,2024-01,851.28,2024-01-28
5256,9,6,2024-01,184.02,2024-01-28
5257,10,1,2024-01,10627.07,2024-01-28
5258,10,2,2024-01,1364.47,2024-01-28
5259,10,3,2024-01,202.84,2024-01-28
5260,10,4,2024-01,249.56,2024-01-28
5261,10,5,2024-01,1114.38,2024-01-28
5262,10,6,2024-01,238.90,2024-01-28
5263,11,1,2024-01,10268.85,2024-01-28
5264,11,2,2024-01,1297.28,2024-01-28
5265,11,3,2024-01,165.37,2024-01-28
5266,11,4,2024-01,249.56,2024-01-28
5267,11,5,2024-01,688.33,2024-01-28
5268,11,6,2024-01,222.64,2024-01-28
5269,12,1,2024-01,8238.96,2024-01-28
5270,12,2,2024-01,1001.77,2024-01-28
5271,12,3,2024-01,144.67,2024-01-28
5272,12,4,2024-01,249.56,2024-01-28
5273,12,5,2024-01,872.37,2024-01-28
5274,12,6,2024-01,181.16,2024-01-28
5275,13,1,2024-01,10507.66,2024-01-28
5276,13,2,2024-01,1377.61,2024-01-28
5277,13,3,2024-01,191.76,2024-01-28
5278,13,4,2024-01,249.56,2024-01-28
5279,13,5,2024-01,915.32,2024-01-28
5280,13,6,2024-01,221.48,2024-01-28
5281,1,1,2024-02,22089.97,2024-02-28
5282,1,2,2024-02,2848.69,2024-02-28
5283,1,3,2024-02,362.10,2024-02-28
5284,1,4,2024-02,249.56,2024-02-28
5285,1,5,2024-02,2369.10,2024-02-28
5286,1,6,2024-02,468.72,2024-02-28
5287,2,1,2024-02,16955.54,2024-02-28
5288,2,2,2024-02,2365.05,2024-02-28
5289,2,3,2024-02,329.71,2024-02-28
5290,2,4,2024-02,249.56,2024-02-28
5291,2,5,2024-02,1204.00,2024-02-28
5292,2,6,2024-02,389.32,2024-02-28
5293,3,1,2024-02,14089.82,2024-02-28
5294,3,2,2024-02,1746.31,2024-02-28
5295,3,3,2024-02,234.57,2024-02-28
5296,3,4,2024-02,249.56,2024-02-28
5297,3,5,2024-02,1002.71,2024-02-28
5298,3,6,2024-02,305.29,2024-02-28
5299,4,1,2024-02,11462.90,2024-02-28
5300,4,2,2024-02,1567.57,2024-02-28
5301,4,3,2024-02,193.50,2024-02-28
5302,4,4,2024-02,249.56,2024-02-28
5303,4,5,2024-02,1173.26,2024-02-28
5304,4,6,2024-02,242.01,2024-02-28
5305,5,1,2024-02,8835.99,2024-02-28
5306,5,2,2024-02,1108.50,2024-02-28
5307,5,3,2024-02,161.00,2024-02-28
5308,5,4,2024-02,249.56,2024-02-28
5309,5,5,2024-02,1016.93,2024-02-28
5310,5,6,2024-02,193.53,2024-02-28
5311,6,1,2024-02,11701.71,2024-02-28
5312,6,2,2024-02,1633.65,2024-02-28
5313,6,3,2024-02,192.77,2024-02-28
5314,6,4,2024-02,249.56,2024-02-28
5315,6,5,2024-02,1290.76,2024-02-28
5316,6,6,2024-02,252.87,2024-02-28
5317,7,1,2024-02,10030.04,2024-02-28
5318,7,2,2024-02,1241.24,2024-02-28
5319,7,3,2024-02,184.52,2024-02-28
5320,7,4,2024-02,249.56,2024-02-28
5321,7,5,2024-02,743.10,2024-02-28
5322,7,6,2024-02,231.78,2024-02-28
5323,8,1,2024-02,10985.28,2024-02-28
5324,8,2,2024-02,1453.05,2024-02-28
5325,8,3,2024-02,206.63,2024-02-28
5326,8,4,2024-02,249.56,2024-02-28
5327,8,5,2024-02,970.69,2024-02-28
5328,8,6,2024-02,247.13,2024-02-28
5329,9,1,2024-02,8597.18,2024-02-28
5330,9,2,2024-02,1196.55,2024-02-28
5331,9,3,2024-02,154.27,2024-02-28
5332,9,4,2024-02,249.56,2024-02-28
5333,9,5,2024-02,734.30,2024-02-28
5334,9,6,2024-02,191.54,2024-02-28
5335,10,1,2024-02,10627.07,2024-02-28
5336,10,2,2024-02,1417.62,2024-02-28
5337,10,3,2024-02,200.49,2024-02-28
5338,10,4,2024-02,249.56,2024-02-28
5339,10,5,2024-02,1158.80,2024-02-28
5340,10,6,2024-02,236.62,2024-02-28
5341,11,1,2024-02,10268.85,2024-02-28
5342,11,2,2024-02,1409.16,2024-02-28
5343,11,3,2024-02,196.18,2024-02-28
5344,11,4,2024-02,249.56,2024-02-28
5345,11,5,2024-02,869.59,2024-02-28
5346,11,6,2024-02,224.31,2024-02-28
5347,12,1,2024-02,8238.96,2024-02-28
5348,12,2,2024-02,1092.47,2024-02-28
5349,12,3,2024-02,147.25,2024-02-28
5350,12,4,2024-02,249.56,2024-02-28
5351,12,5,2024-02,821.82,2024-02-28
5352,12,6,2024-02,180.33,2024-02-28
5353,13,1,2024-02,10507.66,2024-02-28
5354,13,2,2024-02,1282.03,2024-02-28
5355,13,3,2024-02,197.46,2024-02-28
5356,13,4,2024-02,249.56,2024-02-28
5357,13,5,2024-02,1130.78,2024-02-28
5358,13,6,2024-02,231.79,2024-02-28
5359,1,1,2024-03,22089.97,2024-03-28
5360,1,2,2024-03,3433.91,2024-03-28
5361,1,3,2024-03,415.16,2024-03-28
5362,1,4,2024-03,249.56,2024-03-28
5363,1,5,2024-03,1857.41,2024-03-28
5364,1,6,2024-03,475.21,2024-03-28
5365,2,1,2024-03,16955.54,2024-03-28
5366,2,2,2024-03,2391.88,2024-03-28
5367,2,3,2024-03,310.76,2024-03-28
5368,2,4,2024-03,249.56,2024-03-28
5369,2,5,2024-03,1921.34,2024-03-28
5370,2,6,2024-03,382.76,2024-03-28
5371,3,1,2024-03,14089.82,2024-03-28
5372,3,2,2024-03,1913.20,2024-03-28
5373,3,3,2024-03,237.77,2024-03-28
5374,3,4,2024-03,249.56,2024-03-28
5375,3,5,2024-03,1398.10,2024-03-28
5376,3,6,2024-03,305.65,2024-03-28
5377,4,1,2024-03,11462.90,2024-03-28
5378,4,2,2024-03,1543.15,2024-03-28
5379,4,3,2024-03,191.43,2024-03-28
5380,4,4,2024-03,249.56,2024-03-28
5381,4,5,2024-03,956.39,2024-03-28
5382,4,6,2024-03,265.21,2024-03-28
5383,5,1,2024-03,8835.99,2024-03-28
5384,5,2,2024-03,1186.76,2024-03-28
5385,5,3,2024-03,143.14,2024-03-28
5386,5,4,2024-03,249.56,2024-03-28
5387,5,5,2024-03,740.60,2024-03-28
5388,5,6,2024-03,200.55,2024-03-28
5389,6,1,2024-03,11701.71,2024-03-28
5390,6,2,2024-03,1831.93,2024-03-28
5391,6,3,2024-03,190.96,2024-03-28
5392,6,4,2024-03,249.56,2024-03-28
5393,6,5,2024-03,1185.27,2024-03-28
5394,6,6,2024-03,269.12,2024-03-28
5395,7,1,2024-03,10030.04,2024-03-28
5396,7,2,2024-03,1445.56,2024-03-28
5397,7,3,2024-03,195.41,2024-03-28
5398,7,4,2024-03,249.56,2024-03-28
5399,7,5,2024-03,904.98,2024-03-28
5400,7,6,2024-03,230.55,2024-03-28
5401,8,1,2024-03,10985.28,2024-03-28
5402,8,2,2024-03,1703.22,2024-03-28
5403,8,3,2024-03,208.49,2024-03-28
5404,8,4,2024-03,249.56,2024-03-28
5405,8,5,2024-03,1081.56,2024-03-28
5406,8,6,2024-03,235.69,2024-03-28
5407,9,1,2024-03,8597.18,2024-03-28
5408,9,2,2024-03,1304.21,2024-03-28
5409,9,3,2024-03,139.65,2024-03-28
5410,9,4,2024-03,249.56,2024-03-28
5411,9,5,2024-03,949.19,2024-03-28
5412,9,6,2024-03,199.37,2024-03-28
5413,10,1,2024-03,10627.07,2024-03-28
5414,10,2,2024-03,1637.99,2024-03-28
5415,10,3,2024-03,202.59,2024-03-28
5416,10,4,2024-03,249.56,2024-03-28
5417,10,5,2024-03,1099.25,2024-03-28
5418,10,6,2024-03,243.28,2024-03-28
5419,11,1,2024-03,10268.85,2024-03-28
5420,11,2,2024-03,1529.75,2024-03-28
5421,11,3,2024-03,197.96,2024-03-28
5422,11,4,2024-03,249.56,2024-03-28
5423,11,5,2024-03,1043.90,2024-03-28
5424,11,6,2024-03,225.41,2024-03-28
5425,12,1,2024-03,8238.96,2024-03-28
5426,12,2,2024-03,1156.53,2024-03-28
5427,12,3,2024-03,152.61,2024-03-28
5428,12,4,2024-03,249.56,2024-03-28
5429,12,5,2024-03,848.45,2024-03-28
5430,12,6,2024-03,185.14,2024-03-28
5431,13,1,2024-03,10507.66,2024-03-28
5432,13,2,2024-03,1591.98,2024-03-28
5433,13,3,2024-03,182.70,2024-03-28
5434,13,4,2024-03,249.56,2024-03-28
5435,13,5,2024-03,907.44,2024-03-28
5436,13,6,2024-03,240.35,2024-03-28
5437,1,1,2024-04,22089.97,2024-04-28
5438,1,2,2024-04,3237.57,2024-04-28
5439,1,3,2024-04,433.36,2024-04-28
5440,1,4,2024-04,249.56,2024-04-28
5441,1,5,2024-04,2142.69,2024-04-28
5442,1,6,2024-04,477.81,2024-04-28
5443,2,1,2024-04,16955.54,2024-04-28
5444,2,2,2024-04,2467.63,2024-04-28
5445,2,3,2024-04,282.01,2024-04-28
5446,2,4,2024-04,249.56,2024-04-28
5447,2,5,2024-04,1358.45,2024-04-28
5448,2,6,2024-04,377.56,2024-04-28
5449,3,1,2024-04,14089.82,2024-04-28
5450,3,2,2024-04,2180.50,2024-04-28
5451,3,3,2024-04,264.92,2024-04-28
5452,3,4,2024-04,249.56,2024-04-28
5453,3,5,2024-04,1185.93,2024-04-28
5454,3,6,2024-04,305.18,2024-04-28
5455,4,1,2024-04,11462.90,2024-04-28
5456,4,2,2024-04,1629.94,2024-04-28
5457,4,3,2024-04,202.97,2024-04-28
5458,4,4,2024-04,249.56,2024-04-28
5459,4,5,2024-04,946.41,2024-04-28
5460,4,6,2024-04,254.18,2024-04-28
5461,5,1,2024-04,8835.99,2024-04-28
5462,5,2,2024-04,1356.75,2024-04-28
5463,5,3,2024-04,145.23,2024-04-28
5464,5,4,2024-04,249.56,2024-04-28
5465,5,5,2024-04,732.44,2024-04-28
5466,5,6,2024-04,192.77,2024-04-28
5467,6,1,2024-04,11701.71,2024-04-28
5468,6,2,2024-04,1749.11,2024-04-28
5469,6,3,2024-04,193.69,2024-04-28
5470,6,4,2024-04,249.56,2024-04-28
5471,6,5,2024-04,904.76,2024-04-28
5472,6,6,2024-04,268.02,2024-04-28
5473,7,1,2024-04,10030.04,2024-04-28
5474,7,2,2024-04,1430.36,2024-04-28
5475,7,3,2024-04,196.60,2024-04-28
5476,7,4,2024-04,249.56,2024-04-28
5477,7,5,2024-04,1030.53,2024-04-28
5478,7,6,2024-04,229.05,2024-04-28
5479,8,1,2024-04,10985.28,2024-04-28
5480,8,2,2024-04,1476.93,2024-04-28
5481,8,3,2024-04,195.75,2024-04-28
5482,8,4,2024-04,249.56,2024-04-28
5483,8,5,2024-04,784.55,2024-04-28
5484,8,6,2024-04,252.20,2024-04-28
5485,9,1,2024-04,8597.18,2024-04-28
5486,9,2,2024-04,1192.31,2024-04-28
5487,9,3,2024-04,154.20,2024-04-28
5488,9,4,2024-04,249.56,2024-04-28
5489,9,5,2024-04,981.60,2024-04-28
5490,9,6,2024-04,194.38,2024-04-28
5491,10,1,2024-04,10627.07,2024-04-28
5492,10,2,2024-04,1582.13,2024-04-28
5493,10,3,2024-04,197.89,2024-04-28
5494,10,4,2024-04,249.56,2024-04-28
5495,10,5,2024-04,764.83,2024-04-28
5496,10,6,2024-04,246.20,2024-04-28
5497,11,1,2024-04,10268.85,2024-04-28
5498,11,2,2024-04,1481.79,2024-04-28
5499,11,3,2024-04,178.21,2024-04-28
5500,11,4,2024-04,249.56,2024-04-28
5501,11,5,2024-04,969.87,2024-04-28
5502,11,6,2024-04,223.47,2024-04-28
5503,12,1,2024-04,8238.96,2024-04-28
5504,12,2,2024-04,1106.28,2024-04-28
5505,12,3,2024-04,144.36,2024-04-28
5506,12,4,2024-04,249.56,2024-04-28
5507,12,5,2024-04,740.41,2024-04-28
5508,12,6,2024-04,179.10,2024-04-28
5509,13,1,2024-04,10507.66,2024-04-28
5510,13,2,2024-04,1432.95,2024-04-28
5511,13,3,2024-04,172.50,2024-04-28
5512,13,4,2024-04,249.56,2024-04-28
5513,13,5,2024-04,849.82,2024-04-28
5514,13,6,2024-04,233.01,2024-04-28
5515,1,1,2024-05,22089.97,2024-05-28
5516,1,2,2024-05,3024.22,2024-05-28
5517,1,3,2024-05,405.23,2024-05-28
5518,1,4,2024-05,249.56,2024-05-28
5519,1,5,2024-05,1809.36,2024-05-28
5520,1,6,2024-05,502.28,2024-05-28
5521,2,1,2024-05,16955.54,2024-05-28
5522,2,2,2024-05,2484.42,2024-05-28
5523,2,3,2024-05,311.11,2024-05-28
5524,2,4,2024-05,249.56,2024-05-28
5525,2,5,2024-05,1897.33,2024-05-28
5526,2,6,2024-05,365.31,2024-05-28
5527,3,1,2024-05,14089.82,2024-05-28
5528,3,2,2024-05,2193.51,2024-05-28
5529,3,3,2024-05,236.09,2024-05-28
5530,3,4,2024-05,249.56,2024-05-28
5531,3,5,2024-05,1356.25,2024-05-28
5532,3,6,2024-05,327.38,2024-05-28
5533,4,1,2024-05,11462.90,2024-05-28
5534,4,2,2024-05,1606.30,2024-05-28
5535,4,3,2024-05,215.03,2024-05-28
5536,4,4,2024-05,249.56,2024-05-28
5537,4,5,2024-05,791.42,2024-05-28
5538,4,6,2024-05,246.67,2024-05-28
5539,5,1,2024-05,8835.99,2024-05-28
5540,5,2,2024-05,1233.63,2024-05-28
5541,5,3,2024-05,144.58,2024-05-28
5542,5,4,2024-05,249.56,2024-05-28
5543,5,5,2024-05,944.92,2024-05-28
5544,5,6,2024-05,189.80,2024-05-28
5545,6,1,2024-05,11701.71,2024-05-28
5546,6,2,2024-05,1776.60,2024-05-28
5547,6,3,2024-05,189.81,2024-05-28
5548,6,4,2024-05,249.56,2024-05-28
5549,6,5,2024-05,792.97,2024-05-28
5550,6,6,2024-05,247.83,2024-05-28
5551,7,1,2024-05,10030.04,2024-05-28
5552,7,2,2024-05,1507.42,2024-05-28
5553,7,3,2024-05,184.77,2024-05-28
5554,7,4,2024-05,249.56,2024-05-28
5555,7,5,2024-05,917.11,2024-05-28
5556,7,6,2024-05,227.86,2024-05-28
5557,8,1,2024-05,10985.28,2024-05-28
5558,8,2,2024-05,1701.78,2024-05-28
5559,8,3,2024-05,202.34,2024-05-28
5560,8,4,2024-05,249.56,2024-05-28
5561,8,5,2024-05,1104.56,2024-05-28
5562,8,6,2024-05,254.74,2024-05-28
5563,9,1,2024-05,8597.18,2024-05-28
5564,9,2,2024-05,1292.24,2024-05-28
5565,9,3,2024-05,166.39,2024-05-28
5566,9,4,2024-05,249.56,2024-05-28
5567,9,5,2024-05,927.25,2024-05-28
5568,9,6,2024-05,186.39,2024-05-28
5569,10,1,2024-05,10627.07,2024-05-28
5570,10,2,2024-05,1604.09,2024-05-28
5571,10,3,2024-05,186.43,2024-05-28
5572,10,4,2024-05,249.56,2024-05-28
5573,10,5,2024-05,1100.92,2024-05-28
5574,10,6,2024-05,228.71,2024-05-28
5575,11,1,2024-05,10268.85,2024-05-28
5576,11,2,2024-05,1517.50,2024-05-28
5577,11,3,2024-05,191.09,2024-05-28
5578,11,4,2024-05,249.56,2024-05-28
5579,11,5,2024-05,716.62,2024-05-28
5580,11,6,2024-05,237.76,2024-05-28
5581,12,1,2024-05,8238.96,2024-05-28
5582,12,2,2024-05,1269.30,2024-05-28
5583,12,3,2024-05,156.74,2024-05-28
5584,12,4,2024-05,249.56,2024-05-28
5585,12,5,2024-05,559.01,2024-05-28
5586,12,6,2024-05,189.99,2024-05-28
5587,13,1,2024-05,10507.66,2024-05-28
5588,13,2,2024-05,1594.28,2024-05-28
5589,13,3,2024-05,193.91,2024-05-28
5590,13,4,2024-05,249.56,2024-05-28
5591,13,5,2024-05,858.90,2024-05-28
5592,13,6,2024-05,228.09,2024-05-28
5593,1,1,2024-06,22089.97,2024-06-28
5594,1,2,2024-06,3420.49,2024-06-28
5595,1,3,2024-06,360.21,2024-06-28
5596,1,4,2024-06,249.56,2024-06-28
5597,1,5,2024-06,2011.32,2024-06-28
5598,1,6,2024-06,490.37,2024-06-28
5599,2,1,2024-06,16955.54,2024-06-28
5600,2,2,2024-06,2333.19,2024-06-28
5601,2,3,2024-06,278.54,2024-06-28
5602,2,4,2024-06,249.56,2024-06-28
5603,2,5,2024-06,1196.29,2024-06-28
5604,2,6,2024-06,366.48,2024-06-28
5605,3,1,2024-06,14089.82,2024-06-28
5606,3,2,2024-06,1907.10,2024-06-28
5607,3,3,2024-06,235.65,2024-06-28
5608,3,4,2024-06,249.56,2024-06-28
5609,3,5,2024-06,1267.49,2024-06-28
5610,3,6,2024-06,301.51,2024-06-28
5611,4,1,2024-06,11462.90,2024-06-28
5612,4,2,2024-06,1577.53,2024-06-28
5613,4,3,2024-06,202.55,2024-06-28
5614,4,4,2024-06,249.56,2024-06-28
5615,4,5,2024-06,1142.78,2024-06-28
5616,4,6,2024-06,249.48,2024-06-28
5617,5,1,2024-06,8835.99,2024-06-28
5618,5,2,2024-06,1285.54,2024-06-28
5619,5,3,2024-06,161.01,2024-06-28
5620,5,4,2024-06,249.56,2024-06-28
5621,5,5,2024-06,705.73,2024-06-28
5622,5,6,2024-06,192.85,2024-06-28
5623,6,1,2024-06,11701.71,2024-06-28
5624,6,2,2024-06,1777.97,2024-06-28
5625,6,3,2024-06,212.84,2024-06-28
5626,6,4,2024-06,249.56,2024-06-28
5627,6,5,2024-06,890.92,2024-06-28
5628,6,6,2024-06,255.36,2024-06-28
5629,7,1,2024-06,10030.04,2024-06-28
5630,7,2,2024-06,1347.67,2024-06-28
5631,7,3,2024-06,168.31,2024-06-28
5632,7,4,2024-06,249.56,2024-06-28
5633,7,5,2024-06,831.42,2024-06-28
5634,7,6,2024-06,218.85,2024-06-28
5635,8,1,2024-06,10985.28,2024-06-28
5636,8,2,2024-06,1512.27,2024-06-28
5637,8,3,2024-06,180.90,2024-06-28
5638,8,4,2024-06,249.56,2024-06-28
5639,8,5,2024-06,784.95,2024-06-28
5640,8,6,2024-06,232.95,2024-06-28
5641,9,1,2024-06,8597.18,2024-06-28
5642,9,2,2024-06,1215.87,2024-06-28
5643,9,3,2024-06,157.58,2024-06-28
5644,9,4,2024-06,249.56,2024-06-28
5645,9,5,2024-06,768.07,2024-06-28
5646,9,6,2024-06,181.27,2024-06-28
5647,10,1,2024-06,10627.07,2024-06-28
5648,10,2,2024-06,1518.80,2024-06-28
5649,10,3,2024-06,189.63,2024-06-28
5650,10,4,2024-06,249.56,2024-06-28
5651,10,5,2024-06,1151.03,2024-06-28
5652,10,6,2024-06,241.85,2024-06-28
5653,11,1,2024-06,10268.85,2024-06-28
5654,11,2,2024-06,1429.53,2024-06-28
5655,11,3,2024-06,179.29,2024-06-28
5656,11,4,2024-06,249.56,2024-06-28
5657,11,5,2024-06,916.61,2024-06-28
5658,11,6,2024-06,219.30,2024-06-28
5659,12,1,2024-06,8238.96,2024-06-28
5660,12,2,2024-06,1226.04,2024-06-28
5661,12,3,2024-06,144.23,2024-06-28
5662,12,4,2024-06,249.56,2024-06-28
5663,12,5,2024-06,761.57,2024-06-28
5664,12,6,2024-06,180.92,2024-06-28
5665,13,1,2024-06,10507.66,2024-06-28
5666,13,2,2024-06,1645.46,2024-06-28
5667,13,3,2024-06,198.16,2024-06-28
5668,13,4,2024-06,249.56,2024-06-28
5669,13,5,2024-06,1102.96,2024-06-28
5670,13,6,2024-06,239.81,2024-06-28
5671,1,1,2024-07,22089.97,2024-07-28
5672,1,2,2024-07,2763.44,2024-07-28
5673,1,3,2024-07,404.47,2024-07-28
5674,1,4,2024-07,249.56,2024-07-28
5675,1,5,2024-07,2335.41,2024-07-28
5676,1,6,2024-07,500.09,2024-07-28
5677,2,1,2024-07,16955.54,2024-07-28
5678,2,2,2024-07,2297.50,2024-07-28
5679,2,3,2024-07,318.27,2024-07-28
5680,2,4,2024-07,249.56,2024-07-28
5681,2,5,2024-07,1883.77,2024-07-28
5682,2,6,2024-07,382.28,2024-07-28
5683,3,1,2024-07,14089.82,2024-07-28
5684,3,2,2024-07,1918.22,2024-07-28
5685,3,3,2024-07,232.74,2024-07-28
5686,3,4,2024-07,249.56,2024-07-28
5687,3,5,2024-07,1414.97,2024-07-28
5688,3,6,2024-07,308.63,2024-07-28
5689,4,1,2024-07,11462.90,2024-07-28
5690,4,2,2024-07,1493.82,2024-07-28
5691,4,3,2024-07,217.31,2024-07-28
5692,4,4,2024-07,249.56,2024-07-28
5693,4,5,2024-07,938.48,2024-07-28
5694,4,6,2024-07,242.55,2024-07-28
5695,5,1,2024-07,8835.99,2024-07-28
5696,5,2,2024-07,1093.84,2024-07-28
5697,5,3,2024-07,145.98,2024-07-28
5698,5,4,2024-07,249.56,2024-07-28
5699,5,5,2024-07,615.31,2024-07-28
5700,5,6,2024-07,186.50,2024-07-28
5701,6,1,2024-07,11701.71,2024-07-28
5702,6,2,2024-07,1607.18,2024-07-28
5703,6,3,2024-07,209.12,2024-07-28
5704,6,4,2024-07,249.56,2024-07-28
5705,6,5,2024-07,1240.52,2024-07-28
5706,6,6,2024-07,252.78,2024-07-28
5707,7,1,2024-07,10030.04,2024-07-28
5708,7,2,2024-07,1220.08,2024-07-28
5709,7,3,2024-07,166.75,2024-07-28
5710,7,4,2024-07,249.56,2024-07-28
5711,7,5,2024-07,898.89,2024-07-28
5712,7,6,2024-07,212.32,2024-07-28
5713,8,1,2024-07,10985.28,2024-07-28
5714,8,2,2024-07,1531.42,2024-07-28
5715,8,3,2024-07,187.58,2024-07-28
5716,8,4,2024-07,249.56,2024-07-28
5717,8,5,2024-07,964.81,2024-07-28
5718,8,6,2024-07,238.31,2024-07-28
5719,9,1,2024-07,8597.18,2024-07-28
5720,9,2,2024-07,1030.10,2024-07-28
5721,9,3,2024-07,145.22,2024-07-28
5722,9,4,2024-07,249.56,2024-07-28
5723,9,5,2024-07,600.24,2024-07-28
5724,9,6,2024-07,181.49,2024-07-28
5725,10,1,2024-07,10627.07,2024-07-28
5726,10,2,2024-07,1406.66,2024-07-28
5727,10,3,2024-07,204.28,2024-07-28
5728,10,4,2024-07,249.56,2024-07-28
5729,10,5,2024-07,850.41,2024-07-28
5730,10,6,2024-07,229.69,2024-07-28
5731,11,1,2024-07,10268.85,2024-07-28
5732,11,2,2024-07,1413.27,2024-07-28
5733,11,3,2024-07,171.07,2024-07-28
5734,11,4,2024-07,249.56,2024-07-28
5735,11,5,2024-07,876.40,2024-07-28
5736,11,6,2024-07,218.86,2024-07-28
5737,12,1,2024-07,8238.96,2024-07-28
5738,12,2,2024-07,1088.39,2024-07-28
5739,12,3,2024-07,139.79,2024-07-28
5740,12,4,2024-07,249.56,2024-07-28
5741,12,5,2024-07,573.80,2024-07-28
5742,12,6,2024-07,178.29,2024-07-28
5743,13,1,2024-07,10507.66,2024-07-28
5744,13,2,2024-07,1369.31,2024-07-28
5745,13,3,2024-07,170.07,2024-07-28
5746,13,4,2024-07,249.56,2024-07-28
5747,13,5,2024-07,1046.83,2024-07-28
5748,13,6,2024-07,244.45,2024-07-28
5749,1,1,2024-08,22089.97,2024-08-28
5750,1,2,2024-08,3074.04,2024-08-28
5751,1,3,2024-08,384.67,2024-08-28
5752,1,4,2024-08,249.56,2024-08-28
5753,1,5,2024-08,2452.78,2024-08-28
5754,1,6,2024-08,506.68,2024-08-28
5755,2,1,2024-08,16955.54,2024-08-28
5756,2,2,2024-08,2134.14,2024-08-28
5757,2,3,2024-08,299.95,2024-08-28
5758,2,4,2024-08,249.56,2024-08-28
5759,2,5,2024-08,1829.01,2024-08-28
5760,2,6,2024-08,367.09,2024-08-28
5761,3,1,2024-08,14089.82,2024-08-28
5762,3,2,2024-08,1722.57,2024-08-28
5763,3,3,2024-08,276.38,2024-08-28
5764,3,4,2024-08,249.56,2024-08-28
5765,3,5,2024-08,1351.33,2024-08-28
5766,3,6,2024-08,302.01,2024-08-28
5767,4,1,2024-08,11462.90,2024-08-28
5768,4,2,2024-08,1538.94,2024-08-28
5769,4,3,2024-08,197.12,2024-08-28
5770,4,4,2024-08,249.56,2024-08-28
5771,4,5,2024-08,1159.97,2024-08-28
5772,4,6,2024-08,243.81,2024-08-28
5773,5,1,2024-08,8835.99,2024-08-28
5774,5,2,2024-08,1232.54,2024-08-28
5775,5,3,2024-08,142.15,2024-08-28
5776,5,4,2024-08,249.56,2024-08-28
5777,5,5,2024-08,844.68,2024-08-28
5778,5,6,2024-08,204.20,2024-08-28
5779,6,1,2024-08,11701.71,2024-08-28
5780,6,2,2024-08,1561.73,2024-08-28
5781,6,3,2024-08,219.45,2024-08-28
5782,6,4,2024-08,249.56,2024-08-28
5783,6,5,2024-08,926.19,2024-08-28
5784,6,6,2024-08,257.14,2024-08-28
5785,7,1,2024-08,10030.04,2024-08-28
5786,7,2,2024-08,1375.24,2024-08-28
5787,7,3,2024-08,171.26,2024-08-28
5788,7,4,2024-08,249.56,2024-08-28
5789,7,5,2024-08,1009.91,2024-08-28
5790,7,6,2024-08,231.65,2024-08-28
5791,8,1,2024-08,10985.28,2024-08-28
5792,8,2,2024-08,1376.53,2024-08-28
5793,8,3,2024-08,176.78,2024-08-28
5794,8,4,2024-08,249.56,2024-08-28
5795,8,5,2024-08,795.49,2024-08-28
5796,8,6,2024-08,242.68,2024-08-28
