purchase_ID,product_ID,br_ID,sup_ID,purchase_qty,purchase_date,purchase_unit_cost
28919,22,7,6,40,2024-01-03,27.83
28920,24,7,3,25,2024-01-03,30.95
28921,26,7,3,33,2024-01-03,31.36
28922,28,7,6,38,2024-01-03,24.18
28923,30,7,6,28,2024-01-03,41.73
28924,32,7,4,30,2024-01-03,32.32
28925,34,7,2,34,2024-01-03,44.46
28926,36,7,3,46,2024-01-03,34.28
28927,38,7,5,38,2024-01-03,28.57
28928,40,7,3,32,2024-01-03,38.60
28929,42,7,6,33,2024-01-03,12.76
28930,44,7,3,23,2024-01-03,36.22
28931,46,7,6,39,2024-01-03,44.28
28932,48,7,1,35,2024-01-03,41.83
28933,2,8,1,37,2024-01-03,17.77
28934,4,8,6,39,2024-01-03,23.04
28935,6,8,6,35,2024-01-03,13.80
28936,8,8,6,39,2024-01-03,18.31
28937,10,8,2,26,2024-01-03,24.48
28938,12,8,4,36,2024-01-03,44.26
28939,14,8,2,28,2024-01-03,33.14
28940,16,8,4,42,2024-01-03,72.47
28941,20,8,2,33,2024-01-03,26.07
28942,22,8,6,47,2024-01-03,25.92
28943,24,8,3,22,2024-01-03,29.68
28944,26,8,5,34,2024-01-03,27.93
28945,28,8,6,44,2024-01-03,21.27
28946,30,8,6,30,2024-01-03,40.87
28947,32,8,2,37,2024-01-03,32.97
28948,34,8,4,36,2024-01-03,42.46
28949,36,8,3,46,2024-01-03,32.81
28950,38,8,5,32,2024-01-03,28.62
28951,40,8,3,32,2024-01-03,36.58
28952,42,8,4,32,2024-01-03,12.35
28953,44,8,5,35,2024-01-03,34.06
28954,46,8,2,43,2024-01-03,37.46
28955,48,8,1,34,2024-01-03,43.26
28956,2,9,1,25,2024-01-03,19.80
28957,6,9,1,29,2024-01-03,14.49
28958,8,9,6,35,2024-01-03,20.10
28959,14,9,4,31,2024-01-03,33.94
28960,16,9,2,31,2024-01-03,69.79
28961,20,9,6,25,2024-01-03,24.40
28962,22,9,2,39,2024-01-03,24.89
28963,24,9,5,33,2024-01-03,27.98
28964,26,9,3,34,2024-01-03,26.21
28965,28,9,6,29,2024-01-03,22.24
28966,30,9,1,21,2024-01-03,42.13
28967,36,9,3,25,2024-01-03,29.54
28968,38,9,3,28,2024-01-03,26.51
28969,42,9,4,24,2024-01-03,13.52
28970,44,9,3,19,2024-01-03,33.30
28971,46,9,6,20,2024-01-03,43.62
28972,48,9,1,25,2024-01-03,40.76
28973,2,10,1,23,2024-01-03,18.87
28974,4,10,1,49,2024-01-03,25.62
28975,6,10,6,32,2024-01-03,12.74
28976,8,10,6,32,2024-01-03,20.01
28977,10,10,6,43,2024-01-03,21.99
28978,12,10,2,32,2024-01-03,44.31
28979,14,10,4,23,2024-01-03,31.52
28980,16,10,2,30,2024-01-03,64.95
28981,18,10,2,35,2024-01-03,30.75
28982,20,10,6,24,2024-01-03,26.25
28983,22,10,6,33,2024-01-03,25.28
28984,24,10,5,21,2024-01-03,31.89
28985,26,10,3,26,2024-01-03,27.41
28986,28,10,6,49,2024-01-03,22.17
28987,30,10,1,40,2024-01-03,41.77
28988,32,10,4,32,2024-01-03,31.26
28989,34,10,4,40,2024-01-03,45.92
28990,36,10,3,25,2024-01-03,29.57
28991,38,10,3,31,2024-01-03,29.15
28992,40,10,3,26,2024-01-03,36.37
28993,42,10,6,26,2024-01-03,11.61
28994,44,10,3,29,2024-01-03,37.36
28995,46,10,2,34,2024-01-03,43.31
28996,48,10,1,41,2024-01-03,47.40
28997,2,11,6,21,2024-01-03,20.04
28998,4,11,6,42,2024-01-03,21.72
28999,6,11,1,30,2024-01-03,12.40
29000,8,11,2,36,2024-01-03,18.32
29001,10,11,2,32,2024-01-03,22.21
29002,16,11,4,21,2024-01-03,73.46
29003,18,11,6,26,2024-01-03,29.56
29004,20,11,2,35,2024-01-03,24.00
29005,22,11,6,37,2024-01-03,25.64
29006,24,11,5,32,2024-01-03,31.32
29007,26,11,3,45,2024-01-03,27.54
29008,28,11,6,26,2024-01-03,21.34
29009,30,11,1,29,2024-01-03,42.13
29010,32,11,2,29,2024-01-03,33.46
29011,34,11,2,38,2024-01-03,44.98
29012,36,11,3,25,2024-01-03,35.54
29013,38,11,3,37,2024-01-03,27.92
29014,42,11,4,30,2024-01-03,12.36
29015,44,11,5,44,2024-01-03,36.78
29016,46,11,2,27,2024-01-03,37.08
29017,48,11,6,32,2024-01-03,42.94
29018,4,12,1,48,2024-01-03,23.41
29019,6,12,6,27,2024-01-03,14.30
29020,8,12,2,32,2024-01-03,19.51
29021,10,12,6,42,2024-01-03,23.06
29022,18,12,6,36,2024-01-03,30.25
29023,20,12,6,31,2024-01-03,22.19
29024,24,12,3,32,2024-01-03,31.15
29025,28,12,1,35,2024-01-03,21.99
29026,30,12,1,29,2024-01-03,42.17
29027,34,12,4,30,2024-01-03,45.97
29028,36,12,3,32,2024-01-03,29.66
29029,38,12,3,22,2024-01-03,31.18
29030,42,12,4,39,2024-01-03,13.24
29031,44,12,3,36,2024-01-03,33.03
29032,46,12,6,29,2024-01-03,37.55
29033,48,12,6,30,2024-01-03,40.40
29034,4,13,6,38,2024-01-03,22.89
29035,6,13,1,26,2024-01-03,14.56
29036,8,13,2,30,2024-01-03,20.54
29037,10,13,2,34,2024-01-03,21.47
29038,12,13,4,34,2024-01-03,51.44
29039,16,13,4,23,2024-01-03,69.60
29040,20,13,2,27,2024-01-03,24.83
29041,22,13,6,44,2024-01-03,25.83
29042,26,13,3,23,2024-01-03,26.27
29043,28,13,6,47,2024-01-03,23.84
29044,32,13,4,33,2024-01-03,31.58
29045,38,13,5,29,2024-01-03,28.20
29046,40,13,3,28,2024-01-03,37.44
29047,42,13,6,35,2024-01-03,11.25
29048,44,13,3,31,2024-01-03,36.19
29049,48,13,1,31,2024-01-03,41.95
29050,1,1,1,46,2024-01-17,17.32
29051,3,1,1,64,2024-01-17,14.02
29052,5,1,6,53,2024-01-17,16.15
29053,7,1,6,27,2024-01-17,16.40
29054,9,1,6,65,2024-01-17,15.23
29055,11,1,2,66,2024-01-17,18.71
29056,13,1,4,44,2024-01-17,35.69
29057,15,1,2,33,2024-01-17,57.48
29058,17,1,2,26,2024-01-17,44.96
29059,19,1,2,38,2024-01-17,42.13
29060,21,1,2,30,2024-01-17,53.40
29061,23,1,5,48,2024-01-17,31.84
29062,25,1,3,26,2024-01-17,23.01
29063,27,1,6,65,2024-01-17,19.42
29064,29,1,6,48,2024-01-17,17.47
29065,31,1,1,46,2024-01-17,24.96
29066,33,1,2,30,2024-01-17,31.05
29067,35,1,3,39,2024-01-17,21.45
29068,37,1,3,43,2024-01-17,28.13
29069,39,1,5,44,2024-01-17,33.17
29070,41,1,6,74,2024-01-17,11.74
29071,43,1,4,91,2024-01-17,8.32
29072,45,1,4,47,2024-01-17,48.99
29073,47,1,5,73,2024-01-17,28.36
29074,1,2,1,53,2024-01-17,16.57
29075,3,2,6,39,2024-01-17,13.51
29076,5,2,6,45,2024-01-17,17.47
29077,7,2,2,41,2024-01-17,15.31
29078,9,2,6,76,2024-01-17,14.88
29079,11,2,2,75,2024-01-17,21.93
29080,13,2,2,26,2024-01-17,39.23
29081,15,2,4,42,2024-01-17,57.54
29082,17,2,2,41,2024-01-17,41.95
29083,19,2,6,32,2024-01-17,39.61
29084,21,2,6,34,2024-01-17,58.26
29085,23,2,5,51,2024-01-17,29.73
29086,25,2,5,37,2024-01-17,22.80
29087,27,2,1,45,2024-01-17,18.10
29088,29,2,1,62,2024-01-17,17.51
29089,31,2,6,55,2024-01-17,24.79
29090,33,2,4,45,2024-01-17,29.98
29091,35,2,3,34,2024-01-17,19.74
29092,37,2,3,39,2024-01-17,25.79
29093,39,2,5,43,2024-01-17,32.53
29094,41,2,4,54,2024-01-17,11.54
29095,43,2,4,62,2024-01-17,9.78
29096,45,2,4,32,2024-01-17,50.73
29097,47,2,3,62,2024-01-17,27.48
29098,1,3,6,60,2024-01-17,15.40
29099,3,3,1,44,2024-01-17,15.45
29100,5,3,1,42,2024-01-17,18.89
29101,7,3,2,26,2024-01-17,16.83
29102,9,3,6,42,2024-01-17,15.36
29103,11,3,6,35,2024-01-17,19.18
29104,15,3,2,22,2024-01-17,59.68
29105,17,3,4,29,2024-01-17,40.30
29106,19,3,6,34,2024-01-17,36.86
29107,23,3,3,25,2024-01-17,31.36
29108,27,3,1,53,2024-01-17,17.13
29109,29,3,6,34,2024-01-17,15.65
29110,31,3,6,40,2024-01-17,23.29
29111,33,3,2,42,2024-01-17,28.77
29112,35,3,3,31,2024-01-17,20.78
29113,37,3,3,34,2024-01-17,25.86
29114,41,3,6,57,2024-01-17,10.22
29115,43,3,4,63,2024-01-17,9.72
29116,45,3,4,33,2024-01-17,47.64
29117,47,3,5,38,2024-01-17,25.27
29118,1,4,6,44,2024-01-17,14.85
29119,3,4,6,26,2024-01-17,14.62
29120,5,4,6,26,2024-01-17,18.64
29121,7,4,6,32,2024-01-17,14.85
29122,9,4,6,29,2024-01-17,15.11
29123,11,4,6,34,2024-01-17,19.13
29124,13,4,2,30,2024-01-17,40.55
29125,15,4,4,36,2024-01-17,66.10
29126,21,4,2,31,2024-01-17,50.76
29127,23,4,5,29,2024-01-17,33.32
29128,25,4,5,33,2024-01-17,22.67
29129,27,4,6,40,2024-01-17,20.71
29130,29,4,6,46,2024-01-17,17.43
29131,31,4,6,28,2024-01-17,24.11
29132,35,4,3,26,2024-01-17,19.03
29133,37,4,3,26,2024-01-17,28.28
29134,41,4,6,46,2024-01-17,11.95
29135,43,4,6,51,2024-01-17,9.05
29136,45,4,2,27,2024-01-17,42.99
29137,47,4,3,31,2024-01-17,27.05
29138,1,5,6,37,2024-01-17,15.53
29139,3,5,1,31,2024-01-17,15.13
29140,9,5,6,47,2024-01-17,15.77
29141,11,5,6,24,2024-01-17,19.02
29142,13,5,2,38,2024-01-17,34.88
29143,15,5,4,36,2024-01-17,57.12
29144,17,5,2,23,2024-01-17,44.77
29145,21,5,2,30,2024-01-17,51.89
29146,23,5,3,27,2024-01-17,33.38
29147,25,5,3,30,2024-01-17,25.61
29148,27,5,1,32,2024-01-17,17.64
29149,29,5,6,38,2024-01-17,15.64
29150,31,5,6,34,2024-01-17,24.69
29151,35,5,3,19,2024-01-17,19.17
29152,37,5,3,49,2024-01-17,26.36
29153,41,5,4,35,2024-01-17,11.84
29154,43,5,6,36,2024-01-17,8.69
29155,47,5,3,42,2024-01-17,26.72
29156,1,6,6,38,2024-01-17,15.28
29157,3,6,6,53,2024-01-17,14.55
29158,5,6,1,37,2024-01-17,19.03
29159,7,6,6,28,2024-01-17,16.79
29160,9,6,2,42,2024-01-17,14.53
29161,11,6,6,31,2024-01-17,20.38
29162,13,6,4,30,2024-01-17,40.68
29163,15,6,2,31,2024-01-17,58.29
29164,17,6,4,29,2024-01-17,40.00
29165,19,6,6,29,2024-01-17,35.94
29166,21,6,2,34,2024-01-17,48.81
29167,23,6,3,42,2024-01-17,28.80
29168,25,6,5,21,2024-01-17,24.26
29169,27,6,1,43,2024-01-17,18.18
29170,29,6,6,45,2024-01-17,16.64
29171,31,6,6,27,2024-01-17,23.12
29172,33,6,2,28,2024-01-17,26.14
29173,35,6,3,37,2024-01-17,21.78
29174,37,6,3,49,2024-01-17,29.54
29175,39,6,5,38,2024-01-17,31.90
29176,41,6,6,39,2024-01-17,10.12
29177,43,6,4,47,2024-01-17,9.66
29178,45,6,2,44,2024-01-17,46.29
29179,47,6,5,48,2024-01-17,26.33
29180,1,7,1,34,2024-01-17,16.46
29181,3,7,6,27,2024-01-17,15.33
29182,5,7,6,43,2024-01-17,17.12
29183,9,7,6,35,2024-01-17,14.99
29184,11,7,6,35,2024-01-17,18.92
29185,15,7,2,31,2024-01-17,59.41
29186,19,7,6,29,2024-01-17,40.43
29187,23,7,5,35,2024-01-17,31.53
29188,25,7,5,33,2024-01-17,26.18
29189,27,7,1,39,2024-01-17,17.62
29190,29,7,1,26,2024-01-17,16.15
29191,31,7,6,38,2024-01-17,22.70
29192,33,7,4,33,2024-01-17,31.01
29193,35,7,3,36,2024-01-17,19.40
29194,37,7,3,39,2024-01-17,26.37
29195,41,7,4,41,2024-01-17,10.84
29196,43,7,4,60,2024-01-17,9.44
29197,45,7,4,40,2024-01-17,50.00
29198,47,7,3,34,2024-01-17,24.57
29199,1,8,1,43,2024-01-17,15.39
29200,3,8,1,33,2024-01-17,15.67
29201,7,8,6,33,2024-01-17,15.48
29202,9,8,6,38,2024-01-17,15.50
29203,11,8,2,36,2024-01-17,19.37
29204,13,8,4,21,2024-01-17,35.44
29205,15,8,4,34,2024-01-17,56.73
29206,19,8,2,38,2024-01-17,35.45
29207,21,8,6,26,2024-01-17,53.72
29208,23,8,3,30,2024-01-17,28.11
29209,25,8,3,30,2024-01-17,21.71
29210,27,8,6,43,2024-01-17,19.90
29211,29,8,1,43,2024-01-17,17.38
29212,31,8,1,34,2024-01-17,23.01
29213,33,8,2,30,2024-01-17,30.82
29214,35,8,3,37,2024-01-17,20.58
29215,37,8,3,37,2024-01-17,29.65
29216,39,8,3,30,2024-01-17,29.35
29217,41,8,6,37,2024-01-17,10.78
29218,43,8,6,54,2024-01-17,8.26
29219,45,8,2,33,2024-01-17,49.57
29220,47,8,5,30,2024-01-17,27.88
29221,1,9,1,26,2024-01-17,17.14
29222,3,9,1,28,2024-01-17,13.31
29223,5,9,6,33,2024-01-17,17.22
29224,7,9,2,38,2024-01-17,14.55
29225,9,9,6,19,2024-01-17,16.32
29226,11,9,2,28,2024-01-17,21.11
29227,13,9,2,26,2024-01-17,35.96
29228,19,9,6,31,2024-01-17,39.99
29229,23,9,5,27,2024-01-17,28.45
29230,25,9,5,32,2024-01-17,22.84
29231,27,9,6,31,2024-01-17,20.79
29232,29,9,1,32,2024-01-17,16.73
29233,31,9,1,27,2024-01-17,23.64
29234,35,9,3,26,2024-01-17,21.45
29235,39,9,3,32,2024-01-17,32.22
29236,41,9,4,44,2024-01-17,10.14
29237,43,9,4,24,2024-01-17,8.90
29238,45,9,2,33,2024-01-17,49.35
29239,47,9,3,28,2024-01-17,23.94
29240,1,10,6,42,2024-01-17,15.25
29241,5,10,6,29,2024-01-17,16.82
29242,7,10,6,20,2024-01-17,15.41
29243,9,10,6,33,2024-01-17,14.40
29244,11,10,6,35,2024-01-17,21.00
29245,13,10,2,26,2024-01-17,39.47
29246,15,10,2,33,2024-01-17,62.83
29247,17,10,2,40,2024-01-17,45.90
29248,19,10,2,31,2024-01-17,37.76
29249,21,10,6,40,2024-01-17,56.18
29250,23,10,3,20,2024-01-17,33.04
29251,27,10,1,40,2024-01-17,17.80
29252,29,10,6,43,2024-01-17,15.72
29253,31,10,6,33,2024-01-17,22.82
29254,33,10,2,22,2024-01-17,26.96
29255,35,10,3,24,2024-01-17,22.00
29256,37,10,3,32,2024-01-17,28.02
29257,39,10,5,46,2024-01-17,33.69
29258,41,10,6,40,2024-01-17,11.02
29259,43,10,4,48,2024-01-17,9.88
29260,47,10,3,45,2024-01-17,26.72
29261,1,11,6,29,2024-01-17,16.19
29262,3,11,1,39,2024-01-17,15.10
29263,5,11,6,26,2024-01-17,16.31
29264,7,11,2,26,2024-01-17,16.72
29265,9,11,2,25,2024-01-17,13.51
29266,11,11,2,36,2024-01-17,19.15
29267,15,11,4,26,2024-01-17,67.21
29268,21,11,6,43,2024-01-17,59.35
29269,25,11,3,31,2024-01-17,23.54
29270,27,11,1,39,2024-01-17,18.39
29271,33,11,4,26,2024-01-17,30.57
29272,37,11,3,23,2024-01-17,26.36
29273,39,11,3,32,2024-01-17,30.57
29274,41,11,4,27,2024-01-17,10.63
29275,43,11,4,30,2024-01-17,8.82
29276,47,11,5,31,2024-01-17,25.26
29277,1,12,1,28,2024-01-17,16.39
29278,3,12,6,38,2024-01-17,14.02
29279,9,12,2,27,2024-01-17,14.21
29280,11,12,2,35,2024-01-17,21.88
29281,21,12,2,29,2024-01-17,52.70
29282,27,12,6,43,2024-01-17,20.84
29283,29,12,6,24,2024-01-17,16.42
29284,41,12,4,30,2024-01-17,10.15
29285,43,12,6,31,2024-01-17,8.82
29286,47,12,5,34,2024-01-17,25.12
29287,3,13,1,29,2024-01-17,13.88
29288,9,13,6,33,2024-01-17,14.54
29289,11,13,6,29,2024-01-17,19.61
29290,17,13,4,21,2024-01-17,43.44
29291,27,13,6,46,2024-01-17,19.53
29292,31,13,6,37,2024-01-17,23.21
29293,33,13,2,24,2024-01-17,31.42
29294,37,13,3,35,2024-01-17,29.75
29295,41,13,4,39,2024-01-17,11.01
29296,43,13,4,31,2024-01-17,8.12
29297,45,13,2,23,2024-01-17,51.35
29298,47,13,5,32,2024-01-17,27.71
29299,2,1,1,51,2024-02-05,20.51
29300,4,1,6,74,2024-02-05,25.78
29301,6,1,1,53,2024-02-05,14.31
29302,8,1,2,38,2024-02-05,20.62
29303,10,1,6,35,2024-02-05,22.07
29304,12,1,4,35,2024-02-05,46.29
29305,14,1,2,27,2024-02-05,34.71
29306,16,1,4,32,2024-02-05,73.21
29307,18,1,2,38,2024-02-05,35.67
29308,20,1,2,51,2024-02-05,25.56
29309,22,1,6,76,2024-02-05,28.88
29310,24,1,5,28,2024-02-05,32.25
29311,26,1,3,53,2024-02-05,29.90
29312,28,1,1,57,2024-02-05,23.63
29313,30,1,6,48,2024-02-05,39.86
29314,32,1,2,57,2024-02-05,36.10
29315,34,1,2,43,2024-02-05,39.83
29316,36,1,3,54,2024-02-05,31.83
29317,38,1,5,43,2024-02-05,28.44
29318,40,1,5,51,2024-02-05,37.08
29319,42,1,6,58,2024-02-05,11.57
29320,44,1,3,63,2024-02-05,31.36
29321,46,1,2,55,2024-02-05,42.86
29322,48,1,6,36,2024-02-05,40.60
29323,2,2,6,48,2024-02-05,19.80
29324,4,2,1,70,2024-02-05,24.76
29325,6,2,6,51,2024-02-05,12.66
29326,8,2,2,52,2024-02-05,18.66
29327,10,2,6,41,2024-02-05,22.34
29328,12,2,2,48,2024-02-05,47.03
29329,14,2,2,47,2024-02-05,34.39
29330,16,2,2,53,2024-02-05,69.53
29331,18,2,2,38,2024-02-05,31.11
29332,20,2,6,63,2024-02-05,22.72
29333,22,2,6,44,2024-02-05,28.88
29334,24,2,5,44,2024-02-05,30.78
29335,26,2,3,44,2024-02-05,28.70
29336,28,2,6,67,2024-02-05,23.75
29337,30,2,6,34,2024-02-05,42.86
29338,32,2,2,49,2024-02-05,36.16
29339,34,2,4,23,2024-02-05,44.22
29340,36,2,3,62,2024-02-05,31.50
29341,38,2,3,32,2024-02-05,30.62
29342,40,2,3,39,2024-02-05,34.24
29343,42,2,6,55,2024-02-05,12.80
29344,44,2,5,75,2024-02-05,37.18
29345,46,2,2,58,2024-02-05,37.45
29346,48,2,6,29,2024-02-05,41.87
29347,2,3,6,51,2024-02-05,19.88
29348,4,3,1,45,2024-02-05,24.15
29349,6,3,6,45,2024-02-05,13.49
29350,8,3,2,41,2024-02-05,19.04
29351,10,3,2,33,2024-02-05,20.54
29352,12,3,4,31,2024-02-05,45.51
29353,16,3,2,36,2024-02-05,63.16
29354,18,3,6,40,2024-02-05,35.04
29355,20,3,2,35,2024-02-05,23.10
29356,22,3,2,54,2024-02-05,29.68
29357,24,3,3,39,2024-02-05,29.83
29358,26,3,3,40,2024-02-05,31.38
29359,28,3,6,56,2024-02-05,20.40
29360,30,3,1,31,2024-02-05,37.50
29361,32,3,2,53,2024-02-05,35.80
29362,34,3,2,41,2024-02-05,38.45
29363,36,3,3,48,2024-02-05,32.92
29364,38,3,3,22,2024-02-05,27.73
29365,40,3,5,33,2024-02-05,38.94
29366,42,3,6,34,2024-02-05,12.80
29367,44,3,5,55,2024-02-05,30.98
29368,46,3,2,34,2024-02-05,41.03
29369,48,3,6,34,2024-02-05,40.26
29370,2,4,1,30,2024-02-05,20.32
29371,4,4,6,39,2024-02-05,25.69
29372,6,4,6,28,2024-02-05,12.70
29373,8,4,6,30,2024-02-05,20.83
29374,10,4,2,44,2024-02-05,21.43
29375,14,4,4,25,2024-02-05,35.37
29376,16,4,2,28,2024-02-05,61.00
29377,18,4,2,33,2024-02-05,33.28
29378,20,4,2,35,2024-02-05,22.98
29379,22,4,6,38,2024-02-05,26.61
29380,24,4,5,34,2024-02-05,32.33
29381,26,4,3,26,2024-02-05,28.90
29382,28,4,1,31,2024-02-05,23.55
29383,32,4,2,33,2024-02-05,35.43
29384,36,4,3,26,2024-02-05,34.73
29385,38,4,5,27,2024-02-05,29.14
29386,40,4,5,31,2024-02-05,38.15
29387,42,4,4,37,2024-02-05,13.46
29388,44,4,3,29,2024-02-05,32.67
29389,48,4,6,31,2024-02-05,45.68
29390,4,5,6,24,2024-02-05,26.36
29391,6,5,1,21,2024-02-05,13.01
29392,8,5,6,32,2024-02-05,17.18
29393,12,5,2,19,2024-02-05,52.94
29394,14,5,2,24,2024-02-05,34.67
29395,16,5,2,32,2024-02-05,68.94
29396,18,5,6,38,2024-02-05,30.87
29397,20,5,2,34,2024-02-05,24.13
29398,22,5,2,30,2024-02-05,24.86
29399,26,5,3,23,2024-02-05,28.89
29400,28,5,6,39,2024-02-05,22.34
29401,32,5,4,30,2024-02-05,34.74
29402,36,5,3,37,2024-02-05,33.02
29403,38,5,3,27,2024-02-05,28.81
29404,40,5,3,32,2024-02-05,38.67
29405,42,5,4,25,2024-02-05,12.67
29406,44,5,3,42,2024-02-05,31.92
29407,48,5,6,26,2024-02-05,47.05
