order_ID,cus_ID,br_ID,st_ID,order_date,order_status
297056,11105,3,79,2025-01-02,Completed
297057,29118,3,65,2025-01-02,Completed
297058,22203,3,76,2025-01-02,Completed
297059,18523,3,66,2025-01-02,Completed
297060,31067,3,60,2025-01-02,Completed
297061,18046,3,247,2025-01-02,Completed
297062,4984,3,60,2025-01-02,Completed
297063,6892,3,66,2025-01-02,Completed
297064,3827,3,65,2025-01-02,Completed
297065,18355,3,76,2025-01-02,Completed
297066,3510,3,79,2025-01-02,Completed
297067,28165,3,247,2025-01-02,Completed
297068,30828,3,74,2025-01-02,Completed
297069,31570,3,81,2025-01-02,Completed
297070,9240,3,76,2025-01-02,Completed
297071,15821,3,66,2025-01-02,Completed
297072,31227,3,79,2025-01-02,Completed
297073,30863,3,81,2025-01-02,Completed
297074,16416,3,74,2025-01-02,Completed
297075,17781,3,79,2025-01-02,Cancelled
297076,4457,3,65,2025-01-02,Completed
297077,31422,3,247,2025-01-02,Completed
297078,30496,3,247,2025-01-02,Completed
297079,17731,4,92,2025-01-02,Completed
297080,12861,4,92,2025-01-02,Completed
297081,27245,4,84,2025-01-02,Completed
297082,11299,4,99,2025-01-02,Completed
297083,18190,4,88,2025-01-02,Completed
297084,18315,4,84,2025-01-02,Completed
297085,17892,4,84,2025-01-02,Completed
297086,17501,4,88,2025-01-02,Completed
297087,26386,5,100,2025-01-02,Completed
297088,26281,5,111,2025-01-02,Completed
297089,26916,5,109,2025-01-02,Completed
297090,13974,5,111,2025-01-02,Completed
297091,5800,5,109,2025-01-02,Completed
297092,31245,6,134,2025-01-02,Completed
297093,31157,6,120,2025-01-02,Completed
297094,28472,6,128,2025-01-02,Cancelled
297095,30988,6,128,2025-01-02,Completed
297096,26436,6,115,2025-01-02,Completed
297097,20849,6,131,2025-01-02,Cancelled
297098,7574,6,128,2025-01-02,Completed
297099,1516,6,130,2025-01-02,Processing
297100,5658,6,115,2025-01-02,Cancelled
297101,8963,6,128,2025-01-02,Completed
297102,1377,6,134,2025-01-02,Completed
297103,26516,6,115,2025-01-02,Completed
297104,18074,6,131,2025-01-02,Completed
297105,25729,6,121,2025-01-02,Completed
297106,26558,6,130,2025-01-02,Completed
297107,11291,6,130,2025-01-02,Completed
297108,32099,6,130,2025-01-02,Completed
297109,2226,6,120,2025-01-02,Completed
297110,15607,6,134,2025-01-02,Completed
297111,12659,7,152,2025-01-02,Completed
297112,18715,7,139,2025-01-02,Completed
297113,29210,7,139,2025-01-02,Completed
297114,14767,7,147,2025-01-02,Completed
297115,18713,7,139,2025-01-02,Completed
297116,24834,7,136,2025-01-02,Completed
297117,31316,7,155,2025-01-02,Completed
297118,31366,7,149,2025-01-02,Completed
297119,4107,7,136,2025-01-02,Processing
297120,31463,7,136,2025-01-02,Completed
297121,12490,7,152,2025-01-02,Completed
297122,4418,7,155,2025-01-02,Completed
297123,4801,7,147,2025-01-02,Completed
297124,24870,7,147,2025-01-02,Cancelled
297125,20529,7,149,2025-01-02,Completed
297126,3405,7,136,2025-01-02,Completed
297127,15241,8,157,2025-01-02,Completed
297128,28211,8,156,2025-01-02,Completed
297129,11612,8,158,2025-01-02,Completed
297130,28933,8,169,2025-01-02,Completed
297131,10080,8,158,2025-01-02,Completed
297132,22503,8,158,2025-01-02,Completed
297133,28009,8,158,2025-01-02,Completed
297134,15929,8,156,2025-01-02,Completed
297135,26526,8,175,2025-01-02,Completed
297136,25053,8,175,2025-01-02,Completed
297137,29853,8,156,2025-01-02,Completed
297138,29431,8,158,2025-01-02,Completed
297139,9506,8,156,2025-01-02,Completed
297140,2256,8,158,2025-01-02,Completed
297141,26217,9,188,2025-01-02,Completed
297142,18872,9,190,2025-01-02,Completed
297143,5007,9,180,2025-01-02,Completed
297144,21727,9,190,2025-01-02,Completed
297145,21366,9,189,2025-01-02,Completed
297146,26903,9,176,2025-01-02,Completed
297147,30236,9,188,2025-01-02,Completed
297148,19683,9,189,2025-01-02,Completed
297149,3173,9,177,2025-01-02,Completed
297150,20119,10,192,2025-01-02,Completed
297151,22003,10,199,2025-01-02,Completed
297152,4376,10,191,2025-01-02,Completed
297153,12695,10,199,2025-01-02,Completed
297154,30429,10,192,2025-01-02,Completed
297155,26927,10,252,2025-01-02,Completed
297156,21107,10,192,2025-01-02,Completed
297157,27436,10,192,2025-01-02,Completed
297158,16257,10,202,2025-01-02,Completed
297159,20210,10,191,2025-01-02,Completed
297160,17295,10,191,2025-01-02,Completed
297161,11776,10,200,2025-01-02,Completed
297162,15370,10,252,2025-01-02,Completed
297163,4728,10,202,2025-01-02,Cancelled
297164,31860,11,210,2025-01-02,Completed
297165,30960,11,224,2025-01-02,Completed
297166,8630,11,207,2025-01-02,Completed
297167,25909,11,209,2025-01-02,Completed
297168,18015,11,218,2025-01-02,Processing
297169,13189,11,207,2025-01-02,Completed
297170,29362,11,207,2025-01-02,Completed
297171,28064,11,218,2025-01-02,Completed
297172,31273,11,210,2025-01-02,Completed
297173,29287,11,224,2025-01-02,Completed
297174,16288,11,207,2025-01-02,Cancelled
297175,19794,11,207,2025-01-02,Completed
297176,11511,11,210,2025-01-02,Completed
297177,294,11,218,2025-01-02,Completed
297178,29153,12,227,2025-01-02,Completed
297179,25037,12,236,2025-01-02,Completed
297180,31056,12,236,2025-01-02,Completed
297181,6384,12,227,2025-01-02,Completed
297182,32188,12,232,2025-01-02,Completed
297183,5032,12,230,2025-01-02,Completed
297184,32042,13,242,2025-01-02,Completed
297185,20125,13,242,2025-01-02,Completed
297186,29664,13,237,2025-01-02,Completed
297187,32380,13,242,2025-01-02,Completed
297188,25337,13,237,2025-01-02,Completed
297189,22357,13,244,2025-01-02,Completed
297190,25112,13,237,2025-01-02,Completed
297191,29922,13,237,2025-01-02,Completed
297192,24173,13,244,2025-01-02,Completed
297193,31789,14,259,2025-01-02,Completed
297194,9964,14,260,2025-01-02,Completed
297195,30025,14,254,2025-01-02,Completed
297196,31747,14,254,2025-01-02,Completed
297197,25931,14,266,2025-01-02,Completed
297198,29862,14,258,2025-01-02,Completed
297199,10557,14,260,2025-01-02,Completed
297200,31509,14,260,2025-01-02,Completed
297201,27583,14,260,2025-01-02,Completed
297202,14497,14,259,2025-01-02,Completed
297203,28103,14,260,2025-01-02,Completed
297204,27111,14,254,2025-01-02,Completed
297205,30844,14,259,2025-01-02,Completed
297206,29975,14,258,2025-01-02,Completed
297207,26079,14,260,2025-01-02,Completed
297208,31884,15,272,2025-01-02,Completed
297209,3464,15,280,2025-01-02,Completed
297210,29125,15,276,2025-01-02,Completed
297211,29331,15,270,2025-01-02,Completed
297212,14988,15,277,2025-01-02,Completed
297213,29602,15,275,2025-01-02,Completed
297214,6639,15,280,2025-01-02,Completed
297215,28796,15,276,2025-01-02,Completed
297216,31927,15,277,2025-01-02,Completed
297217,27112,15,277,2025-01-02,Completed
297218,26556,15,275,2025-01-02,Completed
297219,21838,15,272,2025-01-02,Completed
297220,29748,15,276,2025-01-02,Completed
297221,27019,16,296,2025-01-02,Completed
297222,1360,16,287,2025-01-02,Completed
297223,8788,16,287,2025-01-02,Completed
297224,22553,16,283,2025-01-02,Completed
297225,29436,16,283,2025-01-02,Completed
297226,29653,16,292,2025-01-02,Completed
297227,21243,16,293,2025-01-02,Completed
297228,30028,16,289,2025-01-02,Completed
297229,26621,16,296,2025-01-02,Completed
297230,28053,16,290,2025-01-02,Completed
297231,15302,16,293,2025-01-02,Completed
297232,8278,16,287,2025-01-02,Completed
297233,29314,16,289,2025-01-02,Completed
297234,15322,16,283,2025-01-02,Completed
297235,31394,16,290,2025-01-02,Completed
297236,30623,16,292,2025-01-02,Completed
297237,18868,16,283,2025-01-02,Completed
297238,32166,17,311,2025-01-02,Completed
297239,29386,17,312,2025-01-02,Completed
297240,9290,17,310,2025-01-02,Completed
297241,19924,17,309,2025-01-02,Completed
297242,29149,17,309,2025-01-02,Completed
297243,28656,17,312,2025-01-02,Completed
297244,13339,17,309,2025-01-02,Completed
297245,25930,17,306,2025-01-02,Completed
297246,27963,17,311,2025-01-02,Completed
297247,26494,17,309,2025-01-02,Completed
297248,30372,17,304,2025-01-02,Completed
297249,32289,17,304,2025-01-02,Completed
297250,17853,17,303,2025-01-02,Completed
297251,28137,1,1,2025-01-03,Completed
297252,28135,1,6,2025-01-03,Completed
297253,27621,1,20,2025-01-03,Completed
297254,19171,1,6,2025-01-03,Completed
297255,21906,1,14,2025-01-03,Completed
297256,23384,1,10,2025-01-03,Completed
297257,27324,1,2,2025-01-03,Completed
297258,31830,1,20,2025-01-03,Completed
297259,27992,1,10,2025-01-03,Completed
297260,28177,1,23,2025-01-03,Completed
297261,20726,1,1,2025-01-03,Completed
297262,18371,1,22,2025-01-03,Completed
297263,6307,1,20,2025-01-03,Completed
297264,7238,1,1,2025-01-03,Completed
297265,750,1,1,2025-01-03,Completed
297266,28637,1,25,2025-01-03,Completed
297267,7549,1,23,2025-01-03,Completed
297268,16414,1,25,2025-01-03,Completed
297269,550,1,26,2025-01-03,Completed
297270,25348,1,22,2025-01-03,Completed
297271,29751,2,49,2025-01-03,Completed
297272,10347,2,28,2025-01-03,Pending
297273,21934,2,55,2025-01-03,Completed
297274,31626,2,44,2025-01-03,Completed
297275,8161,2,55,2025-01-03,Completed
297276,29694,2,43,2025-01-03,Completed
297277,18832,2,44,2025-01-03,Completed
297278,12993,2,28,2025-01-03,Completed
297279,4323,2,54,2025-01-03,Completed
297280,16475,2,35,2025-01-03,Completed
297281,28465,2,43,2025-01-03,Completed
297282,27812,2,54,2025-01-03,Completed
297283,6310,2,56,2025-01-03,Completed
297284,16256,2,55,2025-01-03,Completed
297285,7048,2,43,2025-01-03,Completed
297286,28777,2,28,2025-01-03,Completed
297287,31121,2,47,2025-01-03,Completed
297288,30899,2,55,2025-01-03,Completed
297289,4266,2,56,2025-01-03,Completed
297290,8038,2,43,2025-01-03,Completed
297291,20633,2,49,2025-01-03,Completed
297292,14157,2,44,2025-01-03,Completed
297293,27738,2,45,2025-01-03,Completed
297294,31478,2,28,2025-01-03,Completed
297295,8441,2,45,2025-01-03,Completed
297296,414,2,45,2025-01-03,Completed
297297,30800,2,45,2025-01-03,Completed
297298,31725,3,78,2025-01-03,Completed
297299,26297,3,81,2025-01-03,Completed
297300,21216,3,74,2025-01-03,Completed
297301,14620,3,65,2025-01-03,Completed
297302,16578,3,65,2025-01-03,Completed
297303,20108,3,74,2025-01-03,Completed
297304,29113,3,65,2025-01-03,Completed
297305,29373,3,247,2025-01-03,Cancelled
297306,14620,3,247,2025-01-03,Completed
297307,9251,3,66,2025-01-03,Completed
297308,21638,3,60,2025-01-03,Completed
297309,4857,3,66,2025-01-03,Completed
297310,25438,3,76,2025-01-03,Completed
297311,13476,3,66,2025-01-03,Completed
297312,7121,3,79,2025-01-03,Completed
297313,19845,3,65,2025-01-03,Completed
297314,26848,3,66,2025-01-03,Completed
297315,18904,3,66,2025-01-03,Completed
297316,14118,3,74,2025-01-03,Completed
297317,29633,3,76,2025-01-03,Completed
297318,14196,4,92,2025-01-03,Completed
297319,16816,4,88,2025-01-03,Completed
297320,28329,4,92,2025-01-03,Completed
297321,7702,4,82,2025-01-03,Completed
297322,30031,4,92,2025-01-03,Completed
297323,7004,4,84,2025-01-03,Completed
297324,22394,4,82,2025-01-03,Completed
297325,29410,4,99,2025-01-03,Completed
297326,29500,4,92,2025-01-03,Completed
297327,3278,4,99,2025-01-03,Completed
297328,20880,4,248,2025-01-03,Completed
297329,2838,4,91,2025-01-03,Completed
297330,22185,4,88,2025-01-03,Completed
297331,13416,4,91,2025-01-03,Cancelled
297332,28764,4,91,2025-01-03,Completed
297333,28897,4,92,2025-01-03,Completed
297334,26524,4,99,2025-01-03,Completed
297335,29125,4,84,2025-01-03,Completed
297336,20276,5,109,2025-01-03,Completed
297337,21314,5,112,2025-01-03,Completed
297338,28271,5,112,2025-01-03,Completed
297339,24736,5,109,2025-01-03,Pending
297340,32038,6,115,2025-01-03,Completed
297341,25374,6,128,2025-01-03,Completed
297342,28869,6,121,2025-01-03,Completed
297343,11943,6,128,2025-01-03,Completed
297344,30032,6,134,2025-01-03,Completed
297345,24037,6,128,2025-01-03,Completed
297346,28407,6,134,2025-01-03,Completed
297347,24415,6,130,2025-01-03,Completed
297348,29545,6,134,2025-01-03,Completed
297349,15036,6,128,2025-01-03,Completed
297350,15302,6,131,2025-01-03,Completed
297351,13689,6,131,2025-01-03,Completed
297352,22045,6,120,2025-01-03,Completed
297353,8592,6,134,2025-01-03,Cancelled
297354,27960,6,115,2025-01-03,Completed
297355,13325,6,121,2025-01-03,Completed
297356,1362,6,121,2025-01-03,Completed
297357,32380,6,128,2025-01-03,Completed
297358,28665,6,121,2025-01-03,Completed
297359,20180,7,139,2025-01-03,Completed
297360,15973,7,152,2025-01-03,Completed
297361,31790,7,152,2025-01-03,Completed
297362,27700,7,147,2025-01-03,Completed
297363,29502,7,136,2025-01-03,Completed
297364,24117,7,136,2025-01-03,Completed
297365,20663,7,149,2025-01-03,Completed
297366,16835,7,140,2025-01-03,Completed
297367,30252,7,149,2025-01-03,Completed
297368,4857,7,136,2025-01-03,Completed
297369,29834,7,155,2025-01-03,Completed
297370,4857,7,152,2025-01-03,Cancelled
297371,13098,7,155,2025-01-03,Completed
297372,24303,7,140,2025-01-03,Completed
297373,31810,7,140,2025-01-03,Completed
297374,12307,7,140,2025-01-03,Completed
297375,29401,7,155,2025-01-03,Completed
297376,30464,7,149,2025-01-03,Completed
297377,30449,8,165,2025-01-03,Cancelled
297378,6468,8,158,2025-01-03,Completed
297379,30913,8,165,2025-01-03,Completed
297380,28197,8,157,2025-01-03,Completed
297381,27531,8,175,2025-01-03,Completed
297382,30276,8,156,2025-01-03,Completed
297383,29795,8,175,2025-01-03,Completed
297384,21927,8,169,2025-01-03,Completed
297385,19589,8,157,2025-01-03,Completed
297386,16744,8,158,2025-01-03,Completed
297387,24346,8,156,2025-01-03,Completed
297388,31402,8,158,2025-01-03,Completed
297389,28122,8,165,2025-01-03,Completed
297390,14387,8,157,2025-01-03,Completed
297391,27781,8,157,2025-01-03,Completed
297392,30298,8,169,2025-01-03,Completed
297393,16744,8,165,2025-01-03,Completed
297394,20566,8,165,2025-01-03,Completed
297395,6265,8,158,2025-01-03,Cancelled
297396,29032,8,156,2025-01-03,Completed
297397,28287,9,177,2025-01-03,Completed
297398,14910,9,190,2025-01-03,Completed
297399,12388,9,190,2025-01-03,Completed
297400,27316,9,189,2025-01-03,Completed
297401,3967,9,189,2025-01-03,Completed
297402,32156,9,180,2025-01-03,Completed
297403,30139,9,188,2025-01-03,Completed
297404,27282,10,206,2025-01-03,Completed
297405,31106,10,197,2025-01-03,Completed
297406,31830,10,202,2025-01-03,Completed
297407,5562,10,192,2025-01-03,Cancelled
297408,32288,10,192,2025-01-03,Completed
297409,10674,10,192,2025-01-03,Completed
297410,30409,10,200,2025-01-03,Completed
297411,32311,10,192,2025-01-03,Completed
297412,29419,10,199,2025-01-03,Completed
297413,1987,10,206,2025-01-03,Completed
297414,24808,10,191,2025-01-03,Completed
297415,29967,10,206,2025-01-03,Completed
297416,30569,10,200,2025-01-03,Completed
297417,26814,10,199,2025-01-03,Completed
297418,18925,10,192,2025-01-03,Completed
297419,25770,10,191,2025-01-03,Completed
297420,31378,10,197,2025-01-03,Completed
297421,32127,11,209,2025-01-03,Completed
297422,1290,11,219,2025-01-03,Completed
297423,22730,11,219,2025-01-03,Completed
297424,28365,11,209,2025-01-03,Completed
297425,27603,11,224,2025-01-03,Completed
297426,8315,11,209,2025-01-03,Completed
297427,6237,11,210,2025-01-03,Completed
297428,31860,11,207,2025-01-03,Completed
297429,16345,11,219,2025-01-03,Completed
297430,31563,11,219,2025-01-03,Completed
297431,22324,11,222,2025-01-03,Completed
297432,26510,11,210,2025-01-03,Completed
297433,21476,11,219,2025-01-03,Pending
297434,22395,11,210,2025-01-03,Completed
297435,13153,11,218,2025-01-03,Completed
297436,31830,11,209,2025-01-03,Completed
297437,2602,11,222,2025-01-03,Completed
297438,28245,11,209,2025-01-03,Completed
297439,31432,11,221,2025-01-03,Completed
297440,28317,12,230,2025-01-03,Cancelled
297441,20514,12,236,2025-01-03,Completed
297442,28733,12,230,2025-01-03,Completed
297443,4626,12,236,2025-01-03,Completed
297444,27538,12,232,2025-01-03,Completed
297445,9268,12,230,2025-01-03,Completed
297446,20213,12,225,2025-01-03,Completed
297447,29779,12,225,2025-01-03,Completed
297448,18140,12,225,2025-01-03,Completed
297449,8541,13,244,2025-01-03,Completed
297450,21447,13,244,2025-01-03,Completed
297451,6443,13,238,2025-01-03,Completed
297452,32068,14,254,2025-01-03,Completed
297453,5689,14,258,2025-01-03,Completed
297454,28093,14,253,2025-01-03,Completed
