purchase_ID,product_ID,br_ID,sup_ID,purchase_qty,purchase_date,purchase_unit_cost
42885,2,3,6,96,2025-01-03,13.68
42886,4,3,4,107,2025-01-03,21.42
42887,6,3,6,51,2025-01-03,16.12
42888,8,3,6,113,2025-01-03,13.60
42889,10,3,2,72,2025-01-03,16.06
42890,12,3,2,91,2025-01-03,34.61
42891,14,3,4,65,2025-01-03,24.20
42892,16,3,2,69,2025-01-03,54.77
42893,18,3,2,43,2025-01-03,55.31
42894,20,3,6,65,2025-01-03,32.00
42895,22,3,2,66,2025-01-03,36.84
42896,24,3,2,63,2025-01-03,37.74
42897,26,3,3,88,2025-01-03,28.73
42898,28,3,5,51,2025-01-03,23.42
42899,30,3,1,150,2025-01-03,13.75
42900,32,3,6,83,2025-01-03,29.30
42901,34,3,3,82,2025-01-03,13.59
42902,36,3,2,48,2025-01-03,27.15
42903,38,3,4,59,2025-01-03,28.88
42904,40,3,6,160,2025-01-03,6.95
42905,42,3,6,74,2025-01-03,10.36
42906,44,3,3,57,2025-01-03,28.82
42907,46,3,3,92,2025-01-03,17.46
42908,48,3,3,67,2025-01-03,23.29
42909,49,3,8,57,2025-01-03,13.28
42910,50,3,8,58,2025-01-03,21.43
42911,51,3,8,49,2025-01-03,18.97
42912,52,3,8,51,2025-01-03,24.78
42913,53,3,8,59,2025-01-03,17.17
42914,54,3,8,52,2025-01-03,8.26
42915,55,3,1,49,2025-01-03,33.77
42916,56,3,6,57,2025-01-03,18.86
42917,2,4,1,81,2025-01-03,15.97
42918,4,4,4,88,2025-01-03,20.92
42919,6,4,6,49,2025-01-03,14.48
42920,8,4,2,75,2025-01-03,15.32
42921,10,4,2,45,2025-01-03,16.40
42922,12,4,2,49,2025-01-03,41.31
42923,14,4,2,63,2025-01-03,25.35
42924,16,4,4,56,2025-01-03,52.01
42925,18,4,2,33,2025-01-03,51.20
42926,20,4,6,35,2025-01-03,35.24
42927,22,4,2,22,2025-01-03,41.53
42928,24,4,4,46,2025-01-03,36.65
42929,26,4,3,50,2025-01-03,27.90
42930,28,4,5,29,2025-01-03,20.06
42931,30,4,6,68,2025-01-03,15.63
42932,32,4,1,56,2025-01-03,33.44
42933,34,4,3,46,2025-01-03,14.77
42934,36,4,4,47,2025-01-03,27.36
42935,38,4,4,40,2025-01-03,36.22
42936,40,4,6,74,2025-01-03,7.69
42937,42,4,2,39,2025-01-03,11.19
42938,44,4,3,32,2025-01-03,26.27
42939,46,4,3,102,2025-01-03,14.20
42940,48,4,3,48,2025-01-03,24.95
42941,49,4,8,59,2025-01-03,12.56
42942,50,4,8,44,2025-01-03,21.92
42943,51,4,8,60,2025-01-03,22.05
42944,52,4,8,59,2025-01-03,23.14
42945,53,4,8,33,2025-01-03,15.81
42946,54,4,8,36,2025-01-03,9.29
42947,55,4,1,30,2025-01-03,30.33
42948,56,4,6,38,2025-01-03,16.43
42949,2,5,6,60,2025-01-03,15.39
42950,4,5,4,45,2025-01-03,19.60
42951,6,5,6,24,2025-01-03,15.82
42952,8,5,6,40,2025-01-03,14.34
42953,10,5,2,26,2025-01-03,19.16
42954,12,5,4,26,2025-01-03,39.81
42955,14,5,2,49,2025-01-03,28.17
42956,16,5,4,53,2025-01-03,51.53
42957,18,5,2,27,2025-01-03,49.91
42958,20,5,6,21,2025-01-03,37.28
42959,22,5,4,34,2025-01-03,40.98
42960,24,5,2,48,2025-01-03,36.15
42961,26,5,3,44,2025-01-03,25.78
42962,28,5,3,54,2025-01-03,21.35
42963,30,5,1,69,2025-01-03,15.13
42964,32,5,6,42,2025-01-03,32.08
42965,34,5,5,52,2025-01-03,15.19
42966,36,5,2,26,2025-01-03,28.18
42967,38,5,2,18,2025-01-03,33.08
42968,40,5,4,72,2025-01-03,7.67
42969,42,5,6,25,2025-01-03,11.10
42970,46,5,3,58,2025-01-03,16.10
42971,48,5,3,40,2025-01-03,23.44
42972,49,5,8,44,2025-01-03,13.14
42973,50,5,8,27,2025-01-03,22.32
42974,51,5,8,52,2025-01-03,19.02
42975,52,5,8,47,2025-01-03,26.10
42976,53,5,8,31,2025-01-03,17.11
42977,54,5,8,60,2025-01-03,9.32
42978,55,5,1,43,2025-01-03,35.03
42979,56,5,6,53,2025-01-03,18.23
42980,2,6,6,58,2025-01-03,15.12
42981,4,6,4,73,2025-01-03,22.90
42982,6,6,6,32,2025-01-03,13.33
42983,8,6,2,117,2025-01-03,14.13
42984,10,6,2,42,2025-01-03,18.80
42985,12,6,4,64,2025-01-03,39.77
42986,14,6,2,94,2025-01-03,23.44
42987,16,6,4,49,2025-01-03,60.77
42988,18,6,6,34,2025-01-03,62.98
42989,20,6,6,49,2025-01-03,30.24
42990,22,6,2,49,2025-01-03,43.56
42991,24,6,4,64,2025-01-03,30.32
42992,26,6,5,69,2025-01-03,23.79
42993,28,6,3,73,2025-01-03,19.83
42994,30,6,1,78,2025-01-03,15.91
42995,32,6,1,53,2025-01-03,28.95
42996,34,6,5,43,2025-01-03,12.42
42997,36,6,4,43,2025-01-03,32.56
42998,38,6,4,38,2025-01-03,31.84
42999,40,6,6,75,2025-01-03,6.60
43000,42,6,6,73,2025-01-03,9.51
43001,44,6,3,21,2025-01-03,26.02
43002,46,6,3,60,2025-01-03,17.47
43003,48,6,5,60,2025-01-03,26.04
43004,49,6,8,60,2025-01-03,14.92
43005,50,6,8,31,2025-01-03,24.53
43006,51,6,8,47,2025-01-03,22.17
43007,52,6,8,47,2025-01-03,24.11
43008,53,6,8,33,2025-01-03,16.47
43009,54,6,8,42,2025-01-03,7.42
43010,55,6,1,43,2025-01-03,36.03
43011,56,6,1,31,2025-01-03,18.74
43012,2,7,1,63,2025-01-03,15.50
43013,4,7,6,87,2025-01-03,20.60
43014,6,7,6,39,2025-01-03,16.02
43015,8,7,6,91,2025-01-03,13.00
43016,10,7,2,77,2025-01-03,18.87
43017,12,7,2,65,2025-01-03,37.80
43018,14,7,4,54,2025-01-03,25.78
43019,16,7,4,37,2025-01-03,50.82
43020,18,7,2,21,2025-01-03,61.66
43021,20,7,2,55,2025-01-03,32.16
43022,22,7,2,25,2025-01-03,37.59
43023,24,7,4,37,2025-01-03,34.63
43024,26,7,5,67,2025-01-03,28.64
43025,28,7,3,77,2025-01-03,21.06
43026,30,7,1,98,2025-01-03,14.54
43027,32,7,1,39,2025-01-03,34.75
43028,34,7,5,70,2025-01-03,14.29
43029,36,7,2,45,2025-01-03,29.20
43030,38,7,4,53,2025-01-03,33.24
43031,40,7,6,121,2025-01-03,7.54
43032,42,7,2,50,2025-01-03,11.79
43033,44,7,3,45,2025-01-03,28.72
43034,46,7,5,73,2025-01-03,14.40
43035,48,7,5,67,2025-01-03,25.74
43036,49,7,8,37,2025-01-03,13.40
43037,50,7,8,33,2025-01-03,20.74
43038,51,7,8,51,2025-01-03,22.96
43039,52,7,8,57,2025-01-03,24.21
43040,53,7,8,29,2025-01-03,16.03
43041,54,7,8,51,2025-01-03,8.13
43042,55,7,1,52,2025-01-03,30.69
43043,56,7,1,47,2025-01-03,15.93
43044,2,8,6,36,2025-01-03,14.14
43045,4,8,6,73,2025-01-03,19.22
43046,6,8,2,49,2025-01-03,14.72
43047,8,8,6,73,2025-01-03,13.56
43048,10,8,2,56,2025-01-03,15.03
43049,12,8,4,63,2025-01-03,34.24
43050,14,8,4,48,2025-01-03,24.88
43051,16,8,4,43,2025-01-03,62.66
43052,18,8,6,31,2025-01-03,53.57
43053,20,8,2,30,2025-01-03,37.58
43054,22,8,4,59,2025-01-03,43.82
43055,24,8,4,49,2025-01-03,29.93
43056,26,8,5,61,2025-01-03,27.01
43057,28,8,5,63,2025-01-03,23.55
43058,30,8,6,87,2025-01-03,15.66
43059,32,8,1,50,2025-01-03,32.05
43060,34,8,5,51,2025-01-03,12.98
43061,36,8,4,55,2025-01-03,29.69
43062,38,8,2,43,2025-01-03,31.58
43063,40,8,6,102,2025-01-03,7.62
43064,42,8,2,84,2025-01-03,10.99
43065,44,8,3,55,2025-01-03,26.18
43066,46,8,3,39,2025-01-03,18.00
43067,48,8,3,47,2025-01-03,20.54
43068,49,8,8,38,2025-01-03,14.57
43069,50,8,8,36,2025-01-03,22.55
43070,51,8,8,43,2025-01-03,21.62
43071,52,8,8,28,2025-01-03,21.94
43072,53,8,8,59,2025-01-03,16.24
43073,54,8,8,59,2025-01-03,9.44
43074,55,8,6,33,2025-01-03,37.37
43075,56,8,6,25,2025-01-03,18.85
43076,2,9,1,40,2025-01-03,12.66
43077,4,9,4,37,2025-01-03,17.84
43078,6,9,6,34,2025-01-03,13.92
43079,8,9,6,84,2025-01-03,12.99
43080,10,9,4,25,2025-01-03,17.16
43081,12,9,2,48,2025-01-03,38.58
43082,14,9,2,55,2025-01-03,25.48
43083,16,9,4,49,2025-01-03,53.29
43084,18,9,2,25,2025-01-03,51.81
43085,20,9,2,32,2025-01-03,30.20
43086,22,9,2,32,2025-01-03,38.53
43087,24,9,2,24,2025-01-03,36.75
43088,26,9,3,53,2025-01-03,28.31
43089,28,9,3,25,2025-01-03,19.43
43090,30,9,1,76,2025-01-03,15.98
43091,32,9,1,42,2025-01-03,32.06
43092,34,9,5,24,2025-01-03,14.83
43093,36,9,2,22,2025-01-03,29.23
43094,38,9,4,18,2025-01-03,28.65
43095,40,9,6,72,2025-01-03,6.98
43096,42,9,2,53,2025-01-03,10.46
43097,44,9,3,38,2025-01-03,28.02
43098,46,9,5,35,2025-01-03,16.98
43099,48,9,5,58,2025-01-03,22.39
43100,49,9,8,28,2025-01-03,15.10
43101,50,9,8,39,2025-01-03,23.49
43102,51,9,8,55,2025-01-03,19.90
43103,52,9,8,53,2025-01-03,25.18
43104,53,9,8,45,2025-01-03,13.74
43105,54,9,8,37,2025-01-03,9.06
43106,55,9,1,39,2025-01-03,36.58
43107,56,9,6,43,2025-01-03,17.48
43108,2,10,6,46,2025-01-03,14.42
43109,4,10,4,80,2025-01-03,18.45
43110,6,10,2,50,2025-01-03,14.54
43111,8,10,6,89,2025-01-03,13.64
43112,10,10,2,62,2025-01-03,17.02
43113,12,10,2,27,2025-01-03,38.98
43114,14,10,4,37,2025-01-03,22.80
43115,16,10,4,59,2025-01-03,59.19
43116,18,10,2,29,2025-01-03,49.78
43117,20,10,2,23,2025-01-03,35.33
43118,22,10,2,32,2025-01-03,41.84
43119,24,10,4,28,2025-01-03,35.47
43120,26,10,5,43,2025-01-03,25.59
43121,28,10,5,41,2025-01-03,20.78
43122,30,10,6,81,2025-01-03,13.43
43123,32,10,6,48,2025-01-03,27.94
43124,34,10,5,54,2025-01-03,12.27
43125,36,10,4,42,2025-01-03,29.60
43126,38,10,4,29,2025-01-03,30.48
43127,40,10,6,91,2025-01-03,6.86
43128,42,10,2,70,2025-01-03,10.83
43129,44,10,3,38,2025-01-03,27.75
43130,46,10,3,45,2025-01-03,17.52
43131,48,10,3,89,2025-01-03,26.63
43132,49,10,8,52,2025-01-03,15.42
43133,50,10,8,42,2025-01-03,22.15
43134,51,10,8,40,2025-01-03,22.58
43135,52,10,8,50,2025-01-03,21.04
43136,53,10,8,39,2025-01-03,16.36
43137,54,10,8,36,2025-01-03,8.14
43138,55,10,6,27,2025-01-03,35.91
43139,56,10,6,47,2025-01-03,17.96
43140,2,11,1,49,2025-01-03,13.03
43141,4,11,6,62,2025-01-03,18.01
43142,6,11,6,34,2025-01-03,14.59
43143,8,11,2,85,2025-01-03,13.68
43144,10,11,4,45,2025-01-03,17.21
43145,12,11,4,25,2025-01-03,39.79
43146,14,11,4,32,2025-01-03,26.20
43147,16,11,2,33,2025-01-03,54.85
43148,18,11,2,44,2025-01-03,62.68
43149,20,11,6,41,2025-01-03,29.19
43150,22,11,2,28,2025-01-03,39.14
43151,24,11,2,32,2025-01-03,31.03
43152,26,11,5,43,2025-01-03,29.04
43153,28,11,5,34,2025-01-03,20.14
43154,30,11,6,63,2025-01-03,14.28
43155,32,11,1,52,2025-01-03,30.46
43156,34,11,3,38,2025-01-03,13.08
43157,36,11,4,38,2025-01-03,26.30
43158,38,11,4,34,2025-01-03,32.16
43159,40,11,4,74,2025-01-03,6.76
43160,42,11,6,52,2025-01-03,10.39
43161,44,11,3,50,2025-01-03,24.60
43162,46,11,3,67,2025-01-03,15.25
43163,48,11,3,54,2025-01-03,23.85
43164,49,11,8,30,2025-01-03,11.88
43165,50,11,8,33,2025-01-03,23.96
43166,51,11,8,25,2025-01-03,21.72
43167,52,11,8,45,2025-01-03,22.01
43168,53,11,8,38,2025-01-03,14.02
43169,54,11,8,30,2025-01-03,8.61
43170,55,11,6,25,2025-01-03,32.75
43171,56,11,1,40,2025-01-03,18.24
43172,2,12,6,37,2025-01-03,13.37
43173,4,12,6,58,2025-01-03,18.86
43174,6,12,6,40,2025-01-03,14.75
43175,8,12,6,66,2025-01-03,13.20
43176,10,12,4,44,2025-01-03,16.32
43177,12,12,4,25,2025-01-03,33.07
43178,14,12,4,43,2025-01-03,28.68
43179,16,12,2,29,2025-01-03,52.37
43180,18,12,2,28,2025-01-03,54.93
43181,20,12,6,57,2025-01-03,29.76
43182,22,12,4,54,2025-01-03,43.83
43183,24,12,4,28,2025-01-03,32.82
43184,26,12,3,51,2025-01-03,24.22
43185,28,12,3,33,2025-01-03,23.62
43186,30,12,6,87,2025-01-03,13.39
43187,32,12,1,36,2025-01-03,30.86
43188,34,12,3,43,2025-01-03,15.06
43189,36,12,4,32,2025-01-03,27.54
43190,38,12,4,36,2025-01-03,29.03
43191,40,12,6,76,2025-01-03,7.18
43192,42,12,6,51,2025-01-03,9.25
43193,44,12,3,38,2025-01-03,25.67
43194,46,12,3,40,2025-01-03,16.38
43195,48,12,5,47,2025-01-03,21.97
43196,49,12,8,26,2025-01-03,12.30
43197,50,12,8,50,2025-01-03,24.37
43198,51,12,8,59,2025-01-03,21.93
43199,52,12,8,36,2025-01-03,24.71
43200,53,12,8,33,2025-01-03,14.43
43201,54,12,8,58,2025-01-03,8.88
43202,55,12,1,44,2025-01-03,36.24
43203,56,12,6,34,2025-01-03,18.24
43204,2,13,7,42,2025-01-03,26.83
43205,4,13,7,24,2025-01-03,35.48
43206,6,13,7,17,2025-01-03,25.57
43207,8,13,7,52,2025-01-03,27.11
43208,10,13,7,20,2025-01-03,28.12
43209,12,13,7,34,2025-01-03,63.93
43210,14,13,7,17,2025-01-03,44.87
43211,16,13,7,31,2025-01-03,101.70
43212,20,13,7,13,2025-01-03,61.53
43213,26,13,7,20,2025-01-03,48.77
43214,28,13,7,18,2025-01-03,40.95
43215,30,13,7,51,2025-01-03,27.13
43216,32,13,7,47,2025-01-03,52.03
43217,34,13,7,41,2025-01-03,22.50
43218,36,13,7,29,2025-01-03,47.82
43219,38,13,7,27,2025-01-03,57.14
43220,40,13,7,41,2025-01-03,12.67
43221,42,13,7,35,2025-01-03,18.26
43222,44,13,7,40,2025-01-03,46.02
43223,46,13,7,25,2025-01-03,28.79
43224,48,13,7,29,2025-01-03,39.10
43225,49,13,7,33,2025-01-03,22.80
43226,50,13,7,30,2025-01-03,39.31
43227,51,13,7,26,2025-01-03,34.83
43228,52,13,7,25,2025-01-03,40.75
43229,53,13,7,45,2025-01-03,25.87
43230,54,13,7,57,2025-01-03,15.33
43231,55,13,7,26,2025-01-03,63.15
43232,56,13,7,56,2025-01-03,31.17
43233,2,14,1,65,2025-01-03,12.72
43234,4,14,6,57,2025-01-03,22.28
43235,6,14,2,35,2025-01-03,14.02
43236,8,14,6,42,2025-01-03,14.85
43237,10,14,2,33,2025-01-03,17.31
43238,12,14,2,39,2025-01-03,41.22
43239,14,14,4,62,2025-01-03,28.53
43240,16,14,4,40,2025-01-03,55.94
43241,20,14,6,27,2025-01-03,34.49
43242,22,14,2,37,2025-01-03,42.85
43243,24,14,2,55,2025-01-03,33.81
43244,26,14,5,43,2025-01-03,26.75
43245,28,14,5,27,2025-01-03,21.08
43246,30,14,6,58,2025-01-03,12.87
43247,32,14,1,44,2025-01-03,27.49
43248,34,14,5,38,2025-01-03,12.61
43249,36,14,4,33,2025-01-03,31.57
43250,38,14,4,27,2025-01-03,34.94
43251,40,14,6,62,2025-01-03,6.43
43252,42,14,2,65,2025-01-03,10.07
43253,44,14,3,62,2025-01-03,27.76
43254,46,14,5,82,2025-01-03,14.93
43255,48,14,5,50,2025-01-03,23.40
43256,49,14,8,48,2025-01-03,14.30
43257,50,14,8,53,2025-01-03,22.06
43258,51,14,8,25,2025-01-03,21.45
43259,52,14,8,60,2025-01-03,25.23
43260,53,14,8,40,2025-01-03,13.44
43261,54,14,8,40,2025-01-03,7.62
43262,55,14,1,60,2025-01-03,31.00
43263,56,14,1,52,2025-01-03,16.52
43264,2,15,1,35,2025-01-03,14.22
43265,4,15,4,49,2025-01-03,20.66
43266,6,15,6,40,2025-01-03,16.48
43267,8,15,6,74,2025-01-03,14.88
43268,10,15,2,24,2025-01-03,16.68
43269,12,15,2,61,2025-01-03,33.81
43270,14,15,4,37,2025-01-03,28.04
43271,16,15,2,35,2025-01-03,56.71
43272,18,15,6,25,2025-01-03,61.18
43273,20,15,2,30,2025-01-03,30.13
43274,22,15,2,35,2025-01-03,45.88
43275,24,15,4,42,2025-01-03,30.19
43276,26,15,3,41,2025-01-03,26.79
43277,28,15,3,29,2025-01-03,21.53
43278,30,15,1,99,2025-01-03,14.23
43279,32,15,6,50,2025-01-03,32.10
43280,34,15,5,36,2025-01-03,13.39
43281,36,15,4,53,2025-01-03,32.17
43282,40,15,6,67,2025-01-03,7.28
43283,42,15,2,59,2025-01-03,10.51
43284,44,15,3,36,2025-01-03,26.39
43285,46,15,3,48,2025-01-03,16.81
43286,48,15,3,58,2025-01-03,23.91
43287,49,15,8,38,2025-01-03,14.24
43288,50,15,8,48,2025-01-03,22.70
43289,51,15,8,52,2025-01-03,22.17
43290,52,15,8,29,2025-01-03,20.97
43291,53,15,8,52,2025-01-03,14.46
43292,54,15,8,48,2025-01-03,8.93
43293,55,15,1,37,2025-01-03,30.05
43294,56,15,1,42,2025-01-03,17.35
43295,2,16,1,58,2025-01-03,15.78
43296,4,16,6,72,2025-01-03,21.57
43297,6,16,2,72,2025-01-03,14.43
43298,8,16,6,64,2025-01-03,15.22
43299,10,16,2,61,2025-01-03,16.27
43300,12,16,2,47,2025-01-03,39.80
43301,14,16,2,65,2025-01-03,23.10
43302,16,16,2,48,2025-01-03,55.88
43303,18,16,2,30,2025-01-03,54.67
43304,20,16,2,47,2025-01-03,30.67
43305,22,16,4,56,2025-01-03,42.62
43306,24,16,4,33,2025-01-03,32.17
43307,26,16,5,42,2025-01-03,24.56
43308,28,16,3,56,2025-01-03,24.03
43309,30,16,1,73,2025-01-03,14.03
43310,32,16,1,61,2025-01-03,28.76
43311,34,16,5,71,2025-01-03,12.58
43312,36,16,2,49,2025-01-03,31.25
43313,38,16,4,47,2025-01-03,31.02
43314,40,16,4,98,2025-01-03,6.37
43315,42,16,6,74,2025-01-03,11.86
43316,44,16,3,35,2025-01-03,26.12
43317,46,16,3,75,2025-01-03,17.73
43318,48,16,5,61,2025-01-03,23.33
43319,49,16,8,37,2025-01-03,13.75
43320,50,16,8,40,2025-01-03,24.93
43321,51,16,8,29,2025-01-03,19.91
43322,52,16,8,27,2025-01-03,21.09
43323,53,16,8,33,2025-01-03,16.26
43324,54,16,8,57,2025-01-03,7.61
43325,55,16,6,30,2025-01-03,36.91
43326,56,16,1,31,2025-01-03,17.96
43327,2,17,1,58,2025-01-03,14.87
43328,4,17,6,72,2025-01-03,23.19
43329,6,17,6,62,2025-01-03,13.47
43330,8,17,6,62,2025-01-03,12.91
43331,10,17,4,75,2025-01-03,16.28
43332,12,17,4,53,2025-01-03,41.06
43333,14,17,2,70,2025-01-03,26.94
43334,16,17,2,51,2025-01-03,52.52
43335,18,17,2,27,2025-01-03,50.94
43336,20,17,6,35,2025-01-03,33.74
43337,22,17,2,37,2025-01-03,39.16
43338,24,17,4,48,2025-01-03,31.01
43339,26,17,3,52,2025-01-03,26.46
43340,28,17,3,62,2025-01-03,23.44
43341,30,17,1,43,2025-01-03,14.77
43342,32,17,1,36,2025-01-03,30.85
43343,34,17,5,62,2025-01-03,12.92
43344,36,17,4,57,2025-01-03,27.29
43345,38,17,2,45,2025-01-03,30.32
43346,40,17,4,126,2025-01-03,7.40
43347,42,17,6,71,2025-01-03,10.22
43348,44,17,3,39,2025-01-03,29.60
43349,46,17,5,59,2025-01-03,16.50
43350,48,17,5,81,2025-01-03,24.16
43351,49,17,8,49,2025-01-03,15.40
43352,50,17,8,33,2025-01-03,22.07
43353,51,17,8,33,2025-01-03,18.37
43354,52,17,8,60,2025-01-03,21.84
43355,53,17,8,37,2025-01-03,15.02
43356,54,17,8,48,2025-01-03,9.15
43357,55,17,1,41,2025-01-03,31.74
43358,56,17,6,55,2025-01-03,16.04
43359,1,1,6,68,2025-01-17,13.00
43360,3,1,6,104,2025-01-17,11.50
43361,5,1,5,138,2025-01-17,11.86
43362,7,1,2,76,2025-01-17,11.56
43363,9,1,5,85,2025-01-17,15.41
43364,11,1,3,72,2025-01-17,20.61
43365,13,1,4,79,2025-01-17,32.00
43366,15,1,2,17,2025-01-17,46.42
43367,17,1,3,79,2025-01-17,35.86
43368,19,1,6,107,2025-01-17,24.92
43369,21,1,2,89,2025-01-17,16.20
43370,23,1,5,91,2025-01-17,23.51
43371,25,1,5,76,2025-01-17,23.92
43372,27,1,5,94,2025-01-17,18.38
43373,29,1,5,67,2025-01-17,17.66
43374,31,1,6,108,2025-01-17,18.51
43375,33,1,1,118,2025-01-17,17.59
43376,35,1,3,116,2025-01-17,24.35
43377,37,1,4,62,2025-01-17,21.81
43378,39,1,6,82,2025-01-17,34.95
43379,41,1,6,143,2025-01-17,9.13
43380,43,1,3,107,2025-01-17,21.86
43381,45,1,6,78,2025-01-17,24.87
43382,47,1,5,103,2025-01-17,17.37
43383,49,1,8,48,2025-01-17,15.00
43384,51,1,8,45,2025-01-17,23.58
43385,53,1,8,34,2025-01-17,15.16
43386,55,1,6,23,2025-01-17,32.14
43387,1,2,1,148,2025-01-17,12.88
43388,3,2,6,182,2025-01-17,9.98
43389,5,2,5,161,2025-01-17,14.80
43390,7,2,2,111,2025-01-17,13.07
43391,9,2,5,142,2025-01-17,16.07
43392,11,2,3,73,2025-01-17,16.79
43393,13,2,4,81,2025-01-17,33.12
43394,15,2,4,72,2025-01-17,52.10
43395,17,2,3,127,2025-01-17,31.75
43396,19,2,6,112,2025-01-17,26.45
43397,21,2,6,154,2025-01-17,19.06
43398,23,2,3,154,2025-01-17,18.74
43399,25,2,3,113,2025-01-17,25.51
43400,27,2,3,89,2025-01-17,17.31
43401,29,2,3,90,2025-01-17,18.36
43402,31,2,1,93,2025-01-17,20.62
43403,33,2,6,145,2025-01-17,18.34
43404,35,2,3,139,2025-01-17,23.46
43405,37,2,2,137,2025-01-17,23.81
43406,39,2,6,127,2025-01-17,34.07
43407,41,2,6,172,2025-01-17,9.74
43408,43,2,3,152,2025-01-17,23.66
43409,45,2,6,128,2025-01-17,21.22
43410,47,2,3,158,2025-01-17,15.37
43411,49,2,8,37,2025-01-17,13.24
43412,51,2,8,20,2025-01-17,22.42
43413,53,2,8,59,2025-01-17,14.52
43414,55,2,6,75,2025-01-17,30.96
43415,1,3,1,66,2025-01-17,11.54
43416,3,3,1,93,2025-01-17,10.49
43417,5,3,5,83,2025-01-17,14.99
43418,7,3,6,62,2025-01-17,12.68
43419,9,3,5,56,2025-01-17,13.35
43420,11,3,3,33,2025-01-17,17.65
43421,13,3,2,59,2025-01-17,30.72
43422,15,3,2,24,2025-01-17,43.53
43423,17,3,3,56,2025-01-17,33.88
43424,19,3,6,79,2025-01-17,23.39
43425,21,3,6,59,2025-01-17,16.08
43426,23,3,3,79,2025-01-17,18.92
43427,25,3,5,66,2025-01-17,25.84
43428,27,3,3,69,2025-01-17,19.47
43429,29,3,3,51,2025-01-17,17.25
43430,31,3,6,52,2025-01-17,20.84
43431,33,3,1,81,2025-01-17,17.18
43432,35,3,3,78,2025-01-17,24.75
43433,37,3,2,69,2025-01-17,20.56
43434,39,3,6,50,2025-01-17,31.37
43435,41,3,4,78,2025-01-17,10.19
43436,43,3,3,51,2025-01-17,23.81
43437,45,3,1,77,2025-01-17,24.01
43438,47,3,3,85,2025-01-17,15.66
43439,49,3,8,17,2025-01-17,13.09
43440,51,3,8,17,2025-01-17,22.13
43441,53,3,8,33,2025-01-17,15.16
43442,55,3,6,34,2025-01-17,35.71
43443,1,4,1,44,2025-01-17,11.59
43444,3,4,6,67,2025-01-17,12.06
43445,5,4,5,39,2025-01-17,13.90
43446,7,4,2,39,2025-01-17,10.82
43447,9,4,5,52,2025-01-17,16.31
43448,11,4,3,27,2025-01-17,16.45
43449,13,4,2,36,2025-01-17,32.90
43450,15,4,2,24,2025-01-17,41.85
43451,17,4,3,40,2025-01-17,36.05
43452,19,4,2,50,2025-01-17,25.07
