sal_pay_ID,st_ID,pay_period,base_amount,bonus_amount,deduction_amount,payment_date
15544,80,2025-01,1947.48,0.00,214.22,2025-01-25
15545,81,2025-01,1719.07,0.00,189.10,2025-01-25
15546,82,2025-01,5555.23,0.00,611.08,2025-01-25
15547,83,2025-01,3232.18,0.00,355.54,2025-01-25
15548,84,2025-01,1863.59,0.00,204.99,2025-01-25
15549,85,2025-01,3237.92,0.00,356.17,2025-01-25
15550,87,2025-01,2441.27,0.00,268.54,2025-01-25
15551,88,2025-01,1809.13,0.00,199.00,2025-01-25
15552,89,2025-01,2549.18,0.00,280.41,2025-01-25
15553,91,2025-01,2005.76,0.00,220.63,2025-01-25
15554,92,2025-01,2156.22,0.00,237.18,2025-01-25
15555,93,2025-01,1788.58,0.00,196.74,2025-01-25
15556,94,2025-01,2230.10,0.00,245.31,2025-01-25
15557,95,2025-01,1853.72,0.00,203.91,2025-01-25
15558,96,2025-01,1874.07,0.00,206.15,2025-01-25
15559,97,2025-01,1722.71,0.00,189.50,2025-01-25
15560,98,2025-01,2039.96,0.00,224.40,2025-01-25
15561,99,2025-01,1950.91,0.00,214.60,2025-01-25
15562,100,2025-01,5572.50,0.00,612.98,2025-01-25
15563,101,2025-01,1860.20,0.00,204.62,2025-01-25
15564,102,2025-01,1846.17,0.00,203.08,2025-01-25
15565,103,2025-01,3221.24,0.00,354.34,2025-01-25
15566,105,2025-01,2543.93,0.00,279.83,2025-01-25
15567,107,2025-01,3078.05,0.00,338.59,2025-01-25
15568,108,2025-01,2416.50,0.00,265.81,2025-01-25
15569,109,2025-01,1813.37,0.00,199.47,2025-01-25
15570,110,2025-01,1981.83,0.00,218.00,2025-01-25
15571,111,2025-01,1790.73,0.00,196.98,2025-01-25
15572,112,2025-01,1940.02,0.00,213.40,2025-01-25
15573,113,2025-01,1942.84,0.00,213.71,2025-01-25
15574,114,2025-01,2078.88,0.00,228.68,2025-01-25
15575,115,2025-01,5107.63,0.00,561.84,2025-01-25
15576,116,2025-01,2586.26,0.00,284.49,2025-01-25
15577,117,2025-01,1792.05,0.00,197.13,2025-01-25
15578,118,2025-01,3206.95,0.00,352.76,2025-01-25
15579,119,2025-01,1880.26,0.00,206.83,2025-01-25
15580,120,2025-01,1758.37,0.00,193.42,2025-01-25
15581,121,2025-01,2045.31,0.00,224.98,2025-01-25
15582,122,2025-01,1878.21,0.00,206.60,2025-01-25
15583,123,2025-01,1846.17,0.00,203.08,2025-01-25
15584,124,2025-01,2449.75,0.00,269.47,2025-01-25
15585,125,2025-01,2619.87,0.00,288.19,2025-01-25
15586,126,2025-01,3574.60,0.00,393.21,2025-01-25
15587,128,2025-01,1740.79,0.00,191.49,2025-01-25
15588,130,2025-01,2125.02,0.00,233.75,2025-01-25
15589,131,2025-01,2076.53,0.00,228.42,2025-01-25
15590,132,2025-01,1723.11,0.00,189.54,2025-01-25
15591,133,2025-01,2020.04,0.00,222.20,2025-01-25
15592,134,2025-01,2018.98,0.00,222.09,2025-01-25
15593,135,2025-01,2056.25,0.00,226.19,2025-01-25
15594,136,2025-01,5591.97,0.00,615.12,2025-01-25
15595,138,2025-01,3310.47,0.00,364.15,2025-01-25
15596,139,2025-01,1713.42,0.00,188.48,2025-01-25
15597,140,2025-01,1965.19,0.00,216.17,2025-01-25
15598,141,2025-01,2621.15,0.00,288.33,2025-01-25
15599,143,2025-01,2342.01,0.00,257.62,2025-01-25
15600,144,2025-01,2447.47,0.00,269.22,2025-01-25
15601,146,2025-01,3091.89,0.00,340.11,2025-01-25
15602,147,2025-01,1931.91,0.00,212.51,2025-01-25
15603,148,2025-01,2072.74,0.00,228.00,2025-01-25
15604,149,2025-01,1805.65,0.00,198.62,2025-01-25
15605,150,2025-01,2096.60,0.00,230.63,2025-01-25
15606,151,2025-01,1904.84,0.00,209.53,2025-01-25
15607,152,2025-01,1798.18,0.00,197.80,2025-01-25
15608,153,2025-01,1921.72,0.00,211.39,2025-01-25
15609,154,2025-01,1890.96,0.00,208.01,2025-01-25
15610,155,2025-01,1865.94,0.00,205.25,2025-01-25
15611,156,2025-01,5204.02,0.00,572.44,2025-01-25
15612,157,2025-01,2173.86,0.00,239.12,2025-01-25
15613,158,2025-01,1935.66,0.00,212.92,2025-01-25
15614,159,2025-01,2274.99,0.00,250.25,2025-01-25
15615,160,2025-01,3181.69,0.00,349.99,2025-01-25
15616,161,2025-01,2407.04,0.00,264.77,2025-01-25
15617,162,2025-01,1694.58,0.00,186.40,2025-01-25
15618,163,2025-01,2296.83,0.00,252.65,2025-01-25
15619,165,2025-01,1828.05,0.00,201.09,2025-01-25
15620,166,2025-01,3401.16,0.00,374.13,2025-01-25
15621,168,2025-01,1984.90,0.00,218.34,2025-01-25
15622,169,2025-01,2082.58,0.00,229.08,2025-01-25
15623,171,2025-01,1706.13,0.00,187.67,2025-01-25
15624,172,2025-01,2018.07,0.00,221.99,2025-01-25
15625,173,2025-01,1729.28,0.00,190.22,2025-01-25
15626,174,2025-01,2015.58,0.00,221.71,2025-01-25
15627,175,2025-01,1987.21,0.00,218.59,2025-01-25
15628,176,2025-01,5161.42,0.00,567.76,2025-01-25
15629,177,2025-01,1935.02,0.00,212.85,2025-01-25
15630,178,2025-01,2008.16,0.00,220.90,2025-01-25
15631,179,2025-01,3497.44,0.00,384.72,2025-01-25
15632,180,2025-01,2027.55,0.00,223.03,2025-01-25
15633,181,2025-01,1729.94,0.00,190.29,2025-01-25
15634,183,2025-01,2444.92,0.00,268.94,2025-01-25
15635,184,2025-01,2554.44,0.00,280.99,2025-01-25
15636,186,2025-01,1954.12,0.00,214.95,2025-01-25
15637,188,2025-01,1810.55,0.00,199.16,2025-01-25
15638,189,2025-01,2004.05,0.00,220.45,2025-01-25
15639,190,2025-01,2025.02,0.00,222.75,2025-01-25
15640,191,2025-01,5460.47,0.00,600.65,2025-01-25
15641,192,2025-01,2137.82,0.00,235.16,2025-01-25
15642,193,2025-01,2584.65,0.00,284.31,2025-01-25
15643,194,2025-01,3418.83,0.00,376.07,2025-01-25
15644,195,2025-01,3545.20,0.00,389.97,2025-01-25
15645,196,2025-01,2440.83,0.00,268.49,2025-01-25
15646,197,2025-01,2020.69,0.00,222.28,2025-01-25
15647,198,2025-01,2062.21,0.00,226.84,2025-01-25
15648,199,2025-01,1768.75,0.00,194.56,2025-01-25
15649,200,2025-01,1914.20,0.00,210.56,2025-01-25
15650,201,2025-01,2269.54,0.00,249.65,2025-01-25
15651,202,2025-01,1983.94,0.00,218.23,2025-01-25
15652,203,2025-01,2023.26,0.00,222.56,2025-01-25
15653,204,2025-01,2033.92,0.00,223.73,2025-01-25
15654,205,2025-01,2012.45,0.00,221.37,2025-01-25
15655,206,2025-01,1827.63,0.00,201.04,2025-01-25
15656,207,2025-01,4935.93,0.00,542.95,2025-01-25
15657,209,2025-01,1809.06,0.00,199.00,2025-01-25
15658,210,2025-01,2193.89,0.00,241.33,2025-01-25
15659,211,2025-01,1727.41,0.00,190.02,2025-01-25
15660,214,2025-01,2500.03,0.00,275.00,2025-01-25
15661,215,2025-01,3168.57,0.00,348.54,2025-01-25
15662,216,2025-01,3178.14,0.00,349.60,2025-01-25
15663,217,2025-01,2313.12,0.00,254.44,2025-01-25
15664,218,2025-01,1840.70,0.00,202.48,2025-01-25
15665,219,2025-01,2017.32,0.00,221.91,2025-01-25
15666,221,2025-01,1734.61,0.00,190.81,2025-01-25
15667,222,2025-01,1811.67,0.00,199.28,2025-01-25
15668,223,2025-01,1978.38,0.00,217.62,2025-01-25
15669,224,2025-01,2029.60,0.00,223.26,2025-01-25
15670,225,2025-01,5290.37,0.00,581.94,2025-01-25
15671,226,2025-01,2056.22,0.00,226.18,2025-01-25
15672,227,2025-01,1959.44,0.00,215.54,2025-01-25
15673,228,2025-01,3525.04,0.00,387.75,2025-01-25
15674,229,2025-01,1833.26,0.00,201.66,2025-01-25
15675,230,2025-01,1724.61,0.00,189.71,2025-01-25
15676,231,2025-01,2232.91,0.00,245.62,2025-01-25
15677,232,2025-01,1708.46,0.00,187.93,2025-01-25
15678,233,2025-01,1892.13,0.00,208.13,2025-01-25
15679,234,2025-01,2594.96,0.00,285.45,2025-01-25
15680,235,2025-01,1792.57,0.00,197.18,2025-01-25
15681,236,2025-01,2103.12,0.00,231.34,2025-01-25
15682,237,2025-01,5431.18,0.00,597.43,2025-01-25
15683,238,2025-01,2204.16,0.00,242.46,2025-01-25
15684,239,2025-01,3292.29,0.00,362.15,2025-01-25
15685,240,2025-01,2547.05,0.00,280.18,2025-01-25
15686,241,2025-01,1839.75,0.00,202.37,2025-01-25
15687,242,2025-01,2030.19,0.00,223.32,2025-01-25
15688,243,2025-01,2562.70,0.00,281.90,2025-01-25
15689,244,2025-01,1829.45,0.00,201.24,2025-01-25
15690,245,2025-01,1896.89,0.00,208.66,2025-01-25
15691,246,2025-01,1818.52,0.00,200.04,2025-01-25
15692,247,2025-01,2019.56,0.00,222.15,2025-01-25
15693,248,2025-01,1756.76,0.00,193.24,2025-01-25
15694,249,2025-01,2037.36,0.00,224.11,2025-01-25
15695,250,2025-01,2098.78,0.00,230.87,2025-01-25
15696,251,2025-01,1755.79,0.00,193.14,2025-01-25
15697,252,2025-01,1812.86,0.00,199.41,2025-01-25
15698,253,2025-01,1884.25,0.00,207.27,2025-01-25
15699,254,2025-01,2115.16,0.00,232.67,2025-01-25
15700,255,2025-01,2304.62,0.00,253.51,2025-01-25
15701,256,2025-01,1797.04,0.00,197.67,2025-01-25
15702,257,2025-01,3573.48,0.00,393.08,2025-01-25
15703,258,2025-01,1999.16,0.00,219.91,2025-01-25
15704,259,2025-01,5223.59,0.00,574.59,2025-01-25
15705,260,2025-01,1833.75,0.00,201.71,2025-01-25
15706,261,2025-01,3371.50,0.00,370.87,2025-01-25
15707,262,2025-01,2397.09,0.00,263.68,2025-01-25
15708,263,2025-01,1757.04,0.00,193.27,2025-01-25
15709,264,2025-01,1843.10,0.00,202.74,2025-01-25
15710,265,2025-01,2556.51,0.00,281.22,2025-01-25
15711,266,2025-01,1778.98,0.00,195.69,2025-01-25
15712,267,2025-01,1835.51,0.00,201.91,2025-01-25
15713,268,2025-01,2233.25,0.00,245.66,2025-01-25
15714,269,2025-01,2423.52,0.00,266.59,2025-01-25
15715,270,2025-01,2017.18,0.00,221.89,2025-01-25
15716,271,2025-01,2363.80,0.00,260.02,2025-01-25
15717,272,2025-01,2167.35,0.00,238.41,2025-01-25
15718,273,2025-01,1804.59,0.00,198.50,2025-01-25
15719,274,2025-01,3173.45,0.00,349.08,2025-01-25
15720,275,2025-01,1968.38,0.00,216.52,2025-01-25
15721,276,2025-01,1826.09,0.00,200.87,2025-01-25
15722,277,2025-01,2067.64,0.00,227.44,2025-01-25
15723,278,2025-01,3437.07,0.00,378.08,2025-01-25
15724,279,2025-01,1989.82,0.00,218.88,2025-01-25
15725,280,2025-01,5194.75,0.00,571.42,2025-01-25
15726,281,2025-01,1720.28,0.00,189.23,2025-01-25
15727,282,2025-01,1810.07,0.00,199.11,2025-01-25
15728,283,2025-01,2103.25,0.00,231.36,2025-01-25
15729,284,2025-01,2246.56,0.00,247.12,2025-01-25
15730,285,2025-01,3209.33,0.00,353.03,2025-01-25
15731,286,2025-01,3366.38,0.00,370.30,2025-01-25
15732,287,2025-01,1716.38,0.00,188.80,2025-01-25
15733,288,2025-01,2088.23,0.00,229.71,2025-01-25
15734,289,2025-01,1797.14,0.00,197.69,2025-01-25
15735,290,2025-01,1948.13,0.00,214.29,2025-01-25
15736,291,2025-01,1744.77,0.00,191.92,2025-01-25
15737,292,2025-01,5021.32,0.00,552.35,2025-01-25
15738,293,2025-01,1943.17,0.00,213.75,2025-01-25
15739,294,2025-01,2449.51,0.00,269.45,2025-01-25
15740,295,2025-01,1780.66,0.00,195.87,2025-01-25
15741,296,2025-01,2075.22,0.00,228.27,2025-01-25
15742,297,2025-01,2687.38,0.00,295.61,2025-01-25
15743,298,2025-01,2517.52,0.00,276.93,2025-01-25
15744,299,2025-01,2451.86,0.00,269.70,2025-01-25
15745,300,2025-01,1758.34,0.00,193.42,2025-01-25
15746,301,2025-01,2047.62,0.00,225.24,2025-01-25
15747,302,2025-01,2449.27,0.00,269.42,2025-01-25
15748,303,2025-01,1743.51,0.00,191.79,2025-01-25
15749,304,2025-01,2020.29,0.00,222.23,2025-01-25
15750,305,2025-01,3140.40,0.00,345.44,2025-01-25
15751,306,2025-01,2189.95,0.00,240.89,2025-01-25
15752,307,2025-01,3364.02,0.00,370.04,2025-01-25
15753,308,2025-01,1833.31,0.00,201.66,2025-01-25
15754,309,2025-01,2104.07,0.00,231.45,2025-01-25
15755,310,2025-01,2144.53,0.00,235.90,2025-01-25
15756,311,2025-01,1917.62,0.00,210.94,2025-01-25
15757,312,2025-01,5311.36,0.00,584.25,2025-01-25
15758,313,2025-01,2038.10,0.00,224.19,2025-01-25
15759,1,2025-02,5236.99,0.00,576.07,2025-02-25
15760,2,2025-02,1735.68,0.00,190.92,2025-02-25
15761,3,2025-02,1780.99,0.00,195.91,2025-02-25
15762,4,2025-02,2445.49,0.00,269.00,2025-02-25
15763,5,2025-02,2292.29,0.00,252.15,2025-02-25
15764,6,2025-02,1809.20,0.00,199.01,2025-02-25
15765,7,2025-02,3159.87,0.00,347.59,2025-02-25
15766,8,2025-02,2667.94,0.00,293.47,2025-02-25
15767,9,2025-02,1838.15,0.00,202.20,2025-02-25
15768,10,2025-02,1863.05,0.00,204.94,2025-02-25
15769,11,2025-02,3189.45,0.00,350.84,2025-02-25
15770,12,2025-02,2277.97,0.00,250.58,2025-02-25
15771,13,2025-02,3559.67,0.00,391.56,2025-02-25
15772,14,2025-02,2194.06,0.00,241.35,2025-02-25
15773,15,2025-02,1971.83,0.00,216.90,2025-02-25
15774,16,2025-02,2051.20,0.00,225.63,2025-02-25
15775,19,2025-02,1832.68,0.00,201.59,2025-02-25
15776,20,2025-02,1781.51,0.00,195.97,2025-02-25
15777,21,2025-02,1937.61,0.00,213.14,2025-02-25
15778,22,2025-02,2130.25,0.00,234.33,2025-02-25
15779,23,2025-02,1986.80,0.00,218.55,2025-02-25
15780,24,2025-02,1967.76,0.00,216.45,2025-02-25
15781,25,2025-02,2071.78,0.00,227.90,2025-02-25
15782,26,2025-02,1929.78,0.00,212.28,2025-02-25
15783,27,2025-02,2596.22,0.00,285.58,2025-02-25
15784,28,2025-02,5008.41,0.00,550.93,2025-02-25
15785,30,2025-02,3073.71,0.00,338.11,2025-02-25
15786,31,2025-02,2040.85,0.00,224.49,2025-02-25
15787,33,2025-02,2003.59,0.00,220.39,2025-02-25
15788,35,2025-02,1953.49,0.00,214.88,2025-02-25
15789,36,2025-02,2319.36,0.00,255.13,2025-02-25
15790,37,2025-02,3170.25,0.00,348.73,2025-02-25
15791,40,2025-02,2374.12,0.00,261.15,2025-02-25
15792,41,2025-02,2315.53,0.00,254.71,2025-02-25
15793,42,2025-02,2679.60,0.00,294.76,2025-02-25
15794,43,2025-02,1758.99,0.00,193.49,2025-02-25
15795,44,2025-02,1879.58,0.00,206.75,2025-02-25
15796,45,2025-02,1755.41,0.00,193.10,2025-02-25
15797,46,2025-02,3083.77,0.00,339.21,2025-02-25
15798,47,2025-02,1961.55,0.00,215.77,2025-02-25
15799,49,2025-02,1940.04,0.00,213.40,2025-02-25
15800,50,2025-02,1890.34,0.00,207.94,2025-02-25
15801,51,2025-02,2066.49,0.00,227.31,2025-02-25
15802,52,2025-02,1963.36,0.00,215.97,2025-02-25
15803,53,2025-02,1781.31,0.00,195.94,2025-02-25
15804,54,2025-02,1820.69,0.00,200.28,2025-02-25
15805,55,2025-02,2017.14,0.00,221.89,2025-02-25
15806,56,2025-02,1803.79,0.00,198.42,2025-02-25
15807,57,2025-02,1815.23,0.00,199.68,2025-02-25
15808,58,2025-02,1910.50,0.00,210.16,2025-02-25
15809,59,2025-02,2522.80,0.00,277.51,2025-02-25
15810,60,2025-02,5523.62,0.00,607.60,2025-02-25
15811,61,2025-02,2467.40,0.00,271.41,2025-02-25
15812,62,2025-02,2057.80,0.00,226.36,2025-02-25
15813,63,2025-02,2522.24,0.00,277.45,2025-02-25
15814,65,2025-02,2089.80,0.00,229.88,2025-02-25
15815,66,2025-02,1994.84,0.00,219.43,2025-02-25
15816,67,2025-02,2250.59,0.00,247.56,2025-02-25
15817,68,2025-02,1993.69,0.00,219.31,2025-02-25
15818,70,2025-02,2668.33,0.00,293.52,2025-02-25
15819,71,2025-02,3482.77,0.00,383.10,2025-02-25
15820,72,2025-02,3154.14,0.00,346.96,2025-02-25
15821,73,2025-02,2032.28,0.00,223.55,2025-02-25
15822,74,2025-02,1986.16,0.00,218.48,2025-02-25
15823,75,2025-02,1976.15,0.00,217.38,2025-02-25
15824,76,2025-02,2111.12,0.00,232.22,2025-02-25
15825,77,2025-02,2075.08,0.00,228.26,2025-02-25
15826,78,2025-02,2115.19,0.00,232.67,2025-02-25
15827,79,2025-02,1962.49,0.00,215.87,2025-02-25
15828,80,2025-02,1956.98,0.00,215.27,2025-02-25
15829,81,2025-02,1728.66,0.00,190.15,2025-02-25
15830,82,2025-02,5575.81,0.00,613.34,2025-02-25
15831,83,2025-02,3233.11,0.00,355.64,2025-02-25
15832,84,2025-02,1869.31,0.00,205.62,2025-02-25
15833,85,2025-02,3232.89,0.00,355.62,2025-02-25
15834,87,2025-02,2428.54,0.00,267.14,2025-02-25
15835,88,2025-02,1799.10,0.00,197.90,2025-02-25
15836,89,2025-02,2541.99,0.00,279.62,2025-02-25
15837,91,2025-02,2009.19,0.00,221.01,2025-02-25
15838,92,2025-02,2154.24,0.00,236.97,2025-02-25
15839,93,2025-02,1784.62,0.00,196.31,2025-02-25
15840,94,2025-02,2232.17,0.00,245.54,2025-02-25
15841,95,2025-02,1856.06,0.00,204.17,2025-02-25
15842,96,2025-02,1880.38,0.00,206.84,2025-02-25
15843,97,2025-02,1736.64,0.00,191.03,2025-02-25
15844,98,2025-02,2050.29,0.00,225.53,2025-02-25
15845,99,2025-02,1965.02,0.00,216.15,2025-02-25
15846,100,2025-02,5530.86,0.00,608.39,2025-02-25
15847,101,2025-02,1868.56,0.00,205.54,2025-02-25
15848,102,2025-02,1847.20,0.00,203.19,2025-02-25
15849,103,2025-02,3205.34,0.00,352.59,2025-02-25
15850,105,2025-02,2519.79,0.00,277.18,2025-02-25
15851,107,2025-02,3086.13,0.00,339.47,2025-02-25
15852,108,2025-02,2403.97,0.00,264.44,2025-02-25
15853,109,2025-02,1818.17,0.00,200.00,2025-02-25
15854,110,2025-02,1984.25,0.00,218.27,2025-02-25
15855,111,2025-02,1801.68,0.00,198.18,2025-02-25
15856,112,2025-02,1932.12,0.00,212.53,2025-02-25
15857,113,2025-02,1935.09,0.00,212.86,2025-02-25
15858,114,2025-02,2072.24,0.00,227.95,2025-02-25
15859,115,2025-02,5095.27,0.00,560.48,2025-02-25
15860,116,2025-02,2594.17,0.00,285.36,2025-02-25
15861,117,2025-02,1807.50,0.00,198.82,2025-02-25
15862,118,2025-02,3204.07,0.00,352.45,2025-02-25
15863,119,2025-02,1888.17,0.00,207.70,2025-02-25
15864,120,2025-02,1763.30,0.00,193.96,2025-02-25
15865,121,2025-02,2047.17,0.00,225.19,2025-02-25
15866,122,2025-02,1869.31,0.00,205.62,2025-02-25
15867,123,2025-02,1835.79,0.00,201.94,2025-02-25
15868,124,2025-02,2441.99,0.00,268.62,2025-02-25
15869,125,2025-02,2620.95,0.00,288.30,2025-02-25
15870,126,2025-02,3569.30,0.00,392.62,2025-02-25
15871,128,2025-02,1747.94,0.00,192.27,2025-02-25
15872,130,2025-02,2122.29,0.00,233.45,2025-02-25
15873,131,2025-02,2059.97,0.00,226.60,2025-02-25
15874,132,2025-02,1730.37,0.00,190.34,2025-02-25
15875,133,2025-02,2015.43,0.00,221.70,2025-02-25
15876,134,2025-02,2030.34,0.00,223.34,2025-02-25
15877,135,2025-02,2048.79,0.00,225.37,2025-02-25
15878,136,2025-02,5612.76,0.00,617.40,2025-02-25
15879,138,2025-02,3310.49,0.00,364.15,2025-02-25
15880,139,2025-02,1710.81,0.00,188.19,2025-02-25
15881,140,2025-02,1966.29,0.00,216.29,2025-02-25
15882,141,2025-02,2617.12,0.00,287.88,2025-02-25
15883,143,2025-02,2348.73,0.00,258.36,2025-02-25
15884,144,2025-02,2456.31,0.00,270.19,2025-02-25
15885,146,2025-02,3105.41,0.00,341.60,2025-02-25
15886,147,2025-02,1914.69,0.00,210.62,2025-02-25
15887,148,2025-02,2060.42,0.00,226.65,2025-02-25
15888,149,2025-02,1804.29,0.00,198.47,2025-02-25
15889,150,2025-02,2092.41,0.00,230.17,2025-02-25
15890,151,2025-02,1908.70,0.00,209.96,2025-02-25
15891,152,2025-02,1805.77,0.00,198.63,2025-02-25
15892,153,2025-02,1927.00,0.00,211.97,2025-02-25
15893,154,2025-02,1877.46,0.00,206.52,2025-02-25
15894,155,2025-02,1871.73,0.00,205.89,2025-02-25
15895,156,2025-02,5206.80,0.00,572.75,2025-02-25
15896,157,2025-02,2166.10,0.00,238.27,2025-02-25
15897,158,2025-02,1933.86,0.00,212.72,2025-02-25
15898,159,2025-02,2284.03,0.00,251.24,2025-02-25
15899,160,2025-02,3160.31,0.00,347.63,2025-02-25
15900,161,2025-02,2423.48,0.00,266.58,2025-02-25
15901,162,2025-02,1704.36,0.00,187.48,2025-02-25
15902,163,2025-02,2294.38,0.00,252.38,2025-02-25
15903,165,2025-02,1821.40,0.00,200.35,2025-02-25
15904,166,2025-02,3397.39,0.00,373.71,2025-02-25
15905,168,2025-02,1978.01,0.00,217.58,2025-02-25
15906,169,2025-02,2089.45,0.00,229.84,2025-02-25
15907,171,2025-02,1705.69,0.00,187.63,2025-02-25
15908,172,2025-02,2015.43,0.00,221.70,2025-02-25
15909,173,2025-02,1735.73,0.00,190.93,2025-02-25
15910,174,2025-02,2027.41,0.00,223.02,2025-02-25
15911,175,2025-02,1978.13,0.00,217.59,2025-02-25
15912,176,2025-02,5144.64,0.00,565.91,2025-02-25
15913,177,2025-02,1938.66,0.00,213.25,2025-02-25
15914,178,2025-02,1991.60,0.00,219.08,2025-02-25
15915,179,2025-02,3522.88,0.00,387.52,2025-02-25
15916,180,2025-02,2039.15,0.00,224.31,2025-02-25
15917,181,2025-02,1731.04,0.00,190.41,2025-02-25
15918,183,2025-02,2443.02,0.00,268.73,2025-02-25
15919,184,2025-02,2564.61,0.00,282.11,2025-02-25
15920,186,2025-02,1965.64,0.00,216.22,2025-02-25
15921,188,2025-02,1805.85,0.00,198.64,2025-02-25
15922,189,2025-02,2002.21,0.00,220.24,2025-02-25
15923,190,2025-02,2021.36,0.00,222.35,2025-02-25
15924,191,2025-02,5459.12,0.00,600.50,2025-02-25
15925,192,2025-02,2143.95,0.00,235.83,2025-02-25
15926,193,2025-02,2583.23,0.00,284.16,2025-02-25
15927,194,2025-02,3389.28,0.00,372.82,2025-02-25
15928,195,2025-02,3565.07,0.00,392.16,2025-02-25
15929,196,2025-02,2460.51,0.00,270.66,2025-02-25
15930,197,2025-02,2026.65,0.00,222.93,2025-02-25
15931,198,2025-02,2073.39,0.00,228.07,2025-02-25
15932,199,2025-02,1773.84,0.00,195.12,2025-02-25
15933,200,2025-02,1906.81,0.00,209.75,2025-02-25
15934,201,2025-02,2288.95,0.00,251.78,2025-02-25
15935,202,2025-02,1989.74,0.00,218.87,2025-02-25
15936,203,2025-02,2009.71,0.00,221.07,2025-02-25
15937,204,2025-02,2048.24,0.00,225.31,2025-02-25
