res_ID,cus_ID,br_ID,booking_date,reservation_date,res_status
98417,7838,1,2024-12-30,2025-01-04,Completed
98418,589,1,2024-12-30,2025-01-04,Cancelled
98419,7205,1,2025-01-02,2025-01-04,Completed
98420,21425,2,2024-12-28,2025-01-04,No-Show
98421,2161,2,2025-01-04,2025-01-04,Completed
98422,24376,2,2025-01-03,2025-01-04,Completed
98423,6339,2,2025-01-03,2025-01-04,Completed
98424,22168,2,2025-01-04,2025-01-04,Completed
98425,6030,2,2024-12-28,2025-01-04,Completed
98426,16154,2,2025-01-02,2025-01-04,Completed
98427,14217,2,2024-12-21,2025-01-04,Completed
98428,2028,2,2025-01-03,2025-01-04,Completed
98429,7058,2,2024-12-25,2025-01-04,Completed
98430,13404,2,2024-12-25,2025-01-04,Completed
98431,31505,2,2024-12-21,2025-01-04,Completed
98432,28177,3,2025-01-04,2025-01-04,Completed
98433,3019,3,2025-01-03,2025-01-04,Completed
98434,29041,3,2025-01-01,2025-01-04,Completed
98435,25328,3,2025-01-03,2025-01-04,Completed
98436,21560,3,2025-01-01,2025-01-04,Completed
98437,25028,3,2025-01-03,2025-01-04,Completed
98438,29027,4,2025-01-04,2025-01-04,Completed
98439,6418,4,2025-01-04,2025-01-04,Completed
98440,30682,4,2025-01-04,2025-01-04,Completed
98441,28436,4,2025-01-03,2025-01-04,Completed
98442,19591,5,2025-01-04,2025-01-04,Completed
98443,23023,5,2025-01-02,2025-01-04,Completed
98444,15442,5,2025-01-03,2025-01-04,Completed
98445,25569,6,2025-01-04,2025-01-04,Completed
98446,30855,6,2025-01-02,2025-01-04,Completed
98447,28332,6,2024-12-30,2025-01-04,Completed
98448,21586,6,2025-01-04,2025-01-04,Cancelled
98449,27721,6,2025-01-04,2025-01-04,Completed
98450,1811,6,2025-01-03,2025-01-04,Completed
98451,2528,6,2025-01-02,2025-01-04,Completed
98452,14951,7,2025-01-01,2025-01-04,Completed
98453,15181,7,2025-01-04,2025-01-04,Completed
98454,28132,7,2025-01-04,2025-01-04,Completed
98455,6800,8,2024-12-30,2025-01-04,Completed
98456,3651,8,2025-01-03,2025-01-04,Completed
98457,18746,8,2024-12-25,2025-01-04,Completed
98458,19332,8,2025-01-04,2025-01-04,Completed
98459,18405,9,2024-12-30,2025-01-04,Confirmed
98460,31286,9,2024-12-30,2025-01-04,Completed
98461,12952,9,2024-12-21,2025-01-04,Completed
98462,26670,9,2025-01-02,2025-01-04,Completed
98463,26593,9,2024-12-30,2025-01-04,Completed
98464,30772,9,2024-12-30,2025-01-04,Cancelled
98465,7825,10,2025-01-04,2025-01-04,Completed
98466,17250,10,2025-01-04,2025-01-04,Completed
98467,8713,10,2025-01-03,2025-01-04,Confirmed
98468,15243,10,2025-01-04,2025-01-04,Completed
98469,1234,10,2024-12-21,2025-01-04,Completed
98470,25201,11,2025-01-03,2025-01-04,Completed
98471,13335,11,2025-01-02,2025-01-04,Completed
98472,5232,11,2024-12-30,2025-01-04,Completed
98473,28016,12,2025-01-02,2025-01-04,Completed
98474,14809,13,2025-01-01,2025-01-04,Completed
98475,27786,13,2024-12-25,2025-01-04,Completed
98476,19209,13,2024-12-30,2025-01-04,Completed
98477,10244,13,2024-12-30,2025-01-04,Completed
98478,16971,13,2025-01-03,2025-01-04,Completed
98479,16347,13,2024-12-30,2025-01-04,Completed
98480,31749,14,2025-01-02,2025-01-04,Completed
98481,28668,14,2025-01-02,2025-01-04,Completed
98482,26458,14,2024-12-21,2025-01-04,Completed
98483,31709,14,2024-12-28,2025-01-04,Completed
98484,28774,14,2025-01-03,2025-01-04,Completed
98485,27640,14,2025-01-03,2025-01-04,Completed
98486,28093,14,2025-01-04,2025-01-04,Cancelled
98487,29022,14,2025-01-03,2025-01-04,Completed
98488,30187,14,2024-12-28,2025-01-04,Completed
98489,29125,15,2025-01-04,2025-01-04,Completed
98490,29594,15,2025-01-02,2025-01-04,Completed
98491,32244,15,2025-01-03,2025-01-04,No-Show
98492,31294,15,2025-01-04,2025-01-04,Completed
98493,23587,15,2024-12-21,2025-01-04,Completed
98494,29819,15,2025-01-04,2025-01-04,Completed
98495,29436,16,2025-01-04,2025-01-04,Completed
98496,3005,16,2025-01-04,2025-01-04,Completed
98497,28037,16,2025-01-04,2025-01-04,Completed
98498,10787,16,2025-01-03,2025-01-04,Completed
98499,30124,17,2024-12-30,2025-01-04,Completed
98500,29154,17,2025-01-01,2025-01-04,Completed
98501,25725,17,2024-12-28,2025-01-04,Completed
98502,17422,1,2025-01-02,2025-01-05,Confirmed
98503,22029,1,2024-12-31,2025-01-05,Completed
98504,2394,2,2025-01-03,2025-01-05,No-Show
98505,8716,2,2025-01-03,2025-01-05,Completed
98506,737,2,2025-01-04,2025-01-05,Completed
98507,9042,2,2025-01-02,2025-01-05,Completed
98508,27096,2,2024-12-31,2025-01-05,Completed
98509,29464,2,2025-01-05,2025-01-05,Completed
98510,27824,2,2025-01-02,2025-01-05,Completed
98511,23883,2,2025-01-04,2025-01-05,Completed
98512,1872,2,2025-01-02,2025-01-05,Completed
98513,27311,3,2024-12-22,2025-01-05,Completed
98514,26800,3,2024-12-29,2025-01-05,Completed
98515,5133,3,2025-01-04,2025-01-05,Completed
98516,4451,4,2024-12-31,2025-01-05,Completed
98517,31726,4,2025-01-03,2025-01-05,Completed
98518,5866,4,2024-12-22,2025-01-05,Completed
98519,9790,4,2024-12-31,2025-01-05,Cancelled
98520,7092,5,2025-01-05,2025-01-05,Completed
98521,12073,5,2024-12-22,2025-01-05,Completed
98522,10525,5,2025-01-05,2025-01-05,Completed
98523,3042,6,2025-01-05,2025-01-05,Completed
98524,4669,6,2025-01-03,2025-01-05,Cancelled
98525,11929,6,2025-01-02,2025-01-05,Completed
98526,25674,7,2024-12-26,2025-01-05,Completed
98527,28478,7,2024-12-22,2025-01-05,Completed
98528,32306,7,2025-01-03,2025-01-05,Cancelled
98529,21270,7,2024-12-31,2025-01-05,Confirmed
98530,18274,7,2025-01-04,2025-01-05,Completed
98531,14992,7,2025-01-05,2025-01-05,Completed
98532,15269,7,2025-01-02,2025-01-05,Completed
98533,30112,8,2025-01-02,2025-01-05,Completed
98534,4099,8,2025-01-05,2025-01-05,Completed
98535,26337,8,2025-01-04,2025-01-05,Completed
98536,1123,8,2025-01-05,2025-01-05,Completed
98537,24752,8,2024-12-31,2025-01-05,Completed
98538,26092,8,2025-01-04,2025-01-05,Completed
98539,5798,9,2024-12-31,2025-01-05,Completed
98540,24444,9,2024-12-31,2025-01-05,Completed
98541,31054,9,2025-01-04,2025-01-05,Completed
98542,19921,10,2025-01-05,2025-01-05,Cancelled
98543,28792,11,2025-01-05,2025-01-05,Completed
98544,19109,11,2025-01-04,2025-01-05,Completed
98545,15750,11,2025-01-02,2025-01-05,No-Show
98546,28897,11,2024-12-22,2025-01-05,Completed
98547,25836,11,2025-01-03,2025-01-05,Completed
98548,19003,12,2024-12-22,2025-01-05,No-Show
98549,27711,12,2025-01-03,2025-01-05,Completed
98550,9032,12,2024-12-29,2025-01-05,Completed
98551,22723,12,2025-01-05,2025-01-05,Completed
98552,24490,12,2025-01-04,2025-01-05,Completed
98553,31745,12,2025-01-02,2025-01-05,Completed
98554,2814,12,2025-01-05,2025-01-05,Completed
98555,28018,13,2025-01-05,2025-01-05,Completed
98556,30121,13,2024-12-31,2025-01-05,Completed
98557,31945,13,2025-01-02,2025-01-05,Completed
98558,7680,13,2024-12-26,2025-01-05,Completed
98559,31811,13,2025-01-05,2025-01-05,Completed
98560,32316,15,2025-01-05,2025-01-05,Completed
98561,28960,15,2025-01-03,2025-01-05,Completed
98562,32382,16,2025-01-03,2025-01-05,Completed
98563,30556,16,2025-01-04,2025-01-05,Completed
98564,30782,16,2025-01-03,2025-01-05,Cancelled
98565,27113,16,2024-12-29,2025-01-05,Completed
98566,15916,16,2025-01-05,2025-01-05,Completed
98567,30515,16,2025-01-05,2025-01-05,Completed
98568,28135,17,2024-12-31,2025-01-05,Completed
98569,30373,17,2025-01-02,2025-01-05,Completed
98570,28839,17,2025-01-05,2025-01-05,Completed
98571,29796,17,2025-01-04,2025-01-05,Completed
98572,26785,17,2025-01-02,2025-01-05,Completed
98573,31951,17,2024-12-26,2025-01-05,Completed
98574,15909,1,2024-12-23,2025-01-06,Completed
98575,134,1,2025-01-05,2025-01-06,Completed
98576,19723,1,2025-01-04,2025-01-06,Completed
98577,19415,2,2025-01-04,2025-01-06,Completed
98578,30446,2,2025-01-05,2025-01-06,Completed
98579,19241,2,2025-01-05,2025-01-06,Completed
98580,23600,2,2025-01-01,2025-01-06,Cancelled
98581,729,2,2025-01-04,2025-01-06,Confirmed
98582,24677,2,2025-01-01,2025-01-06,Completed
98583,25124,3,2025-01-05,2025-01-06,Cancelled
98584,29040,3,2025-01-06,2025-01-06,Completed
98585,17404,3,2025-01-06,2025-01-06,Completed
98586,24593,4,2025-01-03,2025-01-06,Completed
98587,19438,4,2025-01-06,2025-01-06,Completed
98588,11927,5,2025-01-06,2025-01-06,Completed
98589,9186,6,2025-01-05,2025-01-06,Completed
98590,24414,6,2025-01-05,2025-01-06,Completed
98591,30908,6,2025-01-06,2025-01-06,Completed
98592,19482,7,2025-01-03,2025-01-06,Completed
98593,31308,7,2025-01-06,2025-01-06,Confirmed
98594,11747,7,2024-12-23,2025-01-06,Completed
98595,10059,7,2025-01-01,2025-01-06,Completed
98596,19932,7,2025-01-01,2025-01-06,Completed
98597,15444,7,2025-01-06,2025-01-06,Completed
98598,30670,7,2025-01-01,2025-01-06,Completed
98599,20835,8,2025-01-01,2025-01-06,Completed
98600,17097,8,2025-01-06,2025-01-06,Completed
98601,11496,8,2025-01-06,2025-01-06,Completed
98602,5315,8,2025-01-06,2025-01-06,Completed
98603,27562,9,2025-01-06,2025-01-06,Completed
98604,26593,9,2025-01-03,2025-01-06,Completed
98605,31668,10,2025-01-04,2025-01-06,Completed
98606,18992,12,2025-01-01,2025-01-06,Completed
98607,31140,13,2025-01-05,2025-01-06,Completed
98608,18410,13,2025-01-06,2025-01-06,Completed
98609,26781,13,2025-01-05,2025-01-06,Completed
98610,23905,13,2024-12-30,2025-01-06,Completed
98611,21944,13,2024-12-27,2025-01-06,Completed
98612,26491,14,2025-01-01,2025-01-06,Completed
98613,28062,14,2024-12-30,2025-01-06,Completed
98614,31647,15,2025-01-06,2025-01-06,Completed
98615,32290,17,2025-01-04,2025-01-06,Cancelled
98616,27001,17,2025-01-05,2025-01-06,Completed
98617,28292,17,2025-01-06,2025-01-06,Completed
98618,31735,1,2025-01-04,2025-01-07,Completed
98619,12878,1,2025-01-02,2025-01-07,Completed
98620,153,1,2025-01-04,2025-01-07,Completed
98621,1086,1,2025-01-07,2025-01-07,No-Show
98622,29633,1,2025-01-06,2025-01-07,Completed
98623,25590,1,2025-01-05,2025-01-07,Cancelled
98624,16247,2,2024-12-24,2025-01-07,Completed
98625,9248,2,2025-01-06,2025-01-07,Completed
98626,18266,2,2025-01-02,2025-01-07,Completed
98627,6844,2,2025-01-06,2025-01-07,Completed
98628,4666,2,2025-01-04,2025-01-07,Completed
98629,26548,2,2025-01-04,2025-01-07,Completed
98630,10211,3,2025-01-07,2025-01-07,Completed
98631,18445,3,2025-01-02,2025-01-07,Completed
98632,4896,3,2025-01-06,2025-01-07,Completed
98633,15114,3,2025-01-06,2025-01-07,Completed
98634,29630,3,2025-01-04,2025-01-07,Completed
98635,25592,3,2025-01-07,2025-01-07,Completed
98636,28744,4,2025-01-07,2025-01-07,Completed
98637,18886,4,2024-12-31,2025-01-07,Completed
98638,7209,4,2025-01-04,2025-01-07,Completed
98639,3793,4,2025-01-04,2025-01-07,Completed
98640,21238,4,2025-01-02,2025-01-07,Completed
98641,30722,4,2024-12-31,2025-01-07,Completed
98642,14895,4,2025-01-02,2025-01-07,Completed
98643,17732,5,2025-01-07,2025-01-07,Completed
98644,23378,5,2025-01-05,2025-01-07,Completed
98645,28554,5,2025-01-04,2025-01-07,Completed
98646,27693,5,2025-01-05,2025-01-07,Completed
98647,18309,6,2024-12-31,2025-01-07,Completed
98648,21221,6,2025-01-02,2025-01-07,Completed
98649,26407,6,2024-12-24,2025-01-07,Completed
98650,29257,6,2025-01-04,2025-01-07,Completed
98651,16232,6,2025-01-05,2025-01-07,Completed
98652,23871,6,2025-01-06,2025-01-07,Completed
98653,8761,6,2024-12-31,2025-01-07,Completed
98654,11579,7,2025-01-04,2025-01-07,Completed
98655,24640,7,2024-12-31,2025-01-07,Completed
98656,14479,7,2024-12-31,2025-01-07,Completed
98657,26775,8,2025-01-06,2025-01-07,Cancelled
98658,287,8,2025-01-06,2025-01-07,Completed
98659,32184,8,2025-01-05,2025-01-07,Completed
98660,14767,9,2025-01-07,2025-01-07,Completed
98661,30424,9,2025-01-06,2025-01-07,Completed
98662,24071,9,2024-12-31,2025-01-07,Cancelled
98663,2772,9,2025-01-04,2025-01-07,Completed
98664,22620,9,2025-01-07,2025-01-07,Completed
98665,20329,10,2025-01-04,2025-01-07,Completed
98666,30812,10,2025-01-02,2025-01-07,Completed
98667,5606,10,2025-01-07,2025-01-07,Completed
98668,20771,10,2025-01-06,2025-01-07,Completed
98669,29310,10,2025-01-07,2025-01-07,Completed
98670,27533,11,2024-12-28,2025-01-07,Completed
98671,22080,11,2025-01-05,2025-01-07,Completed
98672,16476,11,2025-01-04,2025-01-07,Completed
98673,13166,11,2025-01-05,2025-01-07,No-Show
98674,25577,11,2025-01-04,2025-01-07,Completed
98675,4711,11,2025-01-06,2025-01-07,Completed
98676,5857,11,2025-01-07,2025-01-07,Completed
98677,22081,12,2025-01-07,2025-01-07,Completed
98678,29922,13,2025-01-06,2025-01-07,Completed
98679,24514,13,2025-01-06,2025-01-07,Completed
98680,31748,14,2024-12-31,2025-01-07,Completed
98681,31928,14,2025-01-06,2025-01-07,Completed
98682,28878,15,2025-01-06,2025-01-07,Completed
98683,30413,15,2024-12-24,2025-01-07,Completed
98684,26525,15,2025-01-06,2025-01-07,Completed
98685,30234,15,2024-12-31,2025-01-07,Completed
98686,31690,15,2025-01-06,2025-01-07,Completed
98687,29419,16,2025-01-06,2025-01-07,Completed
98688,8886,17,2025-01-04,2025-01-07,Completed
98689,32477,1,2025-01-07,2025-01-08,Completed
98690,941,1,2024-12-29,2025-01-08,Completed
98691,27052,1,2025-01-05,2025-01-08,Completed
98692,15621,1,2024-12-29,2025-01-08,Completed
98693,285,1,2025-01-06,2025-01-08,Completed
98694,14705,1,2025-01-05,2025-01-08,Cancelled
98695,14263,1,2025-01-01,2025-01-08,Completed
98696,21762,1,2025-01-07,2025-01-08,Completed
98697,9101,2,2024-12-25,2025-01-08,Completed
98698,28904,2,2025-01-03,2025-01-08,Completed
98699,729,2,2025-01-08,2025-01-08,Completed
98700,505,2,2025-01-08,2025-01-08,Completed
98701,1511,3,2025-01-05,2025-01-08,Completed
98702,15300,3,2025-01-08,2025-01-08,Completed
98703,13389,3,2025-01-03,2025-01-08,Completed
98704,19142,4,2025-01-08,2025-01-08,Completed
98705,3793,4,2025-01-01,2025-01-08,Completed
98706,11698,4,2025-01-08,2025-01-08,Completed
98707,24616,5,2025-01-08,2025-01-08,Completed
98708,30862,5,2025-01-03,2025-01-08,Completed
98709,23869,5,2024-12-25,2025-01-08,Completed
98710,14179,6,2025-01-05,2025-01-08,No-Show
98711,21333,6,2025-01-01,2025-01-08,Completed
98712,31375,6,2025-01-06,2025-01-08,Completed
98713,16731,6,2024-12-29,2025-01-08,Completed
98714,25127,6,2025-01-07,2025-01-08,Confirmed
98715,29751,7,2025-01-08,2025-01-08,Completed
98716,2799,7,2025-01-05,2025-01-08,Completed
98717,19133,8,2025-01-05,2025-01-08,Completed
98718,5948,8,2025-01-08,2025-01-08,Completed
98719,351,8,2025-01-06,2025-01-08,Completed
98720,4418,9,2025-01-08,2025-01-08,Completed
98721,9097,9,2025-01-05,2025-01-08,Completed
98722,6802,10,2025-01-08,2025-01-08,Completed
98723,22347,11,2025-01-03,2025-01-08,No-Show
98724,21138,11,2025-01-08,2025-01-08,Completed
98725,25562,11,2025-01-06,2025-01-08,Completed
98726,12021,11,2025-01-05,2025-01-08,Completed
98727,18036,11,2025-01-01,2025-01-08,Completed
98728,12964,11,2025-01-01,2025-01-08,Completed
98729,8365,11,2025-01-08,2025-01-08,Completed
98730,3896,12,2025-01-07,2025-01-08,Completed
98731,21545,12,2025-01-08,2025-01-08,Completed
98732,24099,13,2025-01-07,2025-01-08,Completed
98733,13386,13,2025-01-06,2025-01-08,Completed
98734,7543,14,2025-01-06,2025-01-08,Completed
98735,27485,16,2025-01-05,2025-01-08,Completed
98736,27055,16,2025-01-08,2025-01-08,Completed
98737,30140,16,2025-01-08,2025-01-08,Completed
98738,26346,16,2025-01-07,2025-01-08,Completed
98739,30398,17,2025-01-07,2025-01-08,Completed
98740,27093,17,2025-01-07,2025-01-08,Completed
98741,32333,17,2025-01-06,2025-01-08,Completed
98742,28050,17,2025-01-08,2025-01-08,Confirmed
98743,30978,17,2025-01-07,2025-01-08,Completed
98744,29387,17,2025-01-03,2025-01-08,Completed
98745,29634,17,2025-01-08,2025-01-08,Completed
98746,32478,17,2025-01-07,2025-01-08,Completed
98747,22052,1,2025-01-07,2025-01-09,Completed
98748,29097,1,2025-01-02,2025-01-09,Completed
98749,27258,1,2025-01-04,2025-01-09,Completed
98750,19545,1,2025-01-09,2025-01-09,Completed
98751,1929,1,2025-01-08,2025-01-09,Completed
98752,18333,1,2024-12-30,2025-01-09,Completed
98753,23019,1,2025-01-07,2025-01-09,Completed
98754,20341,2,2025-01-04,2025-01-09,Completed
98755,6946,2,2025-01-08,2025-01-09,Completed
98756,3291,2,2025-01-09,2025-01-09,Completed
98757,20023,2,2025-01-04,2025-01-09,Completed
98758,17607,2,2025-01-07,2025-01-09,Completed
98759,8063,3,2025-01-07,2025-01-09,Completed
98760,18339,3,2025-01-08,2025-01-09,Cancelled
98761,28174,3,2025-01-08,2025-01-09,Completed
98762,30225,4,2025-01-08,2025-01-09,Completed
98763,11804,4,2025-01-04,2025-01-09,Completed
98764,11840,5,2024-12-26,2025-01-09,Completed
98765,24561,5,2025-01-09,2025-01-09,Completed
98766,16533,5,2025-01-02,2025-01-09,Completed
98767,21724,6,2025-01-07,2025-01-09,Completed
98768,31558,8,2025-01-07,2025-01-09,Completed
98769,23767,8,2025-01-04,2025-01-09,Completed
98770,9558,8,2025-01-06,2025-01-09,Completed
98771,14387,8,2024-12-30,2025-01-09,Completed
98772,14025,8,2025-01-08,2025-01-09,Completed
98773,4553,8,2024-12-26,2025-01-09,Completed
98774,30162,8,2025-01-08,2025-01-09,Completed
98775,27125,8,2025-01-08,2025-01-09,Cancelled
98776,27032,8,2025-01-07,2025-01-09,Completed
98777,18261,9,2025-01-07,2025-01-09,Completed
98778,6591,9,2025-01-04,2025-01-09,Cancelled
98779,5853,9,2025-01-02,2025-01-09,Completed
98780,28992,10,2025-01-07,2025-01-09,Completed
98781,4643,10,2025-01-08,2025-01-09,Completed
98782,15077,10,2025-01-06,2025-01-09,Completed
98783,20838,10,2025-01-07,2025-01-09,Completed
98784,23772,10,2025-01-08,2025-01-09,Completed
98785,10997,11,2025-01-09,2025-01-09,Completed
98786,16241,11,2024-12-30,2025-01-09,Cancelled
98787,1837,12,2025-01-06,2025-01-09,Completed
98788,12095,13,2025-01-08,2025-01-09,Completed
