res_det_ID,res_ID,st_ID,serv_ID,start_time,end_time,serv_discount,serv_tax
129981,98453,243,18,2025-01-02 16:00:00,2025-01-02 16:20:00,1.35,2.62
129982,98454,261,11,2025-01-02 17:00:00,2025-01-02 18:15:00,21.60,9.50
129983,98455,257,6,2025-01-02 15:15:00,2025-01-02 16:30:00,12.95,10.32
129984,98455,257,16,2025-01-02 16:30:00,2025-01-02 17:00:00,2.80,2.23
129985,98456,264,8,2025-01-02 17:15:00,2025-01-02 18:45:00,0.00,19.20
129986,98457,273,8,2025-01-02 18:00:00,2025-01-02 19:30:00,38.40,16.90
129987,98457,273,16,2025-01-02 19:30:00,2025-01-02 20:00:00,4.80,2.11
129988,98458,282,7,2025-01-02 16:45:00,2025-01-02 18:15:00,9.30,18.04
129989,98458,282,14,2025-01-02 18:15:00,2025-01-02 18:30:00,1.05,2.04
129990,98459,295,11,2025-01-02 16:45:00,2025-01-02 18:00:00,5.40,10.48
129991,98459,295,16,2025-01-02 18:00:00,2025-01-02 18:30:00,1.20,2.33
129992,98460,286,2,2025-01-02 18:30:00,2025-01-02 19:15:00,1.80,3.49
129993,98461,295,1,2025-01-02 15:00:00,2025-01-02 16:00:00,2.25,4.37
129994,98462,297,8,2025-01-02 16:45:00,2025-01-02 18:15:00,22.40,17.86
129995,98463,288,9,2025-01-02 15:15:00,2025-01-02 16:30:00,0.00,15.00
129996,98463,288,16,2025-01-02 16:30:00,2025-01-02 17:00:00,0.00,2.40
129997,98464,299,7,2025-01-02 16:30:00,2025-01-02 18:00:00,9.30,18.04
129998,98464,299,16,2025-01-02 18:00:00,2025-01-02 18:30:00,1.20,2.33
129999,98465,298,2,2025-01-02 12:15:00,2025-01-02 13:00:00,7.20,3.17
130000,98465,298,16,2025-01-02 13:00:00,2025-01-02 13:30:00,4.80,2.11
130001,98466,308,3,2025-01-02 15:00:00,2025-01-02 16:15:00,0.00,6.60
130002,98467,313,3,2025-01-02 18:45:00,2025-01-02 20:00:00,0.00,6.60
130003,98468,4,2,2025-01-03 14:45:00,2025-01-03 15:30:00,3.00,3.42
130004,98469,11,17,2025-01-03 10:00:00,2025-01-03 11:30:00,33.60,23.18
130005,98469,11,16,2025-01-03 11:30:00,2025-01-03 12:00:00,3.20,2.21
130006,98470,5,5,2025-01-03 14:15:00,2025-01-03 15:30:00,19.60,13.52
130007,98471,19,2,2025-01-03 17:15:00,2025-01-03 18:00:00,7.20,3.17
130008,98471,19,18,2025-01-03 18:00:00,2025-01-03 18:20:00,5.40,2.38
130009,98472,59,17,2025-01-03 13:45:00,2025-01-03 15:15:00,21.00,23.94
130010,98473,58,2,2025-01-03 17:15:00,2025-01-03 18:00:00,4.20,3.35
130011,98474,53,11,2025-01-03 11:15:00,2025-01-03 12:30:00,9.00,10.26
130012,98475,53,8,2025-01-03 17:30:00,2025-01-03 19:00:00,0.00,19.20
130013,98476,30,17,2025-01-03 13:30:00,2025-01-03 15:00:00,33.60,23.18
130014,98476,30,18,2025-01-03 15:00:00,2025-01-03 15:20:00,3.60,2.48
130015,98477,36,5,2025-01-03 18:45:00,2025-01-03 20:00:00,17.15,13.67
130016,98478,59,1,2025-01-03 10:00:00,2025-01-03 11:00:00,3.75,4.27
130017,98478,59,15,2025-01-03 11:00:00,2025-01-03 11:30:00,2.75,3.13
130018,98479,72,1,2025-01-03 17:00:00,2025-01-03 18:00:00,5.25,4.18
130019,98479,72,14,2025-01-03 18:00:00,2025-01-03 18:15:00,2.45,1.95
130020,98480,75,2,2025-01-03 15:45:00,2025-01-03 16:30:00,0.00,3.60
130021,98480,75,16,2025-01-03 16:30:00,2025-01-03 17:00:00,0.00,2.40
130022,98481,68,10,2025-01-03 19:00:00,2025-01-03 20:00:00,11.76,9.37
130023,98482,77,7,2025-01-03 15:45:00,2025-01-03 17:15:00,21.70,17.30
130024,98483,63,17,2025-01-03 11:15:00,2025-01-03 12:45:00,33.60,23.18
130025,98484,89,11,2025-01-03 13:15:00,2025-01-03 14:30:00,9.00,10.26
130026,98485,94,3,2025-01-03 16:15:00,2025-01-03 17:30:00,3.30,6.40
130027,98485,94,14,2025-01-03 17:30:00,2025-01-03 17:45:00,1.05,2.04
130028,98486,97,8,2025-01-03 18:15:00,2025-01-03 19:45:00,38.40,16.90
130029,98487,93,8,2025-01-03 11:30:00,2025-01-03 13:00:00,25.60,17.66
130030,98488,93,12,2025-01-03 18:45:00,2025-01-03 19:45:00,10.15,8.09
130031,98489,108,13,2025-01-03 16:30:00,2025-01-03 17:45:00,19.20,8.45
130032,98490,113,12,2025-01-03 10:30:00,2025-01-03 11:30:00,11.60,8.00
130033,98490,113,16,2025-01-03 11:30:00,2025-01-03 12:00:00,3.20,2.21
130034,98491,114,2,2025-01-03 15:15:00,2025-01-03 16:00:00,0.00,3.60
130035,98492,101,3,2025-01-03 18:45:00,2025-01-03 20:00:00,13.20,5.81
130036,98493,133,17,2025-01-03 11:00:00,2025-01-03 12:30:00,33.60,23.18
130037,98493,133,16,2025-01-03 12:30:00,2025-01-03 13:00:00,3.20,2.21
130038,98494,119,2,2025-01-03 17:15:00,2025-01-03 18:00:00,1.80,3.49
130039,98494,119,18,2025-01-03 18:00:00,2025-01-03 18:20:00,1.35,2.62
130040,98495,125,13,2025-01-03 11:30:00,2025-01-03 12:45:00,12.80,8.83
130041,98495,125,14,2025-01-03 12:45:00,2025-01-03 13:00:00,2.80,1.93
130042,98496,123,6,2025-01-03 17:15:00,2025-01-03 18:30:00,0.00,11.10
130043,98496,123,18,2025-01-03 18:30:00,2025-01-03 18:50:00,0.00,2.70
130044,98497,150,1,2025-01-03 18:15:00,2025-01-03 19:15:00,9.00,3.96
130045,98498,141,6,2025-01-03 17:30:00,2025-01-03 18:45:00,0.00,11.10
130046,98499,151,12,2025-01-03 17:45:00,2025-01-03 18:45:00,10.15,8.09
130047,98500,160,4,2025-01-03 16:00:00,2025-01-03 17:00:00,2.85,5.53
130048,98501,161,11,2025-01-03 10:00:00,2025-01-03 11:15:00,30.60,8.96
130049,98501,161,18,2025-01-03 11:15:00,2025-01-03 11:35:00,7.65,2.24
130050,98502,184,4,2025-01-03 19:00:00,2025-01-03 20:00:00,2.85,5.53
130051,98503,183,17,2025-01-03 17:00:00,2025-01-03 18:30:00,12.60,24.44
130052,98504,178,6,2025-01-03 16:15:00,2025-01-03 17:30:00,12.95,10.32
130053,98505,186,1,2025-01-03 17:30:00,2025-01-03 18:30:00,2.25,4.37
130054,98506,194,9,2025-01-03 18:45:00,2025-01-03 20:00:00,17.50,13.95
130055,98507,204,12,2025-01-03 17:30:00,2025-01-03 18:30:00,4.35,8.44
130056,98508,193,9,2025-01-03 16:45:00,2025-01-03 18:00:00,7.50,14.55
130057,98509,216,7,2025-01-03 10:00:00,2025-01-03 11:30:00,15.50,17.67
130058,98509,216,14,2025-01-03 11:30:00,2025-01-03 11:45:00,1.75,1.99
130059,98510,215,10,2025-01-03 19:00:00,2025-01-03 20:00:00,11.76,9.37
130060,98511,214,6,2025-01-03 10:30:00,2025-01-03 11:45:00,14.80,10.21
130061,98512,228,9,2025-01-03 15:45:00,2025-01-03 17:00:00,17.50,13.95
130062,98512,228,16,2025-01-03 17:00:00,2025-01-03 17:30:00,2.80,2.23
130063,98513,235,3,2025-01-03 10:45:00,2025-01-03 12:00:00,8.80,6.07
130064,98513,235,16,2025-01-03 12:00:00,2025-01-03 12:30:00,3.20,2.21
130065,98514,234,12,2025-01-03 19:00:00,2025-01-03 20:00:00,10.15,8.09
130066,98515,226,4,2025-01-03 17:00:00,2025-01-03 18:00:00,6.65,5.30
130067,98516,241,9,2025-01-03 14:00:00,2025-01-03 15:15:00,20.00,13.80
130068,98517,243,6,2025-01-03 13:00:00,2025-01-03 14:15:00,14.80,10.21
130069,98518,243,17,2025-01-03 14:45:00,2025-01-03 16:15:00,21.00,23.94
130070,98518,243,15,2025-01-03 16:15:00,2025-01-03 16:45:00,2.75,3.13
130071,98519,241,17,2025-01-03 11:00:00,2025-01-03 12:30:00,50.40,22.18
130072,98520,239,7,2025-01-03 17:15:00,2025-01-03 18:45:00,37.20,16.37
130073,98521,240,10,2025-01-03 17:00:00,2025-01-03 18:00:00,0.00,10.08
130074,98521,240,15,2025-01-03 18:00:00,2025-01-03 18:30:00,0.00,3.30
130075,98522,243,8,2025-01-03 16:45:00,2025-01-03 18:15:00,9.60,18.62
130076,98523,267,1,2025-01-03 16:30:00,2025-01-03 17:30:00,0.00,4.50
130077,98524,263,2,2025-01-03 18:15:00,2025-01-03 19:00:00,4.20,3.35
130078,98525,264,1,2025-01-03 12:15:00,2025-01-03 13:15:00,9.00,3.96
130079,98526,278,7,2025-01-03 13:15:00,2025-01-03 14:45:00,24.80,17.11
130080,98527,271,9,2025-01-03 18:15:00,2025-01-03 19:30:00,7.50,14.55
130081,98528,268,1,2025-01-03 17:30:00,2025-01-03 18:30:00,2.25,4.37
130082,98528,268,14,2025-01-03 18:30:00,2025-01-03 18:45:00,1.05,2.04
130083,98529,281,10,2025-01-03 14:15:00,2025-01-03 15:15:00,20.16,8.87
130084,98529,281,14,2025-01-03 15:15:00,2025-01-03 15:30:00,4.20,1.85
130085,98530,282,9,2025-01-03 17:45:00,2025-01-03 19:00:00,0.00,15.00
130086,98531,295,8,2025-01-03 17:30:00,2025-01-03 19:00:00,22.40,17.86
130087,98532,288,8,2025-01-03 18:15:00,2025-01-03 19:45:00,9.60,18.62
130088,98533,284,1,2025-01-03 18:00:00,2025-01-03 19:00:00,0.00,4.50
130089,98534,301,5,2025-01-03 16:30:00,2025-01-03 17:45:00,0.00,14.70
130090,98535,305,3,2025-01-03 16:15:00,2025-01-03 17:30:00,0.00,6.60
130091,98536,313,3,2025-01-03 15:45:00,2025-01-03 17:00:00,0.00,6.60
130092,98537,299,11,2025-01-03 14:30:00,2025-01-03 15:45:00,14.40,9.94
130093,98538,308,11,2025-01-03 18:45:00,2025-01-03 20:00:00,21.60,9.50
130094,98539,9,17,2025-01-04 11:15:00,2025-01-04 12:45:00,29.40,23.44
130095,98540,19,10,2025-01-04 14:45:00,2025-01-04 15:45:00,11.76,9.37
130096,98541,24,6,2025-01-04 18:30:00,2025-01-04 19:45:00,5.55,10.77
130097,98542,24,7,2025-01-04 12:45:00,2025-01-04 14:15:00,21.70,17.30
130098,98543,13,7,2025-01-04 18:30:00,2025-01-04 20:00:00,0.00,18.60
130099,98544,24,3,2025-01-04 15:30:00,2025-01-04 16:45:00,7.70,6.14
130100,98544,24,15,2025-01-04 16:45:00,2025-01-04 17:15:00,3.85,3.07
130101,98545,245,6,2025-01-04 11:15:00,2025-01-04 12:30:00,22.20,9.77
130102,98546,245,4,2025-01-04 19:00:00,2025-01-04 20:00:00,0.00,5.70
130103,98547,5,7,2025-01-04 16:00:00,2025-01-04 17:30:00,9.30,18.04
130104,98548,11,3,2025-01-04 12:00:00,2025-01-04 13:15:00,0.00,6.60
130105,98549,16,3,2025-01-04 11:15:00,2025-01-04 12:30:00,0.00,6.60
130106,98549,16,15,2025-01-04 12:30:00,2025-01-04 13:00:00,0.00,3.30
130107,98550,41,3,2025-01-04 16:15:00,2025-01-04 17:30:00,3.30,6.40
130108,98550,41,14,2025-01-04 17:30:00,2025-01-04 17:45:00,1.05,2.04
130109,98551,53,6,2025-01-04 11:00:00,2025-01-04 12:15:00,0.00,11.10
130110,98551,53,15,2025-01-04 12:15:00,2025-01-04 12:45:00,0.00,3.30
130111,98552,31,13,2025-01-04 13:45:00,2025-01-04 15:00:00,0.00,9.60
130112,98553,53,8,2025-01-04 15:00:00,2025-01-04 16:30:00,0.00,19.20
130113,98553,53,14,2025-01-04 16:30:00,2025-01-04 16:45:00,0.00,2.10
130114,98554,57,9,2025-01-04 14:15:00,2025-01-04 15:30:00,17.50,13.95
130115,98554,57,18,2025-01-04 15:30:00,2025-01-04 15:50:00,3.15,2.51
130116,98555,59,1,2025-01-04 11:15:00,2025-01-04 12:15:00,0.00,4.50
130117,98556,40,3,2025-01-04 17:15:00,2025-01-04 18:30:00,0.00,6.60
130118,98556,40,15,2025-01-04 18:30:00,2025-01-04 19:00:00,0.00,3.30
130119,98557,57,2,2025-01-04 17:00:00,2025-01-04 17:45:00,1.80,3.49
130120,98558,46,10,2025-01-04 17:45:00,2025-01-04 18:45:00,0.00,10.08
130121,98558,46,18,2025-01-04 18:45:00,2025-01-04 19:05:00,0.00,2.70
130122,98559,67,4,2025-01-04 16:00:00,2025-01-04 17:00:00,0.00,5.70
130123,98560,62,4,2025-01-04 19:00:00,2025-01-04 20:00:00,2.85,5.53
130124,98561,80,7,2025-01-04 11:45:00,2025-01-04 13:15:00,0.00,18.60
130125,98561,80,18,2025-01-04 13:15:00,2025-01-04 13:35:00,0.00,2.70
130126,98562,73,4,2025-01-04 12:45:00,2025-01-04 13:45:00,0.00,5.70
130127,98562,73,16,2025-01-04 13:45:00,2025-01-04 14:15:00,0.00,2.40
130128,98563,63,5,2025-01-04 18:15:00,2025-01-04 19:30:00,7.35,14.26
130129,98563,63,15,2025-01-04 19:30:00,2025-01-04 20:00:00,1.65,3.20
130130,98564,95,10,2025-01-04 17:00:00,2025-01-04 18:00:00,5.04,9.78
130131,98564,95,14,2025-01-04 18:00:00,2025-01-04 18:15:00,1.05,2.04
130132,98565,85,6,2025-01-04 14:45:00,2025-01-04 16:00:00,5.55,10.77
130133,98566,94,6,2025-01-04 18:00:00,2025-01-04 19:15:00,12.95,10.32
130134,98566,94,18,2025-01-04 19:15:00,2025-01-04 19:35:00,3.15,2.51
130135,98567,113,17,2025-01-04 13:15:00,2025-01-04 14:45:00,29.40,23.44
130136,98568,110,12,2025-01-04 14:15:00,2025-01-04 15:15:00,10.15,8.09
130137,98569,110,12,2025-01-04 11:30:00,2025-01-04 12:30:00,0.00,8.70
130138,98570,102,1,2025-01-04 16:45:00,2025-01-04 17:45:00,2.25,4.37
130139,98571,125,4,2025-01-04 15:00:00,2025-01-04 16:00:00,6.65,5.30
130140,98572,118,5,2025-01-04 16:15:00,2025-01-04 17:30:00,0.00,14.70
130141,98572,118,15,2025-01-04 17:30:00,2025-01-04 18:00:00,0.00,3.30
130142,98573,126,2,2025-01-04 17:30:00,2025-01-04 18:15:00,0.00,3.60
130143,98573,126,18,2025-01-04 18:15:00,2025-01-04 18:35:00,0.00,2.70
130144,98574,125,1,2025-01-04 13:00:00,2025-01-04 14:00:00,0.00,4.50
130145,98574,125,15,2025-01-04 14:00:00,2025-01-04 14:30:00,0.00,3.30
130146,98575,132,10,2025-01-04 17:30:00,2025-01-04 18:30:00,11.76,9.37
130147,98575,132,16,2025-01-04 18:30:00,2025-01-04 19:00:00,2.80,2.23
130148,98576,117,9,2025-01-04 16:45:00,2025-01-04 18:00:00,17.50,13.95
130149,98577,117,5,2025-01-04 18:45:00,2025-01-04 20:00:00,17.15,13.67
130150,98578,122,3,2025-01-04 14:45:00,2025-01-04 16:00:00,3.30,6.40
130151,98578,122,14,2025-01-04 16:00:00,2025-01-04 16:15:00,1.05,2.04
130152,98579,151,8,2025-01-04 17:00:00,2025-01-04 18:30:00,0.00,19.20
130153,98579,151,16,2025-01-04 18:30:00,2025-01-04 19:00:00,0.00,2.40
130154,98580,138,7,2025-01-04 11:45:00,2025-01-04 13:15:00,0.00,18.60
130155,98581,150,6,2025-01-04 15:15:00,2025-01-04 16:30:00,5.55,10.77
130156,98581,150,15,2025-01-04 16:30:00,2025-01-04 17:00:00,1.65,3.20
130157,98582,154,10,2025-01-04 10:30:00,2025-01-04 11:30:00,0.00,10.08
130158,98583,148,10,2025-01-04 12:30:00,2025-01-04 13:30:00,0.00,10.08
130159,98584,153,11,2025-01-04 13:15:00,2025-01-04 14:30:00,0.00,10.80
130160,98585,146,12,2025-01-04 12:15:00,2025-01-04 13:15:00,17.40,7.66
130161,98585,146,18,2025-01-04 13:15:00,2025-01-04 13:35:00,5.40,2.38
130162,98586,250,4,2025-01-04 14:00:00,2025-01-04 15:00:00,0.00,5.70
130163,98587,144,3,2025-01-04 15:00:00,2025-01-04 16:15:00,0.00,6.60
130164,98588,172,12,2025-01-04 18:30:00,2025-01-04 19:30:00,10.15,8.09
130165,98589,168,8,2025-01-04 11:00:00,2025-01-04 12:30:00,38.40,16.90
130166,98590,173,1,2025-01-04 14:30:00,2025-01-04 15:30:00,5.25,4.18
130167,98590,173,14,2025-01-04 15:30:00,2025-01-04 15:45:00,2.45,1.95
130168,98591,174,4,2025-01-04 16:00:00,2025-01-04 17:00:00,0.00,5.70
130169,98592,251,6,2025-01-04 16:15:00,2025-01-04 17:30:00,0.00,11.10
130170,98593,160,11,2025-01-04 11:15:00,2025-01-04 12:30:00,21.60,9.50
130171,98594,183,6,2025-01-04 18:45:00,2025-01-04 20:00:00,5.55,10.77
130172,98595,184,2,2025-01-04 14:30:00,2025-01-04 15:15:00,1.80,3.49
130173,98596,181,2,2025-01-04 15:15:00,2025-01-04 16:00:00,0.00,3.60
130174,98596,181,14,2025-01-04 16:00:00,2025-01-04 16:15:00,0.00,2.10
130175,98597,203,12,2025-01-04 15:00:00,2025-01-04 16:00:00,4.35,8.44
130176,98598,196,1,2025-01-04 12:15:00,2025-01-04 13:15:00,2.25,4.37
130177,98599,214,1,2025-01-04 19:00:00,2025-01-04 20:00:00,5.25,4.18
130178,98600,217,11,2025-01-04 18:30:00,2025-01-04 19:45:00,12.60,10.04
130179,98601,214,2,2025-01-04 16:30:00,2025-01-04 17:15:00,1.80,3.49
130180,98602,223,3,2025-01-04 16:45:00,2025-01-04 18:00:00,3.30,6.40
130181,98602,223,14,2025-01-04 18:00:00,2025-01-04 18:15:00,1.05,2.04
130182,98603,215,3,2025-01-04 16:15:00,2025-01-04 17:30:00,0.00,6.60
130183,98604,226,9,2025-01-04 11:00:00,2025-01-04 12:15:00,0.00,15.00
130184,98605,235,5,2025-01-04 12:45:00,2025-01-04 14:00:00,0.00,14.70
130185,98606,229,12,2025-01-04 16:45:00,2025-01-04 17:45:00,0.00,8.70
130186,98607,240,17,2025-01-04 11:45:00,2025-01-04 13:15:00,12.60,24.44
130187,98608,241,2,2025-01-04 14:45:00,2025-01-04 15:30:00,1.80,3.49
130188,98608,241,16,2025-01-04 15:30:00,2025-01-04 16:00:00,1.20,2.33
130189,98609,243,6,2025-01-04 13:00:00,2025-01-04 14:15:00,0.00,11.10
130190,98610,263,7,2025-01-04 15:45:00,2025-01-04 17:15:00,9.30,18.04
