order_ID,cus_ID,br_ID,st_ID,order_date,order_status
89,24556,5,90,2019-01-02,Completed
90,22721,1,23,2019-01-02,Completed
91,25596,4,70,2019-01-02,Processing
92,18808,5,90,2019-01-02,Completed
93,21922,1,12,2019-01-02,Completed
94,5913,1,25,2019-01-02,Completed
95,16807,5,90,2019-01-02,Completed
96,14083,1,5,2019-01-02,Completed
97,4503,4,70,2019-01-02,Completed
98,6620,5,90,2019-01-02,Completed
99,2142,2,48,2019-01-02,Completed
100,16605,1,5,2019-01-02,Completed
101,20389,3,61,2019-01-02,Completed
102,23563,2,48,2019-01-02,Completed
103,16193,3,54,2019-01-02,Completed
104,2111,1,20,2019-01-02,Completed
105,10447,2,48,2019-01-02,Completed
106,5411,1,12,2019-01-02,Completed
107,21301,2,48,2019-01-02,Completed
108,16642,3,61,2019-01-02,Completed
109,21484,3,61,2019-01-02,Completed
110,25253,1,25,2019-01-02,Completed
111,6677,1,23,2019-01-02,Completed
112,8793,1,24,2019-01-02,Completed
113,6096,1,23,2019-01-02,Completed
114,19089,2,48,2019-01-02,Completed
115,24820,3,54,2019-01-02,Completed
116,21899,1,5,2019-01-02,Completed
117,25195,1,23,2019-01-02,Completed
118,11198,5,90,2019-01-02,Completed
119,22958,4,70,2019-01-02,Completed
120,8113,1,9,2019-01-02,Cancelled
121,1,2,48,2019-01-02,Cancelled
122,5408,4,70,2019-01-02,Completed
123,13885,2,48,2019-01-02,Completed
124,16650,2,48,2019-01-02,Completed
125,2629,5,90,2019-01-02,Completed
126,13892,3,61,2019-01-02,Completed
127,12253,2,48,2019-01-02,Completed
128,6692,5,90,2019-01-02,Completed
129,17070,3,61,2019-01-02,Completed
130,16934,2,48,2019-01-02,Completed
131,23880,1,5,2019-01-02,Completed
132,17819,1,24,2019-01-02,Completed
133,2153,1,23,2019-01-02,Completed
134,1,5,90,2019-01-02,Completed
135,12422,4,70,2019-01-02,Completed
136,22772,1,24,2019-01-02,Completed
137,19404,5,90,2019-01-02,Completed
138,13811,4,70,2019-01-02,Completed
139,10238,1,5,2019-01-02,Completed
140,16867,3,54,2019-01-02,Completed
141,8934,1,20,2019-01-02,Completed
142,8563,1,20,2019-01-02,Cancelled
143,8583,2,48,2019-01-02,Completed
144,5648,5,90,2019-01-02,Completed
145,20024,1,20,2019-01-02,Completed
146,16902,1,9,2019-01-02,Completed
147,12066,3,61,2019-01-02,Completed
148,16542,3,54,2019-01-02,Completed
149,15819,2,48,2019-01-02,Cancelled
150,14234,5,90,2019-01-02,Completed
151,1629,4,70,2019-01-02,Completed
152,17912,4,70,2019-01-02,Completed
153,24106,1,12,2019-01-02,Completed
154,5057,2,48,2019-01-02,Completed
155,9928,3,54,2019-01-02,Cancelled
156,17969,4,70,2019-01-02,Completed
157,17212,5,90,2019-01-02,Completed
158,21292,4,70,2019-01-02,Completed
159,1808,1,25,2019-01-02,Completed
160,15921,4,70,2019-01-02,Completed
161,13811,1,15,2019-01-02,Completed
162,13955,4,70,2019-01-02,Completed
163,13890,1,15,2019-01-02,Completed
164,16381,3,54,2019-01-02,Completed
165,1,1,19,2019-01-02,Completed
166,5342,4,70,2019-01-02,Completed
167,15409,1,23,2019-01-02,Completed
168,15120,1,25,2019-01-02,Completed
169,1333,5,90,2019-01-02,Completed
170,12888,4,70,2019-01-02,Completed
171,3772,1,19,2019-01-02,Completed
172,24091,1,25,2019-01-02,Completed
173,1,5,90,2019-01-02,Completed
174,10740,1,20,2019-01-02,Completed
175,10858,4,70,2019-01-02,Completed
176,14978,3,54,2019-01-03,Completed
177,98,4,70,2019-01-03,Completed
178,7634,5,90,2019-01-03,Completed
179,23013,4,70,2019-01-03,Completed
180,10016,3,61,2019-01-03,Completed
181,1109,1,15,2019-01-03,Completed
182,5380,2,48,2019-01-03,Completed
183,9035,4,70,2019-01-03,Completed
184,21714,3,61,2019-01-03,Cancelled
185,1,2,48,2019-01-03,Cancelled
186,25309,4,70,2019-01-03,Completed
187,21937,1,12,2019-01-03,Completed
188,24867,1,19,2019-01-03,Completed
189,17438,2,48,2019-01-03,Completed
190,10681,1,12,2019-01-03,Completed
191,19993,3,54,2019-01-03,Completed
192,20520,3,61,2019-01-03,Completed
193,9806,2,48,2019-01-03,Completed
194,16751,2,48,2019-01-03,Completed
195,2196,2,48,2019-01-03,Completed
196,997,2,48,2019-01-03,Completed
197,4366,5,90,2019-01-03,Completed
198,21178,3,61,2019-01-03,Completed
199,16518,2,48,2019-01-03,Completed
200,24064,4,70,2019-01-03,Completed
201,1529,5,90,2019-01-03,Completed
202,17621,3,54,2019-01-03,Cancelled
203,10633,4,70,2019-01-03,Completed
204,21888,5,90,2019-01-03,Completed
205,5105,1,25,2019-01-03,Completed
206,11044,2,48,2019-01-03,Completed
207,7901,2,48,2019-01-03,Completed
208,13281,3,54,2019-01-03,Completed
209,24714,2,48,2019-01-03,Completed
210,22348,2,48,2019-01-03,Completed
211,23513,3,54,2019-01-03,Completed
212,4755,1,9,2019-01-03,Completed
213,19792,2,48,2019-01-03,Processing
214,713,3,54,2019-01-03,Completed
215,23569,4,70,2019-01-03,Completed
216,23921,1,23,2019-01-03,Completed
217,1,5,90,2019-01-03,Completed
218,18844,3,61,2019-01-03,Completed
219,19502,3,54,2019-01-03,Cancelled
220,1,1,5,2019-01-03,Completed
221,12100,3,54,2019-01-03,Cancelled
222,24169,1,19,2019-01-03,Completed
223,4755,1,5,2019-01-03,Completed
224,11563,1,23,2019-01-03,Cancelled
225,5034,2,48,2019-01-03,Cancelled
226,21222,2,48,2019-01-03,Completed
227,15453,5,90,2019-01-03,Completed
228,12450,5,90,2019-01-03,Completed
229,1649,3,61,2019-01-03,Completed
230,4260,4,70,2019-01-03,Completed
231,21117,1,5,2019-01-03,Cancelled
232,24026,2,48,2019-01-03,Completed
233,19445,4,70,2019-01-03,Completed
234,16584,3,61,2019-01-03,Completed
235,5644,2,48,2019-01-03,Completed
236,166,2,48,2019-01-03,Completed
237,13641,1,15,2019-01-03,Completed
238,21313,4,70,2019-01-03,Completed
239,5275,5,90,2019-01-03,Completed
240,20073,1,25,2019-01-03,Completed
241,20206,1,12,2019-01-03,Completed
242,5379,1,5,2019-01-03,Completed
243,11350,1,19,2019-01-04,Completed
244,17537,1,19,2019-01-04,Completed
245,1246,3,61,2019-01-04,Completed
246,16769,1,12,2019-01-04,Completed
247,9322,3,54,2019-01-04,Completed
248,19500,4,70,2019-01-04,Completed
249,12278,1,9,2019-01-04,Completed
250,17350,4,70,2019-01-04,Completed
251,18506,2,48,2019-01-04,Completed
252,18929,3,54,2019-01-04,Completed
253,7185,2,48,2019-01-04,Completed
254,7164,2,48,2019-01-04,Completed
255,15780,3,54,2019-01-04,Completed
256,4705,2,48,2019-01-04,Completed
257,6586,1,15,2019-01-04,Completed
258,16170,4,70,2019-01-04,Completed
259,8415,2,48,2019-01-04,Cancelled
260,9168,1,24,2019-01-04,Completed
261,6835,4,70,2019-01-04,Completed
262,2065,4,70,2019-01-04,Completed
263,1251,3,61,2019-01-04,Completed
264,1,4,70,2019-01-04,Completed
265,10619,2,48,2019-01-04,Completed
266,5188,1,15,2019-01-04,Completed
267,5596,1,25,2019-01-04,Completed
268,17799,4,70,2019-01-04,Completed
269,20363,2,48,2019-01-04,Completed
270,23036,1,9,2019-01-04,Completed
271,4853,1,9,2019-01-04,Completed
272,5928,5,90,2019-01-04,Completed
273,996,1,23,2019-01-04,Completed
274,13484,3,54,2019-01-04,Completed
275,7962,1,25,2019-01-04,Completed
276,25639,1,5,2019-01-04,Completed
277,11361,1,23,2019-01-04,Completed
278,1,1,23,2019-01-04,Completed
279,10613,1,25,2019-01-04,Completed
280,16891,1,9,2019-01-04,Completed
281,19563,2,48,2019-01-04,Completed
282,10453,4,70,2019-01-04,Completed
283,5625,5,90,2019-01-04,Completed
284,22047,3,54,2019-01-04,Completed
285,17031,1,25,2019-01-04,Completed
286,10309,3,61,2019-01-04,Completed
287,19753,2,48,2019-01-04,Completed
288,19655,2,48,2019-01-04,Completed
289,1899,2,48,2019-01-04,Completed
290,4446,1,9,2019-01-04,Completed
291,21336,2,48,2019-01-04,Completed
292,18475,2,48,2019-01-04,Completed
293,18205,1,19,2019-01-04,Completed
294,21827,2,48,2019-01-04,Completed
295,7613,3,54,2019-01-04,Completed
296,20216,5,90,2019-01-04,Completed
297,10540,1,5,2019-01-04,Completed
298,11312,1,24,2019-01-04,Completed
299,9146,2,48,2019-01-04,Completed
300,5581,1,12,2019-01-04,Completed
301,23013,4,70,2019-01-04,Completed
302,20289,2,48,2019-01-04,Completed
303,7218,1,9,2019-01-04,Completed
304,17662,1,5,2019-01-04,Completed
305,11431,1,24,2019-01-04,Completed
306,19218,3,61,2019-01-04,Completed
307,14210,3,54,2019-01-04,Completed
308,7246,5,90,2019-01-04,Completed
309,19850,2,48,2019-01-04,Completed
310,3430,4,70,2019-01-04,Cancelled
311,12924,5,90,2019-01-04,Completed
312,9640,1,9,2019-01-04,Completed
313,17481,4,70,2019-01-04,Completed
314,12106,2,48,2019-01-04,Completed
315,5413,4,70,2019-01-04,Completed
316,5773,2,48,2019-01-04,Completed
317,22629,4,70,2019-01-04,Completed
318,19217,1,9,2019-01-04,Completed
319,25204,2,48,2019-01-04,Completed
320,22635,1,9,2019-01-04,Completed
321,7546,1,15,2019-01-04,Completed
322,22034,3,61,2019-01-04,Completed
323,25492,4,70,2019-01-04,Cancelled
324,2769,3,54,2019-01-04,Completed
325,21243,4,70,2019-01-04,Completed
326,15,1,23,2019-01-04,Completed
327,6453,3,61,2019-01-04,Completed
328,19753,3,61,2019-01-04,Completed
329,6042,4,70,2019-01-04,Cancelled
330,23950,2,48,2019-01-04,Completed
331,14481,1,24,2019-01-04,Completed
332,8742,3,61,2019-01-04,Completed
333,7102,1,24,2019-01-04,Completed
334,1,4,70,2019-01-04,Completed
335,956,1,24,2019-01-04,Completed
336,17866,5,90,2019-01-04,Completed
337,14732,1,15,2019-01-04,Completed
338,20401,3,61,2019-01-04,Completed
339,2152,4,70,2019-01-04,Completed
340,14026,5,90,2019-01-04,Completed
341,24758,4,70,2019-01-04,Completed
342,7546,3,61,2019-01-04,Completed
343,17221,1,15,2019-01-04,Completed
344,22635,1,24,2019-01-04,Completed
345,8023,1,9,2019-01-04,Completed
346,6042,3,61,2019-01-04,Completed
347,17096,3,54,2019-01-04,Completed
348,25639,3,54,2019-01-04,Completed
349,23189,3,61,2019-01-04,Completed
350,14501,2,48,2019-01-04,Cancelled
351,1,1,15,2019-01-05,Completed
352,4680,3,61,2019-01-05,Completed
353,15142,2,48,2019-01-05,Completed
354,3532,2,48,2019-01-05,Completed
355,11625,2,48,2019-01-05,Completed
356,25921,1,12,2019-01-05,Completed
357,12641,2,48,2019-01-05,Completed
358,13526,5,90,2019-01-05,Completed
359,250,3,61,2019-01-05,Completed
360,7046,2,48,2019-01-05,Completed
361,6340,1,12,2019-01-05,Completed
362,1227,4,70,2019-01-05,Completed
363,18488,1,25,2019-01-05,Completed
364,4094,3,54,2019-01-05,Completed
365,11909,2,48,2019-01-05,Completed
366,1,5,90,2019-01-05,Completed
367,4424,1,23,2019-01-05,Completed
368,10080,5,90,2019-01-05,Completed
369,21129,2,48,2019-01-05,Completed
370,20870,1,19,2019-01-05,Completed
371,15400,1,23,2019-01-05,Completed
372,7788,3,54,2019-01-05,Completed
373,11857,4,70,2019-01-05,Completed
374,9217,2,48,2019-01-05,Completed
375,14790,2,48,2019-01-05,Completed
376,18255,1,19,2019-01-05,Completed
377,7765,5,90,2019-01-05,Completed
378,21920,1,15,2019-01-05,Completed
379,13997,3,61,2019-01-05,Completed
380,19217,2,48,2019-01-05,Completed
381,95,2,48,2019-01-05,Completed
382,13598,1,24,2019-01-05,Completed
383,25423,4,70,2019-01-05,Completed
384,16621,3,54,2019-01-05,Completed
385,800,1,5,2019-01-05,Completed
386,8490,1,23,2019-01-05,Completed
387,21543,2,48,2019-01-05,Completed
388,16354,4,70,2019-01-05,Completed
389,15172,1,19,2019-01-05,Cancelled
390,1,5,90,2019-01-05,Completed
391,14496,1,19,2019-01-05,Completed
392,9403,1,25,2019-01-05,Completed
393,24554,4,70,2019-01-05,Completed
394,14321,3,61,2019-01-05,Completed
395,1443,5,90,2019-01-05,Completed
396,7240,1,23,2019-01-05,Completed
397,2507,4,70,2019-01-05,Completed
398,17797,1,20,2019-01-05,Completed
399,7190,4,70,2019-01-05,Completed
400,4801,2,48,2019-01-05,Completed
401,7494,4,70,2019-01-05,Completed
402,9316,1,20,2019-01-05,Completed
403,19501,3,54,2019-01-05,Completed
404,19056,2,48,2019-01-05,Completed
405,4236,1,15,2019-01-05,Completed
406,5052,1,12,2019-01-05,Completed
407,9984,1,5,2019-01-05,Completed
408,11584,1,5,2019-01-05,Completed
409,3814,2,48,2019-01-05,Completed
410,6133,1,5,2019-01-05,Completed
411,10786,4,70,2019-01-05,Completed
412,12744,5,90,2019-01-05,Completed
413,18930,2,48,2019-01-05,Completed
414,10155,5,90,2019-01-05,Completed
415,22044,4,70,2019-01-05,Completed
416,25492,2,48,2019-01-05,Completed
417,12755,4,70,2019-01-05,Completed
418,1,4,70,2019-01-05,Completed
419,1960,2,48,2019-01-05,Completed
420,19674,2,48,2019-01-05,Completed
421,2276,1,9,2019-01-05,Completed
422,6978,3,61,2019-01-05,Completed
423,12576,1,15,2019-01-05,Completed
424,5200,2,48,2019-01-05,Completed
425,1,5,90,2019-01-05,Completed
426,21207,2,48,2019-01-05,Completed
427,15949,2,48,2019-01-05,Completed
428,20662,3,61,2019-01-05,Completed
429,13666,4,70,2019-01-05,Completed
430,19757,4,70,2019-01-05,Completed
431,7797,2,48,2019-01-05,Completed
432,15624,4,70,2019-01-05,Completed
433,16389,2,48,2019-01-05,Completed
434,8793,5,90,2019-01-05,Completed
435,4190,1,9,2019-01-05,Completed
436,7923,2,48,2019-01-05,Completed
437,517,4,70,2019-01-05,Completed
438,13944,1,5,2019-01-05,Completed
439,16111,3,54,2019-01-05,Completed
440,11848,3,61,2019-01-05,Completed
441,10885,5,90,2019-01-05,Completed
442,2938,3,54,2019-01-05,Completed
443,15814,2,48,2019-01-05,Completed
444,10280,1,15,2019-01-05,Completed
445,1,1,9,2019-01-05,Completed
446,11792,3,61,2019-01-05,Completed
447,5869,5,90,2019-01-05,Completed
448,10413,3,54,2019-01-05,Completed
449,3989,3,54,2019-01-05,Completed
450,7546,2,48,2019-01-05,Completed
451,11475,5,90,2019-01-05,Completed
452,23795,5,90,2019-01-05,Completed
453,6124,1,12,2019-01-05,Completed
454,8913,4,70,2019-01-05,Completed
455,25838,2,48,2019-01-05,Completed
456,12450,2,48,2019-01-05,Completed
457,16834,3,61,2019-01-05,Completed
458,17734,1,9,2019-01-05,Completed
459,34,3,61,2019-01-05,Completed
460,1100,2,48,2019-01-05,Completed
461,23465,1,12,2019-01-05,Completed
462,3878,5,90,2019-01-05,Completed
463,16932,1,20,2019-01-05,Completed
464,22803,3,61,2019-01-05,Completed
465,5596,2,48,2019-01-05,Processing
466,4016,2,48,2019-01-05,Completed
467,23881,1,19,2019-01-05,Completed
468,7209,4,70,2019-01-05,Completed
469,10281,1,25,2019-01-05,Completed
470,24975,1,23,2019-01-05,Completed
471,8476,1,19,2019-01-05,Completed
472,15298,4,70,2019-01-05,Completed
473,543,1,19,2019-01-05,Processing
474,3532,1,25,2019-01-05,Completed
475,23984,4,70,2019-01-05,Completed
476,24091,1,23,2019-01-05,Completed
477,7277,3,54,2019-01-05,Completed
478,25998,4,70,2019-01-05,Completed
479,22811,3,54,2019-01-05,Completed
480,1,2,48,2019-01-05,Completed
481,17758,2,48,2019-01-05,Completed
482,24973,3,61,2019-01-05,Completed
483,10053,4,70,2019-01-05,Completed
484,11365,1,20,2019-01-05,Completed
485,17937,4,70,2019-01-05,Completed
486,4984,1,12,2019-01-05,Completed
487,19343,1,12,2019-01-05,Completed
488,83,5,90,2019-01-05,Completed
489,3725,4,70,2019-01-05,Completed
490,10858,1,25,2019-01-05,Completed
491,19521,3,54,2019-01-05,Processing
492,10293,4,70,2019-01-05,Completed
493,17217,1,24,2019-01-05,Completed
494,20575,3,61,2019-01-05,Completed
495,21922,2,48,2019-01-05,Completed
496,24064,4,70,2019-01-05,Completed
497,11792,1,12,2019-01-05,Completed
498,16770,1,12,2019-01-05,Cancelled
499,14740,5,90,2019-01-05,Completed
500,18827,1,9,2019-01-05,Completed
501,652,1,20,2019-01-05,Completed
502,20911,2,48,2019-01-05,Completed
503,1,5,90,2019-01-05,Completed
504,14659,2,48,2019-01-05,Completed
505,4434,2,48,2019-01-05,Completed
506,10620,2,48,2019-01-05,Completed
507,15745,2,48,2019-01-05,Completed
508,1041,1,24,2019-01-05,Completed
509,22047,2,48,2019-01-05,Completed
510,21149,5,90,2019-01-05,Completed
511,22191,1,20,2019-01-06,Completed
512,10940,1,19,2019-01-06,Completed
513,24793,1,23,2019-01-06,Completed
514,19655,1,15,2019-01-06,Completed
515,8100,1,23,2019-01-06,Completed
516,21057,4,70,2019-01-06,Completed
517,22051,3,61,2019-01-06,Completed
518,1037,5,90,2019-01-06,Completed
519,12863,1,19,2019-01-06,Completed
520,23709,1,12,2019-01-06,Completed
521,5581,3,54,2019-01-06,Completed
522,1,3,61,2019-01-06,Completed
523,15995,1,19,2019-01-06,Completed
524,11055,5,90,2019-01-06,Completed
525,2676,4,70,2019-01-06,Cancelled
526,12117,4,70,2019-01-06,Completed
527,25661,3,54,2019-01-06,Completed
528,22451,2,48,2019-01-06,Cancelled
529,6785,2,48,2019-01-06,Completed
530,21361,2,48,2019-01-06,Completed
531,16069,1,19,2019-01-06,Completed
532,1246,4,70,2019-01-06,Completed
533,19729,2,48,2019-01-06,Completed
534,22477,3,61,2019-01-06,Completed
535,12574,1,12,2019-01-06,Completed
536,18731,1,23,2019-01-06,Completed
537,1,5,90,2019-01-06,Completed
538,5408,2,48,2019-01-06,Completed
539,19085,2,48,2019-01-06,Completed
540,18335,1,23,2019-01-06,Completed
541,6424,4,70,2019-01-06,Completed
542,23416,1,15,2019-01-06,Cancelled
543,22323,1,20,2019-01-06,Completed
544,17021,1,19,2019-01-06,Completed
545,24955,4,70,2019-01-06,Completed
546,12299,4,70,2019-01-06,Completed
547,24006,3,54,2019-01-06,Completed
548,6396,5,90,2019-01-06,Completed
549,2583,1,9,2019-01-06,Completed
550,10836,2,48,2019-01-06,Completed
551,1,2,48,2019-01-06,Completed
552,1215,5,90,2019-01-06,Completed
553,22872,5,90,2019-01-06,Completed
554,9493,1,15,2019-01-06,Completed
555,12582,4,70,2019-01-06,Completed
556,5107,2,48,2019-01-06,Completed
557,18310,3,61,2019-01-06,Completed
558,8484,1,24,2019-01-06,Completed
559,21045,5,90,2019-01-06,Completed
560,1,2,48,2019-01-06,Completed
561,21385,1,20,2019-01-06,Completed
562,15165,3,54,2019-01-06,Completed
563,1614,2,48,2019-01-06,Completed
564,1787,2,48,2019-01-06,Completed
565,24221,2,48,2019-01-06,Completed
566,11138,1,15,2019-01-06,Completed
567,1360,1,23,2019-01-06,Completed
568,2667,3,61,2019-01-06,Completed
569,20413,5,90,2019-01-06,Completed
570,7291,3,54,2019-01-06,Completed
571,14083,4,70,2019-01-06,Completed
572,3515,5,90,2019-01-06,Completed
573,11734,2,48,2019-01-06,Completed
574,19076,1,19,2019-01-06,Completed
575,11669,1,15,2019-01-06,Completed
576,18217,3,61,2019-01-06,Completed
577,10858,1,19,2019-01-06,Completed
578,17959,3,61,2019-01-06,Completed
579,4735,3,54,2019-01-06,Completed
580,7208,2,48,2019-01-06,Completed
581,8599,4,70,2019-01-06,Completed
582,24963,3,61,2019-01-06,Completed
583,9146,4,70,2019-01-06,Completed
584,17975,4,70,2019-01-06,Completed
585,16207,3,54,2019-01-06,Completed
586,23493,5,90,2019-01-06,Completed
587,24820,1,20,2019-01-06,Completed
588,4463,3,54,2019-01-06,Completed
589,13765,2,48,2019-01-06,Completed
590,25221,3,61,2019-01-06,Completed
591,25266,5,90,2019-01-06,Completed
592,23251,4,70,2019-01-06,Completed
593,14548,3,54,2019-01-06,Completed
594,6943,1,25,2019-01-06,Completed
595,13961,1,15,2019-01-06,Completed
596,25983,2,48,2019-01-06,Completed
597,18701,3,61,2019-01-06,Completed
598,13263,3,61,2019-01-06,Completed
599,19792,1,25,2019-01-06,Completed
600,5648,4,70,2019-01-06,Completed
601,7718,1,23,2019-01-06,Completed
602,3169,5,90,2019-01-06,Completed
603,6223,1,12,2019-01-06,Completed
604,3465,5,90,2019-01-06,Completed
605,23789,3,61,2019-01-06,Completed
606,23790,5,90,2019-01-06,Completed
607,16301,3,54,2019-01-06,Completed
608,7208,4,70,2019-01-06,Completed
609,23630,1,12,2019-01-06,Completed
610,24169,5,90,2019-01-06,Completed
611,18967,1,12,2019-01-06,Completed
612,21772,3,61,2019-01-06,Completed
613,23632,1,19,2019-01-06,Cancelled
614,18006,4,70,2019-01-06,Completed
615,9985,1,9,2019-01-06,Completed
616,2917,4,70,2019-01-06,Completed
617,10607,3,54,2019-01-06,Completed
618,4486,3,61,2019-01-06,Completed
619,12888,3,61,2019-01-06,Completed
620,24849,4,70,2019-01-06,Completed
621,5761,2,48,2019-01-06,Completed
622,19601,2,48,2019-01-06,Completed
623,19161,1,15,2019-01-06,Completed
624,4367,2,48,2019-01-06,Completed
625,14811,2,48,2019-01-06,Completed
626,20363,2,48,2019-01-06,Completed
627,9169,3,61,2019-01-06,Completed
628,1360,3,61,2019-01-06,Completed
629,25286,5,90,2019-01-06,Completed
630,19168,3,61,2019-01-06,Completed
631,24084,2,48,2019-01-06,Completed
632,4503,3,54,2019-01-06,Completed
633,1609,1,24,2019-01-06,Completed
634,61,5,90,2019-01-06,Completed
635,1251,4,70,2019-01-06,Completed
636,8377,5,90,2019-01-06,Completed
637,10871,1,12,2019-01-06,Completed
638,15165,4,70,2019-01-06,Completed
639,8411,3,54,2019-01-06,Completed
640,23939,4,70,2019-01-06,Completed
641,6352,2,48,2019-01-06,Cancelled
642,19728,5,90,2019-01-07,Completed
643,22323,2,48,2019-01-07,Completed
644,17798,4,70,2019-01-07,Completed
645,20037,2,48,2019-01-07,Completed
646,22510,3,61,2019-01-07,Completed
647,21976,2,48,2019-01-07,Completed
648,10660,1,12,2019-01-07,Completed
649,7296,2,48,2019-01-07,Completed
650,1,3,61,2019-01-07,Completed
651,17275,3,61,2019-01-07,Cancelled
652,10002,1,12,2019-01-07,Completed
653,6978,1,25,2019-01-07,Completed
654,18025,1,15,2019-01-07,Completed
655,19521,3,61,2019-01-07,Completed
656,5106,2,48,2019-01-07,Completed
657,18355,3,54,2019-01-07,Completed
658,21616,1,5,2019-01-07,Completed
659,1,2,48,2019-01-07,Completed
660,12249,3,61,2019-01-07,Completed
661,4811,3,54,2019-01-07,Completed
662,13693,3,54,2019-01-07,Completed
663,10169,3,61,2019-01-07,Completed
664,17436,1,9,2019-01-07,Completed
665,5879,1,9,2019-01-07,Completed
666,9474,4,70,2019-01-07,Completed
667,13970,3,61,2019-01-07,Completed
668,8657,1,24,2019-01-07,Completed
669,22323,2,48,2019-01-07,Completed
670,20203,1,15,2019-01-07,Completed
671,21361,1,19,2019-01-07,Completed
672,11967,1,12,2019-01-07,Completed
673,8563,2,48,2019-01-07,Completed
674,1,3,61,2019-01-07,Completed
675,25642,5,90,2019-01-07,Completed
676,9813,1,24,2019-01-07,Completed
677,4350,1,19,2019-01-07,Completed
678,9928,2,48,2019-01-07,Completed
679,20662,2,48,2019-01-07,Completed
680,9830,4,70,2019-01-07,Completed
681,5470,1,23,2019-01-07,Cancelled
682,18055,5,90,2019-01-07,Completed
683,17093,2,48,2019-01-07,Completed
684,18967,3,54,2019-01-07,Completed
685,3453,5,90,2019-01-07,Completed
686,15990,1,19,2019-01-07,Completed
687,9054,3,61,2019-01-07,Completed
688,1,2,48,2019-01-07,Completed
689,16384,3,54,2019-01-07,Completed
690,21731,3,61,2019-01-07,Completed
691,19465,3,54,2019-01-07,Completed
692,23493,1,19,2019-01-07,Completed
693,25799,2,48,2019-01-07,Completed
694,10352,4,70,2019-01-07,Completed
695,25673,1,23,2019-01-07,Cancelled
696,1926,1,24,2019-01-07,Completed
