res_det_ID,res_ID,st_ID,serv_ID,start_time,end_time,serv_discount,serv_tax
61,42,64,15,2019-01-01 13:00:00,2019-01-01 13:20:00,2.75,3.13
62,42,64,16,2019-01-01 13:20:00,2019-01-01 13:35:00,2.00,2.28
63,43,90,6,2019-01-01 18:00:00,2019-01-01 19:00:00,13.20,9.11
64,43,90,14,2019-01-01 19:00:00,2019-01-01 19:15:00,2.80,1.93
65,44,36,7,2019-01-01 11:00:00,2019-01-01 12:30:00,22.40,15.46
66,44,36,14,2019-01-01 12:30:00,2019-01-01 12:45:00,2.80,1.93
67,45,2,3,2019-01-02 16:45:00,2019-01-02 17:45:00,5.50,6.27
68,45,16,16,2019-01-02 17:45:00,2019-01-02 18:00:00,2.00,2.28
69,46,8,1,2019-01-02 12:00:00,2019-01-02 12:45:00,3.75,4.27
70,47,78,5,2019-01-02 14:45:00,2019-01-02 16:00:00,11.00,12.54
71,47,78,16,2019-01-02 16:00:00,2019-01-02 16:15:00,2.00,2.28
72,48,36,10,2019-01-02 15:45:00,2019-01-02 16:45:00,25.50,7.47
73,48,31,14,2019-01-02 16:45:00,2019-01-02 17:00:00,5.95,1.74
74,49,43,12,2019-01-02 12:30:00,2019-01-02 13:30:00,22.10,6.47
75,50,90,5,2019-01-02 12:00:00,2019-01-02 13:15:00,11.00,12.54
76,51,36,6,2019-01-02 11:15:00,2019-01-02 12:15:00,13.20,9.11
77,52,78,4,2019-01-02 15:45:00,2019-01-02 16:45:00,4.75,5.42
78,52,78,14,2019-01-02 16:45:00,2019-01-02 17:00:00,1.75,1.99
79,53,17,1,2019-01-02 13:30:00,2019-01-02 14:15:00,3.75,4.27
80,54,21,11,2019-01-02 16:45:00,2019-01-02 17:45:00,14.40,9.94
81,55,36,11,2019-01-02 12:00:00,2019-01-02 13:00:00,14.40,9.94
82,55,36,16,2019-01-02 13:00:00,2019-01-02 13:15:00,3.20,2.21
83,56,78,7,2019-01-02 19:30:00,2019-01-02 21:00:00,22.40,15.46
84,57,21,13,2019-01-02 16:30:00,2019-01-02 17:30:00,19.20,8.45
85,58,64,4,2019-01-02 19:15:00,2019-01-02 20:15:00,4.75,5.42
86,59,17,3,2019-01-02 10:15:00,2019-01-02 11:15:00,5.50,6.27
87,59,21,15,2019-01-02 11:15:00,2019-01-02 11:35:00,2.75,3.13
88,60,2,2,2019-01-02 16:45:00,2019-01-02 17:15:00,3.00,3.42
89,61,64,4,2019-01-02 13:00:00,2019-01-02 14:00:00,16.15,4.73
90,62,78,10,2019-01-02 11:15:00,2019-01-02 12:15:00,7.50,8.55
91,63,31,4,2019-01-02 12:45:00,2019-01-02 13:45:00,4.75,5.42
92,64,21,8,2019-01-02 16:00:00,2019-01-02 17:30:00,16.00,18.24
93,65,90,4,2019-01-02 18:30:00,2019-01-02 19:30:00,4.75,5.42
94,65,90,15,2019-01-02 19:30:00,2019-01-02 19:50:00,2.75,3.13
95,66,36,11,2019-01-02 14:00:00,2019-01-02 15:00:00,9.00,10.26
96,67,43,7,2019-01-02 15:15:00,2019-01-02 16:45:00,14.00,15.96
97,67,31,15,2019-01-02 16:45:00,2019-01-02 17:05:00,2.75,3.13
98,68,31,12,2019-01-02 18:00:00,2019-01-02 19:00:00,15.60,6.86
99,69,17,11,2019-01-02 16:15:00,2019-01-02 17:15:00,21.60,9.50
100,70,78,1,2019-01-02 14:30:00,2019-01-02 15:15:00,3.75,4.27
101,70,78,16,2019-01-02 15:15:00,2019-01-02 15:30:00,2.00,2.28
102,71,78,6,2019-01-02 12:30:00,2019-01-02 13:30:00,8.25,9.40
103,72,16,6,2019-01-02 12:30:00,2019-01-02 13:30:00,13.20,9.11
104,72,8,15,2019-01-02 13:30:00,2019-01-02 13:50:00,4.40,3.04
105,73,64,11,2019-01-02 18:00:00,2019-01-02 19:00:00,9.00,10.26
106,73,64,14,2019-01-02 19:00:00,2019-01-02 19:15:00,1.75,1.99
107,74,43,2,2019-01-02 12:30:00,2019-01-02 13:00:00,4.80,3.31
108,74,36,15,2019-01-02 13:00:00,2019-01-02 13:20:00,4.40,3.04
109,75,64,2,2019-01-02 16:45:00,2019-01-02 17:15:00,4.80,3.31
110,76,43,10,2019-01-02 12:30:00,2019-01-02 13:30:00,7.50,8.55
111,76,31,15,2019-01-02 13:30:00,2019-01-02 13:50:00,2.75,3.13
112,77,30,3,2019-01-02 12:45:00,2019-01-02 13:45:00,8.80,6.07
113,77,30,15,2019-01-02 13:45:00,2019-01-02 14:05:00,4.40,3.04
114,78,31,7,2019-01-02 19:45:00,2019-01-02 21:15:00,14.00,15.96
115,78,36,15,2019-01-02 21:15:00,2019-01-02 21:35:00,2.75,3.13
116,78,36,16,2019-01-02 21:35:00,2019-01-02 21:50:00,2.00,2.28
117,79,78,5,2019-01-02 15:00:00,2019-01-02 16:15:00,17.60,12.14
118,80,78,10,2019-01-02 17:30:00,2019-01-02 18:30:00,12.00,8.28
119,80,78,14,2019-01-02 18:30:00,2019-01-02 18:45:00,2.80,1.93
120,81,64,7,2019-01-02 16:15:00,2019-01-02 17:45:00,22.40,15.46
121,81,64,16,2019-01-02 17:45:00,2019-01-02 18:00:00,3.20,2.21
122,81,64,14,2019-01-02 18:00:00,2019-01-02 18:15:00,2.80,1.93
123,82,36,11,2019-01-02 13:30:00,2019-01-02 14:30:00,30.60,8.96
124,83,14,4,2019-01-02 13:00:00,2019-01-02 14:00:00,4.75,5.42
125,83,21,15,2019-01-02 14:00:00,2019-01-02 14:20:00,2.75,3.13
126,84,78,11,2019-01-02 16:00:00,2019-01-02 17:00:00,9.00,10.26
127,85,78,13,2019-01-02 19:00:00,2019-01-02 20:00:00,8.00,9.12
128,85,78,15,2019-01-02 20:00:00,2019-01-02 20:20:00,2.75,3.13
129,86,78,3,2019-01-02 17:15:00,2019-01-02 18:15:00,18.70,5.48
130,86,78,14,2019-01-02 18:15:00,2019-01-02 18:30:00,5.95,1.74
131,87,31,1,2019-01-02 19:00:00,2019-01-02 19:45:00,3.75,4.27
132,88,8,5,2019-01-02 19:45:00,2019-01-02 21:00:00,11.00,12.54
133,88,2,15,2019-01-02 21:00:00,2019-01-02 21:20:00,2.75,3.13
134,89,78,8,2019-01-02 14:45:00,2019-01-02 16:15:00,25.60,17.66
135,90,43,12,2019-01-03 16:30:00,2019-01-03 17:30:00,10.40,7.18
136,91,78,5,2019-01-03 15:45:00,2019-01-03 17:00:00,11.00,12.54
137,91,78,14,2019-01-03 17:00:00,2019-01-03 17:15:00,1.75,1.99
138,92,21,4,2019-01-03 13:15:00,2019-01-03 14:15:00,4.75,5.42
139,92,8,14,2019-01-03 14:15:00,2019-01-03 14:30:00,1.75,1.99
140,93,36,5,2019-01-03 18:15:00,2019-01-03 19:30:00,17.60,12.14
141,94,2,4,2019-01-03 18:30:00,2019-01-03 19:30:00,11.40,5.02
142,95,2,2,2019-01-03 16:00:00,2019-01-03 16:30:00,7.20,3.17
143,95,10,15,2019-01-03 16:30:00,2019-01-03 16:50:00,6.60,2.90
144,96,30,12,2019-01-03 17:30:00,2019-01-03 18:30:00,15.60,6.86
145,97,8,13,2019-01-03 13:45:00,2019-01-03 14:45:00,27.20,7.97
146,98,43,2,2019-01-03 17:30:00,2019-01-03 18:00:00,3.00,3.42
147,98,31,15,2019-01-03 18:00:00,2019-01-03 18:20:00,2.75,3.13
148,99,64,8,2019-01-03 10:00:00,2019-01-03 11:30:00,16.00,18.24
149,100,30,6,2019-01-03 16:45:00,2019-01-03 17:45:00,13.20,9.11
150,101,43,11,2019-01-03 18:00:00,2019-01-03 19:00:00,21.60,9.50
151,101,43,16,2019-01-03 19:00:00,2019-01-03 19:15:00,4.80,2.11
152,102,30,12,2019-01-03 12:15:00,2019-01-03 13:15:00,10.40,7.18
153,103,90,6,2019-01-03 19:15:00,2019-01-03 20:15:00,8.25,9.40
154,104,78,1,2019-01-03 15:30:00,2019-01-03 16:15:00,3.75,4.27
155,105,30,5,2019-01-03 13:30:00,2019-01-03 14:45:00,11.00,12.54
156,106,30,9,2019-01-03 19:15:00,2019-01-03 20:30:00,20.00,13.80
157,107,90,10,2019-01-03 18:30:00,2019-01-03 19:30:00,25.50,7.47
158,107,90,16,2019-01-03 19:30:00,2019-01-03 19:45:00,6.80,1.99
159,108,64,10,2019-01-03 14:45:00,2019-01-03 15:45:00,12.00,8.28
160,109,64,3,2019-01-03 15:00:00,2019-01-03 16:00:00,18.70,5.48
161,110,90,13,2019-01-03 19:15:00,2019-01-03 20:15:00,8.00,9.12
162,111,43,11,2019-01-03 15:15:00,2019-01-03 16:15:00,9.00,10.26
163,112,90,2,2019-01-03 11:45:00,2019-01-03 12:15:00,4.80,3.31
164,112,90,15,2019-01-03 12:15:00,2019-01-03 12:35:00,4.40,3.04
165,113,2,12,2019-01-03 12:45:00,2019-01-03 13:45:00,6.50,7.41
166,113,2,16,2019-01-03 13:45:00,2019-01-03 14:00:00,2.00,2.28
167,114,16,3,2019-01-03 16:15:00,2019-01-03 17:15:00,5.50,6.27
168,115,43,9,2019-01-03 11:45:00,2019-01-03 13:00:00,12.50,14.25
169,116,14,1,2019-01-03 17:45:00,2019-01-03 18:30:00,3.75,4.27
170,117,21,10,2019-01-03 17:30:00,2019-01-03 18:30:00,12.00,8.28
171,118,14,9,2019-01-03 17:45:00,2019-01-03 19:00:00,12.50,14.25
172,119,36,11,2019-01-03 12:45:00,2019-01-03 13:45:00,9.00,10.26
173,120,78,12,2019-01-03 12:45:00,2019-01-03 13:45:00,6.50,7.41
174,121,36,3,2019-01-03 16:00:00,2019-01-03 17:00:00,5.50,6.27
175,122,64,1,2019-01-03 15:00:00,2019-01-03 15:45:00,3.75,4.27
176,123,90,1,2019-01-03 11:30:00,2019-01-03 12:15:00,3.75,4.27
177,124,30,2,2019-01-03 14:15:00,2019-01-03 14:45:00,7.20,3.17
178,125,64,12,2019-01-03 19:30:00,2019-01-03 20:30:00,6.50,7.41
179,126,17,13,2019-01-03 16:30:00,2019-01-03 17:30:00,8.00,9.12
180,126,16,16,2019-01-03 17:30:00,2019-01-03 17:45:00,2.00,2.28
181,127,8,5,2019-01-03 11:15:00,2019-01-03 12:30:00,11.00,12.54
182,128,64,4,2019-01-03 12:15:00,2019-01-03 13:15:00,4.75,5.42
183,129,8,2,2019-01-03 18:00:00,2019-01-03 18:30:00,4.80,3.31
184,130,64,5,2019-01-03 14:15:00,2019-01-03 15:30:00,11.00,12.54
185,130,64,16,2019-01-03 15:30:00,2019-01-03 15:45:00,2.00,2.28
186,131,17,2,2019-01-03 10:15:00,2019-01-03 10:45:00,3.00,3.42
187,132,90,4,2019-01-03 12:30:00,2019-01-03 13:30:00,16.15,4.73
188,132,90,15,2019-01-03 13:30:00,2019-01-03 13:50:00,9.35,2.74
189,133,10,3,2019-01-03 10:00:00,2019-01-03 11:00:00,5.50,6.27
190,133,14,15,2019-01-03 11:00:00,2019-01-03 11:20:00,2.75,3.13
191,134,17,6,2019-01-04 13:15:00,2019-01-04 14:15:00,0.00,9.90
192,135,30,3,2019-01-04 11:30:00,2019-01-04 12:30:00,7.70,6.14
193,136,78,2,2019-01-04 19:15:00,2019-01-04 19:45:00,0.00,3.60
194,136,78,14,2019-01-04 19:45:00,2019-01-04 20:00:00,0.00,2.10
195,137,16,5,2019-01-04 14:30:00,2019-01-04 15:45:00,0.00,13.20
196,137,21,15,2019-01-04 15:45:00,2019-01-04 16:05:00,0.00,3.30
197,138,36,6,2019-01-04 13:30:00,2019-01-04 14:30:00,0.00,9.90
198,138,30,15,2019-01-04 14:30:00,2019-01-04 14:50:00,0.00,3.30
199,139,14,11,2019-01-04 13:30:00,2019-01-04 14:30:00,0.00,10.80
200,140,90,4,2019-01-04 13:00:00,2019-01-04 14:00:00,2.85,5.53
201,141,78,3,2019-01-04 10:15:00,2019-01-04 11:15:00,3.30,6.40
202,141,78,14,2019-01-04 11:15:00,2019-01-04 11:30:00,1.05,2.04
203,142,64,5,2019-01-04 18:15:00,2019-01-04 19:30:00,6.60,12.80
204,143,17,4,2019-01-04 11:45:00,2019-01-04 12:45:00,0.00,5.70
205,144,30,6,2019-01-04 17:45:00,2019-01-04 18:45:00,4.95,9.60
206,145,17,1,2019-01-04 17:00:00,2019-01-04 17:45:00,5.25,4.18
207,146,78,3,2019-01-04 18:15:00,2019-01-04 19:15:00,13.20,5.81
208,146,78,16,2019-01-04 19:15:00,2019-01-04 19:30:00,4.80,2.11
209,147,78,7,2019-01-04 16:30:00,2019-01-04 18:00:00,0.00,16.80
210,147,78,14,2019-01-04 18:00:00,2019-01-04 18:15:00,0.00,2.10
211,148,16,2,2019-01-04 12:15:00,2019-01-04 12:45:00,1.80,3.49
212,148,10,15,2019-01-04 12:45:00,2019-01-04 13:05:00,1.65,3.20
213,149,10,3,2019-01-04 12:15:00,2019-01-04 13:15:00,7.70,6.14
214,149,2,14,2019-01-04 13:15:00,2019-01-04 13:30:00,2.45,1.95
215,150,90,9,2019-01-04 13:00:00,2019-01-04 14:15:00,7.50,14.55
216,151,78,12,2019-01-04 11:30:00,2019-01-04 12:30:00,9.10,7.25
217,151,78,16,2019-01-04 12:30:00,2019-01-04 12:45:00,2.80,2.23
218,152,17,2,2019-01-04 14:45:00,2019-01-04 15:15:00,0.00,3.60
219,153,43,4,2019-01-04 18:30:00,2019-01-04 19:30:00,2.85,5.53
220,153,36,15,2019-01-04 19:30:00,2019-01-04 19:50:00,1.65,3.20
221,154,43,7,2019-01-04 12:15:00,2019-01-04 13:45:00,0.00,16.80
222,155,64,5,2019-01-04 19:00:00,2019-01-04 20:15:00,0.00,13.20
223,156,64,7,2019-01-04 15:00:00,2019-01-04 16:30:00,8.40,16.30
224,156,64,15,2019-01-04 16:30:00,2019-01-04 16:50:00,1.65,3.20
225,157,78,1,2019-01-04 11:30:00,2019-01-04 12:15:00,0.00,4.50
226,158,10,2,2019-01-04 15:45:00,2019-01-04 16:15:00,1.80,3.49
227,159,31,1,2019-01-04 15:30:00,2019-01-04 16:15:00,9.00,3.96
228,160,36,2,2019-01-04 12:30:00,2019-01-04 13:00:00,0.00,3.60
229,161,31,7,2019-01-04 17:45:00,2019-01-04 19:15:00,0.00,16.80
230,162,90,13,2019-01-04 16:30:00,2019-01-04 17:30:00,0.00,9.60
231,163,64,10,2019-01-04 17:15:00,2019-01-04 18:15:00,0.00,9.00
232,164,10,6,2019-01-04 12:00:00,2019-01-04 13:00:00,0.00,9.90
233,165,16,4,2019-01-04 14:30:00,2019-01-04 15:30:00,0.00,5.70
234,165,14,15,2019-01-04 15:30:00,2019-01-04 15:50:00,0.00,3.30
235,166,21,3,2019-01-04 14:45:00,2019-01-04 15:45:00,3.30,6.40
236,167,78,1,2019-01-04 12:45:00,2019-01-04 13:30:00,9.00,3.96
237,168,64,4,2019-01-04 13:30:00,2019-01-04 14:30:00,2.85,5.53
238,169,78,1,2019-01-04 12:00:00,2019-01-04 12:45:00,2.25,4.37
239,170,14,5,2019-01-04 19:45:00,2019-01-04 21:00:00,0.00,13.20
240,171,31,1,2019-01-04 14:45:00,2019-01-04 15:30:00,5.25,4.18
241,172,8,10,2019-01-04 13:30:00,2019-01-04 14:30:00,0.00,9.00
242,173,90,1,2019-01-04 14:15:00,2019-01-04 15:00:00,0.00,4.50
243,173,90,16,2019-01-04 15:00:00,2019-01-04 15:15:00,0.00,2.40
244,174,10,2,2019-01-04 18:45:00,2019-01-04 19:15:00,0.00,3.60
245,174,10,14,2019-01-04 19:15:00,2019-01-04 19:30:00,0.00,2.10
246,175,16,6,2019-01-04 18:15:00,2019-01-04 19:15:00,0.00,9.90
247,176,36,6,2019-01-04 10:15:00,2019-01-04 11:15:00,0.00,9.90
248,177,64,13,2019-01-04 15:45:00,2019-01-04 16:45:00,19.20,8.45
249,178,78,2,2019-01-04 11:30:00,2019-01-04 12:00:00,1.80,3.49
250,179,78,4,2019-01-04 18:15:00,2019-01-04 19:15:00,6.65,5.30
251,179,78,14,2019-01-04 19:15:00,2019-01-04 19:30:00,2.45,1.95
252,180,78,3,2019-01-05 13:45:00,2019-01-05 14:45:00,7.70,6.14
253,180,78,16,2019-01-05 14:45:00,2019-01-05 15:00:00,2.80,2.23
254,181,31,4,2019-01-05 12:45:00,2019-01-05 13:45:00,0.00,5.70
255,182,78,6,2019-01-05 15:30:00,2019-01-05 16:30:00,19.80,8.71
256,183,31,3,2019-01-05 11:15:00,2019-01-05 12:15:00,3.30,6.40
257,184,64,11,2019-01-05 10:00:00,2019-01-05 11:00:00,0.00,10.80
258,185,21,10,2019-01-05 12:45:00,2019-01-05 13:45:00,0.00,9.00
259,185,14,16,2019-01-05 13:45:00,2019-01-05 14:00:00,0.00,2.40
260,186,2,12,2019-01-05 12:45:00,2019-01-05 13:45:00,15.60,6.86
261,187,64,13,2019-01-05 11:45:00,2019-01-05 12:45:00,0.00,9.60
262,188,64,1,2019-01-05 11:45:00,2019-01-05 12:30:00,0.00,4.50
263,189,21,2,2019-01-05 12:45:00,2019-01-05 13:15:00,0.00,3.60
264,190,36,9,2019-01-05 15:45:00,2019-01-05 17:00:00,0.00,15.00
265,191,30,1,2019-01-05 13:45:00,2019-01-05 14:30:00,2.25,4.37
266,192,64,1,2019-01-05 19:30:00,2019-01-05 20:15:00,0.00,4.50
267,193,14,3,2019-01-05 16:15:00,2019-01-05 17:15:00,3.30,6.40
268,194,31,13,2019-01-05 19:00:00,2019-01-05 20:00:00,4.80,9.31
269,194,31,14,2019-01-05 20:00:00,2019-01-05 20:15:00,1.05,2.04
270,195,14,12,2019-01-05 17:00:00,2019-01-05 18:00:00,3.90,7.57
271,196,90,9,2019-01-05 14:45:00,2019-01-05 16:00:00,7.50,14.55
272,196,90,14,2019-01-05 16:00:00,2019-01-05 16:15:00,1.05,2.04
273,197,31,4,2019-01-05 18:45:00,2019-01-05 19:45:00,2.85,5.53
274,198,64,10,2019-01-05 16:00:00,2019-01-05 17:00:00,10.50,8.37
275,199,30,9,2019-01-05 17:30:00,2019-01-05 18:45:00,7.50,14.55
276,199,36,14,2019-01-05 18:45:00,2019-01-05 19:00:00,1.05,2.04
277,200,90,6,2019-01-05 14:00:00,2019-01-05 15:00:00,0.00,9.90
278,201,43,13,2019-01-05 18:00:00,2019-01-05 19:00:00,4.80,9.31
279,202,43,10,2019-01-05 17:00:00,2019-01-05 18:00:00,10.50,8.37
280,203,31,10,2019-01-05 11:00:00,2019-01-05 12:00:00,0.00,9.00
281,203,30,16,2019-01-05 12:00:00,2019-01-05 12:15:00,0.00,2.40
282,204,43,10,2019-01-05 10:45:00,2019-01-05 11:45:00,10.50,8.37
283,204,31,16,2019-01-05 11:45:00,2019-01-05 12:00:00,2.80,2.23
284,205,78,12,2019-01-05 18:45:00,2019-01-05 19:45:00,0.00,7.80
285,206,10,2,2019-01-05 17:00:00,2019-01-05 17:30:00,0.00,3.60
286,207,78,12,2019-01-05 19:30:00,2019-01-05 20:30:00,3.90,7.57
287,208,31,6,2019-01-05 17:15:00,2019-01-05 18:15:00,0.00,9.90
288,208,36,16,2019-01-05 18:15:00,2019-01-05 18:30:00,0.00,2.40
289,209,78,1,2019-01-05 11:15:00,2019-01-05 12:00:00,2.25,4.37
290,210,17,3,2019-01-05 13:00:00,2019-01-05 14:00:00,0.00,6.60
291,210,2,16,2019-01-05 14:00:00,2019-01-05 14:15:00,0.00,2.40
292,211,43,5,2019-01-05 19:30:00,2019-01-05 20:45:00,6.60,12.80
293,212,90,1,2019-01-05 16:45:00,2019-01-05 17:30:00,2.25,4.37
294,213,64,10,2019-01-05 17:45:00,2019-01-05 18:45:00,0.00,9.00
295,214,90,7,2019-01-05 17:00:00,2019-01-05 18:30:00,0.00,16.80
296,215,90,12,2019-01-05 12:15:00,2019-01-05 13:15:00,0.00,7.80
297,216,30,3,2019-01-05 18:45:00,2019-01-05 19:45:00,3.30,6.40
298,217,90,4,2019-01-05 17:00:00,2019-01-05 18:00:00,2.85,5.53
299,217,90,15,2019-01-05 18:00:00,2019-01-05 18:20:00,1.65,3.20
300,218,31,12,2019-01-05 18:15:00,2019-01-05 19:15:00,15.60,6.86
301,218,31,14,2019-01-05 19:15:00,2019-01-05 19:30:00,4.20,1.85
302,219,21,1,2019-01-05 13:00:00,2019-01-05 13:45:00,2.25,4.37
303,220,31,1,2019-01-05 14:00:00,2019-01-05 14:45:00,5.25,4.18
304,221,2,12,2019-01-05 13:15:00,2019-01-05 14:15:00,15.60,6.86
305,222,30,12,2019-01-05 17:15:00,2019-01-05 18:15:00,0.00,7.80
306,223,30,2,2019-01-05 11:30:00,2019-01-05 12:00:00,0.00,3.60
307,223,31,14,2019-01-05 12:00:00,2019-01-05 12:15:00,0.00,2.10
308,224,36,3,2019-01-05 19:00:00,2019-01-05 20:00:00,0.00,6.60
309,225,64,9,2019-01-05 15:30:00,2019-01-05 16:45:00,7.50,14.55
310,225,64,16,2019-01-05 16:45:00,2019-01-05 17:00:00,1.20,2.33
311,226,36,12,2019-01-05 17:30:00,2019-01-05 18:30:00,0.00,7.80
312,227,90,5,2019-01-05 16:15:00,2019-01-05 17:30:00,0.00,13.20
313,228,17,5,2019-01-05 15:30:00,2019-01-05 16:45:00,0.00,13.20
314,229,64,6,2019-01-05 14:30:00,2019-01-05 15:30:00,4.95,9.60
315,230,78,3,2019-01-05 19:00:00,2019-01-05 20:00:00,3.30,6.40
316,230,78,14,2019-01-05 20:00:00,2019-01-05 20:15:00,1.05,2.04
317,231,43,2,2019-01-05 14:15:00,2019-01-05 14:45:00,0.00,3.60
318,231,43,16,2019-01-05 14:45:00,2019-01-05 15:00:00,0.00,2.40
319,232,90,1,2019-01-05 18:30:00,2019-01-05 19:15:00,5.25,4.18
320,233,64,2,2019-01-05 10:30:00,2019-01-05 11:00:00,0.00,3.60
321,234,16,11,2019-01-05 18:30:00,2019-01-05 19:30:00,0.00,10.80
322,235,8,2,2019-01-05 17:15:00,2019-01-05 17:45:00,7.20,3.17
323,236,64,12,2019-01-05 16:00:00,2019-01-05 17:00:00,0.00,7.80
324,237,90,6,2019-01-05 10:00:00,2019-01-05 11:00:00,0.00,9.90
325,238,78,1,2019-01-05 13:30:00,2019-01-05 14:15:00,0.00,4.50
326,239,90,2,2019-01-05 11:30:00,2019-01-05 12:00:00,4.20,3.35
327,240,78,9,2019-01-05 15:00:00,2019-01-05 16:15:00,17.50,13.95
328,241,17,6,2019-01-05 17:15:00,2019-01-05 18:15:00,11.55,9.21
329,241,14,14,2019-01-05 18:15:00,2019-01-05 18:30:00,2.45,1.95
330,242,10,1,2019-01-05 16:45:00,2019-01-05 17:30:00,0.00,4.50
331,242,16,14,2019-01-05 17:30:00,2019-01-05 17:45:00,0.00,2.10
