sal_pay_ID,st_ID,pay_period,base_amount,bonus_amount,deduction_amount,payment_date
9032,106,2022-01,2854.71,0.00,256.92,2022-01-25
9033,107,2022-01,2533.90,0.00,228.05,2022-01-25
9034,108,2022-01,2325.56,0.00,209.30,2022-01-25
9035,110,2022-01,2319.86,0.00,208.79,2022-01-25
9036,111,2022-01,2164.72,0.00,194.82,2022-01-25
9037,112,2022-01,2501.11,0.00,225.10,2022-01-25
9038,113,2022-01,2390.04,0.00,215.10,2022-01-25
9039,114,2022-01,2115.32,0.00,190.38,2022-01-25
9040,115,2022-01,7108.49,0.00,639.76,2022-01-25
9041,116,2022-01,2263.52,0.00,203.72,2022-01-25
9042,117,2022-01,2248.55,0.00,202.37,2022-01-25
9043,118,2022-01,2250.95,0.00,202.59,2022-01-25
9044,119,2022-01,2137.92,0.00,192.41,2022-01-25
9045,120,2022-01,4366.43,0.00,392.98,2022-01-25
9046,121,2022-01,4454.64,0.00,400.92,2022-01-25
9047,122,2022-01,2195.54,0.00,197.60,2022-01-25
9048,123,2022-01,2732.57,0.00,245.93,2022-01-25
9049,124,2022-01,2307.18,0.00,207.65,2022-01-25
9050,125,2022-01,3126.57,0.00,281.39,2022-01-25
9051,126,2022-01,3060.85,0.00,275.48,2022-01-25
9052,127,2022-01,3139.44,0.00,282.55,2022-01-25
9053,128,2022-01,2406.70,0.00,216.60,2022-01-25
9054,129,2022-01,2374.85,0.00,213.74,2022-01-25
9055,130,2022-01,2189.14,0.00,197.02,2022-01-25
9056,131,2022-01,2269.74,0.00,204.28,2022-01-25
9057,132,2022-01,6774.75,0.00,609.73,2022-01-25
9058,133,2022-01,2254.28,0.00,202.89,2022-01-25
9059,135,2022-01,3015.67,0.00,271.41,2022-01-25
9060,136,2022-01,2660.70,0.00,239.46,2022-01-25
9061,137,2022-01,2196.39,0.00,197.68,2022-01-25
9062,138,2022-01,2740.91,0.00,246.68,2022-01-25
9063,139,2022-01,2147.26,0.00,193.25,2022-01-25
9064,140,2022-01,2321.14,0.00,208.90,2022-01-25
9065,141,2022-01,4333.61,0.00,390.02,2022-01-25
9066,142,2022-01,2152.82,0.00,193.75,2022-01-25
9067,144,2022-01,4654.22,0.00,418.88,2022-01-25
9068,145,2022-01,2621.63,0.00,235.95,2022-01-25
9069,146,2022-01,2550.34,0.00,229.53,2022-01-25
9070,147,2022-01,2382.42,0.00,214.42,2022-01-25
9071,148,2022-01,2392.18,0.00,215.30,2022-01-25
9072,149,2022-01,6942.78,0.00,624.85,2022-01-25
9073,150,2022-01,2402.44,0.00,216.22,2022-01-25
9074,151,2022-01,2462.89,0.00,221.66,2022-01-25
9075,152,2022-01,2288.48,0.00,205.96,2022-01-25
9076,153,2022-01,2680.46,0.00,241.24,2022-01-25
9077,154,2022-01,2819.74,0.00,253.78,2022-01-25
9078,157,2022-01,2600.36,0.00,234.03,2022-01-25
9079,158,2022-01,3995.07,0.00,359.56,2022-01-25
9080,159,2022-01,2116.97,0.00,190.53,2022-01-25
9081,160,2022-01,2190.97,0.00,197.19,2022-01-25
9082,161,2022-01,6946.65,0.00,625.20,2022-01-25
9083,162,2022-01,2516.39,0.00,226.48,2022-01-25
9084,163,2022-01,3036.82,0.00,273.31,2022-01-25
9085,164,2022-01,4522.01,0.00,406.98,2022-01-25
9086,165,2022-01,2672.62,0.00,240.54,2022-01-25
9087,166,2022-01,2169.20,0.00,195.23,2022-01-25
9088,167,2022-01,2397.31,0.00,215.76,2022-01-25
9089,168,2022-01,2527.43,0.00,227.47,2022-01-25
9090,169,2022-01,2294.08,0.00,206.47,2022-01-25
9091,170,2022-01,2597.46,0.00,233.77,2022-01-25
9092,172,2022-01,4451.41,0.00,400.63,2022-01-25
9093,173,2022-01,2310.28,0.00,207.93,2022-01-25
9094,174,2022-01,2517.89,0.00,226.61,2022-01-25
9095,175,2022-01,2139.35,0.00,192.54,2022-01-25
9096,176,2022-01,2492.08,0.00,224.29,2022-01-25
9097,177,2022-01,7121.34,0.00,640.92,2022-01-25
9098,179,2022-01,2321.77,0.00,208.96,2022-01-25
9099,180,2022-01,2841.64,0.00,255.75,2022-01-25
9100,181,2022-01,4461.62,0.00,401.55,2022-01-25
9101,182,2022-01,3086.57,0.00,277.79,2022-01-25
9102,184,2022-01,2689.39,0.00,242.05,2022-01-25
9103,185,2022-01,2542.54,0.00,228.83,2022-01-25
9104,187,2022-01,2536.85,0.00,228.32,2022-01-25
9105,188,2022-01,4273.17,0.00,384.59,2022-01-25
9106,189,2022-01,2083.16,0.00,187.48,2022-01-25
9107,190,2022-01,2127.14,0.00,191.44,2022-01-25
9108,191,2022-01,6597.60,0.00,593.78,2022-01-25
9109,192,2022-01,2240.65,0.00,201.66,2022-01-25
9110,193,2022-01,2105.82,0.00,189.52,2022-01-25
9111,194,2022-01,2108.69,0.00,189.78,2022-01-25
9112,195,2022-01,2928.55,0.00,263.57,2022-01-25
9113,196,2022-01,4072.12,0.00,366.49,2022-01-25
9114,197,2022-01,2188.22,0.00,196.94,2022-01-25
9115,198,2022-01,2815.86,0.00,253.43,2022-01-25
9116,199,2022-01,2097.08,0.00,188.74,2022-01-25
9117,200,2022-01,2469.49,0.00,222.25,2022-01-25
9118,201,2022-01,2393.52,0.00,215.42,2022-01-25
9119,202,2022-01,2379.86,0.00,214.19,2022-01-25
9120,224,2022-01,2462.81,0.00,221.65,2022-01-25
9121,1,2022-02,6785.78,0.00,610.72,2022-02-25
9122,3,2022-02,2461.16,0.00,221.50,2022-02-25
9123,4,2022-02,2135.92,0.00,192.23,2022-02-25
9124,5,2022-02,3079.49,0.00,277.15,2022-02-25
9125,6,2022-02,2466.61,0.00,221.99,2022-02-25
9126,8,2022-02,2202.15,0.00,198.19,2022-02-25
9127,10,2022-02,2398.69,0.00,215.88,2022-02-25
9128,11,2022-02,4210.50,0.00,378.94,2022-02-25
9129,12,2022-02,3026.56,0.00,272.39,2022-02-25
9130,13,2022-02,4488.38,0.00,403.95,2022-02-25
9131,14,2022-02,4211.28,0.00,379.02,2022-02-25
9132,15,2022-02,2575.51,0.00,231.80,2022-02-25
9133,16,2022-02,3022.16,0.00,271.99,2022-02-25
9134,17,2022-02,2186.11,0.00,196.75,2022-02-25
9135,18,2022-02,2498.27,0.00,224.84,2022-02-25
9136,19,2022-02,2513.17,0.00,226.19,2022-02-25
9137,20,2022-02,2282.05,0.00,205.38,2022-02-25
9138,22,2022-02,2406.81,0.00,216.61,2022-02-25
9139,24,2022-02,6763.77,0.00,608.74,2022-02-25
9140,25,2022-02,4481.46,0.00,403.33,2022-02-25
9141,26,2022-02,2745.95,0.00,247.14,2022-02-25
9142,28,2022-02,4457.97,0.00,401.22,2022-02-25
9143,29,2022-02,2232.66,0.00,200.94,2022-02-25
9144,30,2022-02,2856.93,0.00,257.12,2022-02-25
9145,31,2022-02,2284.01,0.00,205.56,2022-02-25
9146,32,2022-02,2404.30,0.00,216.39,2022-02-25
9147,33,2022-02,2840.23,0.00,255.62,2022-02-25
9148,35,2022-02,2630.35,0.00,236.73,2022-02-25
9149,36,2022-02,2585.58,0.00,232.70,2022-02-25
9150,37,2022-02,2924.29,0.00,263.19,2022-02-25
9151,38,2022-02,4458.17,0.00,401.24,2022-02-25
9152,39,2022-02,2499.01,0.00,224.91,2022-02-25
9153,41,2022-02,2617.22,0.00,235.55,2022-02-25
9154,43,2022-02,2459.40,0.00,221.35,2022-02-25
9155,44,2022-02,2618.73,0.00,235.69,2022-02-25
9156,45,2022-02,2108.96,0.00,189.81,2022-02-25
9157,46,2022-02,2515.96,0.00,226.44,2022-02-25
9158,48,2022-02,2387.95,0.00,214.92,2022-02-25
9159,49,2022-02,7198.25,0.00,647.84,2022-02-25
9160,50,2022-02,2753.00,0.00,247.77,2022-02-25
9161,51,2022-02,2242.32,0.00,201.81,2022-02-25
9162,52,2022-02,2497.98,0.00,224.82,2022-02-25
9163,53,2022-02,2652.20,0.00,238.70,2022-02-25
9164,55,2022-02,2224.46,0.00,200.20,2022-02-25
9165,56,2022-02,3992.68,0.00,359.34,2022-02-25
9166,57,2022-02,2324.14,0.00,209.17,2022-02-25
9167,59,2022-02,2578.20,0.00,232.04,2022-02-25
9168,60,2022-02,2814.66,0.00,253.32,2022-02-25
9169,61,2022-02,4117.13,0.00,370.54,2022-02-25
9170,62,2022-02,2930.88,0.00,263.78,2022-02-25
9171,63,2022-02,2267.28,0.00,204.06,2022-02-25
9172,64,2022-02,2337.30,0.00,210.36,2022-02-25
9173,66,2022-02,2190.31,0.00,197.13,2022-02-25
9174,68,2022-02,6614.99,0.00,595.35,2022-02-25
9175,69,2022-02,4057.97,0.00,365.22,2022-02-25
9176,70,2022-02,2373.02,0.00,213.57,2022-02-25
9177,71,2022-02,2450.87,0.00,220.58,2022-02-25
9178,72,2022-02,3952.37,0.00,355.71,2022-02-25
9179,73,2022-02,2819.10,0.00,253.72,2022-02-25
9180,75,2022-02,2150.74,0.00,193.57,2022-02-25
9181,77,2022-02,2859.14,0.00,257.32,2022-02-25
9182,78,2022-02,2601.83,0.00,234.16,2022-02-25
9183,80,2022-02,2290.70,0.00,206.16,2022-02-25
9184,81,2022-02,2520.98,0.00,226.89,2022-02-25
9185,82,2022-02,2578.61,0.00,232.07,2022-02-25
9186,83,2022-02,2463.59,0.00,221.72,2022-02-25
9187,84,2022-02,6411.90,0.00,577.07,2022-02-25
9188,86,2022-02,2486.46,0.00,223.78,2022-02-25
9189,87,2022-02,2525.53,0.00,227.30,2022-02-25
9190,88,2022-02,4191.29,0.00,377.22,2022-02-25
9191,89,2022-02,2311.45,0.00,208.03,2022-02-25
9192,90,2022-02,2174.23,0.00,195.68,2022-02-25
9193,91,2022-02,4556.76,0.00,410.11,2022-02-25
9194,92,2022-02,2102.34,0.00,189.21,2022-02-25
9195,93,2022-02,2530.46,0.00,227.74,2022-02-25
9196,94,2022-02,2840.89,0.00,255.68,2022-02-25
9197,95,2022-02,2337.96,0.00,210.42,2022-02-25
9198,96,2022-02,2280.39,0.00,205.24,2022-02-25
9199,97,2022-02,6505.29,0.00,585.48,2022-02-25
9200,98,2022-02,2363.84,0.00,212.75,2022-02-25
9201,99,2022-02,2937.63,0.00,264.39,2022-02-25
9202,100,2022-02,2463.01,0.00,221.67,2022-02-25
9203,101,2022-02,4244.94,0.00,382.04,2022-02-25
9204,103,2022-02,2652.89,0.00,238.76,2022-02-25
9205,104,2022-02,4221.72,0.00,379.95,2022-02-25
9206,105,2022-02,2262.15,0.00,203.59,2022-02-25
9207,106,2022-02,2869.54,0.00,258.26,2022-02-25
9208,107,2022-02,2517.66,0.00,226.59,2022-02-25
9209,108,2022-02,2307.29,0.00,207.66,2022-02-25
9210,110,2022-02,2308.62,0.00,207.78,2022-02-25
9211,111,2022-02,2178.50,0.00,196.06,2022-02-25
9212,112,2022-02,2480.82,0.00,223.27,2022-02-25
9213,113,2022-02,2390.87,0.00,215.18,2022-02-25
9214,114,2022-02,2126.96,0.00,191.43,2022-02-25
9215,115,2022-02,7072.26,0.00,636.50,2022-02-25
9216,116,2022-02,2272.31,0.00,204.51,2022-02-25
9217,117,2022-02,2232.90,0.00,200.96,2022-02-25
9218,118,2022-02,2271.47,0.00,204.43,2022-02-25
9219,119,2022-02,2144.03,0.00,192.96,2022-02-25
9220,120,2022-02,4365.40,0.00,392.89,2022-02-25
9221,121,2022-02,4442.65,0.00,399.84,2022-02-25
9222,122,2022-02,2198.28,0.00,197.85,2022-02-25
9223,123,2022-02,2728.16,0.00,245.53,2022-02-25
9224,124,2022-02,2293.68,0.00,206.43,2022-02-25
9225,125,2022-02,3148.07,0.00,283.33,2022-02-25
9226,126,2022-02,3059.08,0.00,275.32,2022-02-25
9227,127,2022-02,3134.58,0.00,282.11,2022-02-25
9228,128,2022-02,2406.42,0.00,216.58,2022-02-25
9229,129,2022-02,2383.53,0.00,214.52,2022-02-25
9230,130,2022-02,2178.98,0.00,196.11,2022-02-25
9231,131,2022-02,2263.03,0.00,203.67,2022-02-25
9232,132,2022-02,6759.99,0.00,608.40,2022-02-25
9233,133,2022-02,2248.94,0.00,202.40,2022-02-25
9234,135,2022-02,3032.12,0.00,272.89,2022-02-25
9235,136,2022-02,2655.69,0.00,239.01,2022-02-25
9236,137,2022-02,2199.05,0.00,197.91,2022-02-25
9237,138,2022-02,2728.73,0.00,245.59,2022-02-25
9238,139,2022-02,2131.08,0.00,191.80,2022-02-25
9239,140,2022-02,2300.68,0.00,207.06,2022-02-25
9240,141,2022-02,4335.76,0.00,390.22,2022-02-25
9241,142,2022-02,2145.51,0.00,193.10,2022-02-25
9242,144,2022-02,4677.50,0.00,420.97,2022-02-25
9243,145,2022-02,2624.82,0.00,236.23,2022-02-25
9244,146,2022-02,2555.82,0.00,230.02,2022-02-25
9245,147,2022-02,2388.25,0.00,214.94,2022-02-25
9246,148,2022-02,2371.31,0.00,213.42,2022-02-25
9247,149,2022-02,6898.62,0.00,620.88,2022-02-25
9248,150,2022-02,2402.97,0.00,216.27,2022-02-25
9249,151,2022-02,2446.39,0.00,220.18,2022-02-25
9250,152,2022-02,2304.30,0.00,207.39,2022-02-25
9251,153,2022-02,2671.84,0.00,240.47,2022-02-25
9252,154,2022-02,2806.04,0.00,252.54,2022-02-25
9253,157,2022-02,2609.35,0.00,234.84,2022-02-25
9254,158,2022-02,3990.15,0.00,359.11,2022-02-25
9255,159,2022-02,2107.76,0.00,189.70,2022-02-25
9256,160,2022-02,2186.04,0.00,196.74,2022-02-25
9257,161,2022-02,6900.16,0.00,621.01,2022-02-25
9258,162,2022-02,2516.35,0.00,226.47,2022-02-25
9259,163,2022-02,3048.83,0.00,274.39,2022-02-25
9260,164,2022-02,4549.31,0.00,409.44,2022-02-25
9261,165,2022-02,2666.84,0.00,240.02,2022-02-25
9262,166,2022-02,2168.50,0.00,195.16,2022-02-25
9263,167,2022-02,2393.74,0.00,215.44,2022-02-25
9264,168,2022-02,2525.92,0.00,227.33,2022-02-25
9265,169,2022-02,2286.94,0.00,205.82,2022-02-25
9266,170,2022-02,2606.15,0.00,234.55,2022-02-25
9267,172,2022-02,4424.82,0.00,398.23,2022-02-25
9268,173,2022-02,2325.25,0.00,209.27,2022-02-25
9269,174,2022-02,2511.28,0.00,226.02,2022-02-25
9270,175,2022-02,2135.14,0.00,192.16,2022-02-25
9271,176,2022-02,2494.97,0.00,224.55,2022-02-25
9272,177,2022-02,7136.95,0.00,642.33,2022-02-25
9273,179,2022-02,2312.27,0.00,208.10,2022-02-25
9274,180,2022-02,2830.58,0.00,254.75,2022-02-25
9275,181,2022-02,4470.88,0.00,402.38,2022-02-25
9276,182,2022-02,3089.49,0.00,278.05,2022-02-25
9277,184,2022-02,2683.07,0.00,241.48,2022-02-25
9278,185,2022-02,2548.81,0.00,229.39,2022-02-25
9279,187,2022-02,2531.14,0.00,227.80,2022-02-25
9280,188,2022-02,4242.71,0.00,381.84,2022-02-25
9281,189,2022-02,2098.48,0.00,188.86,2022-02-25
9282,190,2022-02,2112.78,0.00,190.15,2022-02-25
9283,191,2022-02,6562.07,0.00,590.59,2022-02-25
9284,192,2022-02,2247.67,0.00,202.29,2022-02-25
9285,193,2022-02,2112.56,0.00,190.13,2022-02-25
9286,194,2022-02,2112.53,0.00,190.13,2022-02-25
9287,195,2022-02,2911.95,0.00,262.08,2022-02-25
9288,196,2022-02,4097.13,0.00,368.74,2022-02-25
9289,197,2022-02,2172.22,0.00,195.50,2022-02-25
9290,198,2022-02,2805.81,0.00,252.52,2022-02-25
9291,199,2022-02,2091.99,0.00,188.28,2022-02-25
9292,200,2022-02,2474.96,0.00,222.75,2022-02-25
9293,201,2022-02,2410.89,0.00,216.98,2022-02-25
9294,202,2022-02,2377.13,0.00,213.94,2022-02-25
9295,203,2022-02,2260.56,0.00,203.45,2022-02-25
9296,224,2022-02,2454.45,0.00,220.90,2022-02-25
9297,232,2022-02,2070.16,0.00,186.31,2022-02-25
9298,1,2022-03,6792.87,0.00,611.36,2022-03-25
9299,3,2022-03,2445.58,0.00,220.10,2022-03-25
9300,4,2022-03,2148.21,0.00,193.34,2022-03-25
9301,5,2022-03,3104.02,0.00,279.36,2022-03-25
9302,6,2022-03,2474.96,0.00,222.75,2022-03-25
9303,8,2022-03,2202.52,0.00,198.23,2022-03-25
9304,10,2022-03,2411.94,0.00,217.07,2022-03-25
9305,11,2022-03,4202.51,0.00,378.23,2022-03-25
9306,12,2022-03,3036.01,0.00,273.24,2022-03-25
9307,13,2022-03,4489.32,0.00,404.04,2022-03-25
9308,14,2022-03,4212.62,0.00,379.14,2022-03-25
9309,15,2022-03,2575.86,0.00,231.83,2022-03-25
9310,16,2022-03,3039.79,0.00,273.58,2022-03-25
9311,17,2022-03,2165.67,0.00,194.91,2022-03-25
9312,18,2022-03,2502.54,0.00,225.23,2022-03-25
9313,19,2022-03,2494.22,0.00,224.48,2022-03-25
9314,20,2022-03,2285.86,0.00,205.73,2022-03-25
9315,22,2022-03,2401.16,0.00,216.10,2022-03-25
9316,24,2022-03,6792.57,0.00,611.33,2022-03-25
9317,25,2022-03,4496.52,0.00,404.69,2022-03-25
9318,26,2022-03,2755.81,0.00,248.02,2022-03-25
9319,28,2022-03,4488.58,0.00,403.97,2022-03-25
9320,29,2022-03,2242.89,0.00,201.86,2022-03-25
9321,30,2022-03,2845.96,0.00,256.14,2022-03-25
9322,31,2022-03,2274.33,0.00,204.69,2022-03-25
9323,32,2022-03,2418.64,0.00,217.68,2022-03-25
9324,33,2022-03,2827.80,0.00,254.50,2022-03-25
9325,35,2022-03,2641.81,0.00,237.76,2022-03-25
9326,36,2022-03,2579.02,0.00,232.11,2022-03-25
9327,37,2022-03,2923.10,0.00,263.08,2022-03-25
9328,38,2022-03,4458.20,0.00,401.24,2022-03-25
9329,39,2022-03,2518.08,0.00,226.63,2022-03-25
9330,41,2022-03,2629.85,0.00,236.69,2022-03-25
9331,43,2022-03,2459.70,0.00,221.37,2022-03-25
9332,44,2022-03,2617.00,0.00,235.53,2022-03-25
9333,45,2022-03,2119.14,0.00,190.72,2022-03-25
9334,46,2022-03,2518.51,0.00,226.67,2022-03-25
9335,48,2022-03,2387.29,0.00,214.86,2022-03-25
9336,49,2022-03,7202.99,0.00,648.27,2022-03-25
9337,50,2022-03,2746.06,0.00,247.15,2022-03-25
9338,51,2022-03,2236.08,0.00,201.25,2022-03-25
9339,52,2022-03,2499.21,0.00,224.93,2022-03-25
9340,53,2022-03,2647.81,0.00,238.30,2022-03-25
9341,55,2022-03,2228.61,0.00,200.57,2022-03-25
9342,56,2022-03,3995.20,0.00,359.57,2022-03-25
9343,57,2022-03,2310.27,0.00,207.92,2022-03-25
9344,59,2022-03,2584.98,0.00,232.65,2022-03-25
9345,60,2022-03,2824.06,0.00,254.17,2022-03-25
9346,61,2022-03,4134.81,0.00,372.13,2022-03-25
9347,62,2022-03,2917.76,0.00,262.60,2022-03-25
9348,63,2022-03,2252.71,0.00,202.74,2022-03-25
9349,64,2022-03,2337.97,0.00,210.42,2022-03-25
9350,66,2022-03,2198.55,0.00,197.87,2022-03-25
9351,68,2022-03,6604.31,0.00,594.39,2022-03-25
9352,69,2022-03,4067.04,0.00,366.03,2022-03-25
9353,70,2022-03,2377.21,0.00,213.95,2022-03-25
9354,71,2022-03,2453.93,0.00,220.85,2022-03-25
9355,72,2022-03,3958.31,0.00,356.25,2022-03-25
9356,73,2022-03,2810.72,0.00,252.96,2022-03-25
9357,75,2022-03,2152.31,0.00,193.71,2022-03-25
9358,77,2022-03,2876.41,0.00,258.88,2022-03-25
9359,78,2022-03,2593.66,0.00,233.43,2022-03-25
9360,80,2022-03,2306.98,0.00,207.63,2022-03-25
9361,81,2022-03,2512.55,0.00,226.13,2022-03-25
9362,82,2022-03,2583.70,0.00,232.53,2022-03-25
9363,83,2022-03,2450.92,0.00,220.58,2022-03-25
9364,84,2022-03,6426.20,0.00,578.36,2022-03-25
9365,86,2022-03,2475.16,0.00,222.76,2022-03-25
9366,87,2022-03,2547.47,0.00,229.27,2022-03-25
9367,88,2022-03,4207.32,0.00,378.66,2022-03-25
9368,89,2022-03,2328.81,0.00,209.59,2022-03-25
9369,90,2022-03,2181.69,0.00,196.35,2022-03-25
9370,91,2022-03,4555.92,0.00,410.03,2022-03-25
9371,92,2022-03,2109.48,0.00,189.85,2022-03-25
9372,93,2022-03,2543.02,0.00,228.87,2022-03-25
9373,94,2022-03,2833.98,0.00,255.06,2022-03-25
9374,95,2022-03,2349.62,0.00,211.47,2022-03-25
9375,96,2022-03,2281.17,0.00,205.31,2022-03-25
9376,97,2022-03,6542.44,0.00,588.82,2022-03-25
9377,98,2022-03,2369.04,0.00,213.21,2022-03-25
9378,99,2022-03,2931.39,0.00,263.83,2022-03-25
9379,100,2022-03,2483.39,0.00,223.51,2022-03-25
9380,101,2022-03,4234.33,0.00,381.09,2022-03-25
9381,103,2022-03,2672.09,0.00,240.49,2022-03-25
9382,104,2022-03,4183.53,0.00,376.52,2022-03-25
9383,105,2022-03,2267.43,0.00,204.07,2022-03-25
9384,106,2022-03,2860.62,0.00,257.46,2022-03-25
9385,107,2022-03,2521.39,0.00,226.93,2022-03-25
9386,108,2022-03,2324.00,0.00,209.16,2022-03-25
9387,110,2022-03,2314.89,0.00,208.34,2022-03-25
9388,111,2022-03,2171.27,0.00,195.41,2022-03-25
9389,112,2022-03,2496.64,0.00,224.70,2022-03-25
9390,113,2022-03,2371.48,0.00,213.43,2022-03-25
9391,114,2022-03,2125.51,0.00,191.30,2022-03-25
9392,115,2022-03,7077.61,0.00,636.98,2022-03-25
9393,116,2022-03,2281.01,0.00,205.29,2022-03-25
9394,117,2022-03,2249.71,0.00,202.47,2022-03-25
9395,118,2022-03,2260.92,0.00,203.48,2022-03-25
9396,119,2022-03,2147.87,0.00,193.31,2022-03-25
9397,120,2022-03,4359.36,0.00,392.34,2022-03-25
9398,121,2022-03,4446.76,0.00,400.21,2022-03-25
9399,122,2022-03,2196.47,0.00,197.68,2022-03-25
9400,123,2022-03,2723.95,0.00,245.16,2022-03-25
9401,124,2022-03,2292.14,0.00,206.29,2022-03-25
9402,125,2022-03,3141.77,0.00,282.76,2022-03-25
9403,126,2022-03,3074.84,0.00,276.74,2022-03-25
9404,127,2022-03,3138.32,0.00,282.45,2022-03-25
9405,128,2022-03,2393.06,0.00,215.38,2022-03-25
9406,129,2022-03,2379.93,0.00,214.19,2022-03-25
9407,130,2022-03,2187.22,0.00,196.85,2022-03-25
9408,131,2022-03,2270.57,0.00,204.35,2022-03-25
