res_ID,cus_ID,br_ID,booking_date,reservation_date,res_status
43313,14171,1,2022-01-02,2022-01-07,Completed
43314,14684,1,2022-01-07,2022-01-07,Completed
43315,12447,1,2022-01-05,2022-01-07,Completed
43316,12092,1,2021-12-31,2022-01-07,Completed
43317,9093,1,2022-01-07,2022-01-07,Completed
43318,5707,2,2022-01-07,2022-01-07,Completed
43319,9383,2,2022-01-05,2022-01-07,Completed
43320,1967,2,2022-01-05,2022-01-07,Completed
43321,12501,2,2021-12-31,2022-01-07,Completed
43322,647,2,2022-01-07,2022-01-07,Completed
43323,13381,2,2021-12-24,2022-01-07,Completed
43324,979,2,2022-01-07,2022-01-07,Completed
43325,2491,2,2022-01-06,2022-01-07,Completed
43326,11201,3,2022-01-06,2022-01-07,Completed
43327,5029,3,2022-01-02,2022-01-07,Completed
43328,8347,3,2021-12-28,2022-01-07,Completed
43329,12176,3,2022-01-05,2022-01-07,Completed
43330,13606,3,2021-12-31,2022-01-07,Completed
43331,12463,3,2021-12-28,2022-01-07,Completed
43332,14243,4,2021-12-28,2022-01-07,Completed
43333,12780,4,2022-01-06,2022-01-07,Completed
43334,4827,5,2022-01-06,2022-01-07,Completed
43335,4143,6,2022-01-06,2022-01-07,Completed
43336,7528,6,2022-01-06,2022-01-07,Confirmed
43337,3028,6,2022-01-07,2022-01-07,Completed
43338,11178,7,2021-12-28,2022-01-07,Completed
43339,2676,7,2021-12-31,2022-01-07,Completed
43340,1325,8,2021-12-28,2022-01-07,Completed
43341,10672,8,2022-01-04,2022-01-07,Completed
43342,13721,8,2022-01-05,2022-01-07,Completed
43343,8332,8,2022-01-07,2022-01-07,Completed
43344,4966,10,2021-12-31,2022-01-07,Completed
43345,4940,10,2022-01-06,2022-01-07,Completed
43346,13571,11,2021-12-24,2022-01-07,Completed
43347,5264,1,2022-01-08,2022-01-08,Completed
43348,2461,1,2022-01-08,2022-01-08,Completed
43349,9830,1,2022-01-08,2022-01-08,Completed
43350,13720,1,2022-01-08,2022-01-08,Completed
43351,8012,1,2022-01-06,2022-01-08,Completed
43352,4663,1,2022-01-05,2022-01-08,Completed
43353,8195,1,2022-01-01,2022-01-08,Completed
43354,797,1,2022-01-03,2022-01-08,Completed
43355,5187,1,2022-01-03,2022-01-08,Completed
43356,9209,1,2022-01-03,2022-01-08,Completed
43357,11188,1,2022-01-03,2022-01-08,Completed
43358,2471,2,2022-01-08,2022-01-08,Completed
43359,5614,2,2022-01-07,2022-01-08,Completed
43360,9576,2,2022-01-07,2022-01-08,Cancelled
43361,6528,2,2022-01-07,2022-01-08,Completed
43362,8519,2,2022-01-06,2022-01-08,Completed
43363,13645,2,2022-01-03,2022-01-08,Completed
43364,5161,2,2022-01-06,2022-01-08,Completed
43365,14203,2,2022-01-08,2022-01-08,Completed
43366,3083,2,2022-01-08,2022-01-08,Completed
43367,4641,3,2022-01-08,2022-01-08,Completed
43368,12379,3,2022-01-08,2022-01-08,Completed
43369,5996,3,2022-01-01,2022-01-08,Completed
43370,8395,3,2022-01-07,2022-01-08,Completed
43371,12756,3,2022-01-06,2022-01-08,Completed
43372,7634,3,2022-01-08,2022-01-08,Completed
43373,8152,3,2022-01-07,2022-01-08,Completed
43374,9385,4,2022-01-05,2022-01-08,Completed
43375,9674,4,2022-01-08,2022-01-08,Confirmed
43376,10521,5,2022-01-03,2022-01-08,Completed
43377,14465,5,2022-01-08,2022-01-08,Completed
43378,2858,6,2022-01-08,2022-01-08,Completed
43379,9905,6,2022-01-08,2022-01-08,Cancelled
43380,5651,6,2022-01-06,2022-01-08,Completed
43381,2622,6,2022-01-07,2022-01-08,Completed
43382,13798,6,2022-01-06,2022-01-08,Completed
43383,9360,6,2022-01-08,2022-01-08,Completed
43384,1113,7,2022-01-03,2022-01-08,Completed
43385,8733,7,2022-01-07,2022-01-08,Completed
43386,3973,7,2022-01-08,2022-01-08,Completed
43387,662,8,2022-01-08,2022-01-08,Completed
43388,10128,8,2022-01-07,2022-01-08,Completed
43389,662,8,2022-01-07,2022-01-08,Completed
43390,10049,9,2022-01-07,2022-01-08,Completed
43391,9351,9,2022-01-05,2022-01-08,Completed
43392,8975,9,2022-01-08,2022-01-08,Completed
43393,10017,10,2022-01-03,2022-01-08,Completed
43394,11368,10,2022-01-08,2022-01-08,Completed
43395,3296,10,2022-01-03,2022-01-08,Completed
43396,11707,10,2022-01-05,2022-01-08,Completed
43397,10139,10,2022-01-06,2022-01-08,Completed
43398,11426,11,2022-01-07,2022-01-08,Completed
43399,9152,11,2022-01-08,2022-01-08,Completed
43400,9963,11,2022-01-08,2022-01-08,Completed
43401,13446,11,2022-01-03,2022-01-08,Completed
43402,11275,11,2022-01-07,2022-01-08,Completed
43403,14023,12,2022-01-05,2022-01-08,Completed
43404,5576,12,2022-01-07,2022-01-08,Completed
43405,12707,12,2022-01-05,2022-01-08,Completed
43406,348,1,2022-01-09,2022-01-09,Completed
43407,4591,1,2022-01-08,2022-01-09,No-Show
43408,5875,1,2021-12-30,2022-01-09,Completed
43409,14376,1,2022-01-09,2022-01-09,Completed
43410,7911,1,2021-12-26,2022-01-09,Completed
43411,11737,1,2021-12-30,2022-01-09,Completed
43412,12806,2,2022-01-06,2022-01-09,Completed
43413,8380,2,2022-01-08,2022-01-09,Cancelled
43414,7832,2,2021-12-26,2022-01-09,Completed
43415,13423,2,2022-01-08,2022-01-09,Completed
43416,257,2,2022-01-04,2022-01-09,Completed
43417,2387,2,2022-01-09,2022-01-09,Completed
43418,11989,2,2022-01-04,2022-01-09,Completed
43419,10319,2,2021-12-26,2022-01-09,Completed
43420,8740,3,2022-01-09,2022-01-09,Confirmed
43421,9846,3,2022-01-04,2022-01-09,Completed
43422,4151,3,2022-01-09,2022-01-09,Completed
43423,13885,4,2022-01-04,2022-01-09,Completed
43424,14574,5,2022-01-09,2022-01-09,No-Show
43425,7459,5,2022-01-04,2022-01-09,Completed
43426,10721,5,2022-01-09,2022-01-09,Completed
43427,13998,5,2022-01-09,2022-01-09,Completed
43428,4786,5,2022-01-09,2022-01-09,Completed
43429,8982,6,2022-01-04,2022-01-09,Completed
43430,8002,6,2022-01-08,2022-01-09,Cancelled
43431,2433,6,2021-12-30,2022-01-09,Completed
43432,4828,6,2022-01-09,2022-01-09,Completed
43433,10256,7,2022-01-07,2022-01-09,Completed
43434,4573,7,2022-01-09,2022-01-09,Completed
43435,8828,7,2022-01-06,2022-01-09,Completed
43436,13550,7,2021-12-30,2022-01-09,Completed
43437,3879,8,2022-01-07,2022-01-09,Cancelled
43438,3154,8,2022-01-08,2022-01-09,Completed
43439,8388,8,2022-01-04,2022-01-09,Completed
43440,11621,8,2022-01-08,2022-01-09,Completed
43441,14385,9,2022-01-08,2022-01-09,Completed
43442,9688,9,2021-12-30,2022-01-09,Completed
43443,187,10,2022-01-02,2022-01-09,Completed
43444,9014,10,2022-01-02,2022-01-09,Completed
43445,6058,11,2022-01-02,2022-01-09,Completed
43446,11275,11,2021-12-26,2022-01-09,Completed
43447,10257,11,2021-12-30,2022-01-09,Completed
43448,13161,11,2022-01-08,2022-01-09,Completed
43449,11213,11,2021-12-26,2022-01-09,Completed
43450,5264,1,2022-01-05,2022-01-10,Completed
43451,11207,1,2022-01-08,2022-01-10,Completed
43452,2885,2,2022-01-03,2022-01-10,Completed
43453,10540,2,2022-01-09,2022-01-10,Completed
43454,3390,2,2021-12-27,2022-01-10,Completed
43455,2534,2,2022-01-10,2022-01-10,Completed
43456,5974,3,2022-01-07,2022-01-10,Completed
43457,11115,3,2022-01-09,2022-01-10,Confirmed
43458,3556,3,2022-01-03,2022-01-10,Completed
43459,10669,4,2022-01-05,2022-01-10,Cancelled
43460,11545,4,2021-12-27,2022-01-10,Completed
43461,8977,4,2022-01-10,2022-01-10,No-Show
43462,8339,4,2022-01-08,2022-01-10,Completed
43463,12276,4,2022-01-05,2022-01-10,Completed
43464,13099,5,2022-01-08,2022-01-10,Completed
43465,7905,5,2021-12-27,2022-01-10,Completed
43466,7461,6,2022-01-08,2022-01-10,Completed
43467,14255,6,2022-01-10,2022-01-10,Completed
43468,2049,6,2022-01-03,2022-01-10,Completed
43469,6676,6,2022-01-10,2022-01-10,Completed
43470,14475,7,2022-01-10,2022-01-10,Completed
43471,2610,8,2022-01-10,2022-01-10,Completed
43472,7023,8,2022-01-08,2022-01-10,No-Show
43473,7259,8,2022-01-07,2022-01-10,Cancelled
43474,8417,9,2022-01-10,2022-01-10,Completed
43475,6267,9,2022-01-09,2022-01-10,Completed
43476,10940,10,2022-01-07,2022-01-10,Completed
43477,10940,10,2022-01-07,2022-01-10,Completed
43478,5172,12,2022-01-07,2022-01-10,Completed
43479,12903,12,2022-01-07,2022-01-10,Completed
43480,7822,1,2022-01-10,2022-01-11,Completed
43481,5496,1,2022-01-06,2022-01-11,Completed
43482,13637,1,2022-01-06,2022-01-11,Completed
43483,653,2,2022-01-06,2022-01-11,Completed
43484,8706,2,2022-01-09,2022-01-11,Completed
43485,8875,2,2022-01-04,2022-01-11,Completed
43486,14680,2,2022-01-05,2022-01-11,Completed
43487,6273,2,2022-01-09,2022-01-11,Completed
43488,13440,3,2022-01-10,2022-01-11,Completed
43489,9068,3,2022-01-10,2022-01-11,Completed
43490,10871,3,2022-01-04,2022-01-11,Completed
43491,14455,4,2022-01-04,2022-01-11,Completed
43492,14733,5,2022-01-11,2022-01-11,Completed
43493,3028,6,2022-01-04,2022-01-11,Completed
43494,6688,6,2022-01-04,2022-01-11,Completed
43495,8972,6,2022-01-10,2022-01-11,Completed
43496,2889,6,2022-01-11,2022-01-11,Completed
43497,2311,7,2022-01-11,2022-01-11,Completed
43498,4037,7,2022-01-10,2022-01-11,Completed
43499,13799,8,2022-01-04,2022-01-11,Completed
43500,6511,9,2022-01-04,2022-01-11,Completed
43501,6166,9,2022-01-10,2022-01-11,Completed
43502,1044,10,2021-12-28,2022-01-11,Completed
43503,14104,10,2022-01-11,2022-01-11,Completed
43504,3835,11,2021-12-28,2022-01-11,Completed
43505,11435,11,2022-01-04,2022-01-11,Completed
43506,8354,11,2022-01-11,2022-01-11,Completed
43507,9342,12,2022-01-01,2022-01-11,Completed
43508,4481,12,2022-01-10,2022-01-11,Completed
43509,585,1,2022-01-10,2022-01-12,No-Show
43510,13284,1,2022-01-09,2022-01-12,Cancelled
43511,6142,1,2022-01-02,2022-01-12,Cancelled
43512,281,2,2022-01-07,2022-01-12,Completed
43513,9923,2,2022-01-07,2022-01-12,Completed
43514,7001,2,2022-01-11,2022-01-12,Cancelled
43515,12603,3,2022-01-07,2022-01-12,No-Show
43516,11377,3,2022-01-10,2022-01-12,Completed
43517,4164,4,2022-01-11,2022-01-12,Cancelled
43518,7288,5,2022-01-12,2022-01-12,Cancelled
43519,14465,5,2022-01-09,2022-01-12,Completed
43520,447,6,2022-01-12,2022-01-12,Completed
43521,2911,6,2022-01-12,2022-01-12,Completed
43522,6546,7,2021-12-29,2022-01-12,Completed
43523,5843,7,2022-01-07,2022-01-12,Completed
43524,12357,8,2022-01-07,2022-01-12,Completed
43525,6025,8,2022-01-10,2022-01-12,Completed
43526,9087,9,2022-01-12,2022-01-12,Completed
43527,10108,10,2022-01-11,2022-01-12,No-Show
43528,11072,10,2022-01-11,2022-01-12,Completed
43529,12533,10,2022-01-12,2022-01-12,Completed
43530,1615,10,2021-12-29,2022-01-12,Completed
43531,3603,11,2022-01-11,2022-01-12,Completed
43532,14170,11,2022-01-12,2022-01-12,Completed
43533,1050,11,2022-01-02,2022-01-12,Cancelled
43534,2592,12,2022-01-10,2022-01-12,Completed
43535,14106,1,2022-01-13,2022-01-13,Completed
43536,6627,2,2022-01-12,2022-01-13,Completed
43537,6201,2,2022-01-03,2022-01-13,Cancelled
43538,13156,2,2022-01-13,2022-01-13,Completed
43539,13580,3,2022-01-13,2022-01-13,Completed
43540,14025,3,2022-01-03,2022-01-13,Completed
43541,2267,3,2022-01-13,2022-01-13,Completed
43542,5527,4,2022-01-13,2022-01-13,No-Show
43543,8683,4,2022-01-03,2022-01-13,Completed
43544,12913,4,2022-01-10,2022-01-13,Completed
43545,6103,4,2022-01-08,2022-01-13,Completed
43546,8168,5,2022-01-06,2022-01-13,Cancelled
43547,1513,5,2022-01-06,2022-01-13,Completed
43548,6232,5,2022-01-11,2022-01-13,Completed
43549,5561,5,2022-01-13,2022-01-13,Completed
43550,11278,6,2022-01-13,2022-01-13,Completed
43551,4010,6,2022-01-08,2022-01-13,Completed
43552,2257,6,2022-01-11,2022-01-13,Completed
43553,7676,6,2021-12-30,2022-01-13,Completed
43554,12127,6,2022-01-13,2022-01-13,Completed
43555,13458,6,2022-01-03,2022-01-13,Completed
43556,9402,7,2022-01-03,2022-01-13,Completed
43557,12039,9,2022-01-12,2022-01-13,Completed
43558,11592,9,2022-01-08,2022-01-13,Completed
43559,2875,9,2022-01-13,2022-01-13,Completed
43560,4991,9,2022-01-13,2022-01-13,Completed
43561,14104,10,2022-01-08,2022-01-13,Completed
43562,3531,10,2022-01-11,2022-01-13,Completed
43563,14246,10,2022-01-12,2022-01-13,Completed
43564,10283,10,2022-01-10,2022-01-13,Cancelled
43565,6521,10,2022-01-10,2022-01-13,Completed
43566,2152,11,2022-01-08,2022-01-13,Completed
43567,11380,11,2022-01-13,2022-01-13,Completed
43568,9993,11,2022-01-11,2022-01-13,Completed
43569,7599,11,2022-01-10,2022-01-13,Completed
43570,11484,12,2022-01-03,2022-01-13,Completed
43571,6930,12,2022-01-03,2022-01-13,No-Show
43572,13187,1,2022-01-07,2022-01-14,Completed
43573,4034,1,2022-01-12,2022-01-14,Cancelled
43574,13947,2,2022-01-09,2022-01-14,Completed
43575,13762,2,2022-01-11,2022-01-14,Completed
43576,6583,3,2022-01-13,2022-01-14,Completed
43577,6525,3,2022-01-04,2022-01-14,Confirmed
43578,14563,3,2022-01-07,2022-01-14,Completed
43579,7456,4,2022-01-11,2022-01-14,Completed
43580,726,4,2022-01-11,2022-01-14,Completed
43581,5159,4,2022-01-11,2022-01-14,Completed
43582,3245,4,2021-12-31,2022-01-14,Completed
43583,5686,6,2021-12-31,2022-01-14,Completed
43584,13151,6,2022-01-09,2022-01-14,Completed
43585,5727,7,2022-01-04,2022-01-14,Completed
43586,8081,7,2022-01-13,2022-01-14,No-Show
43587,9969,7,2022-01-14,2022-01-14,Completed
43588,1113,7,2022-01-07,2022-01-14,Completed
43589,9021,7,2022-01-07,2022-01-14,Completed
43590,14575,8,2022-01-12,2022-01-14,Completed
43591,13190,8,2021-12-31,2022-01-14,Completed
43592,4790,8,2022-01-04,2022-01-14,Completed
43593,8124,8,2022-01-07,2022-01-14,Completed
43594,4698,8,2022-01-07,2022-01-14,Completed
43595,13114,9,2022-01-13,2022-01-14,Completed
43596,14259,9,2022-01-13,2022-01-14,Completed
43597,3844,9,2022-01-14,2022-01-14,Completed
43598,2672,9,2022-01-14,2022-01-14,No-Show
43599,9371,10,2022-01-14,2022-01-14,Completed
43600,14585,10,2022-01-12,2022-01-14,Completed
43601,3564,10,2022-01-13,2022-01-14,No-Show
43602,11832,10,2022-01-11,2022-01-14,Completed
43603,10988,10,2022-01-04,2022-01-14,Completed
43604,7864,10,2022-01-11,2022-01-14,Confirmed
43605,2368,11,2022-01-14,2022-01-14,Completed
43606,6335,12,2022-01-07,2022-01-14,Completed
43607,5174,1,2022-01-08,2022-01-15,Completed
43608,11040,1,2022-01-15,2022-01-15,Completed
43609,20,1,2022-01-05,2022-01-15,Completed
43610,9429,1,2022-01-05,2022-01-15,Cancelled
43611,5465,1,2022-01-15,2022-01-15,Completed
43612,14600,1,2022-01-01,2022-01-15,Cancelled
43613,5172,1,2022-01-15,2022-01-15,Completed
43614,10133,1,2022-01-12,2022-01-15,Completed
43615,11199,2,2022-01-10,2022-01-15,Completed
43616,2419,2,2022-01-01,2022-01-15,Completed
43617,11766,2,2022-01-14,2022-01-15,Cancelled
43618,8642,2,2022-01-08,2022-01-15,Cancelled
43619,12600,2,2022-01-15,2022-01-15,Completed
43620,10066,2,2022-01-10,2022-01-15,Completed
43621,12008,2,2022-01-14,2022-01-15,Completed
43622,13919,2,2022-01-13,2022-01-15,Completed
43623,14602,2,2022-01-14,2022-01-15,Completed
43624,609,3,2022-01-08,2022-01-15,Completed
43625,2047,3,2022-01-14,2022-01-15,Completed
43626,9846,3,2022-01-15,2022-01-15,Completed
43627,6341,4,2022-01-15,2022-01-15,Completed
43628,11371,4,2022-01-15,2022-01-15,Completed
43629,13565,4,2022-01-12,2022-01-15,Completed
43630,8843,5,2022-01-14,2022-01-15,Completed
43631,10711,6,2022-01-15,2022-01-15,Completed
43632,7676,6,2022-01-10,2022-01-15,Completed
43633,8350,6,2022-01-14,2022-01-15,Completed
43634,8291,6,2022-01-15,2022-01-15,Completed
43635,8701,6,2022-01-01,2022-01-15,Completed
