order_det_ID,order_ID,product_ID,order_quantity,order_discount,order_tax
256247,116115,6,2,1.62,3.14
256248,116115,5,1,1.05,2.04
256249,116116,35,2,0.00,5.04
256250,116116,29,1,0.00,2.04
256251,116117,6,1,1.35,1.54
256252,116118,28,1,0.00,2.70
256253,116118,38,1,0.00,3.48
256254,116119,3,1,2.03,1.62
256255,116120,30,2,0.00,8.64
256256,116120,14,1,0.00,4.08
256257,116121,31,2,16.32,4.78
256258,116122,22,1,1.65,3.20
256259,116122,37,2,3.30,6.40
256260,116122,1,1,0.96,1.86
256261,116122,3,1,0.87,1.69
256262,116123,18,1,4.55,3.63
256263,116124,31,2,6.72,5.36
256264,116125,32,1,0.00,4.08
256265,116125,41,1,0.00,1.32
256266,116126,23,1,6.60,2.90
256267,116127,28,1,1.35,2.62
256268,116127,2,2,2.28,4.42
256269,116127,5,2,2.10,4.07
256270,116128,6,1,1.89,1.51
256271,116129,14,1,4.76,3.79
256272,116130,9,2,4.20,3.35
256273,116131,8,1,4.56,2.01
256274,116131,7,1,3.84,1.69
256275,116131,24,1,7.44,3.27
256276,116132,14,2,0.00,8.16
256277,116133,13,1,2.25,4.37
256278,116133,11,1,1.20,2.33
256279,116134,42,1,2.00,1.38
256280,116135,33,2,8.12,6.47
256281,116135,36,1,4.55,3.63
256282,116136,37,1,1.65,3.20
256283,116136,8,1,1.14,2.21
256284,116137,3,2,0.00,3.48
256285,116137,4,1,0.00,2.52
256286,116138,15,2,15.40,12.28
256287,116138,42,1,1.75,1.40
256288,116139,38,2,8.12,6.47
256289,116139,15,1,7.70,6.14
256290,116140,20,1,3.36,2.68
256291,116141,38,1,1.74,3.38
256292,116141,40,1,2.16,4.19
256293,116141,3,3,2.61,5.06
256294,116141,31,1,1.44,2.79
256295,116142,23,1,0.00,3.30
256296,116143,4,2,2.52,4.89
256297,116143,18,2,3.90,7.57
256298,116144,36,1,7.80,3.43
256299,116144,36,1,7.80,3.43
256300,116144,4,1,5.04,2.22
256301,116145,4,2,4.20,4.79
256302,116145,11,1,2.00,2.28
256303,116145,7,1,1.60,1.82
256304,116146,30,1,2.16,4.19
256305,116146,20,3,4.32,8.38
256306,116147,35,2,0.00,5.04
256307,116147,42,3,0.00,4.50
256308,116148,18,1,4.55,3.63
256309,116149,32,3,0.00,12.24
256310,116149,31,2,0.00,5.76
256311,116149,18,2,0.00,7.80
256312,116149,41,1,0.00,1.32
256313,116149,43,1,0.00,1.08
256314,116150,3,1,3.48,1.53
256315,116150,38,2,13.92,6.12
256316,116151,11,1,1.20,2.33
256317,116152,5,2,2.10,4.07
256318,116153,33,1,6.96,3.06
256319,116153,22,1,6.60,2.90
256320,116154,32,1,2.04,3.96
256321,116155,9,3,4.50,5.13
256322,116155,2,2,3.80,4.33
256323,116156,38,2,0.00,6.96
256324,116156,43,1,0.00,1.08
256325,116156,15,2,0.00,13.20
256326,116157,15,1,7.70,6.14
256327,116158,38,2,8.12,6.47
256328,116158,14,2,9.52,7.59
256329,116159,37,1,1.65,3.20
256330,116159,36,1,1.95,3.78
256331,116160,15,1,18.70,5.48
256332,116160,32,1,11.56,3.39
256333,116161,15,1,5.50,6.27
256334,116162,2,2,5.32,4.24
256335,116162,6,3,5.67,4.52
256336,116162,22,2,7.70,6.14
256337,116162,23,1,3.85,3.07
256338,116163,39,1,0.00,3.72
256339,116163,37,1,0.00,3.30
256340,116164,6,1,3.24,1.43
256341,116164,41,1,2.64,1.16
256342,116164,38,1,6.96,3.06
256343,116165,38,1,4.06,3.24
256344,116166,29,1,1.02,1.98
256345,116166,41,1,0.66,1.28
256346,116167,32,2,4.08,7.92
256347,116167,25,2,2.88,5.59
256348,116167,9,1,0.90,1.75
256349,116168,4,1,5.04,2.22
256350,116168,7,1,3.84,1.69
256351,116169,2,3,13.68,6.02
256352,116169,39,1,7.44,3.27
256353,116170,29,1,4.08,1.80
256354,116171,33,1,4.06,3.24
256355,116171,8,1,2.66,2.12
256356,116171,34,1,5.95,4.74
256357,116171,30,1,5.04,4.02
256358,116171,18,1,4.55,3.63
256359,116172,35,2,2.52,4.89
256360,116172,23,1,1.65,3.20
256361,116172,33,1,1.74,3.38
256362,116172,21,1,2.85,5.53
256363,116173,10,1,3.15,2.51
256364,116173,11,1,2.80,2.23
256365,116173,43,1,1.26,1.00
256366,116173,33,1,4.06,3.24
256367,116174,40,1,0.00,4.32
256368,116174,18,1,0.00,3.90
256369,116175,27,2,3.80,4.33
256370,116176,37,1,3.85,3.07
256371,116177,30,2,0.00,8.64
256372,116178,8,1,1.14,2.21
256373,116179,21,1,11.40,5.02
256374,116179,40,1,8.64,3.80
256375,116179,23,2,13.20,5.81
256376,116179,21,1,11.40,5.02
256377,116179,32,1,8.16,3.59
256378,116180,7,1,0.00,1.92
256379,116180,42,1,0.00,1.50
256380,116180,17,1,0.00,5.10
256381,116181,18,1,0.00,3.90
256382,116181,1,2,0.00,3.84
256383,116182,4,1,0.00,2.52
256384,116182,5,1,0.00,2.10
256385,116183,35,1,0.00,2.52
256386,116184,5,1,1.75,1.99
256387,116184,12,2,8.90,10.15
256388,116184,33,2,5.80,6.61
256389,116185,41,1,2.64,1.16
256390,116185,30,1,8.64,3.80
256391,116185,38,1,6.96,3.06
256392,116185,30,1,8.64,3.80
256393,116186,20,1,3.36,2.68
256394,116187,28,1,1.35,2.62
256395,116188,12,3,8.01,15.54
256396,116188,8,2,2.28,4.42
256397,116189,34,1,0.00,5.10
256398,116189,28,2,0.00,5.40
256399,116190,39,2,3.72,7.22
256400,116191,32,1,0.00,4.08
256401,116191,8,1,0.00,2.28
256402,116192,40,1,0.00,4.32
256403,116193,35,1,1.26,2.44
256404,116193,3,1,0.87,1.69
256405,116193,11,1,1.20,2.33
256406,116194,23,1,3.85,3.07
256407,116194,1,1,2.24,1.79
256408,116194,23,1,3.85,3.07
256409,116194,41,3,4.62,3.68
256410,116195,13,3,0.00,13.50
256411,116195,28,1,0.00,2.70
256412,116195,43,1,0.00,1.08
256413,116195,43,1,0.00,1.08
256414,116195,27,1,0.00,2.28
256415,116196,33,2,0.00,6.96
256416,116197,3,2,6.96,3.06
256417,116197,11,2,9.60,4.22
256418,116197,31,1,5.76,2.53
256419,116198,23,1,1.65,3.20
256420,116198,23,2,3.30,6.40
256421,116198,5,1,1.05,2.04
256422,116198,9,1,0.90,1.75
256423,116198,3,1,0.87,1.69
256424,116199,24,1,1.86,3.61
256425,116200,6,1,0.00,1.62
256426,116200,18,1,0.00,3.90
256427,116201,4,1,1.26,2.44
256428,116201,20,2,2.88,5.59
256429,116201,12,3,8.01,15.54
256430,116201,26,1,1.74,3.38
256431,116202,17,2,20.40,8.98
256432,116202,5,1,4.20,1.85
256433,116203,20,2,0.00,5.76
256434,116203,16,1,0.00,7.20
256435,116204,43,2,4.32,1.90
256436,116204,41,2,5.28,2.32
256437,116204,18,1,7.80,3.43
256438,116204,33,1,6.96,3.06
256439,116205,41,1,0.00,1.32
256440,116205,30,1,0.00,4.32
256441,116205,19,1,0.00,4.68
256442,116205,27,1,0.00,2.28
256443,116206,24,1,0.00,3.72
256444,116207,38,1,6.96,3.06
256445,116207,32,1,8.16,3.59
256446,116207,14,1,8.16,3.59
256447,116208,2,1,2.66,2.12
256448,116208,27,1,2.66,2.12
256449,116209,40,1,5.04,4.02
256450,116209,16,2,16.80,13.39
256451,116210,7,1,0.00,1.92
256452,116211,11,1,0.00,2.40
256453,116212,31,1,1.44,2.79
256454,116212,29,1,1.02,1.98
256455,116212,27,1,1.14,2.21
256456,116212,41,1,0.66,1.28
256457,116213,37,1,1.65,3.20
256458,116213,1,1,0.96,1.86
256459,116214,4,2,0.00,5.04
256460,116214,3,1,0.00,1.74
256461,116214,18,1,0.00,3.90
256462,116215,42,1,1.25,1.43
256463,116215,9,1,1.50,1.71
256464,116215,11,1,2.00,2.28
256465,116215,8,2,3.80,4.33
256466,116216,1,1,0.96,1.86
256467,116216,3,2,1.74,3.38
256468,116217,20,1,0.00,2.88
256469,116217,6,1,0.00,1.62
256470,116218,9,2,1.80,3.49
256471,116218,33,1,1.74,3.38
256472,116218,23,2,3.30,6.40
256473,116218,1,1,0.96,1.86
256474,116219,42,1,3.00,1.32
256475,116219,38,1,6.96,3.06
256476,116220,23,1,0.00,3.30
256477,116221,10,1,1.35,2.62
256478,116221,30,1,2.16,4.19
256479,116221,28,2,2.70,5.24
256480,116222,36,1,1.95,3.78
256481,116222,41,1,0.66,1.28
256482,116222,10,1,1.35,2.62
256483,116222,16,1,3.60,6.98
256484,116223,2,1,0.00,2.28
256485,116224,6,1,0.81,1.57
256486,116224,42,1,0.75,1.45
256487,116224,2,1,1.14,2.21
256488,116224,41,1,0.66,1.28
256489,116225,1,2,5.12,3.53
256490,116225,42,1,2.00,1.38
256491,116226,4,1,0.00,2.52
256492,116227,12,3,0.00,16.02
256493,116227,1,1,0.00,1.92
256494,116227,32,1,0.00,4.08
256495,116228,39,1,4.34,3.46
256496,116229,28,1,0.00,2.70
256497,116229,6,2,0.00,3.24
256498,116230,8,2,2.28,4.42
256499,116230,19,2,4.68,9.08
256500,116231,26,2,5.80,6.61
256501,116231,23,3,8.25,9.40
256502,116231,33,1,2.90,3.31
256503,116231,6,1,1.35,1.54
256504,116232,39,1,1.86,3.61
256505,116233,10,1,3.15,2.51
256506,116233,16,1,8.40,6.70
256507,116234,10,1,0.00,2.70
256508,116234,7,3,0.00,5.76
256509,116235,41,1,0.66,1.28
256510,116235,1,2,1.92,3.72
256511,116235,33,1,1.74,3.38
256512,116236,21,1,0.00,5.70
256513,116237,1,1,0.00,1.92
256514,116237,10,1,0.00,2.70
256515,116237,36,1,0.00,3.90
256516,116238,26,1,2.90,3.31
256517,116238,10,1,2.25,2.56
256518,116238,26,1,2.90,3.31
256519,116238,13,1,3.75,4.27
256520,116239,34,1,0.00,5.10
256521,116239,43,2,0.00,2.16
256522,116239,10,1,0.00,2.70
256523,116239,28,3,0.00,8.10
256524,116240,14,2,9.52,7.59
256525,116240,2,1,2.66,2.12
256526,116241,25,1,8.16,2.39
256527,116241,40,1,12.24,3.59
256528,116241,16,1,20.40,5.98
256529,116241,35,1,7.14,2.09
256530,116242,32,1,4.76,3.79
256531,116243,26,1,1.74,3.38
256532,116243,34,1,2.55,4.95
256533,116244,1,3,0.00,5.76
256534,116244,22,2,0.00,6.60
256535,116244,20,1,0.00,2.88
256536,116244,12,1,0.00,5.34
256537,116245,41,1,3.74,1.10
256538,116246,41,2,2.20,2.51
256539,116247,26,2,8.12,6.47
256540,116247,22,1,3.85,3.07
256541,116247,23,1,3.85,3.07
256542,116248,13,1,5.25,4.18
256543,116249,8,1,0.00,2.28
256544,116250,8,2,0.00,4.56
256545,116250,14,1,0.00,4.08
256546,116250,42,2,0.00,3.00
256547,116251,43,2,2.52,2.01
256548,116251,37,1,3.85,3.07
256549,116251,34,1,5.95,4.74
256550,116251,9,1,2.10,1.67
256551,116252,19,1,0.00,4.68
256552,116252,28,1,0.00,2.70
256553,116253,7,1,2.56,1.77
256554,116253,7,1,2.56,1.77
256555,116254,35,2,5.88,4.69
256556,116254,39,1,4.34,3.46
256557,116254,21,1,6.65,5.30
256558,116255,28,1,0.00,2.70
256559,116255,1,1,0.00,1.92
256560,116255,22,1,0.00,3.30
256561,116255,1,2,0.00,3.84
256562,116256,4,1,1.26,2.44
256563,116256,27,2,2.28,4.42
256564,116257,20,1,3.36,2.68
256565,116258,41,1,0.00,1.32
256566,116258,10,1,0.00,2.70
256567,116258,21,1,0.00,5.70
256568,116259,20,1,0.00,2.88
256569,116259,34,1,0.00,5.10
256570,116260,38,1,6.96,3.06
256571,116260,29,1,4.08,1.80
256572,116260,35,1,5.04,2.22
256573,116261,26,2,0.00,6.96
256574,116261,6,2,0.00,3.24
256575,116262,23,1,6.60,2.90
256576,116262,28,1,5.40,2.38
256577,116262,36,1,7.80,3.43
256578,116263,28,1,3.15,2.51
256579,116263,37,1,3.85,3.07
256580,116264,22,1,0.00,3.30
256581,116264,30,1,0.00,4.32
256582,116265,9,1,0.90,1.75
256583,116265,30,1,2.16,4.19
256584,116265,36,2,3.90,7.57
256585,116266,2,1,1.14,2.21
256586,116267,30,2,0.00,8.64
256587,116268,13,1,0.00,4.50
256588,116268,11,2,0.00,4.80
256589,116268,41,1,0.00,1.32
256590,116268,25,1,0.00,2.88
256591,116268,25,1,0.00,2.88
256592,116269,40,1,12.24,3.59
256593,116269,20,1,8.16,2.39
256594,116269,35,2,14.28,4.18
256595,116270,23,1,1.65,3.20
256596,116270,36,1,1.95,3.78
256597,116270,4,1,1.26,2.44
256598,116271,34,1,2.55,4.95
256599,116272,35,1,0.00,2.52
256600,116272,39,1,0.00,3.72
256601,116272,43,2,0.00,2.16
256602,116272,19,1,0.00,4.68
256603,116273,19,2,0.00,9.36
256604,116274,3,1,3.48,1.53
256605,116275,25,1,1.44,2.79
256606,116275,6,1,0.81,1.57
256607,116275,15,2,6.60,12.80
256608,116276,25,1,3.36,2.68
256609,116276,13,1,5.25,4.18
256610,116276,9,1,2.10,1.67
256611,116277,31,2,4.80,5.47
256612,116278,18,1,0.00,3.90
256613,116279,11,2,0.00,4.80
256614,116279,13,1,0.00,4.50
256615,116279,43,2,0.00,2.16
256616,116279,43,1,0.00,1.08
256617,116280,5,2,4.90,3.91
256618,116280,6,1,1.89,1.51
256619,116281,18,1,0.00,3.90
256620,116282,30,1,0.00,4.32
256621,116283,14,1,8.16,3.59
256622,116283,36,1,7.80,3.43
256623,116283,3,1,3.48,1.53
256624,116284,42,3,9.00,3.96
256625,116285,30,1,0.00,4.32
256626,116285,30,2,0.00,8.64
256627,116285,6,1,0.00,1.62
256628,116286,32,2,0.00,8.16
256629,116287,9,1,2.10,1.67
256630,116288,23,1,3.85,3.07
256631,116289,15,1,3.30,6.40
256632,116289,36,1,1.95,3.78
256633,116290,26,1,0.00,3.48
256634,116290,27,3,0.00,6.84
256635,116291,15,1,13.20,5.81
256636,116291,13,1,9.00,3.96
256637,116291,4,1,5.04,2.22
256638,116292,28,1,1.35,2.62
256639,116293,29,1,0.00,2.04
256640,116293,33,1,0.00,3.48
256641,116294,12,1,0.00,5.34
256642,116294,25,1,0.00,2.88
256643,116294,36,1,0.00,3.90
256644,116295,33,1,1.74,3.38
256645,116296,13,2,18.00,7.92
256646,116297,26,1,0.00,3.48
256647,116297,26,1,0.00,3.48
256648,116297,18,1,0.00,3.90
256649,116298,43,1,0.00,1.08
256650,116298,19,2,0.00,9.36
256651,116299,38,2,0.00,6.96
256652,116299,12,1,0.00,5.34
256653,116300,8,3,0.00,6.84
256654,116300,38,1,0.00,3.48
256655,116301,22,1,1.65,3.20
256656,116301,26,2,3.48,6.75
256657,116301,4,2,2.52,4.89
256658,116301,17,3,7.65,14.84
256659,116301,1,2,1.92,3.72
256660,116302,13,1,9.00,3.96
256661,116302,41,2,5.28,2.32
256662,116303,4,2,5.88,4.69
256663,116303,18,2,9.10,7.25
256664,116304,5,1,0.00,2.10
256665,116304,2,1,0.00,2.28
256666,116304,11,1,0.00,2.40
256667,116304,43,1,0.00,1.08
256668,116304,26,1,0.00,3.48
256669,116305,15,2,15.40,12.28
256670,116306,9,1,0.00,1.80
256671,116307,43,1,0.54,1.05
256672,116308,35,1,2.94,2.34
256673,116308,20,1,3.36,2.68
256674,116308,3,1,2.03,1.62
256675,116309,4,1,1.26,2.44
256676,116310,25,1,1.44,2.79
256677,116311,23,1,0.00,3.30
256678,116311,15,1,0.00,6.60
256679,116311,41,1,0.00,1.32
256680,116311,43,2,0.00,2.16
256681,116312,40,2,10.08,8.04
256682,116313,9,2,4.20,3.35
256683,116313,28,1,3.15,2.51
256684,116313,1,1,2.24,1.79
256685,116313,23,1,3.85,3.07
256686,116314,1,1,0.00,1.92
256687,116314,27,2,0.00,4.56
256688,116314,20,1,0.00,2.88
256689,116314,37,1,0.00,3.30
256690,116314,31,1,0.00,2.88
256691,116315,38,1,0.00,3.48
256692,116315,27,1,0.00,2.28
256693,116316,29,2,0.00,4.08
256694,116317,35,2,5.88,4.69
256695,116317,1,1,2.24,1.79
256696,116317,9,2,4.20,3.35
256697,116317,29,1,2.38,1.90
256698,116318,21,1,6.65,5.30
256699,116318,10,1,3.15,2.51
256700,116318,40,2,10.08,8.04
256701,116318,8,1,2.66,2.12
256702,116319,8,1,0.00,2.28
256703,116319,14,1,0.00,4.08
256704,116320,1,1,2.56,1.77
256705,116320,24,1,4.96,3.42
256706,116320,6,1,2.16,1.49
256707,116321,27,2,5.32,4.24
256708,116321,32,2,9.52,7.59
256709,116322,8,1,0.00,2.28
256710,116322,30,1,0.00,4.32
256711,116322,39,1,0.00,3.72
256712,116322,1,1,0.00,1.92
256713,116323,27,2,0.00,4.56
256714,116323,11,1,0.00,2.40
256715,116323,13,1,0.00,4.50
256716,116323,42,2,0.00,3.00
256717,116324,5,1,4.20,1.85
256718,116324,5,1,4.20,1.85
256719,116324,39,1,7.44,3.27
256720,116325,4,1,3.36,2.32
256721,116325,24,2,9.92,6.84
256722,116326,29,1,1.02,1.98
256723,116326,43,1,0.54,1.05
256724,116326,40,1,2.16,4.19
256725,116327,14,2,4.08,7.92
256726,116327,27,1,1.14,2.21
256727,116327,17,1,2.55,4.95
256728,116327,30,3,6.48,12.57
256729,116328,8,1,0.00,2.28
256730,116328,33,1,0.00,3.48
256731,116329,5,1,0.00,2.10
256732,116330,5,1,1.05,2.04
256733,116330,37,1,1.65,3.20
256734,116330,4,1,1.26,2.44
256735,116331,14,2,4.08,7.92
256736,116332,8,1,1.14,2.21
256737,116332,12,1,2.67,5.18
256738,116332,31,2,2.88,5.59
256739,116333,29,1,0.00,2.04
256740,116334,22,1,6.60,2.90
256741,116334,32,1,8.16,3.59
256742,116335,3,1,0.87,1.69
256743,116335,43,1,0.54,1.05
256744,116335,43,2,1.08,2.10
256745,116336,38,2,8.12,6.47
256746,116336,41,1,1.54,1.23
256747,116337,20,1,5.76,2.53
256748,116338,28,1,5.40,2.38
256749,116339,26,1,1.74,3.38
256750,116339,21,2,5.70,11.06
256751,116339,18,2,3.90,7.57
256752,116339,33,1,1.74,3.38
256753,116340,10,1,0.00,2.70
256754,116341,41,1,1.54,1.23
256755,116341,29,1,2.38,1.90
256756,116342,12,1,2.67,5.18
256757,116342,8,1,1.14,2.21
256758,116342,35,1,1.26,2.44
256759,116343,1,1,0.96,1.86
256760,116343,4,1,1.26,2.44
256761,116344,17,1,0.00,5.10
256762,116344,33,1,0.00,3.48
256763,116344,25,3,0.00,8.64
256764,116344,18,2,0.00,7.80
256765,116345,26,1,4.06,3.24
256766,116345,4,3,8.82,7.03
256767,116346,11,2,0.00,4.80
256768,116346,12,1,0.00,5.34
256769,116346,20,1,0.00,2.88
256770,116347,5,1,1.05,2.04
256771,116348,11,1,1.20,2.33
256772,116349,27,2,5.32,4.24
256773,116349,41,1,1.54,1.23
256774,116350,40,1,0.00,4.32
256775,116350,23,2,0.00,6.60
256776,116350,43,1,0.00,1.08
256777,116351,25,1,0.00,2.88
256778,116351,21,1,0.00,5.70
256779,116352,6,1,0.00,1.62
256780,116353,17,2,20.40,8.98
256781,116353,29,1,4.08,1.80
256782,116354,24,1,4.34,3.46
256783,116354,10,1,3.15,2.51
256784,116354,6,1,1.89,1.51
256785,116354,43,2,2.52,2.01
256786,116355,9,3,6.30,5.02
256787,116355,26,2,8.12,6.47
256788,116355,24,1,4.34,3.46
256789,116355,39,2,8.68,6.92
256790,116355,43,2,2.52,2.01
256791,116356,13,2,18.00,7.92
256792,116356,18,1,7.80,3.43
256793,116356,35,1,5.04,2.22
256794,116357,41,1,0.66,1.28
256795,116357,38,1,1.74,3.38
256796,116358,22,1,3.85,3.07
256797,116359,36,1,0.00,3.90
256798,116359,32,1,0.00,4.08
256799,116360,27,2,0.00,4.56
256800,116360,30,1,0.00,4.32
256801,116360,5,1,0.00,2.10
256802,116360,4,2,0.00,5.04
256803,116361,6,1,0.81,1.57
256804,116361,31,1,1.44,2.79
256805,116361,7,1,0.96,1.86
256806,116361,19,1,2.34,4.54
256807,116362,2,1,3.04,2.10
256808,116363,25,2,6.72,5.36
256809,116363,43,1,1.26,1.00
256810,116363,14,1,4.76,3.79
256811,116364,29,1,0.00,2.04
256812,116364,7,1,0.00,1.92
256813,116364,19,1,0.00,4.68
256814,116364,21,1,0.00,5.70
256815,116365,18,1,1.95,3.78
256816,116365,37,3,4.95,9.60
256817,116366,19,1,9.36,4.12
256818,116366,28,2,10.80,4.75
256819,116366,8,1,4.56,2.01
256820,116367,2,2,0.00,4.56
256821,116368,25,1,0.00,2.88
256822,116369,42,2,1.50,2.91
256823,116369,40,2,4.32,8.38
256824,116369,10,1,1.35,2.62
256825,116370,21,1,0.00,5.70
256826,116370,13,1,0.00,4.50
256827,116370,32,1,0.00,4.08
256828,116370,23,1,0.00,3.30
256829,116371,38,2,0.00,6.96
256830,116371,41,2,0.00,2.64
256831,116372,41,1,0.00,1.32
256832,116372,33,1,0.00,3.48
256833,116373,18,3,0.00,11.70
256834,116374,37,1,6.60,2.90
256835,116374,5,2,8.40,3.70
256836,116374,33,1,6.96,3.06
256837,116375,5,1,1.05,2.04
256838,116375,34,1,2.55,4.95
256839,116376,38,3,8.70,9.92
256840,116376,18,1,3.25,3.71
256841,116376,41,1,1.10,1.25
256842,116377,8,2,0.00,4.56
256843,116378,39,3,0.00,11.16
256844,116378,12,1,0.00,5.34
256845,116379,43,3,0.00,3.24
256846,116380,2,1,0.00,2.28
256847,116381,37,1,0.00,3.30
256848,116381,43,1,0.00,1.08
256849,116382,8,2,0.00,4.56
256850,116383,4,1,5.04,2.22
256851,116383,43,1,2.16,0.95
256852,116383,42,1,3.00,1.32
256853,116384,28,2,2.70,5.24
256854,116384,33,2,3.48,6.75
256855,116384,4,1,1.26,2.44
256856,116384,19,1,2.34,4.54
256857,116385,16,1,0.00,7.20
256858,116385,34,1,0.00,5.10
256859,116385,38,1,0.00,3.48
256860,116386,43,1,0.00,1.08
256861,116386,17,2,0.00,10.20
256862,116386,13,2,0.00,9.00
256863,116387,4,1,5.04,2.22
256864,116387,43,1,2.16,0.95
256865,116387,9,1,3.60,1.58
256866,116388,17,1,0.00,5.10
256867,116389,6,1,3.24,1.43
256868,116389,8,1,4.56,2.01
256869,116390,22,1,6.60,2.90
256870,116390,29,2,8.16,3.59
256871,116391,6,1,0.00,1.62
256872,116391,2,1,0.00,2.28
256873,116391,34,1,0.00,5.10
256874,116391,38,1,0.00,3.48
256875,116392,39,1,7.44,3.27
256876,116393,18,2,9.10,7.25
256877,116394,19,1,2.34,4.54
256878,116395,1,2,4.48,3.57
256879,116395,17,2,11.90,9.49
256880,116395,35,2,5.88,4.69
256881,116395,4,1,2.94,2.34
256882,116396,34,1,4.25,4.84
256883,116396,27,3,5.70,6.50
256884,116396,29,1,1.70,1.94
256885,116397,42,1,0.75,1.45
256886,116398,1,1,2.56,1.77
256887,116398,1,1,2.56,1.77
256888,116399,43,1,0.54,1.05
256889,116399,7,1,0.96,1.86
256890,116399,43,1,0.54,1.05
256891,116399,9,1,0.90,1.75
256892,116400,28,3,9.45,7.53
256893,116400,28,3,9.45,7.53
256894,116401,18,1,0.00,3.90
256895,116402,11,1,0.00,2.40
256896,116402,40,2,0.00,8.64
256897,116402,22,2,0.00,6.60
256898,116402,23,3,0.00,9.90
256899,116403,2,3,3.42,6.63
256900,116404,40,1,8.64,3.80
256901,116404,37,1,6.60,2.90
256902,116405,38,2,0.00,6.96
256903,116406,36,1,1.95,3.78
256904,116407,41,1,0.00,1.32
256905,116407,15,1,0.00,6.60
256906,116408,9,1,3.60,1.58
256907,116409,36,1,0.00,3.90
256908,116409,12,3,0.00,16.02
256909,116410,14,1,0.00,4.08
256910,116410,36,1,0.00,3.90
256911,116411,41,1,0.00,1.32
