br_exp_ID,br_ID,br_utils_ID,billing_period,payment_amount,payment_date
3604,8,4,2022-03,235.23,2022-03-28
3605,8,5,2022-03,570.52,2022-03-28
3606,8,6,2022-03,163.28,2022-03-28
3607,9,1,2022-03,5683.82,2022-03-28
3608,9,2,2022-03,789.38,2022-03-28
3609,9,3,2022-03,99.18,2022-03-28
3610,9,4,2022-03,235.23,2022-03-28
3611,9,5,2022-03,624.04,2022-03-28
3612,9,6,2022-03,128.06,2022-03-28
3613,10,1,2022-03,7034.43,2022-03-28
3614,10,2,2022-03,1015.52,2022-03-28
3615,10,3,2022-03,118.16,2022-03-28
3616,10,4,2022-03,235.23,2022-03-28
3617,10,5,2022-03,745.78,2022-03-28
3618,10,6,2022-03,159.29,2022-03-28
3619,11,1,2022-03,6753.05,2022-03-28
3620,11,2,2022-03,934.48,2022-03-28
3621,11,3,2022-03,111.01,2022-03-28
3622,11,4,2022-03,235.23,2022-03-28
3623,11,5,2022-03,727.65,2022-03-28
3624,11,6,2022-03,146.38,2022-03-28
3625,12,1,2022-03,5458.72,2022-03-28
3626,12,2,2022-03,822.90,2022-03-28
3627,12,3,2022-03,106.74,2022-03-28
3628,12,4,2022-03,235.23,2022-03-28
3629,12,5,2022-03,469.84,2022-03-28
3630,12,6,2022-03,125.75,2022-03-28
3631,1,1,2022-04,14575.34,2022-04-28
3632,1,2,2022-04,2213.92,2022-04-28
3633,1,3,2022-04,242.99,2022-04-28
3634,1,4,2022-04,235.23,2022-04-28
3635,1,5,2022-04,990.96,2022-04-28
3636,1,6,2022-04,316.61,2022-04-28
3637,2,1,2022-04,11198.81,2022-04-28
3638,2,2,2022-04,1736.69,2022-04-28
3639,2,3,2022-04,214.53,2022-04-28
3640,2,4,2022-04,235.23,2022-04-28
3641,2,5,2022-04,854.92,2022-04-28
3642,2,6,2022-04,244.94,2022-04-28
3643,3,1,2022-04,9285.45,2022-04-28
3644,3,2,2022-04,1295.59,2022-04-28
3645,3,3,2022-04,151.58,2022-04-28
3646,3,4,2022-04,235.23,2022-04-28
3647,3,5,2022-04,976.67,2022-04-28
3648,3,6,2022-04,196.99,2022-04-28
3649,4,1,2022-04,7540.91,2022-04-28
3650,4,2,2022-04,1168.98,2022-04-28
3651,4,3,2022-04,133.74,2022-04-28
3652,4,4,2022-04,235.23,2022-04-28
3653,4,5,2022-04,621.42,2022-04-28
3654,4,6,2022-04,158.95,2022-04-28
3655,5,1,2022-04,5852.65,2022-04-28
3656,5,2,2022-04,879.57,2022-04-28
3657,5,3,2022-04,103.33,2022-04-28
3658,5,4,2022-04,235.23,2022-04-28
3659,5,5,2022-04,510.63,2022-04-28
3660,5,6,2022-04,125.23,2022-04-28
3661,6,1,2022-04,7709.74,2022-04-28
3662,6,2,2022-04,1069.81,2022-04-28
3663,6,3,2022-04,137.53,2022-04-28
3664,6,4,2022-04,235.23,2022-04-28
3665,6,5,2022-04,536.79,2022-04-28
3666,6,6,2022-04,167.22,2022-04-28
3667,7,1,2022-04,6640.50,2022-04-28
3668,7,2,2022-04,962.09,2022-04-28
3669,7,3,2022-04,114.51,2022-04-28
3670,7,4,2022-04,235.23,2022-04-28
3671,7,5,2022-04,584.81,2022-04-28
3672,7,6,2022-04,151.33,2022-04-28
3673,8,1,2022-04,7259.53,2022-04-28
3674,8,2,2022-04,1048.96,2022-04-28
3675,8,3,2022-04,133.23,2022-04-28
3676,8,4,2022-04,235.23,2022-04-28
3677,8,5,2022-04,769.33,2022-04-28
3678,8,6,2022-04,153.17,2022-04-28
3679,9,1,2022-04,5683.82,2022-04-28
3680,9,2,2022-04,849.93,2022-04-28
3681,9,3,2022-04,109.26,2022-04-28
3682,9,4,2022-04,235.23,2022-04-28
3683,9,5,2022-04,545.65,2022-04-28
3684,9,6,2022-04,128.95,2022-04-28
3685,10,1,2022-04,7034.43,2022-04-28
3686,10,2,2022-04,1014.87,2022-04-28
3687,10,3,2022-04,130.11,2022-04-28
3688,10,4,2022-04,235.23,2022-04-28
3689,10,5,2022-04,617.79,2022-04-28
3690,10,6,2022-04,162.29,2022-04-28
3691,11,1,2022-04,6753.05,2022-04-28
3692,11,2,2022-04,937.75,2022-04-28
3693,11,3,2022-04,130.09,2022-04-28
3694,11,4,2022-04,235.23,2022-04-28
3695,11,5,2022-04,687.50,2022-04-28
3696,11,6,2022-04,153.17,2022-04-28
3697,12,1,2022-04,5458.72,2022-04-28
3698,12,2,2022-04,785.65,2022-04-28
3699,12,3,2022-04,97.28,2022-04-28
3700,12,4,2022-04,235.23,2022-04-28
3701,12,5,2022-04,394.92,2022-04-28
3702,12,6,2022-04,116.62,2022-04-28
3703,1,1,2022-05,14575.34,2022-05-28
3704,1,2,2022-05,2151.95,2022-05-28
3705,1,3,2022-05,251.49,2022-05-28
3706,1,4,2022-05,235.23,2022-05-28
3707,1,5,2022-05,1367.03,2022-05-28
3708,1,6,2022-05,310.20,2022-05-28
3709,2,1,2022-05,11198.81,2022-05-28
3710,2,2,2022-05,1612.85,2022-05-28
3711,2,3,2022-05,206.94,2022-05-28
3712,2,4,2022-05,235.23,2022-05-28
3713,2,5,2022-05,1183.63,2022-05-28
3714,2,6,2022-05,256.07,2022-05-28
3715,3,1,2022-05,9285.45,2022-05-28
3716,3,2,2022-05,1419.51,2022-05-28
3717,3,3,2022-05,168.86,2022-05-28
3718,3,4,2022-05,235.23,2022-05-28
3719,3,5,2022-05,1004.46,2022-05-28
3720,3,6,2022-05,203.25,2022-05-28
3721,4,1,2022-05,7540.91,2022-05-28
3722,4,2,2022-05,1129.47,2022-05-28
3723,4,3,2022-05,140.62,2022-05-28
3724,4,4,2022-05,235.23,2022-05-28
3725,4,5,2022-05,819.98,2022-05-28
3726,4,6,2022-05,170.41,2022-05-28
3727,5,1,2022-05,5852.65,2022-05-28
3728,5,2,2022-05,782.94,2022-05-28
3729,5,3,2022-05,95.29,2022-05-28
3730,5,4,2022-05,235.23,2022-05-28
3731,5,5,2022-05,669.78,2022-05-28
3732,5,6,2022-05,130.51,2022-05-28
3733,6,1,2022-05,7709.74,2022-05-28
3734,6,2,2022-05,1148.35,2022-05-28
3735,6,3,2022-05,139.18,2022-05-28
3736,6,4,2022-05,235.23,2022-05-28
3737,6,5,2022-05,766.17,2022-05-28
3738,6,6,2022-05,168.32,2022-05-28
3739,7,1,2022-05,6640.50,2022-05-28
3740,7,2,2022-05,918.68,2022-05-28
3741,7,3,2022-05,115.51,2022-05-28
3742,7,4,2022-05,235.23,2022-05-28
3743,7,5,2022-05,617.01,2022-05-28
3744,7,6,2022-05,152.01,2022-05-28
3745,8,1,2022-05,7259.53,2022-05-28
3746,8,2,2022-05,1109.04,2022-05-28
3747,8,3,2022-05,123.60,2022-05-28
3748,8,4,2022-05,235.23,2022-05-28
3749,8,5,2022-05,751.92,2022-05-28
3750,8,6,2022-05,156.76,2022-05-28
3751,9,1,2022-05,5683.82,2022-05-28
3752,9,2,2022-05,768.80,2022-05-28
3753,9,3,2022-05,96.03,2022-05-28
3754,9,4,2022-05,235.23,2022-05-28
3755,9,5,2022-05,621.26,2022-05-28
3756,9,6,2022-05,125.79,2022-05-28
3757,10,1,2022-05,7034.43,2022-05-28
3758,10,2,2022-05,954.40,2022-05-28
3759,10,3,2022-05,136.84,2022-05-28
3760,10,4,2022-05,235.23,2022-05-28
3761,10,5,2022-05,616.43,2022-05-28
3762,10,6,2022-05,160.85,2022-05-28
3763,11,1,2022-05,6753.05,2022-05-28
3764,11,2,2022-05,971.97,2022-05-28
3765,11,3,2022-05,110.23,2022-05-28
3766,11,4,2022-05,235.23,2022-05-28
3767,11,5,2022-05,771.07,2022-05-28
3768,11,6,2022-05,145.50,2022-05-28
3769,12,1,2022-05,5458.72,2022-05-28
3770,12,2,2022-05,740.19,2022-05-28
3771,12,3,2022-05,93.20,2022-05-28
3772,12,4,2022-05,235.23,2022-05-28
3773,12,5,2022-05,629.82,2022-05-28
3774,12,6,2022-05,121.69,2022-05-28
3775,1,1,2022-06,14575.34,2022-06-28
3776,1,2,2022-06,1950.51,2022-06-28
3777,1,3,2022-06,253.84,2022-06-28
3778,1,4,2022-06,235.23,2022-06-28
3779,1,5,2022-06,992.35,2022-06-28
3780,1,6,2022-06,313.35,2022-06-28
3781,2,1,2022-06,11198.81,2022-06-28
3782,2,2,2022-06,1596.54,2022-06-28
3783,2,3,2022-06,195.60,2022-06-28
3784,2,4,2022-06,235.23,2022-06-28
3785,2,5,2022-06,1207.45,2022-06-28
3786,2,6,2022-06,255.09,2022-06-28
3787,3,1,2022-06,9285.45,2022-06-28
3788,3,2,2022-06,1356.22,2022-06-28
3789,3,3,2022-06,161.08,2022-06-28
3790,3,4,2022-06,235.23,2022-06-28
3791,3,5,2022-06,825.10,2022-06-28
3792,3,6,2022-06,201.74,2022-06-28
3793,4,1,2022-06,7540.91,2022-06-28
3794,4,2,2022-06,1027.16,2022-06-28
3795,4,3,2022-06,121.78,2022-06-28
3796,4,4,2022-06,235.23,2022-06-28
3797,4,5,2022-06,513.88,2022-06-28
3798,4,6,2022-06,164.32,2022-06-28
3799,5,1,2022-06,5852.65,2022-06-28
3800,5,2,2022-06,792.74,2022-06-28
3801,5,3,2022-06,109.40,2022-06-28
3802,5,4,2022-06,235.23,2022-06-28
3803,5,5,2022-06,616.37,2022-06-28
3804,5,6,2022-06,130.14,2022-06-28
3805,6,1,2022-06,7709.74,2022-06-28
3806,6,2,2022-06,1081.30,2022-06-28
3807,6,3,2022-06,138.34,2022-06-28
3808,6,4,2022-06,235.23,2022-06-28
3809,6,5,2022-06,779.38,2022-06-28
3810,6,6,2022-06,168.83,2022-06-28
3811,7,1,2022-06,6640.50,2022-06-28
3812,7,2,2022-06,899.09,2022-06-28
3813,7,3,2022-06,108.84,2022-06-28
3814,7,4,2022-06,235.23,2022-06-28
3815,7,5,2022-06,761.80,2022-06-28
3816,7,6,2022-06,141.52,2022-06-28
3817,8,1,2022-06,7259.53,2022-06-28
3818,8,2,2022-06,1077.41,2022-06-28
3819,8,3,2022-06,129.30,2022-06-28
3820,8,4,2022-06,235.23,2022-06-28
3821,8,5,2022-06,513.46,2022-06-28
3822,8,6,2022-06,157.32,2022-06-28
3823,9,1,2022-06,5683.82,2022-06-28
3824,9,2,2022-06,858.50,2022-06-28
3825,9,3,2022-06,105.61,2022-06-28
3826,9,4,2022-06,235.23,2022-06-28
3827,9,5,2022-06,493.71,2022-06-28
3828,9,6,2022-06,126.67,2022-06-28
3829,10,1,2022-06,7034.43,2022-06-28
3830,10,2,2022-06,985.71,2022-06-28
3831,10,3,2022-06,123.42,2022-06-28
3832,10,4,2022-06,235.23,2022-06-28
3833,10,5,2022-06,533.27,2022-06-28
3834,10,6,2022-06,152.03,2022-06-28
3835,11,1,2022-06,6753.05,2022-06-28
3836,11,2,2022-06,920.53,2022-06-28
3837,11,3,2022-06,118.82,2022-06-28
3838,11,4,2022-06,235.23,2022-06-28
3839,11,5,2022-06,591.56,2022-06-28
3840,11,6,2022-06,146.36,2022-06-28
3841,12,1,2022-06,5458.72,2022-06-28
3842,12,2,2022-06,737.50,2022-06-28
3843,12,3,2022-06,98.65,2022-06-28
3844,12,4,2022-06,235.23,2022-06-28
3845,12,5,2022-06,481.72,2022-06-28
3846,12,6,2022-06,120.45,2022-06-28
3847,1,1,2022-07,14575.34,2022-07-28
3848,1,2,2022-07,1917.21,2022-07-28
3849,1,3,2022-07,280.49,2022-07-28
3850,1,4,2022-07,235.23,2022-07-28
3851,1,5,2022-07,1391.30,2022-07-28
3852,1,6,2022-07,318.80,2022-07-28
3853,2,1,2022-07,11198.81,2022-07-28
3854,2,2,2022-07,1366.08,2022-07-28
3855,2,3,2022-07,198.74,2022-07-28
3856,2,4,2022-07,235.23,2022-07-28
3857,2,5,2022-07,1163.78,2022-07-28
3858,2,6,2022-07,251.91,2022-07-28
3859,3,1,2022-07,9285.45,2022-07-28
3860,3,2,2022-07,1154.29,2022-07-28
3861,3,3,2022-07,151.29,2022-07-28
3862,3,4,2022-07,235.23,2022-07-28
3863,3,5,2022-07,1036.67,2022-07-28
3864,3,6,2022-07,207.90,2022-07-28
3865,4,1,2022-07,7540.91,2022-07-28
3866,4,2,2022-07,906.45,2022-07-28
3867,4,3,2022-07,129.48,2022-07-28
3868,4,4,2022-07,235.23,2022-07-28
3869,4,5,2022-07,671.47,2022-07-28
3870,4,6,2022-07,160.37,2022-07-28
3871,5,1,2022-07,5852.65,2022-07-28
3872,5,2,2022-07,711.97,2022-07-28
3873,5,3,2022-07,99.70,2022-07-28
3874,5,4,2022-07,235.23,2022-07-28
3875,5,5,2022-07,610.25,2022-07-28
3876,5,6,2022-07,134.21,2022-07-28
3877,6,1,2022-07,7709.74,2022-07-28
3878,6,2,2022-07,1019.54,2022-07-28
3879,6,3,2022-07,141.82,2022-07-28
3880,6,4,2022-07,235.23,2022-07-28
3881,6,5,2022-07,765.00,2022-07-28
3882,6,6,2022-07,172.15,2022-07-28
3883,7,1,2022-07,6640.50,2022-07-28
3884,7,2,2022-07,912.71,2022-07-28
3885,7,3,2022-07,111.71,2022-07-28
3886,7,4,2022-07,235.23,2022-07-28
3887,7,5,2022-07,580.54,2022-07-28
3888,7,6,2022-07,143.07,2022-07-28
3889,8,1,2022-07,7259.53,2022-07-28
3890,8,2,2022-07,892.32,2022-07-28
3891,8,3,2022-07,139.15,2022-07-28
3892,8,4,2022-07,235.23,2022-07-28
3893,8,5,2022-07,812.60,2022-07-28
3894,8,6,2022-07,158.97,2022-07-28
3895,9,1,2022-07,5683.82,2022-07-28
3896,9,2,2022-07,784.76,2022-07-28
3897,9,3,2022-07,105.80,2022-07-28
3898,9,4,2022-07,235.23,2022-07-28
3899,9,5,2022-07,454.97,2022-07-28
3900,9,6,2022-07,122.10,2022-07-28
3901,10,1,2022-07,7034.43,2022-07-28
3902,10,2,2022-07,941.34,2022-07-28
3903,10,3,2022-07,118.39,2022-07-28
3904,10,4,2022-07,235.23,2022-07-28
3905,10,5,2022-07,500.64,2022-07-28
3906,10,6,2022-07,152.50,2022-07-28
3907,11,1,2022-07,6753.05,2022-07-28
3908,11,2,2022-07,828.18,2022-07-28
3909,11,3,2022-07,131.38,2022-07-28
3910,11,4,2022-07,235.23,2022-07-28
3911,11,5,2022-07,679.61,2022-07-28
3912,11,6,2022-07,155.59,2022-07-28
3913,12,1,2022-07,5458.72,2022-07-28
3914,12,2,2022-07,751.73,2022-07-28
3915,12,3,2022-07,97.22,2022-07-28
3916,12,4,2022-07,235.23,2022-07-28
3917,12,5,2022-07,587.25,2022-07-28
3918,12,6,2022-07,123.20,2022-07-28
3919,1,1,2022-08,14575.34,2022-08-28
3920,1,2,2022-08,1996.59,2022-08-28
3921,1,3,2022-08,251.12,2022-08-28
3922,1,4,2022-08,235.23,2022-08-28
3923,1,5,2022-08,1425.63,2022-08-28
3924,1,6,2022-08,335.00,2022-08-28
3925,2,1,2022-08,11198.81,2022-08-28
3926,2,2,2022-08,1453.83,2022-08-28
3927,2,3,2022-08,216.17,2022-08-28
3928,2,4,2022-08,235.23,2022-08-28
3929,2,5,2022-08,1132.24,2022-08-28
3930,2,6,2022-08,242.98,2022-08-28
3931,3,1,2022-08,9285.45,2022-08-28
3932,3,2,2022-08,1166.02,2022-08-28
3933,3,3,2022-08,174.54,2022-08-28
3934,3,4,2022-08,235.23,2022-08-28
3935,3,5,2022-08,873.36,2022-08-28
3936,3,6,2022-08,213.58,2022-08-28
3937,4,1,2022-08,7540.91,2022-08-28
3938,4,2,2022-08,925.86,2022-08-28
3939,4,3,2022-08,127.51,2022-08-28
3940,4,4,2022-08,235.23,2022-08-28
3941,4,5,2022-08,714.95,2022-08-28
3942,4,6,2022-08,170.56,2022-08-28
3943,5,1,2022-08,5852.65,2022-08-28
3944,5,2,2022-08,765.72,2022-08-28
3945,5,3,2022-08,111.55,2022-08-28
3946,5,4,2022-08,235.23,2022-08-28
3947,5,5,2022-08,435.99,2022-08-28
3948,5,6,2022-08,123.55,2022-08-28
3949,6,1,2022-08,7709.74,2022-08-28
3950,6,2,2022-08,1050.44,2022-08-28
3951,6,3,2022-08,129.67,2022-08-28
3952,6,4,2022-08,235.23,2022-08-28
3953,6,5,2022-08,592.72,2022-08-28
3954,6,6,2022-08,168.89,2022-08-28
3955,7,1,2022-08,6640.50,2022-08-28
3956,7,2,2022-08,904.94,2022-08-28
3957,7,3,2022-08,128.46,2022-08-28
3958,7,4,2022-08,235.23,2022-08-28
3959,7,5,2022-08,499.98,2022-08-28
3960,7,6,2022-08,140.48,2022-08-28
3961,8,1,2022-08,7259.53,2022-08-28
3962,8,2,2022-08,931.08,2022-08-28
3963,8,3,2022-08,128.10,2022-08-28
3964,8,4,2022-08,235.23,2022-08-28
3965,8,5,2022-08,835.94,2022-08-28
3966,8,6,2022-08,166.46,2022-08-28
3967,9,1,2022-08,5683.82,2022-08-28
3968,9,2,2022-08,691.16,2022-08-28
3969,9,3,2022-08,96.41,2022-08-28
3970,9,4,2022-08,235.23,2022-08-28
3971,9,5,2022-08,392.02,2022-08-28
3972,9,6,2022-08,122.11,2022-08-28
3973,10,1,2022-08,7034.43,2022-08-28
3974,10,2,2022-08,877.75,2022-08-28
3975,10,3,2022-08,117.71,2022-08-28
3976,10,4,2022-08,235.23,2022-08-28
3977,10,5,2022-08,585.82,2022-08-28
3978,10,6,2022-08,159.09,2022-08-28
3979,11,1,2022-08,6753.05,2022-08-28
3980,11,2,2022-08,821.38,2022-08-28
3981,11,3,2022-08,122.00,2022-08-28
3982,11,4,2022-08,235.23,2022-08-28
3983,11,5,2022-08,503.35,2022-08-28
3984,11,6,2022-08,146.80,2022-08-28
3985,12,1,2022-08,5458.72,2022-08-28
3986,12,2,2022-08,656.00,2022-08-28
3987,12,3,2022-08,101.02,2022-08-28
3988,12,4,2022-08,235.23,2022-08-28
3989,12,5,2022-08,373.31,2022-08-28
3990,12,6,2022-08,122.10,2022-08-28
3991,1,1,2022-09,14575.34,2022-09-28
3992,1,2,2022-09,2002.39,2022-09-28
3993,1,3,2022-09,248.88,2022-09-28
3994,1,4,2022-09,235.23,2022-09-28
3995,1,5,2022-09,1228.70,2022-09-28
3996,1,6,2022-09,314.90,2022-09-28
3997,2,1,2022-09,11198.81,2022-09-28
3998,2,2,2022-09,1520.03,2022-09-28
3999,2,3,2022-09,214.90,2022-09-28
4000,2,4,2022-09,235.23,2022-09-28
4001,2,5,2022-09,1296.60,2022-09-28
4002,2,6,2022-09,254.95,2022-09-28
4003,3,1,2022-09,9285.45,2022-09-28
4004,3,2,2022-09,1269.40,2022-09-28
4005,3,3,2022-09,160.03,2022-09-28
4006,3,4,2022-09,235.23,2022-09-28
4007,3,5,2022-09,947.28,2022-09-28
4008,3,6,2022-09,196.88,2022-09-28
4009,4,1,2022-09,7540.91,2022-09-28
4010,4,2,2022-09,988.31,2022-09-28
4011,4,3,2022-09,130.01,2022-09-28
4012,4,4,2022-09,235.23,2022-09-28
