order_ID,cus_ID,br_ID,st_ID,order_date,order_status
116241,993,2,36,2022-01-02,Completed
116242,6403,2,48,2022-01-02,Completed
116243,7671,2,46,2022-01-02,Completed
116244,3680,2,46,2022-01-02,Completed
116245,7964,2,43,2022-01-02,Completed
116246,14173,2,29,2022-01-02,Completed
116247,12988,2,29,2022-01-02,Pending
116248,10022,2,46,2022-01-02,Completed
116249,8152,3,66,2022-01-02,Completed
116250,2147,3,66,2022-01-02,Completed
116251,7778,3,49,2022-01-02,Cancelled
116252,12095,3,52,2022-01-02,Cancelled
116253,14045,3,66,2022-01-02,Completed
116254,12463,3,49,2022-01-02,Completed
116255,6199,4,80,2022-01-02,Completed
116256,7525,4,68,2022-01-02,Completed
116257,8907,4,81,2022-01-02,Completed
116258,14264,4,80,2022-01-02,Completed
116259,14628,4,68,2022-01-02,Completed
116260,13226,5,96,2022-01-02,Completed
116261,8628,5,89,2022-01-02,Completed
116262,9070,5,89,2022-01-02,Completed
116263,11754,5,86,2022-01-02,Completed
116264,13718,5,84,2022-01-02,Completed
116265,12516,5,92,2022-01-02,Completed
116266,2842,5,89,2022-01-02,Completed
116267,3377,5,86,2022-01-02,Completed
116268,9283,5,92,2022-01-02,Completed
116269,9878,6,97,2022-01-02,Completed
116270,2420,6,100,2022-01-02,Completed
116271,14125,6,100,2022-01-02,Completed
116272,12971,6,110,2022-01-02,Completed
116273,2241,6,100,2022-01-02,Completed
116274,7528,6,100,2022-01-02,Completed
116275,765,6,110,2022-01-02,Completed
116276,9459,6,100,2022-01-02,Cancelled
116277,6625,6,100,2022-01-02,Completed
116278,3631,6,110,2022-01-02,Completed
116279,5320,6,97,2022-01-02,Completed
116280,10063,6,110,2022-01-02,Completed
116281,12220,7,115,2022-01-02,Cancelled
116282,3264,7,116,2022-01-02,Completed
116283,14206,7,115,2022-01-02,Completed
116284,4406,7,116,2022-01-02,Completed
116285,12134,7,123,2022-01-02,Completed
116286,10485,7,119,2022-01-02,Completed
116287,8386,7,131,2022-01-02,Completed
116288,10774,7,131,2022-01-02,Completed
116289,3590,7,128,2022-01-02,Completed
116290,5965,7,116,2022-01-02,Completed
116291,6534,7,123,2022-01-02,Completed
116292,9727,7,122,2022-01-02,Completed
116293,10469,8,139,2022-01-02,Completed
116294,9619,8,139,2022-01-02,Completed
116295,2792,8,148,2022-01-02,Completed
116296,12682,8,132,2022-01-02,Completed
116297,1254,8,137,2022-01-02,Completed
116298,5563,8,148,2022-01-02,Completed
116299,6095,8,132,2022-01-02,Completed
116300,6428,8,145,2022-01-02,Completed
116301,12798,8,140,2022-01-02,Completed
116302,9745,8,145,2022-01-02,Completed
116303,2428,8,142,2022-01-02,Completed
116304,2771,8,145,2022-01-02,Completed
116305,2091,9,149,2022-01-02,Completed
116306,6881,9,151,2022-01-02,Completed
116307,6834,9,149,2022-01-02,Completed
116308,3004,9,149,2022-01-02,Completed
116309,9562,9,149,2022-01-02,Completed
116310,10014,9,149,2022-01-02,Completed
116311,6679,9,151,2022-01-02,Completed
116312,9351,9,157,2022-01-02,Completed
116313,9937,9,149,2022-01-02,Completed
116314,9532,10,161,2022-01-02,Completed
116315,8544,10,175,2022-01-02,Completed
116316,10563,10,161,2022-01-02,Completed
116317,4530,10,173,2022-01-02,Completed
116318,3285,10,176,2022-01-02,Completed
116319,11055,10,176,2022-01-02,Completed
116320,1683,10,175,2022-01-02,Completed
116321,179,10,161,2022-01-02,Completed
116322,9827,10,173,2022-01-02,Completed
116323,13407,11,184,2022-01-02,Completed
116324,8296,11,185,2022-01-02,Completed
116325,7546,11,184,2022-01-02,Completed
116326,12091,11,185,2022-01-02,Completed
116327,1431,11,177,2022-01-02,Completed
116328,8430,12,192,2022-01-02,Completed
116329,4643,12,191,2022-01-02,Completed
116330,10555,12,201,2022-01-02,Completed
116331,8378,12,202,2022-01-02,Completed
116332,3155,12,201,2022-01-02,Completed
116333,2579,12,202,2022-01-02,Completed
116334,3442,12,202,2022-01-02,Completed
116335,2964,12,192,2022-01-02,Completed
116336,14012,1,10,2022-01-03,Completed
116337,6272,1,1,2022-01-03,Completed
116338,13041,1,3,2022-01-03,Completed
116339,2254,1,10,2022-01-03,Completed
116340,459,1,3,2022-01-03,Completed
116341,11556,1,22,2022-01-03,Completed
116342,3302,1,6,2022-01-03,Completed
116343,7416,1,1,2022-01-03,Completed
116344,11984,1,20,2022-01-03,Completed
116345,12,1,1,2022-01-03,Completed
116346,7893,1,1,2022-01-03,Completed
116347,14024,1,3,2022-01-03,Completed
116348,13545,1,10,2022-01-03,Completed
116349,658,1,17,2022-01-03,Completed
116350,3656,2,29,2022-01-03,Completed
116351,273,2,48,2022-01-03,Completed
116352,6443,2,41,2022-01-03,Completed
116353,14184,2,36,2022-01-03,Completed
116354,2622,2,29,2022-01-03,Completed
116355,11838,2,48,2022-01-03,Completed
116356,5451,2,29,2022-01-03,Completed
116357,4806,2,29,2022-01-03,Completed
116358,5343,2,43,2022-01-03,Completed
116359,8393,2,45,2022-01-03,Completed
116360,227,2,24,2022-01-03,Completed
116361,3958,3,49,2022-01-03,Completed
116362,9120,3,59,2022-01-03,Completed
116363,10784,3,66,2022-01-03,Completed
116364,11132,3,52,2022-01-03,Cancelled
116365,7230,3,59,2022-01-03,Completed
116366,11651,3,49,2022-01-03,Completed
116367,12807,3,59,2022-01-03,Completed
116368,13267,3,64,2022-01-03,Completed
116369,1866,3,49,2022-01-03,Completed
116370,13329,4,81,2022-01-03,Completed
116371,10145,4,80,2022-01-03,Completed
116372,9081,5,92,2022-01-03,Completed
116373,13836,5,96,2022-01-03,Completed
116374,10860,5,84,2022-01-03,Completed
116375,7836,5,96,2022-01-03,Completed
116376,14142,6,107,2022-01-03,Completed
116377,4875,6,108,2022-01-03,Completed
116378,3922,6,110,2022-01-03,Completed
116379,8863,6,107,2022-01-03,Completed
116380,5680,6,110,2022-01-03,Completed
116381,10628,6,100,2022-01-03,Completed
116382,10995,6,100,2022-01-03,Completed
116383,2564,6,108,2022-01-03,Completed
116384,14042,6,110,2022-01-03,Completed
116385,3361,6,100,2022-01-03,Completed
116386,13211,7,128,2022-01-03,Completed
116387,8828,7,119,2022-01-03,Completed
116388,11632,7,128,2022-01-03,Completed
116389,12988,7,119,2022-01-03,Completed
116390,7336,7,119,2022-01-03,Completed
116391,7289,7,122,2022-01-03,Processing
116392,1910,8,140,2022-01-03,Completed
116393,6296,8,140,2022-01-03,Completed
116394,1422,8,139,2022-01-03,Completed
116395,931,8,139,2022-01-03,Completed
116396,3530,8,139,2022-01-03,Completed
116397,11994,8,132,2022-01-03,Completed
116398,14257,9,150,2022-01-03,Completed
116399,3481,9,151,2022-01-03,Completed
116400,11891,9,151,2022-01-03,Completed
116401,12809,9,149,2022-01-03,Completed
116402,9639,9,150,2022-01-03,Completed
116403,10323,10,175,2022-01-03,Completed
116404,11914,10,176,2022-01-03,Completed
116405,14104,10,176,2022-01-03,Completed
116406,1774,10,174,2022-01-03,Completed
116407,2756,10,174,2022-01-03,Cancelled
116408,2314,11,177,2022-01-03,Cancelled
116409,6091,11,184,2022-01-03,Completed
116410,12230,11,184,2022-01-03,Completed
116411,3995,11,185,2022-01-03,Completed
116412,10366,12,202,2022-01-03,Completed
116413,4801,12,194,2022-01-03,Completed
116414,7996,12,201,2022-01-03,Completed
116415,6431,1,6,2022-01-04,Completed
116416,5273,1,8,2022-01-04,Completed
116417,1327,1,22,2022-01-04,Completed
116418,13761,1,1,2022-01-04,Completed
116419,469,1,10,2022-01-04,Completed
116420,2628,1,10,2022-01-04,Completed
116421,8194,1,20,2022-01-04,Completed
116422,169,1,10,2022-01-04,Completed
116423,5009,1,20,2022-01-04,Completed
116424,13285,1,17,2022-01-04,Completed
116425,2435,1,22,2022-01-04,Completed
116426,8642,2,48,2022-01-04,Completed
116427,10958,2,35,2022-01-04,Completed
116428,13317,2,24,2022-01-04,Completed
116429,3785,2,24,2022-01-04,Completed
116430,12449,2,24,2022-01-04,Cancelled
116431,6651,2,35,2022-01-04,Completed
116432,13574,2,24,2022-01-04,Completed
116433,11822,2,41,2022-01-04,Completed
116434,8001,2,41,2022-01-04,Completed
116435,10598,2,43,2022-01-04,Completed
116436,10302,2,45,2022-01-04,Completed
116437,6811,3,49,2022-01-04,Processing
116438,8543,3,64,2022-01-04,Completed
116439,5051,3,52,2022-01-04,Completed
116440,9446,4,81,2022-01-04,Completed
116441,11545,4,80,2022-01-04,Completed
116442,13095,4,71,2022-01-04,Completed
116443,10357,4,71,2022-01-04,Completed
116444,14165,5,89,2022-01-04,Completed
116445,9283,5,89,2022-01-04,Completed
116446,9717,5,84,2022-01-04,Completed
116447,8483,5,84,2022-01-04,Completed
116448,3904,6,100,2022-01-04,Completed
116449,9901,6,110,2022-01-04,Completed
116450,6146,6,110,2022-01-04,Completed
116451,8982,6,100,2022-01-04,Completed
116452,12282,6,100,2022-01-04,Completed
116453,10336,6,107,2022-01-04,Completed
116454,11850,6,110,2022-01-04,Completed
116455,13947,6,100,2022-01-04,Completed
116456,4464,6,107,2022-01-04,Completed
116457,10373,6,97,2022-01-04,Completed
116458,8759,6,97,2022-01-04,Cancelled
116459,10971,6,107,2022-01-04,Completed
116460,3487,6,108,2022-01-04,Completed
116461,11838,6,100,2022-01-04,Completed
116462,11194,7,123,2022-01-04,Completed
116463,3021,7,115,2022-01-04,Completed
116464,4096,7,123,2022-01-04,Completed
116465,6207,7,115,2022-01-04,Completed
116466,5071,7,129,2022-01-04,Completed
116467,674,8,145,2022-01-04,Completed
116468,14138,8,142,2022-01-04,Completed
116469,8971,9,149,2022-01-04,Completed
116470,11385,9,157,2022-01-04,Completed
116471,9640,9,151,2022-01-04,Completed
116472,5365,9,157,2022-01-04,Completed
116473,8161,9,157,2022-01-04,Completed
116474,13099,9,151,2022-01-04,Completed
116475,12376,9,157,2022-01-04,Completed
116476,7544,9,157,2022-01-04,Completed
116477,10629,10,161,2022-01-04,Completed
116478,12525,10,174,2022-01-04,Completed
116479,775,10,161,2022-01-04,Completed
116480,879,10,173,2022-01-04,Completed
116481,6226,10,176,2022-01-04,Completed
116482,14038,10,166,2022-01-04,Completed
116483,11853,10,173,2022-01-04,Completed
116484,5235,11,185,2022-01-04,Completed
116485,995,11,184,2022-01-04,Completed
116486,3299,11,184,2022-01-04,Completed
116487,12960,11,179,2022-01-04,Completed
116488,14064,11,179,2022-01-04,Completed
116489,12487,11,184,2022-01-04,Completed
116490,10546,11,179,2022-01-04,Completed
116491,3385,12,194,2022-01-04,Completed
116492,5642,12,201,2022-01-04,Completed
116493,12113,12,191,2022-01-04,Completed
116494,5150,12,201,2022-01-04,Completed
116495,2592,12,194,2022-01-04,Cancelled
116496,8798,1,8,2022-01-05,Completed
116497,4958,1,17,2022-01-05,Completed
116498,178,1,6,2022-01-05,Completed
116499,3045,1,1,2022-01-05,Completed
116500,10839,1,8,2022-01-05,Completed
116501,1463,1,17,2022-01-05,Completed
116502,4194,1,22,2022-01-05,Completed
116503,13014,1,1,2022-01-05,Completed
116504,11509,1,17,2022-01-05,Completed
116505,6389,1,8,2022-01-05,Completed
116506,11063,1,8,2022-01-05,Completed
116507,11519,2,48,2022-01-05,Completed
116508,11409,2,29,2022-01-05,Completed
116509,2222,2,46,2022-01-05,Completed
116510,9786,2,43,2022-01-05,Completed
116511,3378,2,41,2022-01-05,Completed
116512,7902,2,41,2022-01-05,Completed
116513,9774,2,24,2022-01-05,Completed
116514,12255,2,24,2022-01-05,Completed
116515,7439,2,48,2022-01-05,Completed
116516,14365,2,43,2022-01-05,Completed
116517,1489,2,46,2022-01-05,Completed
116518,6095,2,36,2022-01-05,Completed
116519,645,2,43,2022-01-05,Completed
116520,13180,2,24,2022-01-05,Completed
116521,4462,2,24,2022-01-05,Completed
116522,8313,2,35,2022-01-05,Completed
116523,1550,2,29,2022-01-05,Completed
116524,651,2,35,2022-01-05,Completed
116525,6812,3,59,2022-01-05,Completed
116526,10409,3,49,2022-01-05,Completed
116527,10967,3,49,2022-01-05,Completed
116528,7396,3,49,2022-01-05,Completed
116529,6753,3,64,2022-01-05,Completed
116530,1896,3,59,2022-01-05,Completed
116531,2781,3,66,2022-01-05,Completed
116532,8117,3,66,2022-01-05,Completed
116533,3919,3,59,2022-01-05,Completed
116534,8297,3,59,2022-01-05,Completed
116535,12629,3,52,2022-01-05,Completed
116536,13394,3,52,2022-01-05,Completed
116537,3459,3,49,2022-01-05,Completed
116538,3231,4,80,2022-01-05,Completed
116539,9599,4,68,2022-01-05,Completed
116540,8633,4,68,2022-01-05,Completed
116541,8788,4,68,2022-01-05,Completed
116542,10051,4,80,2022-01-05,Completed
116543,13565,4,82,2022-01-05,Cancelled
116544,10691,4,68,2022-01-05,Completed
116545,13101,5,86,2022-01-05,Completed
116546,7210,5,89,2022-01-05,Completed
116547,9703,5,86,2022-01-05,Completed
116548,6765,5,92,2022-01-05,Completed
116549,6356,5,89,2022-01-05,Completed
116550,11628,5,84,2022-01-05,Completed
116551,5471,6,108,2022-01-05,Completed
116552,5390,6,108,2022-01-05,Completed
116553,3019,6,97,2022-01-05,Completed
116554,2728,6,97,2022-01-05,Completed
116555,12246,7,129,2022-01-05,Completed
116556,2043,7,116,2022-01-05,Completed
116557,2829,7,123,2022-01-05,Completed
116558,13866,7,115,2022-01-05,Completed
116559,9727,7,128,2022-01-05,Completed
116560,10271,7,129,2022-01-05,Completed
116561,1893,8,148,2022-01-05,Completed
116562,12964,8,148,2022-01-05,Completed
116563,8090,8,140,2022-01-05,Completed
116564,8651,8,148,2022-01-05,Completed
116565,9479,8,142,2022-01-05,Completed
116566,2868,9,149,2022-01-05,Completed
116567,8745,9,149,2022-01-05,Completed
116568,12376,9,157,2022-01-05,Completed
116569,8007,9,151,2022-01-05,Completed
116570,9265,9,151,2022-01-05,Completed
116571,11149,9,151,2022-01-05,Completed
116572,10147,9,150,2022-01-05,Completed
116573,2861,9,150,2022-01-05,Completed
116574,5625,9,150,2022-01-05,Completed
116575,11892,10,173,2022-01-05,Completed
116576,4039,10,176,2022-01-05,Completed
116577,9013,10,173,2022-01-05,Completed
116578,11556,10,173,2022-01-05,Completed
116579,7872,10,176,2022-01-05,Completed
116580,2618,11,177,2022-01-05,Completed
116581,6370,11,177,2022-01-05,Completed
116582,9872,11,177,2022-01-05,Cancelled
116583,14100,11,185,2022-01-05,Completed
116584,7571,12,192,2022-01-05,Completed
116585,8505,12,192,2022-01-05,Completed
116586,13076,12,191,2022-01-05,Cancelled
116587,10749,12,201,2022-01-05,Completed
116588,7471,12,191,2022-01-05,Completed
116589,4802,12,202,2022-01-05,Completed
116590,5721,1,17,2022-01-06,Completed
116591,6827,1,3,2022-01-06,Completed
116592,2550,1,3,2022-01-06,Completed
116593,9914,1,22,2022-01-06,Completed
116594,11933,1,10,2022-01-06,Completed
116595,3428,1,6,2022-01-06,Completed
116596,14076,1,17,2022-01-06,Completed
116597,745,1,3,2022-01-06,Completed
116598,7519,1,8,2022-01-06,Completed
116599,1932,1,1,2022-01-06,Completed
116600,3654,1,8,2022-01-06,Completed
116601,6489,1,22,2022-01-06,Completed
116602,1762,2,45,2022-01-06,Completed
116603,7031,2,35,2022-01-06,Completed
116604,7465,2,46,2022-01-06,Completed
116605,8362,2,35,2022-01-06,Completed
116606,13087,2,46,2022-01-06,Completed
116607,12577,2,43,2022-01-06,Completed
116608,6139,2,41,2022-01-06,Completed
116609,13213,2,48,2022-01-06,Completed
116610,11382,2,43,2022-01-06,Completed
116611,553,2,41,2022-01-06,Completed
116612,10754,2,41,2022-01-06,Completed
116613,4111,2,43,2022-01-06,Completed
116614,9018,3,64,2022-01-06,Completed
116615,14092,3,59,2022-01-06,Completed
116616,8338,3,64,2022-01-06,Completed
116617,13008,3,49,2022-01-06,Completed
116618,10621,3,52,2022-01-06,Completed
116619,6481,3,59,2022-01-06,Completed
116620,5899,3,59,2022-01-06,Completed
116621,13138,4,80,2022-01-06,Completed
116622,9724,4,81,2022-01-06,Completed
116623,2840,4,83,2022-01-06,Completed
116624,13885,4,81,2022-01-06,Completed
116625,13094,4,71,2022-01-06,Completed
116626,13337,4,83,2022-01-06,Completed
116627,2736,4,68,2022-01-06,Cancelled
116628,4282,5,84,2022-01-06,Completed
116629,6407,5,84,2022-01-06,Completed
116630,14465,5,89,2022-01-06,Completed
116631,5439,5,84,2022-01-06,Completed
116632,11963,5,86,2022-01-06,Completed
116633,7977,5,89,2022-01-06,Completed
116634,3170,6,107,2022-01-06,Completed
116635,10581,6,108,2022-01-06,Completed
116636,7942,6,107,2022-01-06,Cancelled
116637,4876,6,110,2022-01-06,Completed
116638,6676,6,107,2022-01-06,Completed
116639,9147,6,107,2022-01-06,Completed
116640,10609,6,108,2022-01-06,Processing
116641,10983,6,100,2022-01-06,Completed
116642,5798,6,97,2022-01-06,Completed
116643,13352,6,100,2022-01-06,Completed
116644,6452,6,100,2022-01-06,Completed
116645,12640,7,131,2022-01-06,Completed
116646,3453,7,115,2022-01-06,Completed
116647,4829,7,128,2022-01-06,Completed
116648,7129,7,129,2022-01-06,Completed
116649,2676,7,128,2022-01-06,Completed
116650,8781,7,115,2022-01-06,Cancelled
116651,1483,8,142,2022-01-06,Completed
116652,10848,8,145,2022-01-06,Completed
116653,8159,8,132,2022-01-06,Completed
116654,13400,8,142,2022-01-06,Completed
116655,7628,8,132,2022-01-06,Completed
116656,9362,9,151,2022-01-06,Completed
116657,14457,9,149,2022-01-06,Completed
116658,11645,10,175,2022-01-06,Completed
116659,6965,10,176,2022-01-06,Processing
116660,14010,10,161,2022-01-06,Completed
116661,14327,10,161,2022-01-06,Completed
116662,5957,10,166,2022-01-06,Completed
116663,9815,10,176,2022-01-06,Cancelled
116664,2370,10,175,2022-01-06,Completed
116665,11180,10,175,2022-01-06,Completed
116666,2611,10,175,2022-01-06,Completed
116667,10439,11,177,2022-01-06,Completed
116668,7845,11,179,2022-01-06,Processing
116669,7855,11,179,2022-01-06,Completed
116670,5740,11,185,2022-01-06,Completed
116671,12991,11,179,2022-01-06,Cancelled
116672,6049,12,201,2022-01-06,Completed
116673,14480,12,201,2022-01-06,Cancelled
116674,13100,12,191,2022-01-06,Completed
116675,4515,12,191,2022-01-06,Completed
116676,14246,1,8,2022-01-07,Completed
116677,14589,1,8,2022-01-07,Completed
116678,5410,1,10,2022-01-07,Completed
116679,12034,1,8,2022-01-07,Completed
116680,10222,1,10,2022-01-07,Completed
116681,4871,1,3,2022-01-07,Completed
116682,5827,1,20,2022-01-07,Completed
116683,1952,1,1,2022-01-07,Completed
116684,5657,1,10,2022-01-07,Completed
116685,10235,1,8,2022-01-07,Completed
116686,13077,1,6,2022-01-07,Completed
116687,14130,1,3,2022-01-07,Completed
116688,12282,2,41,2022-01-07,Completed
116689,13369,2,41,2022-01-07,Completed
116690,3018,2,41,2022-01-07,Completed
116691,6671,2,41,2022-01-07,Completed
116692,2584,2,48,2022-01-07,Completed
116693,2419,2,48,2022-01-07,Completed
116694,648,2,48,2022-01-07,Completed
116695,6380,2,41,2022-01-07,Completed
116696,12555,2,36,2022-01-07,Completed
116697,213,2,45,2022-01-07,Completed
116698,13587,2,45,2022-01-07,Completed
116699,2246,2,35,2022-01-07,Completed
116700,8856,2,36,2022-01-07,Completed
116701,5527,2,46,2022-01-07,Completed
116702,5637,2,48,2022-01-07,Completed
116703,5002,3,52,2022-01-07,Completed
116704,5012,3,52,2022-01-07,Completed
116705,14591,3,59,2022-01-07,Completed
116706,6550,3,49,2022-01-07,Completed
116707,13284,3,64,2022-01-07,Completed
116708,6753,3,52,2022-01-07,Completed
116709,6137,3,59,2022-01-07,Completed
116710,4319,3,66,2022-01-07,Completed
116711,9582,3,59,2022-01-07,Completed
116712,13020,3,66,2022-01-07,Completed
116713,12595,3,52,2022-01-07,Completed
116714,11088,4,71,2022-01-07,Completed
116715,11909,4,82,2022-01-07,Completed
116716,8788,4,81,2022-01-07,Completed
116717,10872,4,81,2022-01-07,Completed
116718,12707,4,81,2022-01-07,Completed
116719,8227,4,82,2022-01-07,Completed
116720,7967,4,71,2022-01-07,Completed
116721,8955,4,83,2022-01-07,Pending
116722,9631,4,71,2022-01-07,Completed
116723,10239,4,68,2022-01-07,Processing
116724,8318,5,84,2022-01-07,Completed
116725,8903,5,84,2022-01-07,Completed
116726,6984,6,97,2022-01-07,Completed
116727,6374,6,108,2022-01-07,Completed
116728,10373,6,110,2022-01-07,Completed
116729,13653,6,97,2022-01-07,Cancelled
