res_det_ID,res_ID,st_ID,serv_ID,start_time,end_time,serv_discount,serv_tax
57,42,229,6,2019-01-02 16:45:00,2019-01-02 18:00:00,0.00,9.90
58,43,8,12,2019-01-03 18:00:00,2019-01-03 19:00:00,9.10,7.25
59,43,8,14,2019-01-03 19:00:00,2019-01-03 19:15:00,2.45,1.95
60,44,5,1,2019-01-03 13:45:00,2019-01-03 14:45:00,3.75,4.27
61,45,4,6,2019-01-03 14:15:00,2019-01-03 15:30:00,8.25,9.40
62,46,9,4,2019-01-03 12:45:00,2019-01-03 13:45:00,4.75,5.42
63,47,7,3,2019-01-03 13:15:00,2019-01-03 14:30:00,18.70,5.48
64,48,8,6,2019-01-03 11:00:00,2019-01-03 12:15:00,28.05,8.22
65,49,9,10,2019-01-03 16:00:00,2019-01-03 17:00:00,10.50,8.37
66,50,39,2,2019-01-03 16:45:00,2019-01-03 17:30:00,0.00,3.60
67,51,46,4,2019-01-03 18:45:00,2019-01-03 19:45:00,0.00,5.70
68,52,31,10,2019-01-03 10:00:00,2019-01-03 11:00:00,18.00,7.92
69,52,31,14,2019-01-03 11:00:00,2019-01-03 11:15:00,4.20,1.85
70,53,34,2,2019-01-03 19:15:00,2019-01-03 20:00:00,0.00,3.60
71,54,33,13,2019-01-03 18:15:00,2019-01-03 19:30:00,11.20,8.93
72,55,63,2,2019-01-03 16:45:00,2019-01-03 17:30:00,0.00,3.60
73,56,75,3,2019-01-03 14:45:00,2019-01-03 16:00:00,13.20,5.81
74,57,62,11,2019-01-03 16:00:00,2019-01-03 17:15:00,21.60,9.50
75,57,62,14,2019-01-03 17:15:00,2019-01-03 17:30:00,4.20,1.85
76,58,70,1,2019-01-03 17:30:00,2019-01-03 18:30:00,0.00,4.50
77,58,70,15,2019-01-03 18:30:00,2019-01-03 19:00:00,0.00,3.30
78,59,94,8,2019-01-03 16:00:00,2019-01-03 17:30:00,0.00,19.20
79,60,95,10,2019-01-03 19:00:00,2019-01-03 20:00:00,0.00,9.00
80,61,87,4,2019-01-03 18:00:00,2019-01-03 19:00:00,11.40,5.02
81,62,95,13,2019-01-03 15:00:00,2019-01-03 16:15:00,0.00,9.60
82,63,101,11,2019-01-03 18:45:00,2019-01-03 20:00:00,12.60,10.04
83,64,107,7,2019-01-03 17:00:00,2019-01-03 18:30:00,0.00,16.80
84,64,107,16,2019-01-03 18:30:00,2019-01-03 19:00:00,0.00,2.40
85,65,116,8,2019-01-03 11:15:00,2019-01-03 12:45:00,38.40,16.90
86,66,126,6,2019-01-03 13:45:00,2019-01-03 15:00:00,8.25,9.40
87,67,118,2,2019-01-03 12:15:00,2019-01-03 13:00:00,4.80,3.31
88,67,118,16,2019-01-03 13:00:00,2019-01-03 13:30:00,3.20,2.21
89,68,137,3,2019-01-03 18:45:00,2019-01-03 20:00:00,0.00,6.60
90,69,168,13,2019-01-03 18:00:00,2019-01-03 19:15:00,11.20,8.93
91,69,168,16,2019-01-03 19:15:00,2019-01-03 19:45:00,2.80,2.23
92,70,164,13,2019-01-03 15:15:00,2019-01-03 16:30:00,4.80,9.31
93,71,166,4,2019-01-03 13:00:00,2019-01-03 14:00:00,4.75,5.42
94,72,168,2,2019-01-03 16:15:00,2019-01-03 17:00:00,1.80,3.49
95,73,159,13,2019-01-03 16:45:00,2019-01-03 18:00:00,0.00,9.60
96,74,161,5,2019-01-03 16:30:00,2019-01-03 17:45:00,6.60,12.80
97,74,161,16,2019-01-03 17:45:00,2019-01-03 18:15:00,1.20,2.33
98,75,160,10,2019-01-03 17:00:00,2019-01-03 18:00:00,10.50,8.37
99,76,181,12,2019-01-03 16:45:00,2019-01-03 17:45:00,0.00,7.80
100,76,181,15,2019-01-03 17:45:00,2019-01-03 18:15:00,0.00,3.30
101,77,178,6,2019-01-03 12:15:00,2019-01-03 13:30:00,8.25,9.40
102,78,198,2,2019-01-03 18:00:00,2019-01-03 18:45:00,0.00,3.60
103,78,198,15,2019-01-03 18:45:00,2019-01-03 19:15:00,0.00,3.30
104,79,195,4,2019-01-03 19:00:00,2019-01-03 20:00:00,2.85,5.53
105,80,198,10,2019-01-03 12:00:00,2019-01-03 13:00:00,18.00,7.92
106,80,198,16,2019-01-03 13:00:00,2019-01-03 13:30:00,4.80,2.11
107,81,204,6,2019-01-03 14:15:00,2019-01-03 15:30:00,8.25,9.40
108,82,215,4,2019-01-03 19:00:00,2019-01-03 20:00:00,6.65,5.30
109,83,208,9,2019-01-03 17:15:00,2019-01-03 18:30:00,7.50,14.55
110,84,216,6,2019-01-03 15:45:00,2019-01-03 17:00:00,11.55,9.21
111,84,216,15,2019-01-03 17:00:00,2019-01-03 17:30:00,3.85,3.07
112,85,211,1,2019-01-03 11:30:00,2019-01-03 12:30:00,6.00,4.14
113,86,229,13,2019-01-03 11:30:00,2019-01-03 12:45:00,12.80,8.83
114,87,234,13,2019-01-03 18:00:00,2019-01-03 19:15:00,0.00,9.60
115,88,226,1,2019-01-03 17:30:00,2019-01-03 18:30:00,0.00,4.50
116,88,226,16,2019-01-03 18:30:00,2019-01-03 19:00:00,0.00,2.40
117,89,15,4,2019-01-04 12:00:00,2019-01-04 13:00:00,7.60,5.24
118,90,19,9,2019-01-04 14:15:00,2019-01-04 15:30:00,12.50,14.25
119,90,19,14,2019-01-04 15:30:00,2019-01-04 15:45:00,1.75,1.99
120,91,4,1,2019-01-04 16:30:00,2019-01-04 17:30:00,5.25,4.18
121,92,19,13,2019-01-04 17:45:00,2019-01-04 19:00:00,19.20,8.45
122,92,19,16,2019-01-04 19:00:00,2019-01-04 19:30:00,4.80,2.11
123,93,13,2,2019-01-04 15:15:00,2019-01-04 16:00:00,1.80,3.49
124,93,13,15,2019-01-04 16:00:00,2019-01-04 16:30:00,1.65,3.20
125,94,11,12,2019-01-04 12:30:00,2019-01-04 13:30:00,10.40,7.18
126,95,12,9,2019-01-04 11:15:00,2019-01-04 12:30:00,20.00,13.80
127,96,8,5,2019-01-04 11:00:00,2019-01-04 12:15:00,17.60,12.14
128,97,3,8,2019-01-04 18:30:00,2019-01-04 20:00:00,0.00,19.20
129,98,39,3,2019-01-04 11:30:00,2019-01-04 12:45:00,13.20,5.81
130,99,32,3,2019-01-04 10:30:00,2019-01-04 11:45:00,5.50,6.27
131,100,32,10,2019-01-04 16:00:00,2019-01-04 17:00:00,0.00,9.00
132,101,40,4,2019-01-04 12:15:00,2019-01-04 13:15:00,11.40,5.02
133,101,40,15,2019-01-04 13:15:00,2019-01-04 13:45:00,6.60,2.90
134,102,37,1,2019-01-04 18:45:00,2019-01-04 19:45:00,0.00,4.50
135,102,37,14,2019-01-04 19:45:00,2019-01-04 20:00:00,0.00,2.10
136,103,33,5,2019-01-04 12:15:00,2019-01-04 13:30:00,11.00,12.54
137,104,30,10,2019-01-04 14:45:00,2019-01-04 15:45:00,18.00,7.92
138,105,33,2,2019-01-04 18:00:00,2019-01-04 18:45:00,0.00,3.60
139,106,61,9,2019-01-04 12:15:00,2019-01-04 13:30:00,20.00,13.80
140,107,68,1,2019-01-04 17:45:00,2019-01-04 18:45:00,2.25,4.37
141,107,68,14,2019-01-04 18:45:00,2019-01-04 19:00:00,1.05,2.04
142,108,70,7,2019-01-04 16:45:00,2019-01-04 18:15:00,0.00,16.80
143,109,93,10,2019-01-04 17:45:00,2019-01-04 18:45:00,4.50,8.73
144,110,94,1,2019-01-04 17:15:00,2019-01-04 18:15:00,0.00,4.50
145,111,85,8,2019-01-04 16:15:00,2019-01-04 17:45:00,0.00,19.20
146,112,105,13,2019-01-04 16:00:00,2019-01-04 17:15:00,19.20,8.45
147,112,105,16,2019-01-04 17:15:00,2019-01-04 17:45:00,4.80,2.11
148,113,101,11,2019-01-04 16:15:00,2019-01-04 17:30:00,5.40,10.48
149,113,101,14,2019-01-04 17:30:00,2019-01-04 17:45:00,1.05,2.04
150,114,105,4,2019-01-04 18:45:00,2019-01-04 19:45:00,0.00,5.70
151,115,117,6,2019-01-04 16:00:00,2019-01-04 17:15:00,0.00,9.90
152,116,124,6,2019-01-04 15:00:00,2019-01-04 16:15:00,4.95,9.60
153,116,124,16,2019-01-04 16:15:00,2019-01-04 16:45:00,1.20,2.33
154,117,125,4,2019-01-04 11:30:00,2019-01-04 12:30:00,4.75,5.42
155,117,125,14,2019-01-04 12:30:00,2019-01-04 12:45:00,1.75,1.99
156,118,116,3,2019-01-04 17:15:00,2019-01-04 18:30:00,7.70,6.14
157,118,116,16,2019-01-04 18:30:00,2019-01-04 19:00:00,2.80,2.23
158,119,123,11,2019-01-04 17:30:00,2019-01-04 18:45:00,0.00,10.80
159,120,116,12,2019-01-04 13:45:00,2019-01-04 14:45:00,10.40,7.18
160,121,122,6,2019-01-04 18:30:00,2019-01-04 19:45:00,11.55,9.21
161,122,117,2,2019-01-04 18:30:00,2019-01-04 19:15:00,0.00,3.60
162,123,126,12,2019-01-04 16:00:00,2019-01-04 17:00:00,9.10,7.25
163,123,126,16,2019-01-04 17:00:00,2019-01-04 17:30:00,2.80,2.23
164,124,126,7,2019-01-04 18:30:00,2019-01-04 20:00:00,33.60,14.78
165,125,118,1,2019-01-04 16:30:00,2019-01-04 17:30:00,0.00,4.50
166,125,118,16,2019-01-04 17:30:00,2019-01-04 18:00:00,0.00,2.40
167,126,141,4,2019-01-04 14:45:00,2019-01-04 15:45:00,16.15,4.73
168,126,141,15,2019-01-04 15:45:00,2019-01-04 16:15:00,9.35,2.74
169,127,144,7,2019-01-04 11:45:00,2019-01-04 13:15:00,22.40,15.46
170,127,144,15,2019-01-04 13:15:00,2019-01-04 13:45:00,4.40,3.04
171,128,164,6,2019-01-04 17:45:00,2019-01-04 19:00:00,4.95,9.60
172,128,164,16,2019-01-04 19:00:00,2019-01-04 19:30:00,1.20,2.33
173,129,168,2,2019-01-04 11:30:00,2019-01-04 12:15:00,3.00,3.42
174,130,160,9,2019-01-04 13:30:00,2019-01-04 14:45:00,20.00,13.80
175,130,160,16,2019-01-04 14:45:00,2019-01-04 15:15:00,3.20,2.21
176,131,166,11,2019-01-04 10:00:00,2019-01-04 11:15:00,9.00,10.26
177,132,163,8,2019-01-04 15:00:00,2019-01-04 16:30:00,0.00,19.20
178,132,163,14,2019-01-04 16:30:00,2019-01-04 16:45:00,0.00,2.10
179,133,186,2,2019-01-04 13:45:00,2019-01-04 14:30:00,7.20,3.17
180,134,179,1,2019-01-04 11:15:00,2019-01-04 12:15:00,12.75,3.73
181,135,182,1,2019-01-04 16:15:00,2019-01-04 17:15:00,9.00,3.96
182,136,198,3,2019-01-04 14:45:00,2019-01-04 16:00:00,13.20,5.81
183,137,213,11,2019-01-04 13:45:00,2019-01-04 15:00:00,21.60,9.50
184,137,213,15,2019-01-04 15:00:00,2019-01-04 15:30:00,6.60,2.90
185,138,8,5,2019-01-05 17:30:00,2019-01-05 18:45:00,0.00,13.20
186,139,13,9,2019-01-05 17:30:00,2019-01-05 18:45:00,0.00,15.00
187,139,13,15,2019-01-05 18:45:00,2019-01-05 19:15:00,0.00,3.30
188,140,16,4,2019-01-05 11:00:00,2019-01-05 12:00:00,11.40,5.02
189,141,8,11,2019-01-05 14:15:00,2019-01-05 15:30:00,0.00,10.80
190,141,8,15,2019-01-05 15:30:00,2019-01-05 16:00:00,0.00,3.30
191,142,16,1,2019-01-05 17:00:00,2019-01-05 18:00:00,5.25,4.18
192,142,16,15,2019-01-05 18:00:00,2019-01-05 18:30:00,3.85,3.07
193,143,5,5,2019-01-05 10:45:00,2019-01-05 12:00:00,15.40,12.28
194,143,5,14,2019-01-05 12:00:00,2019-01-05 12:15:00,2.45,1.95
195,144,7,12,2019-01-05 10:15:00,2019-01-05 11:15:00,3.90,7.57
196,145,30,9,2019-01-05 12:30:00,2019-01-05 13:45:00,0.00,15.00
197,146,31,3,2019-01-05 14:30:00,2019-01-05 15:45:00,7.70,6.14
198,146,31,16,2019-01-05 15:45:00,2019-01-05 16:15:00,2.80,2.23
199,147,33,7,2019-01-05 16:15:00,2019-01-05 17:45:00,0.00,16.80
200,147,33,16,2019-01-05 17:45:00,2019-01-05 18:15:00,0.00,2.40
201,148,32,6,2019-01-05 11:00:00,2019-01-05 12:15:00,0.00,9.90
202,149,42,10,2019-01-05 16:45:00,2019-01-05 17:45:00,4.50,8.73
203,150,31,9,2019-01-05 18:15:00,2019-01-05 19:30:00,7.50,14.55
204,150,31,14,2019-01-05 19:30:00,2019-01-05 19:45:00,1.05,2.04
205,151,32,9,2019-01-05 18:15:00,2019-01-05 19:30:00,7.50,14.55
206,151,32,16,2019-01-05 19:30:00,2019-01-05 20:00:00,1.20,2.33
207,152,48,2,2019-01-05 13:00:00,2019-01-05 13:45:00,4.20,3.35
208,153,37,6,2019-01-05 15:45:00,2019-01-05 17:00:00,0.00,9.90
209,154,32,8,2019-01-05 15:30:00,2019-01-05 17:00:00,0.00,19.20
210,155,38,12,2019-01-05 12:15:00,2019-01-05 13:15:00,0.00,7.80
211,156,31,2,2019-01-05 12:30:00,2019-01-05 13:15:00,0.00,3.60
212,157,41,4,2019-01-05 12:15:00,2019-01-05 13:15:00,2.85,5.53
213,158,62,9,2019-01-05 14:00:00,2019-01-05 15:15:00,0.00,15.00
214,158,62,16,2019-01-05 15:15:00,2019-01-05 15:45:00,0.00,2.40
215,159,70,13,2019-01-05 14:15:00,2019-01-05 15:30:00,19.20,8.45
216,159,70,14,2019-01-05 15:30:00,2019-01-05 15:45:00,4.20,1.85
217,160,68,10,2019-01-05 11:00:00,2019-01-05 12:00:00,4.50,8.73
218,161,71,8,2019-01-05 12:00:00,2019-01-05 13:30:00,9.60,18.62
219,161,71,16,2019-01-05 13:30:00,2019-01-05 14:00:00,1.20,2.33
220,162,64,5,2019-01-05 17:00:00,2019-01-05 18:15:00,0.00,13.20
221,162,64,15,2019-01-05 18:15:00,2019-01-05 18:45:00,0.00,3.30
222,163,62,7,2019-01-05 18:30:00,2019-01-05 20:00:00,8.40,16.30
223,164,67,10,2019-01-05 18:00:00,2019-01-05 19:00:00,10.50,8.37
224,165,71,3,2019-01-05 16:30:00,2019-01-05 17:45:00,3.30,6.40
225,166,67,1,2019-01-05 16:30:00,2019-01-05 17:30:00,5.25,4.18
226,166,67,16,2019-01-05 17:30:00,2019-01-05 18:00:00,2.80,2.23
227,167,64,9,2019-01-05 18:45:00,2019-01-05 20:00:00,0.00,15.00
228,168,75,12,2019-01-05 12:15:00,2019-01-05 13:15:00,3.90,7.57
229,169,95,2,2019-01-05 15:15:00,2019-01-05 16:00:00,0.00,3.60
230,170,93,11,2019-01-05 11:15:00,2019-01-05 12:30:00,21.60,9.50
231,171,94,2,2019-01-05 18:30:00,2019-01-05 19:15:00,4.20,3.35
232,172,117,4,2019-01-05 11:45:00,2019-01-05 12:45:00,6.65,5.30
233,173,141,13,2019-01-05 15:00:00,2019-01-05 16:15:00,0.00,9.60
234,174,146,4,2019-01-05 15:30:00,2019-01-05 16:30:00,0.00,5.70
235,174,146,16,2019-01-05 16:30:00,2019-01-05 17:00:00,0.00,2.40
236,175,146,4,2019-01-05 17:30:00,2019-01-05 18:30:00,2.85,5.53
237,175,146,15,2019-01-05 18:30:00,2019-01-05 19:00:00,1.65,3.20
238,176,137,13,2019-01-05 16:15:00,2019-01-05 17:30:00,11.20,8.93
239,177,179,3,2019-01-05 10:30:00,2019-01-05 11:45:00,0.00,6.60
240,178,196,2,2019-01-05 16:00:00,2019-01-05 16:45:00,0.00,3.60
241,179,196,13,2019-01-05 18:45:00,2019-01-05 20:00:00,19.20,8.45
242,180,195,3,2019-01-05 10:45:00,2019-01-05 12:00:00,0.00,6.60
243,181,193,12,2019-01-05 19:00:00,2019-01-05 20:00:00,9.10,7.25
244,182,213,7,2019-01-05 15:00:00,2019-01-05 16:30:00,19.60,15.62
245,183,213,1,2019-01-05 16:30:00,2019-01-05 17:30:00,9.00,3.96
246,183,213,14,2019-01-05 17:30:00,2019-01-05 17:45:00,4.20,1.85
247,184,216,1,2019-01-05 15:45:00,2019-01-05 16:45:00,0.00,4.50
248,185,217,11,2019-01-05 17:45:00,2019-01-05 19:00:00,5.40,10.48
249,185,217,15,2019-01-05 19:00:00,2019-01-05 19:30:00,1.65,3.20
250,186,214,4,2019-01-05 19:00:00,2019-01-05 20:00:00,0.00,5.70
251,187,233,12,2019-01-05 17:45:00,2019-01-05 18:45:00,9.10,7.25
252,188,9,5,2019-01-06 17:00:00,2019-01-06 18:15:00,15.40,12.28
253,188,9,14,2019-01-06 18:15:00,2019-01-06 18:30:00,2.45,1.95
254,189,7,12,2019-01-06 17:00:00,2019-01-06 18:00:00,15.60,6.86
255,189,7,15,2019-01-06 18:00:00,2019-01-06 18:30:00,6.60,2.90
256,190,15,4,2019-01-06 13:00:00,2019-01-06 14:00:00,0.00,5.70
257,191,13,3,2019-01-06 12:30:00,2019-01-06 13:45:00,7.70,6.14
258,192,11,9,2019-01-06 18:45:00,2019-01-06 20:00:00,7.50,14.55
259,193,12,10,2019-01-06 19:00:00,2019-01-06 20:00:00,4.50,8.73
260,194,40,2,2019-01-06 16:30:00,2019-01-06 17:15:00,1.80,3.49
261,194,40,16,2019-01-06 17:15:00,2019-01-06 17:45:00,1.20,2.33
262,195,30,3,2019-01-06 17:45:00,2019-01-06 19:00:00,13.20,5.81
263,195,30,14,2019-01-06 19:00:00,2019-01-06 19:15:00,4.20,1.85
264,196,72,11,2019-01-06 16:00:00,2019-01-06 17:15:00,5.40,10.48
265,197,64,4,2019-01-06 17:00:00,2019-01-06 18:00:00,0.00,5.70
266,197,64,14,2019-01-06 18:00:00,2019-01-06 18:15:00,0.00,2.10
267,198,93,12,2019-01-06 14:15:00,2019-01-06 15:15:00,9.10,7.25
268,199,83,13,2019-01-06 18:15:00,2019-01-06 19:30:00,4.80,9.31
269,199,83,16,2019-01-06 19:30:00,2019-01-06 20:00:00,1.20,2.33
270,200,83,1,2019-01-06 16:15:00,2019-01-06 17:15:00,0.00,4.50
271,201,105,3,2019-01-06 10:15:00,2019-01-06 11:30:00,7.70,6.14
272,201,105,16,2019-01-06 11:30:00,2019-01-06 12:00:00,2.80,2.23
273,202,107,12,2019-01-06 16:45:00,2019-01-06 17:45:00,0.00,7.80
274,202,107,14,2019-01-06 17:45:00,2019-01-06 18:00:00,0.00,2.10
275,203,118,1,2019-01-06 15:15:00,2019-01-06 16:15:00,5.25,4.18
276,204,137,11,2019-01-06 17:15:00,2019-01-06 18:30:00,12.60,10.04
277,204,137,14,2019-01-06 18:30:00,2019-01-06 18:45:00,2.45,1.95
278,205,144,11,2019-01-06 15:30:00,2019-01-06 16:45:00,12.60,10.04
279,206,146,7,2019-01-06 18:30:00,2019-01-06 20:00:00,8.40,16.30
280,207,141,4,2019-01-06 17:30:00,2019-01-06 18:30:00,2.85,5.53
281,207,141,16,2019-01-06 18:30:00,2019-01-06 19:00:00,1.20,2.33
282,208,145,4,2019-01-06 13:15:00,2019-01-06 14:15:00,6.65,5.30
283,208,145,15,2019-01-06 14:15:00,2019-01-06 14:45:00,3.85,3.07
284,209,168,11,2019-01-06 17:00:00,2019-01-06 18:15:00,5.40,10.48
285,210,163,10,2019-01-06 10:45:00,2019-01-06 11:45:00,10.50,8.37
286,211,160,5,2019-01-06 14:15:00,2019-01-06 15:30:00,26.40,11.62
287,212,163,6,2019-01-06 17:45:00,2019-01-06 19:00:00,0.00,9.90
288,213,166,8,2019-01-06 17:45:00,2019-01-06 19:15:00,9.60,18.62
289,214,162,11,2019-01-06 17:30:00,2019-01-06 18:45:00,0.00,10.80
290,215,164,11,2019-01-06 14:15:00,2019-01-06 15:30:00,0.00,10.80
291,216,159,12,2019-01-06 10:30:00,2019-01-06 11:30:00,9.10,7.25
292,217,178,3,2019-01-06 11:45:00,2019-01-06 13:00:00,3.30,6.40
293,217,178,15,2019-01-06 13:00:00,2019-01-06 13:30:00,1.65,3.20
294,218,183,11,2019-01-06 16:15:00,2019-01-06 17:30:00,21.60,9.50
295,218,183,15,2019-01-06 17:30:00,2019-01-06 18:00:00,6.60,2.90
296,219,179,3,2019-01-06 18:15:00,2019-01-06 19:30:00,3.30,6.40
297,220,184,12,2019-01-06 12:00:00,2019-01-06 13:00:00,3.90,7.57
298,221,186,10,2019-01-06 14:15:00,2019-01-06 15:15:00,0.00,9.00
299,222,198,6,2019-01-06 13:30:00,2019-01-06 14:45:00,19.80,8.71
300,223,194,2,2019-01-06 11:30:00,2019-01-06 12:15:00,1.80,3.49
301,224,204,1,2019-01-06 13:15:00,2019-01-06 14:15:00,5.25,4.18
302,224,204,16,2019-01-06 14:15:00,2019-01-06 14:45:00,2.80,2.23
303,225,211,5,2019-01-06 16:15:00,2019-01-06 17:30:00,6.60,12.80
304,225,211,15,2019-01-06 17:30:00,2019-01-06 18:00:00,1.65,3.20
305,226,231,13,2019-01-06 15:45:00,2019-01-06 17:00:00,4.80,9.31
306,226,231,14,2019-01-06 17:00:00,2019-01-06 17:15:00,1.05,2.04
307,227,9,2,2019-01-07 13:45:00,2019-01-07 14:30:00,3.00,3.42
308,227,9,16,2019-01-07 14:30:00,2019-01-07 15:00:00,2.00,2.28
309,228,4,11,2019-01-07 18:45:00,2019-01-07 20:00:00,0.00,10.80
310,229,19,9,2019-01-07 16:45:00,2019-01-07 18:00:00,0.00,15.00
311,229,19,14,2019-01-07 18:00:00,2019-01-07 18:15:00,0.00,2.10
312,230,5,10,2019-01-07 14:15:00,2019-01-07 15:15:00,7.50,8.55
313,231,48,5,2019-01-07 18:45:00,2019-01-07 20:00:00,0.00,13.20
314,232,32,12,2019-01-07 16:00:00,2019-01-07 17:00:00,15.60,6.86
315,232,32,15,2019-01-07 17:00:00,2019-01-07 17:30:00,6.60,2.90
316,233,63,2,2019-01-07 14:45:00,2019-01-07 15:30:00,3.00,3.42
317,234,70,3,2019-01-07 17:45:00,2019-01-07 19:00:00,7.70,6.14
318,234,70,14,2019-01-07 19:00:00,2019-01-07 19:15:00,2.45,1.95
319,235,61,9,2019-01-07 17:30:00,2019-01-07 18:45:00,17.50,13.95
320,236,62,3,2019-01-07 18:15:00,2019-01-07 19:30:00,3.30,6.40
321,236,62,14,2019-01-07 19:30:00,2019-01-07 19:45:00,1.05,2.04
322,237,75,2,2019-01-07 19:15:00,2019-01-07 20:00:00,0.00,3.60
323,238,107,2,2019-01-07 14:15:00,2019-01-07 15:00:00,3.00,3.42
324,239,108,3,2019-01-07 17:15:00,2019-01-07 18:30:00,13.20,5.81
325,239,108,14,2019-01-07 18:30:00,2019-01-07 18:45:00,4.20,1.85
326,240,106,8,2019-01-07 16:30:00,2019-01-07 18:00:00,22.40,17.86
327,241,116,4,2019-01-07 18:45:00,2019-01-07 19:45:00,2.85,5.53
328,242,122,13,2019-01-07 16:30:00,2019-01-07 17:45:00,0.00,9.60
329,243,145,1,2019-01-07 17:30:00,2019-01-07 18:30:00,5.25,4.18
330,244,148,1,2019-01-07 16:15:00,2019-01-07 17:15:00,0.00,4.50
331,244,148,15,2019-01-07 17:15:00,2019-01-07 17:45:00,0.00,3.30
