order_det_ID,order_ID,product_ID,order_quantity,order_discount,order_tax
123,50,42,1,0.75,1.45
124,50,39,1,1.86,3.61
125,50,37,1,1.65,3.20
126,51,1,2,3.20,3.65
127,51,4,1,2.10,2.39
128,51,35,1,2.10,2.39
129,51,21,2,9.50,10.83
130,52,5,1,1.75,1.99
131,52,26,3,8.70,9.92
132,52,43,1,0.90,1.03
133,53,28,1,1.35,2.62
134,54,39,1,7.44,3.27
135,54,34,3,30.60,13.46
136,54,18,2,15.60,6.86
137,55,6,2,1.62,3.14
138,55,36,3,5.85,11.35
139,55,43,1,0.54,1.05
140,56,11,1,3.20,2.21
141,57,39,2,3.72,7.22
142,57,9,1,0.90,1.75
143,58,19,2,0.00,9.36
144,59,4,1,1.26,2.44
145,59,6,2,1.62,3.14
146,59,8,1,1.14,2.21
147,60,43,1,0.54,1.05
148,60,15,1,3.30,6.40
149,60,27,2,2.28,4.42
150,61,33,1,4.64,3.20
151,61,3,3,6.96,4.80
152,61,42,2,4.00,2.76
153,62,22,1,4.40,3.04
154,62,22,1,4.40,3.04
155,62,27,1,3.04,2.10
156,62,16,3,28.80,19.87
157,63,4,1,5.04,2.22
158,64,43,1,0.00,1.08
159,64,41,1,0.00,1.32
160,64,2,1,0.00,2.28
161,64,42,1,0.00,1.50
162,65,5,2,2.10,4.07
163,65,22,1,1.65,3.20
164,65,37,2,3.30,6.40
165,66,43,2,1.08,2.10
166,67,32,1,0.00,4.08
167,68,29,2,2.04,3.96
168,68,18,1,1.95,3.78
169,69,25,2,6.72,5.36
170,69,22,2,7.70,6.14
171,69,32,1,4.76,3.79
172,70,23,2,13.20,5.81
173,70,21,2,22.80,10.03
174,70,10,1,5.40,2.38
175,71,20,1,3.36,2.68
176,71,3,1,2.03,1.62
177,72,2,1,1.14,2.21
178,72,1,1,0.96,1.86
179,73,28,1,5.40,2.38
180,74,18,2,9.10,7.25
181,74,4,2,5.88,4.69
182,74,28,1,3.15,2.51
183,75,39,1,0.00,3.72
184,75,6,1,0.00,1.62
185,76,8,2,9.12,4.01
186,77,9,2,7.20,3.17
187,77,29,1,4.08,1.80
188,78,37,1,1.65,3.20
189,78,2,2,2.28,4.42
190,79,8,1,0.00,2.28
191,79,18,1,0.00,3.90
192,80,3,1,0.87,1.69
193,80,22,1,1.65,3.20
194,81,20,1,0.00,2.88
195,81,41,1,0.00,1.32
196,82,4,1,1.26,2.44
197,83,27,2,5.32,4.24
198,84,27,1,1.14,2.21
199,85,30,1,2.16,4.19
200,85,38,1,1.74,3.38
201,85,13,1,2.25,4.37
202,86,4,2,5.88,4.69
203,86,19,1,5.46,4.35
204,86,2,1,2.66,2.12
205,87,30,1,2.16,4.19
206,87,5,2,2.10,4.07
207,88,39,1,1.86,3.61
208,88,16,2,7.20,13.97
209,88,9,1,0.90,1.75
210,88,41,1,0.66,1.28
211,89,8,1,0.00,2.28
212,90,29,1,2.38,1.90
213,90,40,1,5.04,4.02
214,91,6,1,3.24,1.43
215,91,27,1,4.56,2.01
216,92,16,1,3.60,6.98
217,93,1,1,0.00,1.92
218,93,8,1,0.00,2.28
219,93,43,1,0.00,1.08
220,93,24,1,0.00,3.72
221,94,27,1,0.00,2.28
222,94,6,2,0.00,3.24
223,95,42,2,6.00,2.64
224,95,16,1,14.40,6.34
225,95,27,1,4.56,2.01
226,96,4,1,2.10,2.39
227,96,41,1,1.10,1.25
228,96,14,1,3.40,3.88
229,96,43,1,0.90,1.03
230,96,2,1,1.90,2.17
231,97,7,1,0.96,1.86
232,98,9,2,0.00,3.60
233,99,26,1,6.96,3.06
234,100,6,1,0.00,1.62
235,100,1,1,0.00,1.92
236,100,27,1,0.00,2.28
237,101,43,1,0.00,1.08
238,101,33,1,0.00,3.48
239,102,34,1,0.00,5.10
240,103,34,3,17.85,14.23
241,104,11,2,9.60,4.22
242,105,29,1,2.38,1.90
243,105,3,1,2.03,1.62
244,105,36,1,4.55,3.63
245,106,26,1,4.06,3.24
246,106,8,1,2.66,2.12
247,106,40,1,5.04,4.02
248,106,15,2,15.40,12.28
249,107,27,1,2.66,2.12
250,108,37,3,0.00,9.90
251,109,11,2,2.40,4.66
252,110,10,1,5.40,2.38
253,111,33,2,8.12,6.47
254,112,21,2,0.00,11.40
255,113,43,1,1.26,1.00
256,114,43,1,2.16,0.95
257,114,26,1,6.96,3.06
258,114,41,2,5.28,2.32
259,115,43,2,1.08,2.10
260,115,4,1,1.26,2.44
261,115,42,1,0.75,1.45
262,116,40,1,8.64,3.80
263,116,8,1,4.56,2.01
264,117,20,1,0.00,2.88
265,117,6,1,0.00,1.62
266,117,7,1,0.00,1.92
267,118,42,1,0.00,1.50
268,118,31,1,0.00,2.88
269,119,5,1,0.00,2.10
270,120,4,2,5.88,4.69
271,121,5,1,1.75,1.99
272,121,4,1,2.10,2.39
273,121,10,2,4.50,5.13
274,122,7,1,0.00,1.92
275,122,42,2,0.00,3.00
276,123,7,1,3.84,1.69
277,124,3,1,3.48,1.53
278,124,38,2,13.92,6.12
279,124,23,1,6.60,2.90
280,124,9,1,3.60,1.58
281,124,22,1,6.60,2.90
282,125,36,1,5.20,3.59
283,125,11,1,3.20,2.21
284,126,30,1,5.04,4.02
285,127,4,2,5.88,4.69
286,127,11,1,2.80,2.23
287,128,10,1,0.00,2.70
288,128,27,1,0.00,2.28
289,128,42,2,0.00,3.00
290,129,37,2,13.20,5.81
291,130,14,1,2.04,3.96
292,130,41,1,0.66,1.28
293,130,5,1,1.05,2.04
294,130,26,1,1.74,3.38
295,131,2,1,2.66,2.12
296,131,28,2,6.30,5.02
297,131,43,1,1.26,1.00
298,132,27,1,1.14,2.21
299,133,28,2,2.70,5.24
300,134,40,1,5.04,4.02
301,134,39,1,4.34,3.46
302,135,7,2,1.92,3.72
303,135,9,1,0.90,1.75
304,136,28,1,0.00,2.70
305,137,38,2,3.48,6.75
306,138,34,2,5.10,9.89
307,139,16,1,3.60,6.98
308,140,10,2,6.30,5.02
309,140,6,1,1.89,1.51
310,141,4,1,1.26,2.44
311,142,38,1,0.00,3.48
312,142,35,1,0.00,2.52
313,142,38,1,0.00,3.48
314,143,16,1,9.60,6.62
315,143,41,1,1.76,1.21
316,144,32,1,4.76,3.79
317,145,41,1,0.00,1.32
318,145,33,2,0.00,6.96
319,145,38,1,0.00,3.48
320,145,24,1,0.00,3.72
321,145,19,1,0.00,4.68
322,146,27,3,0.00,6.84
323,146,21,1,0.00,5.70
324,146,33,1,0.00,3.48
325,147,29,1,0.00,2.04
326,148,20,1,3.36,2.68
327,149,28,1,1.35,2.62
328,150,19,1,0.00,4.68
329,150,43,1,0.00,1.08
330,151,25,1,3.36,2.68
331,151,27,1,2.66,2.12
332,152,23,1,3.85,3.07
333,153,6,1,2.16,1.49
334,153,18,2,10.40,7.18
335,153,35,1,3.36,2.32
336,154,10,1,0.00,2.70
337,154,8,1,0.00,2.28
338,154,36,1,0.00,3.90
339,155,4,1,0.00,2.52
340,155,40,2,0.00,8.64
341,155,38,1,0.00,3.48
342,155,41,1,0.00,1.32
343,156,38,3,5.22,10.13
344,156,4,2,2.52,4.89
345,157,4,1,2.94,2.34
346,157,29,1,2.38,1.90
347,158,11,1,1.20,2.33
348,159,9,1,0.00,1.80
349,159,41,1,0.00,1.32
350,159,6,1,0.00,1.62
351,160,41,1,0.00,1.32
352,161,3,2,9.86,2.89
353,162,9,1,0.90,1.75
354,163,29,1,0.00,2.04
355,163,28,2,0.00,5.40
356,164,25,1,3.36,2.68
357,165,35,1,0.00,2.52
358,165,11,1,0.00,2.40
359,166,16,1,0.00,7.20
360,167,15,1,13.20,5.81
361,167,27,2,9.12,4.01
362,167,11,2,9.60,4.22
363,167,11,1,4.80,2.11
364,167,15,2,26.40,11.62
365,168,32,2,9.52,7.59
366,168,39,2,8.68,6.92
367,169,23,3,0.00,9.90
368,169,9,1,0.00,1.80
369,170,41,1,1.54,1.23
370,171,10,3,10.80,7.45
371,172,6,1,0.00,1.62
372,172,5,1,0.00,2.10
373,172,16,1,0.00,7.20
374,173,3,1,0.00,1.74
375,174,26,1,4.06,3.24
376,174,28,1,3.15,2.51
377,174,30,1,5.04,4.02
378,175,40,1,8.64,3.80
379,175,6,1,3.24,1.43
380,175,41,1,2.64,1.16
381,175,19,1,9.36,4.12
382,176,41,2,0.00,2.64
383,177,33,1,4.06,3.24
384,178,36,1,4.55,3.63
385,179,34,1,0.00,5.10
386,179,28,1,0.00,2.70
387,180,43,1,0.00,1.08
388,180,11,2,0.00,4.80
389,180,28,1,0.00,2.70
390,181,3,1,3.48,1.53
391,181,42,1,3.00,1.32
392,182,20,1,0.00,2.88
393,183,4,1,2.94,2.34
394,183,23,1,3.85,3.07
395,184,43,2,2.52,2.01
396,185,24,2,0.00,7.44
397,186,23,1,6.60,2.90
398,186,5,1,4.20,1.85
399,186,41,1,2.64,1.16
400,186,28,1,5.40,2.38
401,186,10,1,5.40,2.38
402,187,41,1,1.54,1.23
403,188,15,1,0.00,6.60
404,188,42,1,0.00,1.50
405,189,32,1,2.04,3.96
406,190,9,3,4.50,5.13
407,191,23,2,0.00,6.60
408,191,41,1,0.00,1.32
409,192,3,2,0.00,3.48
410,192,27,1,0.00,2.28
411,193,6,2,1.62,3.14
412,193,11,1,1.20,2.33
413,193,10,1,1.35,2.62
414,194,26,1,0.00,3.48
415,195,3,1,4.93,1.44
416,196,29,2,2.04,3.96
417,196,29,2,2.04,3.96
418,196,42,3,2.25,4.37
419,197,43,1,0.54,1.05
420,197,5,1,1.05,2.04
421,197,43,1,0.54,1.05
422,198,14,1,2.04,3.96
423,198,26,2,3.48,6.75
424,198,20,1,1.44,2.79
425,198,2,2,2.28,4.42
426,198,24,1,1.86,3.61
427,199,7,2,3.20,3.65
428,199,8,2,3.80,4.33
429,199,31,1,2.40,2.74
430,199,29,1,1.70,1.94
431,199,15,2,11.00,12.54
432,200,11,1,0.00,2.40
433,201,10,2,10.80,4.75
434,201,3,3,10.44,4.59
435,201,18,1,7.80,3.43
436,201,11,1,4.80,2.11
437,201,4,1,5.04,2.22
438,202,27,1,2.66,2.12
439,203,23,1,0.00,3.30
440,204,15,2,0.00,13.20
441,205,40,1,2.16,4.19
442,205,9,2,1.80,3.49
443,205,11,1,1.20,2.33
444,206,20,1,2.40,2.74
445,206,20,2,4.80,5.47
446,206,9,1,1.50,1.71
447,207,5,1,1.05,2.04
448,207,23,1,1.65,3.20
449,207,36,1,1.95,3.78
450,208,12,1,10.68,4.70
451,208,16,2,28.80,12.67
452,209,33,2,3.48,6.75
453,209,42,1,0.75,1.45
454,209,35,1,1.26,2.44
455,209,20,1,1.44,2.79
456,210,7,1,0.00,1.92
457,210,9,2,0.00,3.60
458,210,12,1,0.00,5.34
459,210,1,3,0.00,5.76
460,211,11,1,0.00,2.40
461,211,36,2,0.00,7.80
462,212,14,1,2.04,3.96
463,212,40,1,2.16,4.19
464,212,6,3,2.43,4.71
465,212,33,2,3.48,6.75
466,213,11,1,2.80,2.23
467,213,41,1,1.54,1.23
468,213,15,1,7.70,6.14
469,214,40,1,0.00,4.32
470,214,14,1,0.00,4.08
471,215,5,2,8.40,3.70
472,215,33,1,6.96,3.06
473,215,43,1,2.16,0.95
474,215,16,2,28.80,12.67
475,216,6,1,0.81,1.57
476,216,40,1,2.16,4.19
477,216,28,1,1.35,2.62
478,216,24,2,3.72,7.22
479,216,18,1,1.95,3.78
480,217,11,1,0.00,2.40
481,217,30,1,0.00,4.32
482,217,33,3,0.00,10.44
483,217,24,1,0.00,3.72
484,218,43,3,6.48,2.85
485,218,23,1,6.60,2.90
486,218,40,1,8.64,3.80
487,218,32,1,8.16,3.59
488,218,39,1,7.44,3.27
489,219,20,1,3.36,2.68
490,220,3,1,0.87,1.69
491,221,38,1,0.00,3.48
492,221,43,3,0.00,3.24
493,221,20,2,0.00,5.76
494,222,38,1,2.90,3.31
495,223,25,1,3.36,2.68
496,224,4,1,1.26,2.44
497,224,18,1,1.95,3.78
498,225,13,2,7.50,8.55
499,225,30,3,10.80,12.31
500,225,43,1,0.90,1.03
501,226,9,1,0.90,1.75
502,226,5,1,1.05,2.04
503,226,13,2,4.50,8.73
504,227,41,1,0.00,1.32
505,228,2,2,5.32,4.24
506,229,20,1,3.36,2.68
507,229,27,1,2.66,2.12
508,230,4,1,2.94,2.34
509,230,7,1,2.24,1.79
510,231,1,1,0.96,1.86
511,231,26,2,3.48,6.75
512,231,41,1,0.66,1.28
513,231,23,1,1.65,3.20
514,231,36,1,1.95,3.78
515,232,43,2,1.80,2.05
516,233,16,2,7.20,13.97
517,233,41,1,0.66,1.28
518,233,16,1,3.60,6.98
519,233,27,1,1.14,2.21
520,233,29,1,1.02,1.98
521,234,16,1,3.60,6.98
522,234,36,1,1.95,3.78
523,235,21,1,7.60,5.24
524,236,10,3,0.00,8.10
525,236,9,2,0.00,3.60
526,237,37,1,6.60,2.90
527,237,37,1,6.60,2.90
528,238,18,1,0.00,3.90
529,239,41,2,0.00,2.64
530,239,22,1,0.00,3.30
531,240,19,1,2.34,4.54
532,240,18,1,1.95,3.78
533,240,27,1,1.14,2.21
534,241,16,1,0.00,7.20
535,241,13,1,0.00,4.50
536,242,29,2,0.00,4.08
537,242,26,1,0.00,3.48
538,242,23,1,0.00,3.30
539,243,7,3,7.68,5.30
540,243,6,1,2.16,1.49
541,244,2,1,0.00,2.28
542,245,24,1,0.00,3.72
543,246,37,1,0.00,3.30
544,246,21,1,0.00,5.70
545,246,33,2,0.00,6.96
546,246,41,1,0.00,1.32
547,247,41,1,1.54,1.23
548,247,17,1,5.95,4.74
549,247,18,1,4.55,3.63
550,248,24,1,4.34,3.46
551,248,18,1,4.55,3.63
552,248,11,1,2.80,2.23
553,249,37,1,1.65,3.20
554,249,22,2,3.30,6.40
555,249,10,1,1.35,2.62
556,250,27,1,2.66,2.12
557,250,28,1,3.15,2.51
558,251,41,1,0.66,1.28
559,251,40,1,2.16,4.19
560,251,11,1,1.20,2.33
561,252,16,1,3.60,6.98
562,253,41,1,0.66,1.28
563,253,38,2,3.48,6.75
564,254,41,1,1.10,1.25
565,254,11,2,4.00,4.56
566,255,22,2,0.00,6.60
567,255,18,1,0.00,3.90
568,255,15,1,0.00,6.60
569,256,24,2,3.72,7.22
570,256,3,2,1.74,3.38
571,257,22,1,2.75,3.13
572,258,26,1,4.64,3.20
573,258,9,2,4.80,3.31
574,259,36,1,1.95,3.78
575,259,27,1,1.14,2.21
576,259,18,2,3.90,7.57
577,259,30,1,2.16,4.19
578,260,11,1,1.20,2.33
579,260,41,3,1.98,3.84
580,260,22,1,1.65,3.20
581,260,6,2,1.62,3.14
582,260,8,1,1.14,2.21
583,261,20,1,0.00,2.88
584,261,40,1,0.00,4.32
585,261,36,1,0.00,3.90
586,262,11,1,0.00,2.40
587,262,17,2,0.00,10.20
588,262,3,1,0.00,1.74
589,263,22,1,1.65,3.20
590,263,37,1,1.65,3.20
591,263,43,1,0.54,1.05
592,263,35,1,1.26,2.44
593,264,28,1,3.15,2.51
594,264,42,1,1.75,1.40
595,264,39,1,4.34,3.46
596,265,19,2,4.68,9.08
597,266,36,1,7.80,3.43
598,267,4,1,0.00,2.52
599,267,27,1,0.00,2.28
600,267,30,1,0.00,4.32
601,267,26,1,0.00,3.48
602,267,9,2,0.00,3.60
603,268,17,1,4.25,4.84
604,269,9,1,0.00,1.80
605,269,4,1,0.00,2.52
606,270,41,2,0.00,2.64
607,270,43,2,0.00,2.16
608,271,15,1,3.30,6.40
609,271,30,1,2.16,4.19
610,271,30,1,2.16,4.19
611,272,11,1,1.20,2.33
612,272,22,3,4.95,9.60
613,273,10,1,0.00,2.70
614,273,12,2,0.00,10.68
615,273,20,1,0.00,2.88
616,273,27,1,0.00,2.28
617,273,35,1,0.00,2.52
618,274,25,1,3.36,2.68
619,274,10,3,9.45,7.53
620,275,25,1,5.76,2.53
621,276,7,1,5.44,1.59
622,276,22,1,9.35,2.74
623,276,39,1,10.54,3.09
624,277,43,2,1.08,2.10
625,278,23,1,0.00,3.30
626,278,1,1,0.00,1.92
627,278,32,1,0.00,4.08
628,278,37,1,0.00,3.30
629,279,15,1,0.00,6.60
630,279,12,1,0.00,5.34
631,280,29,1,1.02,1.98
632,280,23,1,1.65,3.20
633,280,40,1,2.16,4.19
634,280,24,2,3.72,7.22
635,281,31,1,5.76,2.53
636,281,35,2,10.08,4.44
637,282,19,1,9.36,4.12
638,282,12,1,10.68,4.70
639,283,41,2,1.32,2.56
640,283,18,1,1.95,3.78
641,283,41,1,0.66,1.28
642,284,9,1,5.10,1.49
643,284,43,1,3.06,0.90
644,284,26,1,9.86,2.89
645,284,41,2,7.48,2.19
646,284,25,1,8.16,2.39
647,285,26,1,4.06,3.24
648,285,9,1,2.10,1.67
649,286,41,1,1.54,1.23
650,286,1,2,4.48,3.57
651,286,35,1,2.94,2.34
652,287,33,2,0.00,6.96
653,287,4,2,0.00,5.04
654,288,2,1,1.14,2.21
655,288,43,1,0.54,1.05
656,289,43,2,4.32,1.90
657,290,11,2,2.40,4.66
658,290,22,1,1.65,3.20
659,290,16,1,3.60,6.98
660,290,11,1,1.20,2.33
661,290,42,2,1.50,2.91
662,291,41,2,3.52,2.43
663,291,11,1,3.20,2.21
664,292,12,1,10.68,4.70
665,292,30,1,8.64,3.80
666,292,31,1,5.76,2.53
667,293,3,1,0.00,1.74
668,294,38,2,3.48,6.75
669,294,39,1,1.86,3.61
670,295,26,3,0.00,10.44
671,296,20,1,1.44,2.79
672,297,39,2,6.20,7.07
673,298,25,1,1.44,2.79
674,298,40,3,6.48,12.57
675,299,9,2,4.20,3.35
676,299,13,2,10.50,8.37
677,300,1,1,1.60,1.82
678,300,1,2,3.20,3.65
679,301,43,1,0.54,1.05
680,302,28,2,2.70,5.24
681,302,31,1,1.44,2.79
682,303,6,1,1.89,1.51
683,303,13,1,5.25,4.18
684,303,12,1,6.23,4.97
685,303,42,1,1.75,1.40
686,304,41,1,3.74,1.10
687,305,26,1,1.74,3.38
688,305,19,1,2.34,4.54
689,305,17,2,5.10,9.89
690,305,16,2,7.20,13.97
691,305,42,1,0.75,1.45
692,306,24,1,4.34,3.46
693,307,5,1,4.20,1.85
694,307,9,1,3.60,1.58
695,308,28,1,1.35,2.62
696,308,43,2,1.08,2.10
697,309,39,2,0.00,7.44
698,309,25,1,0.00,2.88
699,309,23,1,0.00,3.30
700,310,25,2,2.88,5.59
701,310,1,1,0.96,1.86
702,311,29,2,0.00,4.08
703,311,8,1,0.00,2.28
704,312,11,2,0.00,4.80
705,312,16,2,0.00,14.40
706,313,11,2,6.40,4.42
707,314,8,1,1.14,2.21
708,315,33,1,0.00,3.48
709,315,39,1,0.00,3.72
710,315,10,2,0.00,5.40
711,316,6,1,0.00,1.62
712,317,3,2,0.00,3.48
713,317,30,1,0.00,4.32
714,317,4,2,0.00,5.04
715,318,21,1,4.75,5.42
716,318,26,2,5.80,6.61
717,318,29,1,1.70,1.94
718,318,18,1,3.25,3.71
719,318,6,1,1.35,1.54
720,319,10,1,1.35,2.62
721,319,40,1,2.16,4.19
722,319,2,2,2.28,4.42
723,319,43,2,1.08,2.10
724,320,29,1,1.02,1.98
725,320,43,2,1.08,2.10
726,320,38,1,1.74,3.38
727,321,19,1,5.46,4.35
728,322,33,2,0.00,6.96
729,322,25,2,0.00,5.76
730,323,22,2,7.70,6.14
731,323,41,2,3.08,2.46
732,324,39,1,4.34,3.46
733,324,36,1,4.55,3.63
734,324,36,1,4.55,3.63
735,324,29,2,4.76,3.79
736,325,12,1,10.68,4.70
737,325,22,1,6.60,2.90
738,326,11,1,0.00,2.40
739,327,11,1,1.20,2.33
740,328,26,1,6.96,3.06
741,329,20,1,1.44,2.79
742,329,28,1,1.35,2.62
743,329,33,1,1.74,3.38
744,330,20,1,1.44,2.79
745,331,1,2,1.92,3.72
746,331,27,1,1.14,2.21
747,331,10,3,4.05,7.86
748,332,42,1,0.75,1.45
749,333,26,1,0.00,3.48
750,334,41,2,0.00,2.64
751,335,9,1,0.90,1.75
752,336,35,2,4.20,4.79
753,337,15,2,0.00,13.20
754,337,7,2,0.00,3.84
755,338,18,1,4.55,3.63
756,339,36,1,5.20,3.59
757,340,20,1,5.76,2.53
758,340,30,1,8.64,3.80
759,340,18,1,7.80,3.43
760,340,27,1,4.56,2.01
761,341,1,1,3.84,1.69
762,341,42,1,3.00,1.32
763,342,6,1,0.00,1.62
764,342,5,2,0.00,4.20
765,342,19,2,0.00,9.36
766,343,40,1,0.00,4.32
767,343,11,3,0.00,7.20
768,344,43,1,0.54,1.05
769,345,4,3,10.08,6.96
770,346,43,1,0.54,1.05
771,347,27,1,4.56,2.01
772,347,2,2,9.12,4.01
773,348,19,2,0.00,9.36
774,349,43,1,0.54,1.05
775,349,3,1,0.87,1.69
776,349,33,1,1.74,3.38
777,350,14,1,0.00,4.08
778,350,8,2,0.00,4.56
779,350,18,3,0.00,11.70
780,350,20,1,0.00,2.88
781,351,28,1,0.00,2.70
782,351,11,2,0.00,4.80
783,351,34,1,0.00,5.10
784,351,39,1,0.00,3.72
785,352,8,2,6.08,4.20
786,352,3,1,2.32,1.60
787,353,41,2,1.32,2.56
788,353,41,3,1.98,3.84
789,353,33,1,1.74,3.38
790,354,2,1,2.66,2.12
791,354,26,1,4.06,3.24
792,355,20,1,1.44,2.79
793,355,24,1,1.86,3.61
794,356,20,1,0.00,2.88
795,356,40,1,0.00,4.32
796,356,41,2,0.00,2.64
797,356,13,3,0.00,13.50
798,357,22,1,3.85,3.07
799,357,42,1,1.75,1.40
800,357,18,3,13.65,10.88
801,358,3,1,2.03,1.62
802,358,41,1,1.54,1.23
803,358,32,1,4.76,3.79
804,359,37,1,3.85,3.07
805,359,15,2,15.40,12.28
806,360,43,1,0.54,1.05
807,360,15,1,3.30,6.40
808,361,35,1,0.00,2.52
809,361,30,1,0.00,4.32
810,362,5,1,1.05,2.04
811,362,43,1,0.54,1.05
812,362,2,1,1.14,2.21
813,362,22,1,1.65,3.20
814,363,37,1,1.65,3.20
815,363,1,1,0.96,1.86
816,363,36,1,1.95,3.78
817,363,33,1,1.74,3.38
818,364,29,2,3.40,3.88
819,364,8,1,1.90,2.17
820,365,3,1,0.87,1.69
821,365,27,1,1.14,2.21
822,365,15,2,6.60,12.80
823,366,1,2,4.48,3.57
824,366,7,2,4.48,3.57
825,366,43,1,1.26,1.00
826,367,16,1,0.00,7.20
827,367,21,2,0.00,11.40
828,368,9,1,3.60,1.58
829,369,10,1,0.00,2.70
830,369,29,2,0.00,4.08
831,369,42,2,0.00,3.00
832,369,43,2,0.00,2.16
833,369,3,1,0.00,1.74
834,370,36,1,7.80,3.43
835,371,42,1,0.00,1.50
836,372,27,3,3.42,6.63
837,373,42,2,3.50,2.79
838,373,4,1,2.94,2.34
839,374,43,2,0.00,2.16
840,375,8,1,2.66,2.12
841,375,40,1,5.04,4.02
842,375,4,1,2.94,2.34
843,376,8,2,2.28,4.42
844,377,3,1,4.93,1.44
845,377,26,1,9.86,2.89
846,378,5,1,0.00,2.10
847,378,40,1,0.00,4.32
848,379,42,3,0.00,4.50
849,379,43,2,0.00,2.16
850,380,13,2,0.00,9.00
851,380,9,1,0.00,1.80
852,380,43,2,0.00,2.16
853,381,29,1,0.00,2.04
854,382,9,1,0.90,1.75
855,383,37,3,11.55,9.21
856,383,28,1,3.15,2.51
857,384,15,1,7.70,6.14
858,384,6,2,3.78,3.01
859,385,1,1,2.56,1.77
860,386,19,1,2.34,4.54
861,386,2,2,2.28,4.42
862,387,34,3,0.00,15.30
863,387,9,1,0.00,1.80
864,387,10,1,0.00,2.70
865,387,29,1,0.00,2.04
866,387,17,2,0.00,10.20
867,388,10,1,0.00,2.70
868,388,10,1,0.00,2.70
869,389,28,1,3.15,2.51
870,389,1,1,2.24,1.79
