sal_pay_ID,st_ID,pay_period,base_amount,bonus_amount,deduction_amount,payment_date
160,4,2018-02,1950.86,0.00,214.59,2018-02-25
161,5,2018-02,2831.62,0.00,311.48,2018-02-25
162,6,2018-02,2249.25,0.00,247.42,2018-02-25
163,7,2018-02,2130.79,0.00,234.39,2018-02-25
164,8,2018-02,2025.45,0.00,222.80,2018-02-25
165,9,2018-02,2469.47,0.00,271.64,2018-02-25
166,10,2018-02,2202.80,0.00,242.31,2018-02-25
167,11,2018-02,3858.71,0.00,424.46,2018-02-25
168,12,2018-02,2772.96,0.00,305.03,2018-02-25
169,13,2018-02,4096.16,0.00,450.58,2018-02-25
170,14,2018-02,3838.62,0.00,422.25,2018-02-25
171,15,2018-02,2371.11,0.00,260.82,2018-02-25
172,16,2018-02,2760.23,0.00,303.63,2018-02-25
173,17,2018-02,1991.71,0.00,219.09,2018-02-25
174,18,2018-02,2292.20,0.00,252.14,2018-02-25
175,19,2018-02,2299.50,0.00,252.94,2018-02-25
176,20,2018-02,2096.74,0.00,230.64,2018-02-25
177,21,2018-02,2208.24,0.00,242.91,2018-02-25
178,22,2018-02,2212.67,0.00,243.39,2018-02-25
179,24,2018-02,6166.23,0.00,678.29,2018-02-25
180,25,2018-02,4119.95,0.00,453.19,2018-02-25
181,26,2018-02,2509.55,0.00,276.05,2018-02-25
182,27,2018-02,2817.39,0.00,309.91,2018-02-25
183,28,2018-02,4097.56,0.00,450.73,2018-02-25
184,29,2018-02,2055.46,0.00,226.10,2018-02-25
185,30,2018-02,2623.76,0.00,288.61,2018-02-25
186,31,2018-02,2083.62,0.00,229.20,2018-02-25
187,32,2018-02,2202.84,0.00,242.31,2018-02-25
188,33,2018-02,2605.56,0.00,286.61,2018-02-25
189,34,2018-02,2025.18,0.00,222.77,2018-02-25
190,35,2018-02,2411.25,0.00,265.24,2018-02-25
191,36,2018-02,2362.65,0.00,259.89,2018-02-25
192,37,2018-02,2680.57,0.00,294.86,2018-02-25
193,38,2018-02,4098.99,0.00,450.89,2018-02-25
194,39,2018-02,2286.51,0.00,251.52,2018-02-25
195,40,2018-02,2018.15,0.00,222.00,2018-02-25
196,41,2018-02,2406.34,0.00,264.70,2018-02-25
197,42,2018-02,2049.05,0.00,225.40,2018-02-25
198,43,2018-02,2242.85,0.00,246.71,2018-02-25
199,44,2018-02,2386.99,0.00,262.57,2018-02-25
200,45,2018-02,1935.73,0.00,212.93,2018-02-25
201,49,2018-02,6560.45,0.00,721.65,2018-02-25
202,50,2018-02,2523.31,0.00,277.56,2018-02-25
203,51,2018-02,2036.09,0.00,223.97,2018-02-25
204,52,2018-02,2270.33,0.00,249.74,2018-02-25
205,53,2018-02,2415.94,0.00,265.75,2018-02-25
206,54,2018-02,2088.33,0.00,229.72,2018-02-25
207,55,2018-02,2028.81,0.00,223.17,2018-02-25
208,56,2018-02,3656.45,0.00,402.21,2018-02-25
209,57,2018-02,2130.29,0.00,234.33,2018-02-25
210,58,2018-02,1933.76,0.00,212.71,2018-02-25
211,59,2018-02,2365.21,0.00,260.17,2018-02-25
212,60,2018-02,2589.34,0.00,284.83,2018-02-25
213,61,2018-02,3777.47,0.00,415.52,2018-02-25
214,62,2018-02,2695.36,0.00,296.49,2018-02-25
215,63,2018-02,2072.74,0.00,228.00,2018-02-25
216,64,2018-02,2141.19,0.00,235.53,2018-02-25
217,65,2018-02,1929.84,0.00,212.28,2018-02-25
218,68,2018-02,6025.34,0.00,662.79,2018-02-25
219,69,2018-02,3700.48,0.00,407.05,2018-02-25
220,70,2018-02,2162.20,0.00,237.84,2018-02-25
221,71,2018-02,2233.35,0.00,245.67,2018-02-25
222,72,2018-02,3614.47,0.00,397.59,2018-02-25
223,73,2018-02,2566.60,0.00,282.33,2018-02-25
224,97,2018-02,5954.68,0.00,655.01,2018-02-25
225,98,2018-02,2173.24,0.00,239.06,2018-02-25
226,99,2018-02,2685.28,0.00,295.38,2018-02-25
227,100,2018-02,2263.87,0.00,249.03,2018-02-25
228,101,2018-02,3861.33,0.00,424.75,2018-02-25
229,102,2018-02,2189.23,0.00,240.82,2018-02-25
230,103,2018-02,2443.29,0.00,268.76,2018-02-25
231,104,2018-02,3849.85,0.00,423.48,2018-02-25
232,105,2018-02,2072.30,0.00,227.95,2018-02-25
233,106,2018-02,2623.92,0.00,288.63,2018-02-25
234,107,2018-02,2300.66,0.00,253.07,2018-02-25
235,108,2018-02,2117.59,0.00,232.93,2018-02-25
236,109,2018-02,2075.13,0.00,228.26,2018-02-25
237,110,2018-02,2119.38,0.00,233.13,2018-02-25
238,115,2018-02,6483.71,0.00,713.21,2018-02-25
239,116,2018-02,2090.05,0.00,229.91,2018-02-25
240,117,2018-02,2053.20,0.00,225.85,2018-02-25
241,118,2018-02,2071.25,0.00,227.84,2018-02-25
242,119,2018-02,1961.67,0.00,215.78,2018-02-25
243,120,2018-02,3991.73,0.00,439.09,2018-02-25
244,121,2018-02,4084.50,0.00,449.30,2018-02-25
245,122,2018-02,2000.71,0.00,220.08,2018-02-25
246,123,2018-02,2481.73,0.00,272.99,2018-02-25
247,124,2018-02,2102.82,0.00,231.31,2018-02-25
248,125,2018-02,2861.20,0.00,314.73,2018-02-25
249,126,2018-02,2823.17,0.00,310.55,2018-02-25
250,127,2018-02,2867.56,0.00,315.43,2018-02-25
251,128,2018-02,2196.30,0.00,241.59,2018-02-25
252,129,2018-02,2176.57,0.00,239.42,2018-02-25
253,130,2018-02,2003.04,0.00,220.33,2018-02-25
254,132,2018-02,6192.57,0.00,681.18,2018-02-25
255,133,2018-02,2060.55,0.00,226.66,2018-02-25
256,134,2018-02,2392.13,0.00,263.13,2018-02-25
257,135,2018-02,2753.20,0.00,302.85,2018-02-25
258,136,2018-02,2435.09,0.00,267.86,2018-02-25
259,137,2018-02,2001.41,0.00,220.16,2018-02-25
260,138,2018-02,2491.45,0.00,274.06,2018-02-25
261,139,2018-02,1950.00,0.00,214.50,2018-02-25
262,140,2018-02,2115.63,0.00,232.72,2018-02-25
263,141,2018-02,3958.26,0.00,435.41,2018-02-25
264,142,2018-02,1953.92,0.00,214.93,2018-02-25
265,143,2018-02,2303.02,0.00,253.33,2018-02-25
266,144,2018-02,4281.86,0.00,471.00,2018-02-25
267,145,2018-02,2422.52,0.00,266.48,2018-02-25
268,149,2018-02,6340.57,0.00,697.46,2018-02-25
269,150,2018-02,2198.02,0.00,241.78,2018-02-25
270,151,2018-02,2250.43,0.00,247.55,2018-02-25
271,152,2018-02,2101.56,0.00,231.17,2018-02-25
272,153,2018-02,2442.64,0.00,268.69,2018-02-25
273,154,2018-02,2585.09,0.00,284.36,2018-02-25
274,155,2018-02,2299.73,0.00,252.97,2018-02-25
275,156,2018-02,2263.84,0.00,249.02,2018-02-25
276,157,2018-02,2400.26,0.00,264.03,2018-02-25
277,158,2018-02,3626.07,0.00,398.87,2018-02-25
278,159,2018-02,1935.68,0.00,212.92,2018-02-25
279,161,2018-02,6347.46,0.00,698.22,2018-02-25
280,162,2018-02,2297.72,0.00,252.75,2018-02-25
281,163,2018-02,2783.32,0.00,306.17,2018-02-25
282,164,2018-02,4135.57,0.00,454.91,2018-02-25
283,165,2018-02,2452.46,0.00,269.77,2018-02-25
284,166,2018-02,1993.17,0.00,219.25,2018-02-25
285,167,2018-02,2196.30,0.00,241.59,2018-02-25
286,168,2018-02,2318.96,0.00,255.09,2018-02-25
287,169,2018-02,2088.82,0.00,229.77,2018-02-25
288,170,2018-02,2392.97,0.00,263.23,2018-02-25
289,171,2018-02,2266.07,0.00,249.27,2018-02-25
290,172,2018-02,4074.88,0.00,448.24,2018-02-25
291,173,2018-02,2125.37,0.00,233.79,2018-02-25
292,174,2018-02,2295.40,0.00,252.49,2018-02-25
293,175,2018-02,1949.78,0.00,214.48,2018-02-25
294,177,2018-02,6523.34,0.00,717.57,2018-02-25
295,178,2018-02,2113.81,0.00,232.52,2018-02-25
296,179,2018-02,2118.22,0.00,233.00,2018-02-25
297,180,2018-02,2606.53,0.00,286.72,2018-02-25
298,181,2018-02,4065.16,0.00,447.17,2018-02-25
299,182,2018-02,2843.00,0.00,312.73,2018-02-25
300,183,2018-02,2112.58,0.00,232.38,2018-02-25
301,184,2018-02,2465.95,0.00,271.25,2018-02-25
302,185,2018-02,2332.24,0.00,256.55,2018-02-25
303,186,2018-02,1941.12,0.00,213.52,2018-02-25
304,187,2018-02,2304.85,0.00,253.53,2018-02-25
305,188,2018-02,3900.17,0.00,429.02,2018-02-25
306,189,2018-02,1912.03,0.00,210.32,2018-02-25
307,190,2018-02,1950.14,0.00,214.52,2018-02-25
308,191,2018-02,5992.82,0.00,659.21,2018-02-25
309,192,2018-02,2042.73,0.00,224.70,2018-02-25
310,193,2018-02,1941.49,0.00,213.56,2018-02-25
311,194,2018-02,1946.33,0.00,214.10,2018-02-25
312,195,2018-02,2665.54,0.00,293.21,2018-02-25
313,196,2018-02,3727.06,0.00,409.98,2018-02-25
314,197,2018-02,2001.27,0.00,220.14,2018-02-25
315,198,2018-02,2573.49,0.00,283.08,2018-02-25
316,199,2018-02,1915.36,0.00,210.69,2018-02-25
317,1,2018-03,6164.41,0.00,678.09,2018-03-25
318,2,2018-03,1981.73,0.00,217.99,2018-03-25
319,3,2018-03,2236.54,0.00,246.02,2018-03-25
320,4,2018-03,1948.09,0.00,214.29,2018-03-25
321,5,2018-03,2837.20,0.00,312.09,2018-03-25
322,6,2018-03,2265.48,0.00,249.20,2018-03-25
323,7,2018-03,2128.11,0.00,234.09,2018-03-25
324,8,2018-03,2011.95,0.00,221.31,2018-03-25
325,9,2018-03,2461.64,0.00,270.78,2018-03-25
326,10,2018-03,2203.83,0.00,242.42,2018-03-25
327,11,2018-03,3861.86,0.00,424.80,2018-03-25
328,12,2018-03,2778.15,0.00,305.60,2018-03-25
329,13,2018-03,4074.62,0.00,448.21,2018-03-25
330,14,2018-03,3857.40,0.00,424.31,2018-03-25
331,15,2018-03,2361.81,0.00,259.80,2018-03-25
332,16,2018-03,2768.16,0.00,304.50,2018-03-25
333,17,2018-03,1987.62,0.00,218.64,2018-03-25
334,18,2018-03,2282.25,0.00,251.05,2018-03-25
335,19,2018-03,2282.86,0.00,251.11,2018-03-25
336,20,2018-03,2084.68,0.00,229.31,2018-03-25
337,21,2018-03,2211.66,0.00,243.28,2018-03-25
338,22,2018-03,2205.84,0.00,242.64,2018-03-25
339,24,2018-03,6205.81,0.00,682.64,2018-03-25
340,25,2018-03,4097.95,0.00,450.77,2018-03-25
341,26,2018-03,2520.12,0.00,277.21,2018-03-25
342,27,2018-03,2811.47,0.00,309.26,2018-03-25
343,28,2018-03,4107.59,0.00,451.83,2018-03-25
344,29,2018-03,2056.49,0.00,226.21,2018-03-25
345,30,2018-03,2618.86,0.00,288.07,2018-03-25
346,31,2018-03,2079.60,0.00,228.76,2018-03-25
347,32,2018-03,2207.06,0.00,242.78,2018-03-25
348,33,2018-03,2603.01,0.00,286.33,2018-03-25
349,34,2018-03,2025.48,0.00,222.80,2018-03-25
350,35,2018-03,2411.33,0.00,265.25,2018-03-25
351,36,2018-03,2371.99,0.00,260.92,2018-03-25
352,37,2018-03,2692.41,0.00,296.17,2018-03-25
353,38,2018-03,4072.53,0.00,447.98,2018-03-25
354,39,2018-03,2304.61,0.00,253.51,2018-03-25
355,40,2018-03,2017.47,0.00,221.92,2018-03-25
356,41,2018-03,2396.55,0.00,263.62,2018-03-25
357,42,2018-03,2060.76,0.00,226.68,2018-03-25
358,43,2018-03,2254.26,0.00,247.97,2018-03-25
359,44,2018-03,2399.01,0.00,263.89,2018-03-25
360,45,2018-03,1948.08,0.00,214.29,2018-03-25
361,46,2018-03,2301.85,0.00,253.20,2018-03-25
362,49,2018-03,6590.20,0.00,724.92,2018-03-25
363,50,2018-03,2524.11,0.00,277.65,2018-03-25
364,51,2018-03,2037.72,0.00,224.15,2018-03-25
365,52,2018-03,2272.25,0.00,249.95,2018-03-25
366,53,2018-03,2424.80,0.00,266.73,2018-03-25
367,54,2018-03,2070.19,0.00,227.72,2018-03-25
368,55,2018-03,2028.08,0.00,223.09,2018-03-25
369,56,2018-03,3653.99,0.00,401.94,2018-03-25
370,57,2018-03,2116.42,0.00,232.81,2018-03-25
371,58,2018-03,1934.47,0.00,212.79,2018-03-25
372,59,2018-03,2363.30,0.00,259.96,2018-03-25
373,60,2018-03,2589.81,0.00,284.88,2018-03-25
374,61,2018-03,3792.89,0.00,417.22,2018-03-25
375,62,2018-03,2674.13,0.00,294.15,2018-03-25
376,63,2018-03,2071.85,0.00,227.90,2018-03-25
377,64,2018-03,2134.34,0.00,234.78,2018-03-25
378,65,2018-03,1928.54,0.00,212.14,2018-03-25
379,68,2018-03,6010.65,0.00,661.17,2018-03-25
380,69,2018-03,3694.30,0.00,406.37,2018-03-25
381,70,2018-03,2179.62,0.00,239.76,2018-03-25
382,71,2018-03,2240.96,0.00,246.51,2018-03-25
383,72,2018-03,3635.96,0.00,399.96,2018-03-25
384,73,2018-03,2572.23,0.00,282.95,2018-03-25
385,74,2018-03,2675.83,0.00,294.34,2018-03-25
386,97,2018-03,5994.36,0.00,659.38,2018-03-25
387,98,2018-03,2171.70,0.00,238.89,2018-03-25
388,99,2018-03,2678.32,0.00,294.62,2018-03-25
389,100,2018-03,2275.43,0.00,250.30,2018-03-25
390,101,2018-03,3868.62,0.00,425.55,2018-03-25
391,102,2018-03,2190.49,0.00,240.95,2018-03-25
392,103,2018-03,2423.15,0.00,266.55,2018-03-25
393,104,2018-03,3845.85,0.00,423.04,2018-03-25
394,105,2018-03,2080.48,0.00,228.85,2018-03-25
395,106,2018-03,2605.30,0.00,286.58,2018-03-25
396,107,2018-03,2314.09,0.00,254.55,2018-03-25
397,108,2018-03,2116.03,0.00,232.76,2018-03-25
398,109,2018-03,2083.34,0.00,229.17,2018-03-25
399,110,2018-03,2110.62,0.00,232.17,2018-03-25
400,115,2018-03,6490.09,0.00,713.91,2018-03-25
401,116,2018-03,2085.05,0.00,229.36,2018-03-25
402,117,2018-03,2047.34,0.00,225.21,2018-03-25
403,118,2018-03,2065.78,0.00,227.24,2018-03-25
404,119,2018-03,1960.84,0.00,215.69,2018-03-25
405,120,2018-03,3983.15,0.00,438.15,2018-03-25
406,121,2018-03,4089.09,0.00,449.80,2018-03-25
407,122,2018-03,2008.13,0.00,220.89,2018-03-25
408,123,2018-03,2495.06,0.00,274.46,2018-03-25
409,124,2018-03,2110.19,0.00,232.12,2018-03-25
410,125,2018-03,2876.37,0.00,316.40,2018-03-25
411,126,2018-03,2818.02,0.00,309.98,2018-03-25
412,127,2018-03,2890.35,0.00,317.94,2018-03-25
413,128,2018-03,2200.45,0.00,242.05,2018-03-25
414,129,2018-03,2173.48,0.00,239.08,2018-03-25
415,130,2018-03,2000.17,0.00,220.02,2018-03-25
416,132,2018-03,6187.72,0.00,680.65,2018-03-25
417,133,2018-03,2065.53,0.00,227.21,2018-03-25
418,134,2018-03,2411.53,0.00,265.27,2018-03-25
419,135,2018-03,2774.76,0.00,305.22,2018-03-25
420,136,2018-03,2440.24,0.00,268.43,2018-03-25
421,137,2018-03,2000.22,0.00,220.02,2018-03-25
422,138,2018-03,2487.84,0.00,273.66,2018-03-25
423,139,2018-03,1950.85,0.00,214.59,2018-03-25
424,140,2018-03,2118.68,0.00,233.05,2018-03-25
425,141,2018-03,3963.51,0.00,435.99,2018-03-25
426,142,2018-03,1958.47,0.00,215.43,2018-03-25
427,143,2018-03,2312.31,0.00,254.35,2018-03-25
428,144,2018-03,4280.48,0.00,470.85,2018-03-25
429,145,2018-03,2401.92,0.00,264.21,2018-03-25
430,146,2018-03,2334.42,0.00,256.79,2018-03-25
431,147,2018-03,2176.23,0.00,239.39,2018-03-25
432,149,2018-03,6319.63,0.00,695.16,2018-03-25
433,150,2018-03,2186.62,0.00,240.53,2018-03-25
434,151,2018-03,2257.51,0.00,248.33,2018-03-25
435,152,2018-03,2106.42,0.00,231.71,2018-03-25
436,153,2018-03,2458.92,0.00,270.48,2018-03-25
437,154,2018-03,2571.34,0.00,282.85,2018-03-25
438,155,2018-03,2293.69,0.00,252.31,2018-03-25
439,156,2018-03,2266.39,0.00,249.30,2018-03-25
440,157,2018-03,2394.70,0.00,263.42,2018-03-25
441,158,2018-03,3646.83,0.00,401.15,2018-03-25
442,159,2018-03,1936.25,0.00,212.99,2018-03-25
443,160,2018-03,1998.74,0.00,219.86,2018-03-25
444,161,2018-03,6314.61,0.00,694.61,2018-03-25
445,162,2018-03,2296.78,0.00,252.65,2018-03-25
446,163,2018-03,2769.30,0.00,304.62,2018-03-25
447,164,2018-03,4144.45,0.00,455.89,2018-03-25
448,165,2018-03,2447.65,0.00,269.24,2018-03-25
449,166,2018-03,1979.17,0.00,217.71,2018-03-25
450,167,2018-03,2195.85,0.00,241.54,2018-03-25
451,168,2018-03,2320.73,0.00,255.28,2018-03-25
452,169,2018-03,2094.20,0.00,230.36,2018-03-25
453,170,2018-03,2383.29,0.00,262.16,2018-03-25
454,171,2018-03,2277.99,0.00,250.58,2018-03-25
455,172,2018-03,4064.71,0.00,447.12,2018-03-25
456,173,2018-03,2115.31,0.00,232.68,2018-03-25
457,174,2018-03,2301.04,0.00,253.11,2018-03-25
458,175,2018-03,1960.24,0.00,215.63,2018-03-25
459,177,2018-03,6532.58,0.00,718.58,2018-03-25
460,178,2018-03,2113.97,0.00,232.54,2018-03-25
461,179,2018-03,2128.09,0.00,234.09,2018-03-25
462,180,2018-03,2600.26,0.00,286.03,2018-03-25
463,181,2018-03,4072.91,0.00,448.02,2018-03-25
464,182,2018-03,2845.46,0.00,313.00,2018-03-25
465,183,2018-03,2111.62,0.00,232.28,2018-03-25
466,184,2018-03,2457.68,0.00,270.34,2018-03-25
467,185,2018-03,2321.54,0.00,255.37,2018-03-25
468,186,2018-03,1928.76,0.00,212.16,2018-03-25
469,187,2018-03,2318.47,0.00,255.03,2018-03-25
470,188,2018-03,3892.42,0.00,428.17,2018-03-25
471,189,2018-03,1904.73,0.00,209.52,2018-03-25
472,190,2018-03,1943.53,0.00,213.79,2018-03-25
473,191,2018-03,6037.85,0.00,664.16,2018-03-25
474,192,2018-03,2051.05,0.00,225.62,2018-03-25
475,193,2018-03,1927.75,0.00,212.05,2018-03-25
476,194,2018-03,1940.53,0.00,213.46,2018-03-25
477,195,2018-03,2684.20,0.00,295.26,2018-03-25
478,196,2018-03,3716.34,0.00,408.80,2018-03-25
479,197,2018-03,2004.43,0.00,220.49,2018-03-25
