br_exp_ID,br_ID,br_utils_ID,billing_period,payment_amount,payment_date
45,9,3,2018-01,131.09,2018-01-28
46,9,4,2018-01,209.00,2018-01-28
47,9,5,2018-01,817.01,2018-01-28
48,9,6,2018-01,164.88,2018-01-28
49,10,1,2018-01,8900.00,2018-01-28
50,10,2,2018-01,1195.56,2018-01-28
51,10,3,2018-01,160.48,2018-01-28
52,10,4,2018-01,209.00,2018-01-28
53,10,5,2018-01,676.26,2018-01-28
54,10,6,2018-01,199.10,2018-01-28
55,11,1,2018-01,8600.00,2018-01-28
56,11,2,2018-01,1034.22,2018-01-28
57,11,3,2018-01,155.43,2018-01-28
58,11,4,2018-01,209.00,2018-01-28
59,11,5,2018-01,681.47,2018-01-28
60,11,6,2018-01,192.49,2018-01-28
61,12,1,2018-01,6900.00,2018-01-28
62,12,2,2018-01,868.77,2018-01-28
63,12,3,2018-01,111.23,2018-01-28
64,12,4,2018-01,209.00,2018-01-28
65,12,5,2018-01,578.44,2018-01-28
66,12,6,2018-01,159.40,2018-01-28
67,1,1,2018-02,18500.00,2018-02-28
68,1,2,2018-02,2236.02,2018-02-28
69,1,3,2018-02,333.07,2018-02-28
70,1,4,2018-02,209.00,2018-02-28
71,1,5,2018-02,1505.55,2018-02-28
72,1,6,2018-02,413.24,2018-02-28
73,2,1,2018-02,14200.00,2018-02-28
74,2,2,2018-02,1757.83,2018-02-28
75,2,3,2018-02,255.93,2018-02-28
76,2,4,2018-02,209.00,2018-02-28
77,2,5,2018-02,1483.07,2018-02-28
78,2,6,2018-02,301.46,2018-02-28
79,3,1,2018-02,11800.00,2018-02-28
80,3,2,2018-02,1412.47,2018-02-28
81,3,3,2018-02,208.92,2018-02-28
82,3,4,2018-02,209.00,2018-02-28
83,3,5,2018-02,823.33,2018-02-28
84,3,6,2018-02,257.89,2018-02-28
85,4,1,2018-02,9600.00,2018-02-28
86,4,2,2018-02,1209.31,2018-02-28
87,4,3,2018-02,171.35,2018-02-28
88,4,4,2018-02,209.00,2018-02-28
89,4,5,2018-02,737.80,2018-02-28
90,4,6,2018-02,214.48,2018-02-28
91,6,1,2018-02,9800.00,2018-02-28
92,6,2,2018-02,1324.24,2018-02-28
93,6,3,2018-02,173.82,2018-02-28
94,6,4,2018-02,209.00,2018-02-28
95,6,5,2018-02,855.79,2018-02-28
96,6,6,2018-02,221.99,2018-02-28
97,7,1,2018-02,8400.00,2018-02-28
98,7,2,2018-02,1011.26,2018-02-28
99,7,3,2018-02,145.10,2018-02-28
100,7,4,2018-02,209.00,2018-02-28
101,7,5,2018-02,949.69,2018-02-28
102,7,6,2018-02,180.44,2018-02-28
103,8,1,2018-02,9200.00,2018-02-28
104,8,2,2018-02,1220.29,2018-02-28
105,8,3,2018-02,164.18,2018-02-28
106,8,4,2018-02,209.00,2018-02-28
107,8,5,2018-02,831.56,2018-02-28
108,8,6,2018-02,204.91,2018-02-28
109,9,1,2018-02,7200.00,2018-02-28
110,9,2,2018-02,877.15,2018-02-28
111,9,3,2018-02,127.04,2018-02-28
112,9,4,2018-02,209.00,2018-02-28
113,9,5,2018-02,758.08,2018-02-28
114,9,6,2018-02,166.41,2018-02-28
115,10,1,2018-02,8900.00,2018-02-28
116,10,2,2018-02,1116.50,2018-02-28
117,10,3,2018-02,163.78,2018-02-28
118,10,4,2018-02,209.00,2018-02-28
119,10,5,2018-02,643.83,2018-02-28
120,10,6,2018-02,199.31,2018-02-28
121,11,1,2018-02,8600.00,2018-02-28
122,11,2,2018-02,1138.28,2018-02-28
123,11,3,2018-02,159.60,2018-02-28
124,11,4,2018-02,209.00,2018-02-28
125,11,5,2018-02,690.50,2018-02-28
126,11,6,2018-02,192.28,2018-02-28
127,12,1,2018-02,6900.00,2018-02-28
128,12,2,2018-02,947.18,2018-02-28
129,12,3,2018-02,112.62,2018-02-28
130,12,4,2018-02,209.00,2018-02-28
131,12,5,2018-02,573.37,2018-02-28
132,12,6,2018-02,160.21,2018-02-28
133,1,1,2018-03,18500.00,2018-03-28
134,1,2,2018-03,2896.17,2018-03-28
135,1,3,2018-03,351.17,2018-03-28
136,1,4,2018-03,209.00,2018-03-28
137,1,5,2018-03,1940.48,2018-03-28
138,1,6,2018-03,416.11,2018-03-28
139,2,1,2018-03,14200.00,2018-03-28
140,2,2,2018-03,2046.81,2018-03-28
141,2,3,2018-03,275.20,2018-03-28
142,2,4,2018-03,209.00,2018-03-28
143,2,5,2018-03,1005.96,2018-03-28
144,2,6,2018-03,321.04,2018-03-28
145,3,1,2018-03,11800.00,2018-03-28
146,3,2,2018-03,1747.51,2018-03-28
147,3,3,2018-03,215.40,2018-03-28
148,3,4,2018-03,209.00,2018-03-28
149,3,5,2018-03,1239.62,2018-03-28
150,3,6,2018-03,271.96,2018-03-28
151,4,1,2018-03,9600.00,2018-03-28
152,4,2,2018-03,1432.54,2018-03-28
153,4,3,2018-03,168.35,2018-03-28
154,4,4,2018-03,209.00,2018-03-28
155,4,5,2018-03,689.87,2018-03-28
156,4,6,2018-03,221.40,2018-03-28
157,6,1,2018-03,9800.00,2018-03-28
158,6,2,2018-03,1449.66,2018-03-28
159,6,3,2018-03,160.39,2018-03-28
160,6,4,2018-03,209.00,2018-03-28
161,6,5,2018-03,883.57,2018-03-28
162,6,6,2018-03,208.21,2018-03-28
163,7,1,2018-03,8400.00,2018-03-28
164,7,2,2018-03,1306.32,2018-03-28
165,7,3,2018-03,157.48,2018-03-28
166,7,4,2018-03,209.00,2018-03-28
167,7,5,2018-03,581.37,2018-03-28
168,7,6,2018-03,177.03,2018-03-28
169,8,1,2018-03,9200.00,2018-03-28
170,8,2,2018-03,1443.08,2018-03-28
171,8,3,2018-03,169.96,2018-03-28
172,8,4,2018-03,209.00,2018-03-28
173,8,5,2018-03,991.09,2018-03-28
174,8,6,2018-03,209.76,2018-03-28
175,9,1,2018-03,7200.00,2018-03-28
176,9,2,2018-03,1082.02,2018-03-28
177,9,3,2018-03,131.69,2018-03-28
178,9,4,2018-03,209.00,2018-03-28
179,9,5,2018-03,489.94,2018-03-28
180,9,6,2018-03,153.48,2018-03-28
181,10,1,2018-03,8900.00,2018-03-28
182,10,2,2018-03,1275.26,2018-03-28
183,10,3,2018-03,151.24,2018-03-28
184,10,4,2018-03,209.00,2018-03-28
185,10,5,2018-03,801.77,2018-03-28
186,10,6,2018-03,194.07,2018-03-28
187,11,1,2018-03,8600.00,2018-03-28
188,11,2,2018-03,1194.52,2018-03-28
189,11,3,2018-03,163.04,2018-03-28
190,11,4,2018-03,209.00,2018-03-28
191,11,5,2018-03,594.98,2018-03-28
192,11,6,2018-03,185.37,2018-03-28
193,12,1,2018-03,6900.00,2018-03-28
194,12,2,2018-03,1003.20,2018-03-28
195,12,3,2018-03,126.86,2018-03-28
196,12,4,2018-03,209.00,2018-03-28
197,12,5,2018-03,657.41,2018-03-28
198,12,6,2018-03,156.12,2018-03-28
199,1,1,2018-04,18500.00,2018-04-28
200,1,2,2018-04,2891.20,2018-04-28
201,1,3,2018-04,359.40,2018-04-28
202,1,4,2018-04,209.00,2018-04-28
203,1,5,2018-04,1809.41,2018-04-28
204,1,6,2018-04,419.40,2018-04-28
205,2,1,2018-04,14200.00,2018-04-28
206,2,2,2018-04,2218.94,2018-04-28
207,2,3,2018-04,268.04,2018-04-28
208,2,4,2018-04,209.00,2018-04-28
209,2,5,2018-04,1550.35,2018-04-28
210,2,6,2018-04,311.93,2018-04-28
211,3,1,2018-04,11800.00,2018-04-28
212,3,2,2018-04,1650.82,2018-04-28
213,3,3,2018-04,194.26,2018-04-28
214,3,4,2018-04,209.00,2018-04-28
215,3,5,2018-04,1084.11,2018-04-28
216,3,6,2018-04,261.09,2018-04-28
217,4,1,2018-04,9600.00,2018-04-28
218,4,2,2018-04,1332.28,2018-04-28
219,4,3,2018-04,169.52,2018-04-28
220,4,4,2018-04,209.00,2018-04-28
221,4,5,2018-04,1044.23,2018-04-28
222,4,6,2018-04,208.31,2018-04-28
223,6,1,2018-04,9800.00,2018-04-28
224,6,2,2018-04,1509.52,2018-04-28
225,6,3,2018-04,183.87,2018-04-28
226,6,4,2018-04,209.00,2018-04-28
227,6,5,2018-04,660.49,2018-04-28
228,6,6,2018-04,209.06,2018-04-28
229,7,1,2018-04,8400.00,2018-04-28
230,7,2,2018-04,1238.61,2018-04-28
231,7,3,2018-04,140.77,2018-04-28
232,7,4,2018-04,209.00,2018-04-28
233,7,5,2018-04,972.87,2018-04-28
234,7,6,2018-04,184.38,2018-04-28
235,8,1,2018-04,9200.00,2018-04-28
236,8,2,2018-04,1352.65,2018-04-28
237,8,3,2018-04,152.92,2018-04-28
238,8,4,2018-04,209.00,2018-04-28
239,8,5,2018-04,749.25,2018-04-28
240,8,6,2018-04,209.06,2018-04-28
241,9,1,2018-04,7200.00,2018-04-28
242,9,2,2018-04,1112.79,2018-04-28
243,9,3,2018-04,123.99,2018-04-28
244,9,4,2018-04,209.00,2018-04-28
245,9,5,2018-04,691.33,2018-04-28
246,9,6,2018-04,165.93,2018-04-28
247,10,1,2018-04,8900.00,2018-04-28
248,10,2,2018-04,1295.73,2018-04-28
249,10,3,2018-04,150.22,2018-04-28
250,10,4,2018-04,209.00,2018-04-28
251,10,5,2018-04,802.25,2018-04-28
252,10,6,2018-04,191.63,2018-04-28
253,11,1,2018-04,8600.00,2018-04-28
254,11,2,2018-04,1157.13,2018-04-28
255,11,3,2018-04,164.15,2018-04-28
256,11,4,2018-04,209.00,2018-04-28
257,11,5,2018-04,785.94,2018-04-28
258,11,6,2018-04,194.44,2018-04-28
259,12,1,2018-04,6900.00,2018-04-28
260,12,2,2018-04,945.26,2018-04-28
261,12,3,2018-04,134.20,2018-04-28
262,12,4,2018-04,209.00,2018-04-28
263,12,5,2018-04,729.91,2018-04-28
264,12,6,2018-04,148.09,2018-04-28
265,1,1,2018-05,18500.00,2018-05-28
266,1,2,2018-05,2745.48,2018-05-28
267,1,3,2018-05,359.59,2018-05-28
268,1,4,2018-05,209.00,2018-05-28
269,1,5,2018-05,1861.18,2018-05-28
270,1,6,2018-05,398.83,2018-05-28
271,2,1,2018-05,14200.00,2018-05-28
272,2,2,2018-05,2118.50,2018-05-28
273,2,3,2018-05,248.66,2018-05-28
274,2,4,2018-05,209.00,2018-05-28
275,2,5,2018-05,1075.42,2018-05-28
276,2,6,2018-05,316.74,2018-05-28
277,3,1,2018-05,11800.00,2018-05-28
278,3,2,2018-05,1619.62,2018-05-28
279,3,3,2018-05,193.30,2018-05-28
280,3,4,2018-05,209.00,2018-05-28
281,3,5,2018-05,913.18,2018-05-28
282,3,6,2018-05,257.58,2018-05-28
283,4,1,2018-05,9600.00,2018-05-28
284,4,2,2018-05,1420.29,2018-05-28
285,4,3,2018-05,176.36,2018-05-28
286,4,4,2018-05,209.00,2018-05-28
287,4,5,2018-05,754.01,2018-05-28
288,4,6,2018-05,216.98,2018-05-28
289,6,1,2018-05,9800.00,2018-05-28
290,6,2,2018-05,1390.25,2018-05-28
291,6,3,2018-05,186.91,2018-05-28
292,6,4,2018-05,209.00,2018-05-28
293,6,5,2018-05,696.53,2018-05-28
294,6,6,2018-05,224.27,2018-05-28
295,7,1,2018-05,8400.00,2018-05-28
296,7,2,2018-05,1143.28,2018-05-28
297,7,3,2018-05,156.69,2018-05-28
298,7,4,2018-05,209.00,2018-05-28
299,7,5,2018-05,886.93,2018-05-28
300,7,6,2018-05,191.95,2018-05-28
301,8,1,2018-05,9200.00,2018-05-28
302,8,2,2018-05,1230.15,2018-05-28
303,8,3,2018-05,173.30,2018-05-28
304,8,4,2018-05,209.00,2018-05-28
305,8,5,2018-05,851.22,2018-05-28
306,8,6,2018-05,200.19,2018-05-28
307,9,1,2018-05,7200.00,2018-05-28
308,9,2,2018-05,1070.47,2018-05-28
309,9,3,2018-05,116.46,2018-05-28
310,9,4,2018-05,209.00,2018-05-28
311,9,5,2018-05,790.64,2018-05-28
312,9,6,2018-05,163.07,2018-05-28
313,10,1,2018-05,8900.00,2018-05-28
314,10,2,2018-05,1289.95,2018-05-28
315,10,3,2018-05,156.02,2018-05-28
316,10,4,2018-05,209.00,2018-05-28
317,10,5,2018-05,930.15,2018-05-28
318,10,6,2018-05,206.47,2018-05-28
319,11,1,2018-05,8600.00,2018-05-28
320,11,2,2018-05,1347.12,2018-05-28
321,11,3,2018-05,151.61,2018-05-28
322,11,4,2018-05,209.00,2018-05-28
323,11,5,2018-05,607.26,2018-05-28
324,11,6,2018-05,184.47,2018-05-28
325,12,1,2018-05,6900.00,2018-05-28
326,12,2,2018-05,1062.62,2018-05-28
327,12,3,2018-05,130.89,2018-05-28
328,12,4,2018-05,209.00,2018-05-28
329,12,5,2018-05,600.67,2018-05-28
330,12,6,2018-05,146.33,2018-05-28
331,1,1,2018-06,18500.00,2018-06-28
332,1,2,2018-06,2550.12,2018-06-28
333,1,3,2018-06,335.07,2018-06-28
334,1,4,2018-06,209.00,2018-06-28
335,1,5,2018-06,2084.94,2018-06-28
336,1,6,2018-06,429.46,2018-06-28
337,2,1,2018-06,14200.00,2018-06-28
338,2,2,2018-06,2027.94,2018-06-28
339,2,3,2018-06,254.29,2018-06-28
340,2,4,2018-06,209.00,2018-06-28
341,2,5,2018-06,1333.13,2018-06-28
342,2,6,2018-06,321.90,2018-06-28
343,3,1,2018-06,11800.00,2018-06-28
344,3,2,2018-06,1696.22,2018-06-28
345,3,3,2018-06,227.37,2018-06-28
346,3,4,2018-06,209.00,2018-06-28
347,3,5,2018-06,808.50,2018-06-28
348,3,6,2018-06,265.11,2018-06-28
349,4,1,2018-06,9600.00,2018-06-28
350,4,2,2018-06,1338.81,2018-06-28
351,4,3,2018-06,161.32,2018-06-28
352,4,4,2018-06,209.00,2018-06-28
353,4,5,2018-06,851.43,2018-06-28
354,4,6,2018-06,207.73,2018-06-28
355,6,1,2018-06,9800.00,2018-06-28
356,6,2,2018-06,1310.19,2018-06-28
357,6,3,2018-06,188.07,2018-06-28
358,6,4,2018-06,209.00,2018-06-28
359,6,5,2018-06,671.30,2018-06-28
360,6,6,2018-06,219.67,2018-06-28
361,7,1,2018-06,8400.00,2018-06-28
362,7,2,2018-06,1268.36,2018-06-28
363,7,3,2018-06,137.87,2018-06-28
364,7,4,2018-06,209.00,2018-06-28
365,7,5,2018-06,796.68,2018-06-28
366,7,6,2018-06,181.66,2018-06-28
367,8,1,2018-06,9200.00,2018-06-28
368,8,2,2018-06,1375.75,2018-06-28
369,8,3,2018-06,162.43,2018-06-28
370,8,4,2018-06,209.00,2018-06-28
371,8,5,2018-06,944.74,2018-06-28
372,8,6,2018-06,200.60,2018-06-28
373,9,1,2018-06,7200.00,2018-06-28
374,9,2,2018-06,1050.90,2018-06-28
375,9,3,2018-06,140.83,2018-06-28
376,9,4,2018-06,209.00,2018-06-28
377,9,5,2018-06,815.92,2018-06-28
378,9,6,2018-06,156.32,2018-06-28
379,10,1,2018-06,8900.00,2018-06-28
380,10,2,2018-06,1273.37,2018-06-28
381,10,3,2018-06,170.33,2018-06-28
382,10,4,2018-06,209.00,2018-06-28
383,10,5,2018-06,838.57,2018-06-28
384,10,6,2018-06,195.52,2018-06-28
385,11,1,2018-06,8600.00,2018-06-28
386,11,2,2018-06,1312.91,2018-06-28
387,11,3,2018-06,163.52,2018-06-28
388,11,4,2018-06,209.00,2018-06-28
389,11,5,2018-06,635.92,2018-06-28
390,11,6,2018-06,199.57,2018-06-28
391,12,1,2018-06,6900.00,2018-06-28
392,12,2,2018-06,1061.00,2018-06-28
393,12,3,2018-06,124.54,2018-06-28
394,12,4,2018-06,209.00,2018-06-28
395,12,5,2018-06,705.70,2018-06-28
396,12,6,2018-06,160.48,2018-06-28
397,1,1,2018-07,18500.00,2018-07-28
398,1,2,2018-07,2590.85,2018-07-28
399,1,3,2018-07,338.08,2018-07-28
400,1,4,2018-07,209.00,2018-07-28
401,1,5,2018-07,1670.22,2018-07-28
402,1,6,2018-07,404.09,2018-07-28
403,2,1,2018-07,14200.00,2018-07-28
404,2,2,2018-07,1769.93,2018-07-28
405,2,3,2018-07,238.06,2018-07-28
406,2,4,2018-07,209.00,2018-07-28
407,2,5,2018-07,1583.13,2018-07-28
408,2,6,2018-07,313.69,2018-07-28
409,3,1,2018-07,11800.00,2018-07-28
410,3,2,2018-07,1615.91,2018-07-28
411,3,3,2018-07,230.51,2018-07-28
412,3,4,2018-07,209.00,2018-07-28
413,3,5,2018-07,976.05,2018-07-28
414,3,6,2018-07,263.67,2018-07-28
415,4,1,2018-07,9600.00,2018-07-28
416,4,2,2018-07,1169.35,2018-07-28
417,4,3,2018-07,180.89,2018-07-28
418,4,4,2018-07,209.00,2018-07-28
419,4,5,2018-07,729.25,2018-07-28
420,4,6,2018-07,222.33,2018-07-28
421,6,1,2018-07,9800.00,2018-07-28
422,6,2,2018-07,1325.97,2018-07-28
423,6,3,2018-07,180.96,2018-07-28
424,6,4,2018-07,209.00,2018-07-28
425,6,5,2018-07,904.94,2018-07-28
426,6,6,2018-07,225.91,2018-07-28
427,7,1,2018-07,8400.00,2018-07-28
428,7,2,2018-07,1048.04,2018-07-28
429,7,3,2018-07,140.13,2018-07-28
430,7,4,2018-07,209.00,2018-07-28
431,7,5,2018-07,653.05,2018-07-28
432,7,6,2018-07,185.72,2018-07-28
433,8,1,2018-07,9200.00,2018-07-28
434,8,2,2018-07,1254.57,2018-07-28
435,8,3,2018-07,156.70,2018-07-28
436,8,4,2018-07,209.00,2018-07-28
437,8,5,2018-07,1028.30,2018-07-28
438,8,6,2018-07,210.62,2018-07-28
439,9,1,2018-07,7200.00,2018-07-28
440,9,2,2018-07,1001.06,2018-07-28
441,9,3,2018-07,122.80,2018-07-28
442,9,4,2018-07,209.00,2018-07-28
443,9,5,2018-07,730.72,2018-07-28
444,9,6,2018-07,153.13,2018-07-28
445,10,1,2018-07,8900.00,2018-07-28
446,10,2,2018-07,1173.83,2018-07-28
447,10,3,2018-07,156.91,2018-07-28
448,10,4,2018-07,209.00,2018-07-28
449,10,5,2018-07,650.98,2018-07-28
450,10,6,2018-07,194.75,2018-07-28
451,11,1,2018-07,8600.00,2018-07-28
452,11,2,2018-07,1081.12,2018-07-28
453,11,3,2018-07,165.36,2018-07-28
454,11,4,2018-07,209.00,2018-07-28
455,11,5,2018-07,930.02,2018-07-28
456,11,6,2018-07,184.95,2018-07-28
457,12,1,2018-07,6900.00,2018-07-28
458,12,2,2018-07,872.49,2018-07-28
459,12,3,2018-07,111.61,2018-07-28
460,12,4,2018-07,209.00,2018-07-28
461,12,5,2018-07,603.97,2018-07-28
462,12,6,2018-07,158.18,2018-07-28
463,1,1,2018-08,18500.00,2018-08-28
464,1,2,2018-08,2591.49,2018-08-28
465,1,3,2018-08,337.55,2018-08-28
466,1,4,2018-08,209.00,2018-08-28
467,1,5,2018-08,1650.98,2018-08-28
468,1,6,2018-08,428.98,2018-08-28
469,2,1,2018-08,14200.00,2018-08-28
470,2,2,2018-08,1861.46,2018-08-28
471,2,3,2018-08,278.45,2018-08-28
472,2,4,2018-08,209.00,2018-08-28
473,2,5,2018-08,1115.77,2018-08-28
474,2,6,2018-08,329.72,2018-08-28
475,3,1,2018-08,11800.00,2018-08-28
476,3,2,2018-08,1426.18,2018-08-28
477,3,3,2018-08,206.11,2018-08-28
478,3,4,2018-08,209.00,2018-08-28
479,3,5,2018-08,1316.62,2018-08-28
480,3,6,2018-08,257.79,2018-08-28
481,4,1,2018-08,9600.00,2018-08-28
482,4,2,2018-08,1213.39,2018-08-28
483,4,3,2018-08,171.95,2018-08-28
484,4,4,2018-08,209.00,2018-08-28
485,4,5,2018-08,816.64,2018-08-28
486,4,6,2018-08,218.32,2018-08-28
487,5,1,2018-08,7400.00,2018-08-28
488,5,2,2018-08,994.79,2018-08-28
489,5,3,2018-08,130.36,2018-08-28
490,5,4,2018-08,209.00,2018-08-28
491,5,5,2018-08,857.75,2018-08-28
492,5,6,2018-08,159.62,2018-08-28
493,6,1,2018-08,9800.00,2018-08-28
494,6,2,2018-08,1215.74,2018-08-28
495,6,3,2018-08,178.56,2018-08-28
496,6,4,2018-08,209.00,2018-08-28
497,6,5,2018-08,1127.85,2018-08-28
498,6,6,2018-08,210.03,2018-08-28
499,7,1,2018-08,8400.00,2018-08-28
500,7,2,2018-08,1015.92,2018-08-28
501,7,3,2018-08,148.84,2018-08-28
502,7,4,2018-08,209.00,2018-08-28
503,7,5,2018-08,753.25,2018-08-28
504,7,6,2018-08,185.09,2018-08-28
505,8,1,2018-08,9200.00,2018-08-28
506,8,2,2018-08,1134.87,2018-08-28
507,8,3,2018-08,179.80,2018-08-28
508,8,4,2018-08,209.00,2018-08-28
509,8,5,2018-08,992.89,2018-08-28
510,8,6,2018-08,207.75,2018-08-28
511,9,1,2018-08,7200.00,2018-08-28
512,9,2,2018-08,914.52,2018-08-28
513,9,3,2018-08,130.05,2018-08-28
514,9,4,2018-08,209.00,2018-08-28
515,9,5,2018-08,515.80,2018-08-28
516,9,6,2018-08,165.56,2018-08-28
517,10,1,2018-08,8900.00,2018-08-28
518,10,2,2018-08,1138.24,2018-08-28
519,10,3,2018-08,172.81,2018-08-28
520,10,4,2018-08,209.00,2018-08-28
521,10,5,2018-08,876.19,2018-08-28
522,10,6,2018-08,198.64,2018-08-28
523,11,1,2018-08,8600.00,2018-08-28
524,11,2,2018-08,1136.16,2018-08-28
525,11,3,2018-08,143.23,2018-08-28
526,11,4,2018-08,209.00,2018-08-28
527,11,5,2018-08,589.27,2018-08-28
528,11,6,2018-08,189.44,2018-08-28
529,12,1,2018-08,6900.00,2018-08-28
530,12,2,2018-08,877.87,2018-08-28
531,12,3,2018-08,128.16,2018-08-28
532,12,4,2018-08,209.00,2018-08-28
533,12,5,2018-08,725.57,2018-08-28
534,12,6,2018-08,150.39,2018-08-28
535,1,1,2018-09,18500.00,2018-09-28
536,1,2,2018-09,2467.35,2018-09-28
537,1,3,2018-09,320.52,2018-09-28
538,1,4,2018-09,209.00,2018-09-28
539,1,5,2018-09,1557.23,2018-09-28
540,1,6,2018-09,402.92,2018-09-28
541,2,1,2018-09,14200.00,2018-09-28
542,2,2,2018-09,1776.30,2018-09-28
543,2,3,2018-09,243.71,2018-09-28
544,2,4,2018-09,209.00,2018-09-28
545,2,5,2018-09,1475.12,2018-09-28
546,2,6,2018-09,307.24,2018-09-28
547,3,1,2018-09,11800.00,2018-09-28
548,3,2,2018-09,1613.97,2018-09-28
549,3,3,2018-09,206.72,2018-09-28
550,3,4,2018-09,209.00,2018-09-28
551,3,5,2018-09,877.59,2018-09-28
552,3,6,2018-09,264.89,2018-09-28
553,4,1,2018-09,9600.00,2018-09-28
554,4,2,2018-09,1313.78,2018-09-28
555,4,3,2018-09,187.60,2018-09-28
556,4,4,2018-09,209.00,2018-09-28
557,4,5,2018-09,655.90,2018-09-28
558,4,6,2018-09,218.73,2018-09-28
559,5,1,2018-09,7400.00,2018-09-28
560,5,2,2018-09,1007.31,2018-09-28
561,5,3,2018-09,123.85,2018-09-28
562,5,4,2018-09,209.00,2018-09-28
563,5,5,2018-09,660.80,2018-09-28
564,5,6,2018-09,170.57,2018-09-28
565,6,1,2018-09,9800.00,2018-09-28
566,6,2,2018-09,1355.87,2018-09-28
567,6,3,2018-09,190.83,2018-09-28
568,6,4,2018-09,209.00,2018-09-28
569,6,5,2018-09,710.46,2018-09-28
570,6,6,2018-09,227.38,2018-09-28
571,7,1,2018-09,8400.00,2018-09-28
572,7,2,2018-09,1145.52,2018-09-28
573,7,3,2018-09,159.14,2018-09-28
574,7,4,2018-09,209.00,2018-09-28
575,7,5,2018-09,738.03,2018-09-28
576,7,6,2018-09,189.72,2018-09-28
577,8,1,2018-09,9200.00,2018-09-28
578,8,2,2018-09,1234.32,2018-09-28
579,8,3,2018-09,177.15,2018-09-28
580,8,4,2018-09,209.00,2018-09-28
581,8,5,2018-09,798.89,2018-09-28
582,8,6,2018-09,196.15,2018-09-28
583,9,1,2018-09,7200.00,2018-09-28
584,9,2,2018-09,901.10,2018-09-28
585,9,3,2018-09,139.26,2018-09-28
586,9,4,2018-09,209.00,2018-09-28
587,9,5,2018-09,583.11,2018-09-28
588,9,6,2018-09,162.60,2018-09-28
589,10,1,2018-09,8900.00,2018-09-28
590,10,2,2018-09,1210.67,2018-09-28
591,10,3,2018-09,164.30,2018-09-28
592,10,4,2018-09,209.00,2018-09-28
593,10,5,2018-09,748.21,2018-09-28
594,10,6,2018-09,197.75,2018-09-28
595,11,1,2018-09,8600.00,2018-09-28
596,11,2,2018-09,1152.39,2018-09-28
597,11,3,2018-09,158.55,2018-09-28
598,11,4,2018-09,209.00,2018-09-28
599,11,5,2018-09,854.13,2018-09-28
600,11,6,2018-09,183.89,2018-09-28
601,12,1,2018-09,6900.00,2018-09-28
602,12,2,2018-09,844.65,2018-09-28
603,12,3,2018-09,134.91,2018-09-28
604,12,4,2018-09,209.00,2018-09-28
605,12,5,2018-09,564.00,2018-09-28
606,12,6,2018-09,157.41,2018-09-28
607,1,1,2018-10,18500.00,2018-10-28
608,1,2,2018-10,2579.25,2018-10-28
609,1,3,2018-10,345.19,2018-10-28
610,1,4,2018-10,209.00,2018-10-28
611,1,5,2018-10,1807.54,2018-10-28
612,1,6,2018-10,405.56,2018-10-28
613,2,1,2018-10,14200.00,2018-10-28
614,2,2,2018-10,1750.15,2018-10-28
615,2,3,2018-10,239.20,2018-10-28
616,2,4,2018-10,209.00,2018-10-28
617,2,5,2018-10,1598.76,2018-10-28
618,2,6,2018-10,310.72,2018-10-28
619,3,1,2018-10,11800.00,2018-10-28
620,3,2,2018-10,1496.03,2018-10-28
621,3,3,2018-10,192.93,2018-10-28
622,3,4,2018-10,209.00,2018-10-28
