res_ID,cus_ID,br_ID,booking_date,reservation_date,res_status
116,2249,3,2018-01-03,2018-01-05,Completed
117,2600,3,2018-01-05,2018-01-05,Completed
118,701,6,2018-01-03,2018-01-05,Completed
119,846,6,2018-01-04,2018-01-05,Completed
120,2118,7,2018-01-05,2018-01-05,No-Show
121,1772,7,2018-01-02,2018-01-05,Confirmed
122,2387,7,2018-01-02,2018-01-05,Completed
123,1608,8,2017-12-26,2018-01-05,Completed
124,548,8,2018-01-03,2018-01-05,Completed
125,135,8,2017-12-29,2018-01-05,Completed
126,774,8,2018-01-05,2018-01-05,Completed
127,1722,9,2018-01-04,2018-01-05,Completed
128,1812,9,2018-01-04,2018-01-05,Completed
129,641,10,2017-12-31,2018-01-05,Cancelled
130,815,10,2018-01-05,2018-01-05,Completed
131,2270,10,2018-01-05,2018-01-05,Completed
132,2524,10,2017-12-31,2018-01-05,Completed
133,579,10,2018-01-05,2018-01-05,Completed
134,663,11,2017-12-22,2018-01-05,Completed
135,2162,11,2018-01-03,2018-01-05,Completed
136,2705,11,2018-01-04,2018-01-05,Completed
137,1886,12,2018-01-04,2018-01-05,Completed
138,1024,1,2017-12-30,2018-01-06,Completed
139,2354,1,2017-12-30,2018-01-06,Completed
140,956,1,2017-12-30,2018-01-06,Completed
141,85,1,2018-01-06,2018-01-06,Completed
142,2587,2,2018-01-04,2018-01-06,Completed
143,1837,2,2018-01-03,2018-01-06,Completed
144,1527,2,2018-01-01,2018-01-06,Completed
145,2266,2,2018-01-04,2018-01-06,Completed
146,660,2,2017-12-27,2018-01-06,Completed
147,1211,2,2017-12-30,2018-01-06,Completed
148,725,2,2018-01-04,2018-01-06,Completed
149,1336,3,2018-01-06,2018-01-06,Completed
150,742,6,2018-01-05,2018-01-06,Completed
151,1500,6,2017-12-30,2018-01-06,Completed
152,2608,6,2018-01-04,2018-01-06,Completed
153,984,7,2018-01-03,2018-01-06,Completed
154,1586,7,2018-01-03,2018-01-06,Completed
155,2134,7,2018-01-06,2018-01-06,Completed
156,844,8,2018-01-04,2018-01-06,Completed
157,367,8,2018-01-03,2018-01-06,Completed
158,2159,8,2018-01-03,2018-01-06,Completed
159,2002,8,2018-01-06,2018-01-06,Completed
160,1452,8,2018-01-06,2018-01-06,Completed
161,931,8,2018-01-03,2018-01-06,Completed
162,852,8,2018-01-03,2018-01-06,Completed
163,2617,8,2018-01-04,2018-01-06,Completed
164,1479,9,2018-01-04,2018-01-06,Completed
165,2051,9,2018-01-05,2018-01-06,Completed
166,1203,10,2017-12-23,2018-01-06,Completed
167,1289,11,2018-01-05,2018-01-06,Completed
168,632,11,2018-01-06,2018-01-06,Completed
169,1289,11,2017-12-30,2018-01-06,Completed
170,2111,1,2018-01-07,2018-01-07,Completed
171,956,1,2017-12-24,2018-01-07,Completed
172,469,1,2018-01-02,2018-01-07,Completed
173,989,1,2018-01-05,2018-01-07,Completed
174,2653,2,2018-01-07,2018-01-07,Completed
175,1136,2,2018-01-06,2018-01-07,Completed
176,2462,2,2018-01-06,2018-01-07,Completed
177,1586,2,2018-01-07,2018-01-07,Completed
178,1906,3,2018-01-07,2018-01-07,Completed
179,2753,3,2018-01-07,2018-01-07,Completed
180,1440,6,2018-01-06,2018-01-07,Completed
181,1545,6,2017-12-24,2018-01-07,Completed
182,1311,7,2018-01-05,2018-01-07,Completed
183,1867,7,2018-01-02,2018-01-07,Completed
184,2703,7,2018-01-06,2018-01-07,Completed
185,2456,7,2018-01-02,2018-01-07,Completed
186,914,7,2018-01-07,2018-01-07,Completed
187,1430,8,2018-01-06,2018-01-07,Completed
188,2026,9,2018-01-07,2018-01-07,Completed
189,1028,10,2017-12-28,2018-01-07,Completed
190,2350,10,2018-01-06,2018-01-07,Completed
191,2163,11,2018-01-07,2018-01-07,Confirmed
192,1791,11,2018-01-07,2018-01-07,Completed
193,2154,12,2018-01-05,2018-01-07,Cancelled
194,348,1,2018-01-08,2018-01-08,Completed
195,2470,1,2018-01-08,2018-01-08,Completed
196,569,1,2018-01-07,2018-01-08,Completed
197,770,1,2018-01-05,2018-01-08,Completed
198,2593,2,2018-01-05,2018-01-08,Completed
199,234,2,2018-01-03,2018-01-08,Completed
200,2159,2,2018-01-06,2018-01-08,Completed
201,1210,2,2018-01-05,2018-01-08,Completed
202,1544,3,2018-01-07,2018-01-08,Completed
203,1504,3,2018-01-05,2018-01-08,Completed
204,2477,6,2018-01-08,2018-01-08,Completed
205,726,8,2018-01-08,2018-01-08,No-Show
206,2416,9,2018-01-03,2018-01-08,Cancelled
207,1358,9,2018-01-03,2018-01-08,Completed
208,1282,9,2018-01-08,2018-01-08,Completed
209,1138,10,2018-01-06,2018-01-08,Cancelled
210,1086,10,2017-12-29,2018-01-08,Completed
211,34,10,2018-01-07,2018-01-08,No-Show
212,1049,11,2017-12-29,2018-01-08,Completed
213,2469,12,2018-01-08,2018-01-08,Cancelled
214,574,1,2018-01-09,2018-01-09,Completed
215,872,1,2018-01-09,2018-01-09,No-Show
216,35,1,2018-01-09,2018-01-09,Completed
217,45,1,2018-01-07,2018-01-09,Completed
218,425,2,2018-01-09,2018-01-09,Completed
219,1997,2,2018-01-04,2018-01-09,Completed
220,2290,2,2018-01-08,2018-01-09,Completed
221,295,2,2018-01-09,2018-01-09,Completed
222,2331,2,2018-01-09,2018-01-09,Completed
223,2165,3,2018-01-06,2018-01-09,Completed
224,1771,6,2018-01-09,2018-01-09,No-Show
225,1293,7,2018-01-09,2018-01-09,Completed
226,1792,8,2018-01-06,2018-01-09,Completed
227,1189,8,2018-01-08,2018-01-09,Completed
228,517,8,2018-01-09,2018-01-09,Completed
229,2339,9,2018-01-09,2018-01-09,Completed
230,768,10,2018-01-09,2018-01-09,Completed
231,1626,10,2018-01-07,2018-01-09,Completed
232,2152,11,2017-12-30,2018-01-09,Confirmed
233,2288,11,2018-01-02,2018-01-09,Completed
234,1312,11,2018-01-04,2018-01-09,Completed
235,1360,1,2018-01-08,2018-01-10,Completed
236,731,2,2018-01-09,2018-01-10,Completed
237,2540,2,2018-01-10,2018-01-10,Completed
238,2817,2,2018-01-09,2018-01-10,Completed
239,2056,2,2018-01-10,2018-01-10,Completed
240,333,2,2018-01-05,2018-01-10,Completed
241,1564,3,2017-12-31,2018-01-10,Completed
242,1537,3,2018-01-09,2018-01-10,Completed
243,2273,3,2017-12-31,2018-01-10,Completed
244,2165,3,2018-01-10,2018-01-10,Completed
245,1768,3,2018-01-10,2018-01-10,Completed
246,951,6,2018-01-10,2018-01-10,No-Show
247,2000,6,2018-01-05,2018-01-10,Completed
248,2067,6,2018-01-05,2018-01-10,Cancelled
249,2240,6,2018-01-10,2018-01-10,Completed
250,1196,6,2018-01-05,2018-01-10,Completed
251,1998,6,2018-01-03,2018-01-10,Completed
252,141,7,2017-12-31,2018-01-10,Cancelled
253,1483,8,2018-01-05,2018-01-10,Cancelled
254,1588,9,2018-01-10,2018-01-10,Completed
255,2183,9,2018-01-05,2018-01-10,Cancelled
256,1842,9,2018-01-07,2018-01-10,Completed
257,2160,9,2018-01-10,2018-01-10,Completed
258,1331,9,2018-01-05,2018-01-10,Cancelled
259,1155,9,2018-01-10,2018-01-10,Completed
260,1351,9,2017-12-31,2018-01-10,Completed
261,2588,10,2017-12-31,2018-01-10,Completed
262,656,11,2018-01-09,2018-01-10,Completed
263,153,11,2018-01-07,2018-01-10,Completed
264,610,11,2018-01-10,2018-01-10,Completed
265,1813,11,2018-01-10,2018-01-10,Completed
266,1312,11,2018-01-05,2018-01-10,Completed
267,2215,11,2018-01-05,2018-01-10,Completed
268,2022,1,2018-01-06,2018-01-11,Completed
269,1549,1,2018-01-10,2018-01-11,Completed
270,2461,1,2018-01-08,2018-01-11,Completed
271,1845,1,2018-01-04,2018-01-11,Completed
272,594,1,2018-01-01,2018-01-11,Completed
273,1287,1,2018-01-06,2018-01-11,Completed
274,1765,1,2018-01-09,2018-01-11,Completed
275,1007,1,2018-01-10,2018-01-11,Completed
276,2071,1,2018-01-11,2018-01-11,Completed
277,756,2,2018-01-10,2018-01-11,No-Show
278,2266,2,2018-01-11,2018-01-11,Completed
279,648,2,2018-01-08,2018-01-11,Completed
280,223,2,2018-01-11,2018-01-11,Completed
281,1134,2,2018-01-10,2018-01-11,Completed
282,2752,3,2018-01-10,2018-01-11,Completed
283,2359,3,2018-01-01,2018-01-11,Completed
284,1537,3,2018-01-10,2018-01-11,Completed
285,1565,3,2017-12-28,2018-01-11,No-Show
286,1908,6,2018-01-10,2018-01-11,Completed
287,560,6,2018-01-11,2018-01-11,Cancelled
288,2116,6,2018-01-10,2018-01-11,Completed
289,1047,6,2018-01-10,2018-01-11,Completed
290,1545,6,2018-01-10,2018-01-11,Completed
291,1428,7,2018-01-09,2018-01-11,Completed
292,2676,7,2018-01-11,2018-01-11,Completed
293,2610,7,2017-12-28,2018-01-11,Completed
294,662,8,2018-01-06,2018-01-11,Completed
295,476,8,2018-01-06,2018-01-11,Completed
296,960,8,2018-01-04,2018-01-11,Completed
297,1730,8,2018-01-10,2018-01-11,Cancelled
298,2261,8,2018-01-11,2018-01-11,Cancelled
299,125,9,2018-01-01,2018-01-11,Completed
300,1939,9,2018-01-10,2018-01-11,Completed
301,768,10,2018-01-09,2018-01-11,Completed
302,824,10,2018-01-11,2018-01-11,Completed
303,338,10,2018-01-08,2018-01-11,Completed
304,1612,11,2018-01-10,2018-01-11,Completed
305,1959,11,2018-01-10,2018-01-11,Completed
306,982,11,2018-01-10,2018-01-11,Completed
307,1061,11,2018-01-10,2018-01-11,Completed
308,2103,12,2018-01-11,2018-01-11,Completed
309,2013,12,2018-01-11,2018-01-11,Completed
310,383,1,2018-01-09,2018-01-12,Completed
311,1168,1,2018-01-11,2018-01-12,Completed
312,2582,1,2018-01-09,2018-01-12,Completed
313,1715,1,2018-01-05,2018-01-12,Completed
314,1535,2,2018-01-02,2018-01-12,Completed
315,2222,2,2018-01-12,2018-01-12,Completed
316,1183,2,2018-01-12,2018-01-12,Completed
317,2436,2,2018-01-10,2018-01-12,Completed
318,2290,2,2018-01-11,2018-01-12,Completed
319,2290,2,2018-01-12,2018-01-12,Completed
320,648,2,2018-01-10,2018-01-12,Completed
321,2302,2,2018-01-12,2018-01-12,Completed
322,1915,2,2018-01-11,2018-01-12,Completed
323,2779,3,2018-01-05,2018-01-12,Completed
324,2586,3,2018-01-12,2018-01-12,Completed
325,1646,3,2018-01-10,2018-01-12,Completed
326,2401,3,2018-01-02,2018-01-12,Completed
327,2321,3,2018-01-02,2018-01-12,Completed
328,626,6,2018-01-05,2018-01-12,Completed
329,2437,7,2018-01-09,2018-01-12,Completed
330,1945,7,2018-01-11,2018-01-12,Completed
331,2219,7,2018-01-12,2018-01-12,Completed
332,981,7,2018-01-09,2018-01-12,Completed
333,655,8,2018-01-09,2018-01-12,Completed
334,1422,8,2018-01-09,2018-01-12,Completed
335,1937,8,2018-01-12,2018-01-12,Completed
336,2406,9,2018-01-05,2018-01-12,Completed
337,2647,9,2018-01-10,2018-01-12,Completed
338,2531,9,2018-01-12,2018-01-12,Completed
339,1176,10,2018-01-07,2018-01-12,Completed
340,1005,10,2018-01-11,2018-01-12,Completed
341,2214,10,2018-01-12,2018-01-12,No-Show
342,2207,10,2018-01-11,2018-01-12,Cancelled
343,932,11,2018-01-12,2018-01-12,Cancelled
344,2144,11,2018-01-11,2018-01-12,Completed
345,2152,11,2018-01-02,2018-01-12,Completed
346,1654,12,2018-01-11,2018-01-12,Completed
347,59,1,2018-01-11,2018-01-13,Cancelled
348,1977,1,2018-01-12,2018-01-13,Completed
349,16,1,2018-01-13,2018-01-13,Completed
350,1549,1,2018-01-12,2018-01-13,Cancelled
351,1735,1,2018-01-13,2018-01-13,Completed
352,761,1,2018-01-13,2018-01-13,Completed
353,1398,2,2018-01-10,2018-01-13,Completed
354,586,2,2018-01-06,2018-01-13,Completed
355,763,2,2018-01-11,2018-01-13,Completed
356,2296,2,2018-01-11,2018-01-13,Completed
357,1412,2,2018-01-03,2018-01-13,Completed
358,2682,2,2018-01-08,2018-01-13,Cancelled
359,1364,2,2018-01-13,2018-01-13,Completed
360,2033,2,2018-01-13,2018-01-13,Completed
361,2393,3,2018-01-03,2018-01-13,No-Show
362,2724,3,2018-01-11,2018-01-13,Completed
363,621,3,2018-01-13,2018-01-13,Completed
364,2352,6,2018-01-08,2018-01-13,Completed
365,1608,6,2018-01-13,2018-01-13,Completed
366,2186,6,2018-01-13,2018-01-13,Completed
367,1688,6,2018-01-13,2018-01-13,Cancelled
368,1651,7,2018-01-08,2018-01-13,No-Show
369,2337,7,2018-01-11,2018-01-13,Cancelled
370,2497,7,2018-01-12,2018-01-13,Cancelled
371,1195,7,2018-01-08,2018-01-13,Completed
372,985,8,2018-01-12,2018-01-13,Completed
373,702,8,2018-01-13,2018-01-13,Completed
374,2130,8,2018-01-10,2018-01-13,Completed
375,517,8,2017-12-30,2018-01-13,Completed
376,2082,9,2017-12-30,2018-01-13,Completed
377,667,10,2018-01-13,2018-01-13,Completed
378,2513,10,2017-12-30,2018-01-13,Completed
379,2345,11,2018-01-12,2018-01-13,Completed
380,2843,11,2018-01-12,2018-01-13,Completed
381,1813,12,2018-01-10,2018-01-13,Cancelled
382,2102,12,2018-01-11,2018-01-13,Completed
383,1894,12,2018-01-12,2018-01-13,Completed
384,472,1,2018-01-13,2018-01-14,Completed
385,79,1,2018-01-14,2018-01-14,Completed
386,956,1,2018-01-07,2018-01-14,Completed
387,2270,1,2018-01-14,2018-01-14,Completed
388,1023,1,2018-01-11,2018-01-14,No-Show
389,2333,1,2018-01-14,2018-01-14,Completed
390,2544,1,2018-01-12,2018-01-14,Completed
391,1019,1,2018-01-14,2018-01-14,Completed
392,1171,2,2018-01-14,2018-01-14,Completed
393,305,2,2018-01-12,2018-01-14,Completed
394,2159,2,2018-01-09,2018-01-14,Completed
395,1435,2,2018-01-11,2018-01-14,Completed
396,2317,2,2018-01-14,2018-01-14,Completed
397,1069,2,2018-01-12,2018-01-14,Completed
398,2009,3,2018-01-09,2018-01-14,Completed
399,1738,6,2018-01-14,2018-01-14,Completed
400,1375,6,2018-01-11,2018-01-14,Completed
401,2519,6,2018-01-13,2018-01-14,Completed
402,2867,6,2018-01-14,2018-01-14,Completed
403,2331,6,2018-01-13,2018-01-14,Completed
404,1832,7,2018-01-12,2018-01-14,Completed
405,1137,7,2018-01-13,2018-01-14,Completed
406,925,7,2017-12-31,2018-01-14,Completed
407,117,8,2018-01-07,2018-01-14,Completed
408,2200,8,2018-01-04,2018-01-14,Completed
409,2338,8,2018-01-13,2018-01-14,Completed
410,2703,8,2018-01-14,2018-01-14,Completed
411,1358,9,2018-01-14,2018-01-14,Completed
412,1189,9,2018-01-04,2018-01-14,Completed
413,2645,9,2018-01-13,2018-01-14,Completed
414,2350,10,2018-01-14,2018-01-14,Completed
415,610,11,2018-01-13,2018-01-14,Completed
416,1940,11,2018-01-12,2018-01-14,Completed
417,1672,11,2018-01-13,2018-01-14,Completed
418,2705,11,2018-01-12,2018-01-14,Completed
419,2156,12,2018-01-14,2018-01-14,Completed
420,2736,12,2018-01-12,2018-01-14,Confirmed
421,686,1,2018-01-14,2018-01-15,Completed
422,757,2,2018-01-14,2018-01-15,No-Show
423,2583,2,2018-01-15,2018-01-15,Completed
424,624,2,2018-01-14,2018-01-15,Completed
425,2790,3,2018-01-08,2018-01-15,Cancelled
426,1649,3,2018-01-08,2018-01-15,Completed
427,2320,3,2018-01-14,2018-01-15,Completed
428,2502,6,2018-01-15,2018-01-15,Completed
429,2180,6,2018-01-10,2018-01-15,Completed
430,2713,6,2018-01-15,2018-01-15,Completed
431,1578,7,2018-01-15,2018-01-15,Completed
432,2075,8,2018-01-10,2018-01-15,Completed
433,1709,8,2018-01-15,2018-01-15,Completed
434,476,8,2018-01-10,2018-01-15,Completed
435,1805,10,2018-01-15,2018-01-15,No-Show
436,848,10,2018-01-14,2018-01-15,Cancelled
437,1353,11,2018-01-12,2018-01-15,Completed
438,2333,11,2018-01-14,2018-01-15,Completed
439,1697,12,2018-01-14,2018-01-15,Completed
440,518,1,2018-01-11,2018-01-16,Completed
441,1398,2,2018-01-15,2018-01-16,Completed
442,993,2,2018-01-16,2018-01-16,Completed
443,1668,3,2018-01-13,2018-01-16,Completed
444,2607,3,2018-01-14,2018-01-16,Completed
445,2748,4,2018-01-16,2018-01-16,Completed
446,1256,6,2018-01-16,2018-01-16,Completed
447,1609,6,2018-01-11,2018-01-16,Completed
448,2540,6,2018-01-06,2018-01-16,Completed
449,752,6,2018-01-16,2018-01-16,Completed
450,2829,6,2018-01-10,2018-01-16,Completed
451,2250,7,2018-01-15,2018-01-16,Completed
452,1586,7,2018-01-13,2018-01-16,Completed
453,1112,7,2018-01-15,2018-01-16,Completed
454,2161,9,2018-01-09,2018-01-16,Completed
455,379,9,2018-01-14,2018-01-16,Completed
456,1567,9,2018-01-02,2018-01-16,Completed
457,2190,11,2018-01-06,2018-01-16,Completed
458,1765,12,2018-01-11,2018-01-16,Completed
459,745,1,2018-01-16,2018-01-17,Completed
460,1222,1,2018-01-17,2018-01-17,Completed
461,2231,2,2018-01-12,2018-01-17,Completed
462,1799,2,2018-01-12,2018-01-17,Completed
463,616,2,2018-01-16,2018-01-17,Completed
464,2733,3,2018-01-16,2018-01-17,Completed
465,2727,4,2018-01-16,2018-01-17,Completed
466,2840,4,2018-01-17,2018-01-17,Completed
467,2840,4,2018-01-14,2018-01-17,Completed
468,740,6,2018-01-07,2018-01-17,Completed
469,1256,6,2018-01-14,2018-01-17,Completed
470,2653,7,2018-01-03,2018-01-17,Completed
471,2689,7,2018-01-15,2018-01-17,Completed
472,1338,7,2018-01-12,2018-01-17,Completed
473,2531,7,2018-01-16,2018-01-17,Completed
474,582,8,2018-01-17,2018-01-17,Completed
475,844,8,2018-01-16,2018-01-17,Completed
476,2830,8,2018-01-16,2018-01-17,Completed
477,2900,9,2018-01-17,2018-01-17,Completed
478,984,9,2018-01-16,2018-01-17,Completed
479,2026,9,2018-01-12,2018-01-17,Completed
480,2278,10,2018-01-12,2018-01-17,Completed
481,2648,10,2018-01-16,2018-01-17,Completed
482,1591,10,2018-01-07,2018-01-17,Completed
483,1034,10,2018-01-16,2018-01-17,Completed
484,1417,10,2018-01-16,2018-01-17,Completed
485,735,11,2018-01-17,2018-01-17,Completed
486,1735,1,2018-01-18,2018-01-18,Completed
487,2796,1,2018-01-13,2018-01-18,Completed
488,1554,1,2018-01-15,2018-01-18,Completed
489,329,1,2018-01-16,2018-01-18,Completed
490,2534,2,2018-01-17,2018-01-18,Completed
491,2432,3,2018-01-04,2018-01-18,Completed
492,1768,3,2018-01-08,2018-01-18,Completed
493,2726,4,2018-01-15,2018-01-18,Completed
494,2727,4,2018-01-08,2018-01-18,Completed
495,1484,6,2018-01-08,2018-01-18,Completed
496,1435,6,2018-01-04,2018-01-18,Completed
497,2485,7,2018-01-08,2018-01-18,Completed
498,695,8,2018-01-04,2018-01-18,Completed
499,596,8,2018-01-18,2018-01-18,Completed
500,1094,10,2018-01-11,2018-01-18,Cancelled
501,338,10,2018-01-13,2018-01-18,Completed
502,2207,11,2018-01-16,2018-01-18,Completed
503,1758,11,2018-01-17,2018-01-18,Completed
504,1894,12,2018-01-13,2018-01-18,Completed
505,2862,12,2018-01-15,2018-01-18,Completed
506,1836,1,2018-01-18,2018-01-19,Completed
507,769,1,2018-01-16,2018-01-19,Completed
508,2385,1,2018-01-17,2018-01-19,Completed
509,1155,2,2018-01-12,2018-01-19,Completed
510,2281,2,2018-01-18,2018-01-19,Completed
511,704,2,2018-01-19,2018-01-19,Completed
512,1815,3,2018-01-14,2018-01-19,Completed
513,2646,4,2018-01-19,2018-01-19,Completed
514,2024,6,2018-01-19,2018-01-19,Completed
515,843,6,2018-01-12,2018-01-19,Completed
516,1898,6,2018-01-12,2018-01-19,Completed
517,271,6,2018-01-12,2018-01-19,Completed
518,1001,6,2018-01-14,2018-01-19,Completed
519,2060,6,2018-01-19,2018-01-19,Completed
520,2061,8,2018-01-14,2018-01-19,Completed
521,476,8,2018-01-17,2018-01-19,Completed
522,2842,8,2018-01-16,2018-01-19,Completed
523,2804,8,2018-01-12,2018-01-19,Completed
524,1358,9,2018-01-19,2018-01-19,Confirmed
525,1295,9,2018-01-18,2018-01-19,Completed
526,2891,9,2018-01-16,2018-01-19,Completed
527,2678,10,2018-01-14,2018-01-19,Completed
528,2155,12,2018-01-19,2018-01-19,Completed
529,304,1,2018-01-15,2018-01-20,Completed
530,1613,1,2018-01-17,2018-01-20,Completed
531,630,1,2018-01-19,2018-01-20,Completed
532,76,1,2018-01-15,2018-01-20,Completed
533,1574,1,2018-01-17,2018-01-20,Completed
534,386,2,2018-01-19,2018-01-20,Completed
535,1874,2,2018-01-15,2018-01-20,Completed
536,2112,2,2018-01-20,2018-01-20,Completed
537,2436,2,2018-01-20,2018-01-20,Completed
538,2787,2,2018-01-15,2018-01-20,Completed
539,902,2,2018-01-15,2018-01-20,Completed
540,2056,2,2018-01-15,2018-01-20,Cancelled
541,1228,3,2018-01-13,2018-01-20,Completed
542,1589,3,2018-01-19,2018-01-20,Completed
543,1482,3,2018-01-20,2018-01-20,Completed
544,2009,3,2018-01-20,2018-01-20,Completed
545,2401,3,2018-01-17,2018-01-20,Completed
546,2232,3,2018-01-15,2018-01-20,Completed
547,2538,3,2018-01-18,2018-01-20,Completed
548,2922,4,2018-01-20,2018-01-20,Completed
549,2016,4,2018-01-19,2018-01-20,Completed
550,2872,4,2018-01-20,2018-01-20,Completed
551,2889,6,2018-01-20,2018-01-20,Completed
552,952,6,2018-01-10,2018-01-20,Completed
553,1945,7,2018-01-20,2018-01-20,Completed
554,2119,7,2018-01-18,2018-01-20,Completed
555,2118,7,2018-01-15,2018-01-20,Completed
556,717,7,2018-01-19,2018-01-20,Completed
557,905,7,2018-01-19,2018-01-20,Completed
558,2080,7,2018-01-19,2018-01-20,Completed
559,627,8,2018-01-15,2018-01-20,Completed
