purchase_ID,product_ID,br_ID,sup_ID,purchase_qty,purchase_date,purchase_unit_cost
17130,12,3,6,195,2025-01-28,50.40
17131,13,3,4,191,2025-01-28,44.91
17132,8,4,8,128,2025-01-28,19.63
17133,10,4,8,213,2025-01-28,24.44
17134,17,1,2,109,2025-01-29,40.30
17135,7,1,6,108,2025-01-29,14.70
17136,25,1,2,160,2025-01-29,25.96
17137,31,1,3,195,2025-01-29,24.18
17138,33,1,8,199,2025-01-29,28.85
17139,24,3,6,88,2025-01-29,34.80
17140,34,3,1,180,2025-01-29,43.67
17141,4,3,5,189,2025-01-29,25.39
17142,46,3,2,191,2025-01-29,43.39
17143,27,3,6,57,2025-01-29,17.28
17144,3,3,7,164,2025-01-29,13.60
17145,33,4,4,150,2025-01-29,27.41
17146,37,4,5,79,2025-01-29,26.34
17147,5,4,7,205,2025-01-29,18.03
17148,47,5,4,182,2025-01-29,28.19
17149,21,5,6,219,2025-01-29,48.71
17150,26,5,4,161,2025-01-29,27.30
17151,11,5,8,50,2025-01-29,18.63
17152,22,5,3,124,2025-01-29,28.46
17153,12,3,6,75,2025-01-30,47.05
17154,16,3,4,219,2025-01-30,76.38
17155,41,3,2,89,2025-01-30,11.24
17156,4,4,4,95,2025-01-30,24.84
17157,24,4,4,153,2025-01-30,36.04
17158,3,1,6,123,2025-01-31,13.71
17159,41,1,7,86,2025-01-31,10.92
17160,26,1,4,67,2025-01-31,30.19
17161,31,1,4,150,2025-01-31,25.53
17162,22,4,6,132,2025-01-31,29.25
17163,40,4,4,179,2025-01-31,32.93
17164,36,4,1,155,2025-01-31,33.71
17165,3,4,4,188,2025-01-31,15.25
17166,44,4,5,97,2025-01-31,37.23
17167,21,1,5,149,2025-02-03,59.20
17168,6,1,1,161,2025-02-03,13.91
17169,31,1,4,194,2025-02-03,23.91
17170,41,2,8,80,2025-02-03,11.53
17171,38,2,7,124,2025-02-03,29.80
17172,25,2,1,149,2025-02-03,25.92
17173,6,2,1,108,2025-02-03,12.29
17174,25,4,3,140,2025-02-03,24.62
17175,21,4,6,54,2025-02-03,52.16
17176,40,4,5,45,2025-02-03,38.93
17177,26,1,2,57,2025-02-04,31.69
17178,6,1,5,155,2025-02-04,14.74
17179,38,1,5,92,2025-02-04,30.31
17180,19,1,6,53,2025-02-04,40.37
17181,2,2,3,171,2025-02-04,18.37
17182,5,2,2,108,2025-02-04,18.22
17183,28,2,2,198,2025-02-04,26.73
17184,48,2,7,94,2025-02-04,44.57
17185,29,2,5,189,2025-02-04,16.41
17186,17,2,4,186,2025-02-04,41.32
17187,29,3,1,139,2025-02-04,18.65
17188,38,3,4,164,2025-02-04,27.05
17189,46,3,5,98,2025-02-04,44.37
17190,36,3,8,139,2025-02-04,37.19
17191,31,5,1,202,2025-02-04,23.54
17192,24,5,6,178,2025-02-04,36.15
17193,6,6,4,87,2025-02-04,13.17
17194,7,6,3,133,2025-02-04,16.23
17195,37,6,3,89,2025-02-04,28.21
17196,40,1,8,141,2025-02-05,32.77
17197,40,1,5,93,2025-02-05,37.91
17198,15,1,1,122,2025-02-05,67.45
17199,6,1,8,186,2025-02-05,12.74
17200,5,1,1,82,2025-02-05,19.10
17201,29,2,4,144,2025-02-05,16.96
17202,31,2,6,211,2025-02-05,23.68
17203,38,3,8,57,2025-02-05,30.54
17204,28,3,6,171,2025-02-05,25.86
17205,37,3,1,176,2025-02-05,26.95
17206,33,3,2,49,2025-02-05,26.50
17207,3,3,8,104,2025-02-05,13.79
17208,4,4,4,149,2025-02-05,27.33
17209,32,4,3,129,2025-02-05,34.48
17210,32,4,7,168,2025-02-05,33.09
17211,20,4,5,75,2025-02-05,23.92
17212,10,5,5,117,2025-02-05,24.52
17213,42,5,2,85,2025-02-05,11.47
17214,12,1,1,153,2025-02-06,44.85
17215,5,1,6,124,2025-02-06,16.36
17216,1,1,8,209,2025-02-06,16.24
17217,43,1,2,108,2025-02-06,9.78
17218,48,1,3,100,2025-02-06,48.29
17219,32,1,1,119,2025-02-06,30.99
17220,29,2,2,155,2025-02-06,16.65
17221,35,2,1,59,2025-02-06,19.61
17222,2,2,8,84,2025-02-06,19.56
17223,29,2,2,216,2025-02-06,16.69
17224,39,3,7,103,2025-02-06,31.48
17225,2,3,5,175,2025-02-06,17.21
17226,8,3,7,161,2025-02-06,20.60
17227,9,2,6,95,2025-02-07,16.40
17228,12,2,5,160,2025-02-07,48.40
17229,27,3,3,128,2025-02-07,20.89
17230,43,3,1,145,2025-02-07,9.52
17231,43,3,1,136,2025-02-07,8.82
17232,27,4,4,60,2025-02-07,19.48
17233,31,4,8,116,2025-02-07,22.34
17234,26,4,5,164,2025-02-07,27.88
17235,17,5,6,127,2025-02-07,38.93
17236,32,5,2,138,2025-02-07,32.23
17237,33,5,4,72,2025-02-07,27.50
17238,21,5,7,150,2025-02-07,52.49
17239,48,5,6,143,2025-02-07,46.83
17240,34,1,8,147,2025-02-10,38.81
17241,41,1,8,136,2025-02-10,10.01
17242,13,1,2,124,2025-02-10,43.94
17243,3,1,3,97,2025-02-10,15.53
17244,3,2,7,209,2025-02-10,15.62
17245,13,2,4,95,2025-02-10,39.18
17246,17,2,5,124,2025-02-10,45.21
17247,16,2,6,66,2025-02-10,76.87
17248,24,4,1,60,2025-02-10,37.13
17249,34,4,6,177,2025-02-10,38.88
17250,45,4,1,48,2025-02-10,55.51
17251,21,4,8,174,2025-02-10,53.90
17252,43,4,7,65,2025-02-10,8.64
17253,42,4,2,190,2025-02-10,12.78
17254,13,1,5,68,2025-02-11,38.91
17255,23,1,8,194,2025-02-11,30.11
17256,39,1,6,138,2025-02-11,28.57
17257,41,2,5,94,2025-02-11,11.60
17258,42,2,2,199,2025-02-11,13.39
17259,42,2,5,48,2025-02-11,12.37
17260,19,5,8,77,2025-02-11,46.92
17261,23,5,5,203,2025-02-11,31.12
17262,15,5,6,204,2025-02-11,61.90
17263,41,5,8,202,2025-02-11,11.61
17264,39,5,5,70,2025-02-11,28.43
17265,40,1,4,105,2025-02-12,34.18
17266,24,1,2,214,2025-02-12,34.26
17267,27,3,5,170,2025-02-12,17.98
17268,16,3,8,111,2025-02-12,73.22
17269,14,6,2,87,2025-02-12,37.13
17270,7,6,1,143,2025-02-12,16.05
17271,7,6,3,154,2025-02-12,16.48
17272,35,1,5,117,2025-02-13,22.26
17273,21,1,8,89,2025-02-13,56.04
17274,40,1,8,190,2025-02-13,36.11
17275,13,1,5,135,2025-02-13,38.12
17276,39,1,1,120,2025-02-13,28.58
17277,34,1,5,160,2025-02-13,45.22
17278,33,6,8,108,2025-02-13,28.54
17279,32,6,8,209,2025-02-13,36.12
17280,6,6,1,45,2025-02-13,14.15
17281,24,6,3,99,2025-02-13,37.51
17282,23,6,8,40,2025-02-13,30.04
17283,38,1,2,155,2025-02-14,27.34
17284,27,1,7,153,2025-02-14,19.40
17285,17,1,7,124,2025-02-14,45.42
17286,36,2,5,53,2025-02-14,33.92
17287,7,2,6,81,2025-02-14,16.42
17288,14,3,2,95,2025-02-14,31.02
17289,43,3,4,45,2025-02-14,9.34
17290,14,3,2,162,2025-02-14,31.01
17291,1,5,6,165,2025-02-14,17.27
17292,5,5,2,56,2025-02-14,17.64
17293,28,5,7,197,2025-02-14,23.09
17294,45,5,2,169,2025-02-14,55.88
17295,32,5,8,214,2025-02-14,34.31
17296,44,5,7,57,2025-02-14,35.97
17297,8,1,6,206,2025-02-17,19.87
17298,31,1,3,55,2025-02-17,25.01
17299,40,1,3,95,2025-02-17,36.07
17300,21,2,2,126,2025-02-17,58.18
17301,5,2,5,53,2025-02-17,17.06
17302,33,2,3,50,2025-02-17,28.75
17303,28,2,6,53,2025-02-17,26.75
17304,20,2,3,64,2025-02-17,22.50
17305,46,3,1,181,2025-02-17,40.93
17306,12,3,8,77,2025-02-17,47.57
17307,21,3,4,85,2025-02-17,50.79
17308,26,3,6,192,2025-02-17,31.63
17309,12,4,4,157,2025-02-17,48.85
17310,31,4,8,176,2025-02-17,24.50
17311,33,5,2,77,2025-02-17,27.29
17312,4,5,7,182,2025-02-17,26.81
17313,41,5,3,133,2025-02-17,11.53
17314,31,5,2,131,2025-02-17,24.71
17315,15,5,5,92,2025-02-17,64.59
17316,8,5,6,88,2025-02-17,17.27
17317,34,6,1,169,2025-02-17,40.04
17318,24,6,6,84,2025-02-17,32.31
17319,34,6,6,144,2025-02-17,43.49
17320,2,1,6,194,2025-02-18,19.87
17321,41,1,6,116,2025-02-18,11.90
17322,43,1,5,163,2025-02-18,8.78
17323,25,1,3,96,2025-02-18,22.86
17324,2,2,5,211,2025-02-18,17.28
17325,7,2,5,59,2025-02-18,15.95
17326,44,2,5,41,2025-02-18,36.75
17327,15,2,7,209,2025-02-18,57.64
17328,25,3,2,173,2025-02-18,24.74
17329,8,3,8,145,2025-02-18,17.44
17330,12,4,4,60,2025-02-18,52.96
17331,11,4,3,126,2025-02-18,18.20
17332,21,4,7,76,2025-02-18,50.31
17333,35,4,7,220,2025-02-18,21.58
17334,29,4,8,177,2025-02-18,18.25
17335,8,6,5,156,2025-02-18,19.93
17336,31,6,8,196,2025-02-18,23.05
17337,41,6,7,112,2025-02-18,11.82
17338,25,6,5,159,2025-02-18,25.96
17339,2,6,1,134,2025-02-18,20.52
17340,9,1,7,181,2025-02-19,14.24
17341,20,1,3,66,2025-02-19,23.30
17342,34,1,4,73,2025-02-19,38.49
17343,36,1,6,78,2025-02-19,35.03
17344,44,1,8,160,2025-02-19,37.04
17345,45,1,6,118,2025-02-19,47.81
17346,37,2,2,44,2025-02-19,27.81
17347,35,2,5,76,2025-02-19,22.88
17348,25,2,5,104,2025-02-19,21.87
17349,46,3,2,124,2025-02-19,45.01
17350,48,3,7,154,2025-02-19,39.99
17351,21,3,8,195,2025-02-19,48.92
17352,22,1,8,64,2025-02-20,28.73
17353,4,1,4,86,2025-02-20,27.23
17354,46,1,7,110,2025-02-20,38.08
17355,21,1,4,169,2025-02-20,49.11
17356,40,1,3,103,2025-02-20,37.09
17357,3,1,8,57,2025-02-20,13.79
17358,1,2,7,117,2025-02-20,14.87
17359,1,2,6,166,2025-02-20,16.58
17360,44,3,6,121,2025-02-20,36.19
17361,4,3,3,183,2025-02-20,28.85
17362,45,4,3,157,2025-02-20,54.31
17363,12,4,3,106,2025-02-20,45.19
17364,19,4,4,126,2025-02-20,47.87
17365,48,4,4,90,2025-02-20,42.70
17366,35,1,4,106,2025-02-21,22.03
17367,21,1,4,119,2025-02-21,49.32
17368,33,2,4,168,2025-02-21,26.64
17369,38,2,5,147,2025-02-21,27.09
17370,36,2,7,201,2025-02-21,35.78
17371,36,2,8,206,2025-02-21,34.47
17372,3,2,7,117,2025-02-21,15.34
17373,32,6,7,146,2025-02-21,35.03
17374,6,6,7,181,2025-02-21,13.49
17375,32,6,1,217,2025-02-21,36.48
17376,14,6,4,162,2025-02-21,36.12
17377,44,6,3,66,2025-02-21,35.38
17378,29,6,2,173,2025-02-21,15.91
17379,20,1,8,99,2025-02-24,21.70
17380,27,1,2,189,2025-02-24,19.94
17381,16,1,7,169,2025-02-24,76.09
17382,23,1,7,56,2025-02-24,28.05
17383,1,4,6,162,2025-02-24,15.07
17384,23,4,7,199,2025-02-24,32.45
17385,29,5,7,157,2025-02-24,18.48
17386,39,5,3,105,2025-02-24,32.59
17387,13,1,4,123,2025-02-25,43.77
17388,18,1,1,199,2025-02-25,30.11
17389,48,1,2,73,2025-02-25,46.99
17390,19,1,2,199,2025-02-25,39.72
17391,47,2,3,81,2025-02-25,23.96
17392,32,2,2,43,2025-02-25,33.33
17393,26,2,1,77,2025-02-25,28.46
17394,48,3,7,152,2025-02-25,43.82
17395,15,3,7,187,2025-02-25,68.08
17396,13,3,4,185,2025-02-25,44.07
17397,34,4,7,193,2025-02-25,42.07
17398,9,4,3,155,2025-02-25,15.00
17399,25,6,7,116,2025-02-25,24.82
17400,16,6,6,207,2025-02-25,78.83
17401,12,6,6,193,2025-02-25,48.66
17402,11,6,7,51,2025-02-25,21.57
17403,3,6,7,190,2025-02-25,13.36
17404,2,6,4,55,2025-02-25,20.18
17405,13,1,7,147,2025-02-26,45.70
17406,18,1,8,78,2025-02-26,33.65
17407,19,2,7,62,2025-02-26,44.20
17408,40,2,8,219,2025-02-26,39.11
17409,29,4,2,184,2025-02-26,18.14
17410,13,4,4,136,2025-02-26,38.38
17411,8,4,7,178,2025-02-26,17.47
17412,45,4,3,53,2025-02-26,57.28
17413,1,4,2,84,2025-02-26,17.57
17414,20,4,5,210,2025-02-26,22.34
17415,15,5,3,73,2025-02-26,68.42
17416,30,5,2,140,2025-02-26,38.55
17417,6,5,8,90,2025-02-26,13.11
17418,32,5,8,46,2025-02-26,31.76
17419,3,5,8,100,2025-02-26,14.09
17420,28,5,4,172,2025-02-26,27.24
17421,19,1,6,102,2025-02-27,43.64
17422,23,1,4,128,2025-02-27,33.87
17423,4,1,3,176,2025-02-27,25.30
17424,21,1,1,199,2025-02-28,56.38
17425,24,1,4,178,2025-02-28,32.62
17426,6,1,1,143,2025-02-28,14.43
17427,12,1,6,103,2025-02-28,50.86
17428,6,4,2,111,2025-02-28,12.63
17429,24,4,8,213,2025-02-28,35.61
17430,28,4,5,163,2025-02-28,26.11
17431,41,4,2,179,2025-02-28,11.13
17432,30,6,8,143,2025-02-28,43.25
17433,31,6,5,200,2025-02-28,24.55
17434,10,1,6,133,2025-03-04,20.30
17435,16,1,3,117,2025-03-04,76.81
17436,29,6,4,105,2025-03-04,15.46
17437,19,6,1,169,2025-03-04,47.04
17438,7,1,3,89,2025-03-05,15.63
17439,19,1,5,154,2025-03-05,39.68
17440,25,1,8,77,2025-03-05,25.12
17441,27,1,7,65,2025-03-05,19.14
17442,11,6,6,210,2025-03-05,21.82
17443,38,6,7,64,2025-03-05,26.65
17444,8,6,6,201,2025-03-05,18.35
17445,2,1,1,151,2025-03-06,18.12
17446,39,1,8,72,2025-03-06,33.79
17447,15,1,8,80,2025-03-06,63.67
17448,11,1,8,61,2025-03-06,20.35
17449,32,2,8,107,2025-03-06,33.34
17450,14,2,6,111,2025-03-06,36.36
17451,11,4,2,118,2025-03-06,21.01
17452,32,4,8,42,2025-03-06,34.30
17453,26,4,5,175,2025-03-06,26.23
17454,40,4,6,169,2025-03-06,38.97
17455,26,1,7,149,2025-03-07,28.11
17456,39,1,6,197,2025-03-07,34.01
17457,33,1,1,170,2025-03-07,26.40
17458,11,1,2,151,2025-03-07,19.85
17459,46,1,1,139,2025-03-07,37.99
17460,37,2,8,204,2025-03-07,26.66
17461,29,2,7,68,2025-03-07,17.78
17462,41,3,1,60,2025-03-07,11.61
17463,21,3,2,72,2025-03-07,48.77
17464,21,3,6,48,2025-03-07,57.21
17465,34,4,5,129,2025-03-07,39.52
17466,22,4,1,133,2025-03-07,28.69
17467,31,4,7,84,2025-03-07,26.02
17468,8,4,2,101,2025-03-07,18.50
17469,7,4,2,115,2025-03-07,17.13
17470,36,6,5,129,2025-03-07,32.69
17471,26,6,7,150,2025-03-07,26.90
17472,23,6,5,211,2025-03-07,30.36
17473,35,6,4,158,2025-03-07,22.92
17474,8,6,8,139,2025-03-07,17.47
17475,30,6,6,43,2025-03-07,38.07
17476,45,1,4,173,2025-03-10,57.52
17477,36,1,2,197,2025-03-10,34.19
17478,7,2,1,107,2025-03-10,15.03
17479,10,2,7,107,2025-03-10,22.29
17480,39,3,1,199,2025-03-10,33.32
17481,45,3,3,119,2025-03-10,51.83
17482,29,3,8,101,2025-03-10,17.73
17483,11,3,7,149,2025-03-10,21.65
17484,30,6,8,187,2025-03-11,40.67
17485,20,6,1,139,2025-03-11,21.96
17486,34,6,7,144,2025-03-11,46.47
17487,9,6,4,171,2025-03-11,14.62
17488,23,6,2,88,2025-03-11,33.71
17489,39,1,3,52,2025-03-12,33.54
17490,31,1,6,47,2025-03-12,22.43
17491,39,1,2,184,2025-03-12,29.86
17492,2,2,4,76,2025-03-12,19.43
17493,9,2,7,81,2025-03-12,16.08
17494,38,1,1,130,2025-03-13,30.32
17495,45,1,7,205,2025-03-13,49.14
17496,14,2,5,183,2025-03-13,30.92
17497,30,2,3,206,2025-03-13,42.56
17498,38,2,8,148,2025-03-13,30.11
17499,41,1,3,42,2025-03-14,12.03
17500,12,1,2,58,2025-03-14,48.97
17501,3,1,7,152,2025-03-14,14.54
17502,44,1,4,157,2025-03-14,31.84
17503,38,2,8,127,2025-03-14,27.94
17504,16,2,2,74,2025-03-14,69.99
17505,45,2,5,59,2025-03-14,51.83
17506,10,2,4,144,2025-03-14,23.21
17507,24,3,4,106,2025-03-14,36.64
17508,2,3,4,140,2025-03-14,18.87
17509,42,3,3,76,2025-03-14,11.47
17510,42,3,5,122,2025-03-14,11.58
17511,3,3,8,126,2025-03-14,15.19
17512,47,3,3,75,2025-03-14,26.79
17513,26,4,3,96,2025-03-14,31.72
17514,26,4,4,48,2025-03-14,28.76
17515,12,4,6,51,2025-03-14,53.19
17516,47,4,3,184,2025-03-14,24.25
17517,18,4,3,172,2025-03-14,35.36
17518,8,4,6,140,2025-03-14,20.80
17519,16,6,3,137,2025-03-14,71.22
17520,42,6,4,103,2025-03-14,11.64
17521,5,1,2,40,2025-03-17,18.20
17522,12,1,6,111,2025-03-17,47.62
17523,31,1,1,123,2025-03-17,21.89
17524,6,1,6,142,2025-03-17,14.12
17525,41,1,1,118,2025-03-17,10.75
17526,42,3,1,53,2025-03-17,11.81
17527,35,3,2,134,2025-03-17,20.74
17528,21,3,7,135,2025-03-17,55.64
17529,25,3,1,142,2025-03-17,26.32
17530,48,3,6,205,2025-03-17,44.97
17531,30,4,2,145,2025-03-17,39.84
17532,35,4,3,92,2025-03-17,20.11
17533,6,5,1,181,2025-03-17,13.07
17534,28,5,6,109,2025-03-17,25.09
17535,42,5,5,156,2025-03-17,11.58
17536,20,5,3,137,2025-03-17,23.92
17537,39,5,2,56,2025-03-17,31.10
17538,1,6,4,104,2025-03-17,15.37
17539,39,6,4,73,2025-03-17,29.67
17540,7,6,6,103,2025-03-17,17.15
17541,3,1,8,203,2025-03-18,14.38
17542,1,1,6,208,2025-03-18,17.48
17543,37,2,6,207,2025-03-18,27.70
17544,22,2,2,61,2025-03-18,30.14
17545,32,2,5,177,2025-03-18,31.60
17546,20,2,7,111,2025-03-18,25.44
17547,29,4,3,163,2025-03-18,18.54
17548,7,4,7,148,2025-03-18,15.06
17549,43,4,1,83,2025-03-18,9.36
17550,11,4,2,101,2025-03-18,20.76
17551,31,1,3,65,2025-03-19,24.28
17552,35,1,6,75,2025-03-19,20.21
17553,1,1,8,156,2025-03-19,15.38
17554,38,1,4,76,2025-03-19,28.48
17555,39,2,8,202,2025-03-19,31.11
17556,4,2,3,100,2025-03-19,25.31
17557,42,2,3,126,2025-03-19,11.31
17558,2,2,5,165,2025-03-19,18.24
17559,29,2,2,42,2025-03-19,16.82
17560,27,2,4,120,2025-03-19,20.60
17561,44,3,5,82,2025-03-19,32.84
17562,44,3,7,60,2025-03-19,36.68
17563,48,3,2,103,2025-03-19,42.10
17564,21,3,2,205,2025-03-19,55.43
17565,19,3,4,193,2025-03-19,44.03
17566,20,3,2,72,2025-03-19,21.95
17567,19,4,1,167,2025-03-19,48.39
17568,27,4,3,91,2025-03-19,19.62
17569,35,1,2,202,2025-03-20,21.98
