sal_pay_ID,st_ID,pay_period,base_amount,bonus_amount,deduction_amount,payment_date
5921,30,2025-02,4110.17,0.00,452.12,2025-02-25
5922,31,2025-02,2517.87,0.00,276.97,2025-02-25
5923,32,2025-02,6873.86,0.00,756.12,2025-02-25
5924,33,2025-02,2378.08,0.00,261.59,2025-02-25
5925,34,2025-02,4822.15,0.00,530.44,2025-02-25
5926,35,2025-02,6247.61,0.00,687.24,2025-02-25
5927,36,2025-02,2694.88,0.00,296.44,2025-02-25
5928,37,2025-02,4210.48,0.00,463.15,2025-02-25
5929,38,2025-02,2014.52,0.00,221.60,2025-02-25
5930,39,2025-02,3011.55,0.00,331.27,2025-02-25
5931,40,2025-02,6479.23,0.00,712.72,2025-02-25
5932,41,2025-02,4134.55,0.00,454.80,2025-02-25
5933,42,2025-02,2767.70,0.00,304.45,2025-02-25
5934,43,2025-02,3659.78,0.00,402.58,2025-02-25
5935,44,2025-02,3342.34,0.00,367.66,2025-02-25
5936,45,2025-02,6767.72,0.00,744.45,2025-02-25
5937,46,2025-02,4221.39,0.00,464.35,2025-02-25
5938,47,2025-02,3861.87,0.00,424.81,2025-02-25
5939,49,2025-02,2323.56,0.00,255.59,2025-02-25
5940,50,2025-02,6971.83,0.00,766.90,2025-02-25
5941,51,2025-02,5139.04,0.00,565.29,2025-02-25
5942,52,2025-02,4476.92,0.00,492.46,2025-02-25
5943,53,2025-02,4449.79,0.00,489.48,2025-02-25
5944,54,2025-02,5617.99,0.00,617.98,2025-02-25
5945,55,2025-02,5654.17,0.00,621.96,2025-02-25
5946,56,2025-02,5703.96,0.00,627.44,2025-02-25
5947,57,2025-02,3566.45,0.00,392.31,2025-02-25
5948,58,2025-02,4611.02,0.00,507.21,2025-02-25
5949,59,2025-02,5644.07,0.00,620.85,2025-02-25
5950,60,2025-02,5386.57,0.00,592.52,2025-02-25
5951,61,2025-02,3619.19,0.00,398.11,2025-02-25
5952,62,2025-02,3558.24,0.00,391.41,2025-02-25
5953,63,2025-02,5712.15,0.00,628.34,2025-02-25
5954,64,2025-02,3019.79,0.00,332.18,2025-02-25
5955,65,2025-02,5433.58,0.00,597.69,2025-02-25
5956,66,2025-02,6583.37,0.00,724.17,2025-02-25
5957,67,2025-02,6676.93,0.00,734.46,2025-02-25
5958,68,2025-02,1992.90,0.00,219.22,2025-02-25
5959,69,2025-02,2244.72,0.00,246.92,2025-02-25
5960,70,2025-02,6635.64,0.00,729.92,2025-02-25
5961,71,2025-02,3087.10,0.00,339.58,2025-02-25
5962,72,2025-02,3312.83,0.00,364.41,2025-02-25
5963,73,2025-02,2660.70,0.00,292.68,2025-02-25
5964,74,2025-02,2141.67,0.00,235.58,2025-02-25
5965,75,2025-02,6409.92,0.00,705.09,2025-02-25
5966,76,2025-02,3653.99,0.00,401.94,2025-02-25
5967,77,2025-02,5630.04,0.00,619.30,2025-02-25
5968,78,2025-02,2691.48,0.00,296.06,2025-02-25
5969,80,2025-02,2103.08,0.00,231.34,2025-02-25
5970,81,2025-02,3128.28,0.00,344.11,2025-02-25
5971,82,2025-02,4205.83,0.00,462.64,2025-02-25
5972,83,2025-02,5189.28,0.00,570.82,2025-02-25
5973,84,2025-02,3169.72,0.00,348.67,2025-02-25
5974,85,2025-02,3974.54,0.00,437.20,2025-02-25
5975,86,2025-02,3568.12,0.00,392.49,2025-02-25
5976,87,2025-02,3762.89,0.00,413.92,2025-02-25
5977,88,2025-02,6394.76,0.00,703.42,2025-02-25
5978,89,2025-02,4120.99,0.00,453.31,2025-02-25
5979,90,2025-02,7022.85,0.00,772.51,2025-02-25
5980,91,2025-02,5840.08,0.00,642.41,2025-02-25
5981,92,2025-02,3183.65,0.00,350.20,2025-02-25
5982,93,2025-02,5029.28,0.00,553.22,2025-02-25
5983,94,2025-02,5819.41,0.00,640.14,2025-02-25
5984,95,2025-02,5295.80,0.00,582.54,2025-02-25
5985,96,2025-02,2843.34,0.00,312.77,2025-02-25
5986,97,2025-02,4068.33,0.00,447.52,2025-02-25
5987,98,2025-02,3267.57,0.00,359.43,2025-02-25
5988,99,2025-02,5526.76,0.00,607.94,2025-02-25
5989,100,2025-02,3838.53,0.00,422.24,2025-02-25
5990,101,2025-02,4492.27,0.00,494.15,2025-02-25
5991,102,2025-02,3272.74,0.00,360.00,2025-02-25
5992,103,2025-02,5560.17,0.00,611.62,2025-02-25
5993,104,2025-02,5892.03,0.00,648.12,2025-02-25
5994,105,2025-02,3339.87,0.00,367.39,2025-02-25
5995,106,2025-02,5633.40,0.00,619.67,2025-02-25
5996,107,2025-02,5076.85,0.00,558.45,2025-02-25
5997,108,2025-02,6829.56,0.00,751.25,2025-02-25
5998,109,2025-02,2472.87,0.00,272.02,2025-02-25
5999,110,2025-02,5379.25,0.00,591.72,2025-02-25
6000,111,2025-02,3258.43,0.00,358.43,2025-02-25
6001,112,2025-02,5514.03,0.00,606.54,2025-02-25
6002,113,2025-02,4246.59,0.00,467.12,2025-02-25
6003,114,2025-02,6551.86,0.00,720.70,2025-02-25
6004,1,2025-03,5480.04,1918.01,602.80,2025-03-25
6005,2,2025-03,5001.00,1750.35,550.11,2025-03-25
6006,3,2025-03,6592.79,2307.48,725.21,2025-03-25
6007,4,2025-03,3940.03,1379.01,433.40,2025-03-25
6008,5,2025-03,2404.74,841.66,264.52,2025-03-25
6009,6,2025-03,5922.40,2072.84,651.46,2025-03-25
6010,7,2025-03,2805.62,981.97,308.62,2025-03-25
6011,8,2025-03,5413.38,1894.68,595.47,2025-03-25
6012,9,2025-03,5888.70,2061.04,647.76,2025-03-25
6013,10,2025-03,3575.85,1251.55,393.34,2025-03-25
6014,11,2025-03,3073.75,1075.81,338.11,2025-03-25
6015,12,2025-03,6508.26,2277.89,715.91,2025-03-25
6016,13,2025-03,5175.69,1811.49,569.33,2025-03-25
6017,14,2025-03,5566.85,1948.40,612.35,2025-03-25
6018,15,2025-03,5161.54,1806.54,567.77,2025-03-25
6019,16,2025-03,4724.30,1653.50,519.67,2025-03-25
6020,18,2025-03,4996.45,1748.76,549.61,2025-03-25
6021,19,2025-03,6362.67,2226.93,699.89,2025-03-25
6022,20,2025-03,2538.51,888.48,279.24,2025-03-25
6023,21,2025-03,2626.79,919.38,288.95,2025-03-25
6024,22,2025-03,3822.45,1337.86,420.47,2025-03-25
6025,23,2025-03,4593.99,1607.90,505.34,2025-03-25
6026,24,2025-03,6625.46,2318.91,728.80,2025-03-25
6027,25,2025-03,4392.06,1537.22,483.13,2025-03-25
6028,26,2025-03,3511.34,1228.97,386.25,2025-03-25
6029,27,2025-03,3635.65,1272.48,399.92,2025-03-25
6030,28,2025-03,3287.17,1150.51,361.59,2025-03-25
6031,29,2025-03,6463.60,2262.26,711.00,2025-03-25
6032,30,2025-03,4104.82,1436.69,451.53,2025-03-25
6033,31,2025-03,2507.09,877.48,275.78,2025-03-25
6034,32,2025-03,6891.85,2412.15,758.10,2025-03-25
6035,33,2025-03,2440.53,854.19,268.46,2025-03-25
6036,34,2025-03,4796.79,1678.88,527.65,2025-03-25
6037,35,2025-03,6065.08,2122.78,667.16,2025-03-25
6038,36,2025-03,2640.77,924.27,290.48,2025-03-25
6039,37,2025-03,4198.60,1469.51,461.85,2025-03-25
6040,38,2025-03,2014.71,705.15,221.62,2025-03-25
6041,39,2025-03,2983.26,1044.14,328.16,2025-03-25
6042,40,2025-03,6536.27,2287.69,718.99,2025-03-25
6043,41,2025-03,4248.40,1486.94,467.32,2025-03-25
6044,42,2025-03,2809.09,983.18,309.00,2025-03-25
6045,43,2025-03,3715.59,1300.46,408.71,2025-03-25
6046,44,2025-03,3361.54,1176.54,369.77,2025-03-25
6047,45,2025-03,6646.37,2326.23,731.10,2025-03-25
6048,46,2025-03,4170.56,1459.70,458.76,2025-03-25
6049,47,2025-03,3969.65,1389.38,436.66,2025-03-25
6050,49,2025-03,2306.12,807.14,253.67,2025-03-25
6051,50,2025-03,6869.85,2404.45,755.68,2025-03-25
6052,51,2025-03,5070.32,1774.61,557.74,2025-03-25
6053,52,2025-03,4421.16,1547.41,486.33,2025-03-25
6054,53,2025-03,4491.41,1571.99,494.06,2025-03-25
6055,54,2025-03,5652.59,1978.41,621.78,2025-03-25
6056,55,2025-03,5704.05,1996.42,627.45,2025-03-25
6057,56,2025-03,5691.76,1992.12,626.09,2025-03-25
6058,57,2025-03,3549.80,1242.43,390.48,2025-03-25
6059,58,2025-03,4541.98,1589.69,499.62,2025-03-25
6060,59,2025-03,5836.20,2042.67,641.98,2025-03-25
6061,60,2025-03,5354.01,1873.90,588.94,2025-03-25
6062,61,2025-03,3601.00,1260.35,396.11,2025-03-25
6063,62,2025-03,3618.07,1266.32,397.99,2025-03-25
6064,63,2025-03,5614.33,1965.02,617.58,2025-03-25
6065,64,2025-03,3002.24,1050.78,330.25,2025-03-25
6066,65,2025-03,5366.14,1878.15,590.28,2025-03-25
6067,66,2025-03,6641.62,2324.57,730.58,2025-03-25
6068,67,2025-03,6775.32,2371.36,745.29,2025-03-25
6069,68,2025-03,2009.79,703.43,221.08,2025-03-25
6070,69,2025-03,2229.78,780.42,245.28,2025-03-25
6071,70,2025-03,6615.49,2315.42,727.70,2025-03-25
6072,71,2025-03,3203.91,1121.37,352.43,2025-03-25
6073,72,2025-03,3362.86,1177.00,369.91,2025-03-25
6074,73,2025-03,2638.34,923.42,290.22,2025-03-25
6075,74,2025-03,2103.50,736.22,231.38,2025-03-25
6076,75,2025-03,6365.02,2227.76,700.15,2025-03-25
6077,76,2025-03,3723.76,1303.32,409.61,2025-03-25
6078,77,2025-03,5531.16,1935.91,608.43,2025-03-25
6079,78,2025-03,2693.78,942.82,296.32,2025-03-25
6080,80,2025-03,2179.23,762.73,239.72,2025-03-25
6081,81,2025-03,3135.41,1097.39,344.90,2025-03-25
6082,82,2025-03,4301.84,1505.64,473.20,2025-03-25
6083,83,2025-03,5143.85,1800.35,565.82,2025-03-25
6084,84,2025-03,3218.87,1126.60,354.08,2025-03-25
6085,85,2025-03,3955.76,1384.52,435.13,2025-03-25
6086,86,2025-03,3656.74,1279.86,402.24,2025-03-25
6087,87,2025-03,3663.92,1282.37,403.03,2025-03-25
6088,88,2025-03,6467.62,2263.67,711.44,2025-03-25
6089,89,2025-03,4021.33,1407.47,442.35,2025-03-25
6090,90,2025-03,6857.54,2400.14,754.33,2025-03-25
6091,91,2025-03,5920.78,2072.27,651.29,2025-03-25
6092,92,2025-03,3186.85,1115.40,350.55,2025-03-25
6093,93,2025-03,4973.69,1740.79,547.11,2025-03-25
6094,94,2025-03,5911.41,2068.99,650.26,2025-03-25
6095,95,2025-03,5298.54,1854.49,582.84,2025-03-25
6096,96,2025-03,2794.41,978.04,307.39,2025-03-25
6097,97,2025-03,4113.15,1439.60,452.45,2025-03-25
6098,98,2025-03,3312.36,1159.33,364.36,2025-03-25
6099,99,2025-03,5460.83,1911.29,600.69,2025-03-25
6100,100,2025-03,3848.77,1347.07,423.36,2025-03-25
6101,101,2025-03,4366.08,1528.13,480.27,2025-03-25
6102,102,2025-03,3321.00,1162.35,365.31,2025-03-25
6103,103,2025-03,5683.55,1989.24,625.19,2025-03-25
6104,104,2025-03,5935.86,2077.55,652.94,2025-03-25
6105,105,2025-03,3418.73,1196.56,376.06,2025-03-25
6106,106,2025-03,5654.18,1978.96,621.96,2025-03-25
6107,107,2025-03,5070.88,1774.81,557.80,2025-03-25
6108,108,2025-03,6763.53,2367.24,743.99,2025-03-25
6109,109,2025-03,2416.28,845.70,265.79,2025-03-25
6110,110,2025-03,5427.65,1899.68,597.04,2025-03-25
6111,111,2025-03,3263.87,1142.35,359.03,2025-03-25
6112,112,2025-03,5494.35,1923.02,604.38,2025-03-25
6113,113,2025-03,4311.75,1509.11,474.29,2025-03-25
6114,114,2025-03,6666.85,2333.40,733.35,2025-03-25
6115,1,2025-04,5485.57,0.00,603.41,2025-04-25
6116,2,2025-04,4934.68,0.00,542.81,2025-04-25
6117,3,2025-04,6620.70,0.00,728.28,2025-04-25
6118,4,2025-04,3940.89,0.00,433.50,2025-04-25
6119,5,2025-04,2433.02,0.00,267.63,2025-04-25
6120,6,2025-04,5827.27,0.00,641.00,2025-04-25
6121,7,2025-04,2781.68,0.00,305.98,2025-04-25
6122,8,2025-04,5553.08,0.00,610.84,2025-04-25
6123,9,2025-04,5868.67,0.00,645.55,2025-04-25
6124,10,2025-04,3650.75,0.00,401.58,2025-04-25
6125,11,2025-04,2987.77,0.00,328.65,2025-04-25
6126,12,2025-04,6484.37,0.00,713.28,2025-04-25
6127,13,2025-04,5088.26,0.00,559.71,2025-04-25
6128,14,2025-04,5455.13,0.00,600.06,2025-04-25
6129,15,2025-04,5228.27,0.00,575.11,2025-04-25
6130,16,2025-04,4806.86,0.00,528.75,2025-04-25
6131,18,2025-04,5038.91,0.00,554.28,2025-04-25
6132,19,2025-04,6271.35,0.00,689.85,2025-04-25
6133,20,2025-04,2588.10,0.00,284.69,2025-04-25
6134,21,2025-04,2655.99,0.00,292.16,2025-04-25
6135,22,2025-04,3833.58,0.00,421.69,2025-04-25
6136,23,2025-04,4749.29,0.00,522.42,2025-04-25
6137,24,2025-04,6584.69,0.00,724.32,2025-04-25
6138,25,2025-04,4490.59,0.00,493.96,2025-04-25
6139,26,2025-04,3444.96,0.00,378.95,2025-04-25
6140,27,2025-04,3629.98,0.00,399.30,2025-04-25
6141,28,2025-04,3303.69,0.00,363.41,2025-04-25
6142,29,2025-04,6459.84,0.00,710.58,2025-04-25
6143,30,2025-04,4092.67,0.00,450.19,2025-04-25
6144,31,2025-04,2455.62,0.00,270.12,2025-04-25
6145,32,2025-04,6915.35,0.00,760.69,2025-04-25
6146,33,2025-04,2390.29,0.00,262.93,2025-04-25
6147,34,2025-04,4724.16,0.00,519.66,2025-04-25
6148,35,2025-04,6181.50,0.00,679.97,2025-04-25
6149,36,2025-04,2662.98,0.00,292.93,2025-04-25
6150,37,2025-04,4278.35,0.00,470.62,2025-04-25
6151,38,2025-04,1990.22,0.00,218.92,2025-04-25
6152,39,2025-04,3012.42,0.00,331.37,2025-04-25
6153,40,2025-04,6532.89,0.00,718.62,2025-04-25
6154,41,2025-04,4166.71,0.00,458.34,2025-04-25
6155,42,2025-04,2749.99,0.00,302.50,2025-04-25
6156,43,2025-04,3691.52,0.00,406.07,2025-04-25
6157,44,2025-04,3393.03,0.00,373.23,2025-04-25
6158,45,2025-04,6773.52,0.00,745.09,2025-04-25
6159,46,2025-04,4271.54,0.00,469.87,2025-04-25
6160,47,2025-04,3972.49,0.00,436.97,2025-04-25
6161,49,2025-04,2354.48,0.00,258.99,2025-04-25
6162,50,2025-04,6997.11,0.00,769.68,2025-04-25
6163,51,2025-04,5048.65,0.00,555.35,2025-04-25
6164,52,2025-04,4567.75,0.00,502.45,2025-04-25
6165,53,2025-04,4416.17,0.00,485.78,2025-04-25
6166,54,2025-04,5607.26,0.00,616.80,2025-04-25
6167,55,2025-04,5628.66,0.00,619.15,2025-04-25
6168,56,2025-04,5637.98,0.00,620.18,2025-04-25
6169,57,2025-04,3559.28,0.00,391.52,2025-04-25
6170,58,2025-04,4524.20,0.00,497.66,2025-04-25
6171,59,2025-04,5692.09,0.00,626.13,2025-04-25
6172,60,2025-04,5365.29,0.00,590.18,2025-04-25
6173,61,2025-04,3653.44,0.00,401.88,2025-04-25
6174,62,2025-04,3604.33,0.00,396.48,2025-04-25
6175,63,2025-04,5585.27,0.00,614.38,2025-04-25
6176,64,2025-04,2933.75,0.00,322.71,2025-04-25
6177,65,2025-04,5505.67,0.00,605.62,2025-04-25
6178,66,2025-04,6818.28,0.00,750.01,2025-04-25
6179,67,2025-04,6676.71,0.00,734.44,2025-04-25
6180,68,2025-04,2041.51,0.00,224.57,2025-04-25
6181,69,2025-04,2257.36,0.00,248.31,2025-04-25
6182,70,2025-04,6805.61,0.00,748.62,2025-04-25
6183,71,2025-04,3195.92,0.00,351.55,2025-04-25
6184,72,2025-04,3306.20,0.00,363.68,2025-04-25
6185,73,2025-04,2677.04,0.00,294.47,2025-04-25
6186,74,2025-04,2122.21,0.00,233.44,2025-04-25
6187,75,2025-04,6376.70,0.00,701.44,2025-04-25
6188,76,2025-04,3716.21,0.00,408.78,2025-04-25
6189,77,2025-04,5623.34,0.00,618.57,2025-04-25
6190,78,2025-04,2715.23,0.00,298.68,2025-04-25
6191,80,2025-04,2141.66,0.00,235.58,2025-04-25
6192,81,2025-04,3162.70,0.00,347.90,2025-04-25
6193,82,2025-04,4201.23,0.00,462.14,2025-04-25
6194,83,2025-04,5182.25,0.00,570.05,2025-04-25
6195,84,2025-04,3122.25,0.00,343.45,2025-04-25
6196,85,2025-04,3979.27,0.00,437.72,2025-04-25
6197,86,2025-04,3576.72,0.00,393.44,2025-04-25
6198,87,2025-04,3752.11,0.00,412.73,2025-04-25
6199,88,2025-04,6498.62,0.00,714.85,2025-04-25
6200,89,2025-04,4130.98,0.00,454.41,2025-04-25
6201,90,2025-04,6883.61,0.00,757.20,2025-04-25
6202,91,2025-04,5842.31,0.00,642.65,2025-04-25
6203,92,2025-04,3217.92,0.00,353.97,2025-04-25
6204,93,2025-04,4968.54,0.00,546.54,2025-04-25
6205,94,2025-04,5904.00,0.00,649.44,2025-04-25
6206,95,2025-04,5450.97,0.00,599.61,2025-04-25
6207,96,2025-04,2838.94,0.00,312.28,2025-04-25
6208,97,2025-04,4055.97,0.00,446.16,2025-04-25
6209,98,2025-04,3219.85,0.00,354.18,2025-04-25
6210,99,2025-04,5405.93,0.00,594.65,2025-04-25
6211,100,2025-04,3777.83,0.00,415.56,2025-04-25
6212,101,2025-04,4434.24,0.00,487.77,2025-04-25
6213,102,2025-04,3368.84,0.00,370.57,2025-04-25
6214,103,2025-04,5592.22,0.00,615.14,2025-04-25
6215,104,2025-04,5904.27,0.00,649.47,2025-04-25
6216,105,2025-04,3355.77,0.00,369.13,2025-04-25
6217,106,2025-04,5601.78,0.00,616.20,2025-04-25
6218,107,2025-04,5162.84,0.00,567.91,2025-04-25
6219,108,2025-04,6882.40,0.00,757.06,2025-04-25
6220,109,2025-04,2423.63,0.00,266.60,2025-04-25
6221,110,2025-04,5367.62,0.00,590.44,2025-04-25
6222,111,2025-04,3218.42,0.00,354.03,2025-04-25
6223,112,2025-04,5654.79,0.00,622.03,2025-04-25
6224,113,2025-04,4328.65,0.00,476.15,2025-04-25
6225,114,2025-04,6557.53,0.00,721.33,2025-04-25
6226,1,2025-05,5578.68,0.00,613.65,2025-05-25
6227,2,2025-05,5020.62,0.00,552.27,2025-05-25
6228,3,2025-05,6536.68,0.00,719.03,2025-05-25
6229,4,2025-05,3867.23,0.00,425.40,2025-05-25
6230,5,2025-05,2422.46,0.00,266.47,2025-05-25
6231,6,2025-05,5889.81,0.00,647.88,2025-05-25
6232,7,2025-05,2766.73,0.00,304.34,2025-05-25
6233,8,2025-05,5392.08,0.00,593.13,2025-05-25
6234,9,2025-05,5815.81,0.00,639.74,2025-05-25
6235,10,2025-05,3605.81,0.00,396.64,2025-05-25
6236,11,2025-05,3026.90,0.00,332.96,2025-05-25
6237,12,2025-05,6657.42,0.00,732.32,2025-05-25
6238,13,2025-05,5242.59,0.00,576.68,2025-05-25
6239,14,2025-05,5533.43,0.00,608.68,2025-05-25
6240,15,2025-05,5137.32,0.00,565.11,2025-05-25
6241,16,2025-05,4776.37,0.00,525.40,2025-05-25
