order_ID,cus_ID,br_ID,st_ID,order_date,order_status
290763,16611,1,18,2025-01-01,Completed
290764,5495,6,113,2025-01-01,Completed
290765,25253,3,53,2025-01-01,Completed
290766,28897,6,104,2025-01-01,Completed
290767,19548,6,106,2025-01-01,Completed
290768,6562,2,46,2025-01-01,Completed
290769,31183,5,96,2025-01-01,Completed
290770,30155,3,62,2025-01-01,Completed
290771,23640,2,38,2025-01-01,Completed
290772,3975,4,73,2025-01-01,Completed
290773,13062,3,65,2025-01-01,Completed
290774,19732,2,42,2025-01-01,Completed
290775,15623,1,22,2025-01-01,Completed
290776,18271,4,77,2025-01-01,Completed
290777,20600,1,13,2025-01-01,Cancelled
290778,16420,1,26,2025-01-01,Completed
290779,20017,1,2,2025-01-01,Completed
290780,13189,5,94,2025-01-01,Completed
290781,22402,2,46,2025-01-01,Cancelled
290782,5588,4,82,2025-01-01,Completed
290783,28254,3,57,2025-01-01,Completed
290784,1023,1,11,2025-01-01,Completed
290785,31578,4,68,2025-01-01,Completed
290786,14847,2,43,2025-01-01,Completed
290787,31533,2,45,2025-01-01,Completed
290788,29412,3,53,2025-01-01,Completed
290789,17366,3,58,2025-01-01,Completed
290790,6046,2,47,2025-01-01,Completed
290791,15623,1,13,2025-01-01,Completed
290792,18794,6,97,2025-01-01,Completed
290793,9061,3,54,2025-01-01,Completed
290794,5135,2,28,2025-01-01,Completed
290795,19966,3,52,2025-01-01,Completed
290796,18610,1,3,2025-01-01,Completed
290797,8624,3,60,2025-01-01,Completed
290798,9290,5,85,2025-01-01,Completed
290799,23832,2,41,2025-01-01,Completed
290800,18032,2,44,2025-01-01,Completed
290801,1528,2,29,2025-01-01,Completed
290802,18210,1,19,2025-01-01,Completed
290803,12029,2,39,2025-01-01,Completed
290804,2858,5,90,2025-01-01,Completed
290805,21031,2,36,2025-01-01,Completed
290806,16557,3,55,2025-01-01,Completed
290807,4860,3,55,2025-01-01,Completed
290808,1575,4,76,2025-01-01,Completed
290809,21842,1,18,2025-01-01,Cancelled
290810,11102,1,2,2025-01-01,Completed
290811,7619,3,61,2025-01-01,Completed
290812,27332,2,39,2025-01-01,Completed
290813,19466,3,56,2025-01-01,Completed
290814,11087,5,88,2025-01-01,Completed
290815,23241,2,38,2025-01-01,Completed
290816,24657,3,52,2025-01-01,Completed
290817,11140,2,40,2025-01-01,Completed
290818,19202,1,7,2025-01-01,Completed
290819,25057,6,112,2025-01-01,Completed
290820,27535,2,38,2025-01-01,Completed
290821,16194,6,103,2025-01-01,Completed
290822,26790,5,87,2025-01-01,Completed
290823,19288,5,89,2025-01-01,Completed
290824,15111,2,38,2025-01-01,Completed
290825,23139,2,30,2025-01-01,Completed
290826,27520,6,109,2025-01-01,Completed
290827,14492,5,92,2025-01-01,Cancelled
290828,31349,6,112,2025-01-01,Completed
290829,4204,1,4,2025-01-01,Completed
290830,14067,3,63,2025-01-01,Completed
290831,17295,6,112,2025-01-01,Completed
290832,27138,4,67,2025-01-01,Completed
290833,12432,2,43,2025-01-01,Completed
290834,10807,1,11,2025-01-01,Completed
290835,25806,1,22,2025-01-01,Completed
290836,4094,6,105,2025-01-01,Completed
290837,17453,2,29,2025-01-01,Completed
290838,24090,5,90,2025-01-01,Completed
290839,15478,3,58,2025-01-01,Completed
290840,15242,2,31,2025-01-01,Completed
290841,6445,2,45,2025-01-01,Completed
290842,2803,1,4,2025-01-01,Completed
290843,27242,2,27,2025-01-01,Completed
290844,25658,1,16,2025-01-01,Completed
290845,29577,4,82,2025-01-01,Completed
290846,21944,2,47,2025-01-01,Cancelled
290847,1159,3,49,2025-01-01,Completed
290848,17895,2,45,2025-01-01,Completed
290849,29809,1,22,2025-01-01,Completed
290850,2890,4,73,2025-01-01,Completed
290851,14023,1,16,2025-01-01,Completed
290852,3307,6,113,2025-01-01,Processing
290853,9396,6,103,2025-01-01,Completed
290854,13858,3,55,2025-01-01,Completed
290855,14752,3,53,2025-01-01,Completed
290856,16623,1,18,2025-01-01,Completed
290857,20894,6,98,2025-01-01,Completed
290858,11848,2,31,2025-01-01,Completed
290859,26432,2,45,2025-01-01,Completed
290860,26889,5,96,2025-01-01,Processing
290861,27341,2,47,2025-01-01,Completed
290862,5535,2,38,2025-01-01,Completed
290863,21873,3,64,2025-01-01,Completed
290864,9061,1,2,2025-01-01,Completed
290865,20153,3,51,2025-01-01,Completed
290866,25998,6,108,2025-01-01,Completed
290867,15533,2,37,2025-01-01,Completed
290868,22803,1,21,2025-01-01,Completed
290869,27305,1,1,2025-01-01,Processing
290870,17626,1,5,2025-01-01,Completed
290871,10078,4,70,2025-01-01,Completed
290872,19161,3,57,2025-01-01,Completed
290873,30279,4,67,2025-01-01,Completed
290874,1134,2,31,2025-01-01,Completed
290875,16129,2,43,2025-01-01,Completed
290876,19069,4,80,2025-01-01,Cancelled
290877,9950,3,65,2025-01-01,Completed
290878,27616,1,7,2025-01-01,Completed
290879,26301,6,101,2025-01-01,Completed
290880,20080,4,75,2025-01-01,Completed
290881,7184,5,91,2025-01-01,Completed
290882,15431,2,29,2025-01-02,Completed
290883,30894,6,113,2025-01-02,Completed
290884,4348,2,44,2025-01-02,Completed
290885,19310,1,4,2025-01-02,Completed
290886,18980,4,75,2025-01-02,Completed
290887,28760,3,50,2025-01-02,Completed
290888,19240,2,31,2025-01-02,Completed
290889,25066,1,19,2025-01-02,Completed
290890,4739,2,42,2025-01-02,Completed
290891,31001,1,26,2025-01-02,Completed
290892,17576,4,69,2025-01-02,Completed
290893,12490,5,94,2025-01-02,Completed
290894,31236,2,40,2025-01-02,Completed
290895,607,1,3,2025-01-02,Completed
290896,12674,4,76,2025-01-02,Completed
290897,11020,1,12,2025-01-02,Completed
290898,28254,3,64,2025-01-02,Completed
290899,24983,5,84,2025-01-02,Cancelled
290900,17294,6,114,2025-01-02,Completed
290901,19383,5,85,2025-01-02,Completed
290902,7236,2,47,2025-01-02,Completed
290903,10286,5,89,2025-01-02,Completed
290904,9272,4,72,2025-01-02,Completed
290905,31055,3,49,2025-01-02,Completed
290906,28289,5,89,2025-01-02,Completed
290907,10961,3,52,2025-01-02,Completed
290908,5517,1,8,2025-01-02,Completed
290909,9978,4,76,2025-01-02,Completed
290910,25652,3,59,2025-01-02,Completed
290911,19637,2,38,2025-01-02,Completed
290912,24422,2,36,2025-01-02,Processing
290913,31661,3,55,2025-01-02,Completed
290914,27554,6,111,2025-01-02,Completed
290915,18238,2,27,2025-01-02,Completed
290916,12503,1,7,2025-01-02,Completed
290917,29998,6,98,2025-01-02,Completed
290918,20829,2,27,2025-01-02,Completed
290919,27196,6,114,2025-01-02,Completed
290920,15695,6,97,2025-01-02,Completed
290921,27412,3,56,2025-01-02,Completed
290922,11698,6,112,2025-01-02,Completed
290923,8612,1,6,2025-01-02,Completed
290924,633,5,85,2025-01-02,Completed
290925,28405,1,13,2025-01-02,Completed
290926,1349,1,22,2025-01-02,Processing
290927,24538,2,31,2025-01-02,Completed
290928,20535,2,32,2025-01-02,Completed
290929,23119,1,6,2025-01-02,Completed
290930,24296,6,110,2025-01-02,Completed
290931,9585,5,89,2025-01-02,Completed
290932,16322,1,6,2025-01-02,Completed
290933,2642,2,42,2025-01-02,Completed
290934,30764,3,62,2025-01-02,Completed
290935,1851,3,62,2025-01-02,Completed
290936,9694,6,104,2025-01-02,Completed
290937,22065,3,55,2025-01-02,Completed
290938,17790,5,89,2025-01-02,Completed
290939,4378,4,69,2025-01-02,Completed
290940,1271,4,76,2025-01-02,Completed
290941,27825,5,83,2025-01-02,Completed
290942,13766,3,61,2025-01-02,Completed
290943,30766,3,64,2025-01-02,Completed
290944,28707,6,102,2025-01-02,Completed
290945,6661,3,57,2025-01-02,Completed
290946,30232,3,63,2025-01-02,Completed
290947,5432,2,43,2025-01-02,Completed
290948,24994,6,98,2025-01-02,Completed
290949,3450,3,65,2025-01-02,Completed
290950,31389,5,89,2025-01-02,Completed
290951,8383,5,95,2025-01-02,Completed
290952,10193,6,100,2025-01-02,Completed
290953,19823,1,11,2025-01-02,Completed
290954,3195,6,100,2025-01-02,Completed
290955,24997,6,111,2025-01-02,Completed
290956,29461,3,63,2025-01-02,Completed
290957,18241,2,43,2025-01-02,Completed
290958,28771,4,72,2025-01-02,Completed
290959,22808,1,25,2025-01-02,Completed
290960,6769,4,67,2025-01-02,Completed
290961,12518,1,22,2025-01-02,Completed
290962,30151,3,60,2025-01-02,Completed
290963,15265,6,104,2025-01-02,Completed
290964,29338,2,27,2025-01-02,Completed
290965,8735,2,43,2025-01-02,Completed
290966,21837,2,32,2025-01-02,Completed
290967,10290,5,89,2025-01-02,Completed
290968,28467,3,57,2025-01-02,Completed
290969,5743,2,30,2025-01-02,Completed
290970,20305,1,26,2025-01-02,Completed
290971,17342,1,6,2025-01-02,Completed
290972,21690,5,91,2025-01-02,Completed
290973,1723,1,2,2025-01-02,Completed
290974,3382,4,75,2025-01-02,Completed
290975,23449,2,31,2025-01-02,Completed
290976,27578,4,74,2025-01-02,Completed
290977,15662,3,53,2025-01-02,Completed
290978,23799,6,110,2025-01-02,Completed
290979,13080,4,69,2025-01-02,Completed
290980,18146,2,29,2025-01-02,Completed
290981,7396,6,108,2025-01-02,Cancelled
290982,8854,2,36,2025-01-02,Completed
290983,16598,6,108,2025-01-02,Completed
290984,18102,1,23,2025-01-02,Completed
290985,22514,1,15,2025-01-02,Completed
290986,5377,4,81,2025-01-02,Completed
290987,13903,1,1,2025-01-02,Completed
290988,12880,4,78,2025-01-02,Completed
290989,3771,4,76,2025-01-02,Completed
290990,29124,1,26,2025-01-02,Completed
290991,28129,2,27,2025-01-02,Completed
290992,6394,1,6,2025-01-02,Processing
290993,380,4,72,2025-01-02,Completed
290994,25298,6,101,2025-01-02,Completed
290995,21263,3,52,2025-01-02,Completed
290996,950,3,64,2025-01-02,Completed
290997,23530,2,37,2025-01-02,Completed
290998,830,2,32,2025-01-02,Completed
290999,2528,1,14,2025-01-02,Completed
291000,5526,1,8,2025-01-02,Completed
291001,30884,5,89,2025-01-02,Completed
291002,14361,3,59,2025-01-02,Completed
291003,3981,4,75,2025-01-02,Completed
291004,31048,2,43,2025-01-02,Cancelled
291005,17100,1,11,2025-01-02,Completed
291006,22596,1,19,2025-01-02,Completed
291007,21953,3,51,2025-01-02,Completed
291008,7690,5,86,2025-01-02,Completed
291009,19123,2,31,2025-01-02,Completed
291010,9151,1,16,2025-01-02,Completed
291011,5443,2,44,2025-01-02,Completed
291012,29959,3,62,2025-01-02,Completed
291013,27324,1,7,2025-01-02,Completed
291014,18307,3,52,2025-01-02,Completed
291015,5277,4,80,2025-01-02,Completed
291016,7554,3,56,2025-01-02,Completed
291017,30249,2,36,2025-01-02,Completed
291018,9446,2,32,2025-01-02,Completed
291019,16548,1,11,2025-01-02,Completed
291020,27641,2,33,2025-01-02,Completed
291021,9914,1,25,2025-01-02,Completed
291022,27744,2,29,2025-01-02,Completed
291023,29433,2,35,2025-01-02,Completed
291024,5470,5,93,2025-01-02,Completed
291025,12770,4,76,2025-01-02,Completed
291026,10304,6,99,2025-01-02,Completed
291027,4124,1,24,2025-01-02,Completed
291028,27670,4,71,2025-01-02,Completed
291029,24332,2,29,2025-01-02,Completed
291030,1123,1,9,2025-01-02,Completed
291031,6206,4,82,2025-01-02,Completed
291032,29961,3,61,2025-01-02,Completed
291033,17921,1,15,2025-01-03,Completed
291034,30783,2,44,2025-01-03,Completed
291035,24031,2,29,2025-01-03,Completed
291036,5565,3,59,2025-01-03,Completed
291037,11668,3,58,2025-01-03,Completed
291038,8220,1,1,2025-01-03,Completed
291039,2572,4,71,2025-01-03,Completed
291040,8491,5,90,2025-01-03,Completed
291041,15195,6,112,2025-01-03,Completed
291042,21034,2,32,2025-01-03,Completed
291043,397,6,101,2025-01-03,Completed
291044,12737,6,114,2025-01-03,Completed
291045,26069,4,75,2025-01-03,Completed
291046,27527,3,54,2025-01-03,Completed
291047,15216,1,9,2025-01-03,Completed
291048,15839,4,73,2025-01-03,Completed
291049,19218,1,7,2025-01-03,Completed
291050,8544,2,32,2025-01-03,Completed
291051,18275,4,76,2025-01-03,Completed
291052,25990,5,83,2025-01-03,Completed
291053,1324,1,9,2025-01-03,Completed
291054,30639,2,42,2025-01-03,Completed
291055,3720,3,52,2025-01-03,Completed
291056,30149,2,41,2025-01-03,Cancelled
291057,24637,2,43,2025-01-03,Completed
291058,14300,1,9,2025-01-03,Completed
291059,16807,1,1,2025-01-03,Completed
291060,26378,4,73,2025-01-03,Completed
291061,1641,2,28,2025-01-03,Completed
291062,955,3,61,2025-01-03,Completed
291063,641,2,45,2025-01-03,Completed
291064,7145,2,33,2025-01-03,Completed
291065,17735,3,49,2025-01-03,Completed
291066,17018,2,35,2025-01-03,Completed
291067,7230,5,84,2025-01-03,Completed
291068,15889,4,81,2025-01-03,Completed
291069,14484,5,86,2025-01-03,Completed
291070,11436,2,35,2025-01-03,Completed
291071,25164,3,53,2025-01-03,Completed
291072,20759,3,65,2025-01-03,Completed
291073,9864,3,66,2025-01-03,Completed
291074,27012,1,23,2025-01-03,Completed
291075,24460,3,57,2025-01-03,Completed
291076,1918,1,12,2025-01-03,Completed
291077,19230,2,43,2025-01-03,Completed
291078,9069,4,74,2025-01-03,Completed
291079,1710,1,26,2025-01-03,Completed
291080,3353,1,14,2025-01-03,Completed
291081,17841,2,30,2025-01-03,Completed
291082,4246,2,44,2025-01-03,Completed
291083,22987,5,83,2025-01-03,Completed
291084,25193,6,108,2025-01-03,Completed
291085,10404,1,15,2025-01-03,Completed
291086,27563,3,65,2025-01-03,Completed
291087,15225,1,3,2025-01-03,Completed
291088,1860,3,65,2025-01-03,Completed
291089,10152,5,92,2025-01-03,Completed
291090,30773,5,83,2025-01-03,Completed
291091,7050,3,65,2025-01-03,Completed
291092,21891,5,88,2025-01-03,Completed
291093,29074,1,19,2025-01-03,Completed
291094,26717,1,3,2025-01-03,Completed
291095,21260,1,21,2025-01-03,Completed
291096,28249,2,42,2025-01-03,Completed
291097,1313,1,9,2025-01-03,Cancelled
291098,17544,2,45,2025-01-03,Completed
291099,442,2,30,2025-01-03,Completed
291100,10973,4,70,2025-01-03,Completed
291101,2191,5,93,2025-01-03,Completed
291102,15628,2,38,2025-01-03,Completed
291103,4811,3,54,2025-01-03,Completed
291104,15394,6,101,2025-01-03,Completed
291105,15213,1,2,2025-01-03,Completed
291106,13727,1,10,2025-01-03,Completed
291107,15538,2,44,2025-01-03,Completed
291108,17911,1,25,2025-01-03,Completed
291109,4775,2,39,2025-01-03,Completed
291110,25685,5,83,2025-01-03,Completed
291111,15720,1,4,2025-01-03,Completed
291112,13102,1,22,2025-01-03,Completed
291113,10310,1,22,2025-01-03,Completed
291114,8421,5,95,2025-01-03,Completed
291115,25329,3,54,2025-01-03,Completed
291116,8075,4,80,2025-01-03,Completed
291117,13706,1,19,2025-01-03,Completed
291118,11990,5,83,2025-01-03,Completed
291119,16777,4,73,2025-01-03,Completed
291120,11076,4,82,2025-01-03,Completed
291121,23142,2,46,2025-01-03,Cancelled
291122,2875,4,74,2025-01-03,Completed
291123,11996,6,99,2025-01-03,Completed
291124,5005,1,10,2025-01-03,Completed
291125,27158,3,49,2025-01-03,Completed
291126,26895,6,114,2025-01-03,Completed
291127,30065,3,51,2025-01-03,Completed
291128,19664,3,60,2025-01-03,Cancelled
291129,28028,2,32,2025-01-03,Completed
291130,25934,2,35,2025-01-03,Completed
291131,25770,1,15,2025-01-03,Completed
291132,30839,2,41,2025-01-03,Completed
291133,6062,3,53,2025-01-03,Completed
291134,27252,3,51,2025-01-03,Completed
291135,14445,4,69,2025-01-03,Completed
291136,3770,4,67,2025-01-03,Cancelled
291137,19804,1,21,2025-01-03,Completed
291138,10833,2,37,2025-01-03,Completed
291139,19247,2,46,2025-01-03,Completed
291140,28757,3,57,2025-01-03,Completed
291141,19830,2,36,2025-01-03,Completed
291142,28155,1,14,2025-01-03,Completed
291143,13434,2,28,2025-01-03,Completed
291144,25316,1,5,2025-01-03,Completed
291145,8886,5,87,2025-01-03,Completed
291146,19520,3,62,2025-01-03,Completed
291147,1937,2,29,2025-01-03,Completed
291148,4219,1,5,2025-01-03,Completed
291149,29259,3,56,2025-01-03,Cancelled
291150,6774,4,78,2025-01-03,Completed
291151,344,2,37,2025-01-03,Completed
291152,19807,1,16,2025-01-03,Completed
291153,21177,4,78,2025-01-03,Completed
291154,4926,3,56,2025-01-03,Completed
291155,30487,5,84,2025-01-03,Completed
291156,10197,1,8,2025-01-03,Completed
291157,4329,2,42,2025-01-03,Completed
291158,6849,2,33,2025-01-03,Completed
291159,22698,6,106,2025-01-03,Completed
291160,26660,6,106,2025-01-03,Cancelled
291161,25151,3,54,2025-01-03,Completed
291162,22436,2,40,2025-01-03,Completed
291163,18504,1,4,2025-01-03,Completed
291164,28496,6,102,2025-01-03,Completed
291165,17470,4,70,2025-01-03,Completed
291166,16248,2,40,2025-01-03,Cancelled
291167,5777,4,76,2025-01-03,Completed
291168,20797,6,102,2025-01-03,Completed
291169,16082,4,70,2025-01-03,Completed
291170,26772,4,76,2025-01-03,Completed
291171,24048,5,92,2025-01-03,Completed
291172,14893,6,113,2025-01-03,Completed
291173,5281,4,72,2025-01-03,Completed
291174,11049,2,39,2025-01-03,Completed
291175,1940,2,41,2025-01-03,Completed
291176,21798,6,106,2025-01-03,Completed
291177,20499,6,109,2025-01-03,Completed
291178,16961,3,60,2025-01-03,Cancelled
291179,15746,2,39,2025-01-03,Completed
291180,19918,1,15,2025-01-03,Completed
291181,21065,3,66,2025-01-03,Completed
291182,619,4,75,2025-01-03,Completed
291183,722,1,16,2025-01-03,Cancelled
291184,30146,2,42,2025-01-03,Completed
291185,15386,2,47,2025-01-03,Completed
291186,1370,4,72,2025-01-03,Completed
291187,723,1,4,2025-01-03,Completed
291188,3030,2,42,2025-01-03,Completed
291189,6947,2,31,2025-01-03,Completed
291190,10396,5,91,2025-01-03,Completed
291191,11904,1,18,2025-01-03,Completed
291192,22897,3,51,2025-01-03,Completed
291193,7602,1,24,2025-01-03,Completed
291194,1494,6,98,2025-01-03,Completed
291195,18490,5,90,2025-01-03,Completed
291196,29298,6,105,2025-01-03,Completed
291197,31947,2,45,2025-01-03,Completed
291198,29266,3,57,2025-01-03,Completed
291199,8444,2,41,2025-01-03,Completed
291200,18227,1,11,2025-01-03,Completed
291201,26231,2,30,2025-01-03,Completed
291202,919,1,16,2025-01-03,Completed
291203,26440,2,28,2025-01-03,Completed
291204,10898,6,108,2025-01-03,Completed
291205,11869,1,25,2025-01-04,Completed
291206,12609,1,21,2025-01-04,Completed
291207,27139,2,31,2025-01-04,Completed
291208,14584,5,93,2025-01-04,Cancelled
291209,9717,4,70,2025-01-04,Completed
291210,12609,1,7,2025-01-04,Completed
291211,30370,4,75,2025-01-04,Completed
291212,21947,2,28,2025-01-04,Completed
291213,4575,4,69,2025-01-04,Completed
291214,14938,4,74,2025-01-04,Completed
291215,30127,1,24,2025-01-04,Completed
291216,21482,4,82,2025-01-04,Completed
291217,19402,1,1,2025-01-04,Completed
291218,3826,1,20,2025-01-04,Completed
291219,29498,6,102,2025-01-04,Completed
291220,21180,3,57,2025-01-04,Completed
291221,15881,4,69,2025-01-04,Completed
291222,20707,1,9,2025-01-04,Processing
291223,3630,2,35,2025-01-04,Completed
291224,12004,1,2,2025-01-04,Completed
291225,5707,3,59,2025-01-04,Completed
291226,18268,2,47,2025-01-04,Completed
291227,19434,2,34,2025-01-04,Completed
291228,13563,3,50,2025-01-04,Completed
291229,12401,1,25,2025-01-04,Completed
291230,19367,2,42,2025-01-04,Completed
291231,5263,4,74,2025-01-04,Completed
291232,4820,1,15,2025-01-04,Completed
291233,10333,2,33,2025-01-04,Completed
291234,7785,5,89,2025-01-04,Completed
291235,23105,2,35,2025-01-04,Completed
291236,30703,1,10,2025-01-04,Completed
291237,772,4,68,2025-01-04,Completed
291238,4420,1,7,2025-01-04,Completed
291239,25098,6,97,2025-01-04,Completed
291240,7063,3,58,2025-01-04,Completed
291241,271,4,77,2025-01-04,Completed
291242,20343,2,42,2025-01-04,Completed
291243,16503,1,20,2025-01-04,Completed
291244,18680,2,45,2025-01-04,Completed
291245,4574,4,75,2025-01-04,Completed
291246,30361,3,66,2025-01-04,Completed
291247,7785,5,85,2025-01-04,Completed
291248,2643,2,27,2025-01-04,Completed
291249,17380,4,68,2025-01-04,Completed
291250,10952,2,38,2025-01-04,Completed
291251,111,1,26,2025-01-04,Completed
291252,25608,1,19,2025-01-04,Completed
291253,3788,5,89,2025-01-04,Cancelled
291254,27007,1,11,2025-01-04,Completed
291255,27957,3,63,2025-01-04,Cancelled
291256,21358,1,24,2025-01-04,Completed
291257,3897,2,33,2025-01-04,Completed
291258,17555,3,49,2025-01-04,Completed
291259,4240,3,49,2025-01-04,Completed
291260,3832,2,34,2025-01-04,Completed
291261,24628,2,28,2025-01-04,Completed
291262,28695,6,105,2025-01-04,Completed
291263,21682,2,38,2025-01-04,Completed
291264,94,1,1,2025-01-04,Completed
291265,18630,1,9,2025-01-04,Completed
291266,26941,1,9,2025-01-04,Completed
291267,12163,3,65,2025-01-04,Completed
291268,18769,3,54,2025-01-04,Completed
291269,16122,1,10,2025-01-04,Completed
291270,15267,3,49,2025-01-04,Completed
291271,21289,5,88,2025-01-04,Completed
291272,8480,4,67,2025-01-04,Completed
291273,28599,6,108,2025-01-04,Completed
291274,2123,1,4,2025-01-04,Completed
291275,19747,2,42,2025-01-04,Completed
291276,7283,2,44,2025-01-04,Completed
291277,2803,4,78,2025-01-04,Completed
291278,10741,2,29,2025-01-04,Completed
291279,29592,4,82,2025-01-04,Completed
291280,436,3,55,2025-01-04,Completed
291281,11095,6,107,2025-01-04,Completed
291282,19487,5,96,2025-01-04,Completed
291283,2188,5,87,2025-01-04,Completed
291284,1973,4,73,2025-01-04,Completed
291285,27353,5,87,2025-01-04,Completed
291286,23750,3,63,2025-01-04,Completed
291287,25827,1,3,2025-01-04,Completed
291288,861,3,58,2025-01-04,Completed
291289,4640,2,44,2025-01-04,Completed
291290,24201,1,15,2025-01-04,Completed
291291,17295,6,113,2025-01-04,Completed
291292,20456,3,55,2025-01-04,Completed
291293,28385,5,85,2025-01-04,Completed
291294,11019,1,16,2025-01-04,Completed
291295,29098,6,109,2025-01-04,Cancelled
291296,9837,2,34,2025-01-04,Completed
291297,15616,1,4,2025-01-04,Completed
291298,9086,5,93,2025-01-04,Completed
291299,1256,3,55,2025-01-04,Completed
291300,3755,3,55,2025-01-04,Completed
291301,17007,1,16,2025-01-04,Completed
291302,28993,6,106,2025-01-04,Completed
291303,11785,3,50,2025-01-04,Completed
291304,24698,6,108,2025-01-04,Completed
291305,4087,3,55,2025-01-04,Completed
291306,7301,1,12,2025-01-04,Completed
291307,28776,4,71,2025-01-04,Completed
291308,29693,6,102,2025-01-04,Completed
291309,7696,5,86,2025-01-04,Completed
291310,13579,4,67,2025-01-04,Completed
291311,10537,2,38,2025-01-04,Completed
291312,18757,3,60,2025-01-04,Completed
291313,31256,5,95,2025-01-04,Completed
291314,27626,1,9,2025-01-04,Completed
291315,29190,5,89,2025-01-04,Completed
291316,4550,3,64,2025-01-04,Completed
291317,3132,2,37,2025-01-04,Completed
291318,24259,3,50,2025-01-04,Completed
291319,465,3,49,2025-01-04,Completed
291320,13574,4,67,2025-01-04,Completed
291321,3398,6,100,2025-01-04,Completed
291322,20692,5,84,2025-01-04,Completed
291323,10665,3,61,2025-01-04,Completed
291324,20514,1,1,2025-01-04,Completed
291325,25543,1,3,2025-01-04,Completed
291326,23832,2,37,2025-01-04,Completed
291327,1957,3,65,2025-01-04,Completed
291328,11879,4,68,2025-01-04,Completed
291329,955,2,28,2025-01-04,Completed
291330,13021,3,55,2025-01-04,Completed
291331,28836,2,43,2025-01-04,Completed
291332,14608,1,24,2025-01-04,Completed
291333,23895,6,107,2025-01-04,Completed
291334,21393,6,114,2025-01-04,Completed
291335,1564,3,58,2025-01-04,Completed
291336,2747,2,40,2025-01-04,Completed
291337,20919,1,6,2025-01-04,Completed
291338,23687,3,64,2025-01-04,Completed
291339,28168,2,30,2025-01-04,Completed
291340,17499,6,104,2025-01-04,Completed
291341,27735,2,39,2025-01-04,Completed
291342,19849,2,47,2025-01-04,Completed
291343,7472,4,70,2025-01-04,Completed
291344,9581,6,105,2025-01-04,Completed
291345,2124,4,77,2025-01-04,Completed
291346,24359,3,63,2025-01-04,Completed
291347,31047,2,43,2025-01-04,Completed
291348,18499,6,97,2025-01-04,Completed
291349,21583,5,84,2025-01-04,Completed
291350,24333,2,28,2025-01-04,Completed
291351,9892,5,96,2025-01-04,Cancelled
291352,21656,3,61,2025-01-04,Completed
291353,31879,4,69,2025-01-04,Completed
291354,12895,1,1,2025-01-04,Completed
291355,13528,2,31,2025-01-04,Completed
291356,14097,6,110,2025-01-04,Completed
291357,12146,6,109,2025-01-04,Completed
291358,30998,6,111,2025-01-04,Completed
291359,7141,2,41,2025-01-04,Completed
291360,30075,4,70,2025-01-04,Cancelled
291361,7823,1,2,2025-01-04,Completed
291362,23721,1,8,2025-01-04,Completed
291363,4763,3,52,2025-01-04,Completed
291364,12999,6,108,2025-01-04,Completed
291365,107,1,23,2025-01-04,Completed
291366,11903,1,18,2025-01-04,Completed
291367,25634,3,49,2025-01-04,Completed
291368,18124,2,28,2025-01-04,Completed
291369,20259,3,57,2025-01-04,Completed
291370,13983,5,88,2025-01-04,Completed
291371,11062,3,63,2025-01-04,Processing
