sal_pay_ID,st_ID,pay_period,base_amount,bonus_amount,deduction_amount,payment_date
14030,95,2024-01,1879.64,0.00,206.76,2024-01-25
14031,96,2024-01,1827.38,0.00,201.01,2024-01-25
14032,97,2024-01,5026.06,0.00,552.87,2024-01-25
14033,98,2024-01,1889.85,0.00,207.88,2024-01-25
14034,99,2024-01,2494.12,0.00,274.35,2024-01-25
14035,100,2024-01,1968.10,0.00,216.49,2024-01-25
14036,101,2024-01,3214.50,0.00,353.60,2024-01-25
14037,103,2024-01,2309.73,0.00,254.07,2024-01-25
14038,104,2024-01,3199.41,0.00,351.94,2024-01-25
14039,105,2024-01,1832.77,0.00,201.60,2024-01-25
14040,106,2024-01,2453.17,0.00,269.85,2024-01-25
14041,107,2024-01,2019.35,0.00,222.13,2024-01-25
14042,108,2024-01,1825.64,0.00,200.82,2024-01-25
14043,110,2024-01,1855.47,0.00,204.10,2024-01-25
14044,111,2024-01,1747.07,0.00,192.18,2024-01-25
14045,112,2024-01,1993.00,0.00,219.23,2024-01-25
14046,113,2024-01,1899.90,0.00,208.99,2024-01-25
14047,114,2024-01,1706.89,0.00,187.76,2024-01-25
14048,115,2024-01,5467.30,0.00,601.40,2024-01-25
14049,116,2024-01,1829.51,0.00,201.25,2024-01-25
14050,117,2024-01,1800.95,0.00,198.10,2024-01-25
14051,118,2024-01,1821.96,0.00,200.42,2024-01-25
14052,119,2024-01,1731.10,0.00,190.42,2024-01-25
14053,120,2024-01,3301.34,0.00,363.15,2024-01-25
14054,121,2024-01,3363.95,0.00,370.03,2024-01-25
14055,122,2024-01,1763.62,0.00,194.00,2024-01-25
14056,123,2024-01,2197.05,0.00,241.68,2024-01-25
14057,124,2024-01,1844.13,0.00,202.85,2024-01-25
14058,125,2024-01,2648.65,0.00,291.35,2024-01-25
14059,126,2024-01,2603.43,0.00,286.38,2024-01-25
14060,127,2024-01,2650.35,0.00,291.54,2024-01-25
14061,128,2024-01,1881.75,0.00,206.99,2024-01-25
14062,129,2024-01,1911.07,0.00,210.22,2024-01-25
14063,130,2024-01,1756.76,0.00,193.24,2024-01-25
14064,131,2024-01,1824.91,0.00,200.74,2024-01-25
14065,132,2024-01,5191.68,0.00,571.08,2024-01-25
14066,133,2024-01,1818.12,0.00,199.99,2024-01-25
14067,135,2024-01,2559.18,0.00,281.51,2024-01-25
14068,136,2024-01,2303.79,0.00,253.42,2024-01-25
14069,137,2024-01,1761.68,0.00,193.78,2024-01-25
14070,138,2024-01,2343.91,0.00,257.83,2024-01-25
14071,139,2024-01,1732.85,0.00,190.61,2024-01-25
14072,140,2024-01,1803.91,0.00,198.43,2024-01-25
14073,141,2024-01,3269.59,0.00,359.65,2024-01-25
14074,142,2024-01,1729.44,0.00,190.24,2024-01-25
14075,144,2024-01,3492.53,0.00,384.18,2024-01-25
14076,145,2024-01,2110.59,0.00,232.16,2024-01-25
14077,146,2024-01,2045.54,0.00,225.01,2024-01-25
14078,147,2024-01,1900.50,0.00,209.06,2024-01-25
14079,148,2024-01,1907.94,0.00,209.87,2024-01-25
14080,149,2024-01,5330.50,0.00,586.36,2024-01-25
14081,150,2024-01,1899.90,0.00,208.99,2024-01-25
14082,151,2024-01,1955.57,0.00,215.11,2024-01-25
14083,152,2024-01,1850.66,0.00,203.57,2024-01-25
14084,153,2024-01,2315.15,0.00,254.67,2024-01-25
14085,154,2024-01,2410.16,0.00,265.12,2024-01-25
14086,157,2024-01,2072.04,0.00,227.92,2024-01-25
14087,158,2024-01,3033.66,0.00,333.70,2024-01-25
14088,159,2024-01,1709.35,0.00,188.03,2024-01-25
14089,160,2024-01,1766.31,0.00,194.29,2024-01-25
14090,161,2024-01,5351.62,0.00,588.68,2024-01-25
14091,162,2024-01,2015.69,0.00,221.73,2024-01-25
14092,163,2024-01,2578.21,0.00,283.60,2024-01-25
14093,164,2024-01,3419.98,0.00,376.20,2024-01-25
14094,165,2024-01,2314.10,0.00,254.55,2024-01-25
14095,166,2024-01,1752.74,0.00,192.80,2024-01-25
14096,167,2024-01,1927.11,0.00,211.98,2024-01-25
14097,168,2024-01,2213.20,0.00,243.45,2024-01-25
14098,169,2024-01,1844.35,0.00,202.88,2024-01-25
14099,170,2024-01,2064.11,0.00,227.05,2024-01-25
14100,172,2024-01,3334.56,0.00,366.80,2024-01-25
14101,173,2024-01,1812.95,0.00,199.42,2024-01-25
14102,174,2024-01,2011.42,0.00,221.26,2024-01-25
14103,175,2024-01,1722.49,0.00,189.47,2024-01-25
14104,176,2024-01,2001.23,0.00,220.14,2024-01-25
14105,177,2024-01,5519.06,0.00,607.10,2024-01-25
14106,179,2024-01,1855.91,0.00,204.15,2024-01-25
14107,180,2024-01,2432.18,0.00,267.54,2024-01-25
14108,181,2024-01,3360.59,0.00,369.66,2024-01-25
14109,182,2024-01,2609.66,0.00,287.06,2024-01-25
14110,184,2024-01,2174.02,0.00,239.14,2024-01-25
14111,185,2024-01,2032.81,0.00,223.61,2024-01-25
14112,187,2024-01,2218.33,0.00,244.02,2024-01-25
14113,188,2024-01,3227.87,0.00,355.07,2024-01-25
14114,189,2024-01,1696.90,0.00,186.66,2024-01-25
14115,190,2024-01,1711.29,0.00,188.24,2024-01-25
14116,191,2024-01,5042.30,0.00,554.65,2024-01-25
14117,192,2024-01,1806.66,0.00,198.73,2024-01-25
14118,193,2024-01,1714.07,0.00,188.55,2024-01-25
14119,194,2024-01,1712.10,0.00,188.33,2024-01-25
14120,195,2024-01,2489.99,0.00,273.90,2024-01-25
14121,196,2024-01,3109.31,0.00,342.02,2024-01-25
14122,197,2024-01,1754.37,0.00,192.98,2024-01-25
14123,198,2024-01,2407.26,0.00,264.80,2024-01-25
14124,199,2024-01,1691.05,0.00,186.02,2024-01-25
14125,200,2024-01,1967.61,0.00,216.44,2024-01-25
14126,201,2024-01,1920.71,0.00,211.28,2024-01-25
14127,202,2024-01,1876.45,0.00,206.41,2024-01-25
14128,203,2024-01,1842.21,0.00,202.64,2024-01-25
14129,204,2024-01,1704.70,0.00,187.52,2024-01-25
14130,205,2024-01,2048.60,0.00,225.35,2024-01-25
14131,206,2024-01,1754.59,0.00,193.00,2024-01-25
14132,207,2024-01,1781.79,0.00,196.00,2024-01-25
14133,208,2024-01,2401.11,0.00,264.12,2024-01-25
14134,209,2024-01,1934.24,0.00,212.77,2024-01-25
14135,210,2024-01,1992.36,0.00,219.16,2024-01-25
14136,211,2024-01,1998.89,0.00,219.88,2024-01-25
14137,212,2024-01,1750.29,0.00,192.53,2024-01-25
14138,213,2024-01,1831.33,0.00,201.45,2024-01-25
14139,214,2024-01,2504.65,0.00,275.51,2024-01-25
14140,215,2024-01,2047.57,0.00,225.23,2024-01-25
14141,216,2024-01,1908.70,0.00,209.96,2024-01-25
14142,217,2024-01,1711.22,0.00,188.23,2024-01-25
14143,218,2024-01,1934.06,0.00,212.75,2024-01-25
14144,219,2024-01,1976.58,0.00,217.42,2024-01-25
14145,220,2024-01,1752.11,0.00,192.73,2024-01-25
14146,221,2024-01,1850.68,0.00,203.57,2024-01-25
14147,222,2024-01,1987.11,0.00,218.58,2024-01-25
14148,223,2024-01,1929.90,0.00,212.29,2024-01-25
14149,224,2024-01,1959.94,0.00,215.59,2024-01-25
14150,225,2024-01,1750.21,0.00,192.52,2024-01-25
14151,226,2024-01,1912.95,0.00,210.42,2024-01-25
14152,227,2024-01,1750.96,0.00,192.61,2024-01-25
14153,228,2024-01,1810.34,0.00,199.14,2024-01-25
14154,229,2024-01,1987.77,0.00,218.65,2024-01-25
14155,230,2024-01,2026.19,0.00,222.88,2024-01-25
14156,231,2024-01,1797.08,0.00,197.68,2024-01-25
14157,232,2024-01,1679.17,0.00,184.71,2024-01-25
14158,233,2024-01,2027.08,0.00,222.98,2024-01-25
14159,234,2024-01,2014.74,0.00,221.62,2024-01-25
14160,235,2024-01,1977.50,0.00,217.53,2024-01-25
14161,236,2024-01,3404.01,0.00,374.44,2024-01-25
14162,237,2024-01,3229.10,0.00,355.20,2024-01-25
14163,238,2024-01,1957.56,0.00,215.33,2024-01-25
14164,239,2024-01,2179.82,0.00,239.78,2024-01-25
14165,240,2024-01,1843.26,0.00,202.76,2024-01-25
14166,241,2024-01,2501.61,0.00,275.18,2024-01-25
14167,242,2024-01,1832.58,0.00,201.58,2024-01-25
14168,243,2024-01,2075.97,0.00,228.36,2024-01-25
14169,244,2024-01,2266.13,0.00,249.27,2024-01-25
14170,245,2024-01,5196.13,0.00,571.57,2024-01-25
14171,246,2024-01,1971.32,0.00,216.85,2024-01-25
14172,247,2024-01,2222.69,0.00,244.50,2024-01-25
14173,248,2024-01,2083.17,0.00,229.15,2024-01-25
14174,249,2024-01,1795.94,0.00,197.55,2024-01-25
14175,250,2024-01,1718.53,0.00,189.04,2024-01-25
14176,251,2024-01,1808.55,0.00,198.94,2024-01-25
14177,252,2024-01,2621.66,0.00,288.38,2024-01-25
14178,1,2024-02,5220.36,0.00,574.24,2024-02-25
14179,3,2024-02,1954.92,0.00,215.04,2024-02-25
14180,4,2024-02,1722.52,0.00,189.48,2024-02-25
14181,5,2024-02,2614.25,0.00,287.57,2024-02-25
14182,6,2024-02,1977.46,0.00,217.52,2024-02-25
14183,8,2024-02,1788.53,0.00,196.74,2024-02-25
14184,10,2024-02,1893.60,0.00,208.30,2024-02-25
14185,11,2024-02,3181.58,0.00,349.97,2024-02-25
14186,12,2024-02,2573.64,0.00,283.10,2024-02-25
14187,13,2024-02,3380.27,0.00,371.83,2024-02-25
14188,14,2024-02,3203.71,0.00,352.41,2024-02-25
14189,15,2024-02,2055.26,0.00,226.08,2024-02-25
14190,16,2024-02,2557.41,0.00,281.32,2024-02-25
14191,17,2024-02,1758.20,0.00,193.40,2024-02-25
14192,18,2024-02,1991.08,0.00,219.02,2024-02-25
14193,19,2024-02,2005.65,0.00,220.62,2024-02-25
14194,20,2024-02,1846.77,0.00,203.14,2024-02-25
14195,22,2024-02,1897.33,0.00,208.71,2024-02-25
14196,24,2024-02,5209.71,0.00,573.07,2024-02-25
14197,25,2024-02,3381.65,0.00,371.98,2024-02-25
14198,26,2024-02,2374.04,0.00,261.14,2024-02-25
14199,28,2024-02,3372.51,0.00,370.98,2024-02-25
14200,29,2024-02,1805.30,0.00,198.58,2024-02-25
14201,30,2024-02,2434.87,0.00,267.84,2024-02-25
14202,31,2024-02,1822.83,0.00,200.51,2024-02-25
14203,32,2024-02,1934.60,0.00,212.81,2024-02-25
14204,33,2024-02,2430.20,0.00,267.32,2024-02-25
14205,35,2024-02,2129.17,0.00,234.21,2024-02-25
14206,36,2024-02,2051.85,0.00,225.70,2024-02-25
14207,37,2024-02,2490.98,0.00,274.01,2024-02-25
14208,38,2024-02,3380.88,0.00,371.90,2024-02-25
14209,39,2024-02,1995.67,0.00,219.52,2024-02-25
14210,41,2024-02,2098.90,0.00,230.88,2024-02-25
14211,43,2024-02,1961.96,0.00,215.82,2024-02-25
14212,44,2024-02,2076.89,0.00,228.46,2024-02-25
14213,45,2024-02,1719.80,0.00,189.18,2024-02-25
14214,46,2024-02,2016.56,0.00,221.82,2024-02-25
14215,48,2024-02,1914.00,0.00,210.54,2024-02-25
14216,49,2024-02,5533.57,0.00,608.69,2024-02-25
14217,50,2024-02,2358.65,0.00,259.45,2024-02-25
14218,51,2024-02,1788.22,0.00,196.70,2024-02-25
14219,52,2024-02,2011.88,0.00,221.31,2024-02-25
14220,53,2024-02,2283.58,0.00,251.19,2024-02-25
14221,55,2024-02,1793.89,0.00,197.33,2024-02-25
14222,56,2024-02,3036.50,0.00,334.01,2024-02-25
14223,57,2024-02,1868.67,0.00,205.55,2024-02-25
14224,59,2024-02,2060.29,0.00,226.63,2024-02-25
14225,60,2024-02,2410.77,0.00,265.18,2024-02-25
14226,61,2024-02,3144.69,0.00,345.92,2024-02-25
14227,62,2024-02,2488.34,0.00,273.72,2024-02-25
14228,63,2024-02,1815.54,0.00,199.71,2024-02-25
14229,64,2024-02,1838.68,0.00,202.25,2024-02-25
14230,66,2024-02,1767.33,0.00,194.41,2024-02-25
14231,68,2024-02,5089.63,0.00,559.86,2024-02-25
14232,69,2024-02,3090.61,0.00,339.97,2024-02-25
14233,70,2024-02,1892.64,0.00,208.19,2024-02-25
14234,71,2024-02,1987.84,0.00,218.66,2024-02-25
14235,72,2024-02,3025.51,0.00,332.81,2024-02-25
14236,73,2024-02,2414.35,0.00,265.58,2024-02-25
14237,75,2024-02,1731.87,0.00,190.51,2024-02-25
14238,77,2024-02,2459.77,0.00,270.57,2024-02-25
14239,78,2024-02,2055.80,0.00,226.14,2024-02-25
14240,80,2024-02,1796.02,0.00,197.56,2024-02-25
14241,81,2024-02,2014.70,0.00,221.62,2024-02-25
14242,82,2024-02,2061.89,0.00,226.81,2024-02-25
14243,83,2024-02,1972.05,0.00,216.93,2024-02-25
14244,84,2024-02,4905.70,0.00,539.63,2024-02-25
14245,86,2024-02,2011.88,0.00,221.31,2024-02-25
14246,87,2024-02,2218.22,0.00,244.00,2024-02-25
14247,88,2024-02,3204.28,0.00,352.47,2024-02-25
14248,89,2024-02,1822.66,0.00,200.49,2024-02-25
14249,90,2024-02,1767.10,0.00,194.38,2024-02-25
14250,91,2024-02,3423.66,0.00,376.60,2024-02-25
14251,92,2024-02,1700.92,0.00,187.10,2024-02-25
14252,93,2024-02,2209.05,0.00,243.00,2024-02-25
14253,94,2024-02,2428.26,0.00,267.11,2024-02-25
14254,95,2024-02,1875.62,0.00,206.32,2024-02-25
14255,96,2024-02,1823.33,0.00,200.57,2024-02-25
14256,97,2024-02,5026.76,0.00,552.94,2024-02-25
14257,98,2024-02,1907.37,0.00,209.81,2024-02-25
14258,99,2024-02,2492.72,0.00,274.20,2024-02-25
14259,100,2024-02,1968.97,0.00,216.59,2024-02-25
14260,101,2024-02,3208.28,0.00,352.91,2024-02-25
14261,103,2024-02,2297.70,0.00,252.75,2024-02-25
14262,104,2024-02,3178.68,0.00,349.65,2024-02-25
14263,105,2024-02,1821.37,0.00,200.35,2024-02-25
14264,106,2024-02,2437.81,0.00,268.16,2024-02-25
14265,107,2024-02,2012.83,0.00,221.41,2024-02-25
14266,108,2024-02,1810.67,0.00,199.17,2024-02-25
14267,110,2024-02,1865.07,0.00,205.16,2024-02-25
14268,111,2024-02,1743.36,0.00,191.77,2024-02-25
14269,112,2024-02,1995.34,0.00,219.49,2024-02-25
14270,113,2024-02,1909.26,0.00,210.02,2024-02-25
14271,114,2024-02,1709.90,0.00,188.09,2024-02-25
14272,115,2024-02,5448.80,0.00,599.37,2024-02-25
14273,116,2024-02,1820.03,0.00,200.20,2024-02-25
14274,117,2024-02,1803.95,0.00,198.43,2024-02-25
14275,118,2024-02,1814.21,0.00,199.56,2024-02-25
14276,119,2024-02,1729.26,0.00,190.22,2024-02-25
14277,120,2024-02,3282.40,0.00,361.06,2024-02-25
14278,121,2024-02,3360.73,0.00,369.68,2024-02-25
14279,122,2024-02,1757.83,0.00,193.36,2024-02-25
14280,123,2024-02,2183.72,0.00,240.21,2024-02-25
14281,124,2024-02,1847.19,0.00,203.19,2024-02-25
14282,125,2024-02,2638.54,0.00,290.24,2024-02-25
14283,126,2024-02,2587.31,0.00,284.60,2024-02-25
14284,127,2024-02,2648.15,0.00,291.30,2024-02-25
14285,128,2024-02,1888.59,0.00,207.74,2024-02-25
14286,129,2024-02,1925.08,0.00,211.76,2024-02-25
14287,130,2024-02,1757.98,0.00,193.38,2024-02-25
14288,131,2024-02,1831.76,0.00,201.49,2024-02-25
14289,132,2024-02,5194.51,0.00,571.40,2024-02-25
14290,133,2024-02,1804.68,0.00,198.51,2024-02-25
14291,135,2024-02,2565.18,0.00,282.17,2024-02-25
14292,136,2024-02,2313.21,0.00,254.45,2024-02-25
14293,137,2024-02,1762.17,0.00,193.84,2024-02-25
14294,138,2024-02,2353.72,0.00,258.91,2024-02-25
14295,139,2024-02,1720.38,0.00,189.24,2024-02-25
14296,140,2024-02,1808.00,0.00,198.88,2024-02-25
14297,141,2024-02,3279.77,0.00,360.77,2024-02-25
14298,142,2024-02,1738.22,0.00,191.20,2024-02-25
14299,144,2024-02,3508.60,0.00,385.95,2024-02-25
14300,145,2024-02,2119.64,0.00,233.16,2024-02-25
14301,146,2024-02,2042.79,0.00,224.71,2024-02-25
14302,147,2024-02,1911.56,0.00,210.27,2024-02-25
14303,148,2024-02,1906.81,0.00,209.75,2024-02-25
14304,149,2024-02,5329.21,0.00,586.21,2024-02-25
14305,150,2024-02,1894.14,0.00,208.36,2024-02-25
14306,151,2024-02,1955.65,0.00,215.12,2024-02-25
14307,152,2024-02,1835.19,0.00,201.87,2024-02-25
14308,153,2024-02,2316.01,0.00,254.76,2024-02-25
14309,154,2024-02,2425.16,0.00,266.77,2024-02-25
14310,157,2024-02,2077.52,0.00,228.53,2024-02-25
14311,158,2024-02,3054.16,0.00,335.96,2024-02-25
14312,159,2024-02,1706.09,0.00,187.67,2024-02-25
14313,160,2024-02,1763.20,0.00,193.95,2024-02-25
14314,161,2024-02,5321.64,0.00,585.38,2024-02-25
14315,162,2024-02,2019.87,0.00,222.19,2024-02-25
14316,163,2024-02,2567.33,0.00,282.41,2024-02-25
14317,164,2024-02,3399.33,0.00,373.93,2024-02-25
14318,165,2024-02,2325.13,0.00,255.76,2024-02-25
14319,166,2024-02,1753.25,0.00,192.86,2024-02-25
14320,167,2024-02,1912.08,0.00,210.33,2024-02-25
14321,168,2024-02,2218.12,0.00,243.99,2024-02-25
14322,169,2024-02,1831.67,0.00,201.48,2024-02-25
14323,170,2024-02,2078.99,0.00,228.69,2024-02-25
14324,172,2024-02,3339.20,0.00,367.31,2024-02-25
14325,173,2024-02,1816.00,0.00,199.76,2024-02-25
14326,174,2024-02,2001.24,0.00,220.14,2024-02-25
14327,175,2024-02,1717.69,0.00,188.95,2024-02-25
14328,176,2024-02,2000.82,0.00,220.09,2024-02-25
14329,177,2024-02,5480.78,0.00,602.89,2024-02-25
14330,179,2024-02,1865.11,0.00,205.16,2024-02-25
14331,180,2024-02,2443.09,0.00,268.74,2024-02-25
14332,181,2024-02,3374.13,0.00,371.15,2024-02-25
14333,182,2024-02,2625.65,0.00,288.82,2024-02-25
14334,184,2024-02,2164.07,0.00,238.05,2024-02-25
14335,185,2024-02,2032.60,0.00,223.59,2024-02-25
14336,187,2024-02,2212.99,0.00,243.43,2024-02-25
14337,188,2024-02,3234.06,0.00,355.75,2024-02-25
14338,189,2024-02,1696.95,0.00,186.66,2024-02-25
14339,190,2024-02,1709.18,0.00,188.01,2024-02-25
14340,191,2024-02,5076.03,0.00,558.36,2024-02-25
14341,192,2024-02,1820.25,0.00,200.23,2024-02-25
14342,193,2024-02,1708.32,0.00,187.92,2024-02-25
14343,194,2024-02,1713.67,0.00,188.50,2024-02-25
14344,195,2024-02,2498.93,0.00,274.88,2024-02-25
14345,196,2024-02,3103.71,0.00,341.41,2024-02-25
14346,197,2024-02,1760.46,0.00,193.65,2024-02-25
14347,198,2024-02,2413.96,0.00,265.54,2024-02-25
14348,199,2024-02,1692.46,0.00,186.17,2024-02-25
14349,200,2024-02,1976.44,0.00,217.41,2024-02-25
14350,201,2024-02,1928.71,0.00,212.16,2024-02-25
14351,202,2024-02,1875.25,0.00,206.28,2024-02-25
14352,203,2024-02,1836.91,0.00,202.06,2024-02-25
14353,204,2024-02,1698.71,0.00,186.86,2024-02-25
14354,205,2024-02,2057.65,0.00,226.34,2024-02-25
14355,206,2024-02,1757.57,0.00,193.33,2024-02-25
14356,207,2024-02,1791.82,0.00,197.10,2024-02-25
14357,208,2024-02,2380.38,0.00,261.84,2024-02-25
14358,209,2024-02,1929.93,0.00,212.29,2024-02-25
14359,210,2024-02,1983.38,0.00,218.17,2024-02-25
14360,211,2024-02,2007.79,0.00,220.86,2024-02-25
14361,212,2024-02,1745.09,0.00,191.96,2024-02-25
14362,213,2024-02,1837.46,0.00,202.12,2024-02-25
14363,214,2024-02,2499.08,0.00,274.90,2024-02-25
14364,215,2024-02,2035.06,0.00,223.86,2024-02-25
14365,216,2024-02,1902.62,0.00,209.29,2024-02-25
14366,217,2024-02,1708.43,0.00,187.93,2024-02-25
14367,218,2024-02,1941.67,0.00,213.58,2024-02-25
14368,219,2024-02,1977.11,0.00,217.48,2024-02-25
14369,220,2024-02,1762.34,0.00,193.86,2024-02-25
14370,221,2024-02,1837.32,0.00,202.11,2024-02-25
14371,222,2024-02,1999.47,0.00,219.94,2024-02-25
14372,223,2024-02,1943.34,0.00,213.77,2024-02-25
14373,224,2024-02,1955.35,0.00,215.09,2024-02-25
14374,225,2024-02,1745.51,0.00,192.01,2024-02-25
14375,226,2024-02,1921.23,0.00,211.34,2024-02-25
14376,227,2024-02,1742.52,0.00,191.68,2024-02-25
14377,228,2024-02,1807.95,0.00,198.87,2024-02-25
14378,229,2024-02,1985.89,0.00,218.45,2024-02-25
14379,230,2024-02,2039.62,0.00,224.36,2024-02-25
14380,231,2024-02,1783.04,0.00,196.13,2024-02-25
14381,232,2024-02,1678.81,0.00,184.67,2024-02-25
14382,233,2024-02,2022.72,0.00,222.50,2024-02-25
14383,234,2024-02,2016.71,0.00,221.84,2024-02-25
14384,235,2024-02,1981.38,0.00,217.95,2024-02-25
14385,236,2024-02,3392.63,0.00,373.19,2024-02-25
14386,237,2024-02,3232.84,0.00,355.61,2024-02-25
14387,238,2024-02,1943.85,0.00,213.82,2024-02-25
14388,239,2024-02,2179.57,0.00,239.75,2024-02-25
14389,240,2024-02,1838.48,0.00,202.23,2024-02-25
14390,241,2024-02,2510.54,0.00,276.16,2024-02-25
14391,242,2024-02,1834.97,0.00,201.85,2024-02-25
14392,243,2024-02,2086.51,0.00,229.52,2024-02-25
14393,244,2024-02,2266.87,0.00,249.36,2024-02-25
14394,245,2024-02,5216.63,0.00,573.83,2024-02-25
14395,246,2024-02,1969.15,0.00,216.61,2024-02-25
14396,247,2024-02,2207.82,0.00,242.86,2024-02-25
14397,248,2024-02,2077.56,0.00,228.53,2024-02-25
14398,249,2024-02,1810.45,0.00,199.15,2024-02-25
14399,250,2024-02,1727.73,0.00,190.05,2024-02-25
14400,251,2024-02,1805.53,0.00,198.61,2024-02-25
14401,252,2024-02,2618.64,0.00,288.05,2024-02-25
14402,1,2024-03,5229.13,0.00,575.20,2024-03-25
14403,3,2024-03,1966.99,0.00,216.37,2024-03-25
14404,4,2024-03,1723.85,0.00,189.62,2024-03-25
14405,5,2024-03,2603.11,0.00,286.34,2024-03-25
14406,6,2024-03,1977.01,0.00,217.47,2024-03-25
14407,8,2024-03,1785.08,0.00,196.36,2024-03-25
14408,10,2024-03,1893.19,0.00,208.25,2024-03-25
14409,11,2024-03,3180.02,0.00,349.80,2024-03-25
14410,12,2024-03,2553.03,0.00,280.83,2024-03-25
14411,13,2024-03,3374.25,0.00,371.17,2024-03-25
14412,14,2024-03,3183.02,0.00,350.13,2024-03-25
14413,15,2024-03,2066.94,0.00,227.36,2024-03-25
14414,16,2024-03,2573.18,0.00,283.05,2024-03-25
14415,17,2024-03,1756.86,0.00,193.25,2024-03-25
14416,18,2024-03,2001.29,0.00,220.14,2024-03-25
