purchase_ID,product_ID,br_ID,sup_ID,purchase_qty,purchase_date,purchase_unit_cost
33597,23,17,5,26,2024-01-01,22.49
33598,24,17,2,33,2024-01-01,34.37
33599,25,17,5,44,2024-01-01,26.11
33600,26,17,5,25,2024-01-01,25.49
33601,27,17,5,57,2024-01-01,18.86
33602,28,17,3,60,2024-01-01,22.83
33603,29,17,5,37,2024-01-01,20.56
33604,30,17,6,42,2024-01-01,13.65
33605,31,17,6,53,2024-01-01,16.34
33606,32,17,6,31,2024-01-01,30.87
33607,33,17,6,60,2024-01-01,19.75
33608,34,17,5,49,2024-01-01,12.72
33609,35,17,3,53,2024-01-01,23.32
33610,36,17,4,60,2024-01-01,26.82
33611,37,17,4,44,2024-01-01,20.76
33612,38,17,4,31,2024-01-01,28.06
33613,39,17,2,48,2024-01-01,33.45
33614,40,17,6,60,2024-01-01,6.71
33615,41,17,6,38,2024-01-01,10.10
33616,42,17,2,35,2024-01-01,10.58
33617,43,17,3,47,2024-01-01,21.48
33618,44,17,3,25,2024-01-01,30.31
33619,45,17,1,26,2024-01-01,20.49
33620,46,17,3,30,2024-01-01,15.48
33621,47,17,5,30,2024-01-01,17.83
33622,48,17,5,44,2024-01-01,23.38
33623,2,1,1,101,2024-01-03,14.18
33624,4,1,4,88,2024-01-03,17.32
33625,6,1,2,60,2024-01-03,15.68
33626,8,1,2,117,2024-01-03,14.30
33627,10,1,4,131,2024-01-03,17.92
33628,12,1,4,91,2024-01-03,35.87
33629,14,1,2,75,2024-01-03,26.54
33630,16,1,2,72,2024-01-03,49.70
33631,18,1,2,53,2024-01-03,52.46
33632,20,1,2,59,2024-01-03,28.16
33633,22,1,2,66,2024-01-03,40.86
33634,24,1,4,53,2024-01-03,30.20
33635,26,1,5,60,2024-01-03,25.30
33636,28,1,5,63,2024-01-03,24.47
33637,30,1,1,110,2024-01-03,15.19
33638,32,1,6,67,2024-01-03,32.31
33639,34,1,5,185,2024-01-03,12.24
33640,36,1,2,46,2024-01-03,27.75
33641,38,1,4,65,2024-01-03,34.89
33642,40,1,4,182,2024-01-03,6.71
33643,42,1,2,122,2024-01-03,10.09
33644,44,1,3,117,2024-01-03,30.52
33645,46,1,5,104,2024-01-03,15.35
33646,48,1,3,105,2024-01-03,26.31
33647,2,2,1,171,2024-01-03,14.57
33648,4,2,4,89,2024-01-03,18.96
33649,6,2,2,101,2024-01-03,16.88
33650,8,2,2,141,2024-01-03,14.50
33651,10,2,4,141,2024-01-03,16.92
33652,12,2,2,93,2024-01-03,41.73
33653,14,2,4,89,2024-01-03,28.27
33654,16,2,4,87,2024-01-03,51.54
33655,18,2,2,46,2024-01-03,52.83
33656,20,2,6,85,2024-01-03,27.49
33657,22,2,2,91,2024-01-03,43.30
33658,24,2,2,64,2024-01-03,34.36
33659,26,2,3,67,2024-01-03,21.83
33660,28,2,5,89,2024-01-03,24.57
33661,30,2,1,133,2024-01-03,14.88
33662,32,2,6,71,2024-01-03,33.17
33663,34,2,5,177,2024-01-03,13.77
33664,36,2,2,88,2024-01-03,28.03
33665,38,2,2,108,2024-01-03,32.21
33666,40,2,6,209,2024-01-03,6.84
33667,42,2,2,182,2024-01-03,10.07
33668,44,2,3,121,2024-01-03,30.16
33669,46,2,5,161,2024-01-03,13.71
33670,48,2,3,92,2024-01-03,23.67
33671,2,3,6,87,2024-01-03,13.75
33672,4,3,4,63,2024-01-03,18.99
33673,6,3,2,61,2024-01-03,15.96
33674,8,3,2,97,2024-01-03,14.04
33675,10,3,2,86,2024-01-03,16.26
33676,12,3,2,44,2024-01-03,33.56
33677,14,3,2,31,2024-01-03,23.46
33678,16,3,4,35,2024-01-03,54.05
33679,18,3,6,41,2024-01-03,55.13
33680,20,3,2,42,2024-01-03,29.57
33681,22,3,2,33,2024-01-03,39.15
33682,24,3,2,25,2024-01-03,37.55
33683,26,3,3,35,2024-01-03,21.61
33684,28,3,3,66,2024-01-03,23.43
33685,30,3,6,79,2024-01-03,14.17
33686,32,3,6,43,2024-01-03,27.27
33687,34,3,3,116,2024-01-03,12.56
33688,36,3,2,53,2024-01-03,27.78
33689,38,3,2,33,2024-01-03,35.21
33690,40,3,6,132,2024-01-03,6.94
33691,42,3,6,88,2024-01-03,11.40
33692,44,3,3,67,2024-01-03,26.47
33693,46,3,3,82,2024-01-03,13.37
33694,48,3,5,68,2024-01-03,25.16
33695,2,4,6,52,2024-01-03,16.28
33696,4,4,4,25,2024-01-03,20.38
33697,6,4,2,31,2024-01-03,14.56
33698,8,4,6,48,2024-01-03,14.41
33699,10,4,2,79,2024-01-03,19.31
33700,12,4,2,26,2024-01-03,40.02
33701,14,4,2,35,2024-01-03,22.44
33702,16,4,2,41,2024-01-03,55.00
33703,18,4,6,36,2024-01-03,59.38
33704,20,4,6,58,2024-01-03,25.84
33705,22,4,4,41,2024-01-03,40.20
33706,24,4,2,39,2024-01-03,34.10
33707,26,4,3,32,2024-01-03,23.00
33708,28,4,3,36,2024-01-03,20.15
33709,30,4,6,61,2024-01-03,14.47
33710,32,4,1,39,2024-01-03,33.66
33711,34,4,5,81,2024-01-03,14.43
33712,36,4,4,52,2024-01-03,31.94
33713,38,4,2,45,2024-01-03,30.51
33714,40,4,4,108,2024-01-03,6.58
33715,42,4,2,64,2024-01-03,12.04
33716,44,4,3,47,2024-01-03,27.16
33717,46,4,3,57,2024-01-03,14.16
33718,48,4,5,39,2024-01-03,22.00
33719,2,5,6,52,2024-01-03,13.39
33720,4,5,6,44,2024-01-03,18.35
33721,6,5,6,32,2024-01-03,15.13
33722,8,5,6,25,2024-01-03,13.16
33723,10,5,2,39,2024-01-03,15.53
33724,12,5,2,22,2024-01-03,37.21
33725,14,5,4,37,2024-01-03,23.69
33726,18,5,2,17,2024-01-03,49.50
33727,20,5,6,40,2024-01-03,33.32
33728,22,5,2,26,2024-01-03,36.82
33729,24,5,4,27,2024-01-03,30.46
33730,26,5,5,38,2024-01-03,25.77
33731,28,5,3,36,2024-01-03,21.82
33732,30,5,1,46,2024-01-03,13.17
33733,32,5,1,34,2024-01-03,31.98
33734,34,5,3,48,2024-01-03,13.88
33735,36,5,4,52,2024-01-03,31.37
33736,38,5,4,30,2024-01-03,29.43
33737,40,5,4,64,2024-01-03,6.80
33738,42,5,2,58,2024-01-03,10.46
33739,44,5,3,50,2024-01-03,30.36
33740,46,5,3,21,2024-01-03,12.75
33741,48,5,5,57,2024-01-03,24.73
33742,2,6,6,75,2024-01-03,15.31
33743,4,6,6,50,2024-01-03,16.05
33744,6,6,2,44,2024-01-03,14.77
33745,8,6,6,67,2024-01-03,13.24
33746,10,6,4,64,2024-01-03,16.38
33747,12,6,2,67,2024-01-03,33.40
33748,14,6,2,49,2024-01-03,26.11
33749,16,6,2,45,2024-01-03,44.89
33750,18,6,6,44,2024-01-03,60.99
33751,20,6,6,48,2024-01-03,26.88
33752,22,6,4,32,2024-01-03,43.21
33753,24,6,2,31,2024-01-03,34.55
33754,26,6,5,32,2024-01-03,26.62
33755,28,6,3,75,2024-01-03,19.67
33756,30,6,6,57,2024-01-03,15.44
33757,32,6,6,36,2024-01-03,30.87
33758,34,6,3,96,2024-01-03,12.31
33759,36,6,4,55,2024-01-03,28.14
33760,38,6,4,40,2024-01-03,28.49
33761,40,6,4,128,2024-01-03,7.31
33762,42,6,2,87,2024-01-03,10.26
33763,44,6,3,64,2024-01-03,28.69
33764,46,6,3,100,2024-01-03,15.62
33765,48,6,3,78,2024-01-03,23.63
33766,2,7,1,81,2024-01-03,14.61
33767,4,7,4,40,2024-01-03,18.39
33768,6,7,2,69,2024-01-03,16.68
33769,8,7,6,93,2024-01-03,13.67
33770,10,7,4,86,2024-01-03,18.07
33771,12,7,2,52,2024-01-03,38.41
33772,14,7,4,40,2024-01-03,29.13
33773,16,7,2,36,2024-01-03,49.26
33774,18,7,2,23,2024-01-03,58.11
33775,20,7,6,26,2024-01-03,26.41
33776,22,7,4,47,2024-01-03,37.67
33777,24,7,4,31,2024-01-03,29.95
33778,26,7,5,33,2024-01-03,22.13
33779,28,7,5,63,2024-01-03,23.39
33780,30,7,6,52,2024-01-03,13.28
33781,32,7,1,46,2024-01-03,30.96
33782,34,7,3,56,2024-01-03,14.28
33783,36,7,2,31,2024-01-03,28.56
33784,38,7,2,36,2024-01-03,34.33
33785,40,7,6,87,2024-01-03,6.72
33786,42,7,2,64,2024-01-03,10.68
33787,44,7,3,42,2024-01-03,29.74
33788,46,7,3,60,2024-01-03,15.49
33789,48,7,3,53,2024-01-03,23.19
33790,2,8,6,66,2024-01-03,14.03
33791,4,8,6,78,2024-01-03,20.36
33792,6,8,2,61,2024-01-03,13.91
33793,8,8,2,87,2024-01-03,14.32
33794,10,8,2,73,2024-01-03,19.26
33795,12,8,2,59,2024-01-03,33.59
33796,14,8,4,56,2024-01-03,24.36
33797,16,8,2,44,2024-01-03,49.35
33798,18,8,6,45,2024-01-03,61.85
33799,20,8,2,66,2024-01-03,27.57
33800,22,8,2,38,2024-01-03,41.78
33801,24,8,4,46,2024-01-03,33.30
33802,26,8,3,34,2024-01-03,23.18
33803,28,8,5,63,2024-01-03,20.76
33804,30,8,6,105,2024-01-03,14.16
33805,32,8,6,74,2024-01-03,34.91
33806,34,8,5,77,2024-01-03,12.59
33807,36,8,4,54,2024-01-03,28.37
33808,38,8,2,40,2024-01-03,35.68
33809,40,8,6,120,2024-01-03,6.43
33810,42,8,6,67,2024-01-03,9.69
33811,44,8,3,60,2024-01-03,30.59
33812,46,8,3,75,2024-01-03,12.99
33813,48,8,5,68,2024-01-03,25.22
33814,2,9,6,36,2024-01-03,13.07
33815,4,9,6,48,2024-01-03,20.07
33816,6,9,6,43,2024-01-03,15.22
33817,8,9,2,55,2024-01-03,14.60
33818,10,9,4,72,2024-01-03,18.64
33819,12,9,2,16,2024-01-03,33.79
33820,14,9,4,43,2024-01-03,22.46
33821,16,9,2,26,2024-01-03,50.24
33822,18,9,2,23,2024-01-03,55.97
33823,20,9,6,38,2024-01-03,26.00
33824,22,9,2,13,2024-01-03,39.64
33825,24,9,2,35,2024-01-03,35.70
33826,26,9,5,19,2024-01-03,21.59
33827,28,9,3,23,2024-01-03,24.05
33828,30,9,6,43,2024-01-03,13.51
33829,32,9,1,32,2024-01-03,35.06
33830,34,9,5,44,2024-01-03,14.44
33831,36,9,2,40,2024-01-03,31.66
33832,38,9,2,39,2024-01-03,28.56
33833,40,9,4,68,2024-01-03,6.18
33834,42,9,2,52,2024-01-03,11.82
33835,44,9,3,41,2024-01-03,28.49
33836,46,9,3,64,2024-01-03,14.94
33837,48,9,3,49,2024-01-03,25.68
33838,2,10,1,51,2024-01-03,16.14
33839,4,10,4,35,2024-01-03,18.56
33840,6,10,2,64,2024-01-03,14.24
33841,8,10,6,52,2024-01-03,14.82
33842,10,10,4,58,2024-01-03,16.81
33843,12,10,4,35,2024-01-03,33.41
33844,14,10,2,36,2024-01-03,23.46
33845,16,10,2,30,2024-01-03,49.68
33846,18,10,6,22,2024-01-03,57.98
33847,20,10,6,33,2024-01-03,28.45
33848,22,10,4,61,2024-01-03,42.20
33849,24,10,4,21,2024-01-03,31.61
33850,26,10,3,25,2024-01-03,23.68
33851,28,10,3,37,2024-01-03,21.44
33852,30,10,6,45,2024-01-03,15.79
33853,32,10,1,24,2024-01-03,30.00
33854,34,10,3,60,2024-01-03,13.13
33855,36,10,2,55,2024-01-03,26.04
33856,38,10,2,17,2024-01-03,28.58
33857,40,10,6,88,2024-01-03,7.61
33858,42,10,2,57,2024-01-03,11.56
33859,44,10,3,33,2024-01-03,25.17
33860,46,10,5,71,2024-01-03,15.39
33861,48,10,3,63,2024-01-03,22.16
33862,2,11,6,51,2024-01-03,12.78
33863,4,11,6,47,2024-01-03,17.43
33864,6,11,2,33,2024-01-03,14.03
33865,8,11,6,53,2024-01-03,14.49
33866,10,11,4,54,2024-01-03,19.19
33867,12,11,4,26,2024-01-03,39.92
33868,14,11,2,48,2024-01-03,26.89
33869,16,11,2,43,2024-01-03,57.16
33870,18,11,6,31,2024-01-03,60.89
33871,20,11,2,25,2024-01-03,28.90
33872,22,11,4,50,2024-01-03,37.54
33873,24,11,2,23,2024-01-03,31.81
33874,26,11,5,32,2024-01-03,20.46
33875,28,11,3,63,2024-01-03,23.18
33876,30,11,6,49,2024-01-03,14.62
33877,32,11,1,49,2024-01-03,33.74
33878,34,11,3,72,2024-01-03,13.56
33879,36,11,2,40,2024-01-03,28.20
33880,38,11,4,33,2024-01-03,31.49
33881,40,11,6,101,2024-01-03,7.69
33882,42,11,6,66,2024-01-03,11.35
33883,44,11,3,33,2024-01-03,28.13
33884,46,11,3,73,2024-01-03,12.78
33885,48,11,3,79,2024-01-03,25.22
33886,2,12,6,49,2024-01-03,16.29
33887,4,12,4,39,2024-01-03,19.79
33888,6,12,2,35,2024-01-03,16.10
33889,8,12,2,36,2024-01-03,14.01
33890,10,12,2,29,2024-01-03,14.95
33891,12,12,2,44,2024-01-03,39.29
33892,14,12,4,28,2024-01-03,23.85
33893,16,12,4,33,2024-01-03,55.16
33894,18,12,6,30,2024-01-03,59.93
33895,20,12,2,36,2024-01-03,32.30
33896,22,12,2,35,2024-01-03,43.18
33897,24,12,4,20,2024-01-03,35.65
33898,26,12,3,25,2024-01-03,25.43
33899,28,12,3,51,2024-01-03,23.44
33900,30,12,1,25,2024-01-03,13.70
33901,32,12,6,19,2024-01-03,33.92
33902,34,12,3,45,2024-01-03,12.40
33903,36,12,4,36,2024-01-03,27.34
33904,38,12,4,25,2024-01-03,33.36
33905,40,12,4,75,2024-01-03,6.29
33906,42,12,6,41,2024-01-03,10.25
33907,44,12,3,44,2024-01-03,30.73
33908,46,12,5,47,2024-01-03,14.15
33909,48,12,5,42,2024-01-03,22.93
33910,2,13,7,69,2024-01-03,31.40
33911,4,13,7,32,2024-01-03,36.93
33912,6,13,7,54,2024-01-03,30.96
33913,8,13,7,35,2024-01-03,30.22
33914,10,13,7,38,2024-01-03,34.89
33915,12,13,7,21,2024-01-03,81.65
33916,14,13,7,38,2024-01-03,51.32
33917,16,13,7,21,2024-01-03,103.59
33918,18,13,7,21,2024-01-03,115.41
33919,20,13,7,44,2024-01-03,59.58
33920,22,13,7,27,2024-01-03,84.65
33921,24,13,7,25,2024-01-03,65.91
33922,26,13,7,26,2024-01-03,46.34
33923,28,13,7,24,2024-01-03,43.54
33924,30,13,7,24,2024-01-03,28.77
33925,34,13,7,40,2024-01-03,29.18
33926,36,13,7,37,2024-01-03,63.18
33927,40,13,7,75,2024-01-03,14.45
33928,42,13,7,58,2024-01-03,21.45
33929,44,13,7,27,2024-01-03,55.10
33930,46,13,7,28,2024-01-03,29.60
33931,48,13,7,67,2024-01-03,52.01
33932,1,1,1,91,2024-01-17,11.80
33933,3,1,6,103,2024-01-17,9.86
33934,5,1,3,87,2024-01-17,13.39
33935,7,1,2,107,2024-01-17,11.98
33936,9,1,3,90,2024-01-17,17.17
33937,11,1,3,88,2024-01-17,17.65
33938,13,1,4,65,2024-01-17,28.49
33939,15,1,2,41,2024-01-17,47.47
33940,17,1,3,42,2024-01-17,32.66
33941,19,1,2,76,2024-01-17,22.63
33942,21,1,6,99,2024-01-17,16.62
33943,23,1,5,60,2024-01-17,20.10
33944,25,1,3,109,2024-01-17,24.91
33945,27,1,3,81,2024-01-17,20.47
33946,29,1,5,89,2024-01-17,21.33
33947,31,1,1,101,2024-01-17,15.03
33948,33,1,6,69,2024-01-17,17.54
33949,35,1,3,90,2024-01-17,24.78
33950,37,1,2,75,2024-01-17,22.72
33951,39,1,2,53,2024-01-17,31.68
33952,41,1,4,98,2024-01-17,9.38
33953,43,1,3,64,2024-01-17,22.03
33954,45,1,1,74,2024-01-17,21.41
33955,47,1,5,78,2024-01-17,16.64
33956,1,2,6,127,2024-01-17,11.82
33957,3,2,6,144,2024-01-17,11.68
33958,5,2,5,155,2024-01-17,13.60
33959,7,2,2,159,2024-01-17,12.27
33960,9,2,5,120,2024-01-17,15.28
33961,11,2,3,108,2024-01-17,19.24
33962,13,2,4,70,2024-01-17,27.28
33963,15,2,4,62,2024-01-17,46.97
33964,17,2,3,71,2024-01-17,33.47
33965,19,2,2,97,2024-01-17,25.58
33966,21,2,2,114,2024-01-17,17.04
33967,23,2,5,75,2024-01-17,23.00
33968,25,2,5,125,2024-01-17,22.87
33969,27,2,3,134,2024-01-17,17.50
33970,29,2,5,154,2024-01-17,19.80
33971,31,2,6,107,2024-01-17,16.32
33972,33,2,6,104,2024-01-17,19.00
33973,35,2,3,137,2024-01-17,24.21
33974,37,2,2,131,2024-01-17,21.16
33975,39,2,6,76,2024-01-17,38.67
33976,41,2,4,121,2024-01-17,9.32
33977,43,2,3,85,2024-01-17,18.99
33978,45,2,1,97,2024-01-17,20.09
33979,47,2,3,116,2024-01-17,16.35
33980,1,3,6,85,2024-01-17,11.50
33981,3,3,6,97,2024-01-17,9.63
33982,5,3,5,97,2024-01-17,14.55
33983,7,3,2,74,2024-01-17,13.13
33984,9,3,5,55,2024-01-17,15.50
33985,11,3,3,32,2024-01-17,18.94
33986,13,3,4,37,2024-01-17,25.53
33987,15,3,2,27,2024-01-17,50.29
33988,17,3,3,27,2024-01-17,31.98
33989,19,3,2,67,2024-01-17,26.64
33990,21,3,2,71,2024-01-17,16.83
33991,23,3,3,33,2024-01-17,19.99
33992,25,3,5,53,2024-01-17,25.96
33993,27,3,3,58,2024-01-17,18.96
33994,29,3,3,69,2024-01-17,22.26
33995,31,3,6,46,2024-01-17,19.04
33996,33,3,6,60,2024-01-17,18.87
33997,35,3,3,66,2024-01-17,20.84
33998,37,3,4,44,2024-01-17,23.52
33999,39,3,6,37,2024-01-17,38.89
34000,41,3,6,76,2024-01-17,9.03
34001,43,3,3,51,2024-01-17,17.57
34002,45,3,1,38,2024-01-17,24.04
34003,47,3,5,44,2024-01-17,16.30
34004,1,4,1,64,2024-01-17,12.54
34005,3,4,1,33,2024-01-17,12.09
34006,5,4,3,53,2024-01-17,12.09
34007,7,4,2,42,2024-01-17,13.04
34008,9,4,3,36,2024-01-17,15.57
34009,11,4,3,38,2024-01-17,16.83
34010,13,4,4,26,2024-01-17,28.29
34011,15,4,2,20,2024-01-17,44.98
34012,17,4,3,31,2024-01-17,38.60
34013,19,4,6,39,2024-01-17,22.19
34014,21,4,6,81,2024-01-17,16.32
34015,23,4,5,36,2024-01-17,21.37
34016,25,4,5,51,2024-01-17,22.26
34017,27,4,5,54,2024-01-17,16.01
34018,29,4,5,45,2024-01-17,22.27
34019,31,4,6,68,2024-01-17,15.04
34020,33,4,6,35,2024-01-17,20.63
34021,35,4,3,48,2024-01-17,19.88
34022,37,4,4,45,2024-01-17,22.11
34023,39,4,6,17,2024-01-17,36.71
34024,41,4,6,53,2024-01-17,9.83
34025,43,4,3,44,2024-01-17,17.25
34026,45,4,1,29,2024-01-17,20.49
34027,47,4,5,35,2024-01-17,14.68
34028,1,5,6,53,2024-01-17,13.49
34029,3,5,1,50,2024-01-17,9.89
34030,5,5,3,38,2024-01-17,11.97
34031,7,5,2,43,2024-01-17,11.85
34032,9,5,3,20,2024-01-17,13.89
34033,11,5,3,37,2024-01-17,16.35
34034,13,5,2,21,2024-01-17,27.01
34035,19,5,6,25,2024-01-17,26.75
34036,21,5,2,28,2024-01-17,16.48
34037,23,5,5,27,2024-01-17,18.31
34038,25,5,3,27,2024-01-17,22.24
34039,27,5,5,40,2024-01-17,17.42
34040,29,5,3,41,2024-01-17,17.68
34041,31,5,6,16,2024-01-17,18.13
34042,33,5,1,38,2024-01-17,19.40
34043,35,5,3,59,2024-01-17,20.42
34044,37,5,2,24,2024-01-17,21.71
34045,39,5,6,31,2024-01-17,31.71
34046,41,5,4,51,2024-01-17,8.42
34047,43,5,3,21,2024-01-17,19.25
34048,45,5,1,29,2024-01-17,21.08
34049,47,5,5,32,2024-01-17,15.25
34050,1,6,1,96,2024-01-17,12.57
34051,3,6,6,87,2024-01-17,10.48
34052,5,6,3,79,2024-01-17,14.33
34053,7,6,2,80,2024-01-17,13.10
34054,9,6,3,43,2024-01-17,17.01
34055,11,6,3,54,2024-01-17,18.10
34056,13,6,4,36,2024-01-17,28.28
34057,15,6,4,29,2024-01-17,42.93
34058,17,6,3,27,2024-01-17,37.08
34059,19,6,6,61,2024-01-17,23.67
34060,21,6,2,48,2024-01-17,19.88
34061,23,6,5,35,2024-01-17,19.29
34062,25,6,5,85,2024-01-17,23.18
