res_det_ID,res_ID,st_ID,serv_ID,start_time,end_time,serv_discount,serv_tax
97648,73898,97,16,2024-01-02 18:45:00,2024-01-02 19:15:00,4.20,3.35
97649,73899,89,6,2024-01-02 14:45:00,2024-01-02 16:00:00,19.80,13.66
97650,73899,89,15,2024-01-02 16:00:00,2024-01-02 16:30:00,6.60,4.55
97651,73900,83,6,2024-01-02 17:15:00,2024-01-02 18:30:00,17.33,13.81
97652,73901,94,17,2024-01-02 15:15:00,2024-01-02 16:45:00,17.10,33.17
97653,73901,94,16,2024-01-02 16:45:00,2024-01-02 17:15:00,1.80,3.49
97654,73902,114,1,2024-01-02 19:00:00,2024-01-02 20:00:00,0.00,6.75
97655,73903,108,2,2024-01-02 19:00:00,2024-01-02 19:45:00,0.00,5.40
97656,73904,107,5,2024-01-02 16:15:00,2024-01-02 17:30:00,0.00,19.80
97657,73905,138,3,2024-01-02 13:30:00,2024-01-02 14:45:00,13.20,9.11
97658,73906,160,9,2024-01-02 18:00:00,2024-01-02 19:15:00,0.00,22.50
97659,73907,172,11,2024-01-02 12:00:00,2024-01-02 13:15:00,13.50,15.39
97660,73907,172,18,2024-01-02 13:15:00,2024-01-02 13:35:00,3.38,3.85
97661,73908,172,4,2024-01-02 18:15:00,2024-01-02 19:15:00,4.27,8.29
97662,73909,195,1,2024-01-02 16:45:00,2024-01-02 17:45:00,0.00,6.75
97663,73910,194,1,2024-01-02 18:15:00,2024-01-02 19:15:00,0.00,6.75
97664,73911,205,4,2024-01-02 15:00:00,2024-01-02 16:00:00,17.10,7.52
97665,73912,223,9,2024-01-02 14:15:00,2024-01-02 15:30:00,63.75,18.68
97666,73913,215,10,2024-01-02 12:30:00,2024-01-02 13:30:00,27.00,11.88
97667,73914,229,1,2024-01-02 17:15:00,2024-01-02 18:15:00,3.38,6.55
97668,73915,231,10,2024-01-02 13:15:00,2024-01-02 14:15:00,18.00,12.42
97669,73916,261,13,2024-01-02 14:15:00,2024-01-02 15:30:00,12.00,13.68
97670,73917,286,12,2024-01-02 12:00:00,2024-01-02 13:00:00,33.15,9.71
97671,73918,297,13,2024-01-02 14:45:00,2024-01-02 16:00:00,19.20,13.25
97672,73919,308,4,2024-01-02 14:30:00,2024-01-02 15:30:00,11.40,7.87
97673,73919,308,16,2024-01-02 15:30:00,2024-01-02 16:00:00,4.80,3.31
97674,73920,307,10,2024-01-02 18:45:00,2024-01-02 19:45:00,6.75,13.09
97675,73921,16,1,2024-01-03 16:00:00,2024-01-03 17:00:00,7.88,6.28
97676,73922,16,6,2024-01-03 11:15:00,2024-01-03 12:30:00,19.80,13.66
97677,73922,16,15,2024-01-03 12:30:00,2024-01-03 13:00:00,6.60,4.55
97678,73923,15,2,2024-01-03 17:15:00,2024-01-03 18:00:00,0.00,5.40
97679,73923,15,14,2024-01-03 18:00:00,2024-01-03 18:15:00,0.00,3.15
97680,73924,21,6,2024-01-03 15:15:00,2024-01-03 16:30:00,17.33,13.81
97681,73925,5,1,2024-01-03 19:00:00,2024-01-03 20:00:00,3.38,6.55
97682,73926,12,4,2024-01-03 17:30:00,2024-01-03 18:30:00,0.00,8.55
97683,73927,9,13,2024-01-03 17:45:00,2024-01-03 19:00:00,7.20,13.97
97684,73927,9,15,2024-01-03 19:00:00,2024-01-03 19:30:00,2.48,4.80
97685,73928,36,1,2024-01-03 15:30:00,2024-01-03 16:30:00,3.38,6.55
97686,73929,46,4,2024-01-03 15:00:00,2024-01-03 16:00:00,0.00,8.55
97687,73930,53,4,2024-01-03 15:45:00,2024-01-03 16:45:00,9.98,7.95
97688,73931,53,4,2024-01-03 13:30:00,2024-01-03 14:30:00,7.12,8.12
97689,73932,42,12,2024-01-03 12:30:00,2024-01-03 13:30:00,23.40,10.30
97690,73933,42,2,2024-01-03 17:15:00,2024-01-03 18:00:00,6.30,5.02
97691,73934,62,10,2024-01-03 16:30:00,2024-01-03 17:30:00,6.75,13.09
97692,73935,71,9,2024-01-03 15:30:00,2024-01-03 16:45:00,11.25,21.82
97693,73935,71,14,2024-01-03 16:45:00,2024-01-03 17:00:00,1.57,3.06
97694,73936,61,1,2024-01-03 19:00:00,2024-01-03 20:00:00,3.38,6.55
97695,73937,61,2,2024-01-03 11:45:00,2024-01-03 12:30:00,7.20,4.97
97696,73938,73,2,2024-01-03 11:30:00,2024-01-03 12:15:00,10.80,4.75
97697,73939,68,10,2024-01-03 14:30:00,2024-01-03 15:30:00,11.25,12.82
97698,73939,68,15,2024-01-03 15:30:00,2024-01-03 16:00:00,4.12,4.70
97699,73940,63,1,2024-01-03 13:15:00,2024-01-03 14:15:00,5.62,6.41
97700,73941,87,3,2024-01-03 18:30:00,2024-01-03 19:45:00,0.00,9.90
97701,73942,93,2,2024-01-03 19:00:00,2024-01-03 19:45:00,2.70,5.24
97702,73943,93,6,2024-01-03 15:00:00,2024-01-03 16:15:00,7.42,14.40
97703,73944,103,1,2024-01-03 12:45:00,2024-01-03 13:45:00,5.62,6.41
97704,73944,103,16,2024-01-03 13:45:00,2024-01-03 14:15:00,3.00,3.42
97705,73945,116,12,2024-01-03 12:00:00,2024-01-03 13:00:00,33.15,9.71
97706,73946,117,13,2024-01-03 10:00:00,2024-01-03 11:15:00,28.80,12.67
97707,73946,117,16,2024-01-03 11:15:00,2024-01-03 11:45:00,7.20,3.17
97708,73947,135,7,2024-01-03 14:30:00,2024-01-03 16:00:00,33.60,23.18
97709,73948,122,8,2024-01-03 10:45:00,2024-01-03 12:15:00,57.60,25.34
97710,73949,122,13,2024-01-03 17:45:00,2024-01-03 19:00:00,28.80,12.67
97711,73950,123,2,2024-01-03 15:00:00,2024-01-03 15:45:00,2.70,5.24
97712,73950,123,14,2024-01-03 15:45:00,2024-01-03 16:00:00,1.57,3.06
97713,73951,141,6,2024-01-03 18:45:00,2024-01-03 20:00:00,17.33,13.81
97714,73952,153,1,2024-01-03 17:30:00,2024-01-03 18:30:00,0.00,6.75
97715,73953,141,9,2024-01-03 10:00:00,2024-01-03 11:15:00,63.75,18.68
97716,73954,159,13,2024-01-03 17:30:00,2024-01-03 18:45:00,7.20,13.97
97717,73955,172,2,2024-01-03 15:30:00,2024-01-03 16:15:00,2.70,5.24
97718,73955,172,18,2024-01-03 16:15:00,2024-01-03 16:35:00,2.02,3.93
97719,73956,172,1,2024-01-03 12:15:00,2024-01-03 13:15:00,9.00,6.21
97720,73957,160,5,2024-01-03 17:45:00,2024-01-03 19:00:00,0.00,19.80
97721,73957,160,15,2024-01-03 19:00:00,2024-01-03 19:30:00,0.00,4.95
97722,73958,184,1,2024-01-03 10:00:00,2024-01-03 11:00:00,9.00,6.21
97723,73959,179,4,2024-01-03 17:15:00,2024-01-03 18:15:00,4.27,8.29
97724,73960,204,13,2024-01-03 10:15:00,2024-01-03 11:30:00,12.00,13.68
97725,73961,203,11,2024-01-03 17:30:00,2024-01-03 18:45:00,32.40,14.26
97726,73961,203,14,2024-01-03 18:45:00,2024-01-03 19:00:00,6.30,2.77
97727,73962,201,4,2024-01-03 14:00:00,2024-01-03 15:00:00,11.40,7.87
97728,73963,217,17,2024-01-03 17:45:00,2024-01-03 19:15:00,68.40,30.10
97729,73964,214,4,2024-01-03 18:00:00,2024-01-03 19:00:00,0.00,8.55
97730,73965,214,2,2024-01-03 19:15:00,2024-01-03 20:00:00,2.70,5.24
97731,73966,215,17,2024-01-03 18:00:00,2024-01-03 19:30:00,0.00,34.20
97732,73966,215,14,2024-01-03 19:30:00,2024-01-03 19:45:00,0.00,3.15
97733,73967,228,5,2024-01-03 18:45:00,2024-01-03 20:00:00,0.00,19.80
97734,73968,233,17,2024-01-03 17:45:00,2024-01-03 19:15:00,39.90,31.81
97735,73968,233,14,2024-01-03 19:15:00,2024-01-03 19:30:00,3.68,2.93
97736,73969,233,3,2024-01-03 12:30:00,2024-01-03 13:45:00,28.05,8.22
97737,73970,226,12,2024-01-03 15:45:00,2024-01-03 16:45:00,23.40,10.30
97738,73971,235,1,2024-01-03 14:15:00,2024-01-03 15:15:00,13.50,5.94
97739,73971,235,18,2024-01-03 15:15:00,2024-01-03 15:35:00,8.10,3.56
97740,73972,231,1,2024-01-03 14:30:00,2024-01-03 15:30:00,13.50,5.94
97741,73973,231,10,2024-01-03 19:00:00,2024-01-03 20:00:00,6.75,13.09
97742,73974,239,13,2024-01-03 18:15:00,2024-01-03 19:30:00,0.00,14.40
97743,73975,243,8,2024-01-03 16:15:00,2024-01-03 17:45:00,33.60,26.78
97744,73975,243,14,2024-01-03 17:45:00,2024-01-03 18:00:00,3.68,2.93
97745,73976,240,9,2024-01-03 17:30:00,2024-01-03 18:45:00,11.25,21.82
97746,73977,255,3,2024-01-03 10:15:00,2024-01-03 11:30:00,8.25,9.40
97747,73978,273,13,2024-01-03 18:45:00,2024-01-03 20:00:00,28.80,12.67
97748,73979,286,1,2024-01-03 16:45:00,2024-01-03 17:45:00,3.38,6.55
97749,73980,282,6,2024-01-03 17:00:00,2024-01-03 18:15:00,7.42,14.40
97750,73980,282,18,2024-01-03 18:15:00,2024-01-03 18:35:00,2.02,3.93
97751,73981,295,11,2024-01-03 15:00:00,2024-01-03 16:15:00,32.40,14.26
97752,73982,284,4,2024-01-03 17:15:00,2024-01-03 18:15:00,17.10,7.52
97753,73982,284,14,2024-01-03 18:15:00,2024-01-03 18:30:00,6.30,2.77
97754,73983,307,3,2024-01-03 17:45:00,2024-01-03 19:00:00,0.00,9.90
97755,73984,298,2,2024-01-03 19:15:00,2024-01-03 20:00:00,2.70,5.24
97756,73985,15,6,2024-01-04 14:30:00,2024-01-04 15:45:00,19.80,13.66
97757,73986,11,3,2024-01-04 17:45:00,2024-01-04 19:00:00,19.80,8.71
97758,73986,11,14,2024-01-04 19:00:00,2024-01-04 19:15:00,6.30,2.77
97759,73987,13,5,2024-01-04 16:15:00,2024-01-04 17:30:00,39.60,17.42
97760,73988,15,2,2024-01-04 11:15:00,2024-01-04 12:00:00,4.50,5.13
97761,73988,15,16,2024-01-04 12:00:00,2024-01-04 12:30:00,3.00,3.42
97762,73989,5,2,2024-01-04 11:45:00,2024-01-04 12:30:00,4.50,5.13
97763,73989,5,15,2024-01-04 12:30:00,2024-01-04 13:00:00,4.12,4.70
97764,73990,53,12,2024-01-04 11:00:00,2024-01-04 12:00:00,15.60,10.76
97765,73991,30,7,2024-01-04 18:30:00,2024-01-04 20:00:00,12.60,24.44
97766,73992,30,17,2024-01-04 13:15:00,2024-01-04 14:45:00,68.40,30.10
97767,73993,30,2,2024-01-04 10:00:00,2024-01-04 10:45:00,15.30,4.48
97768,73994,57,6,2024-01-04 15:45:00,2024-01-04 17:00:00,7.42,14.40
97769,73994,57,15,2024-01-04 17:00:00,2024-01-04 17:30:00,2.48,4.80
97770,73995,30,17,2024-01-04 16:30:00,2024-01-04 18:00:00,17.10,33.17
97771,73995,30,18,2024-01-04 18:00:00,2024-01-04 18:20:00,2.02,3.93
97772,73996,40,2,2024-01-04 12:15:00,2024-01-04 13:00:00,10.80,4.75
97773,73997,37,1,2024-01-04 13:00:00,2024-01-04 14:00:00,13.50,5.94
97774,73998,52,10,2024-01-04 17:00:00,2024-01-04 18:00:00,0.00,13.50
97775,73999,53,5,2024-01-04 17:00:00,2024-01-04 18:15:00,0.00,19.80
97776,74000,30,2,2024-01-04 14:45:00,2024-01-04 15:30:00,4.50,5.13
97777,74001,73,3,2024-01-04 15:00:00,2024-01-04 16:15:00,11.55,9.21
97778,74001,73,14,2024-01-04 16:15:00,2024-01-04 16:30:00,3.68,2.93
97779,74002,72,12,2024-01-04 19:00:00,2024-01-04 20:00:00,5.85,11.35
97780,74003,61,6,2024-01-04 11:30:00,2024-01-04 12:45:00,42.07,12.33
97781,74003,61,18,2024-01-04 12:45:00,2024-01-04 13:05:00,11.47,3.36
97782,74004,80,8,2024-01-04 16:30:00,2024-01-04 18:00:00,0.00,28.80
97783,74005,68,6,2024-01-04 15:30:00,2024-01-04 16:45:00,7.42,14.40
97784,74006,73,13,2024-01-04 17:15:00,2024-01-04 18:30:00,0.00,14.40
97785,74007,95,12,2024-01-04 18:00:00,2024-01-04 19:00:00,0.00,11.70
97786,74008,89,5,2024-01-04 18:15:00,2024-01-04 19:30:00,9.90,19.21
97787,74008,89,16,2024-01-04 19:30:00,2024-01-04 20:00:00,1.80,3.49
97788,74009,108,10,2024-01-04 18:30:00,2024-01-04 19:30:00,6.75,13.09
97789,74009,108,16,2024-01-04 19:30:00,2024-01-04 20:00:00,1.80,3.49
97790,74010,110,10,2024-01-04 15:00:00,2024-01-04 16:00:00,0.00,13.50
97791,74010,110,16,2024-01-04 16:00:00,2024-01-04 16:30:00,0.00,3.60
97792,74011,123,10,2024-01-04 17:15:00,2024-01-04 18:15:00,0.00,13.50
97793,74011,123,15,2024-01-04 18:15:00,2024-01-04 18:45:00,0.00,4.95
97794,74012,119,9,2024-01-04 17:45:00,2024-01-04 19:00:00,45.00,19.80
97795,74012,119,16,2024-01-04 19:00:00,2024-01-04 19:30:00,7.20,3.17
97796,74013,133,12,2024-01-04 11:00:00,2024-01-04 12:00:00,23.40,10.30
97797,74013,133,18,2024-01-04 12:00:00,2024-01-04 12:20:00,8.10,3.56
97798,74014,116,5,2024-01-04 12:00:00,2024-01-04 13:15:00,39.60,17.42
97799,74015,135,9,2024-01-04 16:15:00,2024-01-04 17:30:00,0.00,22.50
97800,74016,122,1,2024-01-04 17:00:00,2024-01-04 18:00:00,7.88,6.28
97801,74016,122,18,2024-01-04 18:00:00,2024-01-04 18:20:00,4.73,3.77
97802,74017,116,9,2024-01-04 16:45:00,2024-01-04 18:00:00,26.25,20.93
97803,74018,154,2,2024-01-04 16:45:00,2024-01-04 17:30:00,2.70,5.24
97804,74019,154,4,2024-01-04 11:45:00,2024-01-04 12:45:00,11.40,7.87
97805,74020,144,6,2024-01-04 15:00:00,2024-01-04 16:15:00,7.42,14.40
97806,74020,144,15,2024-01-04 16:15:00,2024-01-04 16:45:00,2.48,4.80
97807,74021,150,11,2024-01-04 18:45:00,2024-01-04 20:00:00,8.10,15.71
97808,74022,150,2,2024-01-04 16:30:00,2024-01-04 17:15:00,2.70,5.24
97809,74023,168,1,2024-01-04 19:00:00,2024-01-04 20:00:00,3.38,6.55
97810,74024,171,4,2024-01-04 16:30:00,2024-01-04 17:30:00,0.00,8.55
97811,74025,166,7,2024-01-04 10:00:00,2024-01-04 11:30:00,50.40,22.18
97812,74026,163,1,2024-01-04 18:45:00,2024-01-04 19:45:00,3.38,6.55
97813,74027,168,3,2024-01-04 13:30:00,2024-01-04 14:45:00,8.25,9.40
97814,74028,159,13,2024-01-04 18:30:00,2024-01-04 19:45:00,7.20,13.97
97815,74029,181,7,2024-01-04 14:00:00,2024-01-04 15:30:00,21.00,23.94
97816,74029,181,16,2024-01-04 15:30:00,2024-01-04 16:00:00,3.00,3.42
97817,74030,181,1,2024-01-04 18:15:00,2024-01-04 19:15:00,13.50,5.94
97818,74031,186,7,2024-01-04 18:30:00,2024-01-04 20:00:00,50.40,22.18
97819,74032,205,12,2024-01-04 16:45:00,2024-01-04 17:45:00,13.65,10.88
97820,74033,194,2,2024-01-04 17:45:00,2024-01-04 18:30:00,0.00,5.40
97821,74034,204,1,2024-01-04 19:00:00,2024-01-04 20:00:00,3.38,6.55
97822,74035,216,17,2024-01-04 15:15:00,2024-01-04 16:45:00,39.90,31.81
97823,74035,216,14,2024-01-04 16:45:00,2024-01-04 17:00:00,3.68,2.93
97824,74036,223,3,2024-01-04 10:30:00,2024-01-04 11:45:00,8.25,9.40
97825,74036,223,14,2024-01-04 11:45:00,2024-01-04 12:00:00,2.62,2.99
97826,74037,214,11,2024-01-04 15:30:00,2024-01-04 16:45:00,0.00,16.20
97827,74037,214,14,2024-01-04 16:45:00,2024-01-04 17:00:00,0.00,3.15
97828,74038,231,17,2024-01-04 12:30:00,2024-01-04 14:00:00,28.50,32.49
97829,74038,231,14,2024-01-04 14:00:00,2024-01-04 14:15:00,2.62,2.99
97830,74039,234,9,2024-01-04 16:45:00,2024-01-04 18:00:00,26.25,20.93
97831,74039,234,16,2024-01-04 18:00:00,2024-01-04 18:30:00,4.20,3.35
97832,74040,226,11,2024-01-04 13:15:00,2024-01-04 14:30:00,13.50,15.39
97833,74041,231,4,2024-01-04 15:30:00,2024-01-04 16:30:00,0.00,8.55
97834,74041,231,18,2024-01-04 16:30:00,2024-01-04 16:50:00,0.00,4.05
97835,74042,240,1,2024-01-04 15:15:00,2024-01-04 16:15:00,3.38,6.55
97836,74043,243,5,2024-01-04 12:30:00,2024-01-04 13:45:00,16.50,18.81
97837,74044,241,11,2024-01-04 18:45:00,2024-01-04 20:00:00,0.00,16.20
97838,74045,241,2,2024-01-04 12:15:00,2024-01-04 13:00:00,4.50,5.13
97839,74046,281,13,2024-01-04 17:00:00,2024-01-04 18:15:00,7.20,13.97
97840,74047,273,2,2024-01-04 19:15:00,2024-01-04 20:00:00,0.00,5.40
97841,74048,297,2,2024-01-04 17:30:00,2024-01-04 18:15:00,10.80,4.75
97842,74048,297,18,2024-01-04 18:15:00,2024-01-04 18:35:00,8.10,3.56
97843,74049,305,12,2024-01-04 10:45:00,2024-01-04 11:45:00,9.75,11.12
97844,74050,313,13,2024-01-04 17:00:00,2024-01-04 18:15:00,7.20,13.97
97845,74051,4,12,2024-01-05 12:45:00,2024-01-05 13:45:00,9.75,11.12
97846,74051,4,16,2024-01-05 13:45:00,2024-01-05 14:15:00,3.00,3.42
97847,74052,11,1,2024-01-05 17:00:00,2024-01-05 18:00:00,0.00,6.75
97848,74053,21,10,2024-01-05 17:15:00,2024-01-05 18:15:00,15.75,12.55
97849,74054,12,11,2024-01-05 17:15:00,2024-01-05 18:30:00,8.10,15.71
97850,74055,8,7,2024-01-05 16:30:00,2024-01-05 18:00:00,12.60,24.44
97851,74056,16,7,2024-01-05 15:00:00,2024-01-05 16:30:00,12.60,24.44
97852,74057,15,9,2024-01-05 10:30:00,2024-01-05 11:45:00,18.75,21.38
97853,74057,15,16,2024-01-05 11:45:00,2024-01-05 12:15:00,3.00,3.42
97854,74058,41,10,2024-01-05 15:30:00,2024-01-05 16:30:00,0.00,13.50
97855,74058,41,15,2024-01-05 16:30:00,2024-01-05 17:00:00,0.00,4.95
97856,74059,31,3,2024-01-05 15:15:00,2024-01-05 16:30:00,0.00,9.90
97857,74060,59,17,2024-01-05 15:30:00,2024-01-05 17:00:00,0.00,34.20
97858,74061,36,2,2024-01-05 14:45:00,2024-01-05 15:30:00,4.50,5.13
97859,74062,52,3,2024-01-05 17:30:00,2024-01-05 18:45:00,0.00,9.90
97860,74063,41,3,2024-01-05 13:00:00,2024-01-05 14:15:00,8.25,9.40
97861,74064,68,13,2024-01-05 17:30:00,2024-01-05 18:45:00,0.00,14.40
97862,74065,107,7,2024-01-05 18:30:00,2024-01-05 20:00:00,50.40,22.18
97863,74066,110,11,2024-01-05 15:15:00,2024-01-05 16:30:00,18.90,15.07
97864,74066,110,15,2024-01-05 16:30:00,2024-01-05 17:00:00,5.78,4.60
97865,74067,108,3,2024-01-05 10:00:00,2024-01-05 11:15:00,8.25,9.40
97866,74068,101,2,2024-01-05 17:00:00,2024-01-05 17:45:00,10.80,4.75
97867,74068,101,18,2024-01-05 17:45:00,2024-01-05 18:05:00,8.10,3.56
97868,74069,125,11,2024-01-05 17:00:00,2024-01-05 18:15:00,18.90,15.07
97869,74069,125,15,2024-01-05 18:15:00,2024-01-05 18:45:00,5.78,4.60
97870,74070,133,17,2024-01-05 18:30:00,2024-01-05 20:00:00,0.00,34.20
97871,74071,117,6,2024-01-05 18:45:00,2024-01-05 20:00:00,0.00,14.85
97872,74072,132,5,2024-01-05 18:15:00,2024-01-05 19:30:00,9.90,19.21
97873,74072,132,16,2024-01-05 19:30:00,2024-01-05 20:00:00,1.80,3.49
97874,74073,135,7,2024-01-05 17:00:00,2024-01-05 18:30:00,29.40,23.44
97875,74074,146,13,2024-01-05 11:15:00,2024-01-05 12:30:00,12.00,13.68
97876,74075,151,3,2024-01-05 12:15:00,2024-01-05 13:30:00,13.20,9.11
97877,74076,153,10,2024-01-05 12:15:00,2024-01-05 13:15:00,27.00,11.88
97878,74077,148,3,2024-01-05 18:45:00,2024-01-05 20:00:00,4.95,9.60
97879,74078,153,4,2024-01-05 18:45:00,2024-01-05 19:45:00,9.98,7.95
97880,74079,141,7,2024-01-05 13:30:00,2024-01-05 15:00:00,21.00,23.94
97881,74080,163,6,2024-01-05 14:45:00,2024-01-05 16:00:00,12.38,14.11
97882,74081,161,7,2024-01-05 16:00:00,2024-01-05 17:30:00,12.60,24.44
97883,74082,179,9,2024-01-05 10:30:00,2024-01-05 11:45:00,30.00,20.70
97884,74083,178,6,2024-01-05 16:45:00,2024-01-05 18:00:00,0.00,14.85
97885,74083,178,16,2024-01-05 18:00:00,2024-01-05 18:30:00,0.00,3.60
97886,74084,203,12,2024-01-05 18:15:00,2024-01-05 19:15:00,0.00,11.70
97887,74085,201,2,2024-01-05 19:15:00,2024-01-05 20:00:00,10.80,4.75
97888,74086,198,6,2024-01-05 18:45:00,2024-01-05 20:00:00,7.42,14.40
97889,74087,196,4,2024-01-05 11:15:00,2024-01-05 12:15:00,11.40,7.87
97890,74088,223,7,2024-01-05 17:45:00,2024-01-05 19:15:00,0.00,25.20
97891,74089,217,1,2024-01-05 18:00:00,2024-01-05 19:00:00,3.38,6.55
97892,74090,216,2,2024-01-05 18:15:00,2024-01-05 19:00:00,2.70,5.24
97893,74091,211,3,2024-01-05 18:30:00,2024-01-05 19:45:00,11.55,9.21
97894,74092,216,6,2024-01-05 15:30:00,2024-01-05 16:45:00,7.42,14.40
97895,74093,235,12,2024-01-05 16:15:00,2024-01-05 17:15:00,13.65,10.88
97896,74094,233,9,2024-01-05 16:45:00,2024-01-05 18:00:00,0.00,22.50
97897,74095,235,4,2024-01-05 17:30:00,2024-01-05 18:30:00,0.00,8.55
97898,74095,235,18,2024-01-05 18:30:00,2024-01-05 18:50:00,0.00,4.05
97899,74096,231,8,2024-01-05 14:30:00,2024-01-05 16:00:00,38.40,26.50
97900,74097,241,2,2024-01-05 16:45:00,2024-01-05 17:30:00,0.00,5.40
97901,74097,241,15,2024-01-05 17:30:00,2024-01-05 18:00:00,0.00,4.95
97902,74098,243,3,2024-01-05 15:15:00,2024-01-05 16:30:00,4.95,9.60
97903,74098,243,18,2024-01-05 16:30:00,2024-01-05 16:50:00,2.02,3.93
97904,74099,240,10,2024-01-05 19:00:00,2024-01-05 20:00:00,0.00,13.50
97905,74100,15,5,2024-01-06 16:15:00,2024-01-06 17:30:00,39.60,17.42
97906,74101,3,4,2024-01-06 16:45:00,2024-01-06 17:45:00,17.10,7.52
97907,74102,11,4,2024-01-06 17:00:00,2024-01-06 18:00:00,4.27,8.29
97908,74102,11,18,2024-01-06 18:00:00,2024-01-06 18:20:00,2.02,3.93
97909,74103,19,10,2024-01-06 19:00:00,2024-01-06 20:00:00,6.75,13.09
97910,74104,12,12,2024-01-06 13:30:00,2024-01-06 14:30:00,5.85,11.35
97911,74104,12,18,2024-01-06 14:30:00,2024-01-06 14:50:00,2.02,3.93
97912,74105,13,5,2024-01-06 17:00:00,2024-01-06 18:15:00,0.00,19.80
