br_exp_ID,br_ID,br_utils_ID,billing_period,payment_amount,payment_date
67,1,1,2018-02,12950.00,2018-02-28
68,1,2,2018-02,1565.21,2018-02-28
69,1,3,2018-02,233.15,2018-02-28
70,1,4,2018-02,209.00,2018-02-28
71,1,5,2018-02,1053.89,2018-02-28
72,1,6,2018-02,289.27,2018-02-28
73,2,1,2018-02,9950.00,2018-02-28
74,2,2,2018-02,1231.72,2018-02-28
75,2,3,2018-02,179.33,2018-02-28
76,2,4,2018-02,209.00,2018-02-28
77,2,5,2018-02,1039.20,2018-02-28
78,2,6,2018-02,211.23,2018-02-28
79,3,1,2018-02,8250.00,2018-02-28
80,3,2,2018-02,987.53,2018-02-28
81,3,3,2018-02,146.07,2018-02-28
82,3,4,2018-02,209.00,2018-02-28
83,3,5,2018-02,575.63,2018-02-28
84,3,6,2018-02,180.30,2018-02-28
85,4,1,2018-02,6700.00,2018-02-28
86,4,2,2018-02,844.00,2018-02-28
87,4,3,2018-02,119.59,2018-02-28
88,4,4,2018-02,209.00,2018-02-28
89,4,5,2018-02,514.92,2018-02-28
90,4,6,2018-02,149.69,2018-02-28
91,6,1,2018-02,6850.00,2018-02-28
92,6,2,2018-02,925.62,2018-02-28
93,6,3,2018-02,121.50,2018-02-28
94,6,4,2018-02,209.00,2018-02-28
95,6,5,2018-02,598.18,2018-02-28
96,6,6,2018-02,155.17,2018-02-28
97,7,1,2018-02,5900.00,2018-02-28
98,7,2,2018-02,710.29,2018-02-28
99,7,3,2018-02,101.92,2018-02-28
100,7,4,2018-02,209.00,2018-02-28
101,7,5,2018-02,667.04,2018-02-28
102,7,6,2018-02,126.74,2018-02-28
103,8,1,2018-02,6450.00,2018-02-28
104,8,2,2018-02,855.53,2018-02-28
105,8,3,2018-02,115.10,2018-02-28
106,8,4,2018-02,209.00,2018-02-28
107,8,5,2018-02,582.99,2018-02-28
108,8,6,2018-02,143.66,2018-02-28
109,9,1,2018-02,5050.00,2018-02-28
110,9,2,2018-02,615.22,2018-02-28
111,9,3,2018-02,89.11,2018-02-28
112,9,4,2018-02,209.00,2018-02-28
113,9,5,2018-02,531.71,2018-02-28
114,9,6,2018-02,116.72,2018-02-28
115,10,1,2018-02,6250.00,2018-02-28
116,10,2,2018-02,784.06,2018-02-28
117,10,3,2018-02,115.01,2018-02-28
118,10,4,2018-02,209.00,2018-02-28
119,10,5,2018-02,452.13,2018-02-28
120,10,6,2018-02,139.97,2018-02-28
121,11,1,2018-02,6000.00,2018-02-28
122,11,2,2018-02,794.15,2018-02-28
123,11,3,2018-02,111.35,2018-02-28
124,11,4,2018-02,209.00,2018-02-28
125,11,5,2018-02,481.74,2018-02-28
126,11,6,2018-02,134.15,2018-02-28
127,12,1,2018-02,4850.00,2018-02-28
128,12,2,2018-02,665.77,2018-02-28
129,12,3,2018-02,79.16,2018-02-28
130,12,4,2018-02,209.00,2018-02-28
131,12,5,2018-02,403.02,2018-02-28
132,12,6,2018-02,112.61,2018-02-28
133,1,1,2018-03,12950.00,2018-03-28
134,1,2,2018-03,2027.32,2018-03-28
135,1,3,2018-03,245.82,2018-03-28
136,1,4,2018-03,209.00,2018-03-28
137,1,5,2018-03,1358.34,2018-03-28
138,1,6,2018-03,291.28,2018-03-28
139,2,1,2018-03,9950.00,2018-03-28
140,2,2,2018-03,1434.21,2018-03-28
141,2,3,2018-03,192.83,2018-03-28
142,2,4,2018-03,209.00,2018-03-28
143,2,5,2018-03,704.88,2018-03-28
144,2,6,2018-03,224.95,2018-03-28
145,3,1,2018-03,8250.00,2018-03-28
146,3,2,2018-03,1221.78,2018-03-28
147,3,3,2018-03,150.60,2018-03-28
148,3,4,2018-03,209.00,2018-03-28
149,3,5,2018-03,866.68,2018-03-28
150,3,6,2018-03,190.14,2018-03-28
151,4,1,2018-03,6700.00,2018-03-28
152,4,2,2018-03,999.79,2018-03-28
153,4,3,2018-03,117.49,2018-03-28
154,4,4,2018-03,209.00,2018-03-28
155,4,5,2018-03,481.47,2018-03-28
156,4,6,2018-03,154.52,2018-03-28
157,6,1,2018-03,6850.00,2018-03-28
158,6,2,2018-03,1013.28,2018-03-28
159,6,3,2018-03,112.11,2018-03-28
160,6,4,2018-03,209.00,2018-03-28
161,6,5,2018-03,617.60,2018-03-28
162,6,6,2018-03,145.53,2018-03-28
163,7,1,2018-03,5900.00,2018-03-28
164,7,2,2018-03,917.53,2018-03-28
165,7,3,2018-03,110.61,2018-03-28
166,7,4,2018-03,209.00,2018-03-28
167,7,5,2018-03,408.35,2018-03-28
168,7,6,2018-03,124.34,2018-03-28
169,8,1,2018-03,6450.00,2018-03-28
170,8,2,2018-03,1011.73,2018-03-28
171,8,3,2018-03,119.16,2018-03-28
172,8,4,2018-03,209.00,2018-03-28
173,8,5,2018-03,694.84,2018-03-28
174,8,6,2018-03,147.06,2018-03-28
175,9,1,2018-03,5050.00,2018-03-28
176,9,2,2018-03,758.92,2018-03-28
177,9,3,2018-03,92.37,2018-03-28
178,9,4,2018-03,209.00,2018-03-28
179,9,5,2018-03,343.64,2018-03-28
180,9,6,2018-03,107.65,2018-03-28
181,10,1,2018-03,6250.00,2018-03-28
182,10,2,2018-03,895.55,2018-03-28
183,10,3,2018-03,106.21,2018-03-28
184,10,4,2018-03,209.00,2018-03-28
185,10,5,2018-03,563.04,2018-03-28
186,10,6,2018-03,136.28,2018-03-28
187,11,1,2018-03,6000.00,2018-03-28
188,11,2,2018-03,833.39,2018-03-28
189,11,3,2018-03,113.75,2018-03-28
190,11,4,2018-03,209.00,2018-03-28
191,11,5,2018-03,415.10,2018-03-28
192,11,6,2018-03,129.33,2018-03-28
193,12,1,2018-03,4850.00,2018-03-28
194,12,2,2018-03,705.15,2018-03-28
195,12,3,2018-03,89.17,2018-03-28
196,12,4,2018-03,209.00,2018-03-28
197,12,5,2018-03,462.09,2018-03-28
198,12,6,2018-03,109.74,2018-03-28
199,1,1,2018-04,12950.00,2018-04-28
200,1,2,2018-04,2023.84,2018-04-28
201,1,3,2018-04,251.58,2018-04-28
202,1,4,2018-04,209.00,2018-04-28
203,1,5,2018-04,1266.59,2018-04-28
204,1,6,2018-04,293.58,2018-04-28
205,2,1,2018-04,9950.00,2018-04-28
206,2,2,2018-04,1554.82,2018-04-28
207,2,3,2018-04,187.82,2018-04-28
208,2,4,2018-04,209.00,2018-04-28
209,2,5,2018-04,1086.34,2018-04-28
210,2,6,2018-04,218.57,2018-04-28
211,3,1,2018-04,8250.00,2018-04-28
212,3,2,2018-04,1154.18,2018-04-28
213,3,3,2018-04,135.81,2018-04-28
214,3,4,2018-04,209.00,2018-04-28
215,3,5,2018-04,757.96,2018-04-28
216,3,6,2018-04,182.54,2018-04-28
217,4,1,2018-04,6700.00,2018-04-28
218,4,2,2018-04,929.82,2018-04-28
219,4,3,2018-04,118.31,2018-04-28
220,4,4,2018-04,209.00,2018-04-28
221,4,5,2018-04,728.78,2018-04-28
222,4,6,2018-04,145.39,2018-04-28
223,6,1,2018-04,6850.00,2018-04-28
224,6,2,2018-04,1055.12,2018-04-28
225,6,3,2018-04,128.52,2018-04-28
226,6,4,2018-04,209.00,2018-04-28
227,6,5,2018-04,461.67,2018-04-28
228,6,6,2018-04,146.13,2018-04-28
229,7,1,2018-04,5900.00,2018-04-28
230,7,2,2018-04,869.98,2018-04-28
231,7,3,2018-04,98.87,2018-04-28
232,7,4,2018-04,209.00,2018-04-28
233,7,5,2018-04,683.33,2018-04-28
234,7,6,2018-04,129.50,2018-04-28
235,8,1,2018-04,6450.00,2018-04-28
236,8,2,2018-04,948.33,2018-04-28
237,8,3,2018-04,107.21,2018-04-28
238,8,4,2018-04,209.00,2018-04-28
239,8,5,2018-04,525.29,2018-04-28
240,8,6,2018-04,146.57,2018-04-28
241,9,1,2018-04,5050.00,2018-04-28
242,9,2,2018-04,780.50,2018-04-28
243,9,3,2018-04,86.96,2018-04-28
244,9,4,2018-04,209.00,2018-04-28
245,9,5,2018-04,484.89,2018-04-28
246,9,6,2018-04,116.38,2018-04-28
247,10,1,2018-04,6250.00,2018-04-28
248,10,2,2018-04,909.93,2018-04-28
249,10,3,2018-04,105.49,2018-04-28
250,10,4,2018-04,209.00,2018-04-28
251,10,5,2018-04,563.38,2018-04-28
252,10,6,2018-04,134.57,2018-04-28
253,11,1,2018-04,6000.00,2018-04-28
254,11,2,2018-04,807.30,2018-04-28
255,11,3,2018-04,114.52,2018-04-28
256,11,4,2018-04,209.00,2018-04-28
257,11,5,2018-04,548.33,2018-04-28
258,11,6,2018-04,135.65,2018-04-28
259,12,1,2018-04,4850.00,2018-04-28
260,12,2,2018-04,664.42,2018-04-28
261,12,3,2018-04,94.33,2018-04-28
262,12,4,2018-04,209.00,2018-04-28
263,12,5,2018-04,513.05,2018-04-28
264,12,6,2018-04,104.09,2018-04-28
265,1,1,2018-05,12950.00,2018-05-28
266,1,2,2018-05,1921.84,2018-05-28
267,1,3,2018-05,251.71,2018-05-28
268,1,4,2018-05,209.00,2018-05-28
269,1,5,2018-05,1302.82,2018-05-28
270,1,6,2018-05,279.18,2018-05-28
271,2,1,2018-05,9950.00,2018-05-28
272,2,2,2018-05,1484.44,2018-05-28
273,2,3,2018-05,174.24,2018-05-28
274,2,4,2018-05,209.00,2018-05-28
275,2,5,2018-05,753.55,2018-05-28
276,2,6,2018-05,221.94,2018-05-28
277,3,1,2018-05,8250.00,2018-05-28
278,3,2,2018-05,1132.36,2018-05-28
279,3,3,2018-05,135.15,2018-05-28
280,3,4,2018-05,209.00,2018-05-28
281,3,5,2018-05,638.46,2018-05-28
282,3,6,2018-05,180.09,2018-05-28
283,4,1,2018-05,6700.00,2018-05-28
284,4,2,2018-05,991.25,2018-05-28
285,4,3,2018-05,123.09,2018-05-28
286,4,4,2018-05,209.00,2018-05-28
287,4,5,2018-05,526.24,2018-05-28
288,4,6,2018-05,151.43,2018-05-28
289,6,1,2018-05,6850.00,2018-05-28
290,6,2,2018-05,971.76,2018-05-28
291,6,3,2018-05,130.65,2018-05-28
292,6,4,2018-05,209.00,2018-05-28
293,6,5,2018-05,486.86,2018-05-28
294,6,6,2018-05,156.76,2018-05-28
295,7,1,2018-05,5900.00,2018-05-28
296,7,2,2018-05,803.02,2018-05-28
297,7,3,2018-05,110.06,2018-05-28
298,7,4,2018-05,209.00,2018-05-28
299,7,5,2018-05,622.97,2018-05-28
300,7,6,2018-05,134.82,2018-05-28
301,8,1,2018-05,6450.00,2018-05-28
302,8,2,2018-05,862.44,2018-05-28
303,8,3,2018-05,121.50,2018-05-28
304,8,4,2018-05,209.00,2018-05-28
305,8,5,2018-05,596.78,2018-05-28
306,8,6,2018-05,140.35,2018-05-28
307,9,1,2018-05,5050.00,2018-05-28
308,9,2,2018-05,750.82,2018-05-28
309,9,3,2018-05,81.68,2018-05-28
310,9,4,2018-05,209.00,2018-05-28
311,9,5,2018-05,554.54,2018-05-28
312,9,6,2018-05,114.38,2018-05-28
313,10,1,2018-05,6250.00,2018-05-28
314,10,2,2018-05,905.86,2018-05-28
315,10,3,2018-05,109.56,2018-05-28
316,10,4,2018-05,209.00,2018-05-28
317,10,5,2018-05,653.19,2018-05-28
318,10,6,2018-05,144.99,2018-05-28
319,11,1,2018-05,6000.00,2018-05-28
320,11,2,2018-05,939.85,2018-05-28
321,11,3,2018-05,105.78,2018-05-28
322,11,4,2018-05,209.00,2018-05-28
323,11,5,2018-05,423.67,2018-05-28
324,11,6,2018-05,128.70,2018-05-28
325,12,1,2018-05,4850.00,2018-05-28
326,12,2,2018-05,746.92,2018-05-28
327,12,3,2018-05,92.00,2018-05-28
328,12,4,2018-05,209.00,2018-05-28
329,12,5,2018-05,422.21,2018-05-28
330,12,6,2018-05,102.86,2018-05-28
331,1,1,2018-06,12950.00,2018-06-28
332,1,2,2018-06,1785.08,2018-06-28
333,1,3,2018-06,234.55,2018-06-28
334,1,4,2018-06,209.00,2018-06-28
335,1,5,2018-06,1459.46,2018-06-28
336,1,6,2018-06,300.62,2018-06-28
337,2,1,2018-06,9950.00,2018-06-28
338,2,2,2018-06,1420.99,2018-06-28
339,2,3,2018-06,178.18,2018-06-28
340,2,4,2018-06,209.00,2018-06-28
341,2,5,2018-06,934.13,2018-06-28
342,2,6,2018-06,225.56,2018-06-28
343,3,1,2018-06,8250.00,2018-06-28
344,3,2,2018-06,1185.92,2018-06-28
345,3,3,2018-06,158.96,2018-06-28
346,3,4,2018-06,209.00,2018-06-28
347,3,5,2018-06,565.27,2018-06-28
348,3,6,2018-06,185.35,2018-06-28
349,4,1,2018-06,6700.00,2018-06-28
350,4,2,2018-06,934.38,2018-06-28
351,4,3,2018-06,112.59,2018-06-28
352,4,4,2018-06,209.00,2018-06-28
353,4,5,2018-06,594.22,2018-06-28
354,4,6,2018-06,144.98,2018-06-28
355,6,1,2018-06,6850.00,2018-06-28
356,6,2,2018-06,915.79,2018-06-28
357,6,3,2018-06,131.46,2018-06-28
358,6,4,2018-06,209.00,2018-06-28
359,6,5,2018-06,469.22,2018-06-28
360,6,6,2018-06,153.55,2018-06-28
361,7,1,2018-06,5900.00,2018-06-28
362,7,2,2018-06,890.87,2018-06-28
363,7,3,2018-06,96.84,2018-06-28
364,7,4,2018-06,209.00,2018-06-28
365,7,5,2018-06,559.57,2018-06-28
366,7,6,2018-06,127.59,2018-06-28
367,8,1,2018-06,6450.00,2018-06-28
368,8,2,2018-06,964.52,2018-06-28
369,8,3,2018-06,113.87,2018-06-28
370,8,4,2018-06,209.00,2018-06-28
371,8,5,2018-06,662.34,2018-06-28
372,8,6,2018-06,140.64,2018-06-28
373,9,1,2018-06,5050.00,2018-06-28
374,9,2,2018-06,737.09,2018-06-28
375,9,3,2018-06,98.78,2018-06-28
376,9,4,2018-06,209.00,2018-06-28
377,9,5,2018-06,572.28,2018-06-28
378,9,6,2018-06,109.64,2018-06-28
379,10,1,2018-06,6250.00,2018-06-28
380,10,2,2018-06,894.22,2018-06-28
381,10,3,2018-06,119.61,2018-06-28
382,10,4,2018-06,209.00,2018-06-28
383,10,5,2018-06,588.89,2018-06-28
384,10,6,2018-06,137.30,2018-06-28
385,11,1,2018-06,6000.00,2018-06-28
386,11,2,2018-06,915.98,2018-06-28
387,11,3,2018-06,114.09,2018-06-28
388,11,4,2018-06,209.00,2018-06-28
389,11,5,2018-06,443.66,2018-06-28
390,11,6,2018-06,139.24,2018-06-28
391,12,1,2018-06,4850.00,2018-06-28
392,12,2,2018-06,745.77,2018-06-28
393,12,3,2018-06,87.54,2018-06-28
394,12,4,2018-06,209.00,2018-06-28
395,12,5,2018-06,496.03,2018-06-28
396,12,6,2018-06,112.80,2018-06-28
397,1,1,2018-07,12950.00,2018-07-28
398,1,2,2018-07,1813.59,2018-07-28
399,1,3,2018-07,236.65,2018-07-28
400,1,4,2018-07,209.00,2018-07-28
401,1,5,2018-07,1169.16,2018-07-28
402,1,6,2018-07,282.87,2018-07-28
403,2,1,2018-07,9950.00,2018-07-28
404,2,2,2018-07,1240.20,2018-07-28
405,2,3,2018-07,166.81,2018-07-28
406,2,4,2018-07,209.00,2018-07-28
407,2,5,2018-07,1109.31,2018-07-28
408,2,6,2018-07,219.80,2018-07-28
409,3,1,2018-07,8250.00,2018-07-28
410,3,2,2018-07,1129.77,2018-07-28
411,3,3,2018-07,161.16,2018-07-28
412,3,4,2018-07,209.00,2018-07-28
413,3,5,2018-07,682.41,2018-07-28
414,3,6,2018-07,184.34,2018-07-28
415,4,1,2018-07,6700.00,2018-07-28
416,4,2,2018-07,816.11,2018-07-28
417,4,3,2018-07,126.24,2018-07-28
418,4,4,2018-07,209.00,2018-07-28
419,4,5,2018-07,508.96,2018-07-28
420,4,6,2018-07,155.17,2018-07-28
421,6,1,2018-07,6850.00,2018-07-28
422,6,2,2018-07,926.82,2018-07-28
423,6,3,2018-07,126.49,2018-07-28
424,6,4,2018-07,209.00,2018-07-28
425,6,5,2018-07,632.54,2018-07-28
426,6,6,2018-07,157.91,2018-07-28
427,7,1,2018-07,5900.00,2018-07-28
428,7,2,2018-07,736.12,2018-07-28
429,7,3,2018-07,98.43,2018-07-28
430,7,4,2018-07,209.00,2018-07-28
431,7,5,2018-07,458.69,2018-07-28
432,7,6,2018-07,130.45,2018-07-28
433,8,1,2018-07,6450.00,2018-07-28
434,8,2,2018-07,879.56,2018-07-28
435,8,3,2018-07,109.86,2018-07-28
436,8,4,2018-07,209.00,2018-07-28
437,8,5,2018-07,720.93,2018-07-28
438,8,6,2018-07,147.67,2018-07-28
439,9,1,2018-07,5050.00,2018-07-28
440,9,2,2018-07,702.14,2018-07-28
441,9,3,2018-07,86.13,2018-07-28
442,9,4,2018-07,209.00,2018-07-28
443,9,5,2018-07,512.52,2018-07-28
444,9,6,2018-07,107.40,2018-07-28
445,10,1,2018-07,6250.00,2018-07-28
446,10,2,2018-07,824.32,2018-07-28
447,10,3,2018-07,110.19,2018-07-28
448,10,4,2018-07,209.00,2018-07-28
449,10,5,2018-07,457.15,2018-07-28
450,10,6,2018-07,136.76,2018-07-28
451,11,1,2018-07,6000.00,2018-07-28
452,11,2,2018-07,754.27,2018-07-28
453,11,3,2018-07,115.37,2018-07-28
454,11,4,2018-07,209.00,2018-07-28
455,11,5,2018-07,648.85,2018-07-28
456,11,6,2018-07,129.04,2018-07-28
457,12,1,2018-07,4850.00,2018-07-28
458,12,2,2018-07,613.27,2018-07-28
459,12,3,2018-07,78.45,2018-07-28
460,12,4,2018-07,209.00,2018-07-28
461,12,5,2018-07,424.53,2018-07-28
462,12,6,2018-07,111.18,2018-07-28
463,1,1,2018-08,12950.00,2018-08-28
464,1,2,2018-08,1814.04,2018-08-28
465,1,3,2018-08,236.28,2018-08-28
466,1,4,2018-08,209.00,2018-08-28
467,1,5,2018-08,1155.69,2018-08-28
468,1,6,2018-08,300.28,2018-08-28
469,2,1,2018-08,9950.00,2018-08-28
470,2,2,2018-08,1304.33,2018-08-28
471,2,3,2018-08,195.11,2018-08-28
472,2,4,2018-08,209.00,2018-08-28
473,2,5,2018-08,781.82,2018-08-28
474,2,6,2018-08,231.04,2018-08-28
475,3,1,2018-08,8250.00,2018-08-28
476,3,2,2018-08,997.12,2018-08-28
477,3,3,2018-08,144.10,2018-08-28
478,3,4,2018-08,209.00,2018-08-28
479,3,5,2018-08,920.52,2018-08-28
480,3,6,2018-08,180.23,2018-08-28
481,4,1,2018-08,6700.00,2018-08-28
482,4,2,2018-08,846.84,2018-08-28
483,4,3,2018-08,120.00,2018-08-28
484,4,4,2018-08,209.00,2018-08-28
485,4,5,2018-08,569.95,2018-08-28
486,4,6,2018-08,152.37,2018-08-28
487,5,1,2018-08,5200.00,2018-08-28
488,5,2,2018-08,699.04,2018-08-28
489,5,3,2018-08,91.61,2018-08-28
490,5,4,2018-08,209.00,2018-08-28
491,5,5,2018-08,602.74,2018-08-28
492,5,6,2018-08,112.17,2018-08-28
493,6,1,2018-08,6850.00,2018-08-28
494,6,2,2018-08,849.78,2018-08-28
495,6,3,2018-08,124.81,2018-08-28
496,6,4,2018-08,209.00,2018-08-28
497,6,5,2018-08,788.35,2018-08-28
498,6,6,2018-08,146.81,2018-08-28
499,7,1,2018-08,5900.00,2018-08-28
500,7,2,2018-08,713.56,2018-08-28
501,7,3,2018-08,104.54,2018-08-28
502,7,4,2018-08,209.00,2018-08-28
503,7,5,2018-08,529.07,2018-08-28
504,7,6,2018-08,130.00,2018-08-28
505,8,1,2018-08,6450.00,2018-08-28
506,8,2,2018-08,795.65,2018-08-28
507,8,3,2018-08,126.06,2018-08-28
508,8,4,2018-08,209.00,2018-08-28
509,8,5,2018-08,696.10,2018-08-28
510,8,6,2018-08,145.65,2018-08-28
511,9,1,2018-08,5050.00,2018-08-28
512,9,2,2018-08,641.43,2018-08-28
513,9,3,2018-08,91.22,2018-08-28
514,9,4,2018-08,209.00,2018-08-28
515,9,5,2018-08,361.78,2018-08-28
516,9,6,2018-08,116.12,2018-08-28
517,10,1,2018-08,6250.00,2018-08-28
518,10,2,2018-08,799.32,2018-08-28
519,10,3,2018-08,121.35,2018-08-28
520,10,4,2018-08,209.00,2018-08-28
521,10,5,2018-08,615.30,2018-08-28
522,10,6,2018-08,139.49,2018-08-28
523,11,1,2018-08,6000.00,2018-08-28
524,11,2,2018-08,792.67,2018-08-28
525,11,3,2018-08,99.93,2018-08-28
526,11,4,2018-08,209.00,2018-08-28
527,11,5,2018-08,411.12,2018-08-28
528,11,6,2018-08,132.17,2018-08-28
529,12,1,2018-08,4850.00,2018-08-28
530,12,2,2018-08,617.06,2018-08-28
531,12,3,2018-08,90.08,2018-08-28
532,12,4,2018-08,209.00,2018-08-28
533,12,5,2018-08,510.00,2018-08-28
534,12,6,2018-08,105.71,2018-08-28
535,1,1,2018-09,12950.00,2018-09-28
536,1,2,2018-09,1727.15,2018-09-28
537,1,3,2018-09,224.36,2018-09-28
538,1,4,2018-09,209.00,2018-09-28
539,1,5,2018-09,1090.06,2018-09-28
540,1,6,2018-09,282.04,2018-09-28
541,2,1,2018-09,9950.00,2018-09-28
542,2,2,2018-09,1244.66,2018-09-28
543,2,3,2018-09,170.77,2018-09-28
544,2,4,2018-09,209.00,2018-09-28
545,2,5,2018-09,1033.62,2018-09-28
546,2,6,2018-09,215.28,2018-09-28
547,3,1,2018-09,8250.00,2018-09-28
548,3,2,2018-09,1128.41,2018-09-28
549,3,3,2018-09,144.53,2018-09-28
550,3,4,2018-09,209.00,2018-09-28
551,3,5,2018-09,613.57,2018-09-28
552,3,6,2018-09,185.20,2018-09-28
553,4,1,2018-09,6700.00,2018-09-28
554,4,2,2018-09,916.91,2018-09-28
555,4,3,2018-09,130.93,2018-09-28
556,4,4,2018-09,209.00,2018-09-28
557,4,5,2018-09,457.76,2018-09-28
558,4,6,2018-09,152.66,2018-09-28
559,5,1,2018-09,5200.00,2018-09-28
560,5,2,2018-09,707.84,2018-09-28
561,5,3,2018-09,87.03,2018-09-28
562,5,4,2018-09,209.00,2018-09-28
563,5,5,2018-09,464.34,2018-09-28
564,5,6,2018-09,119.86,2018-09-28
565,6,1,2018-09,6850.00,2018-09-28
566,6,2,2018-09,947.73,2018-09-28
567,6,3,2018-09,133.39,2018-09-28
568,6,4,2018-09,209.00,2018-09-28
569,6,5,2018-09,496.60,2018-09-28
570,6,6,2018-09,158.93,2018-09-28
571,7,1,2018-09,5900.00,2018-09-28
572,7,2,2018-09,804.59,2018-09-28
573,7,3,2018-09,111.77,2018-09-28
574,7,4,2018-09,209.00,2018-09-28
575,7,5,2018-09,518.38,2018-09-28
576,7,6,2018-09,133.25,2018-09-28
577,8,1,2018-09,6450.00,2018-09-28
578,8,2,2018-09,865.36,2018-09-28
579,8,3,2018-09,124.19,2018-09-28
580,8,4,2018-09,209.00,2018-09-28
581,8,5,2018-09,560.09,2018-09-28
582,8,6,2018-09,137.52,2018-09-28
583,9,1,2018-09,5050.00,2018-09-28
584,9,2,2018-09,632.02,2018-09-28
585,9,3,2018-09,97.68,2018-09-28
586,9,4,2018-09,209.00,2018-09-28
587,9,5,2018-09,408.99,2018-09-28
588,9,6,2018-09,114.05,2018-09-28
589,10,1,2018-09,6250.00,2018-09-28
590,10,2,2018-09,850.19,2018-09-28
591,10,3,2018-09,115.38,2018-09-28
592,10,4,2018-09,209.00,2018-09-28
593,10,5,2018-09,525.43,2018-09-28
594,10,6,2018-09,138.87,2018-09-28
595,11,1,2018-09,6000.00,2018-09-28
596,11,2,2018-09,804.00,2018-09-28
597,11,3,2018-09,110.62,2018-09-28
598,11,4,2018-09,209.00,2018-09-28
599,11,5,2018-09,595.90,2018-09-28
600,11,6,2018-09,128.30,2018-09-28
601,12,1,2018-09,4850.00,2018-09-28
602,12,2,2018-09,593.71,2018-09-28
603,12,3,2018-09,94.83,2018-09-28
604,12,4,2018-09,209.00,2018-09-28
605,12,5,2018-09,396.44,2018-09-28
606,12,6,2018-09,110.65,2018-09-28
607,1,1,2018-10,12950.00,2018-10-28
608,1,2,2018-10,1805.48,2018-10-28
609,1,3,2018-10,241.63,2018-10-28
610,1,4,2018-10,209.00,2018-10-28
611,1,5,2018-10,1265.28,2018-10-28
612,1,6,2018-10,283.89,2018-10-28
613,2,1,2018-10,9950.00,2018-10-28
614,2,2,2018-10,1226.34,2018-10-28
615,2,3,2018-10,167.61,2018-10-28
616,2,4,2018-10,209.00,2018-10-28
617,2,5,2018-10,1120.26,2018-10-28
618,2,6,2018-10,217.73,2018-10-28
619,3,1,2018-10,8250.00,2018-10-28
620,3,2,2018-10,1045.96,2018-10-28
621,3,3,2018-10,134.88,2018-10-28
622,3,4,2018-10,209.00,2018-10-28
623,3,5,2018-10,570.46,2018-10-28
624,3,6,2018-10,181.16,2018-10-28
625,4,1,2018-10,6700.00,2018-10-28
626,4,2,2018-10,927.12,2018-10-28
