res_det_ID,res_ID,st_ID,serv_ID,start_time,end_time,serv_discount,serv_tax
88872,65182,2,11,2023-01-01 15:30:00,2023-01-01 16:45:00,0.00,10.80
88873,65183,7,5,2023-01-01 16:30:00,2023-01-01 17:45:00,0.00,13.20
88874,65183,2,15,2023-01-01 17:45:00,2023-01-01 18:15:00,0.00,3.30
88875,65184,29,1,2023-01-01 14:45:00,2023-01-01 15:45:00,0.00,4.50
88876,65185,15,13,2023-01-01 15:15:00,2023-01-01 16:30:00,0.00,9.60
88877,65186,93,10,2023-01-01 17:00:00,2023-01-01 18:00:00,18.00,7.92
88878,65187,54,8,2023-01-01 13:15:00,2023-01-01 14:45:00,9.60,18.62
88879,65188,20,11,2023-01-01 15:15:00,2023-01-01 16:30:00,0.00,10.80
88880,65188,23,16,2023-01-01 16:30:00,2023-01-01 17:00:00,0.00,2.40
88881,65189,52,4,2023-01-02 18:00:00,2023-01-02 19:00:00,2.85,5.53
88882,65190,34,10,2023-01-02 16:45:00,2023-01-02 17:45:00,0.00,9.00
88883,65191,60,1,2023-01-02 15:15:00,2023-01-02 16:15:00,2.25,4.37
88884,65192,51,8,2023-01-02 13:15:00,2023-01-02 14:45:00,25.60,17.66
88885,65193,16,5,2023-01-02 13:00:00,2023-01-02 14:15:00,11.00,12.54
88886,65193,5,14,2023-01-02 14:15:00,2023-01-02 14:30:00,1.75,1.99
88887,65194,62,10,2023-01-02 17:45:00,2023-01-02 18:45:00,4.50,8.73
88888,65196,69,1,2023-01-02 16:30:00,2023-01-02 17:30:00,2.25,4.37
88889,65196,81,14,2023-01-02 17:30:00,2023-01-02 17:45:00,1.05,2.04
88890,65197,3,13,2023-01-02 14:30:00,2023-01-02 15:45:00,8.00,9.12
88891,65198,35,1,2023-01-02 14:15:00,2023-01-02 15:15:00,3.75,4.27
88892,65198,31,15,2023-01-02 15:15:00,2023-01-02 15:45:00,2.75,3.13
88893,65199,55,11,2023-01-02 15:00:00,2023-01-02 16:15:00,5.40,10.48
88894,65199,60,15,2023-01-02 16:15:00,2023-01-02 16:45:00,1.65,3.20
88895,65200,95,8,2023-01-02 14:30:00,2023-01-02 16:00:00,38.40,16.90
88896,65200,84,14,2023-01-02 16:00:00,2023-01-02 16:15:00,4.20,1.85
88897,65201,10,10,2023-01-02 18:15:00,2023-01-02 19:15:00,10.50,8.37
88898,65202,9,13,2023-01-02 16:45:00,2023-01-02 18:00:00,0.00,9.60
88899,65203,57,8,2023-01-02 14:15:00,2023-01-02 15:45:00,25.60,17.66
88900,65203,63,14,2023-01-02 15:45:00,2023-01-02 16:00:00,2.80,1.93
88901,65204,92,6,2023-01-02 17:30:00,2023-01-02 18:45:00,19.80,8.71
88902,65206,60,1,2023-01-02 17:45:00,2023-01-02 18:45:00,2.25,4.37
88903,65207,27,1,2023-01-02 12:15:00,2023-01-02 13:15:00,3.75,4.27
88904,65208,1,10,2023-01-02 15:30:00,2023-01-02 16:30:00,0.00,9.00
88905,65209,20,12,2023-01-02 11:15:00,2023-01-02 12:15:00,6.50,7.41
88906,65209,24,14,2023-01-02 12:15:00,2023-01-02 12:30:00,1.75,1.99
88907,65211,58,4,2023-01-02 10:15:00,2023-01-02 11:15:00,7.60,5.24
88908,65211,59,16,2023-01-02 11:15:00,2023-01-02 11:45:00,3.20,2.21
88909,65212,35,12,2023-01-02 12:15:00,2023-01-02 13:15:00,10.40,7.18
88910,65213,66,9,2023-01-02 14:30:00,2023-01-02 15:45:00,12.50,14.25
88911,65214,91,3,2023-01-02 17:15:00,2023-01-02 18:30:00,13.20,5.81
88912,65215,60,6,2023-01-02 18:00:00,2023-01-02 19:15:00,0.00,9.90
88913,65216,53,6,2023-01-02 12:00:00,2023-01-02 13:15:00,13.20,9.11
88914,65217,14,11,2023-01-02 12:15:00,2023-01-02 13:30:00,9.00,10.26
88915,65219,15,4,2023-01-02 15:15:00,2023-01-02 16:15:00,0.00,5.70
88916,65219,25,16,2023-01-02 16:15:00,2023-01-02 16:45:00,0.00,2.40
88917,65221,92,5,2023-01-02 11:30:00,2023-01-02 12:45:00,37.40,10.96
88918,65222,53,1,2023-01-02 15:00:00,2023-01-02 16:00:00,2.25,4.37
88919,65223,40,3,2023-01-02 10:45:00,2023-01-02 12:00:00,5.50,6.27
88920,65223,29,14,2023-01-02 12:00:00,2023-01-02 12:15:00,1.75,1.99
88921,65224,89,6,2023-01-02 16:00:00,2023-01-02 17:15:00,19.80,8.71
88922,65224,91,16,2023-01-02 17:15:00,2023-01-02 17:45:00,4.80,2.11
88923,65225,23,8,2023-01-02 14:45:00,2023-01-02 16:15:00,16.00,18.24
88924,65225,1,14,2023-01-02 16:15:00,2023-01-02 16:30:00,1.75,1.99
88925,65226,12,11,2023-01-02 15:45:00,2023-01-02 17:00:00,5.40,10.48
88926,65227,39,8,2023-01-02 16:45:00,2023-01-02 18:15:00,0.00,19.20
88927,65228,34,2,2023-01-02 11:45:00,2023-01-02 12:30:00,3.00,3.42
88928,65229,40,11,2023-01-02 18:30:00,2023-01-02 19:45:00,0.00,10.80
88929,65230,54,1,2023-01-03 10:30:00,2023-01-03 11:30:00,6.00,4.14
88930,65231,61,7,2023-01-03 18:30:00,2023-01-03 20:00:00,8.40,16.30
88931,65232,92,7,2023-01-03 18:00:00,2023-01-03 19:30:00,8.40,16.30
88932,65232,92,16,2023-01-03 19:30:00,2023-01-03 20:00:00,1.20,2.33
88933,65233,13,9,2023-01-03 17:45:00,2023-01-03 19:00:00,17.50,13.95
88934,65233,11,14,2023-01-03 19:00:00,2023-01-03 19:15:00,2.45,1.95
88935,65234,90,5,2023-01-03 11:30:00,2023-01-03 12:45:00,11.00,12.54
88936,65235,19,6,2023-01-03 15:00:00,2023-01-03 16:15:00,0.00,9.90
88937,65236,64,13,2023-01-03 11:30:00,2023-01-03 12:45:00,12.80,8.83
88938,65237,54,1,2023-01-03 12:30:00,2023-01-03 13:30:00,6.00,4.14
88939,65238,34,10,2023-01-03 11:00:00,2023-01-03 12:00:00,7.50,8.55
88940,65239,73,1,2023-01-03 18:45:00,2023-01-03 19:45:00,5.25,4.18
88941,65240,28,4,2023-01-03 18:15:00,2023-01-03 19:15:00,0.00,5.70
88942,65240,44,14,2023-01-03 19:15:00,2023-01-03 19:30:00,0.00,2.10
88943,65241,55,9,2023-01-03 16:15:00,2023-01-03 17:30:00,7.50,14.55
88944,65243,59,5,2023-01-03 15:15:00,2023-01-03 16:30:00,0.00,13.20
88945,65244,18,11,2023-01-03 15:30:00,2023-01-03 16:45:00,0.00,10.80
88946,65244,18,16,2023-01-03 16:45:00,2023-01-03 17:15:00,0.00,2.40
88947,65245,67,4,2023-01-03 17:45:00,2023-01-03 18:45:00,2.85,5.53
88948,65246,9,8,2023-01-03 16:45:00,2023-01-03 18:15:00,0.00,19.20
88949,65247,33,7,2023-01-03 18:15:00,2023-01-03 19:45:00,0.00,16.80
88950,65248,10,3,2023-01-03 17:00:00,2023-01-03 18:15:00,0.00,6.60
88951,65248,7,15,2023-01-03 18:15:00,2023-01-03 18:45:00,0.00,3.30
88952,65249,45,10,2023-01-03 14:00:00,2023-01-03 15:00:00,7.50,8.55
88953,65250,47,1,2023-01-03 12:45:00,2023-01-03 13:45:00,3.75,4.27
88954,65251,36,11,2023-01-03 17:30:00,2023-01-03 18:45:00,0.00,10.80
88955,65253,45,13,2023-01-03 17:30:00,2023-01-03 18:45:00,0.00,9.60
88956,65254,56,13,2023-01-03 17:45:00,2023-01-03 19:00:00,4.80,9.31
88957,65255,55,6,2023-01-03 18:45:00,2023-01-03 20:00:00,4.95,9.60
88958,65256,93,7,2023-01-03 12:15:00,2023-01-03 13:45:00,47.60,13.94
88959,65257,34,1,2023-01-03 18:30:00,2023-01-03 19:30:00,0.00,4.50
88960,65258,49,2,2023-01-03 14:15:00,2023-01-03 15:00:00,4.80,3.31
88961,65258,50,14,2023-01-03 15:00:00,2023-01-03 15:15:00,2.80,1.93
88962,65259,95,13,2023-01-03 13:00:00,2023-01-03 14:15:00,19.20,8.45
88963,65260,72,8,2023-01-03 16:45:00,2023-01-03 18:15:00,22.40,17.86
88964,65261,80,5,2023-01-03 14:15:00,2023-01-03 15:30:00,26.40,11.62
88965,65262,30,12,2023-01-03 12:30:00,2023-01-03 13:30:00,6.50,7.41
88966,65262,38,14,2023-01-03 13:30:00,2023-01-03 13:45:00,1.75,1.99
88967,65263,5,3,2023-01-03 14:45:00,2023-01-03 16:00:00,5.50,6.27
88968,65264,28,2,2023-01-03 18:15:00,2023-01-03 19:00:00,0.00,3.60
88969,65265,29,3,2023-01-03 18:15:00,2023-01-03 19:30:00,0.00,6.60
88970,65266,71,1,2023-01-03 15:00:00,2023-01-03 16:00:00,2.25,4.37
88971,65267,23,10,2023-01-03 11:15:00,2023-01-03 12:15:00,7.50,8.55
88972,65268,36,2,2023-01-03 16:45:00,2023-01-03 17:30:00,0.00,3.60
88973,65269,61,4,2023-01-03 11:00:00,2023-01-03 12:00:00,4.75,5.42
88974,65270,57,8,2023-01-03 10:15:00,2023-01-03 11:45:00,16.00,18.24
88975,65271,14,1,2023-01-03 11:30:00,2023-01-03 12:30:00,3.75,4.27
88976,65271,26,15,2023-01-03 12:30:00,2023-01-03 13:00:00,2.75,3.13
88977,65272,80,11,2023-01-03 12:30:00,2023-01-03 13:45:00,14.40,9.94
88978,65272,72,16,2023-01-03 13:45:00,2023-01-03 14:15:00,3.20,2.21
88979,65273,40,12,2023-01-03 17:00:00,2023-01-03 18:00:00,0.00,7.80
88980,65274,64,7,2023-01-03 14:45:00,2023-01-03 16:15:00,22.40,15.46
88981,65275,44,10,2023-01-03 11:00:00,2023-01-03 12:00:00,7.50,8.55
88982,65276,55,1,2023-01-03 10:45:00,2023-01-03 11:45:00,6.00,4.14
88983,65277,55,10,2023-01-03 13:15:00,2023-01-03 14:15:00,12.00,8.28
88984,65277,65,14,2023-01-03 14:15:00,2023-01-03 14:30:00,2.80,1.93
88985,65278,10,13,2023-01-03 11:15:00,2023-01-03 12:30:00,8.00,9.12
88986,65278,11,16,2023-01-03 12:30:00,2023-01-03 13:00:00,2.00,2.28
88987,65279,43,7,2023-01-03 18:15:00,2023-01-03 19:45:00,0.00,16.80
88988,65280,38,10,2023-01-03 11:30:00,2023-01-03 12:30:00,7.50,8.55
88989,65281,28,1,2023-01-03 16:30:00,2023-01-03 17:30:00,0.00,4.50
88990,65281,42,15,2023-01-03 17:30:00,2023-01-03 18:00:00,0.00,3.30
88991,65282,90,8,2023-01-03 14:00:00,2023-01-03 15:30:00,54.40,15.94
88992,65283,8,2,2023-01-03 18:45:00,2023-01-03 19:30:00,0.00,3.60
88993,65283,21,15,2023-01-03 19:30:00,2023-01-03 20:00:00,0.00,3.30
88994,65284,77,7,2023-01-03 16:45:00,2023-01-03 18:15:00,8.40,16.30
88995,65285,13,4,2023-01-03 19:00:00,2023-01-03 20:00:00,0.00,5.70
88996,65286,56,10,2023-01-03 13:15:00,2023-01-03 14:15:00,7.50,8.55
88997,65286,64,15,2023-01-03 14:15:00,2023-01-03 14:45:00,2.75,3.13
88998,65287,3,10,2023-01-03 10:45:00,2023-01-03 11:45:00,7.50,8.55
88999,65287,13,16,2023-01-03 11:45:00,2023-01-03 12:15:00,2.00,2.28
89000,65288,9,10,2023-01-03 15:30:00,2023-01-03 16:30:00,10.50,8.37
89001,65289,15,1,2023-01-03 16:15:00,2023-01-03 17:15:00,0.00,4.50
89002,65289,20,16,2023-01-03 17:15:00,2023-01-03 17:45:00,0.00,2.40
89003,65290,89,8,2023-01-03 11:30:00,2023-01-03 13:00:00,38.40,16.90
89004,65291,1,4,2023-01-04 18:15:00,2023-01-04 19:15:00,0.00,5.70
89005,65291,2,14,2023-01-04 19:15:00,2023-01-04 19:30:00,0.00,2.10
89006,65292,83,9,2023-01-04 18:30:00,2023-01-04 19:45:00,17.50,13.95
89007,65293,82,10,2023-01-04 19:00:00,2023-01-04 20:00:00,10.50,8.37
89008,65294,11,5,2023-01-04 15:30:00,2023-01-04 16:45:00,0.00,13.20
89009,65295,63,2,2023-01-04 18:15:00,2023-01-04 19:00:00,1.80,3.49
89010,65296,84,12,2023-01-04 13:45:00,2023-01-04 14:45:00,22.10,6.47
89011,65297,5,1,2023-01-04 18:15:00,2023-01-04 19:15:00,0.00,4.50
89012,65297,9,16,2023-01-04 19:15:00,2023-01-04 19:45:00,0.00,2.40
89013,65298,72,1,2023-01-04 16:30:00,2023-01-04 17:30:00,5.25,4.18
89014,65298,75,14,2023-01-04 17:30:00,2023-01-04 17:45:00,2.45,1.95
89015,65299,90,3,2023-01-04 18:30:00,2023-01-04 19:45:00,7.70,6.14
89016,65300,63,8,2023-01-04 16:15:00,2023-01-04 17:45:00,9.60,18.62
89017,65300,58,15,2023-01-04 17:45:00,2023-01-04 18:15:00,1.65,3.20
89018,65301,80,9,2023-01-04 12:45:00,2023-01-04 14:00:00,20.00,13.80
89019,65302,15,2,2023-01-04 17:30:00,2023-01-04 18:15:00,0.00,3.60
89020,65303,89,5,2023-01-04 10:30:00,2023-01-04 11:45:00,26.40,11.62
89021,65303,87,14,2023-01-04 11:45:00,2023-01-04 12:00:00,4.20,1.85
89022,65304,96,8,2023-01-04 15:15:00,2023-01-04 16:45:00,22.40,17.86
89023,65305,41,7,2023-01-04 12:45:00,2023-01-04 14:15:00,14.00,15.96
89024,65306,18,11,2023-01-04 17:30:00,2023-01-04 18:45:00,0.00,10.80
89025,65307,11,5,2023-01-04 14:30:00,2023-01-04 15:45:00,11.00,12.54
89026,65308,19,7,2023-01-04 12:15:00,2023-01-04 13:45:00,14.00,15.96
89027,65309,38,10,2023-01-04 14:00:00,2023-01-04 15:00:00,7.50,8.55
89028,65309,33,16,2023-01-04 15:00:00,2023-01-04 15:30:00,2.00,2.28
89029,65310,92,4,2023-01-04 17:45:00,2023-01-04 18:45:00,0.00,5.70
89030,65311,24,4,2023-01-04 10:00:00,2023-01-04 11:00:00,4.75,5.42
89031,65312,66,2,2023-01-04 17:15:00,2023-01-04 18:00:00,1.80,3.49
89032,65312,63,16,2023-01-04 18:00:00,2023-01-04 18:30:00,1.20,2.33
89033,65313,30,9,2023-01-04 11:45:00,2023-01-04 13:00:00,12.50,14.25
89034,65314,91,13,2023-01-04 15:00:00,2023-01-04 16:15:00,0.00,9.60
89035,65317,7,3,2023-01-04 10:30:00,2023-01-04 11:45:00,5.50,6.27
89036,65318,77,1,2023-01-04 17:45:00,2023-01-04 18:45:00,5.25,4.18
89037,65318,73,14,2023-01-04 18:45:00,2023-01-04 19:00:00,2.45,1.95
89038,65319,2,11,2023-01-04 14:15:00,2023-01-04 15:30:00,9.00,10.26
89039,65319,8,16,2023-01-04 15:30:00,2023-01-04 16:00:00,2.00,2.28
89040,65320,29,6,2023-01-04 12:30:00,2023-01-04 13:45:00,8.25,9.40
89041,65321,58,5,2023-01-04 16:45:00,2023-01-04 18:00:00,6.60,12.80
89042,65322,84,12,2023-01-04 17:15:00,2023-01-04 18:15:00,9.10,7.25
89043,65322,84,16,2023-01-04 18:15:00,2023-01-04 18:45:00,2.80,2.23
89044,65323,11,13,2023-01-04 15:30:00,2023-01-04 16:45:00,0.00,9.60
89045,65324,1,7,2023-01-04 10:00:00,2023-01-04 11:30:00,14.00,15.96
89046,65325,92,9,2023-01-04 15:00:00,2023-01-04 16:15:00,17.50,13.95
89047,65325,87,14,2023-01-04 16:15:00,2023-01-04 16:30:00,2.45,1.95
89048,65326,68,2,2023-01-04 17:15:00,2023-01-04 18:00:00,1.80,3.49
89049,65328,18,3,2023-01-04 16:45:00,2023-01-04 18:00:00,0.00,6.60
89050,65329,25,10,2023-01-04 18:30:00,2023-01-04 19:30:00,0.00,9.00
89051,65330,21,12,2023-01-04 16:30:00,2023-01-04 17:30:00,0.00,7.80
89052,65331,39,4,2023-01-04 13:45:00,2023-01-04 14:45:00,4.75,5.42
89053,65332,32,1,2023-01-04 16:15:00,2023-01-04 17:15:00,0.00,4.50
89054,65332,28,15,2023-01-04 17:15:00,2023-01-04 17:45:00,0.00,3.30
89055,65333,18,9,2023-01-04 11:15:00,2023-01-04 12:30:00,12.50,14.25
89056,65333,4,15,2023-01-04 12:30:00,2023-01-04 13:00:00,2.75,3.13
89057,65334,2,3,2023-01-04 18:45:00,2023-01-04 20:00:00,0.00,6.60
89058,65335,95,8,2023-01-04 12:00:00,2023-01-04 13:30:00,54.40,15.94
89059,65336,37,5,2023-01-04 17:15:00,2023-01-04 18:30:00,0.00,13.20
89060,65336,31,16,2023-01-04 18:30:00,2023-01-04 19:00:00,0.00,2.40
89061,65337,49,13,2023-01-04 16:15:00,2023-01-04 17:30:00,4.80,9.31
89062,65337,59,16,2023-01-04 17:30:00,2023-01-04 18:00:00,1.20,2.33
89063,65338,23,7,2023-01-04 16:45:00,2023-01-04 18:15:00,0.00,16.80
89064,65339,20,8,2023-01-04 12:00:00,2023-01-04 13:30:00,16.00,18.24
89065,65339,9,14,2023-01-04 13:30:00,2023-01-04 13:45:00,1.75,1.99
89066,65340,8,10,2023-01-04 15:15:00,2023-01-04 16:15:00,0.00,9.00
89067,65340,11,15,2023-01-04 16:15:00,2023-01-04 16:45:00,0.00,3.30
89068,65342,52,9,2023-01-04 13:30:00,2023-01-04 14:45:00,20.00,13.80
89069,65344,4,13,2023-01-04 10:15:00,2023-01-04 11:30:00,8.00,9.12
89070,65344,13,15,2023-01-04 11:30:00,2023-01-04 12:00:00,2.75,3.13
89071,65345,65,1,2023-01-04 18:15:00,2023-01-04 19:15:00,2.25,4.37
89072,65346,71,12,2023-01-04 17:00:00,2023-01-04 18:00:00,3.90,7.57
89073,65347,80,7,2023-01-04 16:45:00,2023-01-04 18:15:00,8.40,16.30
89074,65347,82,16,2023-01-04 18:15:00,2023-01-04 18:45:00,1.20,2.33
89075,65348,27,9,2023-01-05 17:15:00,2023-01-05 18:30:00,0.00,15.00
89076,65349,15,9,2023-01-05 16:00:00,2023-01-05 17:15:00,0.00,15.00
89077,65350,57,8,2023-01-05 17:45:00,2023-01-05 19:15:00,9.60,18.62
89078,65351,67,4,2023-01-05 18:30:00,2023-01-05 19:30:00,6.65,5.30
89079,65352,49,2,2023-01-05 17:00:00,2023-01-05 17:45:00,0.00,3.60
89080,65352,64,16,2023-01-05 17:45:00,2023-01-05 18:15:00,0.00,2.40
89081,65353,45,12,2023-01-05 11:00:00,2023-01-05 12:00:00,6.50,7.41
89082,65353,42,16,2023-01-05 12:00:00,2023-01-05 12:30:00,2.00,2.28
89083,65355,63,10,2023-01-05 14:30:00,2023-01-05 15:30:00,12.00,8.28
89084,65355,59,14,2023-01-05 15:30:00,2023-01-05 15:45:00,2.80,1.93
89085,65356,50,7,2023-01-05 15:45:00,2023-01-05 17:15:00,8.40,16.30
89086,65357,19,7,2023-01-05 12:45:00,2023-01-05 14:15:00,14.00,15.96
89087,65358,53,10,2023-01-05 16:30:00,2023-01-05 17:30:00,4.50,8.73
89088,65359,80,12,2023-01-05 17:30:00,2023-01-05 18:30:00,9.10,7.25
89089,65359,74,16,2023-01-05 18:30:00,2023-01-05 19:00:00,2.80,2.23
89090,65360,11,11,2023-01-05 10:30:00,2023-01-05 11:45:00,9.00,10.26
89091,65361,38,9,2023-01-05 15:00:00,2023-01-05 16:15:00,0.00,15.00
89092,65362,36,8,2023-01-05 15:30:00,2023-01-05 17:00:00,0.00,19.20
89093,65362,45,14,2023-01-05 17:00:00,2023-01-05 17:15:00,0.00,2.10
89094,65363,41,2,2023-01-05 18:30:00,2023-01-05 19:15:00,0.00,3.60
89095,65364,8,9,2023-01-05 10:30:00,2023-01-05 11:45:00,12.50,14.25
89096,65364,12,15,2023-01-05 11:45:00,2023-01-05 12:15:00,2.75,3.13
89097,65365,70,10,2023-01-05 12:45:00,2023-01-05 13:45:00,18.00,7.92
89098,65366,32,12,2023-01-05 13:30:00,2023-01-05 14:30:00,6.50,7.41
89099,65366,34,16,2023-01-05 14:30:00,2023-01-05 15:00:00,2.00,2.28
89100,65367,8,11,2023-01-05 10:30:00,2023-01-05 11:45:00,9.00,10.26
89101,65367,13,14,2023-01-05 11:45:00,2023-01-05 12:00:00,1.75,1.99
89102,65368,52,13,2023-01-05 16:30:00,2023-01-05 17:45:00,0.00,9.60
89103,65369,21,7,2023-01-05 14:00:00,2023-01-05 15:30:00,14.00,15.96
89104,65370,14,6,2023-01-05 13:30:00,2023-01-05 14:45:00,8.25,9.40
89105,65371,40,11,2023-01-05 17:30:00,2023-01-05 18:45:00,0.00,10.80
89106,65371,39,15,2023-01-05 18:45:00,2023-01-05 19:15:00,0.00,3.30
