order_ID,cus_ID,br_ID,st_ID,order_date,order_status
161667,3637,2,39,2023-01-02,Completed
161668,6291,5,85,2023-01-02,Completed
161669,5257,3,58,2023-01-02,Completed
161670,9667,3,51,2023-01-02,Completed
161671,18226,1,18,2023-01-02,Completed
161672,25348,2,34,2023-01-02,Completed
161673,22489,5,89,2023-01-02,Completed
161674,8646,2,36,2023-01-02,Completed
161675,21770,3,51,2023-01-02,Completed
161676,21224,1,13,2023-01-02,Completed
161677,8337,4,77,2023-01-02,Completed
161678,8865,2,43,2023-01-02,Completed
161679,1314,1,21,2023-01-02,Completed
161680,22320,1,23,2023-01-02,Completed
161681,5346,2,47,2023-01-02,Completed
161682,3622,3,57,2023-01-02,Completed
161683,20745,2,35,2023-01-02,Completed
161684,5437,2,35,2023-01-02,Completed
161685,25143,1,26,2023-01-02,Completed
161686,15295,5,84,2023-01-02,Cancelled
161687,8452,2,38,2023-01-02,Completed
161688,25492,5,88,2023-01-02,Completed
161689,16083,4,67,2023-01-02,Completed
161690,8126,1,8,2023-01-02,Completed
161691,3266,3,51,2023-01-02,Completed
161692,15076,1,26,2023-01-02,Completed
161693,15495,2,45,2023-01-02,Completed
161694,14574,4,82,2023-01-02,Completed
161695,16647,2,30,2023-01-02,Processing
161696,21255,3,65,2023-01-02,Completed
161697,2736,2,40,2023-01-02,Completed
161698,17398,5,96,2023-01-02,Completed
161699,8931,2,31,2023-01-02,Completed
161700,24602,1,19,2023-01-02,Completed
161701,6104,1,5,2023-01-02,Completed
161702,23651,2,45,2023-01-02,Completed
161703,14465,5,86,2023-01-02,Completed
161704,8405,1,26,2023-01-02,Completed
161705,9837,2,42,2023-01-02,Cancelled
161706,7595,5,88,2023-01-02,Completed
161707,13126,1,5,2023-01-02,Completed
161708,6950,2,36,2023-01-02,Completed
161709,22381,4,76,2023-01-02,Completed
161710,581,4,81,2023-01-02,Completed
161711,13801,1,2,2023-01-02,Completed
161712,17001,1,25,2023-01-02,Completed
161713,14029,1,20,2023-01-02,Completed
161714,3745,2,47,2023-01-02,Completed
161715,11764,3,52,2023-01-02,Completed
161716,4434,2,36,2023-01-02,Completed
161717,23541,2,27,2023-01-02,Completed
161718,18312,1,19,2023-01-02,Completed
161719,12730,2,33,2023-01-02,Completed
161720,9015,1,12,2023-01-02,Completed
161721,16239,2,44,2023-01-02,Completed
161722,13141,2,44,2023-01-02,Completed
161723,887,4,76,2023-01-02,Completed
161724,1275,4,76,2023-01-02,Completed
161725,15388,4,78,2023-01-02,Completed
161726,20591,5,88,2023-01-02,Cancelled
161727,21437,2,42,2023-01-02,Completed
161728,13639,2,40,2023-01-02,Completed
161729,4815,1,22,2023-01-02,Completed
161730,8885,4,81,2023-01-02,Completed
161731,23722,1,24,2023-01-02,Completed
161732,2117,1,1,2023-01-02,Completed
161733,24239,2,34,2023-01-02,Completed
161734,5316,1,2,2023-01-02,Completed
161735,20789,5,87,2023-01-02,Completed
161736,5638,2,37,2023-01-02,Completed
161737,5438,2,39,2023-01-02,Completed
161738,5524,1,18,2023-01-02,Completed
161739,5466,3,62,2023-01-02,Completed
161740,6595,5,85,2023-01-02,Completed
161741,12660,4,76,2023-01-02,Completed
161742,320,3,62,2023-01-02,Completed
161743,21544,5,95,2023-01-02,Completed
161744,18808,1,7,2023-01-02,Completed
161745,7251,2,36,2023-01-03,Completed
161746,12528,3,64,2023-01-03,Cancelled
161747,7809,1,22,2023-01-03,Completed
161748,17257,1,11,2023-01-03,Processing
161749,8614,3,66,2023-01-03,Completed
161750,22701,1,8,2023-01-03,Completed
161751,15674,4,68,2023-01-03,Completed
161752,25899,5,85,2023-01-03,Completed
161753,11809,1,26,2023-01-03,Completed
161754,7517,1,12,2023-01-03,Completed
161755,23253,5,95,2023-01-03,Completed
161756,9573,3,49,2023-01-03,Completed
161757,1602,5,89,2023-01-03,Completed
161758,25628,1,13,2023-01-03,Completed
161759,10618,1,20,2023-01-03,Completed
161760,11511,1,8,2023-01-03,Completed
161761,13918,2,36,2023-01-03,Completed
161762,7722,1,20,2023-01-03,Completed
161763,7081,4,74,2023-01-03,Completed
161764,24655,3,58,2023-01-03,Completed
161765,7418,1,2,2023-01-03,Completed
161766,1782,4,74,2023-01-03,Completed
161767,17280,4,80,2023-01-03,Completed
161768,769,3,56,2023-01-03,Completed
161769,17616,1,6,2023-01-03,Completed
161770,13138,1,3,2023-01-03,Completed
161771,8800,1,1,2023-01-03,Completed
161772,23385,4,70,2023-01-03,Completed
161773,25542,2,41,2023-01-03,Completed
161774,7411,1,26,2023-01-03,Completed
161775,12811,1,24,2023-01-03,Completed
161776,20459,5,92,2023-01-03,Completed
161777,22959,3,63,2023-01-03,Completed
161778,18186,4,70,2023-01-03,Completed
161779,4487,4,73,2023-01-03,Completed
161780,24591,2,36,2023-01-03,Processing
161781,25720,3,61,2023-01-03,Completed
161782,1270,3,53,2023-01-03,Completed
161783,17716,1,11,2023-01-03,Completed
161784,6629,1,19,2023-01-03,Completed
161785,24182,2,46,2023-01-03,Completed
161786,20857,3,63,2023-01-03,Completed
161787,13225,1,6,2023-01-03,Completed
161788,22094,5,84,2023-01-03,Completed
161789,14286,4,73,2023-01-03,Completed
161790,12382,4,68,2023-01-03,Completed
161791,15506,2,31,2023-01-03,Completed
161792,449,2,37,2023-01-03,Completed
161793,6689,5,95,2023-01-03,Completed
161794,22946,2,30,2023-01-03,Completed
161795,6061,3,63,2023-01-03,Completed
161796,10832,2,43,2023-01-03,Completed
161797,8981,4,70,2023-01-03,Completed
161798,7185,4,68,2023-01-03,Completed
161799,9667,4,80,2023-01-03,Completed
161800,8900,1,26,2023-01-03,Completed
161801,9787,4,76,2023-01-03,Completed
161802,5858,3,64,2023-01-03,Completed
161803,23255,3,58,2023-01-03,Completed
161804,2062,3,62,2023-01-03,Completed
161805,13304,1,18,2023-01-03,Completed
161806,20019,1,2,2023-01-03,Completed
161807,11405,4,70,2023-01-03,Cancelled
161808,13011,1,12,2023-01-03,Completed
161809,19910,1,16,2023-01-03,Completed
161810,4136,2,35,2023-01-03,Completed
161811,23348,2,42,2023-01-03,Completed
161812,20806,1,26,2023-01-03,Completed
161813,10509,1,2,2023-01-03,Completed
161814,24927,2,29,2023-01-03,Completed
161815,16673,3,58,2023-01-03,Completed
161816,21534,2,30,2023-01-03,Completed
161817,6377,1,5,2023-01-03,Completed
161818,12050,2,36,2023-01-03,Completed
161819,2656,3,56,2023-01-03,Completed
161820,19314,1,12,2023-01-03,Processing
161821,19170,3,62,2023-01-03,Completed
161822,1504,1,15,2023-01-03,Completed
161823,4084,4,82,2023-01-03,Completed
161824,20460,3,51,2023-01-03,Completed
161825,25330,3,53,2023-01-03,Completed
161826,20672,3,58,2023-01-03,Completed
161827,18341,2,39,2023-01-03,Completed
161828,19479,4,68,2023-01-03,Completed
161829,19833,2,41,2023-01-03,Completed
161830,22394,5,93,2023-01-03,Completed
161831,21574,4,73,2023-01-03,Completed
161832,16561,3,64,2023-01-03,Completed
161833,2334,2,40,2023-01-03,Completed
161834,22934,2,36,2023-01-03,Completed
161835,6198,5,87,2023-01-03,Completed
161836,13012,1,2,2023-01-03,Completed
161837,19322,1,2,2023-01-03,Completed
161838,20899,5,90,2023-01-03,Completed
161839,16776,4,78,2023-01-03,Completed
161840,10608,1,23,2023-01-03,Completed
161841,13834,2,35,2023-01-03,Completed
161842,18408,1,20,2023-01-03,Completed
161843,16430,4,77,2023-01-03,Completed
161844,9601,1,1,2023-01-03,Completed
161845,159,1,26,2023-01-03,Completed
161846,7566,3,66,2023-01-03,Completed
161847,9580,4,68,2023-01-03,Completed
161848,9739,2,45,2023-01-03,Completed
161849,13550,2,39,2023-01-03,Completed
161850,2472,3,66,2023-01-03,Completed
161851,12937,2,44,2023-01-03,Completed
161852,21353,2,35,2023-01-03,Completed
161853,8008,1,7,2023-01-03,Completed
161854,4359,3,52,2023-01-03,Completed
161855,13030,2,39,2023-01-03,Completed
161856,6000,1,11,2023-01-03,Completed
161857,14237,2,41,2023-01-03,Completed
161858,15206,1,4,2023-01-03,Completed
161859,22648,2,29,2023-01-03,Completed
161860,21066,3,53,2023-01-03,Completed
161861,4504,1,15,2023-01-03,Completed
161862,223,1,24,2023-01-03,Completed
161863,9216,1,4,2023-01-03,Completed
161864,13090,1,23,2023-01-03,Completed
161865,6756,3,55,2023-01-03,Completed
161866,12579,4,75,2023-01-03,Completed
161867,25393,5,95,2023-01-04,Completed
161868,6344,4,78,2023-01-04,Completed
161869,5990,3,65,2023-01-04,Completed
161870,481,4,78,2023-01-04,Completed
161871,1336,1,1,2023-01-04,Completed
161872,2660,3,64,2023-01-04,Completed
161873,15042,2,28,2023-01-04,Completed
161874,23125,1,25,2023-01-04,Completed
161875,23956,3,57,2023-01-04,Completed
161876,21645,4,72,2023-01-04,Completed
161877,21866,3,62,2023-01-04,Completed
161878,6496,5,87,2023-01-04,Completed
161879,4303,1,23,2023-01-04,Completed
161880,14883,4,82,2023-01-04,Cancelled
161881,7696,5,87,2023-01-04,Completed
161882,1969,3,54,2023-01-04,Completed
161883,25618,1,24,2023-01-04,Completed
161884,3995,5,87,2023-01-04,Completed
161885,6788,4,69,2023-01-04,Completed
161886,9976,4,67,2023-01-04,Completed
161887,4221,2,30,2023-01-04,Completed
161888,3903,1,22,2023-01-04,Completed
161889,727,1,5,2023-01-04,Completed
161890,3982,4,80,2023-01-04,Completed
161891,14003,1,23,2023-01-04,Completed
161892,19089,3,57,2023-01-04,Completed
161893,21371,3,52,2023-01-04,Completed
161894,22939,2,40,2023-01-04,Completed
161895,23000,1,14,2023-01-04,Completed
161896,21015,1,6,2023-01-04,Cancelled
161897,8364,3,59,2023-01-04,Completed
161898,8933,2,32,2023-01-04,Completed
161899,12671,3,66,2023-01-04,Completed
161900,18377,4,76,2023-01-04,Completed
161901,5412,1,25,2023-01-04,Completed
161902,24990,5,94,2023-01-04,Completed
161903,384,1,16,2023-01-04,Completed
161904,10964,3,59,2023-01-04,Completed
161905,19581,4,75,2023-01-04,Completed
161906,14312,1,15,2023-01-04,Completed
161907,8164,3,50,2023-01-04,Completed
161908,2655,3,53,2023-01-04,Completed
161909,19221,5,92,2023-01-04,Completed
161910,4783,4,75,2023-01-04,Completed
161911,16100,1,22,2023-01-04,Cancelled
161912,12884,5,83,2023-01-04,Cancelled
161913,19989,5,86,2023-01-04,Completed
161914,14334,2,45,2023-01-04,Completed
161915,3958,3,61,2023-01-04,Completed
161916,15907,1,24,2023-01-04,Completed
161917,16972,3,59,2023-01-04,Completed
161918,18566,3,53,2023-01-04,Completed
161919,6235,4,67,2023-01-04,Completed
161920,18371,3,62,2023-01-04,Completed
161921,12006,1,16,2023-01-04,Completed
161922,12200,1,26,2023-01-04,Completed
161923,1676,4,76,2023-01-04,Completed
161924,256,3,54,2023-01-04,Completed
161925,4891,5,89,2023-01-04,Completed
161926,24909,1,19,2023-01-04,Completed
161927,22582,4,78,2023-01-04,Completed
161928,9912,2,28,2023-01-04,Completed
161929,8552,2,46,2023-01-04,Completed
161930,9859,3,61,2023-01-04,Completed
161931,25162,3,56,2023-01-04,Completed
161932,13642,2,36,2023-01-04,Completed
161933,3716,1,10,2023-01-04,Completed
161934,5363,3,52,2023-01-04,Completed
161935,19123,1,19,2023-01-04,Completed
161936,13841,2,47,2023-01-04,Completed
161937,20642,2,30,2023-01-04,Completed
161938,22181,4,77,2023-01-04,Completed
161939,6296,5,95,2023-01-04,Completed
161940,9634,2,39,2023-01-04,Completed
161941,14899,5,84,2023-01-04,Completed
161942,18140,2,47,2023-01-04,Processing
161943,6257,3,57,2023-01-04,Completed
161944,19324,5,84,2023-01-04,Completed
161945,13188,5,91,2023-01-04,Completed
161946,14771,3,63,2023-01-04,Completed
161947,10697,5,86,2023-01-04,Completed
161948,14284,4,70,2023-01-04,Completed
161949,14707,2,28,2023-01-04,Completed
161950,12706,1,1,2023-01-04,Completed
161951,5118,1,22,2023-01-04,Completed
161952,11650,2,38,2023-01-04,Completed
161953,8114,1,9,2023-01-04,Completed
161954,19766,3,49,2023-01-04,Completed
161955,10830,2,43,2023-01-04,Completed
161956,16467,3,50,2023-01-04,Completed
161957,6110,1,25,2023-01-04,Completed
161958,3603,4,82,2023-01-04,Completed
161959,15575,4,68,2023-01-04,Completed
161960,21362,3,64,2023-01-04,Completed
161961,17513,1,10,2023-01-04,Completed
161962,13523,1,16,2023-01-04,Completed
161963,16778,4,80,2023-01-04,Completed
161964,4096,5,96,2023-01-04,Completed
161965,1936,2,46,2023-01-04,Completed
161966,17253,2,41,2023-01-04,Completed
161967,24734,3,58,2023-01-04,Completed
161968,12993,2,32,2023-01-04,Completed
161969,20669,3,50,2023-01-04,Completed
161970,4141,2,43,2023-01-04,Completed
161971,9972,1,2,2023-01-04,Completed
161972,11354,1,10,2023-01-04,Completed
161973,12969,3,57,2023-01-04,Completed
161974,4612,1,20,2023-01-04,Completed
161975,6632,2,46,2023-01-04,Completed
161976,16603,3,63,2023-01-04,Completed
161977,17788,4,71,2023-01-04,Completed
161978,11613,1,14,2023-01-04,Completed
161979,5121,1,23,2023-01-04,Completed
161980,2115,1,4,2023-01-04,Completed
161981,6015,1,20,2023-01-04,Completed
161982,8134,2,30,2023-01-04,Completed
161983,14044,2,44,2023-01-04,Completed
161984,22943,2,28,2023-01-04,Completed
161985,21144,2,31,2023-01-04,Completed
161986,22175,4,71,2023-01-04,Completed
161987,20078,4,71,2023-01-04,Completed
161988,3013,1,3,2023-01-04,Completed
161989,22904,1,19,2023-01-04,Completed
161990,14206,1,2,2023-01-05,Completed
161991,24095,5,91,2023-01-05,Completed
161992,13859,3,55,2023-01-05,Completed
161993,22738,2,34,2023-01-05,Completed
161994,11306,1,2,2023-01-05,Completed
161995,4600,2,40,2023-01-05,Completed
161996,12217,1,5,2023-01-05,Completed
161997,18299,5,87,2023-01-05,Completed
161998,17285,4,67,2023-01-05,Completed
161999,13167,3,51,2023-01-05,Completed
162000,23384,4,70,2023-01-05,Completed
162001,8811,1,26,2023-01-05,Cancelled
162002,17278,4,78,2023-01-05,Completed
162003,22061,3,63,2023-01-05,Completed
162004,24907,1,22,2023-01-05,Completed
162005,6962,3,55,2023-01-05,Completed
162006,5032,2,34,2023-01-05,Completed
162007,5101,1,24,2023-01-05,Completed
162008,16355,1,1,2023-01-05,Completed
162009,6243,2,31,2023-01-05,Completed
162010,7317,1,13,2023-01-05,Completed
162011,2743,2,37,2023-01-05,Cancelled
162012,24911,2,37,2023-01-05,Completed
162013,9182,1,2,2023-01-05,Completed
162014,25170,3,55,2023-01-05,Completed
162015,12868,3,52,2023-01-05,Completed
162016,17854,3,59,2023-01-05,Completed
162017,16047,2,40,2023-01-05,Completed
162018,15555,2,37,2023-01-05,Completed
162019,24062,3,56,2023-01-05,Completed
162020,10453,1,20,2023-01-05,Completed
162021,9235,2,35,2023-01-05,Completed
162022,21974,4,68,2023-01-05,Completed
162023,2867,3,62,2023-01-05,Completed
162024,1184,4,82,2023-01-05,Completed
162025,5904,1,23,2023-01-05,Completed
162026,25024,1,3,2023-01-05,Completed
162027,23815,1,5,2023-01-05,Completed
162028,14452,2,36,2023-01-05,Completed
162029,9082,4,72,2023-01-05,Completed
162030,18239,2,27,2023-01-05,Completed
162031,5929,1,12,2023-01-05,Completed
162032,10657,3,54,2023-01-05,Completed
162033,22856,3,59,2023-01-05,Completed
162034,20816,1,11,2023-01-05,Completed
162035,6194,1,3,2023-01-05,Completed
162036,1197,1,26,2023-01-05,Completed
162037,7857,3,55,2023-01-05,Completed
162038,15930,2,30,2023-01-05,Completed
162039,12437,2,34,2023-01-05,Completed
162040,1765,3,57,2023-01-05,Completed
162041,8303,3,63,2023-01-05,Completed
162042,21304,1,21,2023-01-05,Completed
162043,738,2,45,2023-01-05,Completed
162044,18893,5,86,2023-01-05,Cancelled
162045,10654,3,55,2023-01-05,Completed
162046,14356,4,82,2023-01-05,Completed
162047,10314,1,2,2023-01-05,Completed
162048,24284,2,43,2023-01-05,Completed
162049,9747,2,46,2023-01-05,Completed
162050,16669,3,54,2023-01-05,Completed
162051,19433,2,42,2023-01-05,Completed
162052,4946,2,27,2023-01-05,Completed
162053,18629,1,12,2023-01-05,Completed
162054,14430,2,46,2023-01-05,Processing
162055,24960,3,59,2023-01-05,Completed
162056,8212,1,11,2023-01-05,Completed
162057,19432,2,40,2023-01-05,Completed
162058,4268,2,33,2023-01-05,Completed
162059,518,1,11,2023-01-05,Completed
162060,4897,5,88,2023-01-05,Completed
162061,23932,2,30,2023-01-05,Completed
162062,11521,1,11,2023-01-05,Completed
162063,3608,1,22,2023-01-05,Completed
162064,4829,1,23,2023-01-05,Completed
162065,23763,4,78,2023-01-05,Completed
162066,23944,4,78,2023-01-05,Completed
162067,22928,1,16,2023-01-05,Completed
162068,7299,4,67,2023-01-05,Completed
162069,22451,2,41,2023-01-05,Completed
162070,9148,2,37,2023-01-05,Completed
162071,13740,2,39,2023-01-05,Completed
162072,23655,3,65,2023-01-05,Completed
162073,25771,4,76,2023-01-05,Completed
162074,12073,3,59,2023-01-05,Completed
162075,6094,5,85,2023-01-05,Completed
162076,40,2,31,2023-01-05,Completed
162077,6326,1,13,2023-01-05,Completed
162078,1039,2,42,2023-01-05,Completed
162079,24523,1,26,2023-01-05,Completed
162080,4789,4,81,2023-01-05,Completed
162081,18195,5,93,2023-01-05,Completed
162082,17107,1,10,2023-01-05,Completed
162083,19532,2,43,2023-01-05,Completed
162084,17446,2,34,2023-01-05,Completed
162085,496,5,93,2023-01-05,Completed
162086,24348,2,31,2023-01-05,Completed
162087,22604,1,24,2023-01-05,Completed
162088,4591,5,84,2023-01-05,Completed
162089,25998,5,86,2023-01-05,Completed
162090,21678,4,77,2023-01-05,Completed
162091,5585,4,69,2023-01-05,Completed
162092,17741,2,37,2023-01-05,Completed
162093,23641,2,30,2023-01-05,Completed
162094,18759,3,59,2023-01-05,Completed
162095,19680,1,10,2023-01-05,Completed
162096,1961,3,49,2023-01-05,Completed
162097,12932,5,93,2023-01-05,Completed
162098,1662,3,51,2023-01-05,Completed
162099,15653,2,28,2023-01-05,Completed
162100,16319,1,22,2023-01-05,Completed
162101,2583,2,39,2023-01-05,Completed
162102,17227,1,20,2023-01-05,Completed
162103,5839,2,38,2023-01-05,Completed
162104,21393,5,96,2023-01-05,Completed
162105,15442,2,36,2023-01-05,Completed
162106,22687,4,78,2023-01-05,Completed
162107,12026,1,20,2023-01-05,Cancelled
162108,25055,1,20,2023-01-05,Completed
162109,4126,4,69,2023-01-05,Completed
162110,22679,4,73,2023-01-05,Completed
162111,17827,1,6,2023-01-05,Completed
162112,23270,3,59,2023-01-05,Completed
162113,14856,2,35,2023-01-05,Completed
162114,20818,1,20,2023-01-05,Completed
162115,14151,2,37,2023-01-05,Completed
162116,16917,1,2,2023-01-05,Completed
162117,115,2,29,2023-01-05,Completed
162118,14856,3,56,2023-01-05,Completed
162119,13152,2,45,2023-01-05,Completed
162120,6997,5,96,2023-01-05,Completed
162121,22172,3,57,2023-01-05,Completed
162122,23544,2,30,2023-01-05,Completed
162123,4336,2,38,2023-01-05,Completed
162124,11246,4,70,2023-01-05,Completed
162125,2942,2,39,2023-01-05,Completed
162126,25229,1,11,2023-01-05,Completed
162127,3567,2,46,2023-01-05,Completed
162128,2578,4,82,2023-01-05,Completed
162129,23915,1,3,2023-01-05,Completed
162130,22229,1,6,2023-01-05,Completed
162131,25860,3,51,2023-01-05,Cancelled
162132,4336,2,47,2023-01-05,Completed
