res_det_ID,res_ID,st_ID,serv_ID,start_time,end_time,serv_discount,serv_tax
157063,119804,4,2,2025-01-02 13:00:00,2025-01-02 13:45:00,3.00,3.42
157064,119804,13,18,2025-01-02 13:45:00,2025-01-02 14:05:00,2.25,2.56
157065,119808,83,17,2025-01-02 14:15:00,2025-01-02 15:45:00,50.40,22.18
157066,119808,89,18,2025-01-02 15:45:00,2025-01-02 16:05:00,5.40,2.38
157067,119809,14,3,2025-01-02 17:15:00,2025-01-02 18:30:00,0.00,6.60
157068,119810,95,9,2025-01-02 16:45:00,2025-01-02 18:00:00,17.50,13.95
157069,119810,90,16,2025-01-02 18:00:00,2025-01-02 18:30:00,2.80,2.23
157070,119812,78,9,2025-01-02 16:45:00,2025-01-02 18:00:00,7.50,14.55
157071,119813,93,7,2025-01-02 17:00:00,2025-01-02 18:30:00,9.30,18.04
157072,119814,102,8,2025-01-03 15:15:00,2025-01-03 16:45:00,38.40,16.90
157073,119815,51,10,2025-01-03 13:00:00,2025-01-03 14:00:00,13.44,9.27
157074,119816,1,2,2025-01-03 15:45:00,2025-01-03 16:30:00,0.00,3.60
157075,119816,22,16,2025-01-03 16:30:00,2025-01-03 17:00:00,0.00,2.40
157076,119817,82,5,2025-01-03 13:15:00,2025-01-03 14:30:00,19.60,13.52
157077,119817,67,18,2025-01-03 14:30:00,2025-01-03 14:50:00,3.60,2.48
157078,119818,75,13,2025-01-03 18:15:00,2025-01-03 19:30:00,4.80,9.31
157079,119819,112,2,2025-01-03 14:30:00,2025-01-03 15:15:00,10.20,2.99
157080,119820,71,13,2025-01-03 18:15:00,2025-01-03 19:30:00,0.00,9.60
157081,119821,34,9,2025-01-03 16:00:00,2025-01-03 17:15:00,0.00,15.00
157082,119822,42,13,2025-01-03 18:45:00,2025-01-03 20:00:00,0.00,9.60
157083,119823,58,3,2025-01-03 14:45:00,2025-01-03 16:00:00,8.80,6.07
157084,119823,56,18,2025-01-03 16:00:00,2025-01-03 16:20:00,3.60,2.48
157085,119824,24,6,2025-01-03 11:30:00,2025-01-03 12:45:00,14.80,10.21
157086,119824,4,18,2025-01-03 12:45:00,2025-01-03 13:05:00,3.60,2.48
157087,119825,11,10,2025-01-03 15:15:00,2025-01-03 16:15:00,0.00,10.08
157088,119827,7,1,2025-01-03 11:30:00,2025-01-03 12:30:00,3.75,4.27
157089,119827,23,16,2025-01-03 12:30:00,2025-01-03 13:00:00,2.00,2.28
157090,119828,98,7,2025-01-03 11:00:00,2025-01-03 12:30:00,37.20,16.37
157091,119828,111,18,2025-01-03 12:30:00,2025-01-03 12:50:00,5.40,2.38
157092,119829,36,11,2025-01-03 14:00:00,2025-01-03 15:15:00,9.00,10.26
157093,119830,72,13,2025-01-03 16:15:00,2025-01-03 17:30:00,4.80,9.31
157094,119831,111,7,2025-01-03 11:30:00,2025-01-03 13:00:00,52.70,15.44
157095,119831,98,15,2025-01-03 13:00:00,2025-01-03 13:30:00,9.35,2.74
157096,119832,86,11,2025-01-03 13:30:00,2025-01-03 14:45:00,21.60,9.50
157097,119833,57,6,2025-01-03 12:00:00,2025-01-03 13:15:00,9.25,10.54
157098,119834,24,4,2025-01-03 15:45:00,2025-01-03 16:45:00,0.00,5.70
157099,119836,65,1,2025-01-03 14:45:00,2025-01-03 15:45:00,6.00,4.14
157100,119837,25,6,2025-01-03 10:30:00,2025-01-03 11:45:00,9.25,10.54
157101,119838,25,4,2025-01-03 12:15:00,2025-01-03 13:15:00,4.75,5.42
157102,119839,13,1,2025-01-03 18:30:00,2025-01-03 19:30:00,0.00,4.50
157103,119840,12,3,2025-01-03 16:00:00,2025-01-03 17:15:00,0.00,6.60
157104,119841,23,9,2025-01-03 10:45:00,2025-01-03 12:00:00,12.50,14.25
157105,119842,18,5,2025-01-03 14:45:00,2025-01-03 16:00:00,12.25,13.96
157106,119843,104,1,2025-01-03 17:30:00,2025-01-03 18:30:00,9.00,3.96
157107,119843,99,16,2025-01-03 18:30:00,2025-01-03 19:00:00,4.80,2.11
157108,119844,41,3,2025-01-03 16:45:00,2025-01-03 18:00:00,0.00,6.60
157109,119846,85,8,2025-01-03 15:30:00,2025-01-03 17:00:00,22.40,17.86
157110,119847,38,7,2025-01-03 14:45:00,2025-01-03 16:15:00,15.50,17.67
157111,119847,27,14,2025-01-03 16:15:00,2025-01-03 16:30:00,1.75,1.99
157112,119848,58,11,2025-01-03 16:15:00,2025-01-03 17:30:00,12.60,10.04
157113,119848,58,16,2025-01-03 17:30:00,2025-01-03 18:00:00,2.80,2.23
157114,119850,87,4,2025-01-03 15:15:00,2025-01-03 16:15:00,2.85,5.53
157115,119851,23,10,2025-01-03 15:45:00,2025-01-03 16:45:00,0.00,10.08
157116,119851,3,14,2025-01-03 16:45:00,2025-01-03 17:00:00,0.00,2.10
157117,119852,15,6,2025-01-03 15:15:00,2025-01-03 16:30:00,0.00,11.10
157118,119853,50,2,2025-01-03 17:45:00,2025-01-03 18:30:00,0.00,3.60
157119,119854,62,12,2025-01-03 18:45:00,2025-01-03 19:45:00,4.35,8.44
157120,119855,28,17,2025-01-03 11:00:00,2025-01-03 12:30:00,50.40,22.18
157121,119856,76,6,2025-01-03 13:30:00,2025-01-03 14:45:00,14.80,10.21
157122,119857,47,10,2025-01-03 14:45:00,2025-01-03 15:45:00,8.40,9.58
157123,119858,50,5,2025-01-03 16:00:00,2025-01-03 17:15:00,0.00,14.70
157124,119859,97,13,2025-01-03 11:30:00,2025-01-03 12:45:00,27.20,7.97
157125,119859,97,16,2025-01-03 12:45:00,2025-01-03 13:15:00,6.80,1.99
157126,119860,7,4,2025-01-03 16:45:00,2025-01-03 17:45:00,0.00,5.70
157127,119860,5,18,2025-01-03 17:45:00,2025-01-03 18:05:00,0.00,2.70
157128,119861,26,10,2025-01-03 15:30:00,2025-01-03 16:30:00,0.00,10.08
157129,119862,93,3,2025-01-03 16:30:00,2025-01-03 17:45:00,7.70,6.14
157130,119862,86,16,2025-01-03 17:45:00,2025-01-03 18:15:00,2.80,2.23
157131,119863,106,13,2025-01-03 11:15:00,2025-01-03 12:30:00,27.20,7.97
157132,119864,109,8,2025-01-03 18:15:00,2025-01-03 19:45:00,38.40,16.90
157133,119865,4,1,2025-01-03 12:00:00,2025-01-03 13:00:00,3.75,4.27
157134,119866,35,6,2025-01-03 11:45:00,2025-01-03 13:00:00,9.25,10.54
157135,119868,22,5,2025-01-03 18:15:00,2025-01-03 19:30:00,0.00,14.70
157136,119868,13,16,2025-01-03 19:30:00,2025-01-03 20:00:00,0.00,2.40
157137,119869,69,1,2025-01-03 18:00:00,2025-01-03 19:00:00,2.25,4.37
157138,119869,67,18,2025-01-03 19:00:00,2025-01-03 19:20:00,1.35,2.62
157139,119870,31,12,2025-01-03 12:30:00,2025-01-03 13:30:00,7.25,8.27
157140,119872,68,12,2025-01-03 11:15:00,2025-01-03 12:15:00,11.60,8.00
157141,119873,3,9,2025-01-03 16:00:00,2025-01-03 17:15:00,0.00,15.00
157142,119874,52,5,2025-01-03 15:00:00,2025-01-03 16:15:00,7.35,14.26
157143,119874,50,16,2025-01-03 16:15:00,2025-01-03 16:45:00,1.20,2.33
157144,119875,105,2,2025-01-03 13:30:00,2025-01-03 14:15:00,10.20,2.99
157145,119876,86,17,2025-01-03 12:00:00,2025-01-03 13:30:00,50.40,22.18
157146,119876,89,18,2025-01-03 13:30:00,2025-01-03 13:50:00,5.40,2.38
157147,119877,3,6,2025-01-03 12:30:00,2025-01-03 13:45:00,9.25,10.54
157148,119877,2,16,2025-01-03 13:45:00,2025-01-03 14:15:00,2.00,2.28
157149,119878,84,12,2025-01-03 17:15:00,2025-01-03 18:15:00,10.15,8.09
157150,119878,84,16,2025-01-03 18:15:00,2025-01-03 18:45:00,2.80,2.23
157151,119879,72,3,2025-01-03 15:15:00,2025-01-03 16:30:00,3.30,6.40
157152,119879,78,18,2025-01-03 16:30:00,2025-01-03 16:50:00,1.35,2.62
157153,119880,8,17,2025-01-03 18:30:00,2025-01-03 20:00:00,0.00,25.20
157154,119881,16,7,2025-01-03 11:15:00,2025-01-03 12:45:00,15.50,17.67
157155,119882,46,3,2025-01-03 11:15:00,2025-01-03 12:30:00,5.50,6.27
157156,119883,69,13,2025-01-03 15:00:00,2025-01-03 16:15:00,4.80,9.31
157157,119883,82,14,2025-01-03 16:15:00,2025-01-03 16:30:00,1.05,2.04
157158,119884,99,3,2025-01-03 12:00:00,2025-01-03 13:15:00,18.70,5.48
157159,119885,21,17,2025-01-03 17:30:00,2025-01-03 19:00:00,0.00,25.20
157160,119886,113,17,2025-01-03 17:30:00,2025-01-03 19:00:00,50.40,22.18
157161,119887,87,2,2025-01-03 17:30:00,2025-01-03 18:15:00,0.00,3.60
157162,119887,88,14,2025-01-03 18:15:00,2025-01-03 18:30:00,0.00,2.10
157163,119888,89,9,2025-01-03 15:45:00,2025-01-03 17:00:00,7.50,14.55
157164,119889,30,12,2025-01-03 16:45:00,2025-01-03 17:45:00,0.00,8.70
157165,119889,44,16,2025-01-03 17:45:00,2025-01-03 18:15:00,0.00,2.40
157166,119890,98,3,2025-01-03 12:30:00,2025-01-03 13:45:00,8.80,6.07
157167,119890,98,15,2025-01-03 13:45:00,2025-01-03 14:15:00,4.40,3.04
157168,119891,91,4,2025-01-03 17:45:00,2025-01-03 18:45:00,6.65,5.30
157169,119892,72,2,2025-01-03 18:00:00,2025-01-03 18:45:00,1.80,3.49
157170,119893,38,5,2025-01-03 14:30:00,2025-01-03 15:45:00,12.25,13.96
157171,119893,46,16,2025-01-03 15:45:00,2025-01-03 16:15:00,2.00,2.28
157172,119895,47,12,2025-01-03 19:00:00,2025-01-03 20:00:00,0.00,8.70
157173,119896,90,9,2025-01-03 17:00:00,2025-01-03 18:15:00,0.00,15.00
157174,119898,11,11,2025-01-03 16:15:00,2025-01-03 17:30:00,0.00,10.80
157175,119898,5,16,2025-01-03 17:30:00,2025-01-03 18:00:00,0.00,2.40
157176,119900,6,13,2025-01-04 17:15:00,2025-01-04 18:30:00,0.00,9.60
157177,119900,20,18,2025-01-04 18:30:00,2025-01-04 18:50:00,0.00,2.70
157178,119901,26,13,2025-01-04 16:45:00,2025-01-04 18:00:00,0.00,9.60
157179,119902,53,7,2025-01-04 17:00:00,2025-01-04 18:30:00,0.00,18.60
157180,119903,35,6,2025-01-04 17:15:00,2025-01-04 18:30:00,0.00,11.10
157181,119903,39,15,2025-01-04 18:30:00,2025-01-04 19:00:00,0.00,3.30
157182,119904,47,13,2025-01-04 15:15:00,2025-01-04 16:30:00,0.00,9.60
157183,119904,47,18,2025-01-04 16:30:00,2025-01-04 16:50:00,0.00,2.70
157184,119905,59,2,2025-01-04 17:30:00,2025-01-04 18:15:00,1.80,3.49
157185,119905,56,15,2025-01-04 18:15:00,2025-01-04 18:45:00,1.65,3.20
157186,119906,88,7,2025-01-04 17:00:00,2025-01-04 18:30:00,21.70,17.30
157187,119906,91,14,2025-01-04 18:30:00,2025-01-04 18:45:00,2.45,1.95
157188,119907,13,10,2025-01-04 18:00:00,2025-01-04 19:00:00,0.00,10.08
157189,119907,3,14,2025-01-04 19:00:00,2025-01-04 19:15:00,0.00,2.10
157190,119908,73,10,2025-01-04 18:45:00,2025-01-04 19:45:00,5.04,9.78
157191,119908,81,14,2025-01-04 19:45:00,2025-01-04 20:00:00,1.05,2.04
157192,119909,10,12,2025-01-04 10:30:00,2025-01-04 11:30:00,4.35,8.44
157193,119910,77,6,2025-01-04 14:45:00,2025-01-04 16:00:00,5.55,10.77
157194,119910,82,18,2025-01-04 16:00:00,2025-01-04 16:20:00,1.35,2.62
157195,119912,27,4,2025-01-04 13:45:00,2025-01-04 14:45:00,0.00,5.70
157196,119913,12,6,2025-01-04 16:30:00,2025-01-04 17:45:00,0.00,11.10
157197,119914,47,6,2025-01-04 16:00:00,2025-01-04 17:15:00,0.00,11.10
157198,119915,9,13,2025-01-04 11:30:00,2025-01-04 12:45:00,0.00,9.60
157199,119915,10,18,2025-01-04 12:45:00,2025-01-04 13:05:00,0.00,2.70
157200,119916,23,6,2025-01-04 18:45:00,2025-01-04 20:00:00,0.00,11.10
157201,119917,18,7,2025-01-04 17:00:00,2025-01-04 18:30:00,0.00,18.60
157202,119919,45,11,2025-01-04 18:30:00,2025-01-04 19:45:00,0.00,10.80
157203,119919,36,14,2025-01-04 19:45:00,2025-01-04 20:00:00,0.00,2.10
157204,119920,5,11,2025-01-04 13:30:00,2025-01-04 14:45:00,0.00,10.80
